signal_ts,entry_ts,symbol,route,route_priority,direction,direction_value,entry_price,initial_stop,atr_at_signal,momentum,momentum_atr,volume_ratio,trend_quality,directional_breadth,residual_momentum_atr,leader_gap_atr,confirmation_return,confirmation_body_fraction,confirmation_taker_pressure,rank_score
2025-07-22 06:00:00+00:00,2025-07-22 06:15:00+00:00,SOLUSDT,RELATIVE_6H_LEADER,1,LONG,1.0,198.51,192.98257142857142,5.527428571428568,0.04397004938664972,1.5638505133477287,2.7407562317665772,0.21012623587878884,0.25,2.2311583746851276,1.9663909016811667,0.00971515768056963,0.723484848484851,0.11928117229892243,2.910074942855058
2025-08-08 06:00:00+00:00,2025-08-08 06:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,LONG,1.0,3915.01,3823.4128571428573,91.59714285714283,0.05815149122735619,2.4761055154678884,1.634675181553482,0.2216892546472623,1.0,0.4704447018768647,1.151090907746612,0.0037895201052247085,0.6755027422303531,0.19417201234490644,1.7946313721450575
2025-08-13 00:00:00+00:00,2025-08-13 00:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,LONG,1.0,4606.39,4484.002142857144,122.3878571428571,0.08717672949866273,3.2689602203633137,1.6944098986233926,0.21525901977352568,1.0,0.7469779664708631,0.49866953676815684,0.0037216923676979263,0.7011494252873628,0.03083402476215502,2.3846215784848477
2025-08-13 18:00:00+00:00,2025-08-13 18:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,LONG,1.0,4742.41,4617.4742857142855,124.93571428571424,0.05045403518911651,1.9083538580619948,2.063253897439447,0.22654019508867998,1.0,0.13455469971504685,0.705577163973026,0.003572086094046689,0.5757162346521241,0.06815156756988427,1.7839671262834238
2025-08-24 18:00:00+00:00,2025-08-24 18:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,LONG,1.0,4919.53,4782.280714285715,137.24928571428558,0.032700015374862446,1.1682174049406593,1.3523798964114364,0.11478194060125145,0.75,0.500378634959092,0.6584554056152849,0.003314108107226099,0.50797124101282,0.082286906473922,0.3173467027287023
2025-09-11 12:00:00+00:00,2025-09-11 12:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,LONG,1.0,227.77,222.92714285714288,4.842857142857142,0.021757892346127683,1.0106059625476618,1.1283650428414618,0.10702552935781594,1.0,-0.2580508276877411,0.2377621975837837,0.012626150357889054,0.7395833333333336,0.22431854352707314,0.24408936611814014
2025-10-02 18:00:00+00:00,2025-10-02 18:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,LONG,1.0,120080.8,118681.57142857143,1399.2285714285722,0.026855026204831267,2.300616130474625,2.387332010756356,0.1034866419750874,1.0,0.2189997024385275,0.09683507889187903,0.001766093179977224,0.658271144278586,0.1194647907177131,1.1367665147950767
2025-11-04 12:00:00+00:00,2025-11-04 12:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,104298.3,105880.72142857143,1582.4214285714281,-0.02976403737235167,-1.9661359516389052,1.7680693291126293,0.1269240580881265,1.0,-0.02382887113823462,0.030250004244719353,-0.0022232702928421944,0.6446601941747412,-0.09137123697680205,0.8824432385605533
2025-11-04 12:00:00+00:00,2025-11-04 12:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,3515.84,3606.156428571429,90.31642857142866,-0.04911590296495949,-1.918478209362436,2.1428383910386177,0.1066035804366585,1.0,0.02382887113823462,0.030250004244719353,-0.0033845647971245674,0.6257861635220179,-0.09413912801606661,0.8764922417722695
2025-11-04 18:00:00+00:00,2025-11-04 18:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,100777.3,102564.68571428572,1787.385714285714,-0.05918468406414401,-3.3468322237526325,3.254721379538434,0.11502564660396772,1.0,-1.0841470245762164,0.7095961799651824,-0.002943364716032071,0.5679648720885803,-0.04016520796781187,2.505950207488372
2025-11-04 18:00:00+00:00,2025-11-04 18:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,154.55,161.09285714285716,6.542857142857143,-0.08057011602567865,-1.922371303261591,2.9243699861600243,0.12001123072192843,1.0,0.3403138959148251,0.7095961799651824,-0.009992953686503103,0.8041237113402083,-0.03949411605282416,1.349340258022399
2025-11-04 18:00:00+00:00,2025-11-04 18:15:00+00:00,XRPUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,2.2087,2.2831357142857143,0.07443571428571431,-0.06303580433686329,-1.8881343545653821,2.463588431220221,0.10733593258926995,1.0,0.37455084461103394,0.7095961799651824,-0.009329446064139879,0.7298245614035014,-0.09418168320697717,0.9985646324607691
2025-11-14 06:00:00+00:00,2025-11-14 06:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,3173.23,3296.2435714285716,123.0135714285714,-0.09543409672673464,-2.4755899162947683,1.6360567294583779,0.10459386212883354,1.0,-0.20828094032703826,0.05577489810499747,-0.005571903566582437,0.6253957087583645,-0.059952853780184,0.8472532800928303
2025-11-14 12:00:00+00:00,2025-11-14 12:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,138.94,144.79421428571428,5.854214285714284,-0.09923810743325434,-2.384916002964699,1.264599758512996,0.14278560566965323,1.0,0.08671726340999486,0.29002817205882003,-0.012438695003198497,0.9259259259259326,-0.1925232072490466,0.8612725503563325
2025-11-14 12:00:00+00:00,2025-11-14 12:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,3120.21,3248.1535714285715,127.9435714285714,-0.10201486865639242,-2.5059921930132685,1.5675623932170621,0.10843062862490933,1.0,-0.03435892663857443,0.29002817205882003,-0.007228923329504533,0.7247208931419415,-0.07594341460236897,0.851895885900135
2025-12-01 12:00:00+00:00,2025-12-01 12:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,85842.8,87154.36428571428,1311.5642857142843,-0.05385441242888789,-3.5353740156497384,1.5302160911975382,0.13960460585706722,1.0,-0.7850759870789186,0.649567520302444,-0.0029872241579558256,0.6104913363398892,-0.16154891739187027,1.5104900633612093
2025-12-01 12:00:00+00:00,2025-12-01 12:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,2818.88,2878.6092857142858,59.72928571428565,-0.0550610308618944,-2.6147895617943453,1.0441193714307535,0.11434600864405117,1.0,0.13550846677647455,0.649567520302444,-0.0062048736462093634,0.767218831734955,-0.1599639046269512,0.6243640675633092
2026-02-04 18:00:00+00:00,2026-02-04 18:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,90.61,95.22857142857143,4.618571428571428,-0.077645395799677,-1.5357361071482665,1.9406313409483074,0.15346866166695958,1.0,-0.7587142661092889,0.5404338119285368,-0.008100711548987394,0.6379310344827482,-0.023082368861845226,0.914764574515257
2026-02-05 06:00:00+00:00,2026-02-05 06:15:00+00:00,XRPUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,1.4302,1.4935357142857142,0.06333571428571429,-0.091132694248234,-2.073574556823977,1.4640148627326284,0.19497476152999313,1.0,-0.415041917636928,0.06199310755535081,-0.007563666643536249,0.6193181818181872,-0.07062543361896167,1.1837869133017853
2026-02-05 12:00:00+00:00,2026-02-05 12:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,69871.7,72319.22142857143,2447.5214285714287,-0.07512541519932203,-2.157177867028864,1.1385643084424806,0.1788789100015472,1.0,-0.38488983746169314,0.6937417790110818,-0.005796886983470362,0.568518001674582,-0.07237827147811093,0.8786838752036795
2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,XRPUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,1.1446,1.2185928571428573,0.07399285714285717,-0.19687644762093848,-3.2290854287660893,3.4004251847796674,0.23636649742779553,1.0,-0.33092840649694244,0.10496822412278606,-0.05685563612392874,0.8455882352941159,-0.0873874958695271,5.190732808845557
2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,60199.1,63028.6,2626.950000000001,-0.14041106191907282,-3.3603139313022545,2.7304561784912553,0.19422383764134038,1.0,-0.4621569090331077,0.10496822412278606,-0.042453963138698314,0.8812943701502394,-0.21793030679086411,3.564081200681036
2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,72.3,78.74,4.564285714285716,-0.1496687303138915,-2.5672286157722044,2.17496732173875,0.205142005418191,1.0,0.33092840649694244,0.10496822412278606,-0.07651041001405046,0.8127544097693374,-0.1401168042866846,2.290877535959143
2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,1765.49,1882.9271428571428,117.43714285714285,-0.1500039589941361,-2.331031889113253,1.6273750469265726,0.21452518010357685,1.0,0.5671251331558937,0.10496822412278606,-0.03257641347112783,0.7342225515623073,-0.15204432716397798,1.627586722330318
2026-02-19 00:00:00+00:00,2026-02-19 00:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,81.33,83.84285714285714,2.5128571428571425,-0.04081392613502699,-1.3245383589641933,1.02833222549981,0.16393053137344224,1.0,-0.3775905930712433,0.061669429706017964,-0.002575423105224517,0.5250000000000125,-0.026490267579426185,0.4465682352900559
2026-05-23 12:00:00+00:00,2026-05-23 12:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,2028.17,2060.145,31.974999999999973,-0.046575728406076156,-2.9576279436873016,1.8874546421310436,0.10928449973180016,1.0,0.017056098491897043,1.2642513496953032,-0.001127823251873994,0.6042216358839012,-0.15375848147390847,1.2201370891724435
2026-06-03 06:00:00+00:00,2026-06-03 06:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,67126.9,68282.42142857143,1155.5214285714294,-0.041929177861211975,-2.4416879638525177,3.621024240832661,0.1601664134738391,1.0,0.016681477330763528,0.9002240211442476,-0.002426802119773752,0.6204407294833006,-0.29420607136492904,2.8321942777490086
2026-06-04 18:00:00+00:00,2026-06-04 18:15:00+00:00,BTCUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,63134.7,64935.73571428571,1801.0357142857133,-0.03674583674583676,-1.295794507694011,1.9117966114888187,0.25570018442269005,1.0,0.039020492081007996,0.29002565757556065,-0.005926523080217461,0.8566226672735553,-0.1425360618733701,1.2668898574951801
2026-06-04 18:00:00+00:00,2026-06-04 18:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,68.65,71.34857142857143,2.6985714285714297,-0.05373991521947208,-1.3780632574013905,1.8713670140697178,0.13033886921005758,1.0,-0.04324825762637152,0.29002565757556065,-0.007804596039890033,0.7714285714285569,-0.23627297327404106,0.6722519459737056
2026-06-04 18:00:00+00:00,2026-06-04 18:15:00+00:00,XRPUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,1.163,1.1989714285714286,0.03597142857142856,-0.042270828213320066,-1.373835491856027,1.1861588665274558,0.13899296725622753,1.0,-0.039020492081007996,0.29002565757556065,-0.0051325919589392255,0.7894736842105448,-0.1333580509233392,0.45300230671084835
2026-06-05 06:00:00+00:00,2026-06-05 06:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,1670.69,1733.5242857142857,62.83428571428577,-0.056073613439723724,-1.502247341288181,1.8015090481236906,0.2212887245109383,1.0,-0.0636151081202363,0.3477247450508101,-0.007526613439787,0.5484848484848439,-0.08678754992788451,1.1977527399298762
2026-06-05 06:00:00+00:00,2026-06-05 06:15:00+00:00,SOLUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,65.61,68.43714285714286,2.827142857142858,-0.058748221906116616,-1.3750171250477083,1.7649079460780834,0.13864838849153008,1.0,0.0636151081202363,0.3477247450508101,-0.008612873980054503,0.6129032258064551,-0.06325831614369037,0.6729378980935683
2026-06-05 06:00:00+00:00,2026-06-05 06:15:00+00:00,XRPUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,1.1142,1.1529785714285714,0.038778571428571405,-0.05668323085993421,-1.6371211270653325,1.3592439696888334,0.13238033126953494,1.0,-0.19848889389738789,0.3477247450508101,-0.005267386840460686,0.5042735042735134,-0.20908235798064145,0.5891578752260243
2026-06-23 12:00:00+00:00,2026-06-23 12:15:00+00:00,XRPUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,1.1078,1.1273571428571427,0.01955714285714286,-0.03372842949276622,-1.9120742764821719,2.020888201390013,0.11500993650245464,1.0,0.3988678344780485,0.2712312173832587,-0.0009018759018759592,0.5263157894737396,-0.2538001323595108,0.8888171105172188
2026-06-26 06:00:00+00:00,2026-06-26 06:15:00+00:00,XRPUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,1.03,1.0582642857142859,0.028264285714285742,-0.04732035790056277,-1.7291243845231654,1.9417904725736272,0.13317967406854772,1.0,-0.3912678568970773,0.6879222662263447,-0.002614505664762179,0.7499999999999691,-0.2257839628679652,0.8943274163516188
2026-06-26 06:00:00+00:00,2026-06-26 06:15:00+00:00,ETHUSDT,BREADTH_ALIGNED_6H_TREND,2,SHORT,-1.0,1545.67,1598.1628571428573,52.49285714285718,-0.054778115501519675,-1.622581597727868,1.9521719969598832,0.13533863111606012,1.0,-0.28472507010177983,0.6879222662263447,-0.005929679913048491,0.7288537549407084,-0.25122261721063655,0.8573860242678478
