accepted_last15,breadth,delayed_cont_120m,delayed_cont_240m,delayed_cont_480m,delayed_cont_60m,delayed_entry_price,delayed_entry_time,delayed_rev_120m,delayed_rev_240m,delayed_rev_480m,delayed_rev_60m,direct_cont_120m,direct_cont_240m,direct_cont_480m,direct_cont_60m,direct_rev_120m,direct_rev_240m,direct_rev_480m,direct_rev_60m,entry_price,entry_time,event_id,event_time,impulse_atr,impulse_breadth,jump_close,jump_direction,jump_high,jump_log_return,jump_low,jump_open,jump_return,jump_zscore,last15_aligned_return,oi_abs_baseline,oi_change_1h,oi_material,oi_mode,period_label,premium_aligned,premium_change_1h,split,state,symbol,taker_1h,taker_aligned,timeframe_min,transition15,episode_id,abs_z,composite_policy,composite_entry_column,composite_template,composite_60m,chosen_entry_60m,composite_120m,chosen_entry_120m,composite_240m,chosen_entry_240m,composite_480m,chosen_entry_480m
True,4,-0.012239886030279689,-0.0041136426476042634,0.0014297366557641928,-0.015288070270087927,59314.0,2024-08-12 14:15:59.999000+00:00,0.008439886030279687,0.00031364264760426366,-0.0052297366557641925,0.011488070270087926,-0.03695023764184978,-0.021565013580763,-0.01596241130359853,-0.03856547974754741,0.03315023764184978,0.017765013580763003,0.012162411303598531,0.034765479747547415,58133.7,2024-08-12 14:00:59.999000+00:00,BTCUSDT:2024-08-12T13:59:59.999000+00:00:60m,2024-08-12 13:59:59.999000+00:00,1.904595858335031,4,58133.7,-1,59850.0,-0.02658649027222849,57930.0,59699.9,-0.02623618090452262,-4.613496295239162,0.011000284108791614,0.003642187985732903,-0.04484292356892894,True,UNWIND,untouched_shock_2024_08,False,5.555999999999996e-05,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.254450507810368,True,60,MIXED_15,BTCUSDT:2024-08-12 13:59:59.999000+00:00,4.613496295239162,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,-0.03856547974754741,2024-08-12 14:00:59.999000+00:00,-0.03695023764184978,2024-08-12 14:00:59.999000+00:00,-0.021565013580763,2024-08-12 14:00:59.999000+00:00,-0.01596241130359853,2024-08-12 14:00:59.999000+00:00
True,0,-0.009943078863890108,-0.014471899618370908,-0.011131185119302988,-0.005587801719750472,59927.3,2024-08-12 16:15:59.999000+00:00,0.006143078863890108,0.010671899618370907,0.007331185119302987,0.001787801719750472,-0.0167642292920379,-0.020933991288205597,-0.01598644985233831,-0.011698691402712057,0.0129642292920379,0.0171339912882056,0.012186449852338311,0.007898691402712056,60171.3,2024-08-12 16:00:59.999000+00:00,BTCUSDT:2024-08-12T15:59:59.999000+00:00:120m,2024-08-12 15:59:59.999000+00:00,-0.08494147681218224,0,60171.2,1,60666.0,0.03444830240049892,57774.0,58133.7,0.035048517469213225,4.382380328118909,0.004215719325885381,0.005085594927003001,-0.009618946826595476,True,UNWIND,untouched_shock_2024_08,False,-8.144000000000006e-05,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,0.027820394297841073,True,120,MIXED_15,BTCUSDT:2024-08-12 15:59:59.999000+00:00,4.382380328118909,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,-0.011698691402712057,2024-08-12 16:00:59.999000+00:00,-0.0167642292920379,2024-08-12 16:00:59.999000+00:00,-0.020933991288205597,2024-08-12 16:00:59.999000+00:00,-0.01598644985233831,2024-08-12 16:00:59.999000+00:00
True,4,-0.01461821993830824,-0.014153575318077804,-0.012870504033441242,-0.006287223414176078,61337.2,2024-08-13 17:15:59.999000+00:00,0.010818219938308239,0.010353575318077802,0.009070504033441241,0.002487223414176078,-0.0075690826393547276,-0.011346834966705398,-0.007950293679750075,-0.0016856710459580576,0.003769082639354728,0.007546834966705398,0.004150293679750074,-0.002114328954041942,61121.0,2024-08-13 17:00:59.999000+00:00,BTCUSDT:2024-08-13T16:59:59.999000+00:00:60m,2024-08-13 16:59:59.999000+00:00,2.4280846052130887,4,61121.0,1,61150.0,0.027915023834158847,59402.6,59438.4,0.028308299012086424,2.924387657178459,0.008675590351066687,0.00441133752784495,0.055064887609159285,True,BUILD,untouched_shock_2024_08,True,0.00016502,untouched,SPONSORED_BUILD_BROAD,BTCUSDT,0.24190774898828668,True,60,PERSISTENT_15,BTCUSDT:2024-08-13 16:59:59.999000+00:00,2.924387657178459,PERSISTENT_TRANSITION_CONTINUATION,delayed_entry_time,delayed_cont_{h}m,-0.006287223414176078,2024-08-13 17:15:59.999000+00:00,-0.01461821993830824,2024-08-13 17:15:59.999000+00:00,-0.014153575318077804,2024-08-13 17:15:59.999000+00:00,-0.012870504033441242,2024-08-13 17:15:59.999000+00:00
True,4,-0.006706471382956756,-0.0034694254920750603,0.003995080435172728,-0.004403970121660037,59066.2,2024-08-14 14:15:59.999000+00:00,0.0029064713829567565,-0.00033057450792493945,-0.007795080435172728,0.0006039701216600374,0.0012217010249584565,0.005712922499576236,0.009816448846900706,2.169229762229055e-05,-0.005021701024958456,-0.009512922499576236,-0.013616448846900707,-0.0038216922976222903,59582.9,2024-08-14 14:00:59.999000+00:00,BTCUSDT:2024-08-14T13:59:59.999000+00:00:60m,2024-08-14 13:59:59.999000+00:00,2.249512061365107,4,59583.0,-1,61131.9,-0.023942813467410427,59440.0,61026.8,-0.02365845825112911,-4.118339916006896,0.008930487242992724,0.004207105068106287,-0.025202854795988827,True,UNWIND,untouched_shock_2024_08,False,4.420000000000042e-06,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.14028660681548505,True,60,PERSISTENT_15,BTCUSDT:2024-08-14 13:59:59.999000+00:00,4.118339916006896,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,2.169229762229055e-05,2024-08-14 14:00:59.999000+00:00,0.0012217010249584565,2024-08-14 14:00:59.999000+00:00,0.005712922499576236,2024-08-14 14:00:59.999000+00:00,0.009816448846900706,2024-08-14 14:00:59.999000+00:00
True,4,-0.0006710832797618288,0.0006387285186992958,0.007222210948546483,-0.0017493974607551848,116199.9,2025-10-01 09:15:59.999000+00:00,-0.003128916720238171,-0.004438728518699296,-0.011022210948546484,-0.002050602539244815,-0.0004085352109763779,0.0008003181102254192,0.010331562186585609,0.0007873938052944801,-0.003391464789023622,-0.004600318110225419,-0.01413156218658561,-0.00458739380529448,116060.4,2025-10-01 09:00:59.999000+00:00,BTCUSDT:2025-10-01T08:59:59.999000+00:00:60m,2025-10-01 08:59:59.999000+00:00,2.3416019192123927,4,116060.5,1,116599.8,0.013704483525699342,114425.6,114480.8,0.013798820413553957,5.4265418735338224,0.004102562327888304,0.0031538021647765646,0.017887116156099836,True,BUILD,untouched_cascade_2025_10,False,-5.758999999999994e-05,untouched,MIXED_SPONSORSHIP,BTCUSDT,0.29928874154194796,True,60,PERSISTENT_15,BTCUSDT:2025-10-01 08:59:59.999000+00:00,5.4265418735338224,PERSISTENT_TRANSITION_CONTINUATION,delayed_entry_time,delayed_cont_{h}m,-0.0017493974607551848,2025-10-01 09:15:59.999000+00:00,-0.0006710832797618288,2025-10-01 09:15:59.999000+00:00,0.0006387285186992958,2025-10-01 09:15:59.999000+00:00,0.007222210948546483,2025-10-01 09:15:59.999000+00:00
True,4,0.0015237558231384746,0.005966291966607486,0.0049389070827603595,-0.0008218481914068359,116217.4,2025-10-01 10:15:59.999000+00:00,-0.005323755823138474,-0.009766291966607487,-0.00873890708276036,-0.002978151808593164,0.0012321886737651905,0.0014478757401890213,0.0012107058982249303,-0.0030927236979935028,-0.00503218867376519,-0.005247875740189021,-0.00501070589822493,-0.000707276302006497,116372.3,2025-10-01 10:00:59.999000+00:00,BTCUSDT:2025-10-01T09:59:59.999000+00:00:120m,2025-10-01 09:59:59.999000+00:00,0.46799635565811515,1,116372.4,1,116599.8,0.016388270435473945,114425.6,114480.8,0.016523294735885763,3.878010969567049,0.00018736474070601972,0.0030883351454562558,-0.003726758836762656,True,UNWIND,untouched_cascade_2025_10,True,9.588000000000001e-05,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,0.09338513756583693,True,120,MIXED_15,BTCUSDT:2025-10-01 09:59:59.999000+00:00,3.878010969567049,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,-0.0030927236979935028,2025-10-01 10:00:59.999000+00:00,0.0012321886737651905,2025-10-01 10:00:59.999000+00:00,0.0014478757401890213,2025-10-01 10:00:59.999000+00:00,0.0012107058982249303,2025-10-01 10:00:59.999000+00:00
True,4,-0.0030990202730998154,-0.008451453609110914,-0.016017331355192108,-0.004788587685728527,117012.2,2025-10-01 18:15:59.999000+00:00,-0.0007009797269001844,0.0046514536091109135,0.012217331355192108,0.0009885876857285275,-0.007379966042542639,-0.008486752993764434,-0.017689703626097883,-0.005823439811606366,0.003579966042542639,0.004686752993764433,0.013889703626097883,0.0020234398116063665,116734.3,2025-10-01 18:00:59.999000+00:00,BTCUSDT:2025-10-01T17:59:59.999000+00:00:60m,2025-10-01 17:59:59.999000+00:00,1.0876706262385645,4,116734.2,-1,117649.2,-0.0063694020537369955,116687.5,117480.0,-0.006349160410997312,-2.0303135595830333,0.00324469620251,0.003237599447972528,-0.004974988209976772,True,UNWIND,untouched_cascade_2025_10,True,-3.75000000000001e-06,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.19050944933693903,True,60,REJECTED_15,BTCUSDT:2025-10-01 17:59:59.999000+00:00,2.0303135595830333,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,-0.005823439811606366,2025-10-01 18:00:59.999000+00:00,-0.007379966042542639,2025-10-01 18:00:59.999000+00:00,-0.008486752993764434,2025-10-01 18:00:59.999000+00:00,-0.017689703626097883,2025-10-01 18:00:59.999000+00:00
True,4,-0.007262294874173168,-0.017512605254343713,-0.0128453604984886,-0.009919098768468514,119128.1,2025-10-02 15:15:59.999000+00:00,0.003462294874173168,0.013712605254343714,0.009045360498488598,0.0061190987684685135,-0.009695864377724283,-0.016158879278189917,-0.014029519626903119,-0.011220684594600782,0.005895864377724282,0.012358879278189917,0.010229519626903117,0.007420684594600781,118768.1,2025-10-02 15:00:59.999000+00:00,BTCUSDT:2025-10-02T14:59:59.999000+00:00:60m,2025-10-02 14:59:59.999000+00:00,1.3342051738399918,4,118768.0,-1,119747.2,-0.006642981434414206,118606.2,119559.6,-0.006620965610457108,-2.3116560002710513,0.0015342516424899921,0.002626608363593519,-0.006639226428166722,True,UNWIND,untouched_cascade_2025_10,True,-5.5679999999999955e-05,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.26399093418271463,True,60,MIXED_15,BTCUSDT:2025-10-02 14:59:59.999000+00:00,2.3116560002710513,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,-0.011220684594600782,2025-10-02 15:00:59.999000+00:00,-0.009695864377724283,2025-10-02 15:00:59.999000+00:00,-0.016158879278189917,2025-10-02 15:00:59.999000+00:00,-0.014029519626903119,2025-10-02 15:00:59.999000+00:00
True,4,-0.0019216516187915294,0.0026618295284777235,-0.001660999438723319,-0.004535668210593689,120083.4,2025-10-02 16:15:59.999000+00:00,-0.0018783483812084706,-0.006461829528477723,-0.002139000561276681,0.0007356682105936891,-0.0019500520958898187,0.005713757986437486,0.003156930088066736,-0.003410739094274016,-0.0018499479041101813,-0.009513757986437487,-0.006956930088066735,-0.0003892609057259838,119875.1,2025-10-02 16:00:59.999000+00:00,BTCUSDT:2025-10-02T15:59:59.999000+00:00:60m,2025-10-02 15:59:59.999000+00:00,1.5861644185248112,4,119875.1,1,119889.0,0.009278357030357367,118458.4,118768.1,0.009321534420045907,2.2815068304135355,0.0024175070660445996,0.002549776128452308,0.010272521422997727,True,BUILD,untouched_cascade_2025_10,True,0.00013906,untouched,SPONSORED_BUILD_BROAD,BTCUSDT,0.06482716872217865,True,60,PERSISTENT_15,BTCUSDT:2025-10-02 15:59:59.999000+00:00,2.2815068304135355,PERSISTENT_TRANSITION_CONTINUATION,delayed_entry_time,delayed_cont_{h}m,-0.004535668210593689,2025-10-02 16:15:59.999000+00:00,-0.0019216516187915294,2025-10-02 16:15:59.999000+00:00,0.0026618295284777235,2025-10-02 16:15:59.999000+00:00,-0.001660999438723319,2025-10-02 16:15:59.999000+00:00
True,4,-0.010883760344240644,-0.010422346484440613,-0.009837455676243377,-0.0030949644150807124,123099.9,2025-10-03 16:15:59.999000+00:00,0.0070837603442406435,0.006622346484440613,0.006037455676243377,-0.0007050355849192874,-0.0035598698446069757,0.0011334141862016217,-0.002357302731954323,0.00046014021768915505,-0.00024013015539302404,-0.0049334141862016215,-0.0014426972680456767,-0.004260140217689155,122238.5,2025-10-03 16:00:59.999000+00:00,BTCUSDT:2025-10-03T15:59:59.999000+00:00:60m,2025-10-03 15:59:59.999000+00:00,1.9737809234409227,4,122238.5,1,122399.9,0.011329619883686111,120579.1,120861.4,0.01139404309399028,3.6781509041881977,0.004672474726719722,0.002059063658624183,0.021041005460180173,True,BUILD,untouched_cascade_2025_10,True,0.00017324,untouched,SPONSORED_BUILD_BROAD,BTCUSDT,0.141331991953759,True,60,PERSISTENT_15,BTCUSDT:2025-10-03 15:59:59.999000+00:00,3.6781509041881977,PERSISTENT_TRANSITION_CONTINUATION,delayed_entry_time,delayed_cont_{h}m,-0.0030949644150807124,2025-10-03 16:15:59.999000+00:00,-0.010883760344240644,2025-10-03 16:15:59.999000+00:00,-0.010422346484440613,2025-10-03 16:15:59.999000+00:00,-0.009837455676243377,2025-10-03 16:15:59.999000+00:00
True,4,-0.0034322279137095494,-0.008338073387166288,-0.017697605314705864,-0.0029129640222021894,125177.2,2025-10-05 05:15:59.999000+00:00,-0.0003677720862904504,0.004538073387166288,0.013897605314705864,-0.0008870359777978104,-0.0034155703481897207,-0.006584925947171514,-0.018929194502722,-0.0024145109669130175,-0.0003844296518102791,0.0027849259471715146,0.015129194502722,-0.0013854890330869823,125167.4,2025-10-05 05:00:59.999000+00:00,BTCUSDT:2025-10-05T04:59:59.999000+00:00:60m,2025-10-05 04:59:59.999000+00:00,1.8224827980379508,4,125167.5,1,125877.3,0.01150500108734407,123678.0,123735.7,0.011571438154065472,3.7558083398939406,0.007226230088638097,0.0014962470292108065,0.017233016473010565,True,BUILD,untouched_cascade_2025_10,True,0.00013790999999999999,untouched,MIXED_SPONSORSHIP,BTCUSDT,-0.04226958109607592,False,60,PERSISTENT_15,BTCUSDT:2025-10-05 04:59:59.999000+00:00,3.7558083398939406,PERSISTENT_TRANSITION_CONTINUATION,delayed_entry_time,delayed_cont_{h}m,-0.0029129640222021894,2025-10-05 05:15:59.999000+00:00,-0.0034322279137095494,2025-10-05 05:15:59.999000+00:00,-0.008338073387166288,2025-10-05 05:15:59.999000+00:00,-0.017697605314705864,2025-10-05 05:15:59.999000+00:00
False,4,-0.00425065369668197,-0.005124311963581527,-0.002820068817890751,-0.0019553669731120363,122816.9,2025-10-05 10:15:59.999000+00:00,0.0004506536966819702,0.0013243119635815276,-0.0009799311821092488,-0.0018446330268879635,-0.0052764776663034455,-0.002891073025577549,-0.002028457373290702,-0.0017617863705100417,0.0014764776663034457,-0.0009089269744224509,-0.0017715426267092976,-0.002038213629489958,122998.0,2025-10-05 10:00:59.999000+00:00,BTCUSDT:2025-10-05T09:59:59.999000+00:00:60m,2025-10-05 09:59:59.999000+00:00,1.949307466357305,4,122998.0,-1,124644.9,-0.012787208995845683,122720.4,124581.0,-0.012705800006260981,-3.9058085744979407,-0.00035053503357729277,0.0018373230127508577,-0.03450763590296191,True,UNWIND,untouched_cascade_2025_10,False,0.0005013299999999999,untouched,FORCED_UNWIND_REJECTED,BTCUSDT,-0.23970937769200099,True,60,PERSISTENT_15,BTCUSDT:2025-10-05 09:59:59.999000+00:00,3.9058085744979407,REJECTED_UNWIND_REVERSAL,delayed_entry_time,delayed_rev_{h}m,-0.0018446330268879635,2025-10-05 10:15:59.999000+00:00,0.0004506536966819702,2025-10-05 10:15:59.999000+00:00,0.0013243119635815276,2025-10-05 10:15:59.999000+00:00,-0.0009799311821092488,2025-10-05 10:15:59.999000+00:00
False,4,0.00866715387196283,0.011672147536231038,0.0048640860095964375,0.0053380443598956126,122795.6,2025-10-07 14:15:59.999000+00:00,-0.012467153871962832,-0.015472147536231039,-0.008664086009596438,-0.009138044359895613,0.014552198014300756,0.020326457576555393,0.013213215866857654,0.007317010403358206,-0.018352198014300755,-0.02412645757655539,-0.017013215866857653,-0.011117010403358206,123825.4,2025-10-07 14:00:59.999000+00:00,BTCUSDT:2025-10-07T13:59:59.999000+00:00:60m,2025-10-07 13:59:59.999000+00:00,1.4682388237386488,4,123825.4,-1,125012.9,-0.008396683120187303,123300.1,124869.4,-0.008361529436731963,-3.0346760205773595,-0.0007378725832247746,0.003235280402988039,-0.0167589171492466,True,UNWIND,untouched_cascade_2025_10,True,-0.00011338000000000006,untouched,FORCED_UNWIND_REJECTED,BTCUSDT,-0.20603389436181704,True,60,PERSISTENT_15,BTCUSDT:2025-10-07 13:59:59.999000+00:00,3.0346760205773595,REJECTED_UNWIND_REVERSAL,delayed_entry_time,delayed_rev_{h}m,-0.009138044359895613,2025-10-07 14:15:59.999000+00:00,-0.012467153871962832,2025-10-07 14:15:59.999000+00:00,-0.015472147536231039,2025-10-07 14:15:59.999000+00:00,-0.008664086009596438,2025-10-07 14:15:59.999000+00:00
True,4,0.0021350497265124743,0.002470551929834932,-0.0005112341559288952,0.0014533814356541125,121906.8,2025-10-07 15:15:59.999000+00:00,-0.005935049726512474,-0.006270551929834931,-0.0032887658440711046,-0.005253381435654112,0.006760453962656911,0.01314758970396336,0.004028233568979202,0.005402494781312397,-0.010560453962656912,-0.01694758970396336,-0.007828233568979203,-0.009202494781312397,122684.1,2025-10-07 15:00:59.999000+00:00,BTCUSDT:2025-10-07T14:59:59.999000+00:00:60m,2025-10-07 14:59:59.999000+00:00,1.4221128804812448,4,122684.0,-1,123943.1,-0.009260564968390478,122500.1,123825.4,-0.00921781799210819,-2.9813943908264777,0.0006728214351461315,0.003235280402988039,-0.02459217668473812,True,UNWIND,untouched_cascade_2025_10,False,0.00015493999999999995,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.23138929228345306,True,60,PERSISTENT_15,BTCUSDT:2025-10-07 14:59:59.999000+00:00,2.9813943908264777,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,0.005402494781312397,2025-10-07 15:00:59.999000+00:00,0.006760453962656911,2025-10-07 15:00:59.999000+00:00,0.01314758970396336,2025-10-07 15:00:59.999000+00:00,0.004028233568979202,2025-10-07 15:00:59.999000+00:00
False,4,0.001137087030239194,-0.005878666315494816,-0.0019164611763155964,-0.001216038124084316,121498.0,2025-10-07 16:15:59.999000+00:00,-0.004937087030239194,0.0020786663154948168,-0.0018835388236844036,-0.002583961875915684,0.003970847914658417,-0.00030132295246997173,0.0022186256139756907,-0.0005320513810041932,-0.007770847914658417,-0.003498677047530028,-0.00601862561397569,-0.0032679486189958066,121788.2,2025-10-07 16:00:59.999000+00:00,BTCUSDT:2025-10-07T15:59:59.999000+00:00:240m,2025-10-07 15:59:59.999000+00:00,0.9768173469709599,4,121788.3,-1,125098.0,-0.021195380464660008,121102.0,124397.1,-0.020972336997938767,-4.007260743338036,-0.0011154714325876114,0.0035481703325803693,-0.020415668282019794,True,UNWIND,untouched_cascade_2025_10,True,-2.6119999999999974e-05,untouched,FORCED_UNWIND_REJECTED,BTCUSDT,-0.07573547237852936,True,240,PERSISTENT_15,BTCUSDT:2025-10-07 15:59:59.999000+00:00,4.007260743338036,REJECTED_UNWIND_REVERSAL,delayed_entry_time,delayed_rev_{h}m,-0.002583961875915684,2025-10-07 16:15:59.999000+00:00,-0.004937087030239194,2025-10-07 16:15:59.999000+00:00,0.0020786663154948168,2025-10-07 16:15:59.999000+00:00,-0.0018835388236844036,2025-10-07 16:15:59.999000+00:00
True,4,0.007908984650785834,0.011790413931961464,0.005996870015427715,0.007083670214156914,122377.6,2025-10-09 14:15:59.999000+00:00,-0.011708984650785835,-0.015590413931961465,-0.009796870015427716,-0.010883670214156914,0.008541576697696186,0.009881099569293185,0.005856809990437819,0.007269070833707882,-0.012341576697696187,-0.013681099569293186,-0.00965680999043782,-0.011069070833707883,122357.0,2025-10-09 14:00:59.999000+00:00,BTCUSDT:2025-10-09T13:59:59.999000+00:00:60m,2025-10-09 13:59:59.999000+00:00,1.5081421426135853,4,122357.0,-1,123598.8,-0.009298154902175577,122227.7,123500.0,-0.009255060728744935,-2.4849519093176387,0.0028531356376282346,0.002444632096826993,-0.005437988528388615,True,UNWIND,untouched_cascade_2025_10,True,-1.2469999999999994e-05,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.41325740428935703,True,60,MIXED_15,BTCUSDT:2025-10-09 13:59:59.999000+00:00,2.4849519093176387,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,0.007269070833707882,2025-10-09 14:00:59.999000+00:00,0.008541576697696186,2025-10-09 14:00:59.999000+00:00,0.009881099569293185,2025-10-09 14:00:59.999000+00:00,0.005856809990437819,2025-10-09 14:00:59.999000+00:00
False,4,0.006976286092636576,0.0013231678900247474,-0.0029785120491563214,-0.0010672039987400389,121278.2,2025-10-09 15:15:59.999000+00:00,-0.010776286092636577,-0.005123167890024747,-0.0008214879508436784,-0.002732796001259961,0.010332431036886204,0.003338581895837147,-0.005071523758383587,-0.0006157184676713761,-0.014132431036886205,-0.007138581895837146,0.0012715237583835876,-0.0031842815323286236,121235.1,2025-10-09 15:00:59.999000+00:00,BTCUSDT:2025-10-09T14:59:59.999000+00:00:60m,2025-10-09 14:59:59.999000+00:00,1.2514740476672364,1,121235.1,-1,122533.4,-0.009211365497378443,120666.9,122357.0,-0.009169070833707882,-2.2115784465690114,-0.0002343104795363704,0.0025626793276281035,0.019384380242858157,True,BUILD,untouched_cascade_2025_10,True,-0.00015654999999999998,untouched,SPONSORED_BUILD_BROAD,BTCUSDT,-0.12400035432748983,True,60,REJECTED_15,BTCUSDT:2025-10-09 14:59:59.999000+00:00,2.2115784465690114,REJECTED_TRANSITION_REVERSAL,delayed_entry_time,delayed_rev_{h}m,-0.002732796001259961,2025-10-09 15:15:59.999000+00:00,-0.010776286092636577,2025-10-09 15:15:59.999000+00:00,-0.005123167890024747,2025-10-09 15:15:59.999000+00:00,-0.0008214879508436784,2025-10-09 15:15:59.999000+00:00
True,4,0.01901796469366558,0.027926791277258514,0.05940591900311522,0.010473831775700949,120375.0,2025-10-10 15:15:59.999000+00:00,-0.02281796469366558,-0.03172679127725851,-0.06320591900311522,-0.01427383177570095,0.017083479233420476,0.025149984099478342,0.054811307139126755,0.010314755850188052,-0.020883479233420474,-0.02894998409947834,-0.05861130713912675,-0.014114755850188053,120436.3,2025-10-10 15:00:59.999000+00:00,BTCUSDT:2025-10-10T14:59:59.999000+00:00:60m,2025-10-10 14:59:59.999000+00:00,1.6487430126132274,4,120436.4,-1,122000.0,-0.009689989493397966,120408.1,121609.1,-0.00964319282027426,-2.120469350483137,0.007076972796855374,0.0019472128508439823,-0.005587723000008538,True,UNWIND,untouched_cascade_2025_10,True,-6.731e-05,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.1851168911191224,True,60,PERSISTENT_15,BTCUSDT:2025-10-10 14:59:59.999000+00:00,2.120469350483137,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,0.010314755850188052,2025-10-10 15:00:59.999000+00:00,0.017083479233420476,2025-10-10 15:00:59.999000+00:00,0.025149984099478342,2025-10-10 15:00:59.999000+00:00,0.054811307139126755,2025-10-10 15:00:59.999000+00:00
True,4,0.008830492785074652,0.01631248175765755,0.053375033540675645,0.006751181178528922,118885.5,2025-10-10 16:15:59.999000+00:00,-0.012630492785074653,-0.02011248175765755,-0.05717503354067564,-0.010551181178528922,0.009652958344120733,0.01793773406004441,0.0506380531449533,0.004952424070232233,-0.013452958344120735,-0.02173773406004441,-0.0544380531449533,-0.008752424070232233,118965.2,2025-10-10 16:00:59.999000+00:00,BTCUSDT:2025-10-10T15:59:59.999000+00:00:120m,2025-10-10 15:59:59.999000+00:00,1.6487106812611734,4,118965.3,-1,122000.0,-0.021979948308036578,118424.4,121609.1,-0.02174014938026847,-3.8575237970609275,0.004641897053298982,0.0019150524288278348,-0.024978241310499527,True,UNWIND,untouched_cascade_2025_10,False,0.00017687000000000003,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.08017206095448237,True,120,PERSISTENT_15,BTCUSDT:2025-10-10 15:59:59.999000+00:00,3.8575237970609275,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,0.004952424070232233,2025-10-10 16:00:59.999000+00:00,0.009652958344120733,2025-10-10 16:00:59.999000+00:00,0.01793773406004441,2025-10-10 16:00:59.999000+00:00,0.0506380531449533,2025-10-10 16:00:59.999000+00:00
True,4,0.0244938663625779,0.0358500743229755,0.035215223315909996,0.03736223630336789,116720.3,2025-10-10 20:15:59.999000+00:00,-0.0282938663625779,-0.0396500743229755,-0.039015223315909994,-0.04116223630336789,0.026843143530477134,0.03146214851481745,0.035350482825808674,0.01872343703368297,-0.030643143530477132,-0.035262148514817446,-0.03915048282580867,-0.022523437033682966,116605.2,2025-10-10 20:00:59.999000+00:00,BTCUSDT:2025-10-10T19:59:59.999000+00:00:240m,2025-10-10 19:59:59.999000+00:00,0.5940302094361541,4,116605.3,-1,119403.4,-0.020037126521487546,115845.0,118965.2,-0.01983771738481721,-2.471237492324219,0.0023306413456116726,0.002159073012480306,-0.013174831526367115,True,UNWIND,untouched_cascade_2025_10,False,0.00058478,untouched,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.12317005784367945,True,240,MIXED_15,BTCUSDT:2025-10-10 19:59:59.999000+00:00,2.471237492324219,ACCEPTED_UNWIND_CONTINUATION,entry_time,direct_cont_{h}m,0.01872343703368297,2025-10-10 20:00:59.999000+00:00,0.026843143530477134,2025-10-10 20:00:59.999000+00:00,0.03146214851481745,2025-10-10 20:00:59.999000+00:00,0.035350482825808674,2025-10-10 20:00:59.999000+00:00
False,3,0.009764067807348854,0.013318286583198237,0.009646151165614859,0.003769678527555511,113639.6,2025-10-10 22:15:59.999000+00:00,-0.013564067807348855,-0.017118286583198236,-0.01344615116561486,-0.00756967852755551,0.0028556987150960686,0.017468920723049966,0.00618274527255648,-0.005013366815712615,-0.006655698715096068,-0.021268920723049964,-0.00998274527255648,0.0012133668157126149,113253.6,2025-10-10 22:00:59.999000+00:00,BTCUSDT:2025-10-10T21:59:59.999000+00:00:120m,2025-10-10 21:59:59.999000+00:00,0.324491704531047,2,113253.6,-1,117145.3,-0.02916517549143665,101516.5,116605.2,-0.02874397647448268,-4.417820097553844,-0.018073031046419885,0.0026914353070335295,-0.18576927321561598,True,UNWIND,untouched_cascade_2025_10,True,-0.00799344,untouched,FORCED_UNWIND_REJECTED,BTCUSDT,-0.10126326953583091,True,120,MIXED_15,BTCUSDT:2025-10-10 21:59:59.999000+00:00,4.417820097553844,REJECTED_UNWIND_REVERSAL,delayed_entry_time,delayed_rev_{h}m,-0.00756967852755551,2025-10-10 22:15:59.999000+00:00,-0.013564067807348855,2025-10-10 22:15:59.999000+00:00,-0.017118286583198236,2025-10-10 22:15:59.999000+00:00,-0.01344615116561486,2025-10-10 22:15:59.999000+00:00
