plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,cell_slope,cell_width_bps,cell_age,cell_turns,edge_divergence,event_activity,event_flow,event_duration,penetration,reclaim,approach_efficiency,response_flow,response_activity,risk_range,risk_bps,cost_r,planned_rr,market_move,relative_move,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1125:s2:XRPUSDT:15m:PIVOT:LOW:1146:s2:EXCURSION:1710292920000000000:1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1125:s2:XRPUSDT:15m:PIVOT:LOW:1146:s2:EXCURSION:1710292920000000000:1,XRPUSDT,1,1710292920000000000,1710292920000000000,0.6834,0.6817,0.6868182361111113,2.010727124183047,0.6831190694444446,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1125:s2:XRPUSDT:15m:PIVOT:LOW:1146:s2,AUCTION_VALUE,0.6831190694444446,0.690717402777778,0.690717402777778,0.6831190694444446,TWO_SIDED_AUCTION_RETURN,-0.016560649265184663,111.18427470490906,2.1166666666666667,9,-0.37963369159906396,2.088947944886596,-0.47891814076318484,1,0.08147437303503646,0.03697265482194893,-0.055776892430279106,-0.47891814076318484,2.088947944886596,0.22373327484097402,24.875621890547777,0.48239999999999006,2.010727124183047,-0.3072360731782533,-0.20196094046653934,8010.32258633,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710292920000000000,1710293460000000000,0.6835,0.6868,89527.1,252.54610111000002,9.0,False,0.0,252.54610111000002,1.050919395518403,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1125:s2:SOLUSDT:15m:PIVOT:HIGH:1152:s2:EXCURSION:1710303720000000000:1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1125:s2:SOLUSDT:15m:PIVOT:HIGH:1152:s2:EXCURSION:1710303720000000000:1,SOLUSDT,1,1710303720000000000,1710303720000000000,149.051,148.76300000000003,150.262,4.204861111111826,149.02085040935665,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1125:s2:SOLUSDT:15m:PIVOT:HIGH:1152:s2,PREEXISTING_OPPOSING_TURN,149.02085040935665,152.4771736549707,152.4771736549707,149.02085040935665,TWO_SIDED_AUCTION_RETURN,0.06907350207482461,231.88863178469413,3.6166666666666667,8,-0.6399387240548349,1.8966921502734297,-0.34079099307159355,1,0.027731899635913434,0.008723024005810773,-0.052493182703543605,-0.34079099307159355,1.8966921502734297,0.08332553975251482,19.322245405931803,0.6210458333334322,4.204861111111826,-0.22836956970020922,-0.2891346327731658,8262.86868744,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710303720000000000,1710306000000000000,149.07,150.26,498.07,540.61165291,38.0,False,0.0,540.61165291,2.1808876689188206,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1125:s2:SOLUSDT:15m:PIVOT:HIGH:1152:s2:EXCURSION:1710308760000000000:-1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1125:s2:SOLUSDT:15m:PIVOT:HIGH:1152:s2:EXCURSION:1710308760000000000:-1,SOLUSDT,-1,1710308880000000000,1710308760000000000,152.522,153.52749999999997,151.10120653508764,1.4130218447661593,152.81936815789467,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1125:s2:SOLUSDT:15m:PIVOT:HIGH:1152:s2,AUCTION_VALUE,149.36304491228063,152.81936815789467,152.81936815789467,149.36304491228063,TWO_SIDED_AUCTION_RETURN,-0.06907350207482461,226.61145576467948,5.05,8,-0.6399387240548349,3.4173122984845303,-0.18530942942873227,3,0.14570102910376476,0.08603598007565727,-0.1867015452001461,0.2606295179008481,0.9837919864265935,0.29091607715682516,65.92491574985796,0.18202526106415012,1.4130218447661593,0.057796270698777893,-1.3494190170127476,8803.48034035,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710308880000000000,1710315600000000000,152.5,151.1,218.23,282.2870519,112.0,False,0.0,282.2870519,1.0688464144730028,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1125:s2:SOLUSDT:15m:PIVOT:HIGH:1152:s2:EXCURSION:1710329040000000000:-1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1125:s2:SOLUSDT:15m:PIVOT:HIGH:1152:s2:EXCURSION:1710329040000000000:-1,SOLUSDT,-1,1710329040000000000,1710329040000000000,154.038,154.43099999999998,152.4381524999999,4.0708587786265555,154.15631412280692,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1125:s2:SOLUSDT:15m:PIVOT:HIGH:1152:s2,AUCTION_VALUE,150.69999087719287,154.15631412280692,154.15631412280692,150.69999087719287,TWO_SIDED_AUCTION_RETURN,-0.06907350207482461,224.38120759903683,10.65,8,-0.6399387240548349,1.0275183060909783,-0.045966514459665146,1,0.012639407280122321,0.0342312088306683,-0.12616511318242427,-0.045966514459665146,1.0275183060909783,0.11370464278729596,25.513185058230583,0.47034503816797213,4.0708587786265555,-0.31588310098056727,-0.6252879518594607,9085.76739225,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710329040000000000,1710330300000000000,154.02,154.45,451.73,-263.91647655,21.0,False,0.0,-263.91647655,-0.9682413719400159,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:HIGH:1199:s2:SOLUSDT:15m:PIVOT:HIGH:1214:s2:EXCURSION:1710382980000000000:1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:HIGH:1199:s2:SOLUSDT:15m:PIVOT:HIGH:1214:s2:EXCURSION:1710382980000000000:1,SOLUSDT,1,1710383100000000000,1710382980000000000,166.151,165.392,169.70666666666656,4.6846728151073584,165.97951666666657,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:HIGH:1199:s2:SOLUSDT:15m:PIVOT:HIGH:1214:s2,AUCTION_VALUE,165.97951666666657,173.45381666666654,173.45381666666654,165.97951666666657,TWO_SIDED_AUCTION_RETURN,0.17280548011184932,449.849835390697,10.166666666666666,4,-0.05200932974770324,1.188883814683002,-0.17661083626393276,3,0.03698852512385843,0.022943062672550175,-0.02416299149015539,0.19310461956521738,0.8274543972568088,0.10154797104745829,45.68133805995838,0.2626893280632361,4.6846728151073584,0.6580392900827259,-0.6541901234550226,8821.8509157,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710383100000000000,1710384660000000000,166.17,165.37,268.19,-259.0098563,26.0,False,0.0,-259.0098563,-0.9786678509043473,
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1303:s2:XRPUSDT:15m:PIVOT:HIGH:1316:s2:EXCURSION:1710442380000000000:1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1303:s2:XRPUSDT:15m:PIVOT:HIGH:1316:s2:EXCURSION:1710442380000000000:1,XRPUSDT,1,1710442380000000000,1710442380000000000,0.6561,0.6501,0.6662837500000001,1.697291666666673,0.6553581818181818,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1303:s2:XRPUSDT:15m:PIVOT:HIGH:1316:s2,AUCTION_VALUE,0.6553581818181818,0.6774093181818182,0.6774093181818182,0.6553581818181818,TWO_SIDED_AUCTION_RETURN,-0.11780468951301233,336.09413753446603,1.1333333333333333,5,-0.9701107961865559,29.40422509806409,-0.27372720164307596,1,0.18403504251481762,0.033640814223138214,-0.1374865735767999,-0.27372720164307596,29.40422509806409,0.2720948209224435,91.44947416552363,0.1312199999999999,1.697291666666673,-1.5028457969150302,0.005236769380470463,8562.8410594,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710442380000000000,1710444660000000000,0.6562,0.65,37380.0,-256.168878,38.0,False,0.0,-256.168878,-0.9972113858899918,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1326:s2:SOLUSDT:15m:PIVOT:HIGH:1337:s2:EXCURSION:1710465660000000000:-1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1326:s2:SOLUSDT:15m:PIVOT:HIGH:1337:s2:EXCURSION:1710465660000000000:-1,SOLUSDT,-1,1710465660000000000,1710465660000000000,184.439,185.50799999999998,182.6665694444444,1.658026712400006,184.7869444444444,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1326:s2:SOLUSDT:15m:PIVOT:HIGH:1337:s2,AUCTION_VALUE,180.5261944444444,184.7869444444444,184.7869444444444,180.5261944444444,TWO_SIDED_AUCTION_RETURN,-0.8759542855652667,231.01133708163684,2.35,4,-0.4580049156708217,5.517355821626494,-0.1403504018295029,1,0.050004237647268336,0.08166272239497936,-0.13524039000336244,-0.1403504018295029,5.517355821626494,0.2508947955172183,57.959542179256474,0.20704097287184506,1.658026712400006,-0.2880216244208993,-0.9301256086992562,8306.6721814,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710465660000000000,1710466560000000000,184.42,185.53,189.71,-245.66970725,15.0,False,0.0,-245.66970725,-0.9858328417008148,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:HIGH:1356:s2:SOLUSDT:15m:PIVOT:HIGH:1370:s2:EXCURSION:1710491040000000000:1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:HIGH:1356:s2:SOLUSDT:15m:PIVOT:HIGH:1370:s2:EXCURSION:1710491040000000000:1,SOLUSDT,1,1710491100000000000,1710491040000000000,174.601,173.4735,178.9968333333333,3.898743532889865,174.55219047619045,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:HIGH:1356:s2:SOLUSDT:15m:PIVOT:HIGH:1370:s2,AUCTION_VALUE,174.55219047619045,183.4614761904762,183.4614761904762,174.55219047619045,TWO_SIDED_AUCTION_RETURN,0.086234266014591,510.26544603328415,1.1666666666666667,6,-0.7522167882626416,1.2141098673161672,-0.06173413991003567,2,0.046623907640500686,0.005478500227160529,-0.018203711573877655,0.0340896134990309,0.9594513045555069,0.12655335524733358,64.57580426228931,0.18582811529933518,3.898743532889865,-0.35095506381922603,0.24634409559753975,8061.002474149999,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710491100000000000,1710491340000000000,174.62,173.45,178.0,-239.23823,4.0,False,0.0,-239.23823,-0.9892823742753605,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1362:s2:ETHUSDT:15m:PIVOT:HIGH:1385:s2:EXCURSION:1710503580000000000:-1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1362:s2:ETHUSDT:15m:PIVOT:HIGH:1385:s2:EXCURSION:1710503580000000000:-1,ETHUSDT,-1,1710503580000000000,1710503580000000000,3687.3,3696.27,3663.7000000000003,2.630992196209636,3688.0001568783073,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1362:s2:ETHUSDT:15m:PIVOT:HIGH:1385:s2,PREEXISTING_OPPOSING_TURN,3615.1074584656085,3688.0001568783073,3688.0001568783073,3615.1074584656085,TWO_SIDED_AUCTION_RETURN,0.09470193195477569,197.68583628318493,0.38333333333333336,8,0.03984526070066239,1.2325207857044542,-0.49139095477294625,1,0.00027222372233163286,0.009605308810808438,-0.006508772270687038,-0.49139095477294625,1.2325207857044542,0.12305759280873484,24.326743145390395,0.49328428093646587,2.630992196209636,-0.06051125991428933,-0.06259586776247852,7821.76424415,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710503580000000000,1710503880000000000,3686.88,3696.7,16.906,-228.43032174,5.0,False,0.0,-228.43032174,-0.9734816622343059,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1380:s2:SOLUSDT:15m:PIVOT:HIGH:1399:s2:EXCURSION:1710533040000000000:1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1380:s2:SOLUSDT:15m:PIVOT:HIGH:1399:s2:EXCURSION:1710533040000000000:1,SOLUSDT,1,1710533040000000000,1710533040000000000,181.078,180.2065,182.17100000000002,1.2541594951233745,181.0671173611111,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1380:s2:SOLUSDT:15m:PIVOT:HIGH:1399:s2,PREEXISTING_OPPOSING_TURN,181.0671173611111,192.51312777777775,192.51312777777775,181.0671173611111,TWO_SIDED_AUCTION_RETURN,0.14126465098373953,632.1038677623271,5.566666666666666,4,0.8949515706437052,2.01161834365728,-0.1335741566869883,1,0.006213288169607397,0.0009507800965364554,-0.09915169205509461,-0.1335741566869883,2.01161834365728,0.07614006699932724,48.128430841957474,0.24933287435456178,1.2541594951233745,-1.1351031653392871,0.28214950383393234,7593.33392241,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710533040000000000,1710533280000000000,181.1,180.19,205.19,-223.78944755,4.0,False,0.0,-223.78944755,-0.9823943379667803,
