symbol,session_name,session_start,session_end,opening_end,opening_return,opening_abs_return,opening_range,opening_quote_volume,direction_value,confirmation_end,confirmation_return,confirmation_body_fraction,confirmation_taker_pressure,confirmation_high,confirmation_low,entry_price,prior_atr_1h,remaining_count,prior_abs_return_threshold,prior_volume_threshold,prior_range_threshold,directional_breadth,route,route_priority,entry_ts,initial_stop,rank_score,exit_ts,exit_price,exit_reason,gross_return,net_return,holding_minutes
XRPUSDT,ASIA,2024-11-15 00:00:00+00:00,2024-11-15 08:00:00+00:00,2024-11-15 00:30:00+00:00,0.0031003746286009104,0.0031003746286009104,0.01873143004779753,101725373.05276999,1.0,2024-11-15 07:35:00+00:00,0.006141890198044564,0.5697674418604708,0.014408858517265477,0.8037,0.7951,0.8027,0.006649999999999989,5,0.002256955870912014,12068832.599484999,0.008273126787129036,1.0,SESSION_BREADTH_TSMOM,2,2024-11-15 07:35:00+00:00,0.794435,23.15715113238467,2024-11-15 07:40:00+00:00,0.794435,CONFIRMATION_LEG_INVALIDATED,-0.010296499314812468,-0.012296499314812468,5.0
XRPUSDT,ASIA,2024-11-16 00:00:00+00:00,2024-11-16 08:00:00+00:00,2024-11-16 00:30:00+00:00,-0.0131092436974789,0.0131092436974789,0.02509803921568625,68313285.94027,-1.0,2024-11-16 07:35:00+00:00,-0.004525817732976667,0.5945945945945922,-0.24675200091096283,0.9722,0.9648,0.9678,0.007733333333333305,5,0.002256955870912014,12068832.599484999,0.008273126787129036,1.0,SESSION_BREADTH_TSMOM,2,2024-11-16 07:35:00+00:00,0.9729733333333332,65.75434824265436,2024-11-16 07:40:00+00:00,0.9729733333333332,CONFIRMATION_LEG_INVALIDATED,-0.005345457050354607,-0.007345457050354607,5.0
SOLUSDT,ASIA,2024-11-17 00:00:00+00:00,2024-11-17 08:00:00+00:00,2024-11-17 00:30:00+00:00,0.010840359492263474,0.010840359492263474,0.012600759751690905,60077322.532,1.0,2024-11-17 07:35:00+00:00,0.004039553965916376,0.6193548387096893,0.25086741648570166,238.88,237.33,238.61,1.4508333333333308,5,0.0029950516062223764,66251695.82649999,0.009894574142616677,1.0,SESSION_BREADTH_TSMOM,2,2024-11-17 07:35:00+00:00,237.18491666666668,9.218685405931685,2024-11-17 07:50:00+00:00,237.18491666666668,CONFIRMATION_LEG_INVALIDATED,-0.0059724375899306015,-0.007972437589930602,15.0
BTCUSDT,EUROPE,2024-11-18 08:00:00+00:00,2024-11-18 16:00:00+00:00,2024-11-18 08:30:00+00:00,0.0019750337433370735,0.0019750337433370735,0.006663696308876509,380883546.20390004,1.0,2024-11-18 15:35:00+00:00,0.004045315471760569,0.971920529801309,0.33958783656291613,91075.0,90697.5,91064.4,401.44166666666814,5,0.0013801756175807478,276376591.11635,0.004580587131849286,0.25,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-11-18 15:35:00+00:00,90657.35583333333,2.6022213141123203,2024-11-18 16:00:00+00:00,92407.8,SESSION_END,0.014752197346054041,0.012752197346054041,25.0
ETHUSDT,AMERICA,2024-11-18 16:00:00+00:00,2024-11-19 00:00:00+00:00,2024-11-18 16:30:00+00:00,0.01051132661396692,0.01051132661396692,0.014783241633371717,618959149.1888,1.0,2024-11-18 23:35:00+00:00,0.008875064208663908,0.9565960355434042,0.42551753886596977,3183.04,3153.78,3181.77,7.072499999999915,5,0.0027260018876341108,283656181.213507,0.009165557119322989,0.25,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-11-18 23:35:00+00:00,3153.0727500000003,10.517466243403813,2024-11-19 00:00:00+00:00,3210.48,SESSION_END,0.009023279495375292,0.0070232794953752915,25.0
SOLUSDT,EUROPE,2024-11-19 08:00:00+00:00,2024-11-19 16:00:00+00:00,2024-11-19 08:30:00+00:00,0.005626514435911112,0.005626514435911112,0.008706723068709088,112006159.245,1.0,2024-11-19 15:35:00+00:00,0.0028034645801078284,0.5234374999999898,0.12350347970178133,239.8,238.52,239.66,1.1358333333333306,5,0.003032856303056719,57329679.465100005,0.008501009291813778,0.5,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-11-19 15:35:00+00:00,238.40641666666667,5.4367736747824305,2024-11-19 16:00:00+00:00,240.68,SESSION_END,0.004256029374947845,0.002256029374947845,25.0
SOLUSDT,EUROPE,2024-11-20 08:00:00+00:00,2024-11-20 16:00:00+00:00,2024-11-20 08:30:00+00:00,0.007672092234655814,0.007672092234655814,0.01110545947778898,101731942.194,1.0,2024-11-20 15:35:00+00:00,0.004433372741091013,0.8015267175572375,0.2161476145303276,237.98,236.67,237.89,1.624166666666665,5,0.0030674433595285766,57988320.1483,0.008624045537110735,1.0,SESSION_BREADTH_TSMOM,2,2024-11-20 15:35:00+00:00,236.50758333333332,8.775746441965067,2024-11-20 16:00:00+00:00,238.35,SESSION_END,0.001933666820799651,-6.633317920034902e-05,25.0
XRPUSDT,AMERICA,2024-11-21 16:00:00+00:00,2024-11-22 00:00:00+00:00,2024-11-21 16:30:00+00:00,0.007338950801848432,0.007338950801848432,0.012865814985956322,45270339.39717001,1.0,2024-11-21 23:35:00+00:00,0.005197590957841669,0.5384615384615341,0.07807988805084554,1.2214,1.2097,1.2184,0.0065500000000000185,5,0.0033763871175370164,16503003.074011995,0.01032473883732435,1.0,SESSION_BREADTH_TSMOM,2,2024-11-21 23:35:00+00:00,1.209045,11.925113118167264,2024-11-22 00:00:00+00:00,1.2477,SESSION_END,0.024047931713722992,0.02204793171372299,25.0
XRPUSDT,EUROPE,2024-11-22 08:00:00+00:00,2024-11-22 16:00:00+00:00,2024-11-22 08:30:00+00:00,0.014947245017584931,0.014947245017584931,0.01663247362250875,85696618.44918999,1.0,2024-11-22 15:35:00+00:00,0.006586245146977365,0.5053191489361756,0.07461674840270938,1.454,1.4352,1.4519,0.015616666666666704,5,0.0022355635148179065,11757417.459962001,0.008329655649991137,0.75,SESSION_BREADTH_TSMOM,2,2024-11-22 15:35:00+00:00,1.4336383333333333,85.28328800231952,2024-11-22 15:45:00+00:00,1.4336383333333333,CONFIRMATION_LEG_INVALIDATED,-0.012577771655531755,-0.014577771655531755,10.0
XRPUSDT,AMERICA,2024-11-22 16:00:00+00:00,2024-11-23 00:00:00+00:00,2024-11-22 16:30:00+00:00,0.013937040632367115,0.013937040632367115,0.03161836083760927,182997848.99295,1.0,2024-11-22 23:35:00+00:00,0.0020627062706271015,0.517241379310362,0.19383899467998833,1.4578,1.452,1.4574,0.01166666666666664,5,0.0033763871175370164,16503003.074011995,0.010498799853234842,0.25,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-11-22 23:35:00+00:00,1.4508333333333332,57.2151905970082,2024-11-23 00:00:00+00:00,1.4739,SESSION_END,0.01132153149444215,0.00932153149444215,25.0
XRPUSDT,ASIA,2024-11-24 00:00:00+00:00,2024-11-24 08:00:00+00:00,2024-11-24 00:30:00+00:00,-0.006599537352020679,0.006599537352020679,0.017621445094570563,90767396.37303999,-1.0,2024-11-24 07:35:00+00:00,-0.004357001838110275,0.7804878048780726,-0.2130732984471012,1.4693,1.4611,1.4625,0.007325000000000026,5,0.002315253580134624,12927558.363988997,0.008538498012182202,0.25,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-11-24 07:35:00+00:00,1.4700325,25.017177543626573,2024-11-24 07:45:00+00:00,1.4700325,CONFIRMATION_LEG_INVALIDATED,-0.005150427350427478,-0.007150427350427478,10.0
XRPUSDT,EUROPE,2024-11-24 08:00:00+00:00,2024-11-24 16:00:00+00:00,2024-11-24 08:30:00+00:00,-0.004706042831810087,0.004706042831810087,0.00968489974082662,31377797.185389996,-1.0,2024-11-24 15:35:00+00:00,-0.013301449708563728,0.7148594377510078,-0.17701020502633025,1.3432,1.3183,1.3204,0.01570000000000001,5,0.0022972802932178515,11757417.459962001,0.008329655649991137,1.0,SESSION_BREADTH_TSMOM,2,2024-11-24 15:35:00+00:00,1.34477,10.93408377693472,2024-11-24 16:00:00+00:00,1.3099,SESSION_END,0.007952135716449482,0.005952135716449482,25.0
ETHUSDT,AMERICA,2024-11-25 16:00:00+00:00,2024-11-26 00:00:00+00:00,2024-11-25 16:30:00+00:00,-0.004200296491516986,0.004200296491516986,0.013626113973156731,1185621497.8748899,-1.0,2024-11-25 23:35:00+00:00,-0.0029640715089502834,0.6351771286513642,-0.2783644000807094,3450.1,3434.01,3437.74,19.449166666666656,5,0.0032745656919392907,309127886.333212,0.009839959740254834,0.5,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-11-25 23:35:00+00:00,3452.0449166666667,7.379473546735378,2024-11-26 00:00:00+00:00,3416.92,SESSION_END,0.00605630443256322,0.00405630443256322,25.0
BTCUSDT,ASIA,2024-11-26 00:00:00+00:00,2024-11-26 08:00:00+00:00,2024-11-26 00:30:00+00:00,0.013335983839078525,0.013335983839078525,0.01695499871056471,1077238971.9064002,1.0,2024-11-26 07:35:00+00:00,0.0013400933598373133,0.7090602138435101,0.14596025016373404,94166.6,93988.9,94149.3,225.10000000000218,5,0.0020397154116683636,349626223.947405,0.006149913772078154,1.0,SESSION_BREADTH_TSMOM,2,2024-11-26 07:35:00+00:00,93966.39,40.28965382402936,2024-11-26 07:40:00+00:00,93966.39,CONFIRMATION_LEG_INVALIDATED,-0.00194276537372029,-0.00394276537372029,5.0
XRPUSDT,EUROPE,2024-11-26 08:00:00+00:00,2024-11-26 16:00:00+00:00,2024-11-26 08:30:00+00:00,-0.026801375149091422,0.026801375149091422,0.029467480530414675,144562508.80545998,-1.0,2024-11-26 15:35:00+00:00,-0.006772673733804524,0.6618705035971282,-0.16476502825023576,1.3591,1.3452,1.3492,0.012708333333333396,5,0.0024203894488477595,11819875.418311002,0.008444204925894636,1.0,SESSION_BREADTH_TSMOM,2,2024-11-26 15:35:00+00:00,1.3603708333333333,270.85982894003234,2024-11-26 15:40:00+00:00,1.3603708333333333,CONFIRMATION_LEG_INVALIDATED,-0.008279597786342574,-0.010279597786342574,5.0
XRPUSDT,AMERICA,2024-11-26 16:00:00+00:00,2024-11-27 00:00:00+00:00,2024-11-26 16:30:00+00:00,0.02787482345945147,0.02787482345945147,0.03776109417973683,100582140.98902002,1.0,2024-11-26 23:35:00+00:00,0.003154347981934258,0.8461538461538592,0.013550534767437394,1.3995,1.3943,1.3993,0.009025000000000024,5,0.0035501388643821574,19726107.357077997,0.011092926113684466,1.0,SESSION_BREADTH_TSMOM,2,2024-11-26 23:35:00+00:00,1.3933975,80.07118644657214,2024-11-27 00:00:00+00:00,1.3993,SESSION_END,0.0,-0.002,25.0
BTCUSDT,ASIA,2024-11-27 00:00:00+00:00,2024-11-27 08:00:00+00:00,2024-11-27 00:30:00+00:00,0.00283520698967088,0.00283520698967088,0.006966850138282806,508100565.8916,1.0,2024-11-27 07:35:00+00:00,0.0010504684854104607,0.5325379609544059,0.1634438186203373,93597.3,93412.9,93580.3,157.60000000000096,5,0.0020397154116683636,349626223.947405,0.006149913772078154,1.0,SESSION_BREADTH_TSMOM,2,2024-11-27 07:35:00+00:00,93397.14,4.04008840170531,2024-11-27 08:00:00+00:00,93651.3,SESSION_END,0.0007587066936096676,-0.0012412933063903325,25.0
XRPUSDT,AMERICA,2024-11-27 16:00:00+00:00,2024-11-28 00:00:00+00:00,2024-11-27 16:30:00+00:00,-0.010157033077179967,0.010157033077179967,0.01991313063815573,121930098.83555001,-1.0,2024-11-27 23:35:00+00:00,-0.0030545750746675537,0.6428571428571769,-0.25213050064691267,1.4743,1.4673,1.4687,0.006924999999999996,5,0.0035501388643821574,20285349.874417,0.011316415011449714,0.5,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-11-27 23:35:00+00:00,1.4749925,25.79533712274561,2024-11-27 23:40:00+00:00,1.4749925,CONFIRMATION_LEG_INVALIDATED,-0.0042844011711036245,-0.0062844011711036245,5.0
ETHUSDT,ASIA,2024-11-28 00:00:00+00:00,2024-11-28 08:00:00+00:00,2024-11-28 00:30:00+00:00,-0.0028201067318764927,0.0028201067318764927,0.006884780450177554,436387454.12587,-1.0,2024-11-28 07:35:00+00:00,-0.002457902183260696,0.803992740471841,-0.25160844261733695,3606.86,3595.84,3595.84,7.6724999999999,5,0.002525695561004182,176197190.81898198,0.008490511092235758,0.5,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-11-28 07:35:00+00:00,3607.62725,4.1480986837701765,2024-11-28 08:00:00+00:00,3594.6,SESSION_END,0.00034484292960756946,-0.0016551570703924306,25.0
ETHUSDT,EUROPE,2024-12-01 08:00:00+00:00,2024-12-01 16:00:00+00:00,2024-12-01 08:30:00+00:00,0.002097137690449502,0.002097137690449502,0.0050525633932065155,175858820.19996,1.0,2024-12-01 15:35:00+00:00,0.0046287232929906885,0.6674400618716333,0.2890394776078353,3750.22,3724.36,3746.15,7.481666666666797,5,0.0018149269816485347,159128861.60263896,0.006551528005470102,1.0,SESSION_BREADTH_TSMOM,2,2024-12-01 15:35:00+00:00,3723.6118333333334,2.5539534866011464,2024-12-01 16:00:00+00:00,3731.0,SESSION_END,-0.00404415199604935,-0.00604415199604935,25.0
XRPUSDT,EUROPE,2024-12-02 08:00:00+00:00,2024-12-02 16:00:00+00:00,2024-12-02 08:30:00+00:00,-0.03976086155358083,0.03976086155358083,0.055321239916465335,499088458.58543,-1.0,2024-12-02 15:35:00+00:00,-0.014956239152110418,0.7612781954887184,-0.13396783107285937,2.7197,2.6665,2.6674,0.06741666666666664,5,0.00264521019182562,13656916.602209996,0.008935666648110657,1.0,SESSION_BREADTH_TSMOM,2,2024-12-02 15:35:00+00:00,2.7264416666666667,1098.6274960717813,2024-12-02 16:00:00+00:00,2.7005,SESSION_END,-0.012409087500937055,-0.014409087500937055,25.0
ETHUSDT,ASIA,2024-12-03 00:00:00+00:00,2024-12-03 08:00:00+00:00,2024-12-03 00:30:00+00:00,-0.0037133939982338937,0.0037133939982338937,0.005674307372485795,204124218.05761,-1.0,2024-12-03 07:35:00+00:00,-0.00215085786138558,0.5860255447032467,-0.045585415810982854,3631.31,3618.0,3618.66,12.521666666666647,5,0.002623802515378304,182135756.831712,0.008490511092235758,1.0,SESSION_BREADTH_TSMOM,2,2024-12-03 07:35:00+00:00,3632.5621666666666,3.1722631190895267,2024-12-03 08:00:00+00:00,3619.54,SESSION_END,-0.0002431839410168557,-0.0022431839410168557,25.0
XRPUSDT,AMERICA,2024-12-03 16:00:00+00:00,2024-12-04 00:00:00+00:00,2024-12-03 16:30:00+00:00,0.015632420452746487,0.015632420452746487,0.03704290011081206,663903835.36604,1.0,2024-12-03 23:35:00+00:00,0.010462904248573102,0.7586206896551715,0.04601934111256223,2.558,2.5232,2.5496,0.02703333333333328,5,0.0034840762613596588,20285349.874417,0.011019382585868306,1.0,SESSION_BREADTH_TSMOM,2,2024-12-03 23:35:00+00:00,2.520496666666667,293.69141078981556,2024-12-04 00:00:00+00:00,2.520496666666667,CONFIRMATION_LEG_INVALIDATED,-0.011414862462085451,-0.013414862462085451,25.0
SOLUSDT,ASIA,2024-12-04 00:00:00+00:00,2024-12-04 08:00:00+00:00,2024-12-04 00:30:00+00:00,0.020459593370920848,0.020459593370920848,0.020673159063728016,125202058.485,1.0,2024-12-04 07:35:00+00:00,0.0024896615748164486,0.7866666666666712,0.42510088895000986,237.68,236.93,237.57,0.5125000000000005,5,0.0029950516062223764,71975677.4459,0.010003096165436893,1.0,SESSION_BREADTH_TSMOM,2,2024-12-04 07:35:00+00:00,236.87875,28.235474207341014,2024-12-04 07:50:00+00:00,236.87875,CONFIRMATION_LEG_INVALIDATED,-0.002909668729216608,-0.004909668729216608,15.0
XRPUSDT,AMERICA,2024-12-05 16:00:00+00:00,2024-12-06 00:00:00+00:00,2024-12-05 16:30:00+00:00,-0.007948523845571542,0.007948523845571542,0.010640087475818025,96055830.03955999,-1.0,2024-12-05 23:35:00+00:00,-0.010907811400422185,0.7515151515151514,-0.10293414560148484,2.2767,2.2437,2.2488,0.02486666666666674,5,0.0034840762613596588,20636193.228547998,0.011113972527342952,0.5,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-12-05 23:35:00+00:00,2.2791866666666665,15.928842988310334,2024-12-06 00:00:00+00:00,2.2455,SESSION_END,0.0014674493062968308,-0.0005325506937031693,25.0
XRPUSDT,ASIA,2024-12-06 00:00:00+00:00,2024-12-06 08:00:00+00:00,2024-12-06 00:30:00+00:00,0.011846441613966308,0.011846441613966308,0.025028948071613086,143138554.86529,1.0,2024-12-06 07:35:00+00:00,0.0018443853478598005,0.5058823529411888,0.13509153794861928,2.3399,2.3314,2.3357,0.011149999999999919,5,0.002334003615285407,15802840.127935994,0.00921412012683901,0.75,SESSION_BREADTH_TSMOM,2,2024-12-06 07:35:00+00:00,2.330285,80.45368195158504,2024-12-06 07:45:00+00:00,2.330285,CONFIRMATION_LEG_INVALIDATED,-0.002318362803442331,-0.004318362803442331,10.0
BTCUSDT,EUROPE,2024-12-06 08:00:00+00:00,2024-12-06 16:00:00+00:00,2024-12-06 08:30:00+00:00,0.004693019121329245,0.004693019121329245,0.006286548070098923,533344468.99810004,1.0,2024-12-06 15:35:00+00:00,0.0018644970700760766,0.7235708692247734,0.17885977489554516,99300.0,99044.6,99300.0,413.2583333333314,5,0.0016305219021086614,312789971.42235,0.00432940202166614,1.0,SESSION_BREADTH_TSMOM,2,2024-12-06 15:35:00+00:00,99003.27416666667,9.815460004347853,2024-12-06 15:55:00+00:00,99003.27416666667,CONFIRMATION_LEG_INVALIDATED,-0.0029881755622691575,-0.0049881755622691575,20.0
XRPUSDT,AMERICA,2024-12-06 16:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-06 16:30:00+00:00,0.012906268759111494,0.012906268759111494,0.015135923162678968,143072868.75987,1.0,2024-12-06 23:35:00+00:00,0.008829929695346461,0.9419642857142816,0.2768353565891659,2.4118,2.3894,2.4107,0.01945000000000008,5,0.0035501388643821574,21034290.927334998,0.011113972527342952,0.5,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-12-06 23:35:00+00:00,2.387455,37.09163962699243,2024-12-07 00:00:00+00:00,2.4266,SESSION_END,0.00659559464056092,0.00459559464056092,25.0
XRPUSDT,ASIA,2024-12-08 00:00:00+00:00,2024-12-08 08:00:00+00:00,2024-12-08 00:30:00+00:00,-0.009839580382097313,0.009839580382097313,0.016654542670086862,183583330.90207,-1.0,2024-12-08 07:35:00+00:00,-0.004275331338178701,0.691823899371066,-0.2604902042891093,2.5743,2.5584,2.5619,0.00933333333333338,5,0.002334003615285407,15802840.127935994,0.00921412012683901,0.25,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-12-08 07:35:00+00:00,2.5752333333333333,61.218567835261084,2024-12-08 08:00:00+00:00,2.5543,SESSION_END,0.0029665482649595676,0.0009665482649595675,25.0
ETHUSDT,EUROPE,2024-12-08 08:00:00+00:00,2024-12-08 16:00:00+00:00,2024-12-08 08:30:00+00:00,-0.005139109957370658,0.005139109957370658,0.008689037402276605,298293604.88927,-1.0,2024-12-08 15:35:00+00:00,-0.0009693962118206834,0.6411960132890596,-0.19425300508500054,3983.42,3977.4,3978.0,8.361666666666679,5,0.0018659127386799756,168471864.102436,0.00627012190475684,1.0,SESSION_BREADTH_TSMOM,2,2024-12-08 15:35:00+00:00,3984.2561666666666,9.753110336750046,2024-12-08 15:40:00+00:00,3984.2561666666666,CONFIRMATION_LEG_INVALIDATED,-0.0015726914697502536,-0.0035726914697502537,5.0
SOLUSDT,EUROPE,2024-12-11 08:00:00+00:00,2024-12-11 16:00:00+00:00,2024-12-11 08:30:00+00:00,0.013003663003662957,0.013003663003662957,0.01378205128205137,64176977.105000004,1.0,2024-12-11 15:35:00+00:00,0.0033199370959287045,0.5547445255474576,0.05056255232819251,229.8,228.43,229.68,1.1333333333333304,5,0.0032897886565735335,57988320.1483,0.00840487110293158,1.0,SESSION_BREADTH_TSMOM,2,2024-12-11 15:35:00+00:00,228.31666666666666,12.963148822913096,2024-12-11 16:00:00+00:00,228.31666666666666,CONFIRMATION_LEG_INVALIDATED,-0.005935794728898269,-0.00793579472889827,25.0
XRPUSDT,AMERICA,2024-12-11 16:00:00+00:00,2024-12-12 00:00:00+00:00,2024-12-11 16:30:00+00:00,-0.005435226808336746,0.005435226808336746,0.018267266040048934,145782561.05597,-1.0,2024-12-11 23:35:00+00:00,-0.0031698983162486982,0.5202702702702684,-0.18287577017535295,2.4349,2.4201,2.4214,0.009174999999999933,5,0.0035501388643821574,21292097.926600996,0.011113972527342952,0.25,HIGH_ACTIVITY_SESSION_TSMOM,1,2024-12-11 23:35:00+00:00,2.4358174999999997,13.10296148038385,2024-12-12 00:00:00+00:00,2.3939,SESSION_END,0.011357066160072815,0.009357066160072815,25.0
XRPUSDT,ASIA,2024-12-12 00:00:00+00:00,2024-12-12 08:00:00+00:00,2024-12-12 00:30:00+00:00,-0.006725708079204695,0.006725708079204695,0.014829977441724398,112295714.22803,-1.0,2024-12-12 07:35:00+00:00,-0.0020898213407638533,0.5730337078651719,-0.04923657159229422,2.4439,2.435,2.4353,0.00842499999999998,5,0.002472444886417735,18604648.876929,0.01073990695515371,1.0,SESSION_BREADTH_TSMOM,2,2024-12-12 07:35:00+00:00,2.4447425000000003,32.83848352263752,2024-12-12 07:40:00+00:00,2.4447425000000003,CONFIRMATION_LEG_INVALIDATED,-0.003877345706894575,-0.005877345706894575,5.0
XRPUSDT,ASIA,2024-12-13 00:00:00+00:00,2024-12-13 08:00:00+00:00,2024-12-13 00:30:00+00:00,0.007828542094455937,0.007828542094455937,0.012748117727583962,62990340.49421,1.0,2024-12-13 07:35:00+00:00,0.003948281846580803,0.7459016393442355,0.22128708403130015,2.3167,2.3045,2.3139,0.012833333333333289,5,0.002472444886417735,19089797.559676997,0.011160631144182491,1.0,SESSION_BREADTH_TSMOM,2,2024-12-13 07:35:00+00:00,2.3032166666666667,20.895698841710317,2024-12-13 08:00:00+00:00,2.3141,SESSION_END,8.643415877962468e-05,-0.0019135658412203754,25.0
BTCUSDT,AMERICA,2024-12-13 16:00:00+00:00,2024-12-14 00:00:00+00:00,2024-12-13 16:30:00+00:00,0.0034067574200398187,0.0034067574200398187,0.006086285823040998,750146127.5804,1.0,2024-12-13 23:35:00+00:00,0.0009496272218556534,0.7511737089202563,0.3832285430966944,101215.9,101088.1,101188.3,83.32499999999952,5,0.0022614279905578405,700832173.3714,0.007803926315293713,0.75,SESSION_BREADTH_TSMOM,2,2024-12-13 23:35:00+00:00,101079.7675,2.8218136934202103,2024-12-14 00:00:00+00:00,101371.9,SESSION_END,0.001814439021112113,-0.00018556097888788696,25.0
ETHUSDT,ASIA,2024-12-17 00:00:00+00:00,2024-12-17 08:00:00+00:00,2024-12-17 00:30:00+00:00,-0.004095604252200902,0.004095604252200902,0.009661811501821941,540840820.56198,-1.0,2024-12-17 07:35:00+00:00,-0.0017655586749855123,0.8743842364532025,-0.4130772578847528,4022.0,4013.88,4014.29,7.105833333333332,5,0.0032715769332261613,201165908.914022,0.007574705638613831,0.75,SESSION_BREADTH_TSMOM,2,2024-12-17 07:35:00+00:00,4022.7105833333335,5.889982109731393,2024-12-17 08:00:00+00:00,3993.05,SESSION_END,0.0052910975539883776,0.0032910975539883775,25.0
ETHUSDT,ASIA,2024-12-18 00:00:00+00:00,2024-12-18 08:00:00+00:00,2024-12-18 00:30:00+00:00,-0.0034620040557107323,0.0034620040557107323,0.0067929300068623995,259735453.44528997,-1.0,2024-12-18 07:35:00+00:00,-0.001314385362171655,0.7276657060518281,-0.4636543882458969,3843.79,3836.85,3837.05,9.816666666666682,5,0.003307268286612819,201165908.914022,0.007574705638613831,0.75,SESSION_BREADTH_TSMOM,2,2024-12-18 07:35:00+00:00,3844.7716666666665,2.365228181114323,2024-12-18 07:45:00+00:00,3844.7716666666665,CONFIRMATION_LEG_INVALIDATED,-0.0020123966762659595,-0.00401239667626596,10.0
SOLUSDT,EUROPE,2024-12-20 08:00:00+00:00,2024-12-20 16:00:00+00:00,2024-12-20 08:30:00+00:00,-0.036031795837255465,0.036031795837255465,0.03890806401004078,318470219.768,-1.0,2024-12-20 15:35:00+00:00,-0.006631927996210374,0.6428571428571501,-0.14390676087943244,190.53,188.57,188.73,1.4725000000000037,5,0.0033726235542527183,60682326.2336,0.008501009291813778,1.0,SESSION_BREADTH_TSMOM,2,2024-12-20 15:35:00+00:00,190.67725000000002,112.13847392834965,2024-12-20 16:00:00+00:00,189.72,SESSION_END,-0.005245588936576118,-0.007245588936576118,25.0
BTCUSDT,EUROPE,2024-12-22 08:00:00+00:00,2024-12-22 16:00:00+00:00,2024-12-22 08:30:00+00:00,0.0036323149198322913,0.0036323149198322913,0.005140754802109528,252956438.06649998,1.0,2024-12-22 15:35:00+00:00,0.00152881934643756,0.626936316695356,0.31127377923599187,95480.0,95247.6,95448.0,327.1750000000029,5,0.0017669593930619287,333092527.852234,0.004532668663415444,1.0,SESSION_BREADTH_TSMOM,2,2024-12-22 15:35:00+00:00,95214.8825,4.662940112315566,2024-12-22 15:50:00+00:00,95214.8825,CONFIRMATION_LEG_INVALIDATED,-0.002442350808817273,-0.004442350808817273,15.0
BTCUSDT,ASIA,2024-12-23 00:00:00+00:00,2024-12-23 08:00:00+00:00,2024-12-23 00:30:00+00:00,-0.00497512437810943,0.00497512437810943,0.00833601321655345,387422152.1074,-1.0,2024-12-23 07:35:00+00:00,-0.0009997524222753462,0.5390271493212746,-0.12677136126571042,95350.0,95173.2,95228.3,279.225000000001,5,0.001956664729181379,375083917.68753994,0.005955145755333266,1.0,SESSION_BREADTH_TSMOM,2,2024-12-23 07:35:00+00:00,95377.9225,7.118418559781968,2024-12-23 07:45:00+00:00,95377.9225,CONFIRMATION_LEG_INVALIDATED,-0.0015711978476986577,-0.0035711978476986577,10.0
SOLUSDT,EUROPE,2024-12-24 08:00:00+00:00,2024-12-24 16:00:00+00:00,2024-12-24 08:30:00+00:00,0.004231311706629048,0.004231311706629048,0.010082014313326055,76402014.813,1.0,2024-12-24 15:35:00+00:00,0.003497744208445175,0.5,0.2496051119996585,198.6,197.22,197.96,0.8241666666666584,5,0.003484706854007147,61715380.097100005,0.008662713628514507,1.0,SESSION_BREADTH_TSMOM,2,2024-12-24 15:35:00+00:00,197.13758333333334,3.006423580670481,2024-12-24 16:00:00+00:00,197.67,SESSION_END,-0.0014649424126087496,-0.0034649424126087496,25.0
XRPUSDT,AMERICA,2024-12-27 16:00:00+00:00,2024-12-28 00:00:00+00:00,2024-12-27 16:30:00+00:00,-0.0051317937951947945,0.0051317937951947945,0.018007930954047208,90989289.76007,-1.0,2024-12-27 23:35:00+00:00,-0.0032698056801195863,0.6862745098039489,-0.28389560230143784,2.1426,2.1324,2.1338,0.006725000000000018,5,0.0034522132023840912,55987593.61751499,0.01269410540115371,0.75,SESSION_BREADTH_TSMOM,2,2024-12-27 23:35:00+00:00,2.1432724999999997,4.22773843596619,2024-12-27 23:50:00+00:00,2.1432724999999997,CONFIRMATION_LEG_INVALIDATED,-0.00443926328615607,-0.00643926328615607,15.0
XRPUSDT,ASIA,2025-01-02 00:00:00+00:00,2025-01-02 08:00:00+00:00,2025-01-02 00:30:00+00:00,0.047725226190986625,0.047725226190986625,0.05282792333090356,344193754.76927,1.0,2025-01-02 07:35:00+00:00,0.003275341358628614,0.8461538461538162,0.2536052935489126,2.3591,2.35,2.3586,0.009233333333333316,5,0.003198273085581349,60793551.84558199,0.01477816462865813,1.0,SESSION_BREADTH_TSMOM,2,2025-01-02 07:35:00+00:00,2.349076666666667,168.96934323475043,2025-01-02 08:00:00+00:00,2.3666,SESSION_END,0.0033918426185024497,0.0013918426185024497,25.0
