decision_close,decision_fan_gain,decision_fan_magnitude,decision_time,entry_index,entry_price,entry_time,entry_transition,event_id,exit_index,exit_price,exit_reason,exit_time,gross_return,hold_minutes,mae_120m_net,mae_30m_net,mae_60m_net,mfe_120m_net,mfe_30m_net,mfe_60m_net,net_return,original_signal_time,period_label,planned_loss_fraction,policy,r_multiple,segment_id,signal_close,signal_fan_magnitude,signal_to_decision_minutes,split,stop_price,symbol
0.5474,1.0042813276838232,1.0108428485121344,2023-07-13 15:34:59.999000+00:00,13435,0.5474,2023-07-13 15:35:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T15:34:59.999000+00:00:1,13436,0.57477,roi_0.05,2023-07-13 15:44:59.999000+00:00,0.050000000000000044,9.999983333333335,-0.012130179028133058,-0.012130179028133058,-0.012130179028133058,0.2036169894044575,0.17877226890756304,0.17877226890756304,0.048100000000000045,2023-07-13 15:34:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.5474,1.0108428485121344,0.0,fresh_confirmation,0.52003,XRPUSDT
0.5671,1.0052753178686067,1.0161753658532438,2023-07-13 15:39:59.999000+00:00,13436,0.567,2023-07-13 15:40:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T15:39:59.999000+00:00:1,13436,0.5953499999999999,roi_0.05,2023-07-13 15:44:59.999000+00:00,0.050000000000000044,4.999983333333334,-0.007191005291005346,-0.007191005291005346,-0.007191005291005346,0.2794051146384482,0.1379589065255733,0.1379589065255733,0.048100000000000045,2023-07-13 15:39:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.5671,1.0161753658532438,0.0,fresh_confirmation,0.53865,XRPUSDT
0.6145,1.0078527489535494,1.0241551358940704,2023-07-13 15:44:59.999000+00:00,13437,0.6144,2023-07-13 15:45:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T15:44:59.999000+00:00:1,13437,0.6451199999999999,roi_0.05,2023-07-13 15:49:59.999000+00:00,0.050000000000000044,4.999983333333334,-0.0692828125,-0.0692828125,-0.0692828125,0.23507916666666673,0.05002057291666674,0.05002057291666674,0.048100000000000045,2023-07-13 15:44:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.6145,1.0241551358940704,0.0,fresh_confirmation,0.58368,XRPUSDT
0.6036,1.0068428142299342,1.0311632392316266,2023-07-13 15:49:59.999000+00:00,13438,0.6035,2023-07-13 15:50:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T15:49:59.999000+00:00:1,13439,0.573325,stoploss,2023-07-13 15:59:59.999000+00:00,-0.050000000000000155,9.999983333333335,-0.05243852526926272,-0.05243852526926272,-0.05243852526926272,0.25742062966031476,0.019475310687655303,0.019475310687655303,-0.051900000000000154,2023-07-13 15:49:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000029,1,0.6036,1.0311632392316266,0.0,fresh_confirmation,0.573325,XRPUSDT
0.5766,1.0049561572951362,1.0362738464422208,2023-07-13 15:54:59.999000+00:00,13439,0.5766,2023-07-13 15:55:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T15:54:59.999000+00:00:1,13441,0.593898,roi_0.03,2023-07-13 16:09:59.999000+00:00,0.030000000000000027,14.999983333333335,-0.00814349635796051,-0.00814349635796051,-0.00814349635796051,0.31617145334720775,0.0671253208463405,0.0671253208463405,0.028100000000000028,2023-07-13 15:54:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.5766,1.0362738464422208,0.0,fresh_confirmation,0.54777,XRPUSDT
0.5919,1.005619824836817,1.0420975239422006,2023-07-13 15:59:59.999000+00:00,13440,0.5919,2023-07-13 16:00:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T15:59:59.999000+00:00:1,13442,0.609657,roi_0.03,2023-07-13 16:14:59.999000+00:00,0.030000000000000027,14.999983333333335,-0.018625798276735925,-0.016598428788646577,-0.018625798276735925,0.28210067578982945,0.03949212704848783,0.04844634228754875,0.028100000000000028,2023-07-13 15:59:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.5919,1.0420975239422006,0.0,fresh_confirmation,0.5623049999999999,XRPUSDT
0.589,1.0051986024312545,1.0475149746637709,2023-07-13 16:04:59.999000+00:00,13441,0.589,2023-07-13 16:05:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T16:04:59.999000+00:00:1,13443,0.6074,roi_0.03,,0.031239388794567224,10.0,-0.013784550084889645,-0.013784550084889645,-0.013784550084889645,0.32781137521222425,0.04461952461799658,0.06397436332767416,0.029339388794567225,2023-07-13 16:04:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5653061424772104,1,0.589,1.0475149746637709,0.0,fresh_confirmation,0.55955,XRPUSDT
0.6048,1.0058634034605645,1.0536569775912075,2023-07-13 16:09:59.999000+00:00,13442,0.6049,2023-07-13 16:10:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T16:09:59.999000+00:00:1,13451,0.610949,roi_0.01,2023-07-13 16:59:59.999000+00:00,0.010000000000000009,49.99998333333333,-0.039757497106959847,-0.039757497106959847,-0.039757497106959847,0.2928594643742768,0.015623557612828754,0.06306941643246812,0.008100000000000008,2023-07-13 16:09:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.15606936416184986,1,0.6048,1.0536569775912075,0.0,fresh_confirmation,0.5746549999999999,XRPUSDT
0.6074,1.0057401036290428,1.059705077832045,2023-07-13 16:14:59.999000+00:00,13443,0.6074,2023-07-13 16:15:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T16:14:59.999000+00:00:1,13452,0.6134740000000001,roi_0.01,2023-07-13 17:04:59.999000+00:00,0.010000000000000009,49.99998333333333,-0.04371758314125794,-0.04371758314125794,-0.04371758314125794,0.3277015805070793,0.006825716167270248,0.058686104708593825,0.008100000000000008,2023-07-13 16:14:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.15606936416184986,1,0.6074,1.059705077832045,0.0,fresh_confirmation,0.57703,XRPUSDT
0.6069,1.0054469478492234,1.0654772361265532,2023-07-13 16:19:59.999000+00:00,13444,0.6069,2023-07-13 16:20:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T16:19:59.999000+00:00:1,13452,0.625107,roi_0.03,2023-07-13 17:04:59.999000+00:00,0.030000000000000027,44.99998333333333,-0.04292817597627295,-0.04292817597627295,-0.04292817597627295,0.3963534190146647,0.007656763882023534,0.05955987806887465,0.028100000000000028,2023-07-13 16:19:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.6069,1.0654772361265532,0.0,fresh_confirmation,0.5765549999999999,XRPUSDT
0.6077,1.0052401240769522,1.0710604690450245,2023-07-13 16:24:59.999000+00:00,13445,0.6078,2023-07-13 16:25:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T16:24:59.999000+00:00:1,13452,0.626034,roi_0.03,2023-07-13 17:04:59.999000+00:00,0.030000000000000027,39.99998333333333,-0.04434817374136234,-0.04434817374136234,-0.04434817374136234,0.49859358341559723,0.00616186245475482,0.06703715037841397,0.028100000000000028,2023-07-13 16:24:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.6077,1.0710604690450245,0.0,fresh_confirmation,0.57741,XRPUSDT
0.6082,1.00502572279051,1.0764433220543184,2023-07-13 16:29:59.999000+00:00,13446,0.6082,2023-07-13 16:30:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T16:29:59.999000+00:00:1,13452,0.626446,roi_0.03,2023-07-13 17:04:59.999000+00:00,0.030000000000000027,34.99998333333333,-0.04497793488983891,-0.04497793488983891,-0.04497793488983891,0.5847491285761264,0.020296645840184327,0.0694581058862216,0.028100000000000028,2023-07-13 16:29:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.6082,1.0764433220543184,0.0,fresh_confirmation,0.5777899999999999,XRPUSDT
0.5993,1.0043050957834694,1.0810775136612383,2023-07-13 16:34:59.999000+00:00,13447,0.5993,2023-07-13 16:35:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T16:34:59.999000+00:00:1,13451,0.617279,roi_0.03,2023-07-13 16:59:59.999000+00:00,0.030000000000000027,24.999983333333333,-0.015248907058234661,-0.015248907058234661,-0.015248907058234661,0.6083119138995492,0.0456554813949608,0.09921797096612718,0.028100000000000028,2023-07-13 16:34:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.5993,1.0810775136612383,0.0,fresh_confirmation,0.569335,XRPUSDT
0.6005,1.003635296769648,1.0976638413458248,2023-07-13 16:54:59.999000+00:00,13451,0.6005,2023-07-13 16:55:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T16:54:59.999000+00:00:1,13453,0.6242,roi_0.03,,0.03946711074104914,10.0,-0.0037318068276436115,-0.0037318068276436115,-0.0037318068276436115,0.6050941715237301,0.08003172356369694,0.26371199000832624,0.03756711074104914,2023-07-13 16:54:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.7238364304633745,1,0.6005,1.0976638413458248,0.0,fresh_confirmation,0.570475,XRPUSDT
0.6122,1.0040908108843107,1.1021541765353167,2023-07-13 16:59:59.999000+00:00,13452,0.6122,2023-07-13 17:00:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T16:59:59.999000+00:00:1,13453,0.64281,roi_0.05,2023-07-13 17:09:59.999000+00:00,0.050000000000000044,9.999983333333335,-0.004676870303822121,-0.004676870303822121,-0.004676870303822121,0.574382260699118,0.06245805292388097,0.2395243711205488,0.048100000000000045,2023-07-13 16:59:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.6122,1.1021541765353167,0.0,fresh_confirmation,0.5815899999999999,XRPUSDT
0.6241,1.0045304665772514,1.107147449195088,2023-07-13 17:04:59.999000+00:00,13453,0.6242,2023-07-13 17:05:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:04:59.999000+00:00:1,13456,0.642926,roi_0.03,2023-07-13 17:24:59.999000+00:00,0.030000000000000027,19.999983333333333,-0.006385741749439276,-0.006385741749439276,-0.006385741749439276,0.5440788529317526,0.055293207305350936,0.25282604934315933,0.028100000000000028,2023-07-13 17:04:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.6241,1.107147449195088,0.0,fresh_confirmation,0.5929899999999999,XRPUSDT
0.627,1.0044691359738287,1.1120954416886184,2023-07-13 17:09:59.999000+00:00,13454,0.627,2023-07-13 17:10:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:09:59.999000+00:00:1,13456,0.64581,roi_0.03,2023-07-13 17:24:59.999000+00:00,0.030000000000000027,14.999983333333335,-0.00987448165869219,-0.00987448165869219,-0.00987448165869219,0.5371749601275917,0.15679218500797454,0.24722280701754396,0.028100000000000028,2023-07-13 17:09:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.627,1.1120954416886184,0.0,fresh_confirmation,0.59565,XRPUSDT
0.6307,1.0044507098620938,1.1170450558385316,2023-07-13 17:14:59.999000+00:00,13455,0.6306,2023-07-13 17:15:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:14:59.999000+00:00:1,13457,0.649518,roi_0.03,2023-07-13 17:29:59.999000+00:00,0.030000000000000027,14.999983333333335,-0.009987535680304626,-0.009987535680304626,-0.009987535680304626,0.5283886140183951,0.2033013954963525,0.27878506184586094,0.028100000000000028,2023-07-13 17:14:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.6307,1.1170450558385316,0.0,fresh_confirmation,0.59907,XRPUSDT
0.6347,1.0044465154123017,1.122012013895553,2023-07-13 17:19:59.999000+00:00,13456,0.6347,2023-07-13 17:20:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:19:59.999000+00:00:1,13458,0.653741,roi_0.03,2023-07-13 17:34:59.999000+00:00,0.030000000000000027,14.999983333333335,-0.00883240901213188,-0.00883240901213188,-0.00883240901213188,0.5185033401607058,0.1955161020954781,0.33510961083976665,0.028100000000000028,2023-07-13 17:19:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.6347,1.122012013895553,0.0,fresh_confirmation,0.602965,XRPUSDT
0.6418,1.0046003365418836,1.1271736467635092,2023-07-13 17:24:59.999000+00:00,13457,0.6418,2023-07-13 17:25:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:24:59.999000+00:00:1,13459,0.661054,roi_0.03,2023-07-13 17:39:59.999000+00:00,0.030000000000000027,14.999983333333335,-0.008755718292303026,-0.008755718292303026,-0.008755718292303026,0.5016836709255219,0.18226952321595502,0.4191034278591461,0.028100000000000028,2023-07-13 17:24:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.6418,1.1271736467635092,0.0,fresh_confirmation,0.60971,XRPUSDT
0.648,1.0046967105202356,1.1324676550883956,2023-07-13 17:29:59.999000+00:00,13458,0.648,2023-07-13 17:30:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:29:59.999000+00:00:1,13459,0.6804,roi_0.05,2023-07-13 17:39:59.999000+00:00,0.050000000000000044,9.999983333333335,-0.010696296296296303,-0.010696296296296303,-0.010696296296296303,0.48729753086419736,0.17093950617283937,0.48729753086419736,0.048100000000000045,2023-07-13 17:29:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.648,1.1324676550883956,0.0,fresh_confirmation,0.6156,XRPUSDT
0.658,1.004978589319205,1.1381057464603637,2023-07-13 17:34:59.999000+00:00,13459,0.658,2023-07-13 17:35:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:34:59.999000+00:00:1,13459,0.6909000000000001,roi_0.05,2023-07-13 17:39:59.999000+00:00,0.050000000000000044,4.999983333333334,-0.002203951367781163,-0.002203951367781163,-0.002203951367781163,0.4646653495440729,0.18837355623100294,0.4646653495440729,0.048100000000000045,2023-07-13 17:34:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.658,1.1381057464603637,0.0,fresh_confirmation,0.6251,XRPUSDT
0.7144,1.007587685277054,1.1467413346765116,2023-07-13 17:39:59.999000+00:00,13460,0.7153,2023-07-13 17:40:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:39:59.999000+00:00:1,13460,0.7510650000000001,roi_0.05,2023-07-13 17:44:59.999000+00:00,0.050000000000000044,4.999983333333334,-0.020493597092129265,-0.020493597092129265,-0.020493597092129265,0.34718430029358305,0.0930252062071857,0.34718430029358305,0.048100000000000045,2023-07-13 17:39:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.7144,1.1467413346765116,0.0,fresh_confirmation,0.679535,XRPUSDT
0.7309,1.0080247427401776,1.1559436388768185,2023-07-13 17:44:59.999000+00:00,13461,0.7309,2023-07-13 17:45:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:44:59.999000+00:00:1,13464,0.752827,roi_0.03,2023-07-13 18:04:59.999000+00:00,0.030000000000000027,19.999983333333333,-0.04144029278971138,-0.04144029278971138,-0.04144029278971138,0.3183900533588726,0.1030391161581612,0.3183900533588726,0.028100000000000028,2023-07-13 17:44:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.7309,1.1559436388768185,0.0,fresh_confirmation,0.6943549999999999,XRPUSDT
0.7192,1.0070301737235805,1.1640701234727904,2023-07-13 17:49:59.999000+00:00,13462,0.7192,2023-07-13 17:50:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:49:59.999000+00:00:1,13464,0.7444,roi_0.03,,0.03503893214682985,10.0,-0.007739822024471641,-0.007739822024471641,-0.007739822024471641,0.33986863181312565,0.1780221357063405,0.33986863181312565,0.03313893214682985,2023-07-13 17:49:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.638515070266471,1,0.7192,1.1640701234727904,0.0,fresh_confirmation,0.68324,XRPUSDT
0.7245,1.0069289939626094,1.1721359583303874,2023-07-13 17:54:59.999000+00:00,13463,0.7245,2023-07-13 17:55:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:54:59.999000+00:00:1,13464,0.7607250000000001,roi_0.05,2023-07-13 18:04:59.999000+00:00,0.050000000000000044,9.999983333333335,-0.011561835748792314,-0.011561835748792314,-0.011561835748792314,0.3300530710835057,0.2568991718426501,0.3300530710835057,0.048100000000000045,2023-07-13 17:54:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.7245,1.1721359583303874,0.0,fresh_confirmation,0.688275,XRPUSDT
0.7444,1.0075361275340953,1.1809693243996642,2023-07-13 17:59:59.999000+00:00,13464,0.7444,2023-07-13 18:00:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T17:59:59.999000+00:00:1,13464,0.78162,roi_0.05,2023-07-13 18:04:59.999000+00:00,0.050000000000000044,4.999983333333334,-0.014930628694250313,-0.014930628694250313,-0.014930628694250313,0.29444605051047823,0.29444605051047823,0.29444605051047823,0.048100000000000045,2023-07-13 17:59:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.7444,1.1809693243996642,0.0,fresh_confirmation,0.7071799999999999,XRPUSDT
0.7639,1.0080760206444506,1.1905068570439787,2023-07-13 18:04:59.999000+00:00,13465,0.7639,2023-07-13 18:05:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:04:59.999000+00:00:1,13466,0.8020950000000001,roi_0.05,2023-07-13 18:14:59.999000+00:00,0.050000000000000044,9.999983333333335,-0.025332386438015483,-0.025332386438015483,-0.025332386438015483,0.26135435266396123,0.26135435266396123,0.26135435266396123,0.048100000000000045,2023-07-13 18:04:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.7639,1.1905068570439787,0.0,fresh_confirmation,0.7257049999999999,XRPUSDT
0.7763,1.0082341516688238,1.2003096710676535,2023-07-13 18:09:59.999000+00:00,13466,0.7763,2023-07-13 18:10:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:09:59.999000+00:00:1,13467,0.815115,roi_0.05,2023-07-13 18:19:59.999000+00:00,0.050000000000000044,9.999983333333335,-0.034490493365966754,-0.0031881617931211895,-0.034490493365966754,0.2411761303619735,0.2411761303619735,0.2411761303619735,0.048100000000000045,2023-07-13 18:09:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.7763,1.2003096710676535,0.0,fresh_confirmation,0.737485,XRPUSDT
0.8017,1.0089806189545127,1.2110891948509286,2023-07-13 18:14:59.999000+00:00,13467,0.8017,2023-07-13 18:15:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:14:59.999000+00:00:1,13467,0.841785,roi_0.05,2023-07-13 18:19:59.999000+00:00,0.050000000000000044,4.999983333333334,-0.06514061369589617,-0.03320846950230759,-0.06514061369589617,0.20179215417238372,0.20179215417238372,0.20179215417238372,0.048100000000000045,2023-07-13 18:14:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.8017,1.2110891948509286,0.0,fresh_confirmation,0.7616149999999999,XRPUSDT
0.8387,1.0101969662069752,1.2234386304444562,2023-07-13 18:19:59.999000+00:00,13468,0.8389,2023-07-13 18:20:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:19:59.999000+00:00:1,13468,0.880845,roi_0.05,2023-07-13 18:24:59.999000+00:00,0.050000000000000044,4.999983333333334,-0.10668006913815707,-0.10668006913815707,-0.10668006913815707,0.14841588985576348,0.14841588985576348,0.14841588985576348,0.048100000000000045,2023-07-13 18:19:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.8387,1.2234386304444562,0.0,fresh_confirmation,0.796955,XRPUSDT
0.9099,1.0128575653859833,1.2391690726311335,2023-07-13 18:24:59.999000+00:00,13469,0.9101,2023-07-13 18:25:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:24:59.999000+00:00:1,13469,0.864595,stoploss,2023-07-13 18:29:59.999000+00:00,-0.050000000000000044,4.999983333333334,-0.17671595429073728,-0.17671595429073728,-0.17671595429073728,0.05842304142401923,0.05842304142401923,0.05842304142401923,-0.05190000000000004,2023-07-13 18:24:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.9099,1.2391690726311335,0.0,fresh_confirmation,0.864595,XRPUSDT
0.8528,1.0095501821409278,1.2510033629781654,2023-07-13 18:29:59.999000+00:00,13470,0.8525,2023-07-13 18:30:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:29:59.999000+00:00:1,13470,0.809875,stoploss,2023-07-13 18:34:59.999000+00:00,-0.050000000000000044,4.999983333333334,-0.12096158357771268,-0.12096158357771268,-0.12096158357771268,0.03305601173020524,-0.0004923753665688629,-0.0004923753665688629,-0.05190000000000004,2023-07-13 18:29:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.8528,1.2510033629781654,0.0,fresh_confirmation,0.809875,XRPUSDT
0.8096,1.007111508002612,1.2598998834052793,2023-07-13 18:34:59.999000+00:00,13471,0.8097,2023-07-13 18:35:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:34:59.999000+00:00:1,13473,0.769215,stoploss,2023-07-13 18:49:59.999000+00:00,-0.050000000000000044,14.999983333333335,-0.07439598616771646,-0.07439598616771646,-0.07439598616771646,0.08776283808818076,0.029346140545881264,0.029346140545881264,-0.05190000000000004,2023-07-13 18:34:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.8096,1.2598998834052793,0.0,fresh_confirmation,0.769215,XRPUSDT
0.8163,1.0070126441827179,1.2687351129934483,2023-07-13 18:39:59.999000+00:00,13472,0.8164,2023-07-13 18:40:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T18:39:59.999000+00:00:1,13473,0.7755799999999999,stoploss,2023-07-13 18:49:59.999000+00:00,-0.050000000000000044,9.999983333333335,-0.08200779029887316,-0.08200779029887316,-0.08200779029887316,0.07882023517883387,-0.0014100440960313914,0.07882023517883387,-0.05190000000000004,2023-07-13 18:39:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.8163,1.2687351129934483,0.0,fresh_confirmation,0.7755799999999999,XRPUSDT
0.8197,1.005133358476105,1.3115703381144699,2023-07-13 19:14:59.999000+00:00,13479,0.8198,2023-07-13 19:15:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T19:14:59.999000+00:00:1,13483,0.844394,roi_0.03,2023-07-13 19:39:59.999000+00:00,0.030000000000000027,24.999983333333333,-0.06691585752622596,-0.046667016345450105,-0.046667016345450105,0.07433810685533061,0.07433810685533061,0.07433810685533061,0.028100000000000028,2023-07-13 19:14:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.8197,1.3115703381144699,0.0,fresh_confirmation,0.7788099999999999,XRPUSDT
0.7995,1.0040200418542877,1.3168429057685325,2023-07-13 19:19:59.999000+00:00,13480,0.7995,2023-07-13 19:20:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T19:19:59.999000+00:00:1,13483,0.823485,roi_0.03,2023-07-13 19:39:59.999000+00:00,0.030000000000000027,19.999983333333333,-0.0431757973733584,-0.02241282051282044,-0.02241282051282044,0.10166472795497185,0.10166472795497185,0.10166472795497185,0.028100000000000028,2023-07-13 19:19:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.7995,1.3168429057685325,0.0,fresh_confirmation,0.759525,XRPUSDT
0.797,1.0036862596718412,1.3216971306662173,2023-07-13 19:24:59.999000+00:00,13481,0.7969,2023-07-13 19:25:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T19:24:59.999000+00:00:1,13483,0.8208070000000001,roi_0.03,2023-07-13 19:39:59.999000+00:00,0.030000000000000027,14.999983333333335,-0.04004782281340201,-0.016832864851298854,-0.016832864851298854,0.1052652654034383,0.1052652654034383,0.1052652654034383,0.028100000000000028,2023-07-13 19:24:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.797,1.3216971306662173,0.0,fresh_confirmation,0.757055,XRPUSDT
0.7993,1.0035621115654176,1.3264051633013427,2023-07-13 19:29:59.999000+00:00,13482,0.7993,2023-07-13 19:30:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T19:29:59.999000+00:00:1,13483,0.839265,roi_0.05,2023-07-13 19:39:59.999000+00:00,0.050000000000000044,9.999983333333335,-0.04293590641811594,-0.019790654322532228,-0.019790654322532228,0.1019408607531589,0.1019408607531589,0.1019408607531589,0.048100000000000045,2023-07-13 19:29:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.9267822736030837,1,0.7993,1.3264051633013427,0.0,fresh_confirmation,0.759335,XRPUSDT
0.8328,1.004489510142246,1.3364791737218573,2023-07-13 19:39:59.999000+00:00,13484,0.8327,2023-07-13 19:40:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T19:39:59.999000+00:00:1,13501,0.7910649999999999,stoploss,2023-07-13 21:09:59.999000+00:00,-0.050000000000000155,89.99998333333333,-0.08140042031944282,-0.048855686321604405,-0.048855686321604405,0.00986894439774223,0.00986894439774223,0.00986894439774223,-0.051900000000000154,2023-07-13 19:39:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000029,1,0.8328,1.3364791737218573,0.0,fresh_confirmation,0.7910649999999999,XRPUSDT
0.8301,1.0041215628415892,1.341987556622827,2023-07-13 19:44:59.999000+00:00,13485,0.8301,2023-07-13 19:45:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T19:44:59.999000+00:00:1,13501,0.7885949999999999,stoploss,2023-07-13 21:09:59.999000+00:00,-0.050000000000000044,84.99998333333333,-0.07851727502710514,-0.04587060595109026,-0.04587060595109026,0.003039163956150017,0.002075424647632897,0.003039163956150017,-0.05190000000000004,2023-07-13 19:44:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,-1.0000000000000009,1,0.8301,1.341987556622827,0.0,fresh_confirmation,0.7885949999999999,XRPUSDT
0.8039,1.0028549920813445,1.345818920470248,2023-07-13 19:49:59.999000+00:00,13486,0.8038,2023-07-13 19:50:00+00:00,immediate,continuous_boolean_run:XRPUSDT:2023-07-13T19:49:59.999000+00:00:1,13488,0.8279139999999999,roi_0.03,2023-07-13 20:04:59.999000+00:00,0.030000000000000027,14.999983333333335,-0.0483045782532968,-0.011106270216471691,-0.011106270216471691,0.035920353321721846,0.034925080865887206,0.035920353321721846,0.028100000000000028,2023-07-13 19:49:59.999000+00:00,fresh_2023_summer,0.0519,continuous_boolean_run,0.5414258188824668,1,0.8039,1.345818920470248,0.0,fresh_confirmation,0.7636099999999999,XRPUSDT
