plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,rejection,scale,higher_direction,context_location,impulse_progress,impulse_efficiency,impulse_pressure,return_depth,return_pressure,return_effort,response_progress,response_pressure,peer_progress,source_penetration,source_distance,risk_range,cost_r,planned_rr,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
SOLUSDT:CONTROL:15:1724973300000000000:1:1724981040000000000,SOLUSDT:CONTROL:15:1724973300000000000:1,SOLUSDT,1,1724981040000000000,1724977380000000000,140.08,139.50400000000002,141.036,1.6597222222222219,140.295,15,15:1724973300000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,139.794,139.948,141.046,139.901,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,0.0,-0.662650602409595,0.6195845697329266,0.6289156626506041,0.07404489234997709,0.6264591439688694,-0.1828515681456858,0.9752281616688396,0.05934718100891549,-0.5074123460663581,-0.21729729729728156,0.40712166172108877,-0.2551928783382489,0.6836795252225432,0.29123333333333673,1.6597222222222219,1724981640000000000,-0.9815139347844755,0,0,10.0,False,2024-08,0.5,0.7087666666666632
BTCUSDT:CONTROL:15:1724977800000000000:-1:1724981880000000000,BTCUSDT:CONTROL:15:1724977800000000000:-1,BTCUSDT,-1,1724981880000000000,1724981280000000000,59182.0,59245.1,58918.7,4.17274167987336,59100.0,15,15:1724977800000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,59131.1,59159.9,59198.7,58918.6,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,0.04113578449217048,0.9387320191795773,0.6050824175823833,0.2807913490502877,0.8067381316998513,-0.16491595224310082,0.7935761429076031,0.01598295151838126,0.5442156363371761,-0.5263157894736227,1.3787959509857057,-0.8737346830048422,0.6723494938732228,1.1260896988906757,4.17274167987336,1724982480000000000,-0.9577496365504253,0,0,10.0,False,2024-08,0.5,-0.12608969889067567
SOLUSDT:CONTROL:15:1724982300000000000:-1:1724985420000000000,SOLUSDT:CONTROL:15:1724982300000000000:-1,SOLUSDT,-1,1724985420000000000,1724984220000000000,139.296,140.005,138.31,1.3906911142453957,139.377,15,15:1724982300000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,139.138,139.476,139.503,138.3,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,-0.09150684931505437,2.696721311475371,0.9869999999999951,0.24439248148480083,0.5841642228738946,-0.239746009953664,0.6231158900738979,0.483606557377088,0.18748815165876778,-0.9980119284294704,2.6803278688524204,0.2213114754098749,1.9371584699452904,0.23636191819463923,1.3906911142453957,1724994840000000000,0.9823215554408871,1,1,157.0,False,2024-08,0.5,0.7636380818053607
ETHUSDT:CONTROL:60:1724972400000000000:-1:1724988780000000000,ETHUSDT:CONTROL:60:1724972400000000000:-1,ETHUSDT,1,1724988780000000000,1724987520000000000,2511.66,2502.99,2522.47,1.246828143021898,2504.11,60,60:1724972400000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2508.93,2509.51,2522.48,2508.83,REJECTED_CONTROL_RETURN,1.0,0.0,-1.0,-0.11088295687886585,0.9118541033434752,0.7950530035334616,0.028318495569290753,0.5551564905079545,0.1105770967470039,1.4984019547701648,0.17426545086113113,0.1105770967470039,-0.8297567954219941,0.224924012158083,1.5298885511651086,1.7568389057751101,0.3470346020761216,1.246828143021898,1724991420000000000,0.7375035094010306,1,1,44.0,False,2024-08,0.5,0.6529653979238784
XRPUSDT:CONTROL:15:1724985000000000000:-1:1724991180000000000,XRPUSDT:CONTROL:15:1724985000000000000:-1,XRPUSDT,-1,1724991180000000000,1724988480000000000,0.5628,0.5639,0.5605,2.090909090909082,0.5624,15,15:1724985000000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,0.5625,0.5628,0.563,0.5604,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,1.0,-0.41176470588234526,0.9189189189189286,0.7083333333333603,0.04399912524853864,0.6857142857142839,0.09097976860138071,0.6447782254016176,0.05405405405404757,0.4940737503010593,-1.0200190657769344,1.0810810810810714,-0.21621621621619028,0.5945945945945832,0.614563636363642,2.090909090909082,1724995020000000000,1.0097954155978603,1,1,64.0,False,2024-08,0.5,0.385436363636358
BTCUSDT:CONTROL:15:1724982300000000000:-1:1724991720000000000,BTCUSDT:CONTROL:15:1724982300000000000:-1,BTCUSDT,-1,1724991720000000000,1724987520000000000,59119.3,59191.0,58862.299999999996,3.584379358438183,58918.6,15,15:1724982300000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,59126.9,59172.0,59127.1,58862.2,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,-0.0,-0.9041095890411417,1.0167918692001572,0.7183890103028463,0.2237146223378229,0.7819343065693538,-0.3968364420155802,0.6322375593383294,0.034467520989816765,0.10552653112607797,-1.25222551928795,0.2492266902342056,-0.8868758285461855,0.31683605832963396,0.9900443514644752,3.584379358438183,1724994840000000000,1.4115853557290154,1,1,52.0,False,2024-08,0.5,0.009955648535524775
BTCUSDT:CONTROL:15:1724978700000000000:1:1725003540000000000,BTCUSDT:CONTROL:15:1724978700000000000:1,BTCUSDT,1,1725003540000000000,1725002760000000000,59404.2,59364.6,59557.9,3.881313131313384,59468.0,15,15:1724978700000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,59369.6,59408.3,59558.0,59376.4,ACCEPTED_CONTROL_RETURN,0.0,0.0,0.0,0.436630036630026,1.4037267080744964,0.6162617749132026,0.1667292036330037,0.7952430196484062,-0.31030286898492315,1.0560039726217476,0.21795595708634435,-0.02747740006187065,0.21494102228052817,1.0163749294184161,-0.7204968944099767,0.4472049689440866,1.7995272727273384,3.881313131313384,1725003840000000000,-0.9491409969203882,0,0,5.0,False,2024-08,0.5,-0.7995272727273384
SOLUSDT:CONTROL:15:1725003900000000000:1:1725008760000000000,SOLUSDT:CONTROL:15:1725003900000000000:1,SOLUSDT,-1,1725008760000000000,1725006840000000000,139.427,139.83499999999998,138.974,1.1102941176471013,139.806,15,15:1725003900000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,139.512,139.649,139.571,138.964,REJECTED_CONTROL_RETURN,1.0,0.0,1.0,-0.12623490669594828,0.6278755074424843,0.4584980237154135,0.15276058430304532,0.5315729047072377,-0.1368623676612127,0.7565937986979887,0.3626522327469926,-0.027854195323246216,-0.43670886075954835,0.05142083897152077,1.0257104194858373,1.1041948579160612,0.41067941176471884,1.1102941176471013,1725010080000000000,-0.9763482918317641,0,0,22.0,False,2024-08,0.5,0.5893205882352812
ETHUSDT:CONTROL:15:1725004800000000000:-1:1725014940000000000,ETHUSDT:CONTROL:15:1725004800000000000:-1,ETHUSDT,-1,1725014940000000000,1725014220000000000,2514.91,2520.92,2508.76,1.0232945091513166,2512.81,15,15:1725004800000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2515.0,2518.33,2515.01,2508.75,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,0.2870370370370622,1.8673469387754014,1.0013679890560552,0.20253406265760743,0.5061626951519982,-0.4279725097086733,0.5642229076550689,0.025510204081724986,-0.26724670864338856,0.3791267305644236,1.0357142857142525,-0.5357142857142526,1.5331632653061498,0.5027450915141248,1.0232945091513166,1725018360000000000,0.4459153991779536,1,1,57.0,False,2024-08,0.5,0.49725490848587517
BTCUSDT:CONTROL:15:1725019200000000000:-1:1725026220000000000,BTCUSDT:CONTROL:15:1725019200000000000:-1,BTCUSDT,-1,1725026220000000000,1725025740000000000,59327.8,59531.6,58879.1,2.2016683022571835,59289.5,15,15:1725019200000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,59297.0,59425.0,59377.4,58879.0,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,-0.24493758668516752,2.0552175947590223,0.48316831683168,0.09111867311542676,0.6877106956788291,-0.0209126894469101,0.7760817911788213,0.46420215255029684,0.3296582750439096,2.3160975609756913,3.841834347215775,-0.35844642021528716,1.907346747777243,0.3499295387635011,2.2016683022571835,1725026340000000000,-0.9788905776093673,0,0,2.0,False,2024-08,0.5,0.6500704612364989
BTCUSDT:CONTROL:60:1724997600000000000:-1:1725030720000000000,BTCUSDT:CONTROL:60:1724997600000000000:-1,BTCUSDT,-1,1725030720000000000,1725029820000000000,58548.8,58940.1,58000.1,1.4022489138768477,58650.0,60,60:1724997600000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,58520.1,58737.4,58632.5,58000.0,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,0.2402574929050958,3.163814180929154,0.8738182519776293,0.10988795135354378,0.5837676842889095,-0.15421804731761024,0.4927444009209004,0.33601117708696665,-0.1252845081226753,0.8461538461539447,4.540691582256444,0.7069507509605214,2.7334963325183486,0.18015164835165035,1.4022489138768477,1725031680000000000,1.073400060070816,1,1,16.0,False,2024-08,0.5,0.8198483516483497
SOLUSDT:CONTROL:60:1724997600000000000:-1:1725043260000000000,SOLUSDT:CONTROL:60:1724997600000000000:-1,SOLUSDT,-1,1725043260000000000,1725029100000000000,137.359,138.16799999999998,132.012,6.609394313968124,137.021,60,60:1724997600000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,137.312,137.326,137.79,132.002,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,-0.7647840531561554,2.1614639397201656,0.723342939481279,0.20991137827141038,0.8687966266623462,-0.1457361751694781,1.9087021273465306,0.2906350914962123,0.028207585923593043,-1.6378621378621392,1.5306781485467873,-0.7276641550054285,1.7416576964477228,0.2043463535228755,6.609394313968124,1725060300000000000,-0.9860980412368949,0,0,284.0,False,2024-08,0.5,0.7956536464771244
