plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,context_15,context_60,location_60,sweep_15,sweep_60,impulse_range,impulse_efficiency,impulse_activity,impulse_flow,opponent_reclaimed,footprint_gap,footprint_body,break_strength,source_age,pullback_depth,pullback_efficiency,pullback_activity,pullback_flow,pullback_duration,response_range,response_flow,response_activity,innovation_fast,innovation_slow,impact_slope,risk_range,cost_r,planned_rr,obstacle_distance,risk_bps,participation,market_15,market_60,relative_15,relative_60,market_dispersion,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:HIGH:7065:s2:1724593620000000000,ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:HIGH:7065:s2,ETHUSDT,1,1724593620000000000,1724591100000000000,2758.29,2748.4199999999996,2769.6499999999996,1.1509625126645668,2752.5,5,ETHUSDT:5m:PIVOT:HIGH:7065:s2,UNTAKEN_5M_PIVOT,2750.17,2751.64,2768.1,2748.43,CONTROL_TRANSFER_FIRST_RETURN,-1.0,-1.0,0.7914893617021259,2.043784206411254,0.9389256806475567,0.45682591705541015,0.20488466757125476,1.3172615752012864,0.02403201868442507,0.6933787107354847,0.0,0.44472456825911555,0.19664691793775843,2.0,-0.7285464098072674,0.0501748884332403,1.427225256207834,0.08844116867666435,7.4,1.1828836195149264,0.5880801738710456,0.6313049344359868,-0.19119334384147268,0.005089110670964559,1.1749435259167837,2.9860078154545726,0.335354407294821,1.1509625126645668,3.436783058111629,35.78303949186034,0.5736753553450465,-0.29930518065218,0.6522919319928071,-0.38576727140332284,-0.0870306065224945,0.2292051193670675,7432.330532590001,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724593620000000000,1724595420000000000,2758.61,2769.65,16.461,149.90645866,30.0,False,0.0,149.90645866,0.6723169715639694,
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:7083:s2:1724597700000000000,BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:7083:s2,BTCUSDT,1,1724597700000000000,1724595600000000000,64113.0,64054.9,64237.6,2.144578313253041,64188.8,5,BTCUSDT:5m:PIVOT:HIGH:7083:s2,FIRST_IMPULSE_EXTREME,64088.0,64116.0,64237.7,64055.0,CONTROL_TRANSFER_FIRST_RETURN,1.0,-1.0,0.8314491264131618,1.5961369622475652,0.0,1.2391927166231245,0.18643678160918895,1.1200499291958512,0.07584807143474881,1.3797429622910533,0.0,0.42783472337173994,0.3712994206404076,2.0,0.6821663019693658,-0.37833737864076117,0.8574914456123489,-0.1210117475323231,3.0,0.7855026527940333,0.6992518166874069,0.9093309416438953,-0.1497719437360934,-0.020014567164918003,1.55539603446987,0.8877570509963382,1.3241927710843704,2.144578313253041,1.9038645190042205,9.062124686100876,1.252067685297871,-0.7032432116673812,0.22475343770736886,-0.47298747084278236,0.2959438387567328,0.24135456408456527,7582.23699125,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724597700000000000,1724599740000000000,64121.5,64237.6,1.563,111.27267399,34.0,False,0.0,111.27267399,0.4891813771160592,
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:7092:s2:1724602140000000000,ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:7092:s2,ETHUSDT,-1,1724602140000000000,1724599800000000000,2765.8,2770.5600000000004,2758.51,1.531512605041939,2760.72,5,ETHUSDT:5m:PIVOT:LOW:7092:s2,FIRST_IMPULSE_EXTREME,2766.16,2768.73,2770.55,2758.5,CONTROL_TRANSFER_FIRST_RETURN,-1.0,-0.0,0.6741854636591091,1.8387096774193965,1.0650281618023465,1.1926913231528975,0.37508327781476164,0.9809725190460343,0.24894240581624894,1.1367641881759754,0.0,0.5444434636773232,0.040250684085006594,4.0,0.6053067993366451,-0.1280701754385997,0.9234577029617225,0.018948142229112248,6.8,1.019238641015058,0.7046809645099813,1.2422290106740967,-0.02650596187219373,-0.025089734872161006,1.2206500394591062,1.0083855591844406,0.6972605042016488,1.531512605041939,1.544355194633235,17.210210427363577,0.9237335830141399,-0.38761518627168645,0.06965700267138812,-0.34573077277354847,-0.22797788417172105,0.30792617875416955,7693.50966524,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724602140000000000,1724607720000000000,2765.41,2770.98,26.896,-224.26409272,93.0,False,0.0,-224.26409272,-0.9716592403995031,
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:7132:s2:1724612160000000000,BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:7132:s2,BTCUSDT,1,1724612160000000000,1724610300000000000,64116.0,64071.8,64226.1,2.490950226244475,64106.6,5,BTCUSDT:5m:PIVOT:HIGH:7132:s2,FIRST_IMPULSE_EXTREME,64079.5,64103.9,64226.2,64071.9,CONTROL_TRANSFER_FIRST_RETURN,0.0,0.0,0.8508682328906476,0.0,0.0,1.0147137032440399,0.37207488299530556,0.5542604335705508,0.07092082760622935,0.9422558871704626,0.0,0.5190569048041417,0.5105477752171581,1.0,0.7137305699481946,-0.23760241483397612,2.025763857163798,-0.0440580860682659,3.2,1.6128372853640356,0.20517485344653322,0.7040479555284201,-0.01100889781422379,0.0742942788452626,1.5618428729149894,0.9402588193582042,1.7407058823530557,2.490950226244475,2.3421379188086817,6.8937550689370966,0.7306548960389202,-0.6454972243678231,-0.16568912711046394,0.3260947335165944,0.2590515219567651,0.26381317598067583,7469.24557252,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724612160000000000,1724616720000000000,64124.5,64226.1,1.7,96.377301,76.0,False,0.0,96.377301,0.43010725364544816,
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:7168:s2:1724625660000000000,BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:7168:s2,BTCUSDT,1,1724625660000000000,1724623800000000000,64399.9,64237.6,64599.6,1.2304374614910258,64550.0,5,BTCUSDT:5m:PIVOT:HIGH:7168:s2,FIRST_IMPULSE_EXTREME,64364.0,64387.0,64599.7,64237.7,CONTROL_TRANSFER_FIRST_RETURN,0.0,1.0,0.8396551724138266,0.0,0.0,2.327927927927971,0.5551417931824798,2.7392165574743923,0.16979550082828065,2.1458763301268777,0.0,0.27627627627627727,0.09369369369372899,8.0,0.5517812758906281,-0.1607918879768176,0.8906326701738438,-0.08333777060659381,5.2,1.0105402815656621,0.3104303169824686,0.5397559867082578,-0.03714458725611155,-0.021816121576401185,1.7151950535439813,1.9495495495495916,0.47615452865063834,1.2304374614910258,2.3987987987987722,25.201902487426675,0.6983891104362517,-0.24986989330369982,-0.2625380604687888,0.6968263666401736,0.26197391737914877,0.3165371046882935,7565.62287352,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724625660000000000,1724627160000000000,64407.80000000001,64599.6,0.912,133.76867616,25.0,False,0.0,133.76867616,0.5893706237468609,
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:7197:s2:1724632560000000000,BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:7197:s2,BTCUSDT,-1,1724632560000000000,1724631000000000000,64289.7,64455.9,64025.1,1.5920577617328013,64158.7,5,BTCUSDT:5m:PIVOT:LOW:7197:s2,FIRST_IMPULSE_EXTREME,64298.1,64327.6,64455.8,64025.0,CONTROL_TRANSFER_FIRST_RETURN,-1.0,-1.0,0.9119743406985007,2.115841963943158,1.4489472492642042,1.1140681704973838,0.39265650080256126,0.9968510014162695,0.2184435681196732,1.2061496180396312,0.0,0.16793567209848395,0.32050096064894623,3.0,0.6142956602459879,-0.22556455048998614,0.4711340452063321,-0.08092094450330381,4.2,0.6829773080050877,0.5209677199394493,0.2728532470976449,0.06034152721692749,0.0954854157069791,1.7319422916204892,0.9461324983989413,0.46418555956677476,1.5920577617328013,1.5062975877036817,25.8517305260414,0.6602605093270256,-0.9260628872390521,0.20512712426359184,0.12900620142125152,0.4089106173173359,0.20285403105918026,7699.391549679999,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724632560000000000,1724633460000000000,64282.0,64025.100000000006,0.915,193.9378917,15.0,False,0.0,193.9378917,0.8396243194397199,
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:7225:s2:1724639400000000000,ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:7225:s2,ETHUSDT,-1,1724639400000000000,1724638800000000000,2736.75,2746.01,2715.0800000000004,2.3401727861770096,2738.0,5,ETHUSDT:5m:PIVOT:LOW:7225:s2,FIRST_IMPULSE_EXTREME,2741.21,2743.63,2746.0,2715.07,CONTROL_TRANSFER_FIRST_RETURN,-0.0,-1.0,0.14997557401076633,0.0,0.0,1.8660907127430355,0.35942028985508556,5.3643314726324425,0.279554672160796,1.640090687476684,0.0,0.4046540792865732,0.9246847348986625,1.0,0.7007110536522236,-1.0927419354838548,1.4517347707843549,-0.4207599501001563,1.0,0.46410991507540555,0.24557116676847895,0.3259202739524944,0.2032051497438488,0.08410347807069106,1.5794324876053472,1.5483870967742328,0.3546544276457799,2.3401727861770096,3.623493346338687,33.835754087878755,0.5067165459454112,0.006597178082342874,0.4922252218100586,0.34922828985667015,0.25162721097568724,0.24662658095655624,7893.3294413799995,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724639400000000000,1724645100000000000,2736.44,2746.38,18.37,-232.9575017,95.0,False,0.0,-232.9575017,-0.9837737185981508,
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:7282:s2:1724656740000000000,ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:7282:s2,ETHUSDT,-1,1724656740000000000,1724655300000000000,2739.62,2741.44,2727.09,6.884615384614626,2732.34,5,ETHUSDT:5m:PIVOT:LOW:7282:s2,FIRST_IMPULSE_EXTREME,2738.78,2741.43,2741.43,2727.08,CONTROL_TRANSFER_FIRST_RETURN,-0.0,1.0,0.6739583333333266,0.0,0.0,2.9771144278606343,0.44808306709265255,2.273100315761832,0.212975903093409,2.1782191928052166,0.0,0.7031509121060373,0.5651741293532611,1.0,0.8732590529247808,-0.6011505273250185,1.137721102183782,-0.187006917080281,1.8,0.7052825378842871,0.22847467680590747,0.7541892522258371,-0.16302720471871673,-0.056787594043794326,1.3391661393766383,0.48291873963519955,1.8063428571426945,6.884615384614626,3.3247097844111995,6.643257094050138,0.8435229857567705,-0.5954741908614278,0.1332136449120592,0.08120631173492521,-0.3594941111671375,0.1868399995454755,7660.371939680001,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724656740000000000,1724660280000000000,2739.26,2741.83,41.404,-219.87780518,59.0,False,6.4223966078549966,-213.455408572145,-0.9288296105939983,
SOLUSDT:CONTROL:SOLUSDT:5m:PIVOT:LOW:7304:s2:1724664240000000000,SOLUSDT:CONTROL:SOLUSDT:5m:PIVOT:LOW:7304:s2,SOLUSDT,-1,1724664240000000000,1724661900000000000,159.543,159.974,158.60999999999999,2.164733178654426,159.557,5,SOLUSDT:5m:PIVOT:LOW:7304:s2,FIRST_IMPULSE_EXTREME,159.602,159.823,159.964,158.6,CONTROL_TRANSFER_FIRST_RETURN,-0.0,1.0,0.9047619047619229,1.9020560747663746,0.0,1.066459687590955,0.2747450509898055,0.792020476742703,0.06612342720191731,0.7191517614536557,0.0,0.5146017269816721,0.11875424468804761,2.0,0.6863173216885119,-0.25618038576474034,1.1965857531989312,0.11281871046073232,3.8,0.43838862559231834,-0.5001803101334295,0.335721737165272,-0.09158949674044305,-0.019538664892422397,1.4078462775538776,1.003589793344291,0.4442032482598781,2.164733178654426,2.1725041234113256,27.014660624407412,0.6257259170735986,0.058681565851621605,0.44644402055568233,-0.25067156036986676,0.16038642101095035,0.1630303966065791,7446.91653111,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724664240000000000,1724664780000000000,159.52,158.61,343.71,274.45862178,9.0,False,0.0,274.45862178,1.2285112486196155,
SOLUSDT:CONTROL:SOLUSDT:5m:PIVOT:HIGH:7324:s2:1724669760000000000,SOLUSDT:CONTROL:SOLUSDT:5m:PIVOT:HIGH:7324:s2,SOLUSDT,1,1724669760000000000,1724668800000000000,161.368,160.80200000000002,161.99,1.0989399293286972,161.529,5,SOLUSDT:5m:PIVOT:HIGH:7324:s2,FIRST_IMPULSE_EXTREME,161.0,161.36,162.0,160.812,CONTROL_TRANSFER_FIRST_RETURN,-1.0,0.0,0.797742663656869,0.0,0.0,1.3158076790037834,0.5827205882352846,1.2756200904054018,0.13342051640765185,0.8056946644766386,0.0,0.7471463161536125,0.21791767554477415,2.0,0.527545909849763,-0.25535353535353794,0.8622662779610596,0.026015046874211047,2.2,0.4927353126973394,-0.06127426074585916,0.5236737872206071,-0.04788580285635715,0.04263513851892546,1.4225330186896583,1.1746800415080814,0.34212296819789545,1.0989399293286972,1.2909028017987219,35.0751078280684,0.9496032155456394,-1.5092386157095043,0.05241831152138134,1.1726621231493928,0.7049868511995397,0.6198803617093721,7721.37515289,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724669760000000000,1724672040000000000,161.39,160.78,295.41,-227.78621985,38.0,False,0.0,-227.78621985,-0.983357736757305,
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:7353:s2:1724679900000000000,BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:7353:s2,BTCUSDT,1,1724679900000000000,1724676900000000000,63574.0,63428.9,63854.9,1.9359062715369006,63661.3,5,BTCUSDT:5m:PIVOT:HIGH:7353:s2,FIRST_IMPULSE_EXTREME,63530.0,63612.1,63855.0,63429.0,CONTROL_TRANSFER_FIRST_RETURN,0.0,-1.0,0.09032387849527579,1.6595051118684392,2.055428426137828,1.4469279342488062,0.22557659853741283,1.6710627678072578,0.008309489300113217,1.8987538754798705,0.0,0.9874711837225437,0.46547058233934524,2.0,0.6594696080732245,-0.11228771228771196,0.9977286840909092,-0.017065221021542468,7.0,1.0468274216113673,0.45445392956771624,1.8273881259387057,-0.1729813861275407,-0.03164157022855668,1.556999327259613,1.745213992182,0.525767057201935,1.9359062715369006,3.378570712639085,22.823795891401918,0.9696423096673717,-0.6936686590222134,0.19710780783517406,0.20341760254026103,-0.10815930391650773,0.13425168849372182,7493.5889330400005,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724679900000000000,1724681760000000000,63581.100000000006,63421.799999999996,0.98,-218.345421,31.0,False,0.0,-218.345421,-0.971254330206152,
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:7372:s2:1724684580000000000,BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:7372:s2,BTCUSDT,-1,1724684580000000000,1724682600000000000,63392.3,63636.7,63110.2,1.1542553191489875,63201.5,5,BTCUSDT:5m:PIVOT:LOW:7372:s2,FIRST_IMPULSE_EXTREME,63419.0,63535.4,63636.6,63110.1,CONTROL_TRANSFER_FIRST_RETURN,1.0,1.0,0.9018354860639061,0.0,0.0,1.6707484402102197,0.3219973655849594,1.9763924209263746,0.07710621405698168,1.5013473165664875,0.0,0.7232246873948344,0.3193621042276209,1.0,0.5358906190657143,-0.17512721856770685,0.6808505402335291,0.004649470763470463,4.6,0.2681479337048246,0.22287033337772458,0.29487632263687263,-0.05079445061886258,-0.010155107676632297,1.5673207774780105,1.5185233127086863,0.31125515548282245,1.1542553191489875,1.7527636109457425,38.55357827370109,0.7630427569728391,-0.19364916731034665,0.34848929904524456,0.1481476352539852,0.16389913717863752,0.12982078942208233,7275.24351204,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724684580000000000,1724685360000000000,63385.2,63110.200000000004,0.664,153.17507904,13.0,False,0.0,153.17507904,0.7018096314645982,
XRPUSDT:CONTROL:XRPUSDT:5m:PIVOT:HIGH:7379:s2:1724690100000000000,XRPUSDT:CONTROL:XRPUSDT:5m:PIVOT:HIGH:7379:s2,XRPUSDT,1,1724690100000000000,1724685600000000000,0.5906,0.5882000000000001,0.5935,1.2083333333333603,0.592,5,XRPUSDT:5m:PIVOT:HIGH:7379:s2,UNTAKEN_5M_PIVOT,0.5891,0.5904,0.5943,0.5883,CONTROL_TRANSFER_FIRST_RETURN,0.0,-1.0,0.9130434782608801,2.541176470588198,1.8238341968911764,1.9662650602409997,0.6938775510204359,1.1034207096254063,0.07494837859407683,1.2230005496656284,0.0,0.7518072289157066,0.28915662650605584,4.0,0.6065573770491869,-0.11562499999999944,1.0243011905809363,-0.0442145945638361,13.0,0.4013377926420868,0.6863940071723554,1.5073684073050002,-0.5719295029624019,-0.1242029830257401,1.2807989199533425,1.3879518072288881,0.29530000000000517,1.2083333333333603,1.677108433734944,40.63664070436772,1.4594271227624513,0.22642786015474706,0.03762829545794979,-0.737953962483994,-0.5331615182050179,0.3965720320629568,7428.418591080001,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724690100000000000,1724693760000000000,0.5907,0.5881,68923.6,-219.82492984,61.0,False,0.0,-219.82492984,-0.9864142107086087,
XRPUSDT:CONTROL:XRPUSDT:5m:PIVOT:HIGH:7416:s2:1724699400000000000,XRPUSDT:CONTROL:XRPUSDT:5m:PIVOT:HIGH:7416:s2,XRPUSDT,1,1724699400000000000,1724696400000000000,0.5805,0.5782,0.5865,2.608695652173951,0.5825,5,XRPUSDT:5m:PIVOT:HIGH:7416:s2,FIRST_IMPULSE_EXTREME,0.5796,0.5809,0.5866,0.5783,CONTROL_TRANSFER_FIRST_RETURN,-1.0,-1.0,0.23809523809523725,0.0,0.0,1.9137931034482814,0.4302325581395421,0.6679599900287165,0.050109416125441744,2.2524566516300197,0.0,0.6724137931034269,1.0862068965517118,3.0,0.7261904761904787,-0.24796747967480032,0.9577409821175265,0.010050362946836235,8.0,0.41284403669720987,-0.07156984395985506,0.5523248903184155,-0.16073458526223755,-0.0965230542149008,1.4609972814780225,1.1896551724137685,0.3028695652173954,2.608695652173951,3.10344827586205,39.621016365201875,1.2165248366960286,-0.6348766119011198,0.4587017055882904,-0.3633149721729654,-0.3122058816182634,0.18933686957629697,7208.59366124,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724699400000000000,1724707620000000000,0.5806,0.5865,69168.09999999999,379.89887244,137.0,False,0.0,379.89887244,1.756694348869943,
SOLUSDT:CONTROL:SOLUSDT:5m:PIVOT:LOW:7468:s2:1724712600000000000,SOLUSDT:CONTROL:SOLUSDT:5m:PIVOT:LOW:7468:s2,SOLUSDT,-1,1724712600000000000,1724711100000000000,157.425,157.60999999999999,157.094,1.7891891891895355,157.211,5,SOLUSDT:5m:PIVOT:LOW:7468:s2,FIRST_IMPULSE_EXTREME,157.384,157.538,157.6,157.084,CONTROL_TRANSFER_FIRST_RETURN,1.0,1.0,0.740740740740735,0.0,0.0,0.22309197651665014,0.10168195718655239,0.3816272887033059,0.09405847069380815,0.5187845612276629,0.0,0.25831702544035434,0.15599664523346538,1.0,0.6482889733840681,-0.21915167095117244,0.7713021449079548,-0.23172056195914936,2.0,0.32325814994063706,0.02298095863427446,0.2057760513426786,0.01159294159820902,0.01190528799262629,1.5709268225699766,0.31031590718474744,1.0211351351352795,1.7891891891895355,0.5552138663684933,11.751627759248775,0.5522041288238758,0.5698941395271748,-0.4285479403803283,-0.392565485507137,0.5963584950836455,0.5303635702264891,7588.492533680001,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724712600000000000,1724713020000000000,157.4,157.64,557.22,-221.5060944,7.0,False,0.0,-221.5060944,-0.9729912030920048,
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:7475:s2:1724715900000000000,BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:HIGH:7475:s2,BTCUSDT,1,1724715900000000000,1724713500000000000,62962.9,62897.1,63149.9,2.841945288753674,63045.5,5,BTCUSDT:5m:PIVOT:HIGH:7475:s2,FIRST_IMPULSE_EXTREME,62939.9,62945.9,63150.0,62897.2,CONTROL_TRANSFER_FIRST_RETURN,-1.0,0.0,0.17183268131203966,1.772040428299806,1.4552849122496805,0.9041649818034427,0.43671874999998295,0.6620397730000628,-0.02612197595657416,0.7907670438846538,0.0,0.048524059846340506,0.050141528507861646,1.0,0.7398181099248615,-0.21771003025367067,0.6452481137693363,-0.09512271516081888,6.0,1.2126902549911578,0.7962382970171002,0.5867214078090637,0.04518391659203324,0.014779608214062706,1.5789592220463955,0.5321471896482244,1.1482595744680342,2.841945288753674,1.512333198544279,10.450598685893265,0.656225976880698,-1.0238630908706798,0.08344290230535732,-0.23125211387939393,0.15066697642293347,0.33623637165074305,7366.98643928,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724715900000000000,1724716140000000000,62971.100000000006,62888.99999999999,1.459,-211.59884295,4.0,False,0.0,-211.59884295,-0.9574192681274084,
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:7494:s2:1724721600000000000,ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:7494:s2,ETHUSDT,-1,1724721600000000000,1724719200000000000,2682.98,2693.11,2672.38,1.04639684106612,2685.06,5,ETHUSDT:5m:PIVOT:LOW:7494:s2,FIRST_IMPULSE_EXTREME,2687.1,2691.43,2693.1,2672.37,CONTROL_TRANSFER_FIRST_RETURN,-0.0,1.0,0.2609744331885864,1.780255516840904,1.2688493411221387,1.8880605318793156,0.23496178132268777,2.0878794901634063,0.15403822982840523,2.331758090046921,0.0,1.1563369311227207,1.3432736174473645,2.0,0.511571841851495,-0.14912157413914331,1.2524351319814444,-0.030017539049843514,5.0,1.1078796077105255,0.6048416456424146,3.0769041877766936,-0.12961073874781903,-0.014808253443154826,1.4691159303503927,2.7052409035273635,0.3178258637709738,1.04639684106612,2.830755535773889,37.75652446160653,1.351514138938268,-0.2529127846976284,-0.3655179208767352,0.523097824494585,0.589028755064098,0.25952094073866383,7155.387596330001,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724721600000000000,1724726700000000000,2682.65,2672.38,15.608,131.01665799,85.0,False,0.0,131.01665799,0.610340372789861,
BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:7521:s2:1724729400000000000,BTCUSDT:CONTROL:BTCUSDT:5m:PIVOT:LOW:7521:s2,BTCUSDT,-1,1724729400000000000,1724727600000000000,62853.4,62954.7,62683.1,1.6811451135242867,62850.0,5,BTCUSDT:5m:PIVOT:LOW:7521:s2,FIRST_IMPULSE_EXTREME,62868.4,62906.1,62954.6,62683.0,CONTROL_TRANSFER_FIRST_RETURN,-0.0,1.0,0.7723905723905855,0.0,0.0,1.2030212863355518,0.5347985347985471,1.9544982745741655,0.4570740991717157,1.2397883054135312,0.0,0.3451590753032443,0.6894026092927668,1.0,0.6271623113728497,-0.1786912751677884,0.9130868053892118,-0.14842370929103418,5.0,0.17523211717005777,-0.3426782798040282,0.32394523086020655,0.04377604338021649,0.009252700556103527,1.5055298595706816,0.9274433508811629,0.7445615004936154,1.6811451135242867,1.5591668574044575,16.116868777185584,0.7909323154938533,-1.1335561013290743,0.3612108820297331,0.12212559131598133,0.2834667889251567,0.18343903670696154,7286.40425432,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724729400000000000,1724730360000000000,62845.7,62962.8,1.176,-211.684998,16.0,False,0.0,-211.684998,-0.9684017457330211,
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:7537:s2:1724734740000000000,ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:LOW:7537:s2,ETHUSDT,-1,1724734740000000000,1724732100000000000,2684.76,2688.6800000000003,2679.2900000000004,1.395408163265229,2681.79,5,ETHUSDT:5m:PIVOT:LOW:7537:s2,FIRST_IMPULSE_EXTREME,2684.51,2686.38,2688.67,2679.28,CONTROL_TRANSFER_FIRST_RETURN,1.0,1.0,0.3316993464052179,0.0,0.0,1.3216802932055565,0.4729620661824203,0.5730385734814373,-0.07218808142166679,1.0250196295998653,0.0,0.42176487172255844,0.2864392444319106,2.0,0.5829787234042516,-0.1394402035623408,0.7598468337760942,-0.12805671613829328,5.8,0.7544006705781717,0.15923957077643613,0.37639686125612276,0.17176044646441607,0.09027392097854314,1.204938973272527,0.884127431632383,0.8218653061224338,1.395408163265229,1.2337186354665481,14.60093267182196,0.49029357381804034,0.45148817517879897,-0.045034690072174324,0.06723325763768445,-0.028232954647784095,0.19743876056953324,7074.71925632,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724734740000000000,1724735220000000000,2684.37,2689.07,27.733,-204.85590577,8.0,False,0.0,-204.85590577,-0.9652015783146815,
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:HIGH:7551:s2:1724738700000000000,ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:HIGH:7551:s2,ETHUSDT,1,1724738700000000000,1724736000000000000,2692.99,2689.02,2699.1,1.5390428211587999,2693.99,5,ETHUSDT:5m:PIVOT:HIGH:7551:s2,FIRST_IMPULSE_EXTREME,2691.99,2693.2,2699.11,2689.03,CONTROL_TRANSFER_FIRST_RETURN,0.0,-1.0,0.9074235807860691,0.0,0.0,1.2010227687812496,0.32853717026380536,1.4216796770870277,0.1510289744896321,0.6729295331099966,0.0,0.3535857786436279,0.005844393035559261,1.0,0.6065411298315418,-0.11107078039927959,1.214288486187216,-0.08712170591802676,6.0,0.051908727154706305,-0.5681769753791914,0.5502890534897621,0.06732627739120511,0.04674055096038856,1.281236488273163,1.160112017533132,0.814002015113391,1.5390428211587999,1.7854620723244186,14.741978247226317,0.7999386273089091,-0.5585589807998811,0.03653757873780218,0.17345753362944732,0.35559989922804003,0.16019835310071073,6869.863350549999,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724738700000000000,1724740020000000000,2693.32,2688.66,27.129,-199.42500771,22.0,False,0.0,-199.42500771,-0.9676320936526056,
ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:HIGH:7574:s2:1724744940000000000,ETHUSDT:CONTROL:ETHUSDT:5m:PIVOT:HIGH:7574:s2,ETHUSDT,1,1724744940000000000,1724743200000000000,2685.62,2681.0,2691.9599999999996,1.3722943722943377,2685.9,5,ETHUSDT:5m:PIVOT:HIGH:7574:s2,FIRST_IMPULSE_EXTREME,2683.07,2685.51,2691.97,2681.01,CONTROL_TRANSFER_FIRST_RETURN,0.0,0.0,0.7104825291181256,1.4018691588784986,0.0,0.3611214953270263,0.12078019504873828,0.8822243085902184,0.2295375431090052,0.7533805962434578,0.0,0.5472897196261758,0.27364485981303693,1.0,0.578851412944396,-0.21783876500857594,0.9844660899842801,0.07387411427300533,3.8,0.5342201244367653,0.526210199867925,0.5021862913813424,-0.1162856402001356,-0.05072413281066431,1.3190582813095664,1.0362616822429573,0.6975636363636527,1.3722943722943377,1.4220560747662736,17.202731585257375,0.9575072274719153,-0.3739493164678967,-0.2060097524578473,-0.08390667682002473,0.9202655578591008,0.21080326417695727,6670.43834284,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724744940000000000,1724746620000000000,2685.98,2680.63,24.163,-194.10874872,28.0,False,-3.3065694563869,-197.4153181763869,-0.9865184666526505,
