plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,cell_slope,cell_width_bps,cell_age,cell_turns,edge_divergence,event_activity,event_flow,event_duration,penetration,reclaim,approach_efficiency,response_flow,response_activity,risk_range,risk_bps,cost_r,planned_rr,market_move,relative_move,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:HIGH:1289:s2:ETHUSDT:15m:PIVOT:HIGH:1307:s2:EXCURSION:1739548620000000000:-1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:HIGH:1289:s2:ETHUSDT:15m:PIVOT:HIGH:1307:s2:EXCURSION:1739548620000000000:-1,ETHUSDT,-1,1739548620000000000,1739548620000000000,2742.74,2749.915,2720.9918222222227,3.031104916763278,2744.026488888889,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:HIGH:1289:s2:ETHUSDT:15m:PIVOT:HIGH:1307:s2,AUCTION_VALUE,2697.937155555556,2744.026488888889,2744.026488888889,2697.937155555556,TWO_SIDED_AUCTION_RETURN,-0.12032670851775752,168.04120453755493,0.45,4,-0.1888120654574201,2.8050601283342744,-0.24732038685497823,1,0.036310160943471864,0.027912942015998927,-0.055538296917607845,-0.24732038685497823,2.8050601283342744,0.1556759336939895,26.159971415446535,0.4587160975609639,3.031104916763278,-0.1076095268566372,-0.46242260832089294,9521.685183849999,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739548620000000000,1739549580000000000,2742.42,2720.99,26.377,514.73639318,16.0,False,5.647359306456399,520.3837524864565,1.8217494853015241,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:HIGH:1289:s2:ETHUSDT:15m:PIVOT:HIGH:1307:s2:EXCURSION:1739555100000000000:-1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:HIGH:1289:s2:ETHUSDT:15m:PIVOT:HIGH:1307:s2:EXCURSION:1739555100000000000:-1,ETHUSDT,-1,1739555100000000000,1739555100000000000,2752.08,2758.545,2730.9742222222226,3.2646214660134376,2754.008888888889,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:HIGH:1289:s2:ETHUSDT:15m:PIVOT:HIGH:1307:s2,AUCTION_VALUE,2707.9195555555557,2754.008888888889,2754.008888888889,2707.9195555555557,TWO_SIDED_AUCTION_RETURN,-0.12032670851775752,167.47090685348297,2.25,4,-0.1888120654574201,2.048251424294088,-0.10712526194192167,1,0.021504132072011618,0.041851091117737396,-0.11448430493273656,-0.10712526194192167,2.048251424294088,0.14027106778141316,23.491322926659638,0.5108269141531206,3.2646214660134376,-1.1319983185943736,0.251806408344179,10042.06893634,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739555100000000000,1739555220000000000,2751.75,2758.88,29.68,-293.3961492,2.0,False,0.0,-293.3961492,-0.9738901118880826,
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:HIGH:1281:s2:XRPUSDT:15m:PIVOT:LOW:1309:s2:EXCURSION:1739558880000000000:-1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:HIGH:1281:s2:XRPUSDT:15m:PIVOT:LOW:1309:s2:EXCURSION:1739558880000000000:-1,XRPUSDT,-1,1739558880000000000,1739558880000000000,2.7719,2.7795500000000004,2.734204375,4.927532679738319,2.77311375,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:HIGH:1281:s2:XRPUSDT:15m:PIVOT:LOW:1309:s2,AUCTION_VALUE,2.695095,2.77311375,2.77311375,2.695095,TWO_SIDED_AUCTION_RETURN,-0.021148762316751148,281.4630758685379,2.8,8,0.5556356645037042,4.40959401237811,-0.4723118259655985,1,0.02033165104542618,0.015557157734516268,-0.06652294425623595,-0.4723118259655985,4.40959401237811,0.09805335255948572,27.598398210615024,0.4348078431372333,4.927532679738319,-0.13363019381252217,-0.467535068426014,9748.67278714,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739558880000000000,1739559840000000000,2.7715,2.78,25581.1,-288.44608832999995,16.0,False,0.0,-288.44608832999995,-0.9862747289747474,
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:HIGH:1355:s2:XRPUSDT:15m:PIVOT:LOW:1362:s2:EXCURSION:1739603520000000000:1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:HIGH:1355:s2:XRPUSDT:15m:PIVOT:LOW:1362:s2:EXCURSION:1739603520000000000:1,XRPUSDT,1,1739603520000000000,1739603520000000000,2.7517,2.7468500000000002,2.7584999999999997,1.4020618556700983,2.75059,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:HIGH:1355:s2:XRPUSDT:15m:PIVOT:LOW:1362:s2,PREEXISTING_OPPOSING_TURN,2.75059,2.7812899999999994,2.7812899999999994,2.75059,TWO_SIDED_AUCTION_RETURN,-0.4169381107491971,111.56739470145548,1.95,4,0.6596091205211757,2.1735766237134735,0.06840367130944672,1,0.009446254071650947,0.03615635179153695,-0.10219632451815297,0.06840367130944672,2.1735766237134735,0.15798045602605462,17.62546789257477,0.6808329896907498,1.4020618556700983,-0.9105790759970396,0.07383413073842171,9460.22669881,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739603520000000000,1739603640000000000,2.7521,2.7585,32649.100000000002,146.01493747,2.0,False,0.0,146.01493747,0.5144870981734057,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1339:s2:SOLUSDT:15m:PIVOT:HIGH:1352:s2:EXCURSION:1739614560000000000:1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1339:s2:SOLUSDT:15m:PIVOT:HIGH:1352:s2:EXCURSION:1739614560000000000:1,SOLUSDT,1,1739614740000000000,1739614560000000000,193.95,193.59,195.5249682539682,4.374911816578575,193.92377777777773,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1339:s2:SOLUSDT:15m:PIVOT:HIGH:1352:s2,AUCTION_VALUE,193.92377777777773,197.1461587301587,197.1461587301587,193.92377777777773,TWO_SIDED_AUCTION_RETURN,-0.09989655681986172,166.1449318061858,7.566666666666666,4,0.9664548544406792,2.398497639779934,-0.321472604712796,4,0.05271661494505636,0.008137530170938902,-0.1961441743503769,0.6337209302325582,1.0151663662904058,0.11171863455001685,18.561484918792743,0.6465000000000265,4.374911816578575,-0.7762594295124261,-0.6976168816176409,9606.241636280001,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739614740000000000,1739622060000000000,193.98,195.52,461.36,647.70607216,122.0,False,0.0,647.70607216,2.247518147346343,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1373:s2:ETHUSDT:15m:PIVOT:HIGH:1388:s2:EXCURSION:1739628360000000000:1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1373:s2:ETHUSDT:15m:PIVOT:HIGH:1388:s2:EXCURSION:1739628360000000000:1,ETHUSDT,1,1739628420000000000,1739628360000000000,2699.37,2694.5300000000007,2707.5510624999997,1.6903021694217184,2698.8001249999998,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1373:s2:ETHUSDT:15m:PIVOT:HIGH:1388:s2,AUCTION_VALUE,2698.8001249999998,2716.322,2716.322,2698.8001249999998,TWO_SIDED_AUCTION_RETURN,0.056928838951310894,64.91097922848799,2.3666666666666667,5,0.17342607454966497,7.432391862995999,0.04496976999880445,2,0.15600499375778934,0.03252363117532378,-0.11679694600981703,0.25907239101693985,6.034373887724259,0.2762261458890179,17.930109618167336,0.6692652892563039,1.6903021694217184,-0.6677474810165938,-0.10882053041167594,10253.947708439999,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739628420000000000,1739629860000000000,2699.72,2694.16,36.142,-298.42232548,24.0,False,0.0,-298.42232548,-0.9701054786095353,
BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1389:s2:BTCUSDT:15m:PIVOT:HIGH:1404:s2:EXCURSION:1739640000000000000:1,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1389:s2:BTCUSDT:15m:PIVOT:HIGH:1404:s2:EXCURSION:1739640000000000000:1,BTCUSDT,1,1739640000000000000,1739640000000000000,97353.3,97284.20000000001,97516.25243589743,2.358211807488437,97337.69397435898,15,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1389:s2:BTCUSDT:15m:PIVOT:HIGH:1404:s2,AUCTION_VALUE,97337.69397435898,97695.0108974359,97695.0108974359,97337.69397435898,TWO_SIDED_AUCTION_RETURN,-0.06264208459630717,36.70311361576107,1.5833333333333333,7,-0.5875004305594835,5.885197327037482,-0.7000309421382016,1,0.06743026373196015,0.0436755849866857,-0.1071075034646602,-0.7000309421382016,5.885197327037482,0.19338574676216677,7.097859035080605,1.690650651230315,2.358211807488437,-0.6112703649400814,-0.39780627010427205,9955.52538296,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739640000000000000,1739640660000000000,97366.09999999999,97271.4,1.48,-284.18775,11.0,False,0.0,-284.18775,-0.9515243681879386,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1339:s2:SOLUSDT:15m:PIVOT:HIGH:1352:s2:EXCURSION:1739644320000000000:-1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1339:s2:SOLUSDT:15m:PIVOT:HIGH:1352:s2:EXCURSION:1739644320000000000:-1,SOLUSDT,-1,1739644920000000000,1739644320000000000,194.39,194.88,192.84633333333323,3.1503401360545373,194.44752380952374,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1339:s2:SOLUSDT:15m:PIVOT:HIGH:1352:s2,AUCTION_VALUE,191.22514285714277,194.44752380952374,194.44752380952374,191.22514285714277,TWO_SIDED_AUCTION_RETURN,0.09989655681986172,165.76886426158617,15.95,4,0.9664548544406792,1.052958067556608,0.0033515831546516227,11,0.07101128023251452,0.017851337372527126,-0.09469302809573256,0.5666876517672452,2.8470592251820115,0.15206147480419865,25.207057976233816,0.47605714285713396,3.1503401360545373,-0.6385042655059874,0.025920010954982198,9671.337632960001,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739644920000000000,1739645340000000000,194.36,194.91,378.18,-281.6060643,7.0,False,0.0,-281.6060643,-0.9705864034784053,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1402:s2:ETHUSDT:15m:PIVOT:HIGH:1419:s2:EXCURSION:1739649360000000000:1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1402:s2:ETHUSDT:15m:PIVOT:HIGH:1419:s2:EXCURSION:1739649360000000000:1,ETHUSDT,1,1739649360000000000,1739649360000000000,2690.2,2687.4350000000004,2695.5,1.9168173598558038,2689.8138888888884,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1402:s2:ETHUSDT:15m:PIVOT:HIGH:1419:s2,PREEXISTING_OPPOSING_TURN,2689.8138888888884,2710.378888888888,2710.378888888888,2689.8138888888884,TWO_SIDED_AUCTION_RETURN,0.1977469811167799,76.44413054791318,0.43333333333333335,6,0.33506767161034406,1.8981223471667734,-0.6012977180509387,1,0.04735661993135363,0.018775157360146448,-0.1212966190310191,-0.6012977180509387,1.8981223471667734,0.13445173839044355,10.278046241912937,1.167537070524658,1.9168173598558038,-0.937940730750181,-0.020518026937942357,9389.73156866,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739649360000000000,1739650020000000000,2690.62,2695.5,42.946,128.64860814,11.0,False,0.0,128.64860814,0.45669963051052137,
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1402:s2:XRPUSDT:15m:PIVOT:HIGH:1418:s2:EXCURSION:1739652180000000000:1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1402:s2:XRPUSDT:15m:PIVOT:HIGH:1418:s2:EXCURSION:1739652180000000000:1,XRPUSDT,1,1739652240000000000,1739652180000000000,2.7184,2.7096999999999998,2.7404239743589742,2.5314913056291855,2.715789358974359,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1402:s2:XRPUSDT:15m:PIVOT:HIGH:1418:s2,AUCTION_VALUE,2.715789358974359,2.7652585897435897,2.7652585897435897,2.715789358974359,TWO_SIDED_AUCTION_RETURN,-0.143368060954751,181.97921854484474,1.4833333333333334,4,-0.2043228113823635,1.7260320000468414,-0.25464164980302934,2,0.06079666200176891,0.052773026486285825,-0.15867324069923608,0.17716587852514923,1.2182185412694957,0.17586689472866174,32.00412007063034,0.37495172413792444,2.5314913056291855,-1.0031019426739884,-0.0697370120351879,9518.3801768,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739652240000000000,1739654160000000000,2.7188,2.7404,22984.1,452.61484893,32.0,False,0.0,452.61484893,1.5850555820173364,
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1452:s2:XRPUSDT:15m:PIVOT:LOW:1460:s2:EXCURSION:1739685660000000000:1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1452:s2:XRPUSDT:15m:PIVOT:LOW:1460:s2:EXCURSION:1739685660000000000:1,XRPUSDT,1,1739685720000000000,1739685660000000000,2.7908,2.7847999999999997,2.7969,1.016666666666627,2.789019861111111,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1452:s2:XRPUSDT:15m:PIVOT:LOW:1460:s2,PREEXISTING_OPPOSING_TURN,2.789019861111111,2.813185486111111,2.813185486111111,2.789019861111111,TWO_SIDED_AUCTION_RETURN,0.41001767317556775,86.59031460513182,0.2833333333333333,4,0.8190008190008486,1.7115734330617418,-0.2520486326594401,2,0.060197997040105686,0.0736640947167282,-0.011864406779660754,0.16031679866611082,1.0704309549611257,0.2482865640760452,21.499211695571976,0.5581599999999788,1.016666666666627,0.34957873509941695,-0.3145687161506538,9970.995025729999,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739685720000000000,1739686080000000000,2.7912,2.7969,30083.6,112.66368367,6.0,False,0.0,112.66368367,0.37663804992806,
BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1436:s2:BTCUSDT:15m:PIVOT:LOW:1453:s2:EXCURSION:1739689020000000000:1,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1436:s2:BTCUSDT:15m:PIVOT:LOW:1453:s2:EXCURSION:1739689020000000000:1,BTCUSDT,1,1739689080000000000,1739689020000000000,97434.8,97381.30000000002,97535.08757625274,1.8745341355657457,97410.4170697168,15,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1436:s2:BTCUSDT:15m:PIVOT:LOW:1453:s2,AUCTION_VALUE,97410.4170697168,97659.9580827887,97659.9580827887,97410.4170697168,TWO_SIDED_AUCTION_RETURN,0.025704708841275282,25.611076645294656,2.966666666666667,5,0.27017183836211234,6.063811986837201,-0.4341814801905426,2,0.08098934579896593,0.09771111362835119,-0.2120481927710728,0.5518726591760301,2.3290977290570205,0.21439361546781688,5.4908513180080885,2.1854534579445195,1.8745341355657457,-0.22131333406899056,-1.079341060446724,10083.658709399999,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739689080000000000,1739689680000000000,97449.2,97367.2,1.597,-286.5148954,10.0,False,0.0,-286.5148954,-0.947126116478967,
BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1471:s2:BTCUSDT:15m:PIVOT:HIGH:1487:s2:EXCURSION:1739711220000000000:1,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1471:s2:BTCUSDT:15m:PIVOT:HIGH:1487:s2:EXCURSION:1739711220000000000:1,BTCUSDT,1,1739711340000000000,1739711220000000000,97059.3,96977.75,97161.25384615385,1.2502004433334541,97035.58461538462,15,BTCUSDT:CELL:BTCUSDT:15m:PIVOT:LOW:1471:s2:BTCUSDT:15m:PIVOT:HIGH:1487:s2,AUCTION_VALUE,97035.58461538462,97287.12307692309,97287.12307692309,97035.58461538462,TWO_SIDED_AUCTION_RETURN,-0.07828746177369822,25.91595669229721,0.65,5,-0.4403669724770524,4.43666344674971,0.12678239855305584,3,0.1810499490315932,0.09428134556573425,-0.2543828264758311,0.7072873229240526,6.4329983062579155,0.3242048929663638,8.402079965547136,1.428217780502708,1.2502004433334541,-0.8194662928631349,-0.6170248468749713,9797.143814,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739711340000000000,1739711400000000000,97072.2,96964.9,1.372,-280.3250506,1.0,False,0.0,-280.3250506,-0.95376453900581,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1453:s2:SOLUSDT:15m:PIVOT:HIGH:1480:s2:EXCURSION:1739713260000000000:1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1453:s2:SOLUSDT:15m:PIVOT:HIGH:1480:s2:EXCURSION:1739713260000000000:1,SOLUSDT,1,1739713260000000000,1739713260000000000,191.44,191.1,192.34361543880837,2.6576924670834234,191.27144756441223,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1453:s2:SOLUSDT:15m:PIVOT:HIGH:1480:s2,AUCTION_VALUE,191.27144756441223,193.4357833132045,193.4357833132045,191.27144756441223,TWO_SIDED_AUCTION_RETURN,-0.07869949276535045,113.0555656494081,2.933333333333333,7,-0.08224706624183369,7.017979500468357,-0.42196531791907516,1,0.014529891875494135,0.07787721275769025,-0.07851690294438385,-0.42196531791907516,7.017979500468357,0.15709207787642396,17.760133723359978,0.6756705882352873,2.6576924670834234,-0.5790807431473362,-0.3163090817119607,9516.8187634,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739713260000000000,1739713500000000000,191.47,191.07,473.49,-279.9604323,4.0,False,0.0,-279.9604323,-0.9805812889795983,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1461:s2:ETHUSDT:15m:PIVOT:HIGH:1487:s2:EXCURSION:1739714520000000000:1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1461:s2:ETHUSDT:15m:PIVOT:HIGH:1487:s2:EXCURSION:1739714520000000000:1,ETHUSDT,1,1739714520000000000,1739714520000000000,2681.37,2676.0150000000003,2692.216708721834,2.0255291730784375,2679.2461274281277,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1461:s2:ETHUSDT:15m:PIVOT:HIGH:1487:s2,AUCTION_VALUE,2679.2461274281277,2705.2072900155404,2705.2072900155404,2679.2461274281277,TWO_SIDED_AUCTION_RETURN,-0.07389691725053942,96.82051558499079,1.5333333333333334,9,-0.6346821407403136,6.025371126008719,-0.2433694750399509,1,0.047614486599564444,0.08180960943952342,-0.14124496837262826,-0.2433694750399509,6.025371126008719,0.20626965306229958,19.971134159029017,0.6008672268908052,2.0255291730784375,-1.3011674390509294,0.06622249053337015,9236.8583311,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739714520000000000,1739714760000000000,2681.69,2675.71,30.983,-268.2725021,4.0,False,0.0,-268.2725021,-0.9681231882227788,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1461:s2:ETHUSDT:15m:PIVOT:HIGH:1487:s2:EXCURSION:1739715420000000000:1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1461:s2:ETHUSDT:15m:PIVOT:HIGH:1487:s2:EXCURSION:1739715420000000000:1,ETHUSDT,1,1739715420000000000,1739715420000000000,2681.49,2675.9800000000005,2691.7370962509713,1.859727087290883,2678.7665149572654,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1461:s2:ETHUSDT:15m:PIVOT:HIGH:1487:s2,AUCTION_VALUE,2678.7665149572654,2704.727677544678,2704.727677544678,2678.7665149572654,TWO_SIDED_AUCTION_RETURN,-0.07389691725053942,96.8161827469529,1.7833333333333334,9,-0.6346821407403136,1.2718759293991133,-0.22374284389519206,1,0.019510488236406578,0.10490612789640236,-0.15957383841373043,-0.22374284389519206,1.2718759293991133,0.2122401098736173,20.548277263757498,0.5839905626135034,1.859727087290883,-1.207598835561564,0.03939977475818224,8968.585829,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739715420000000000,1739715660000000000,2681.81,2675.65,29.589,-261.52918198,4.0,False,0.0,-261.52918198,-0.9720193981022928,
ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1461:s2:ETHUSDT:15m:PIVOT:HIGH:1487:s2:EXCURSION:1739730060000000000:1,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1461:s2:ETHUSDT:15m:PIVOT:HIGH:1487:s2:EXCURSION:1739730060000000000:1,ETHUSDT,1,1739730060000000000,1739730060000000000,2673.63,2666.6150000000002,2683.9354000582753,1.469052039668616,2670.9648187645694,15,ETHUSDT:CELL:ETHUSDT:15m:PIVOT:LOW:1461:s2:ETHUSDT:15m:PIVOT:HIGH:1487:s2,AUCTION_VALUE,2670.9648187645694,2696.925981351982,2696.925981351982,2670.9648187645694,TWO_SIDED_AUCTION_RETURN,-0.07389691725053942,97.10080522515334,5.85,9,-0.6346821407403136,10.155112352911353,-0.3410816756786262,1,0.1061130739154577,0.10266031909999884,-0.17620494293456182,-0.3410816756786262,10.155112352911353,0.27021131955781946,26.237736710015493,0.4573565217391387,1.469052039668616,-1.2447129191560866,-0.2041180296345364,8707.05664702,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739730060000000000,1739730600000000000,2673.95,2666.3,24.669,-254.58716363000002,9.0,False,0.0,-254.58716363000002,-0.974639207219479,
SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1498:s2:SOLUSDT:15m:PIVOT:LOW:1514:s2:EXCURSION:1739737320000000000:-1,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1498:s2:SOLUSDT:15m:PIVOT:LOW:1514:s2:EXCURSION:1739737320000000000:-1,SOLUSDT,-1,1739737320000000000,1739737320000000000,189.52,189.76,189.09,1.7916666666668393,189.53451736111109,15,SOLUSDT:CELL:SOLUSDT:15m:PIVOT:LOW:1498:s2:SOLUSDT:15m:PIVOT:LOW:1514:s2,PREEXISTING_OPPOSING_TURN,187.2956892361111,189.53451736111109,189.53451736111109,187.2956892361111,TWO_SIDED_AUCTION_RETURN,0.17931628107152625,118.13149667581246,1.1166666666666667,6,-0.6976305963638848,1.2917584469630568,-0.47085201793721976,1,0.006915510268983341,0.006484357128162729,-0.1178343949044591,-0.47085201793721976,1.2917584469630568,0.10719893917715587,12.66357112705681,0.9476000000000763,1.7916666666668393,-1.3005128524378744,0.23975945188423964,8452.46948339,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739737320000000000,1739737440000000000,189.49,189.79,494.11,-241.9360204,2.0,False,0.0,-241.9360204,-0.9541038898964378,
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1507:s2:XRPUSDT:15m:PIVOT:HIGH:1526:s2:EXCURSION:1739745360000000000:1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1507:s2:XRPUSDT:15m:PIVOT:HIGH:1526:s2:EXCURSION:1739745360000000000:1,XRPUSDT,1,1739745360000000000,1739745360000000000,2.7425,2.7298,2.755774460784313,1.045233132623053,2.733730588235294,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1507:s2:XRPUSDT:15m:PIVOT:HIGH:1526:s2,AUCTION_VALUE,2.733730588235294,2.778018333333333,2.778018333333333,2.733730588235294,TWO_SIDED_AUCTION_RETURN,0.19064274408668835,161.4867642590301,0.35,6,-0.4955560228895154,3.751969317703445,-0.28085253715303155,1,0.016496397224026984,0.1980098951819214,-0.06161347517730579,-0.28085253715303155,3.751969317703445,0.2867610435321642,46.30811303555206,0.25913385826771335,1.045233132623053,-0.39957791369162055,0.10086377262775714,8210.533462989999,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739745360000000000,1739746440000000000,2.7429,2.7558,14961.2,164.23492727,18.0,False,0.0,164.23492727,0.6667651499556814,
XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1507:s2:XRPUSDT:15m:PIVOT:HIGH:1526:s2:EXCURSION:1739747580000000000:1,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1507:s2:XRPUSDT:15m:PIVOT:HIGH:1526:s2:EXCURSION:1739747580000000000:1,XRPUSDT,1,1739747700000000000,1739747580000000000,2.74,2.73305,2.7612624999999995,3.059352517985407,2.73921862745098,15,XRPUSDT:CELL:XRPUSDT:15m:PIVOT:LOW:1507:s2:XRPUSDT:15m:PIVOT:HIGH:1526:s2,AUCTION_VALUE,2.73921862745098,2.7835063725490192,2.7835063725490192,2.73921862745098,TWO_SIDED_AUCTION_RETURN,0.19064274408668835,161.63410619722265,1.0,6,-0.4955560228895154,1.1701833770172385,-0.1901704016921297,3,0.05728874967255035,0.017643087208217254,-0.10549717057396997,0.3299053255394666,0.7424623511979834,0.1569282876022507,25.364963503650486,0.4730935251798402,3.059352517985407,-0.870501809303299,0.15977649031454666,8374.76839026,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739747700000000000,1739747880000000000,2.7404,2.7326,23424.6,-246.8132979,3.0,False,0.0,-246.8132979,-0.9823686514803527,
