split,asset,phase,scenario,return_column,events,independent_events,independent_events_per_day,mean_bps,net10_mean_bps,hit_rate,profit_factor,independent_mean_bps,independent_net10_mean_bps,independent_hit_rate,independent_profit_factor
forward,BTCUSDT,quarter_hour,sc_abs75,dir_bps_d30_h720,68,12,2.0,-45.982047983258624,-55.982047983258624,0.39705882352941174,0.6061760812190695,-9.100970587747192,-19.10097058774719,0.5,0.8952912740709187
forward,BTCUSDT,quarter_hour,sc_absorbed_1m,dir_bps_d30_h720,65,11,1.8333333333333333,-54.16351560151173,-64.16351560151173,0.3384615384615385,0.599071151087905,-94.0241414070892,-104.0241414070892,0.2727272727272727,0.29357855111709796
forward,BTCUSDT,quarter_hour,sc_aligned_1m,dir_bps_d30_h720,138,12,2.0,-49.92081233163693,-59.92081233163693,0.41304347826086957,0.5850874360803129,-40.92249209858603,-50.92249209858603,0.4166666666666667,0.6450935862156529
forward,BTCUSDT,quarter_hour,sc_all,dir_bps_d30_h720,576,14,2.3333333333333335,-13.3526970442169,-23.3526970442169,0.4722222222222222,0.8754628118896532,-118.39262271424036,-128.39262271424036,0.2857142857142857,0.1687226901677784
forward,BTCUSDT,quarter_hour,sc_burst125,dir_bps_d30_h720,269,13,2.1666666666666665,-24.353042928838672,-34.353042928838676,0.4423791821561338,0.7770462738673984,5.610738269586978,-4.389261730413022,0.5384615384615384,1.0665543276946934
forward,BTCUSDT,quarter_hour,sc_consensus_flow,dir_bps_d30_h720,112,12,2.0,-74.9962732334387,-84.9962732334387,0.3125,0.44730929459261626,46.99782379255453,36.99782379255453,0.5833333333333334,1.8867606469149318
forward,BTCUSDT,quarter_hour,sc_extreme_burst,dir_bps_d30_h720,106,11,1.8333333333333333,-54.7203101243856,-64.7203101243856,0.3867924528301887,0.5741431269355801,20.40704873661497,10.407048736614971,0.45454545454545453,1.1856923646311979
forward,BTCUSDT,quarter_hour,sc_nonfunding_abs50,dir_bps_d30_h720,200,12,2.0,-54.09011759239365,-64.09011759239365,0.38,0.5738394139639517,1.9575223385754537,-8.042477661424547,0.5,1.023552148803918
forward,BTCUSDT,quarter_hour,sc_nonfunding_extreme,dir_bps_d30_h720,104,11,1.8333333333333333,-58.13765310538657,-68.13765310538656,0.375,0.5560847333245728,-8.685682724829752,-18.685682724829753,0.36363636363636365,0.9279805525470245
forward,BTCUSDT,quarter_hour,sc_persistent_flow,dir_bps_d30_h720,113,12,2.0,-67.67695385406655,-77.67695385406655,0.336283185840708,0.4405601495884959,-3.328195539587931,-13.32819553958793,0.5,0.9519393670065514
forward,BTCUSDT,quarter_hour,sc_reversal30,dir_bps_d30_h720,108,12,2.0,-61.922446537005456,-71.92244653700546,0.37037037037037035,0.5157530486849172,65.14295149643958,55.14295149643958,0.5833333333333334,2.332485675451169
forward,BTCUSDT,quarter_hour,sc_reversal30_5bps,dir_bps_d30_h720,99,12,2.0,-58.911934405049735,-68.91193440504973,0.37373737373737376,0.5187905617047928,65.14295149643958,55.14295149643958,0.5833333333333334,2.332485675451169
forward,BTCUSDT,quarter_hour,sc_reversal30_full,dir_bps_d30_h720,8,4,0.6666666666666666,-50.14626867893703,-60.14626867893703,0.5,0.6271023297975368,-243.07504763221579,-253.07504763221579,0.25,0.02730602200717626
forward,BTCUSDT,quarter_hour,sc_reversal30_realign,dir_bps_d30_h720,39,9,1.5,-75.04574050592889,-85.04574050592889,0.358974358974359,0.38000936529709006,-173.70352818229003,-183.70352818229003,0.0,0.0
forward,BTCUSDT,quarter_hour,sc_reversal30_realign_burst,dir_bps_d30_h720,12,7,1.1666666666666667,-84.71855014661149,-94.71855014661149,0.4166666666666667,0.4137077094449304,-80.72700280872657,-90.72700280872657,0.42857142857142855,0.401700581957647
forward,BTCUSDT,quarter_hour,sc_reversal30_realign_price,dir_bps_d30_h720,17,6,1.0,-84.85611488159921,-94.85611488159921,0.47058823529411764,0.4538524786405427,-129.1200836448274,-139.1200836448274,0.5,0.2456473037928773
forward,BTCUSDT,PLACEBO_POOLED,sc_abs50,dir_bps_d30_h240,637,39,6.5,-2.369841812967859,-12.36984181296786,0.49293563579277866,0.9453673255206296,-14.580853334651364,-24.580853334651366,0.46153846153846156,0.7359509966066434
forward,BTCUSDT,PLACEBO_POOLED,sc_abs75,dir_bps_d30_h240,220,35,5.833333333333333,2.3481489611039406,-7.651851038896059,0.5545454545454546,1.0585131277365518,12.535932438341504,2.5359324383415043,0.6,1.3274175813149203
forward,BTCUSDT,PLACEBO_POOLED,sc_absorbed_1m,dir_bps_d30_h240,185,34,5.666666666666667,-10.780664330436265,-20.780664330436267,0.4540540540540541,0.7699796487653655,-11.976877486951706,-21.976877486951707,0.4411764705882353,0.7161504968683046
forward,BTCUSDT,PLACEBO_POOLED,sc_aligned_1m,dir_bps_d30_h240,452,39,6.5,1.0726408545800499,-8.92735914541995,0.5088495575221239,1.0255700714292602,-0.8573895806497551,-10.857389580649755,0.46153846153846156,0.9829285517079641
forward,BTCUSDT,PLACEBO_POOLED,sc_all,dir_bps_d30_h240,1728,42,7.0,-5.127228882990993,-15.127228882990993,0.4861111111111111,0.8973869612199833,-12.271295010206323,-22.271295010206323,0.47619047619047616,0.787566785862355
forward,BTCUSDT,PLACEBO_POOLED,sc_burst125,dir_bps_d30_h240,728,40,6.666666666666667,-2.0226199562061407,-12.02261995620614,0.49725274725274726,0.9606377473476984,-2.0586472525104638,-12.058647252510465,0.425,0.9594395143220228
forward,BTCUSDT,PLACEBO_POOLED,sc_consensus_flow,dir_bps_d30_h240,309,36,6.0,-7.757595076943769,-17.75759507694377,0.46601941747572817,0.8300830253734222,-17.558942766778223,-27.558942766778223,0.3888888888888889,0.6529214819165238
forward,BTCUSDT,PLACEBO_POOLED,sc_extreme_burst,dir_bps_d30_h240,297,36,6.0,2.4713588715358914,-7.528641128464109,0.5050505050505051,1.056009196222654,-11.768121233996702,-21.768121233996702,0.4444444444444444,0.7558130742790516
forward,BTCUSDT,PLACEBO_POOLED,sc_nonfunding_abs50,dir_bps_d30_h240,637,39,6.5,-2.369841812967859,-12.36984181296786,0.49293563579277866,0.9453673255206296,-14.580853334651364,-24.580853334651366,0.46153846153846156,0.7359509966066434
forward,BTCUSDT,PLACEBO_POOLED,sc_nonfunding_extreme,dir_bps_d30_h240,297,36,6.0,2.4713588715358914,-7.528641128464109,0.5050505050505051,1.056009196222654,-11.768121233996702,-21.768121233996702,0.4444444444444444,0.7558130742790516
forward,BTCUSDT,PLACEBO_POOLED,sc_persistent_flow,dir_bps_d30_h240,302,37,6.166666666666667,-4.443425753179582,-14.443425753179582,0.4768211920529801,0.8995767244196028,0.6239730200916469,-9.376026979908353,0.40540540540540543,1.013727769397177
forward,BTCUSDT,PLACEBO_POOLED,sc_reversal30,dir_bps_d30_h240,321,37,6.166666666666667,-0.2949184306074738,-10.294918430607474,0.48909657320872274,0.9926928271599038,11.747425098949284,1.747425098949284,0.6486486486486487,1.336610366228507
