group,horizon_min,count,mean,median,win_rate,profit_factor,gross_profit,gross_loss,q10,q90,best,worst,top1_positive_share,top2_positive_share,mean_without_best,mean_without_worst
split_entry:post_publication:False,120,7,-0.0016698022619229572,-0.0019,0.42857142857142855,0.4501277931965889,0.0095683520380571,0.0212569678715178,-0.00675107605616874,0.0044492307360276,0.0045959837389302,-0.0076401812688819,0.4803317980620032,0.9351013742076122,-0.0027140999287318165,-0.0006747390940964668
split_entry:post_publication:False,240,7,0.00030974981333491494,1.292409383303909e-06,0.5714285714285714,1.3579127521054775,0.008226285688643805,0.0060580369952993995,-0.0024557926064423,0.00300207474292248,0.0030850794431067,-0.0026097232079489,0.37502702433074747,0.7332370826321389,-0.00015280512496038253,0.0007963286502155508
split_entry:post_publication:False,480,7,-0.0011996662044186715,-0.0005829589522205,0.14285714285714285,0.23916063921780906,0.0026397038029324,0.0110373672338631,-0.00359002257838328,0.000986238729418481,0.0026397038029324,-0.0039958868221115,1.0,1.0,-0.00183956120564385,-0.0007336294348032
split_entry:post_publication:False,720,7,-0.0011530372301315713,0.0011821241323988,0.5714285714285714,0.6528574309867144,0.0151793036568456,0.0232505642677666,-0.009019986322101499,0.005102883569610922,0.0079244694786482,-0.0166859001656021,0.5220575105284492,0.734308768540961,-0.0026659550149282,0.0014357732591135167
split_entry:post_publication:False,1440,7,-0.0160816104492457,-0.0189303733275787,0.14285714285714285,0.13358215775302937,0.0173559601781503,0.1299272333228702,-0.03354200610029694,0.002757052418719968,0.0173559601781503,-0.0354052991400255,1.0,1.0,-0.021654538887145035,-0.012860995667449067
split_entry:post_publication:True,60,2,-0.0053920119385285495,-0.0053920119385285495,0.0,0.0,0.0,0.010784023877057099,-0.009622566091355629,-0.0011614577857014699,-0.0001038192474947,-0.0106802046295624,,,-0.0106802046295624,-0.0001038192474947
split_entry:post_publication:True,120,2,-0.0047729123589273,-0.0047729123589273,0.0,0.0,0.0,0.0095458247178546,-0.00752501422564954,-0.0020208104922050598,-0.0013327850255245,-0.0082130396923301,,,-0.0082130396923301,-0.0013327850255245
split_entry:post_publication:True,240,2,-0.0038132443852776504,-0.0038132443852776504,0.5,0.04613431048437304,0.0003688598979014,0.0079953486684567,-0.007158927811820891,-0.00046756095873440984,0.0003688598979014,-0.0079953486684567,1.0,1.0,-0.0079953486684567,0.0003688598979014
split_entry:post_publication:True,480,2,0.0028367622708514503,0.0028367622708514503,0.5,6.5123655489111165,0.0067027604462092,0.0010292359045063,-0.00025603626943474997,0.0059295608111376505,0.0067027604462092,-0.0010292359045063,1.0,1.0,-0.0010292359045063,0.0067027604462092
split_entry:post_publication:True,720,2,-0.0053428952897943,-0.0053428952897943,0.0,0.0,0.0,0.0106857905795886,-0.00780695682313174,-0.00287883375645686,-0.0022628183731225,-0.0084229722064661,,,-0.0084229722064661,-0.0022628183731225
split_entry:post_publication:True,1440,2,-0.0212843759034873,-0.0212843759034873,0.0,0.0,0.0,0.0425687518069746,-0.0267332644122481,-0.0158354873947265,-0.0144732652675363,-0.0280954865394383,,,-0.0280954865394383,-0.0144732652675363
split_entry:source_history:False,60,25,0.006858698376797106,0.0031198150594451,0.6,2.780695682509392,0.26775985856714873,0.0962923991472211,-0.015122544810062519,0.026538487342740856,0.0867974435808596,-0.0215460916817611,0.3241615231100541,0.5002181029067853,0.0035279173266278357,0.0080422312959037
split_entry:source_history:False,120,25,-0.0002532043142005316,0.0001874745296952,0.52,0.954010195363061,0.1313114391136156,0.1376415469686289,-0.01665387981388562,0.01671794854830004,0.0314239988798654,-0.0250692509803139,0.2393089215378728,0.37420368987030694,-0.001573087780619946,0.0007807976302208583
split_entry:source_history:False,240,25,0.005481637982635377,0.0049376068376067,0.52,1.7587831240858793,0.31764716656758735,0.18060621700170293,-0.02444544319866402,0.03154721251755956,0.0653777759191731,-0.0477641104500543,0.2058188543774161,0.40434351296906657,0.0029859655686129707,0.0077002108339974465
split_entry:source_history:False,480,25,0.007476693828782453,0.002308073309835,0.56,1.8796544393692642,0.3994068613225134,0.21248951560295207,-0.03158645253286849,0.05115002940088084,0.0697009862591167,-0.04809523443505,0.1745112390616507,0.33117038177440905,0.004884014977518526,0.009792190839775472
split_entry:source_history:False,720,25,-0.0004901048198397437,-0.0069224014057738,0.4,0.9681331341803626,0.37224143566070184,0.38449405615669535,-0.033265744279517735,0.04709847720837242,0.0770344140854626,-0.0755081530285236,0.20694744514063043,0.4065575295081658,-0.0037202931075606756,0.002635647188855417
split_entry:source_history:False,1440,25,0.011312878549904024,0.0188335382855509,0.68,1.5849652783498704,0.7663070084419,0.48348504469429954,-0.07515073848887059,0.0779713350498103,0.0919906253800686,-0.1327278461413088,0.12004408724788944,0.2291014827370945,0.007951305765313834,0.017314575412037892
split_entry:source_history:True,60,15,0.013996582405824598,0.0025247109115039,0.6,7.609155305043265,0.2417150854008982,0.0317663493135292,-0.0078063567423927,0.02814041361248684,0.1418663095539577,-0.0090724371670357,0.5869154145620012,0.7179179480906659,0.004863030466672237,0.015644369518171764
split_entry:source_history:True,120,15,0.00861235202611094,0.0023918454935623,0.6,4.401936223277834,0.1671593257331701,0.037974045341505995,-0.00766503987385782,0.02483602013119812,0.085777959943185,-0.011160634873471,0.5131509089723717,0.6648558823765922,0.0031005228891770797,0.010024708233223935
split_entry:source_history:True,240,15,0.0018855426289922663,0.0017543490910485,0.7333333333333333,1.4228740164346216,0.09516627326596598,0.066883133831082,-0.01135533752180296,0.015633599271922594,0.0460683972911962,-0.0341388946664685,0.4840832335889263,0.7005597929350551,-0.0012703755611651571,0.004458716721525179
split_entry:source_history:True,480,15,0.010028691950084054,0.0061536354858717,0.5333333333333333,2.9304459619902192,0.22835557488645622,0.0779251956351954,-0.018496792161462956,0.03990300530627264,0.0460663065943922,-0.0277795780646006,0.2017305976317743,0.3881274177378733,0.0074545766183477585,0.012729282665418673
split_entry:source_history:True,720,15,0.03438013762370308,0.0174012275731823,0.6666666666666666,5.582886739653117,0.6282298429483422,0.1125277785927959,-0.020490332692577398,0.10689246494146015,0.2145204733434317,-0.0503821472787601,0.3414681358285477,0.5343229206208755,0.02151297078657961,0.04043458654530759
split_entry:source_history:True,1440,15,0.03462228166672688,0.0171067443286325,0.6666666666666666,4.124687617082002,0.6855377911307824,0.16620356612987922,-0.03384395207854334,0.10689246494146015,0.2145204733434317,-0.0353984922783574,0.31292289953787084,0.48965587141688843,0.021772410832676534,0.03962376551994719
split_asset:post_publication:BTCUSDT,60,1,0.0012635501124132,0.0012635501124132,1.0,,0.0012635501124132,-0.0,0.0012635501124132,0.0012635501124132,0.0012635501124132,0.0012635501124132,1.0,1.0,,
split_asset:post_publication:BTCUSDT,120,1,0.0045959837389302,0.0045959837389302,1.0,,0.0045959837389302,-0.0,0.0045959837389302,0.0045959837389302,0.0045959837389302,0.0045959837389302,1.0,1.0,,
split_asset:post_publication:BTCUSDT,240,1,0.0030850794431067,0.0030850794431067,1.0,,0.0030850794431067,-0.0,0.0030850794431067,0.0030850794431067,0.0030850794431067,0.0030850794431067,1.0,1.0,,
split_asset:post_publication:BTCUSDT,480,1,-0.000518774116792,-0.000518774116792,0.0,0.0,0.0,0.000518774116792,-0.000518774116792,-0.000518774116792,-0.000518774116792,-0.000518774116792,,,,
split_asset:post_publication:BTCUSDT,720,1,0.0011821241323988,0.0011821241323988,1.0,,0.0011821241323988,-0.0,0.0011821241323988,0.0011821241323988,0.0011821241323988,0.0011821241323988,1.0,1.0,,
split_asset:post_publication:BTCUSDT,1440,1,-0.0069755527542336,-0.0069755527542336,0.0,0.0,0.0,0.0069755527542336,-0.0069755527542336,-0.0069755527542336,-0.0069755527542336,-0.0069755527542336,,,,
split_asset:post_publication:ETHUSDT,60,1,0.0008697840037932,0.0008697840037932,1.0,,0.0008697840037932,-0.0,0.0008697840037932,0.0008697840037932,0.0008697840037932,0.0008697840037932,1.0,1.0,,
split_asset:post_publication:ETHUSDT,120,1,0.0006209728983677,0.0006209728983677,1.0,,0.0006209728983677,-0.0,0.0006209728983677,0.0006209728983677,0.0006209728983677,0.0006209728983677,1.0,1.0,,
split_asset:post_publication:ETHUSDT,240,1,1.292409383303909e-06,1.292409383303909e-06,1.0,,1.292409383303909e-06,-0.0,1.292409383303909e-06,1.292409383303909e-06,1.292409383303909e-06,1.292409383303909e-06,1.0,1.0,,
split_asset:post_publication:ETHUSDT,480,1,-0.0001160713195908,-0.0001160713195908,0.0,0.0,0.0,0.0001160713195908,-0.0001160713195908,-0.0001160713195908,-0.0001160713195908,-0.0001160713195908,,,,
split_asset:post_publication:ETHUSDT,720,1,0.0028508837488792,0.0028508837488792,1.0,,0.0028508837488792,-0.0,0.0028508837488792,0.0028508837488792,0.0028508837488792,0.0028508837488792,1.0,1.0,,
split_asset:post_publication:ETHUSDT,1440,1,-0.0354052991400255,-0.0354052991400255,0.0,0.0,0.0,0.0354052991400255,-0.0354052991400255,-0.0354052991400255,-0.0354052991400255,-0.0354052991400255,,,,
split_asset:post_publication:SOLUSDT,60,2,-0.0010695724040081,-0.0010695724040081,0.5,0.2158590008512309,0.0005888656012576,0.0027280104092738,-0.00239632280822066,0.00025717800020446003,0.0005888656012576,-0.0027280104092738,1.0,1.0,-0.0027280104092738,0.0005888656012576
split_asset:post_publication:SOLUSDT,120,2,-0.0040291696238466505,-0.0040291696238466505,0.0,0.0,0.0,0.008058339247693301,-0.00573250532292397,-0.00232583392476933,-0.0019,-0.0061583392476933,,,-0.0061583392476933,-0.0019
split_asset:post_publication:SOLUSDT,240,2,0.00016850753409205013,0.00016850753409205013,0.5,1.129138242384324,0.002946738276133,0.0026097232079489,-0.0020540770595407097,0.0023910921277248104,0.002946738276133,-0.0026097232079489,1.0,1.0,-0.0026097232079489,0.002946738276133
split_asset:post_publication:SOLUSDT,480,2,-0.00365766661900465,-0.00365766661900465,0.0,0.0,0.0,0.0073153332380093,-0.00392824278149013,-0.00338709045651917,-0.0033194464158978,-0.0039958868221115,,,-0.0039958868221115,-0.0033194464158978
split_asset:post_publication:SOLUSDT,720,2,-0.004380715343476951,-0.004380715343476951,0.5,0.474920106197474,0.0079244694786482,0.0166859001656021,-0.014224863201177072,0.00546343251422317,0.0079244694786482,-0.0166859001656021,1.0,1.0,-0.0166859001656021,0.0079244694786482
split_asset:post_publication:SOLUSDT,1440,2,-0.0074719252811638,-0.0074719252811638,0.5,0.5373393769270584,0.0173559601781503,0.0322998107404779,-0.027334233648615078,0.012390383086287482,0.0173559601781503,-0.0322998107404779,1.0,1.0,-0.0322998107404779,0.0173559601781503
split_asset:post_publication:XRPUSDT,60,5,-0.0057437809528929394,-0.0059187541862021,0.0,0.0,0.0,0.028718904764464696,-0.0093131378834776,-0.0019637271232388594,-0.0001038192474947,-0.0106802046295624,,,-0.007153771379242499,-0.004509675033725575
split_asset:post_publication:XRPUSDT,120,5,-0.00367861158818398,-0.0055584473549426,0.2,0.191316772286863,0.0043513954007592,0.0227444533416791,-0.00798389632295082,0.002077723230245721,0.0043513954007592,-0.0082130396923301,1.0,1.0,-0.005686113335419775,-0.0025450045621474497
split_asset:post_publication:XRPUSDT,240,5,-0.001776325399577,-0.0010951415819126,0.4,0.22388247362382394,0.0025620354579222,0.011443662455807201,-0.00573847808324918,0.00146344929517304,0.0021931755600208,-0.0079953486684567,0.8560285741710445,1.0,-0.0027687006394764503,-0.00022156958235707496
split_asset:post_publication:XRPUSDT,480,5,0.00104520795703286,-0.0005829589522205,0.4,2.269558042640454,0.0093424642491416,0.0041164244639773,-0.00191423212615282,0.00507753778889848,0.0067027604462092,-0.0025042296072505,0.7174510137221087,1.0,-0.00036918016526122505,0.0019325673481037
split_asset:post_publication:XRPUSDT,720,5,-0.0028057256769667403,-0.0026552870090634,0.2,0.1867676160633221,0.0032218262969194,0.0172504546817531,-0.0066175341611201,0.0010279684289026406,0.0032218262969194,-0.0084229722064661,1.0,1.0,-0.004312613670438275,-0.0014014140445919
split_asset:post_publication:XRPUSDT,1440,5,-0.019563064499021558,-0.0189303733275787,0.0,0.0,0.0,0.0978153224951078,-0.0278140832992889,-0.011143837459908339,-0.0089242189214897,-0.0280954865394383,,,-0.022222775893404524,-0.017429958988917374
split_asset:source_history:BTCUSDT,60,8,0.01087209069251225,0.0064791221375258504,1.0,,0.086976725540098,-0.0,0.0031696625035345202,0.02172858733858869,0.0303809019125108,0.0025247109115039,0.3492992145180793,0.5564862799001362,0.008085117661083885,0.012064573518370586
split_asset:source_history:BTCUSDT,120,8,0.00581729913636425,0.0026565927308769,1.0,,0.046538393090914,-0.0,0.00069255730553943,0.015739800031909258,0.0160514816705197,0.0002978733445668,0.34490837788839634,0.6802491825505455,0.004355273060056329,0.006605788535192457
split_asset:source_history:BTCUSDT,240,8,0.00121681187435425,0.0040278140507333995,0.75,1.3305967537129728,0.0391797175673629,0.0294452225725289,-0.012056008036679309,0.00975755703895851,0.0135289287554147,-0.0213891194102273,0.3453043971578916,0.5530969842475123,-0.0005420619657972431,0.004446230629294471
split_asset:source_history:BTCUSDT,480,8,0.002519465635010526,0.0006555377683363,0.5,1.323002413630073,0.0825568844199276,0.0624011593398434,-0.02146766146908491,0.02521784071784519,0.0697009862591167,-0.0461282403098448,0.8442783027588704,0.9188164291563139,-0.0070778944541474995,0.009469137912847
split_asset:source_history:BTCUSDT,720,8,-0.010660752304305937,-0.0089244928869219,0.375,0.35741822175281857,0.0474379730037918,0.1327239914382393,-0.042022237815062244,0.015877559680239586,0.0360673656911612,-0.059372903593839,0.7603057931728717,0.9126054218897524,-0.017336197732229813,-0.003701873548658356
split_asset:source_history:BTCUSDT,1440,8,-0.024178901857402662,-0.0234722981605038,0.375,0.21984592835220784,0.0545085471555665,0.2479397620147878,-0.06459729843724282,0.018589206677276884,0.0360673656911612,-0.1327278461413088,0.6616827557011478,0.8652942566318691,-0.0327855115071975,-0.008671909816844644
split_asset:source_history:ETHUSDT,60,11,0.017670016799398964,0.0078576329870947,0.5454545454545454,4.96498665130795,0.24339183401615977,0.0490216492227712,-0.0111877362506385,0.0471408849061887,0.1418663095539577,-0.0177457505163452,0.5828721005674276,0.7765552004821882,0.005250387523943091,0.02121159353097338
split_asset:source_history:ETHUSDT,120,11,0.007721777685511546,-0.0041379603399433,0.45454545454545453,2.2833613455152526,0.1511247757469934,0.0661852212063664,-0.015500374595607,0.0314239988798654,0.085777959943185,-0.0177332384098416,0.5675969378230262,0.7755310685738577,-8.384054025579961e-05,0.010267279295046861
split_asset:source_history:ETHUSDT,240,11,0.0023715393541278913,0.0017669814290211,0.5454545454545454,1.274227050987177,0.1212158882683274,0.09512895537292061,-0.0249462573331341,0.0265940847480352,0.0630607952954354,-0.0477641104500543,0.5202353932006173,0.7396297739864569,-0.0036973862400028605,0.007385104334546111
split_asset:source_history:ETHUSDT,480,11,0.01331220344280362,-0.0029343903639682,0.45454545454545453,3.759362305501497,0.19950238248486374,0.0530681446140239,-0.0089511400802459,0.0497062515151249,0.0625707364883785,-0.0207867486804018,0.3136340313786767,0.5627851988786243,0.008386350138246132,0.01672209865512416
split_asset:source_history:ETHUSDT,720,11,0.02908340740097214,-0.0069224014057738,0.45454545454545453,3.732068781512974,0.4370146363489116,0.11709715493821811,-0.0302806636466392,0.0854954656107698,0.2145204733434317,-0.0312850034054146,0.4908770908353719,0.6865123362016401,0.010539700806726181,0.035120248481610813
split_asset:source_history:ETHUSDT,1440,11,0.043606027011036476,0.012325983138191,0.7272727272727273,6.386905444075579,0.5687093111674209,0.08904301404601961,-0.0304920513708941,0.0919906253800686,0.2145204733434317,-0.0331128252268244,0.37720583983946687,0.5389591707129044,0.02651458237779696,0.051277912234822566
split_asset:source_history:SOLUSDT,60,10,0.011755506351319748,0.0018869438732276001,0.5,4.377723036285274,0.15235811345256772,0.034803049939370195,-0.00864086547427582,0.037178504079739626,0.0867974435808596,-0.0215460916817611,0.5696936094439202,0.7775282160956577,0.003417513325815322,0.015455683910550954
split_asset:source_history:SOLUSDT,120,10,0.0030556426710643203,0.0036227182464987,0.6,1.6444873882230395,0.0779684122188351,0.0474119855081919,-0.01255149648415529,0.024182418964423268,0.025358901064618,-0.0250692509803139,0.32524583152267866,0.6337258690994608,0.0005775028495583553,0.006180630854550788
split_asset:source_history:SOLUSDT,240,10,0.009960380273808708,0.00943137768148965,0.6,2.1983505850750866,0.18272121760699722,0.0831174148689101,-0.03419930624084555,0.047999335153993884,0.0653777759191731,-0.034743010410239,0.35780068004904475,0.6099246418665586,0.003802891868768222,0.014927423683147346
split_asset:source_history:SOLUSDT,480,10,0.016814200463459123,0.0244959818858691,0.7,3.209945879989226,0.24422622287590443,0.0760842182413132,-0.02530210132153964,0.04833414764313828,0.0521125479913848,-0.0277795780646006,0.2133781842823,0.409566475686897,0.012892161849245156,0.021769064744354645
split_asset:source_history:SOLUSDT,720,10,0.018374031165018533,0.019390266953787,0.5,2.1057001187063906,0.3499158492499746,0.16617553759978929,-0.05289474785373645,0.08144668579310838,0.1211571311619204,-0.0755081530285236,0.3462464801797748,0.5663977372622466,0.006953686720918324,0.028805384964300986
split_asset:source_history:SOLUSDT,1440,10,0.03266485605271741,0.054520955613033995,0.8,2.9907687015576045,0.4907301840083951,0.164081623481221,-0.04387325833187354,0.08733001495341013,0.1211571311619204,-0.1297502535015317,0.24689154062682991,0.4171917365576517,0.022832381040583747,0.05071097933652287
split_asset:source_history:XRPUSDT,60,11,-0.0015896162126715864,-0.0016119400835373,0.45454545454545453,0.6046986740610846,0.026748270959221453,0.044234049298608906,-0.0065570217963888,0.0031198150594451,0.0207748654880859,-0.0211600101368474,0.7766806878754074,0.8933168272431202,-0.0038260643827473352,0.0003674231797459952
split_asset:source_history:XRPUSDT,120,11,-0.0035617456186848545,-0.0021672061686452,0.2727272727272727,0.3682647261890703,0.022839183790043197,0.0620183855955766,-0.0157992305783072,0.0032850784963273,0.0171622598001536,-0.0172236459709379,0.751439279000659,0.8952744758503572,-0.0056341461605687,-0.0021955555834595507
split_asset:source_history:XRPUSDT,240,11,0.0027180780338582275,0.000331689997971,0.5454545454545454,1.7512699172299637,0.0696966163908658,0.0397977580184253,-0.0077124174372522,0.0177969118601366,0.0311514988470407,-0.0236942219969589,0.4469585535162839,0.7023068441754701,-0.00012526404746002006,0.00535930803693994
split_asset:source_history:XRPUSDT,480,11,0.0002377961259369916,0.0015748076445767,0.5454545454545454,1.026458890598312,0.1014769464282739,0.098861189042967,-0.0371255448555499,0.0200373219373218,0.0322303903535663,-0.04809523443505,0.31761293069995394,0.5150698176342156,-0.00296146329682594,0.00507109918203569
split_asset:source_history:XRPUSDT,720,11,0.0077343335666473995,0.0057942169272772,0.6363636363636364,2.0500155620964917,0.166102820006366,0.0810251507732446,-0.0275725595695619,0.039148538095924,0.0480716927722211,-0.0302831728332488,0.2894092512720658,0.5250978331662419,0.00370059764609003,0.011536084206637019
split_asset:source_history:XRPUSDT,1440,11,0.017206595087195426,0.0272013305251415,0.7272727272727273,2.27349739538622,0.33789675724129997,0.1486242112821503,-0.0563565925711388,0.0597646398987887,0.078057202526697,-0.0876801691006918,0.2310090311726624,0.40788151845761544,0.01112153434324527,0.027695271505984154
