episode_id,event_time,entry_time,delayed_entry_time,period_label,split,symbol,family,side,state,transition15,oi_mode,oi_material,taker_aligned,premium_aligned,accepted_last15,breadth,impulse_breadth,impulse_atr,last15_aligned_return,cont_120m,cont_240m,cont_480m,cont_720m,delayed_cont_120m,delayed_cont_240m,delayed_cont_480m,delayed_cont_720m,delayed_rev_120m,delayed_rev_240m,delayed_rev_480m,delayed_rev_720m
BTCUSDT:2025-10-10 15:59:59.999000+00:00,2025-10-10 15:59:59.999000+00:00,2025-10-10 16:00:59.999000+00:00,2025-10-10 16:15:59.999000+00:00,untouched_cascade_2025_10,untouched,BTCUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,PERSISTENT_15,UNWIND,True,True,False,True,4,4,1.6487106812611734,0.0046418970532989,0.0096529583441207,0.0179377340600444,0.0506380531449533,0.0544492517139465,0.0088304927850746,0.0163124817576575,0.0533750335406756,0.0527517447459951,-0.0126304927850746,-0.0201124817576575,-0.0571750335406756,-0.0565517447459951
BTCUSDT:2025-10-10 20:59:59.999000+00:00,2025-10-10 20:59:59.999000+00:00,2025-10-10 21:00:59.999000+00:00,2025-10-10 21:15:59.999000+00:00,untouched_cascade_2025_10,untouched,BTCUSDT,public_vectorized_no_ema,-1,UNSPONSORED_CONFLICT,MIXED_15,UNWIND,True,False,False,True,4,4,1.7329241846143033,0.0236983842010771,0.0033031341396352,0.0133109799965673,0.0094405907509955,0.0237277561199435,-0.0095486388151699,0.0001893973118739,-0.0061394344091543,0.0038304597209143,0.0057486388151699,-0.0039893973118739,0.0023394344091543,-0.0076304597209143
BTCUSDT:2026-04-02 01:59:59.999000+00:00,2026-04-02 01:59:59.999000+00:00,2026-04-02 02:00:59.999000+00:00,2026-04-02 02:15:59.999000+00:00,postpub_2026_04,post_publication,BTCUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_REJECTED,PERSISTENT_15,UNWIND,True,True,False,False,4,4,2.1113523797822533,-0.002688576454624,0.0096573619504311,0.0093632285743147,0.0112869796958838,0.0142788212085017,0.0029440027594504,0.0022586294928984,0.006973937708848,0.0051018810353624,-0.0067440027594504,-0.0060586294928984,-0.010773937708848,-0.0089018810353624
BTCUSDT:2026-04-05 22:59:59.999000+00:00,2026-04-05 22:59:59.999000+00:00,2026-04-05 23:00:59.999000+00:00,2026-04-05 23:15:59.999000+00:00,postpub_2026_04,post_publication,BTCUSDT,public_vectorized_no_ema,1,SPONSORED_BUILD_BROAD,PERSISTENT_15,BUILD,True,True,True,True,4,4,2.071829197000553,0.0055286189933674,0.00891638926705,0.0108442800052699,0.007553544713305,0.0189774318211759,0.0015748803914963,0.0057074070509597,0.0024162593196932,0.0135889548965484,-0.0053748803914963,-0.0095074070509597,-0.0062162593196932,-0.0173889548965484
BTCUSDT:2026-04-07 10:59:59.999000+00:00,2026-04-07 10:59:59.999000+00:00,2026-04-07 11:00:59.999000+00:00,2026-04-07 11:15:59.999000+00:00,postpub_2026_04,post_publication,BTCUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,MIXED_15,UNWIND,True,True,True,True,4,4,2.006288525796297,0.0035666224917848,-0.004404542048592,0.0034522122232796,-0.0050907983007823,-0.0500523136953576,-0.0061541729249563,0.0045778785935757,-0.0035483822138682,-0.0479478352906041,0.0023541729249563,-0.0083778785935757,-0.0002516177861317,0.0441478352906041
BTCUSDT:2026-04-07 22:59:59.999000+00:00,2026-04-07 22:59:59.999000+00:00,2026-04-07 23:00:59.999000+00:00,2026-04-07 23:15:59.999000+00:00,postpub_2026_04,post_publication,BTCUSDT,public_vectorized_no_ema,1,SPONSORED_BUILD_BROAD,MIXED_15,BUILD,True,True,True,True,4,4,2.251519391530454,0.0106565883647078,0.0009259692584908,-0.0039984920236317,0.0011428134342661,-0.0023784561813879,0.0008905713953837,-0.0046289940927773,0.0019457824445909,0.0001978267410634,-0.0046905713953837,0.0008289940927773,-0.0057457824445909,-0.0039978267410634
BTCUSDT:2026-04-09 15:59:59.999000+00:00,2026-04-09 15:59:59.999000+00:00,2026-04-09 16:00:59.999000+00:00,2026-04-09 16:15:59.999000+00:00,postpub_2026_04,post_publication,BTCUSDT,impulse_only_2atr,1,SPONSORED_BUILD_BROAD,PERSISTENT_15,BUILD,True,True,True,True,4,4,1.7630511406364904,0.0008702857785309,0.0008597492649913,-0.0026239141288067,-0.0068592278249293,-0.0056540910855937,-0.0057953117635642,-0.0018362333305608,-0.0068349857218109,-0.0060573096010423,0.0019953117635642,-0.0019637666694391,0.0030349857218109,0.0022573096010423
BTCUSDT:2026-04-12 01:59:59.999000+00:00,2026-04-12 01:59:59.999000+00:00,2026-04-12 02:00:59.999000+00:00,2026-04-12 02:15:59.999000+00:00,postpub_2026_04,post_publication,BTCUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,MIXED_15,UNWIND,True,True,False,True,4,4,2.6962706020426204,0.001258214312118,-0.0014097676354459,-0.0028259944663799,-0.0005536068392304,0.0083976730024427,0.0006383010249382,-0.001378679525905,0.0001755245613031,0.0090170640457535,-0.0044383010249382,-0.0024213204740949,-0.0039755245613031,-0.0128170640457535
BTCUSDT:2026-04-13 22:59:59.999000+00:00,2026-04-13 22:59:59.999000+00:00,2026-04-13 23:00:59.999000+00:00,2026-04-13 23:15:59.999000+00:00,postpub_2026_04,post_publication,BTCUSDT,public_vectorized_no_ema,1,SPONSORED_BUILD_BROAD,PERSISTENT_15,BUILD,True,True,True,True,4,4,2.133060261916324,0.0050549210707486,-0.008228418230563,-0.0059951742627345,-0.0034402144772117,-0.0057900804289543,-0.0066639786927535,-0.0060716640423464,-0.0003361285135181,-0.0054150256289993,0.0028639786927535,0.0022716640423464,-0.0034638714864818,0.0016150256289993
BTCUSDT:2026-04-14 13:59:59.999000+00:00,2026-04-14 13:59:59.999000+00:00,2026-04-14 14:00:59.999000+00:00,2026-04-14 14:15:59.999000+00:00,postpub_2026_04,post_publication,BTCUSDT,impulse_only_2atr,1,SPONSORED_BUILD_BROAD,PERSISTENT_15,BUILD,True,True,True,True,4,4,2.2620348362865474,0.0044625804708535,-0.0045897713164376,-0.0121184809814619,-0.0183407302927875,-0.0138621948003938,-0.0030043944038718,-0.0137080154668184,-0.0184182443571934,-0.0154361146239563,-0.0007956055961281,0.0099080154668184,0.0146182443571934,0.0116361146239563
BTCUSDT:2026-07-17 05:59:59.999000+00:00,2026-07-17 05:59:59.999000+00:00,2026-07-17 06:00:59.999000+00:00,2026-07-17 06:15:59.999000+00:00,postpub_2026_07,post_publication,BTCUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,PERSISTENT_15,UNWIND,True,True,False,True,4,4,1.7780172699910246,0.0021575041585176,-0.0016675433149597,-0.004366269898133,-0.007015639239962,-0.021076084346749,-0.0029892413529524,-0.0062697050767566,-0.0109929358557869,-0.0219777119561756,-0.0008107586470475,0.0024697050767566,0.0071929358557869,0.0181777119561756
BTCUSDT:2026-07-20 15:59:59.999000+00:00,2026-07-20 15:59:59.999000+00:00,2026-07-20 16:00:59.999000+00:00,2026-07-20 16:15:59.999000+00:00,postpub_2026_07,post_publication,BTCUSDT,public_vectorized_no_ema,1,MIXED_SPONSORSHIP,MIXED_15,BUILD,True,True,False,True,4,4,2.1441707138988804,0.0055360371481896,-0.002054033622032,-0.0087750848328735,-0.0071676448564209,-0.0023666761221959,0.0010160435804316,-0.0069981170079653,-0.0077214056825464,-0.0012865779595325,-0.0048160435804316,0.0031981170079653,0.0039214056825464,-0.0025134220404674
BTCUSDT:2026-07-24 13:59:59.999000+00:00,2026-07-24 13:59:59.999000+00:00,2026-07-24 14:00:59.999000+00:00,2026-07-24 14:15:59.999000+00:00,postpub_2026_07,post_publication,BTCUSDT,public_vectorized_no_ema,-1,UNSPONSORED_CONFLICT,MIXED_15,UNWIND,True,False,False,True,4,4,1.6807530361436367,0.0039389463318562,-0.000902013126646,-0.0023023134583208,-0.0016364690912549,-0.0004965809593461,-0.00442228303362,-0.00555598123534,-0.0045833463643471,-0.003463721657545,0.00062228303362,0.00175598123534,0.0007833463643471,-0.0003362783424549
BTCUSDT:2026-07-26 22:59:59.999000+00:00,2026-07-26 22:59:59.999000+00:00,2026-07-26 23:00:59.999000+00:00,2026-07-26 23:15:59.999000+00:00,postpub_2026_07,post_publication,BTCUSDT,public_vectorized_no_ema,1,FORCED_UNWIND_REJECTED,REJECTED_15,UNWIND,True,True,False,False,4,4,2.616354772652999,-0.0009274907021731,-0.0061624650721039,-0.005556818797058,-0.0018495294770794,-0.0029705868498287,-0.0073219649996481,-0.0038210121409191,-0.0016415198632042,-0.0042309096359558,0.0035219649996481,2.101214091910944e-05,-0.0021584801367957,0.0004309096359558
BTCUSDT:2026-07-27 22:59:59.999000+00:00,2026-07-27 22:59:59.999000+00:00,2026-07-27 23:00:59.999000+00:00,2026-07-27 23:15:59.999000+00:00,postpub_2026_07,post_publication,BTCUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,MIXED_15,UNWIND,True,True,True,True,4,4,2.493718390798427,0.0066699385356049,0.0028431202013944,0.0076270211981711,0.0003915670020625,0.0030548666389566,0.0073981168529739,0.0063693489906783,0.0014136989223028,0.0048434478778526,-0.0111981168529739,-0.0101693489906783,-0.0052136989223028,-0.0086434478778526
ETHUSDT:2022-11-02 07:59:59.999000+00:00,2022-11-02 07:59:59.999000+00:00,2022-11-02 08:00:59.999000+00:00,2022-11-02 08:15:59.999000+00:00,dev_ftx_2022_11,development,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,PERSISTENT_15,UNWIND,True,True,True,True,4,4,1.5882110648859973,0.0007987271484163,0.0016108138181538,0.0036955593640886,0.001988114392418,0.0163319311394477,0.0070641561903297,0.00156007458383,0.0005092371176297,0.028503803519024,-0.0108641561903297,-0.00536007458383,-0.0043092371176297,-0.032303803519024
ETHUSDT:2022-11-04 12:59:59.999000+00:00,2022-11-04 12:59:59.999000+00:00,2022-11-04 13:00:59.999000+00:00,2022-11-04 13:15:59.999000+00:00,dev_ftx_2022_11,development,ETHUSDT,impulse_only_2atr,1,MIXED_SPONSORSHIP,PERSISTENT_15,BUILD,True,False,True,True,4,3,1.6149567114908865,0.0098652006928232,0.0296684812329106,0.0056938354461844,0.0203222222222221,0.0280900571712652,0.020237683628771,0.0029265478720437,0.0160059349810097,0.022567313923878,-0.0240376836287709,-0.0067265478720437,-0.0198059349810097,-0.026367313923878
ETHUSDT:2022-11-04 14:59:59.999000+00:00,2022-11-04 14:59:59.999000+00:00,2022-11-04 15:00:59.999000+00:00,2022-11-04 15:15:59.999000+00:00,dev_ftx_2022_11,development,ETHUSDT,impulse_only_2atr,1,SPONSORED_BUILD_BROAD,MIXED_15,BUILD,True,True,True,True,4,3,1.6898225208548177,5.422013374301038e-05,-0.0251409638554216,-0.0159180722891566,-0.008755421686747,-0.0089662650602409,-0.0188362073563998,-0.0054884877433747,-0.0055915355333025,-0.0015363019179013,0.0150362073563998,0.0016884877433747,0.0017915355333025,-0.0022636980820986
ETHUSDT:2022-11-06 23:59:59.999000+00:00,2022-11-06 23:59:59.999000+00:00,2022-11-07 00:00:59.999000+00:00,2022-11-07 00:15:59.999000+00:00,dev_ftx_2022_11,development,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,MIXED_15,UNWIND,True,True,True,True,4,4,2.1276010204030884,0.0043954927144072,-0.0108127355782112,-0.0142706473057634,0.0098900754105473,-0.0095686529456049,-0.0125775136646752,-0.0056371297826362,0.007016995042583,-0.0060248252192702,0.0087775136646752,0.0018371297826362,-0.010816995042583,0.0022248252192702
ETHUSDT:2022-11-08 16:59:59.999000+00:00,2022-11-08 16:59:59.999000+00:00,2022-11-08 17:00:59.999000+00:00,2022-11-08 17:15:59.999000+00:00,dev_ftx_2022_11,development,ETHUSDT,public_vectorized_no_ema,1,SPONSORED_BUILD_BROAD,REJECTED_15,BUILD,True,True,True,False,4,4,2.087920765729687,-0.010558465340829,-0.1316102809181448,-0.1550427757896575,-0.1501504901992506,-0.1585307942198551,-0.1310408036589351,-0.1423181639986933,-0.1386200261352499,-0.1573393988892519,0.1272408036589351,0.1385181639986933,0.1348200261352499,0.1535393988892519
ETHUSDT:2022-11-08 17:59:59.999000+00:00,2022-11-08 17:59:59.999000+00:00,2022-11-08 18:00:59.999000+00:00,2022-11-08 18:15:59.999000+00:00,dev_ftx_2022_11,development,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,PERSISTENT_15,UNWIND,True,True,False,True,4,4,2.0098092552607176,0.0358976068262115,0.0904321579202102,0.0749374472792642,0.0879845329461384,0.0978165180114776,0.0767680939451724,0.0594068105287781,0.0622070175314224,0.0761796960180346,-0.0805680939451724,-0.0632068105287781,-0.0660070175314224,-0.0799796960180346
ETHUSDT:2022-11-08 18:59:59.999000+00:00,2022-11-08 18:59:59.999000+00:00,2022-11-08 19:00:59.999000+00:00,2022-11-08 19:15:59.999000+00:00,dev_ftx_2022_11,development,ETHUSDT,public_vectorized_no_ema,-1,UNSPONSORED_CONFLICT,PERSISTENT_15,UNWIND,True,False,False,True,4,4,1.701716427175932,0.0192809742580033,0.0250249358664533,0.018503762501394,0.0362678254080379,0.0364016693311522,0.0110496942641708,-0.0001368608620625,0.0346007315151741,0.0280283490265219,-0.0148496942641708,-0.0036631391379374,-0.0384007315151741,-0.0318283490265219
ETHUSDT:2022-11-10 13:59:59.999000+00:00,2022-11-10 13:59:59.999000+00:00,2022-11-10 14:00:59.999000+00:00,2022-11-10 14:15:59.999000+00:00,dev_ftx_2022_11,development,ETHUSDT,impulse_only_2atr,1,SPONSORED_BUILD_BROAD,MIXED_15,BUILD,True,True,True,True,4,4,1.7646209683222065,0.0100314162182337,0.0153226627761054,-0.0335582875884421,0.0182020887386729,-0.0299551556352828,0.0258571711177053,-0.0178727373887239,0.0103789935707221,-0.0381960558852621,-0.0296571711177053,0.0140727373887239,-0.0141789935707221,0.0343960558852621
ETHUSDT:2022-11-14 06:59:59.999000+00:00,2022-11-14 06:59:59.999000+00:00,2022-11-14 07:00:59.999000+00:00,2022-11-14 07:15:59.999000+00:00,dev_ftx_2022_11,development,ETHUSDT,public_vectorized_no_ema,1,SPONSORED_BUILD_BROAD,MIXED_15,BUILD,True,True,True,True,4,4,2.195726706881175,0.0185308779302104,0.0184941301147116,0.0173373032180821,0.0101860096752792,0.0031560616111443,0.0155868261045804,0.0208320632346978,0.0132195784353466,-0.0006677340899878,-0.0193868261045804,-0.0246320632346978,-0.0170195784353466,-0.0031322659100121
ETHUSDT:2023-03-09 18:59:59.999000+00:00,2023-03-09 18:59:59.999000+00:00,2023-03-09 19:00:59.999000+00:00,2023-03-09 19:15:59.999000+00:00,confirm_recovery_2023_03,confirmation,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,PERSISTENT_15,UNWIND,True,True,True,True,4,3,1.982573688968068,0.0021149358226369,0.0600211501920087,0.0468330082251485,0.0511515433780247,0.0638746123284213,0.0422503165506982,0.0399820923700941,0.0468534773878062,0.0663535340934107,-0.0460503165506982,-0.0437820923700941,-0.0506534773878062,-0.0701535340934107
ETHUSDT:2023-03-09 20:59:59.999000+00:00,2023-03-09 20:59:59.999000+00:00,2023-03-09 21:00:59.999000+00:00,2023-03-09 21:15:59.999000+00:00,confirm_recovery_2023_03,confirmation,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,MIXED_15,UNWIND,True,True,False,True,4,4,3.359216085957391,0.0245867097745814,-0.0159586710483447,-0.0114046531722309,-0.0041097256257347,0.0017332988653909,-0.0042729925529911,0.0056656586101242,0.0118145010783156,0.0184798183962757,0.0004729925529911,-0.0094656586101242,-0.0156145010783156,-0.0222798183962757
ETHUSDT:2023-03-11 07:59:59.999000+00:00,2023-03-11 07:59:59.999000+00:00,2023-03-11 08:00:59.999000+00:00,2023-03-11 08:15:59.999000+00:00,confirm_recovery_2023_03,confirmation,ETHUSDT,public_vectorized_no_ema,-1,MIXED_SPONSORSHIP,MIXED_15,UNWIND,True,False,True,True,4,4,1.878696430286848,0.0098958661155753,-0.0151582714096007,-0.0093944198005255,-0.0101996637753227,-0.0249271522617466,-0.0141467140808959,-0.0085671845976733,-0.0089132566795442,-0.0253693373072765,0.0103467140808959,0.0047671845976733,0.0051132566795442,0.0215693373072765
ETHUSDT:2023-03-12 17:59:59.999000+00:00,2023-03-12 17:59:59.999000+00:00,2023-03-12 18:00:59.999000+00:00,2023-03-12 18:15:59.999000+00:00,confirm_recovery_2023_03,confirmation,ETHUSDT,public_vectorized_no_ema,1,UNSPONSORED_CONFLICT,MIXED_15,BUILD,False,False,False,True,4,4,2.889972630433729,0.0049303251493033,-0.0034187131877129,0.0152548559203402,0.0538235677874328,0.0536452840653969,0.0020553357413117,0.0107253788604142,0.054676488533488,0.0510645208364972,-0.0058553357413117,-0.0145253788604142,-0.058476488533488,-0.0548645208364972
ETHUSDT:2023-03-13 14:59:59.999000+00:00,2023-03-13 14:59:59.999000+00:00,2023-03-13 15:00:59.999000+00:00,2023-03-13 15:15:59.999000+00:00,confirm_recovery_2023_03,confirmation,ETHUSDT,impulse_only_2atr,1,UNSPONSORED_CONFLICT,PERSISTENT_15,UNWIND,True,False,False,True,4,4,1.834080502617394,0.003481171139259,0.0111059826302881,0.0187805470181183,0.0210932626940703,0.0141429434784461,-0.0114805808077791,0.0015404080706238,-0.0004903883599527,-0.0047013044880601,0.0076805808077791,-0.0053404080706238,-0.0033096116400472,0.0009013044880601
ETHUSDT:2023-03-14 12:59:59.999000+00:00,2023-03-14 12:59:59.999000+00:00,2023-03-14 13:00:59.999000+00:00,2023-03-14 13:15:59.999000+00:00,confirm_recovery_2023_03,confirmation,ETHUSDT,impulse_only_2atr,1,MIXED_SPONSORSHIP,PERSISTENT_15,BUILD,True,False,True,True,4,4,2.2059506406768694,0.0125795341778063,0.0124371861758856,0.0155271466866515,-0.0210220130862134,-0.0211142507134004,0.0021949901595457,-0.0007713254269396,-0.0463947337972809,-0.0334575141935081,-0.0059949901595457,-0.0030286745730603,0.0425947337972809,0.0296575141935081
ETHUSDT:2023-10-16 05:59:59.999000+00:00,2023-10-16 05:59:59.999000+00:00,2023-10-16 06:00:59.999000+00:00,2023-10-16 06:15:59.999000+00:00,confirm_expansion_2023_10,confirmation,ETHUSDT,public_vectorized_no_ema,1,MIXED_SPONSORSHIP,MIXED_15,BUILD,True,True,False,True,4,4,2.6936083583510757,0.0004545971133083,-0.0060084738061129,-0.0026762554195881,-0.005503592232397,-0.0059516746290698,-0.0043925538896461,-0.0036227018022111,-0.0055031601797162,-0.0036794941693168,0.0005925538896461,-0.0001772981977888,0.0017031601797162,-0.0001205058306831
ETHUSDT:2023-10-19 01:59:59.999000+00:00,2023-10-19 01:59:59.999000+00:00,2023-10-19 02:00:59.999000+00:00,2023-10-19 02:15:59.999000+00:00,confirm_expansion_2023_10,confirmation,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_REJECTED,MIXED_15,UNWIND,True,True,False,False,4,4,1.729257639199162,-0.0029013289122608,-0.0018612550771992,-0.0039276509599055,-0.000912004468581,-0.0051222860795949,0.0002367383431563,-0.0027714793846711,-0.0032943670154736,-0.0071998857393695,-0.0040367383431563,-0.0010285206153288,-0.0005056329845263,0.0033998857393695
ETHUSDT:2023-10-20 02:59:59.999000+00:00,2023-10-20 02:59:59.999000+00:00,2023-10-20 03:00:59.999000+00:00,2023-10-20 03:15:59.999000+00:00,confirm_expansion_2023_10,confirmation,ETHUSDT,public_vectorized_no_ema,1,SPONSORED_BUILD_BROAD,MIXED_15,BUILD,True,True,True,True,4,3,2.277060468511188,0.0035525440901751,-0.0035721352852093,-0.0032755678950025,0.0171307925290258,0.0105873801110549,-0.0027081981600863,-0.0022409585987864,0.0196498462529282,0.0125275999671668,-0.0010918018399136,-0.0015590414012135,-0.0234498462529282,-0.0163275999671668
ETHUSDT:2023-10-20 08:59:59.999000+00:00,2023-10-20 08:59:59.999000+00:00,2023-10-20 09:00:59.999000+00:00,2023-10-20 09:15:59.999000+00:00,confirm_expansion_2023_10,confirmation,ETHUSDT,public_vectorized_no_ema,1,MIXED_SPONSORSHIP,MIXED_15,BUILD,True,True,False,True,4,4,2.3220970785096675,0.0004844780680504,0.0007012404005537,-0.0047371524177877,-0.0065064925470428,-0.0072514778646236,0.00443820776135,-0.004070789508058,-0.0061482786074602,-0.0035109870561233,-0.00823820776135,0.000270789508058,0.0023482786074602,-0.0002890129438766
ETHUSDT:2023-10-22 22:59:59.999000+00:00,2023-10-22 22:59:59.999000+00:00,2023-10-22 23:00:59.999000+00:00,2023-10-22 23:15:59.999000+00:00,confirm_expansion_2023_10,confirmation,ETHUSDT,public_vectorized_no_ema,1,MIXED_SPONSORSHIP,MIXED_15,BUILD,True,True,False,True,4,4,2.646578565945802,0.0063003255872955,0.0018877196247095,0.0058255073803506,0.0078004039834083,0.0017496569442525,0.0043886282141376,0.0053976917671223,0.0089534395252595,0.0028690265539876,-0.0081886282141376,-0.0091976917671223,-0.0127534395252595,-0.0066690265539876
ETHUSDT:2023-10-23 22:59:59.999000+00:00,2023-10-23 22:59:59.999000+00:00,2023-10-23 23:00:59.999000+00:00,2023-10-23 23:15:59.999000+00:00,confirm_expansion_2023_10,confirmation,ETHUSDT,public_vectorized_no_ema,1,FORCED_UNWIND_ACCEPTED,MIXED_15,UNWIND,True,True,True,True,4,4,2.8256553651003884,0.0206919015291777,-0.0073865998197261,0.0248835648342542,0.0126562852360077,0.0220674834982113,0.0055088804295331,0.0395363228317378,0.0255878554586517,0.0386954376296129,-0.0093088804295331,-0.0433363228317378,-0.0293878554586517,-0.0424954376296129
ETHUSDT:2023-10-26 07:59:59.999000+00:00,2023-10-26 07:59:59.999000+00:00,2023-10-26 08:00:59.999000+00:00,2023-10-26 08:15:59.999000+00:00,confirm_expansion_2023_10,confirmation,ETHUSDT,impulse_only_2atr,1,SPONSORED_BUILD_BROAD,MIXED_15,BUILD,True,True,True,False,4,2,1.819028490106608,-0.0008260937643418,-0.0073847965761899,-0.0222558903472983,-0.0410879258822956,-0.03327952090437,-0.0045487555182407,-0.0166441973837445,-0.0408134144029467,-0.0278838041329253,0.0007487555182407,0.0128441973837445,0.0370134144029467,0.0240838041329253
ETHUSDT:2024-03-05 19:59:59.999000+00:00,2024-03-05 19:59:59.999000+00:00,2024-03-05 20:00:59.999000+00:00,2024-03-05 20:15:59.999000+00:00,untouched_bull_2024_03,untouched,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,MIXED_15,UNWIND,True,True,False,True,4,4,2.026237556365017,0.0353807666165946,-0.0447863696251402,-0.0545716268989466,-0.0501334723895865,-0.1239773760706788,-0.0157178643594495,-0.0290529706962989,-0.0289749199980342,-0.1102372599579681,0.0119178643594495,0.0252529706962989,0.0251749199980342,0.1064372599579681
ETHUSDT:2024-03-08 15:59:59.999000+00:00,2024-03-08 15:59:59.999000+00:00,2024-03-08 16:00:59.999000+00:00,2024-03-08 16:15:59.999000+00:00,untouched_bull_2024_03,untouched,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,PERSISTENT_15,UNWIND,True,True,True,True,4,4,1.5912084252491543,0.0101745881231395,-0.0129091649120649,-0.0090695329429666,0.0027055091930881,-0.0076069379767522,-0.0332172832256802,-0.029524453578652,-0.0171436876100998,-0.0277837345860245,0.0294172832256802,0.025724453578652,0.0133436876100998,0.0239837345860245
ETHUSDT:2024-03-10 22:59:59.999000+00:00,2024-03-10 22:59:59.999000+00:00,2024-03-10 23:00:59.999000+00:00,2024-03-10 23:15:59.999000+00:00,untouched_bull_2024_03,untouched,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,REJECTED_15,UNWIND,True,True,True,True,4,4,1.6472883457538012,0.001589248434238,-0.0032330196816434,-0.0052273216759455,-0.0182386392744189,-0.0553749993465588,0.0028828006127801,-0.0051690260431542,-0.0288934827201205,-0.0491541739153011,-0.0066828006127801,0.0013690260431542,0.0250934827201205,0.0453541739153011
ETHUSDT:2024-03-11 07:59:59.999000+00:00,2024-03-11 07:59:59.999000+00:00,2024-03-11 08:00:59.999000+00:00,2024-03-11 08:15:59.999000+00:00,untouched_bull_2024_03,untouched,ETHUSDT,public_vectorized_no_ema,1,FLOW_ALIGNED_PRICE_ONLY,REJECTED_15,UNWIND,False,True,True,True,4,4,2.101022597621499,0.0060386836722414,0.0061381325419784,0.0043665540431108,-7.60963977903689e-05,0.0037685528620585,0.0052393469817424,0.0071376848759095,0.0025577264347915,0.0056983406381507,-0.0090393469817424,-0.0109376848759095,-0.0063577264347915,-0.0094983406381507
ETHUSDT:2024-03-15 02:59:59.999000+00:00,2024-03-15 02:59:59.999000+00:00,2024-03-15 03:00:59.999000+00:00,2024-03-15 03:15:59.999000+00:00,untouched_bull_2024_03,untouched,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,MIXED_15,UNWIND,True,True,False,True,4,4,1.862438655782265,0.0069161532308049,0.0181435753087473,-0.0026120322787965,0.0213917225580893,0.004908308643325,0.0079999610930197,-0.0001438561614266,0.0242875956019123,0.0090339274198275,-0.0117999610930197,-0.0036561438385733,-0.0280875956019123,-0.0128339274198275
ETHUSDT:2024-03-17 06:59:59.999000+00:00,2024-03-17 06:59:59.999000+00:00,2024-03-17 07:00:59.999000+00:00,2024-03-17 07:15:59.999000+00:00,untouched_bull_2024_03,untouched,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,MIXED_15,UNWIND,True,True,True,True,4,4,1.968790200014487,0.0144940802251773,-0.0350325738335388,-0.0464511936724474,-0.0472581017342719,-0.0569758290399826,-0.0366904484984822,-0.046204843296584,-0.0423782128476217,-0.0578789651283806,0.0328904484984822,0.042404843296584,0.0385782128476217,0.0540789651283806
ETHUSDT:2024-08-02 14:59:59.999000+00:00,2024-08-02 14:59:59.999000+00:00,2024-08-02 15:00:59.999000+00:00,2024-08-02 15:15:59.999000+00:00,untouched_shock_2024_08,untouched,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,PERSISTENT_15,UNWIND,True,True,True,True,4,4,2.8472569934393723,0.0191680287358921,0.0015382368826652,0.005457299996048,0.0175471157012817,0.0230832040152283,-0.0183404460399403,-0.0100265452647569,-0.0043891517813829,0.0054704319548204,0.0145404460399403,0.0062265452647569,0.0005891517813829,-0.0092704319548204
ETHUSDT:2024-08-03 15:59:59.999000+00:00,2024-08-03 15:59:59.999000+00:00,2024-08-03 16:00:59.999000+00:00,2024-08-03 16:15:59.999000+00:00,untouched_shock_2024_08,untouched,ETHUSDT,public_vectorized_no_ema,-1,FORCED_UNWIND_ACCEPTED,PERSISTENT_15,UNWIND,True,True,True,True,4,4,2.143253461312372,0.0089382914112188,0.0115125936909118,0.0144746548229565,0.0112167276536123,0.0070439962999742,0.0052908350097174,0.0085299498789593,0.0065626137952198,0.0047009751440554,-0.0090908350097174,-0.0123299498789594,-0.0103626137952198,-0.0085009751440554
