abs_flow_open_10s,aligned_lag_consensus_3,aligned_ret_1m_bps,barrier_s100_t150_exit_min,barrier_s100_t150_gross_bps,barrier_s100_t150_outcome,barrier_s100_t200_exit_min,barrier_s100_t200_gross_bps,barrier_s100_t200_outcome,barrier_s50_t100_exit_min,barrier_s50_t100_gross_bps,barrier_s50_t100_outcome,barrier_s50_t75_exit_min,barrier_s50_t75_gross_bps,barrier_s50_t75_outcome,barrier_s75_t100_exit_min,barrier_s75_t100_gross_bps,barrier_s75_t100_outcome,barrier_s75_t150_exit_min,barrier_s75_t150_gross_bps,barrier_s75_t150_outcome,close_120m_bps,close_240m_bps,close_60m_bps,dir_bps_d1_h30,dir_bps_d30_h480,direction,entry_price,entry_time,event_time,exit_price,exit_time,flow_open_10s,gross_bps,mae_bps,mfe_bps,notional_open_10s_burst,path_ready,period_label,phase,phase_offset_minute,phase_priority,regime,sc_abs50,sc_all,sc_consensus_flow,sc_reversal30_realign_price,selection_score,state30_aligned_flow_3m,state30_aligned_ret_60s_bps,state30_notional_burst,symbol,symbol_priority,time_to_mae_min,time_to_mfe_min,scenario,selected_phase
0.6232507456481371,1.0,-0.6403117405650814,263,150.0,TARGET,450,105.10777779052127,TIME,175,100.0,TARGET,94,75.0,TARGET,175,100.0,TARGET,263,150.0,TARGET,77.03131268029314,127.20124957228884,17.56447410292312,16.611963745806808,105.10777779052127,1,4380.0,2025-09-11 02:45:00+00:00,2025-09-11 02:15:00+00:00,4426.28,2025-09-11 10:15:00+00:00,0.6232507456481371,105.10777779052127,-21.00377765838699,159.16044106495386,0.9505977212730597,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.6232507456481371,0.11151232263869776,0.9589522768774034,1.320731492082569,ETHUSDT,1,23,264,sc_consensus_flow,quarter_hour
0.9301255217670759,1.0,5.511697753738722,134,-100.0,STOP,134,-100.0,STOP,117,-50.0,STOP,117,-50.0,STOP,117,-75.0,STOP,117,-75.0,STOP,-59.219553954637895,37.91394351992682,-14.132810107797821,-42.33716163060588,-18.373271389163648,-1,4426.28,2025-09-11 10:15:00+00:00,2025-09-11 09:45:00+00:00,4434.42,2025-09-11 17:45:00+00:00,-0.9301255217670759,-18.373271389163648,-128.31106750871902,222.50654119490358,2.2918775615673996,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.9301255217670759,-0.30224715162255555,-0.2033326216756756,0.6377681525334205,ETHUSDT,1,135,135,sc_consensus_flow,quarter_hour
0.7828211661064295,1.0,0.32339759771042753,423,150.0,TARGET,450,101.6643853104016,TIME,396,100.0,TARGET,360,75.0,TARGET,396,100.0,TARGET,423,150.0,TARGET,-16.6732973187109,-5.76434836467453,-30.010961826828677,10.290816922707416,101.6643853104016,1,114529.9,2025-09-11 17:45:00+00:00,2025-09-11 17:15:00+00:00,115700.2,2025-09-12 01:15:00+00:00,0.7828211661064295,101.6643853104016,-45.629172571259815,151.6515141510839,0.2860882146308486,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.7828211661064295,-0.14244985332067261,0.5064303558935354,0.30816604928758257,BTCUSDT,0,32,424,sc_consensus_flow,quarter_hour
0.6396919942531958,1.0,-1.9714758635885714,450,-37.31063988323779,TIME,450,-37.31063988323779,TIME,450,-37.31063988323779,TIME,450,-37.31063988323779,TIME,450,-37.31063988323779,TIME,450,-37.31063988323779,TIME,-16.592343387266403,19.931653436795568,0.2601208695118405,-26.71373101935661,-37.31063988323779,1,115329.5,2025-09-12 02:00:00+00:00,2025-09-12 01:30:00+00:00,114900.0,2025-09-12 09:30:00+00:00,0.6396919942531958,-37.31063988323779,-41.654490073912996,24.992695332159943,1.849921320852017,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.6396919942531958,-0.19165307539176288,-3.1470082224989997,4.114428238707999,BTCUSDT,0,448,23,sc_consensus_flow,quarter_hour
0.5343921230331742,1.0,1.0394148325018584,264,-100.0,STOP,264,-100.0,STOP,250,-50.0,STOP,250,-50.0,STOP,259,-75.0,STOP,259,-75.0,STOP,-16.967773052649925,6.4008081821157425,13.160432870335454,11.152861732018424,-128.69341119723472,-1,4516.5,2025-09-12 09:45:00+00:00,2025-09-12 09:15:00+00:00,4575.0,2025-09-12 17:15:00+00:00,-0.5343921230331742,-128.69341119723472,-131.94971156617052,32.91139965376396,0.35629887891377876,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.5343921230331742,0.10746366591889077,2.346674706311174,0.6340985749927888,ETHUSDT,1,448,143,sc_consensus_flow,quarter_hour
0.53198448608314,1.0,-1.8280355729457551,450,31.697551442402176,TIME,450,31.697551442402176,TIME,450,31.697551442402176,TIME,450,31.697551442402176,TIME,450,31.697551442402176,TIME,450,31.697551442402176,TIME,57.67213916595268,11.20392202640149,30.044451100612577,32.31819948832558,31.697551442402176,1,115787.4,2025-09-12 17:30:00+00:00,2025-09-12 17:00:00+00:00,116155.0,2025-09-13 01:00:00+00:00,0.53198448608314,31.697551442402176,-14.122037821471396,70.42406870054485,0.7513653925288363,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.53198448608314,-0.27839665239593236,-4.550409680142901,2.59678802945475,BTCUSDT,0,8,148,sc_consensus_flow,quarter_hour
0.8125309061660825,1.0,4.29524615824381,450,-15.109811881736926,TIME,450,-15.109811881736926,TIME,39,-50.0,STOP,39,-50.0,STOP,450,-15.109811881736926,TIME,450,-15.109811881736926,TIME,-19.872452165511003,-37.164707611175224,-16.377902117976546,-8.170297335881406,-15.109811881736926,1,116105.0,2025-09-13 01:15:00+00:00,2025-09-13 00:45:00+00:00,115929.7,2025-09-13 08:45:00+00:00,0.8125309061660825,-15.109811881736926,-52.23558336315175,8.015390667146923,2.6588988516138405,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.8125309061660825,-0.5650128068559859,-3.9353178922870105,1.502604865052869,BTCUSDT,0,39,3,sc_consensus_flow,quarter_hour
0.7484588829775124,3.0,0.198726680402034,450,-28.65317859930606,TIME,450,-28.65317859930606,TIME,450,-28.65317859930606,TIME,450,-28.65317859930606,TIME,450,-28.65317859930606,TIME,450,-28.65317859930606,TIME,5.743211354539202,4.001624851054247,-6.877220320955979,16.55821045517016,-28.65317859930606,1,115929.7,2025-09-13 08:45:00+00:00,2025-09-13 08:15:00+00:00,115598.0,2025-09-13 16:15:00+00:00,0.7484588829775124,-28.65317859930606,-33.143883823639825,16.918355965622215,0.3778231362417311,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.7484588829775124,-0.44627881387078155,0.6900971918376941,1.4107100625458167,BTCUSDT,0,318,86,sc_consensus_flow,quarter_hour
0.6282679237753517,3.0,-3.9663731580905695,450,-20.75734792096393,TIME,450,-20.75734792096393,TIME,450,-20.75734792096393,TIME,450,-20.75734792096393,TIME,450,-20.75734792096393,TIME,450,-20.75734792096393,TIME,7.03546796058221,-24.468733371952293,36.21664766114853,12.777521602810882,-20.75734792096393,-1,115598.0,2025-09-13 16:15:00+00:00,2025-09-13 15:45:00+00:00,115838.2,2025-09-13 23:45:00+00:00,-0.6282679237753517,-20.75734792096393,-30.09360303536311,49.083045251101844,1.6529123086283188,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.6282679237753517,0.024272378212648132,1.1072242936321315,0.8270049351500771,BTCUSDT,0,235,28,sc_consensus_flow,quarter_hour
0.7836258975669069,1.0,-0.44025539999675484,450,-12.871048573078452,TIME,450,-12.871048573078452,TIME,450,-12.871048573078452,TIME,450,-12.871048573078452,TIME,450,-12.871048573078452,TIME,450,-12.871048573078452,TIME,5.324976899176,-13.98616729331726,3.055519854873567,-0.09495958822142977,-12.871048573078452,1,115838.2,2025-09-13 23:45:00+00:00,2025-09-13 23:15:00+00:00,115689.2,2025-09-14 07:15:00+00:00,0.7836258975669069,-12.871048573078452,-37.371775469502865,20.49036135216263,0.43218225833565066,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.7836258975669069,-0.17757265485568888,0.008632727099541743,0.6917585213961929,BTCUSDT,0,274,149,sc_consensus_flow,quarter_hour
0.9321328525718451,3.0,6.796446691054269,320,150.0,TARGET,385,200.0,TARGET,250,100.0,TARGET,242,75.0,TARGET,250,100.0,TARGET,320,150.0,TARGET,-1.2952528999394424,67.25936359193136,20.09790296913947,2.2665824890196955,211.41606230059367,-1,3.088,2025-09-14 07:30:00+00:00,2025-09-14 07:00:00+00:00,3.0234,2025-09-14 15:00:00+00:00,-0.9321328525718451,211.41606230059367,-20.380771495149215,261.8173892355398,1.5645842056177084,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.9321328525718451,0.028992939071411802,3.8852555044193573,0.8708115584315967,XRPUSDT,3,125,439,sc_consensus_flow,quarter_hour
0.6393416553971457,1.0,6.989413379410986,122,150.0,TARGET,307,-100.0,STOP,114,100.0,TARGET,58,75.0,TARGET,114,100.0,TARGET,122,150.0,TARGET,130.1342125162618,32.794978970524966,78.52801090500917,9.448496132725914,-29.1959004188968,1,243.54,2025-09-14 15:30:00+00:00,2025-09-14 15:00:00+00:00,242.83,2025-09-14 23:00:00+00:00,0.6393416553971457,-29.1959004188968,-134.34672850707872,195.98106417830695,5.3604833832899725,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.6393416553971457,0.09939809817738107,2.4638633501769256,0.721459352589334,SOLUSDT,2,340,141,sc_consensus_flow,quarter_hour
0.9224791593966358,3.0,1.9251064587201454,450,-34.71122688705573,TIME,450,-34.71122688705573,TIME,130,100.0,TARGET,48,75.0,TARGET,130,100.0,TARGET,450,-34.71122688705573,TIME,80.82984414556309,55.19837775080119,64.62020289820262,-11.251885489446297,-34.71122688705573,-1,115956.9,2025-09-14 23:00:00+00:00,2025-09-14 22:30:00+00:00,116360.1,2025-09-15 06:30:00+00:00,-0.9224791593966358,-34.71122688705573,-69.0111918807384,102.27454958800132,0.7503184651307564,True,rep_2025_09,quarter_hour,0,0,era_2025_h2,True,True,True,False,0.9224791593966358,-0.04592206268200273,1.8280968183385076,1.0417521896155393,BTCUSDT,0,429,135,sc_consensus_flow,quarter_hour
0.7287993032483853,1.0,0.8016674687637906,450,87.37512947740602,TIME,450,87.37512947740602,TIME,100,100.0,TARGET,91,75.0,TARGET,100,100.0,TARGET,450,87.37512947740602,TIME,68.68762279646857,-33.31530165119831,-15.640355296733922,2.4046168759669766,87.37512947740602,1,2.4955,2025-10-15 00:45:00+00:00,2025-10-15 00:15:00+00:00,2.5174,2025-10-15 08:15:00+00:00,0.7287993032483853,87.37512947740602,-72.39122705520796,116.72741741891183,4.098240988665747,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.7287993032483853,-0.17583215166799268,6.413597045118388,1.3046380555538801,XRPUSDT,3,346,104,sc_consensus_flow,quarter_hour
0.6603093821354703,1.0,-3.9626345960579936,12,-100.0,STOP,12,-100.0,STOP,11,-50.0,STOP,11,-50.0,STOP,11,-75.0,STOP,11,-75.0,STOP,-41.09269239804458,86.88970591786777,-96.99457770191705,-52.21817388301773,374.6741885212892,-1,4135.78,2025-10-15 08:15:00+00:00,2025-10-15 07:45:00+00:00,3983.69,2025-10-15 15:45:00+00:00,-0.6603093821354703,374.6741885212892,-192.39329530051396,402.95428826271325,0.2696603416104033,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.6603093821354703,0.1577575239743428,-9.773209123846728,1.0398454847632599,ETHUSDT,1,18,448,sc_consensus_flow,quarter_hour
0.6497731915329932,1.0,3.6848247054514762,210,150.0,TARGET,214,200.0,TARGET,171,100.0,TARGET,27,75.0,TARGET,171,100.0,TARGET,210,150.0,TARGET,-35.30671210159321,146.65935252387678,-7.400099005681962,43.090248268094705,81.7645784181565,-1,2.4315,2025-10-15 17:00:00+00:00,2025-10-15 16:30:00+00:00,2.4117,2025-10-16 00:30:00+00:00,-0.6497731915329932,81.76457841815652,-41.45211246297362,239.32054674227282,0.3752326035727694,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.6497731915329932,0.2541791595170141,18.90126708094023,3.198540890714411,XRPUSDT,3,93,252,sc_consensus_flow,quarter_hour
0.6035654970401282,1.0,-8.953880570945431,83,-100.0,STOP,83,-100.0,STOP,22,-50.0,STOP,22,-50.0,STOP,27,-75.0,STOP,27,-75.0,STOP,-88.43215442731592,-69.82981753745014,-43.53808428341685,-2.3628955131977616,-63.66296529527959,-1,3978.64,2025-10-16 00:45:00+00:00,2025-10-16 00:15:00+00:00,4004.05,2025-10-16 08:15:00+00:00,-0.6035654970401282,-63.66296529527959,-177.76828760482408,4.977813635903381,1.3597644234267372,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,True,0.6035654970401282,0.10307313546997823,7.0853384203082905,0.7518329430113351,ETHUSDT,1,365,12,sc_consensus_flow,quarter_hour
0.849830669409193,3.0,0.4758881263057945,14,-100.0,STOP,14,-100.0,STOP,4,100.0,TARGET,4,75.0,TARGET,4,100.0,TARGET,14,-75.0,STOP,-127.00379722432125,-143.28887374733654,-153.10155612802396,15.466162399429734,59.05110459591585,-1,3986.27,2025-10-16 09:30:00+00:00,2025-10-16 09:00:00+00:00,3962.8,2025-10-16 17:00:00+00:00,-0.849830669409193,59.05110459591585,-255.27631263817523,334.8494956103698,0.8311371594782586,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.849830669409193,0.18946383619001536,3.3358875337721496,0.8222691074144306,ETHUSDT,1,154,420,sc_consensus_flow,quarter_hour
0.6971551406479097,3.0,32.444197567806405,214,150.0,TARGET,450,67.20467135575456,TIME,60,100.0,TARGET,5,75.0,TARGET,60,100.0,TARGET,214,150.0,TARGET,53.53050142348598,127.80194901170549,88.5364522019316,-133.65729069341324,67.20467135575456,-1,109182.9,2025-10-16 17:00:00+00:00,2025-10-16 16:30:00+00:00,108451.6,2025-10-17 00:30:00+00:00,-0.6971551406479097,67.20467135575456,-0.8975361722266474,169.29933317393622,2.7418871141736814,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.6971551406479097,-0.07232871980069816,-17.14190799388698,1.6972438283455644,BTCUSDT,0,0,214,sc_consensus_flow,quarter_hour
0.7250026891505787,3.0,-2.1425663741877825,70,150.0,TARGET,305,200.0,TARGET,23,100.0,TARGET,20,75.0,TARGET,23,100.0,TARGET,70,150.0,TARGET,47.775167501190204,99.18697796621247,99.61297213015837,-157.71789507032295,704.128701879799,-1,2.3709,2025-10-17 01:15:00+00:00,2025-10-17 00:45:00+00:00,2.2097,2025-10-17 08:45:00+00:00,-0.7250026891505787,704.128701879799,-34.526350087590046,749.9410424537958,0.19807908416576867,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,True,0.7250026891505787,0.1313641269148538,10.960753173556176,2.815603378445583,XRPUSDT,3,0,421,sc_consensus_flow,quarter_hour
0.6773907851608051,3.0,-27.11714909926059,96,-100.0,STOP,96,-100.0,STOP,74,-50.0,STOP,74,-50.0,STOP,88,-75.0,STOP,88,-75.0,STOP,-61.33553001974284,51.446026642382044,0.0190432119051114,20.42566718244386,179.8267978443873,1,105024.2,2025-10-17 08:45:00+00:00,2025-10-17 08:15:00+00:00,106929.9,2025-10-17 16:15:00+00:00,0.6773907851608051,179.8267978443873,-149.09084175583317,233.46558321549605,2.232586941113018,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.6773907851608051,-0.10597870426917577,10.517381798703246,2.0321895603651967,BTCUSDT,0,98,439,sc_consensus_flow,quarter_hour
0.5372103712770491,1.0,17.81176481511959,269,150.0,TARGET,302,200.0,TARGET,21,-50.0,STOP,21,-50.0,STOP,97,100.0,TARGET,269,150.0,TARGET,51.80343735636062,81.28535769181629,2.1820244909741167,-55.27641329749814,90.3725302594169,1,2.2912,2025-10-17 17:00:00+00:00,2025-10-17 16:30:00+00:00,2.312,2025-10-18 00:30:00+00:00,0.5372103712770491,90.3725302594169,-65.68311918537074,211.6069801853096,0.8907794884345562,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,True,0.5372103712770491,0.2414130436755897,4.365477870873989,0.43392008809300575,XRPUSDT,3,32,304,sc_consensus_flow,quarter_hour
0.5046727950281693,1.0,0.6114714875102886,450,-16.75708706530897,TIME,450,-16.75708706530897,TIME,382,-50.0,STOP,382,-50.0,STOP,450,-16.75708706530897,TIME,450,-16.75708706530897,TIME,16.26904762972189,32.555206682439426,-29.955743690722176,-40.68002081819891,-16.75708706530897,-1,106731.0,2025-10-18 00:45:00+00:00,2025-10-18 00:15:00+00:00,106910.0,2025-10-18 08:15:00+00:00,-0.5046727950281693,-16.75708706530897,-67.38169777962281,33.485840176612925,0.628499880658728,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.5046727950281693,-0.22716092093796214,-1.7803331331414791,0.5474333715137542,BTCUSDT,0,387,243,sc_consensus_flow,quarter_hour
0.7953392339770937,1.0,8.069825662511395,191,-100.0,STOP,191,-100.0,STOP,40,-50.0,STOP,40,-50.0,STOP,174,-75.0,STOP,174,-75.0,STOP,-58.52434007043549,-113.34441494922822,-14.026141923343333,10.627671202443889,52.02570370080349,-1,2.3511,2025-10-18 08:45:00+00:00,2025-10-18 08:15:00+00:00,2.3389,2025-10-18 16:15:00+00:00,-0.7953392339770937,52.02570370080349,-163.68220319084324,64.0043147587864,1.634731795628529,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.7953392339770937,-0.03869047801375838,0.8505932893313061,0.4596475848516362,XRPUSDT,3,213,447,sc_consensus_flow,quarter_hour
0.5137249682647234,3.0,-4.416618158781236,450,-13.857462992128685,TIME,450,-13.857462992128685,TIME,450,-13.857462992128685,TIME,450,-13.857462992128685,TIME,450,-13.857462992128685,TIME,450,-13.857462992128685,TIME,17.962842920919154,-10.754760719180005,19.200263650233964,1.9367107321106702,-13.857462992128685,-1,106871.9,2025-10-18 16:15:00+00:00,2025-10-18 15:45:00+00:00,107020.1,2025-10-18 23:45:00+00:00,-0.5137249682647234,-13.857462992128685,-39.85613011125732,43.23845472508672,0.39367547064265684,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.5137249682647234,-0.1788175406430239,-3.116365388644986,1.1341387924841402,BTCUSDT,0,256,25,sc_consensus_flow,quarter_hour
0.5677685151783192,1.0,2.163220116082913,450,53.380381735916046,TIME,450,53.380381735916046,TIME,184,100.0,TARGET,174,75.0,TARGET,184,100.0,TARGET,450,53.380381735916046,TIME,4.241628021096861,82.18370285196931,6.568586360942559,-46.173007250515816,53.380381735916046,1,3865.62,2025-10-19 00:45:00+00:00,2025-10-19 00:15:00+00:00,3886.31,2025-10-19 08:15:00+00:00,0.5677685151783192,53.380381735916046,-31.324718099714843,138.36908795971874,3.396134703257792,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.5677685151783192,-0.14027863721171457,2.2767374450903857,4.460183348782671,ETHUSDT,1,25,276,sc_consensus_flow,quarter_hour
0.7594955564883414,1.0,1.9332114181545916,4,-100.0,STOP,4,-100.0,STOP,3,-50.0,STOP,3,-50.0,STOP,3,-75.0,STOP,3,-75.0,STOP,-56.70520356957894,-75.90174130824848,68.91388284772219,-18.389080937795384,-221.94747068899906,-1,3886.31,2025-10-19 08:15:00+00:00,2025-10-19 07:45:00+00:00,3973.53,2025-10-19 15:45:00+00:00,-0.7594955564883414,-221.94747068899906,-290.84208555527016,198.30932180961426,2.4991575082594837,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.7594955564883414,0.35237758105435046,-2.676411565721615,2.1181693623072007,ETHUSDT,1,366,10,sc_consensus_flow,quarter_hour
0.7163711318533352,1.0,12.092766304576017,65,-100.0,STOP,65,-100.0,STOP,64,-50.0,STOP,64,-50.0,STOP,65,-75.0,STOP,65,-75.0,STOP,-34.8853030042314,-17.809220034076848,-4.147432484580168,-5.909920413238198,-36.88939135115221,-1,3977.54,2025-10-19 16:00:00+00:00,2025-10-19 15:30:00+00:00,3992.24,2025-10-19 23:30:00+00:00,-0.7163711318533352,-36.88939135115221,-131.02838211157572,51.773753441467726,1.0036043107625172,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.7163711318533352,-0.5512603808173931,0.12570473215612396,0.21208272948010254,ETHUSDT,1,413,36,sc_consensus_flow,quarter_hour
0.8900816031360697,3.0,19.175461292718175,54,150.0,TARGET,252,-100.0,STOP,50,100.0,TARGET,45,75.0,TARGET,50,100.0,TARGET,54,150.0,TARGET,74.24997930889887,-17.538003493132468,120.67335873642709,16.703557564744692,-306.6146896937885,-1,2.3927,2025-10-19 23:30:00+00:00,2025-10-19 23:00:00+00:00,2.4672,2025-10-20 07:00:00+00:00,-0.8900816031360697,-306.6146896937885,-324.43278787192975,165.61344369802833,0.32841054724725216,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.8900816031360697,-0.06763224184535699,-1.2538922922953086,0.2387172838911866,XRPUSDT,3,445,62,sc_consensus_flow,quarter_hour
0.6816470263589874,1.0,6.898091125444414,450,-38.499774003924585,TIME,450,-38.499774003924585,TIME,20,-50.0,STOP,20,-50.0,STOP,414,-75.0,STOP,414,-75.0,STOP,-28.38261646666966,60.275494048383436,-10.145898883776054,3.2478077583314144,-38.499774003924585,-1,2.4628,2025-10-20 08:15:00+00:00,2025-10-20 07:45:00+00:00,2.4723,2025-10-20 15:45:00+00:00,-0.6816470263589874,-38.499774003924585,-86.92015670709075,68.03994551220401,3.698859037649354,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.6816470263589874,-0.3331813945626972,-11.782153434008277,2.4200552708097307,XRPUSDT,3,416,239,sc_consensus_flow,quarter_hour
0.787111121015523,1.0,-2.52466150886311,82,-100.0,STOP,82,-100.0,STOP,28,-50.0,STOP,28,-50.0,STOP,30,-75.0,STOP,30,-75.0,STOP,-65.00349170680633,-5.055322546669787,-43.662671931934774,-25.894326447567607,-44.522308252008145,1,111000.2,2025-10-20 16:15:00+00:00,2025-10-20 15:45:00+00:00,110507.1,2025-10-20 23:45:00+00:00,0.787111121015523,-44.522308252008145,-108.71474037082399,20.30366181282885,0.16401538276174077,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.787111121015523,-0.40222633701401916,-7.312634342042203,1.468223532481138,BTCUSDT,0,85,11,sc_consensus_flow,quarter_hour
0.6847513302605556,1.0,1.891162260570578,255,150.0,TARGET,261,200.0,TARGET,130,100.0,TARGET,130,75.0,TARGET,130,100.0,TARGET,255,150.0,TARGET,41.44055637380342,98.65977840229328,6.028578904417093,-0.3257762297670069,266.36819975663224,-1,110507.1,2025-10-20 23:45:00+00:00,2025-10-20 23:15:00+00:00,107602.4,2025-10-21 07:15:00+00:00,-0.6847513302605556,266.36819975663224,-9.55138418433235,285.1959021254745,0.515787081428185,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,True,0.6847513302605556,0.45560382626228896,2.8319961464202477,1.5023234294640417,BTCUSDT,0,1,355,sc_consensus_flow,quarter_hour
0.5640965445687827,3.0,4.118616203194679,306,-100.0,STOP,306,-100.0,STOP,6,-50.0,STOP,6,-50.0,STOP,305,-75.0,STOP,305,-75.0,STOP,40.22147938942148,5.7951818825307315,17.395630629257386,45.41708880341307,-121.33824961978873,-1,2.4165,2025-10-21 07:15:00+00:00,2025-10-21 06:45:00+00:00,2.446,2025-10-21 14:45:00+00:00,-0.5640965445687827,-121.33824961978873,-176.78522794175885,67.26482760950813,1.3880330461175416,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.5640965445687827,0.13283638390390826,9.513371139190648,1.3882715916366597,XRPUSDT,3,426,91,sc_consensus_flow,quarter_hour
0.6799066868516861,1.0,16.07545773941097,7,-100.0,STOP,7,-100.0,STOP,3,-50.0,STOP,3,-50.0,STOP,4,-75.0,STOP,4,-75.0,STOP,-311.68506000758015,-155.3186612009731,-303.3895340853369,-33.02611953547125,-44.53027721173088,-1,109882.3,2025-10-21 14:45:00+00:00,2025-10-21 14:15:00+00:00,110372.7,2025-10-21 22:15:00+00:00,-0.6799066868516861,-44.53027721173088,-362.6220111850893,16.513099238218906,4.279037738913741,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.6799066868516861,0.140381698716331,-5.206920588302588,0.3319992163698841,BTCUSDT,0,111,0,sc_consensus_flow,quarter_hour
0.8502425947204802,1.0,9.987984829278858,80,150.0,TARGET,134,200.0,TARGET,16,100.0,TARGET,16,75.0,TARGET,16,100.0,TARGET,80,150.0,TARGET,124.8573854638525,148.7781901744194,85.85124612448003,25.013757904676453,220.10605548031603,-1,3932.91,2025-10-21 22:15:00+00:00,2025-10-21 21:45:00+00:00,3847.29,2025-10-22 05:45:00+00:00,-0.8502425947204802,220.10605548031603,-26.33254401469838,303.4196427580462,0.41003897753449076,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.8502425947204802,-0.05589083854104475,0.4322394709046479,0.7412198663815414,ETHUSDT,1,3,140,sc_consensus_flow,quarter_hour
0.5833032872795364,1.0,-1.0876067224827903,303,150.0,TARGET,378,-100.0,STOP,303,100.0,TARGET,288,75.0,TARGET,303,100.0,TARGET,303,150.0,TARGET,-23.282897595911844,30.403411225984634,27.68505961764807,-30.947170232126417,-63.22465739486888,-1,184.47,2025-10-22 06:00:00+00:00,2025-10-22 05:30:00+00:00,185.64,2025-10-22 13:30:00+00:00,-0.5833032872795364,-63.22465739486888,-125.51677161254258,165.61828094100682,1.9956025372300028,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.5833032872795364,-0.02340958252749677,1.6262366210116854,0.4725054917693775,SOLUSDT,2,400,303,sc_consensus_flow,quarter_hour
0.7274950067998116,1.0,0.4445494075708369,97,-100.0,STOP,97,-100.0,STOP,28,-50.0,STOP,28,-50.0,STOP,28,-75.0,STOP,28,-75.0,STOP,18.44322516772188,13.085534296964871,13.585958267376656,-7.452858701319032,37.84018100938624,-1,108052.5,2025-10-22 13:30:00+00:00,2025-10-22 13:00:00+00:00,107644.4,2025-10-22 21:00:00+00:00,-0.7274950067998116,37.84018100938624,-101.97475718537008,59.16452026348252,1.3632088685093577,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.7274950067998116,0.15702485780032038,-1.7863282994955483,0.8623897236266705,BTCUSDT,0,97,54,sc_consensus_flow,quarter_hour
0.9666900966860416,1.0,6.746784991323232,136,-100.0,STOP,136,-100.0,STOP,124,-50.0,STOP,124,-50.0,STOP,131,-75.0,STOP,131,-75.0,STOP,-22.591173479230637,-120.46294296639606,-19.610357139318086,115.82403935131441,-186.85811060439633,-1,2.3434,2025-10-22 21:15:00+00:00,2025-10-22 20:45:00+00:00,2.3876,2025-10-23 04:45:00+00:00,-0.9666900966860416,-186.85811060439633,-196.48657811957779,52.626070755783985,1.1252285409244476,True,rep_2025_10b,quarter_hour,0,0,era_2025_postshock,True,True,True,False,0.9666900966860416,-0.20074102144370656,0.8534243657830095,2.0272166359288826,XRPUSDT,3,447,83,sc_consensus_flow,quarter_hour
