population,split,variant,horizon_hours,signals,mean_mfe_bps,mean_mae_bps,median_impulse_atr,median_volume_ratio,gross_n,gross_mean,gross_median,gross_win_rate,gross_t_stat_naive,gross_profit_factor,net10_n,net10_mean,net10_median,net10_win_rate,net10_t_stat_naive,net10_profit_factor,net15_n,net15_mean,net15_median,net15_win_rate,net15_t_stat_naive,net15_profit_factor,net20_n,net20_mean,net20_median,net20_win_rate,net20_t_stat_naive,net20_profit_factor
all_symbol_events,forward,impulse_only_2atr,4,62,105.70729389674128,-97.20282779297558,1.9210024112971147,3.924960139521439,62,4.874925562003331,-8.738978550949517,0.45161290322580644,0.30487403651646655,1.1164626066484096,62,-5.12507443799667,-18.738978550949515,0.4032258064516129,-0.32051815181303034,0.8925413357676416,62,-10.12507443799667,-23.738978550949515,0.3870967741935484,-0.6332142459777788,0.8002396144849796,62,-15.125074437996672,-28.738978550949515,0.3709677419354839,-0.9459103401425272,0.718746205445436
all_symbol_events,forward,public_vectorized_full,4,31,113.00575121456255,-107.03377342408074,2.0777504559719078,5.213026269745486,31,-7.525862200025942,-24.646777290573407,0.41935483870967744,-0.29775424643112613,0.8627851861558584,31,-17.52586220002594,-34.64677729057341,0.3548387096774194,-0.6933956208242152,0.7131570354058776,31,-22.52586220002594,-39.64677729057341,0.3548387096774194,-0.8912163080207598,0.6498114826890988,31,-27.525862200025948,-44.64677729057341,0.3548387096774194,-1.0890369952173047,0.5925159129650758
all_symbol_events,forward,public_vectorized_no_adx,4,31,113.00575121456255,-107.03377342408074,2.0777504559719078,5.213026269745486,31,-7.525862200025942,-24.646777290573407,0.41935483870967744,-0.29775424643112613,0.8627851861558584,31,-17.52586220002594,-34.64677729057341,0.3548387096774194,-0.6933956208242152,0.7131570354058776,31,-22.52586220002594,-39.64677729057341,0.3548387096774194,-0.8912163080207598,0.6498114826890988,31,-27.525862200025948,-44.64677729057341,0.3548387096774194,-1.0890369952173047,0.5925159129650758
all_symbol_events,forward,public_vectorized_no_volume,4,31,113.00575121456255,-107.03377342408074,2.0777504559719078,5.213026269745486,31,-7.525862200025942,-24.646777290573407,0.41935483870967744,-0.29775424643112613,0.8627851861558584,31,-17.52586220002594,-34.64677729057341,0.3548387096774194,-0.6933956208242152,0.7131570354058776,31,-22.52586220002594,-39.64677729057341,0.3548387096774194,-0.8912163080207598,0.6498114826890988,31,-27.525862200025948,-44.64677729057341,0.3548387096774194,-1.0890369952173047,0.5925159129650758
all_symbol_events,forward,public_vectorized_no_ema,4,39,103.3047846390725,-112.84280959352306,2.0723775192425986,4.6501734353197355,39,-14.373913949931776,-24.646777290573407,0.38461538461538464,-0.6798155293766854,0.7452069005505215,39,-24.373913949931787,-34.64677729057341,0.3333333333333333,-1.1527664123057662,0.6126325430697167,39,-29.373913949931787,-39.64677729057341,0.3333333333333333,-1.3892418537703062,0.5566554916098218,39,-34.37391394993179,-44.64677729057341,0.3333333333333333,-1.6257172952348462,0.5060411041308006
all_symbol_events,forward,recursive_utbot_full,4,17,85.55787296716649,-130.47607608486948,2.279189054904056,5.458365249870013,17,-58.2122421718545,-41.05401379539519,0.29411764705882354,-2.0440894532838354,0.27592158807609524,17,-68.2122421718545,-51.05401379539519,0.29411764705882354,-2.395233710405776,0.22001938397418364,17,-73.2122421718545,-56.05401379539519,0.29411764705882354,-2.5708058389667463,0.19532111231408716,17,-78.2122421718545,-61.05401379539519,0.29411764705882354,-2.7463779675277165,0.17246747047791433
all_symbol_events,forward,recursive_utbot_no_adx,4,17,85.55787296716649,-130.47607608486948,2.279189054904056,5.458365249870013,17,-58.2122421718545,-41.05401379539519,0.29411764705882354,-2.0440894532838354,0.27592158807609524,17,-68.2122421718545,-51.05401379539519,0.29411764705882354,-2.395233710405776,0.22001938397418364,17,-73.2122421718545,-56.05401379539519,0.29411764705882354,-2.5708058389667463,0.19532111231408716,17,-78.2122421718545,-61.05401379539519,0.29411764705882354,-2.7463779675277165,0.17246747047791433
all_symbol_events,forward,impulse_only_2atr,8,62,129.15780242401087,-113.45042273737373,1.9210024112971147,3.924960139521439,62,16.359193779910957,4.542613825786468,0.5483870967741935,1.0560176503784022,1.4397961118598943,62,6.359193779910954,-5.457386174213532,0.46774193548387094,0.4104982778557849,1.1507726441713422,62,1.3591937799109546,-10.457386174213532,0.43548387096774194,0.08773859159447636,1.030280599396019,62,-3.6408062200890448,-15.457386174213532,0.43548387096774194,-0.2350210946668322,0.9236875462846087
all_symbol_events,forward,public_vectorized_full,8,31,135.46393189048655,-118.86878957940118,2.0777504559719078,5.213026269745486,31,12.899135440975083,2.63530908745091,0.5483870967741935,0.5323808224323134,1.3006028438579114,31,2.8991354409750825,-7.36469091254909,0.45161290322580644,0.11965484954178515,1.0602541665744398,31,-2.1008645590249198,-12.36469091254909,0.45161290322580644,-0.08670813690347906,0.9586907807699103,31,-7.100864559024918,-17.36469091254909,0.45161290322580644,-0.29307112334874313,0.8675186480031377
all_symbol_events,forward,public_vectorized_no_adx,8,31,135.46393189048655,-118.86878957940118,2.0777504559719078,5.213026269745486,31,12.899135440975083,2.63530908745091,0.5483870967741935,0.5323808224323134,1.3006028438579114,31,2.8991354409750825,-7.36469091254909,0.45161290322580644,0.11965484954178515,1.0602541665744398,31,-2.1008645590249198,-12.36469091254909,0.45161290322580644,-0.08670813690347906,0.9586907807699103,31,-7.100864559024918,-17.36469091254909,0.45161290322580644,-0.29307112334874313,0.8675186480031377
all_symbol_events,forward,public_vectorized_no_volume,8,31,135.46393189048655,-118.86878957940118,2.0777504559719078,5.213026269745486,31,12.899135440975083,2.63530908745091,0.5483870967741935,0.5323808224323134,1.3006028438579114,31,2.8991354409750825,-7.36469091254909,0.45161290322580644,0.11965484954178515,1.0602541665744398,31,-2.1008645590249198,-12.36469091254909,0.45161290322580644,-0.08670813690347906,0.9586907807699103,31,-7.100864559024918,-17.36469091254909,0.45161290322580644,-0.29307112334874313,0.8675186480031377
all_symbol_events,forward,public_vectorized_no_ema,8,39,122.54851775063082,-123.0392357634263,2.0723775192425986,4.6501734353197355,39,5.607670778147137,0.5047052292050935,0.5128205128205128,0.2822119675238886,1.1340162312037634,39,-4.392329221852863,-9.495294770794906,0.4358974358974359,-0.22104861728729017,0.9070641653597153,39,-9.39232922185286,-14.495294770794906,0.41025641025641024,-0.4726789096928794,0.8127101419427963,39,-14.39232922185286,-19.495294770794906,0.41025641025641024,-0.7243092020984687,0.7289444650895864
all_symbol_events,forward,recursive_utbot_full,8,17,98.1503016932627,-147.49544076154163,2.279189054904056,5.458365249870013,17,-39.39631913563894,-15.287769784172456,0.4117647058823529,-1.2414914943765412,0.41282370053555695,17,-49.39631913563894,-25.287769784172454,0.29411764705882354,-1.5566202986950783,0.3306587658009256,17,-54.39631913563894,-30.287769784172454,0.29411764705882354,-1.7141847008543472,0.29654919051852313,17,-59.39631913563893,-35.287769784172454,0.29411764705882354,-1.8717491030136155,0.26541737567533075
all_symbol_events,forward,recursive_utbot_no_adx,8,17,98.1503016932627,-147.49544076154163,2.279189054904056,5.458365249870013,17,-39.39631913563894,-15.287769784172456,0.4117647058823529,-1.2414914943765412,0.41282370053555695,17,-49.39631913563894,-25.287769784172454,0.29411764705882354,-1.5566202986950783,0.3306587658009256,17,-54.39631913563894,-30.287769784172454,0.29411764705882354,-1.7141847008543472,0.29654919051852313,17,-59.39631913563893,-35.287769784172454,0.29411764705882354,-1.8717491030136155,0.26541737567533075
all_symbol_events,forward,public_vectorized_full,12,31,151.75801377554913,-133.50134319791448,2.0777504559719078,5.213026269745486,31,17.583315830590866,-1.4343086632240265,0.4838709677419355,0.5427334856364529,1.2984641008818083,31,7.583315830590867,-11.434308663224027,0.45161290322580644,0.23406958466037917,1.1178384320212782,31,2.5833158305908657,-16.434308663224027,0.41935483870967744,0.07973763417234225,1.0384839502744823,31,-2.4166841694091343,-21.434308663224027,0.41935483870967744,-0.0745943163156946,0.9654908887801857
all_symbol_events,forward,public_vectorized_no_adx,12,31,151.75801377554913,-133.50134319791448,2.0777504559719078,5.213026269745486,31,17.583315830590866,-1.4343086632240265,0.4838709677419355,0.5427334856364529,1.2984641008818083,31,7.583315830590867,-11.434308663224027,0.45161290322580644,0.23406958466037917,1.1178384320212782,31,2.5833158305908657,-16.434308663224027,0.41935483870967744,0.07973763417234225,1.0384839502744823,31,-2.4166841694091343,-21.434308663224027,0.41935483870967744,-0.0745943163156946,0.9654908887801857
all_symbol_events,forward,public_vectorized_no_volume,12,31,151.75801377554913,-133.50134319791448,2.0777504559719078,5.213026269745486,31,17.583315830590866,-1.4343086632240265,0.4838709677419355,0.5427334856364529,1.2984641008818083,31,7.583315830590867,-11.434308663224027,0.45161290322580644,0.23406958466037917,1.1178384320212782,31,2.5833158305908657,-16.434308663224027,0.41935483870967744,0.07973763417234225,1.0384839502744823,31,-2.4166841694091343,-21.434308663224027,0.41935483870967744,-0.0745943163156946,0.9654908887801857
all_symbol_events,forward,impulse_only_2atr,12,62,144.04855831274898,-127.6460670219761,1.9210024112971147,3.924960139521439,62,14.488128927703057,-2.7372036307282688,0.4838709677419355,0.7736391707756999,1.3066523328901363,62,4.488128927703055,-12.737203630728269,0.45161290322580644,0.23965774733846898,1.0853766792899473,62,-0.5118710722969436,-17.737203630728267,0.43548387096774194,-0.02733296438014636,0.9907481457758103,62,-5.511871072296945,-22.737203630728267,0.41935483870967744,-0.2943236760987618,0.9052937360082112
all_symbol_events,forward,public_vectorized_no_ema,12,39,135.60842145483818,-137.81530936036495,2.0723775192425986,4.6501734353197355,39,10.765446283317043,-4.040098598232511,0.46153846153846156,0.41229794878436987,1.2025433233430984,39,0.7654462833170448,-14.040098598232511,0.4358974358974359,0.029315267032199357,1.013027066793451,39,-4.234553716682954,-19.04009859823251,0.41025641025641024,-0.16217607384388588,0.9312615100944539,39,-9.234553716682955,-24.04009859823251,0.41025641025641024,-0.3536674147199712,0.8569451537861879
all_symbol_events,forward,recursive_utbot_full,12,17,101.56521154648759,-165.90539921410138,2.279189054904056,5.458365249870013,17,-59.046645766869176,-41.36690647482122,0.29411764705882354,-1.4640516888651227,0.373541552665835,17,-69.04664576686918,-51.36690647482122,0.29411764705882354,-1.7120000134228905,0.31848531915892303,17,-74.04664576686918,-56.36690647482122,0.29411764705882354,-1.8359741757017745,0.2937373058882806,17,-79.04664576686918,-61.36690647482122,0.29411764705882354,-1.9599483379806584,0.2706012525112355
all_symbol_events,forward,recursive_utbot_no_adx,12,17,101.56521154648759,-165.90539921410138,2.279189054904056,5.458365249870013,17,-59.046645766869176,-41.36690647482122,0.29411764705882354,-1.4640516888651227,0.373541552665835,17,-69.04664576686918,-51.36690647482122,0.29411764705882354,-1.7120000134228905,0.31848531915892303,17,-74.04664576686918,-56.36690647482122,0.29411764705882354,-1.8359741757017745,0.2937373058882806,17,-79.04664576686918,-61.36690647482122,0.29411764705882354,-1.9599483379806584,0.2706012525112355
all_symbol_events,forward,public_vectorized_full,24,31,201.7376182046829,-194.52414422873818,2.0777504559719078,5.213026269745486,31,11.189501874391416,0.14116429170818456,0.5161290322580645,0.2072545146172876,1.103722487523023,31,1.189501874391416,-9.858835708291815,0.4838709677419355,0.022032225954361818,1.0105232160296609,31,-3.810498125608591,-14.858835708291815,0.45161290322580644,-0.07057891837710122,0.9670736243962382,31,-8.810498125608591,-19.858835708291814,0.45161290322580644,-0.16319006270856412,0.9256308324552059
all_symbol_events,forward,public_vectorized_no_adx,24,31,201.7376182046829,-194.52414422873818,2.0777504559719078,5.213026269745486,31,11.189501874391416,0.14116429170818456,0.5161290322580645,0.2072545146172876,1.103722487523023,31,1.189501874391416,-9.858835708291815,0.4838709677419355,0.022032225954361818,1.0105232160296609,31,-3.810498125608591,-14.858835708291815,0.45161290322580644,-0.07057891837710122,0.9670736243962382,31,-8.810498125608591,-19.858835708291814,0.45161290322580644,-0.16319006270856412,0.9256308324552059
all_symbol_events,forward,public_vectorized_no_volume,24,31,201.7376182046829,-194.52414422873818,2.0777504559719078,5.213026269745486,31,11.189501874391416,0.14116429170818456,0.5161290322580645,0.2072545146172876,1.103722487523023,31,1.189501874391416,-9.858835708291815,0.4838709677419355,0.022032225954361818,1.0105232160296609,31,-3.810498125608591,-14.858835708291815,0.45161290322580644,-0.07057891837710122,0.9670736243962382,31,-8.810498125608591,-19.858835708291814,0.45161290322580644,-0.16319006270856412,0.9256308324552059
all_symbol_events,forward,impulse_only_2atr,24,62,209.17232544168616,-188.81218605755808,1.9210024112971147,3.924960139521439,62,3.295393755219276,-16.60887373105213,0.46774193548387094,0.08933937277082384,1.0327047954269937,62,-6.704606244780724,-26.60887373105213,0.43548387096774194,-0.18176441453631448,0.936963838936126,62,-11.70460624478072,-31.60887373105213,0.41935483870967744,-0.31731630818988354,0.8928536832018108,62,-16.70460624478072,-36.60887373105213,0.41935483870967744,-0.45286820184345267,0.8510415058311402
all_symbol_events,forward,public_vectorized_no_ema,24,39,180.2423844125751,-209.49379027993012,2.0723775192425986,4.6501734353197355,39,-19.946887649663303,-27.410221769178513,0.46153846153846156,-0.4381997440086156,0.8331461912285337,39,-29.946887649663303,-37.41022176917851,0.4358974358974359,-0.6578830107442221,0.7607779870014628,39,-34.9468876496633,-42.41022176917851,0.41025641025641024,-0.7677246441120252,0.7271765585370605,39,-39.9468876496633,-47.41022176917851,0.41025641025641024,-0.8775662774798284,0.6951599821154653
all_symbol_events,forward,recursive_utbot_full,24,17,134.19722790853416,-253.61545772414485,2.279189054904056,5.458365249870013,17,-110.46304379183283,-27.410221769178513,0.47058823529411764,-2.001570325431581,0.2597011624340551,17,-120.46304379183285,-37.41022176917851,0.4117647058823529,-2.1827685123295932,0.22326093582562012,17,-125.46304379183285,-42.41022176917851,0.35294117647058826,-2.273367605778599,0.2070952298375214,17,-130.46304379183286,-47.41022176917851,0.35294117647058826,-2.3639666992276056,0.1920165274635661
all_symbol_events,forward,recursive_utbot_no_adx,24,17,134.19722790853416,-253.61545772414485,2.279189054904056,5.458365249870013,17,-110.46304379183283,-27.410221769178513,0.47058823529411764,-2.001570325431581,0.2597011624340551,17,-120.46304379183285,-37.41022176917851,0.4117647058823529,-2.1827685123295932,0.22326093582562012,17,-125.46304379183285,-42.41022176917851,0.35294117647058826,-2.273367605778599,0.2070952298375214,17,-130.46304379183286,-47.41022176917851,0.35294117647058826,-2.3639666992276056,0.1920165274635661
all_symbol_events,stress,public_vectorized_no_ema,1,34,414.38314753318434,-91.29229041862733,2.1795855277242246,4.538931520009916,34,47.13429160850843,17.768840377117012,0.5588235294117647,1.628590416877813,2.4730117835030323,34,37.13429160850842,7.768840377117012,0.5,1.2830690647368528,2.0117472299661885,34,32.13429160850843,2.7688403771170123,0.5,1.1103083886663732,1.8196868564657778,34,27.134291608508423,-2.2311596228829877,0.5,0.9375477125958931,1.6506535754968938
all_symbol_events,stress,public_vectorized_full,1,28,476.8982173531609,-102.95548831260793,2.195490732205462,4.598574942165511,28,42.371177864074944,6.283595972936817,0.5,1.232561035993357,2.1081937776243467,28,32.371177864074944,-3.7164040270631826,0.5,0.9416649367753074,1.7487357656687368,28,27.371177864074944,-8.716404027063183,0.5,0.7962168871662826,1.598480550028289,28,22.371177864074944,-13.716404027063183,0.5,0.6507688375572579,1.4638008432271004
all_symbol_events,stress,public_vectorized_no_volume,1,28,476.8982173531609,-102.95548831260793,2.195490732205462,4.598574942165511,28,42.371177864074944,6.283595972936817,0.5,1.232561035993357,2.1081937776243467,28,32.371177864074944,-3.7164040270631826,0.5,0.9416649367753074,1.7487357656687368,28,27.371177864074944,-8.716404027063183,0.5,0.7962168871662826,1.598480550028289,28,22.371177864074944,-13.716404027063183,0.5,0.6507688375572579,1.4638008432271004
all_symbol_events,stress,public_vectorized_no_adx,1,30,447.32139189565254,-105.36935485599763,2.195490732205462,4.538931520009916,30,36.346913593004565,-15.282481791293323,0.4666666666666667,1.124566538288537,1.934728290416662,30,26.34691359300455,-25.28248179129332,0.4666666666666667,0.8151684554469238,1.5958368179951656,30,21.346913593004558,-30.28248179129332,0.4666666666666667,0.6604694140261176,1.4553036500970238,30,16.34691359300457,-35.28248179129332,0.4666666666666667,0.5057703726053114,1.3298963137632906
all_symbol_events,stress,impulse_only_2atr,1,48,313.10906604505925,-82.7589935619179,2.0007570904674417,3.675706963023079,48,31.361816560087888,-7.766460651739138,0.4791666666666667,1.4449840339013522,1.9943055905979623,48,21.361816560087885,-17.766460651739138,0.4375,0.984237753107054,1.5780158399965931,48,16.361816560087885,-22.766460651739138,0.4166666666666667,0.7538646127099049,1.4106239705124475,48,11.361816560087881,-27.766460651739138,0.4166666666666667,0.5234914723127557,1.2656933426410755
all_symbol_events,stress,recursive_utbot_full,1,18,339.56426693243867,-101.9453705352301,2.350577105245306,6.374097694798353,18,9.97326772700763,-21.57533152957192,0.3333333333333333,0.23401043324810208,1.233101971654474,18,-0.026732272992369133,-31.575331529571915,0.3333333333333333,-0.0006272398331101227,0.9994594262418987,18,-5.026732272992369,-36.57533152957191,0.3333333333333333,-0.11794607637371622,0.9047696821787347,18,-10.02673227299237,-41.57533152957191,0.3333333333333333,-0.23526491291432233,0.8213287569811624
all_symbol_events,stress,recursive_utbot_no_adx,1,20,308.93242378824834,-105.66718212805242,2.341399448158687,5.291968189989414,20,4.17666233410879,-23.970436084098658,0.3,0.10860117995191959,1.096445844311751,20,-5.823337665891206,-33.97043608409865,0.3,-0.15141787656846514,0.8842411769816468,20,-10.823337665891207,-38.97043608409865,0.3,-0.2814274048286576,0.7988443240746739,20,-15.823337665891207,-43.97043608409865,0.3,-0.41143693308885004,0.7238788445821636
all_symbol_events,stress,public_vectorized_no_ema,2,34,442.0633891902644,-117.27648279587535,2.1795855277242246,4.538931520009916,34,61.48327181228571,37.69561331382398,0.6764705882352942,1.9854574627306982,2.831068379258032,34,51.48327181228571,27.695613313823984,0.6470588235294118,1.6625310139248362,2.3894539144000597,34,46.48327181228571,22.695613313823984,0.6176470588235294,1.5010677895219051,2.197410039436914,34,41.48327181228571,17.695613313823984,0.6176470588235294,1.339604565118974,2.0184540307660446
all_symbol_events,stress,impulse_only_2atr,2,48,343.250524668522,-105.93894716084276,2.0007570904674417,3.675706963023079,48,52.414740326332414,35.61211726202218,0.625,2.177328212673559,2.65632071341958,48,42.414740326332414,25.61211726202218,0.6041666666666666,1.7619244161236596,2.192593596796394,48,37.414740326332414,20.61211726202218,0.5833333333333334,1.55422251784871,1.9965069415344203,48,32.414740326332414,15.612117262022181,0.5833333333333334,1.3465206195737605,1.8179504249912728
all_symbol_events,stress,public_vectorized_full,2,28,494.7226054988119,-133.35381232617186,2.195490732205462,4.598574942165511,28,50.0662379531213,36.08204384067171,0.6785714285714286,1.430096822086002,2.303792893292267,28,40.0662379531213,26.08204384067171,0.6428571428571429,1.1444558631177948,1.9561003058290964,28,35.0662379531213,21.08204384067171,0.6071428571428571,1.0016353836336913,1.8025348579535345,28,30.0662379531213,16.08204384067171,0.6071428571428571,0.8588149041495875,1.6585005950714333
all_symbol_events,stress,public_vectorized_no_volume,2,28,494.7226054988119,-133.35381232617186,2.195490732205462,4.598574942165511,28,50.0662379531213,36.08204384067171,0.6785714285714286,1.430096822086002,2.303792893292267,28,40.0662379531213,26.08204384067171,0.6428571428571429,1.1444558631177948,1.9561003058290964,28,35.0662379531213,21.08204384067171,0.6071428571428571,1.0016353836336913,1.8025348579535345,28,30.0662379531213,16.08204384067171,0.6071428571428571,0.8588149041495875,1.6585005950714333
all_symbol_events,stress,public_vectorized_no_adx,2,30,468.4740738765329,-133.74112393532397,2.195490732205462,4.538931520009916,30,49.85733981677883,39.52241984138294,0.7,1.52757230904248,2.3910923948484055,30,39.85733981677883,29.52241984138294,0.6666666666666666,1.2211836580121265,2.0190521835619037,30,34.85733981677884,24.52241984138294,0.6333333333333333,1.0679893324969498,1.8547363878253478,30,29.857339816778836,19.52241984138294,0.6333333333333333,0.9147950069817731,1.700634334215224
all_symbol_events,stress,recursive_utbot_no_adx,2,20,331.48629492025293,-128.3245520712919,2.341399448158687,5.291968189989414,20,5.553365361407546,17.801859678093777,0.6,0.14948434240752828,1.1229589103480804,20,-4.446634638592454,7.801859678093779,0.55,-0.1196935932751336,0.9102995006997923,20,-9.446634638592453,2.801859678093779,0.5,-0.2542825611164645,0.8177235101160483,20,-14.446634638592451,-2.198140321906221,0.5,-0.3888715289577954,0.734074409496319
all_symbol_events,stress,recursive_utbot_full,2,18,357.0964797819891,-127.12022602771839,2.350577105245306,6.374097694798353,18,0.9556541895656829,8.385462246771613,0.5555555555555556,0.023172107493917106,1.0190435116644139,18,-9.044345810434317,-1.6145377532283867,0.5,-0.21930166332111123,0.8357962457273403,18,-14.044345810434317,-6.614537753228387,0.4444444444444444,-0.3405385487286254,0.7561079961825002,18,-19.044345810434315,-11.614537753228387,0.4444444444444444,-0.46177543413613953,0.6844980766191421
all_symbol_events,stress,public_vectorized_full,4,28,548.3678522897848,-137.96841600978712,2.195490732205462,4.598574942165511,28,117.06207844337032,79.33116545365937,0.75,3.497532640728549,7.2217018942404865,28,107.06207844337032,69.33116545365937,0.7142857142857143,3.1987567529912995,5.989361249299971,28,102.06207844337032,64.33116545365937,0.7142857142857143,3.049368809122675,5.459460113776828,28,97.06207844337032,59.331165453659374,0.6785714285714286,2.8999808652540504,4.9754139324724
all_symbol_events,stress,public_vectorized_no_volume,4,28,548.3678522897848,-137.96841600978712,2.195490732205462,4.598574942165511,28,117.06207844337032,79.33116545365937,0.75,3.497532640728549,7.2217018942404865,28,107.06207844337032,69.33116545365937,0.7142857142857143,3.1987567529912995,5.989361249299971,28,102.06207844337032,64.33116545365937,0.7142857142857143,3.049368809122675,5.459460113776828,28,97.06207844337032,59.331165453659374,0.6785714285714286,2.8999808652540504,4.9754139324724
all_symbol_events,stress,public_vectorized_no_ema,4,34,486.24182772400695,-122.46925523509692,2.1795855277242246,4.538931520009916,34,114.59463710079459,79.33116545365937,0.7352941176470589,3.9159355749277305,7.571029956221391,34,104.59463710079459,69.33116545365937,0.7058823529411765,3.5742149085859563,6.176887305381345,34,99.5946371007946,64.33116545365937,0.7058823529411765,3.40335457541507,5.594962572569496,34,94.5946371007946,59.331165453659374,0.6764705882352942,3.232494242244183,5.0724411731231625
all_symbol_events,stress,public_vectorized_no_adx,4,30,518.542970881441,-138.04808737336487,2.195490732205462,4.538931520009916,30,104.30285453044714,71.85056138138691,0.7333333333333333,3.1823343108141238,5.473808804047549,30,94.30285453044714,61.8505613813869,0.7,2.877229112577659,4.611172268139416,30,89.30285453044714,56.8505613813869,0.7,2.7246765134594266,4.2339474879813785,30,84.30285453044714,51.8505613813869,0.6666666666666666,2.572123914341194,3.886305426174136
all_symbol_events,stress,impulse_only_2atr,4,48,379.250423922173,-125.32365727422003,2.0007570904674417,3.675706963023079,48,71.95864154430477,45.72535731096006,0.6875,2.4939619370209436,2.874564813465445,48,61.95864154430476,35.72535731096006,0.6666666666666666,2.1473792495913293,2.4895608606351733,48,56.95864154430476,30.725357310960057,0.6666666666666666,1.974087905876522,2.3166003509180113,48,51.95864154430476,25.725357310960057,0.6041666666666666,1.8007965621617148,2.150737379527725
all_symbol_events,stress,recursive_utbot_full,4,18,406.9036348545144,-134.29849842445321,2.350577105245306,6.374097694798353,18,50.96505602092997,29.913655429477103,0.6666666666666666,1.4437060326744717,2.821577208467179,18,40.96505602092997,19.913655429477103,0.6111111111111112,1.1604323260623215,2.2990661500222083,18,35.96505602092997,14.913655429477105,0.6111111111111112,1.0187954727562463,2.0742674931792333,18,30.96505602092997,9.913655429477105,0.5555555555555556,0.8771586194501713,1.8703119493340417
all_symbol_events,stress,recursive_utbot_no_adx,4,20,376.3127344855256,-134.78499722835323,2.341399448158687,5.291968189989414,20,38.43592239378924,25.47089432413996,0.65,1.144054575460332,2.136798672241846,20,28.43592239378924,15.470894324139959,0.6,0.8464021440345685,1.7580729417118115,20,23.435922393789237,10.470894324139959,0.6,0.6975759283216867,1.5931523147703883,20,18.435922393789237,5.470894324139959,0.55,0.5487497126088049,1.442625121182978
all_symbol_events,stress,public_vectorized_full,8,28,1066.536671741414,-141.28436683273438,2.195490732205462,4.598574942165511,28,243.4995837982299,116.72779374760688,0.7857142857142857,3.3054223733573385,12.05256416003119,28,233.4995837982299,106.72779374760688,0.7857142857142857,3.1696758426324116,10.659158158318622,28,228.4995837982299,101.72779374760688,0.7857142857142857,3.101802577269948,10.051160754688993,28,223.4995837982299,96.72779374760688,0.7857142857142857,3.0339293119074844,9.492669878880763
all_symbol_events,stress,public_vectorized_no_volume,8,28,1066.536671741414,-141.28436683273438,2.195490732205462,4.598574942165511,28,243.4995837982299,116.72779374760688,0.7857142857142857,3.3054223733573385,12.05256416003119,28,233.4995837982299,106.72779374760688,0.7857142857142857,3.1696758426324116,10.659158158318622,28,228.4995837982299,101.72779374760688,0.7857142857142857,3.101802577269948,10.051160754688993,28,223.4995837982299,96.72779374760688,0.7857142857142857,3.0339293119074844,9.492669878880763
all_symbol_events,stress,public_vectorized_no_adx,8,30,1004.3991979716071,-144.31797029603254,2.195490732205462,4.538931520009916,30,219.1626685253605,114.67329880555765,0.7333333333333333,3.090822095156277,8.645407919630495,30,209.1626685253605,104.67329880555765,0.7333333333333333,2.9497934192438633,7.675562925570988,30,204.1626685253605,99.67329880555765,0.7333333333333333,2.8792790812876565,7.250020046753488,30,199.1626685253605,94.67329880555765,0.7333333333333333,2.8087647433314498,6.857853810828743
all_symbol_events,stress,public_vectorized_no_ema,8,34,918.3090806568596,-127.6650086154029,2.1795855277242246,4.538931520009916,34,214.06698505554408,114.67329880555765,0.7352941176470589,3.4020791283238245,9.808864215923569,34,204.06698505554408,104.67329880555765,0.7352941176470589,3.2431532142020796,8.572515713688361,34,199.0669850555441,99.67329880555765,0.7352941176470589,3.1636902571412078,8.04115965019107,34,194.0669850555441,94.67329880555765,0.7352941176470589,3.084227300080335,7.557328850742218
all_symbol_events,stress,recursive_utbot_full,8,18,693.0359489399475,-138.02393834084853,2.350577105245306,6.374097694798353,18,140.73978044932358,73.54874616855467,0.7222222222222222,2.048810557023007,9.614355044320808,18,130.73978044932358,63.54874616855467,0.7222222222222222,1.903236182067894,7.839429417993885,18,125.73978044932359,58.54874616855467,0.7222222222222222,1.830448994590338,7.1323057577590605,18,120.73978044932359,53.54874616855467,0.7222222222222222,1.7576618071127816,6.514900213493293
all_symbol_events,stress,impulse_only_2atr,8,48,694.1377654010772,-147.4266274965286,2.0007570904674417,3.675706963023079,48,129.14720711169932,49.10453415296834,0.625,2.4340531578869196,3.2550893599495687,48,119.14720711169933,39.10453415296834,0.6041666666666666,2.2455819387004525,2.949932127723102,48,114.14720711169933,34.10453415296834,0.6041666666666666,2.1513463291072186,2.809493001805651,48,109.14720711169933,29.104534152968338,0.6041666666666666,2.057110719513985,2.6775981622581733
all_symbol_events,stress,recursive_utbot_no_adx,8,20,637.1798105653841,-142.90038638498442,2.341399448158687,5.291968189989414,20,114.5103878749101,60.91000197833874,0.65,1.7699114231141653,5.263318044100751,20,104.5103878749101,50.91000197833874,0.65,1.6153480288265136,4.442433238147478,20,99.51038787491008,45.91000197833874,0.65,1.5380663316826877,4.09909950435273,20,94.51038787491008,40.91000197833874,0.65,1.4607846345388618,3.7912556555012724
all_symbol_events,stress,public_vectorized_full,12,28,1111.490469091525,-155.64058926696057,2.195490732205462,4.598574942165511,28,267.05804906207874,134.5459708433394,0.75,3.2823559724880025,7.467503206782425,28,257.05804906207874,124.5459708433394,0.7142857142857143,3.1594480135623755,6.839475379341503,28,252.05804906207874,119.5459708433394,0.7142857142857143,3.097994034099562,6.545915231191054,28,247.05804906207874,114.5459708433394,0.7142857142857143,3.0365400546367485,6.270247171227381
