event_ts,symbol,close,beta,symbol_move,factor_move,residual_move,event_quote_volume,event_taker_pressure,oi_move,residual_z,factor_z,event_volume_z,oi_move_z,event_direction,directional_event_taker_pressure,residual_share,cross_market_breadth,confirmation_residual_move,directional_confirmation_residual,confirmation_symbol_return,directional_confirmation_symbol_return,confirmation_factor_move,confirmation_taker_pressure,confirmation_oi_change_z,entry_ts,entry_price,future_return,exit_ts,route,trade_direction_sign,direction,horizon_minutes,gross_return,net_return,rank_score
2025-07-20 02:00:00+00:00,SOLUSDT,177.86,1.1119876028604796,-0.007338351840312285,-0.0019762707903137056,-0.005141061011661613,655765318.4907602,-0.36783419281274893,-0.004352085590117127,-2.6080879075184313,-0.5909618135128841,3.4751974720777494,-1.1651200470250886,-1.0,0.36783419281274893,0.7005743419687048,1.0,0.000381030681450802,-0.000381030681450802,-0.0008433599460250241,0.0008433599460250241,-0.0011012472122722272,-0.0712628555228888,-0.10910250753729493,2025-07-20 02:15:00+00:00,177.71,-0.00011254290698337055,2025-07-20 04:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.00011254290698337055,-0.0021125429069833706,0.0011578514603916715
2025-08-11 02:00:00+00:00,BTCUSDT,120050.1,0.45984253835449995,0.007613240852927916,0.002998575160703898,0.006248867894980804,940764963.520401,0.08556651785412103,0.01972893471080006,5.623471353794688,0.7749393204903251,2.1259088485086663,8.124510179830542,1.0,0.08556651785412103,0.8207894661020216,1.0,0.00663922801951832,0.00663922801951832,0.010119108605490368,0.010119108605490368,0.007436032996108066,0.0670013234375986,8.587573464316643,2025-08-11 02:15:00+00:00,121264.9,0.003505548596502317,2025-08-11 04:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.003505548596502317,0.001505548596502317,0.30333271951982355
2025-08-27 02:30:00+00:00,SOLUSDT,198.19,1.2098266534185675,0.010040652304246223,0.0009524418433931592,0.00889900994597609,223404338.27907002,0.08041204952175349,0.006968509936886136,3.1507208195763066,0.22088197548242303,1.0901292922580654,1.3748773186317118,1.0,0.08041204952175349,0.8862979890472527,0.75,0.003809111889914298,0.003809111889914298,0.00549977294515358,0.00549977294515358,0.0013845162577196257,0.006808966016487252,1.4414525185915295,2025-08-27 02:45:00+00:00,199.28,0.029957848253713282,2025-08-27 04:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.029957848253713282,0.02795784825371328,0.012375389124328609
2025-09-15 15:30:00+00:00,ETHUSDT,4489.09,1.0611629737059012,-0.004385469874932824,0.0014141999245878,-0.005887456711800869,914664430.7449619,-0.13058417170755857,-0.006240726139246533,-3.927207516685061,0.4757477269692211,1.6536996869904002,-2.3229463316427617,-1.0,0.13058417170755857,1.3424916553305597,0.25,0.0005184211372972489,-0.0005184211372972489,-0.002445930021452103,0.002445930021452103,-0.0027998130650997988,-0.16094415946109172,0.7192667888819781,2025-09-15 15:45:00+00:00,4478.11,0.003604199092920979,2025-09-15 17:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,0.003604199092920979,0.0016041990929209788,0.0047293965145189555
2025-10-29 16:30:00+00:00,BTCUSDT,111088.8,0.6955744886012618,-0.003341283741077561,-0.00024670404240667576,-0.003171411583039393,1189146281.7815003,-0.1629689585508159,-0.013486660855553723,-2.3712210961925275,-0.05777742538432497,2.088888243864088,-3.4833943126597275,-1.0,0.1629689585508159,0.9491596131301965,0.5,0.0016895907714026643,-0.0016895907714026643,0.0015393090932658282,-0.0015393090932658282,-0.00021780268204468767,-0.24513711949560144,0.15516862946722945,2025-10-29 16:45:00+00:00,111259.8,-0.014117408084501348,2025-10-29 18:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.014117408084501348,-0.01611740808450135,0.013955847569599895
2025-10-31 19:00:00+00:00,ETHUSDT,3851.42,1.0341747323690031,0.007647134418505175,0.0026465159492918278,0.004948191643556935,771410481.944892,0.20449457254910322,0.02064377889910851,3.4355379646291135,0.6586647460984151,1.5478711797652782,5.2286479009059486,1.0,0.20449457254910322,0.6470648183694651,1.0,0.000977823540045449,0.000977823540045449,-0.0010022277497651055,-0.0010022277497651055,-0.0019146510919112458,0.1446248397599802,-0.11630301766625574,2025-10-31 19:15:00+00:00,3847.56,-0.0016737880630841584,2025-10-31 21:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.0016737880630841584,-0.0036737880630841584,0.017564857774464742
2025-11-02 12:00:00+00:00,XRPUSDT,2.5408,1.0560189512428586,0.007942351342673626,0.0026486591800650716,0.005151501852995313,61341044.16056012,0.15646216786820702,0.009276557409751973,2.1628119005748534,0.6854108886657204,1.4668592964648213,2.071108477076048,1.0,0.15646216786820702,0.6486116806891556,1.0,0.00023721936137549907,0.00023721936137549907,-0.0005510075566750317,-0.0005510075566750317,-0.0007465853411173784,0.05214160528571702,0.41954312003723615,2025-11-02 12:15:00+00:00,2.5394,-0.00582814838150747,2025-11-02 14:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.00582814838150747,-0.00782814838150747,0.0010626046919069928
2025-11-06 13:00:00+00:00,ETHUSDT,3347.88,1.0298074758189182,-0.0073685107784751125,-0.0034431767786085588,-0.003833144082441881,568030909.8457323,-0.10590674119498898,-0.0050955001429091595,-2.2388349068331532,-0.7091910035739505,1.0419946397367577,-1.1499264260020916,-1.0,0.10590674119498898,0.5202060765981721,1.0,0.0007285434230018951,-0.0007285434230018951,0.0052899148117615535,-0.0052899148117615535,0.004415659232745894,-0.03496827963217611,0.12982077409861553,2025-11-06 13:15:00+00:00,3365.59,-0.008937511699286027,2025-11-06 15:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.008937511699286027,-0.010937511699286027,0.001875631707846452
2025-11-13 04:30:00+00:00,XRPUSDT,2.4711,1.0496529033037798,-0.004562438518857848,0.0013255751129675475,-0.005958252123762888,83758970.69378014,-0.06931314144099408,-0.012220280598810973,-2.3320214371300914,0.31056701915911306,1.5874103247450726,-2.3400952976363794,-1.0,0.06931314144099408,1.3059358716036935,0.25,0.0020712326462951815,-0.0020712326462951815,0.002266197240095691,-0.002266197240095691,0.00018322649030516613,-0.07137471721289428,1.2846807233421014,2025-11-13 04:45:00+00:00,2.4767,0.010820850325029108,2025-11-13 06:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,0.010820850325029108,0.008820850325029108,0.01130303220464868
2025-11-13 18:30:00+00:00,BTCUSDT,99060.4,0.6503263811488139,-0.005446455607932776,-0.002326818137659392,-0.003931080980085272,1218144941.8921003,-0.05448311687467167,0.007237220316293147,-2.793252120332263,-0.435010507829513,2.183866715431622,1.8899212707628192,-1.0,0.05448311687467167,0.7217686626068598,0.75,-0.0005038601052854703,0.0005038601052854703,-0.004252960819863372,0.004252960819863372,-0.0057812435934660455,0.04022272189704974,0.3309433260014906,2025-11-13 18:45:00+00:00,98639.1,-0.0012246664862108902,2025-11-13 20:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120,0.0012246664862108902,-0.0007753335137891098,0.001994918172658624
2025-12-14 10:30:00+00:00,SOLUSDT,131.5,1.1985603432107297,-0.005914036495772379,-0.0005284936144049346,-0.005290139601981109,194652710.55928022,-0.06352234912716094,-0.018976525443171965,-2.4198043149414845,-0.1185983701351915,1.8642434042436524,-4.7252409653864476,-1.0,0.06352234912716094,0.8945057416812934,1.0,0.002560626726234411,-0.002560626726234411,0.0020532319391635134,-0.0020532319391635134,-0.0004246687520201853,-0.041492524696883255,-0.0629279359490062,2025-12-14 10:45:00+00:00,131.77,-0.0014419063519769404,2025-12-14 12:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.0014419063519769404,-0.0034419063519769404,0.029278611788667863
2025-12-14 17:00:00+00:00,BTCUSDT,88780.0,0.7735974325602439,-0.004957280102907191,-0.0024181167208251475,-0.0030889470864014193,490282892.8881999,-0.07635850529828245,-0.008167437246029863,-2.4548643891959707,-0.5755337473431396,1.0353996893535333,-2.897067657579772,-1.0,0.07635850529828245,0.6231132843572648,1.0,0.0022109241988925825,-0.0022109241988925825,-0.0016388826312232485,0.0016388826312232485,-0.004969933084165545,-0.06568053031820825,0.15264009412449725,2025-12-14 17:15:00+00:00,88634.5,0.0006746808522641867,2025-12-14 19:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,0.0006746808522641867,-0.0013253191477358133,0.015723889996467896
2025-12-16 05:00:00+00:00,ETHUSDT,2916.79,1.1773501554603727,-0.001010874698223141,0.0026412172752960372,-0.004133838004760727,799140075.0195724,-0.20159412928184395,-0.016347458096305445,-2.7312661326729795,0.6763217243046613,1.6581996786468922,-4.055117198412901,-1.0,0.20159412928184395,4.089367368702527,0.25,0.0002741473217919419,-0.0002741473217919419,-0.0001919918814861088,0.0001919918814861088,-0.00039597173195693447,-0.10196236351036393,-0.14499670857123464,2025-12-16 05:15:00+00:00,2916.23,0.0063163742228837805,2025-12-16 07:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,0.0063163742228837805,0.0043163742228837804,0.0030363472473119084
2025-12-30 14:30:00+00:00,ETHUSDT,2969.51,1.1037954535023013,-0.005356882785977568,-0.0016491724679155162,-0.003548276412837466,592556838.5115325,-0.07975229309896982,-0.008592819298765875,-2.9511423761624926,-0.4421374744168478,1.6448577932143478,-2.9180243201268157,-1.0,0.07975229309896982,0.6623770865634028,0.75,0.0002907051819002308,-0.0002907051819002308,0.0004377826644799132,-0.0004377826644799132,0.0001355994585603426,-0.04480210837981209,-0.21130395356631373,2025-12-30 14:45:00+00:00,2970.81,0.0024875370690147225,2025-12-30 16:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,0.0024875370690147225,0.00048753706901472245,0.0025034091931006846
2026-01-03 01:00:00+00:00,XRPUSDT,2.0138,0.9432504702890921,-0.011700081633503445,-0.0016768975133971686,-0.010118917232136817,33177059.477110095,-0.17294978562600363,-0.004730985374887808,-6.375852125750844,-0.6848683592519584,1.6964779019817082,-1.3667295322942874,-1.0,0.17294978562600363,0.864858686383954,0.75,0.0053213824525537206,-0.0053213824525537206,0.007101003078756607,-0.007101003078756607,0.001856679887745294,-0.09621537942094853,0.26620159054189885,2026-01-03 01:15:00+00:00,2.0281,-0.00384596420294836,2026-01-03 03:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.00384596420294836,-0.00584596420294836,0.04637087467699949
2026-01-11 16:30:00+00:00,SOLUSDT,140.21,1.1677090650209005,0.013137774662374646,0.0019711180780749293,0.01083624322042433,175323874.3353002,0.32237474794321447,0.040915003114562865,6.2202065432584455,0.6212404471479104,1.9536318666954948,8.527901703611908,1.0,0.32237474794321447,0.8248157316518995,1.0,0.0006756539490175649,0.0006756539490175649,0.004992511233150143,0.004992511233150143,0.0036795564393017344,0.08334287755276713,5.622263477631073,2026-01-11 16:45:00+00:00,140.91,-0.008303172237598355,2026-01-11 18:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.008303172237598355,-0.010303172237598355,0.035840273162869286
2026-01-20 05:30:00+00:00,BTCUSDT,91697.3,0.7530073572443211,-0.0035803841245289902,-0.0016064750738454259,-0.0023742850794534294,1092769007.6267002,-0.1554076999147161,0.00844810122053552,-2.600122242816375,-0.4460364680114644,2.103165658894292,2.830173109222488,-1.0,0.1554076999147161,0.6631369699098343,1.0,-0.0005419487292923549,0.0005419487292923549,-0.0010022105340070642,0.0010022105340070642,-0.0006122495607258083,0.09539964867571839,1.9045998333879737,2026-01-20 05:45:00+00:00,91605.4,-0.005005163451062944,2026-01-20 07:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120,0.005005163451062944,0.003005163451062944,0.003988090169671094
2026-01-25 19:00:00+00:00,ETHUSDT,2846.01,1.0863377211192489,-0.00273693024306354,0.0002672844670074115,-0.003026279105983502,853658396.2598624,-0.06005420766767027,-0.004297499592317067,-2.2618491898134803,0.1123174579512617,1.9164670445052252,-1.4266175286856744,-1.0,0.06005420766767027,1.105720218355322,0.75,0.0019579624719204083,-0.0019579624719204083,0.0004954304447277735,-0.0004954304447277735,-0.0013462735084468491,-0.10601690130007424,-0.016129143369239755,2026-01-25 19:15:00+00:00,2847.42,-0.011329554473874626,2026-01-25 21:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.011329554473874626,-0.013329554473874626,0.006317940972031832
2026-01-26 13:30:00+00:00,XRPUSDT,1.9119,1.0445897336594665,0.007086085866804259,0.0021584852549679234,0.004833083082335463,31006765.723950095,0.10676733873767878,-0.0065424700605802855,2.8769663715285136,0.6465918046278752,1.0103371776936718,-1.6471227676812086,1.0,0.10676733873767878,0.6820525707960587,1.0,-0.002121142234903957,-0.002121142234903957,-0.002249071604163433,-0.002249071604163433,-0.00012551667484467233,-0.1058130316280337,-0.23820799838976087,2026-01-26 13:45:00+00:00,1.9076,0.004875235898511354,2026-01-26 15:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,-1.0,SHORT,120,-0.004875235898511354,-0.006875235898511354,0.010051492370026444
2026-01-29 14:30:00+00:00,XRPUSDT,1.8541,1.025255840528321,-0.010995900208577769,-0.004776907281849874,-0.006098815861038764,38543126.72060009,-0.28861698207284675,0.01021844273994077,-3.872001636378454,-1.3940639466509266,1.4580687467222557,2.602532077969647,-1.0,0.28861698207284675,0.5546445261735962,1.0,-0.007446459104848715,0.007446459104848715,-0.011164446362116442,0.011164446362116442,-0.003660902349291284,0.0018725172219688062,10.184095516975773,2026-01-29 14:45:00+00:00,1.8334,-0.0155994327479001,2026-01-29 16:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120,0.0155994327479001,0.0135994327479001,0.07503803143105103
2026-02-03 17:30:00+00:00,BTCUSDT,75865.1,0.7223055800240313,-0.007787423162767482,-0.005036269008530658,-0.004155250491569849,1208862049.3659003,-0.07512957236172907,0.006206451733953955,-2.889310026097316,-0.9208176538060088,2.0251245765490835,1.9406741144292219,-1.0,0.07512957236172907,0.5335847821185002,1.0,-0.002048212352863642,0.002048212352863642,-0.009816107801874807,0.009816107801874807,-0.010818857238483803,0.20384749215409367,-0.05773075484339721,2026-02-03 17:45:00+00:00,75120.4,-0.0033200036208539396,2026-02-03 19:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120,0.0033200036208539396,0.0013200036208539396,0.011484755099799347
2026-02-05 04:30:00+00:00,ETHUSDT,2096.74,1.1458793402683345,-0.005882299971854188,-0.000836511342430929,-0.004925351331312722,762537495.7085927,-0.061042786931324935,-0.005805607656364842,-2.333440527196811,-0.07259407684397684,1.3660562567892796,-1.0060756365209391,-1.0,0.061042786931324935,0.837317266184944,0.75,0.003500977116780101,-0.003500977116780101,0.01197096444957424,-0.01197096444957424,0.007334956404908194,-0.10401576895383324,1.407311395881766,2026-02-05 04:45:00+00:00,2121.84,-0.015783470949741862,2026-02-05 06:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.015783470949741862,-0.017783470949741864,0.008218955719503953
2026-02-05 10:00:00+00:00,XRPUSDT,1.4131,0.9885213282231897,-0.01202842202559501,-0.003361757505059959,-0.00870690157008096,51874426.658890106,-0.16645338613906785,0.011348329494214937,-4.530403247884916,-0.5347740571842761,1.2612460258472686,1.908119137025171,-1.0,0.16645338613906785,0.7238606653103573,1.0,-0.0029181679055625557,0.0029181679055625557,-0.005519779208831621,0.005519779208831621,-0.0026495913740296473,0.08962895266841259,6.093090528733911,2026-02-05 10:15:00+00:00,1.4053,-0.027111648758272322,2026-02-05 12:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120,0.027111648758272322,0.02511164875827232,0.025226245845946394
2026-02-23 14:00:00+00:00,XRPUSDT,1.395,1.0585988186147353,-0.010198711941999339,-0.0032897707435763923,-0.006721995666901116,43135813.84788014,-0.22332639632050041,0.01045337957549819,-2.5805760308574044,-0.7503597858568751,1.3243432553379701,2.4606174682025266,-1.0,0.22332639632050041,0.6591024146117168,0.75,-3.079579920032649e-05,3.079579920032649e-05,0.001935483870967758,-0.001935483870967758,0.0018569581873018326,0.006458553485722203,1.8587894322430036,2026-02-23 14:15:00+00:00,1.3977,-0.02496959290262568,2026-02-23 16:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120,0.02496959290262568,0.02296959290262568,0.00014666061590438309
2026-02-25 02:30:00+00:00,ETHUSDT,1930.86,1.0140135517355457,0.007021475181859138,0.003342075116834181,0.003635113724420576,497096203.9793625,0.1500693184585602,-0.00825939349209115,2.7182126464642637,0.791340858782543,1.6637094052572945,-2.0685003936498387,1.0,0.1500693184585602,0.5177136755837788,1.0,-0.00044245262644568284,-0.00044245262644568284,-0.004712925846513949,-0.004712925846513949,-0.0042223522833368665,-0.1367181378237052,-0.1144708161933269,2026-02-25 02:45:00+00:00,1921.76,-0.004714428440596108,2026-02-25 04:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,-1.0,SHORT,120,0.004714428440596108,0.002714428440596108,0.0024877447250065032
2026-03-16 15:00:00+00:00,BTCUSDT,73519.8,0.8605350885676097,-0.000832082538382295,0.005513140240082787,-0.005575525473849857,1245043047.9283001,-0.1343356120641464,-0.02003443448761999,-4.651156846838612,1.1695972020753804,2.18571663890231,-4.347194873550308,-1.0,0.1343356120641464,6.700687992671489,0.25,0.0014762752965391287,-0.0014762752965391287,0.0015832469620427059,-0.0015832469620427059,0.00012366177374945053,-0.028611610879887606,-0.2386873460003438,2026-03-16 15:15:00+00:00,73636.2,0.0022448198033033773,2026-03-16 17:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,0.0022448198033033773,0.00024481980330337723,0.02984952651046582
2026-03-26 05:30:00+00:00,SOLUSDT,89.99,1.1080431208848474,-0.008520106865783639,-0.0036774589892172027,-0.004446965481078519,111219472.01290019,-0.14151123971541918,0.024216161089068322,-2.9939047441379536,-0.9188027824374931,1.7632778769327262,5.089330266743482,-1.0,0.14151123971541918,0.5219377586609072,1.0,-0.0006236544554335046,0.0006236544554335046,-0.004889432159128737,0.004889432159128737,-0.0038598675483667577,0.033758929984663684,1.190479761001849,2026-03-26 05:45:00+00:00,89.55,-0.008486878838637524,2026-03-26 07:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120,0.008486878838637524,0.006486878838637524,0.009502604246571279
2026-04-12 11:00:00+00:00,ETHUSDT,2200.47,1.157343336909055,-0.005917552383603031,-0.0024985993987385047,-0.0030324686353990454,438468261.38353264,-0.13077981152367793,-0.013337344696205733,-2.6596352330196664,-0.736504297103337,1.4092038317912954,-3.431705833204698,-1.0,0.13077981152367793,0.5124531966631549,1.0,0.00020915725890024452,-0.00020915725890024452,0.001699636895754253,-0.001699636895754253,0.0012862041202322538,-0.018765606755700284,-0.1693950063182093,2026-04-12 11:15:00+00:00,2204.21,-0.006124643296237631,2026-04-12 13:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.006124643296237631,-0.00812464329623763,0.001908996235826655
2026-04-16 18:00:00+00:00,SOLUSDT,86.61,1.1224615040909105,0.006951713779565161,0.0028303318852049564,0.0037731914330014493,70271102.96200018,0.11110205845900624,0.019012289203253374,2.6264323065893187,0.7976435996166857,1.3187826550364308,4.12067916649159,1.0,0.11110205845900624,0.5427714017934535,1.0,0.000426875264018824,0.000426875264018824,0.0020782819535851704,0.0020782819535851704,0.0014680018260019023,0.17176980242439904,3.1502184002980202,2026-04-16 18:15:00+00:00,86.79,0.03825325498329302,2026-04-16 20:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.03825325498329302,0.036253254983293015,0.004619936468941767
2026-05-04 02:30:00+00:00,ETHUSDT,2362.99,1.1583258906284173,0.005308203669286193,0.0015715503293070587,0.003486678181671871,799091840.6895827,0.10183326160769406,0.017587909525602186,3.797785865461464,0.5963084158583966,2.3631730717862265,4.888023592921004,1.0,0.10183326160769406,0.6568470991130476,0.75,0.0006616038381641542,0.0006616038381641542,0.006965751018836341,0.006965751018836341,0.005420104728173836,0.16484816780864028,3.879078948982435,2026-05-04 02:45:00+00:00,2379.45,0.004988547773645324,2026-05-04 04:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.004988547773645324,0.0029885477736453243,0.009211344959156754
2026-05-07 08:00:00+00:00,SOLUSDT,90.12,1.074386113573204,0.0062333238334897345,0.0015529257833736265,0.004569972555014233,113866607.38920018,0.07978057936819456,0.013627584810198101,4.455204993087627,0.6214518506607043,2.2378817517187914,3.627249148218356,1.0,0.07978057936819456,0.7331517946269972,0.75,0.0005817956081977208,0.0005817956081977208,-0.00011096316023084807,-0.00011096316023084807,-0.0006443457009602527,0.0325455356420558,0.9791224941937731,2026-05-07 08:15:00+00:00,90.11,-0.011208522916435482,2026-05-07 10:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.011208522916435482,-0.013208522916435482,0.00705142321249429
2026-05-09 02:00:00+00:00,SOLUSDT,93.45,1.1621867003353967,0.010974932624885803,0.0018474467622125457,0.008833889412102157,141028687.8108002,0.2637085944970119,0.014264381023661343,7.689704033333478,0.7312541021388314,2.4164006416151707,3.563171109858921,1.0,0.2637085944970119,0.8049151383463802,1.0,0.00029468677570399426,0.00029468677570399426,0.0006420545746388395,0.0006420545746388395,0.00029874384686659483,0.06135554358310473,-0.22706920621888538,2026-05-09 02:15:00+00:00,93.51,0.004063736498770121,2026-05-09 04:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.004063736498770121,0.0020637364987701207,0.00807433845867407
2026-05-10 10:30:00+00:00,SOLUSDT,93.78,1.1871752518914593,-0.0049992126666795755,-0.0018054397360036112,-0.002858356964311982,84515286.96140021,-0.2027986068995944,-0.009323373466628482,-2.424605662717233,-0.7321596700188201,1.6962917198964713,-2.458490733774694,-1.0,0.2027986068995944,0.5717614262268368,0.75,0.00048305057058985396,-0.00048305057058985396,-0.0004265301770101093,0.0004265301770101093,-0.000766234368150015,-0.3448764934024275,0.6646322653885826,2026-05-10 10:45:00+00:00,93.74,-0.004587155963302725,2026-05-10 12:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.004587155963302725,-0.006587155963302725,0.002879401922731571
2026-05-11 07:30:00+00:00,XRPUSDT,1.4425,1.0305348108570698,-0.007046174496583346,-0.0021711915472336085,-0.004807916262386637,19206060.007110115,-0.12429551964799765,-0.005952392157773545,-3.7565751960003535,-0.871272645748031,1.1468130371187375,-1.8279182199286836,-1.0,0.12429551964799765,0.6823441946715869,1.0,0.003247363396194158,-0.003247363396194158,0.0031195840554594234,-0.0031195840554594234,-0.0001286262547595951,-0.19093354737681673,0.08210624968454708,2026-05-11 07:45:00+00:00,1.447,0.0033863165169314424,2026-05-11 09:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,0.0033863165169314424,0.0013863165169314424,0.022298709997589355
2026-05-11 16:00:00+00:00,SOLUSDT,96.76,1.2791048871960904,0.00601224989230964,0.0009114178592561362,0.004844125419561401,114696046.4452002,0.1266754146894089,0.008593269414742366,3.5830147657834233,0.3344686331972355,2.00190052475932,2.0755426612932633,1.0,0.1266754146894089,0.8057092613129063,0.75,0.008112746791928898,0.008112746791928898,0.011885076477883283,0.011885076477883283,0.002881974800455489,0.16156299697945234,1.9009908144616952,2026-05-11 16:15:00+00:00,97.91,-0.00418751915023996,2026-05-11 18:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,-0.00418751915023996,-0.00618751915023996,0.04524904806542158
2026-05-12 08:30:00+00:00,SOLUSDT,95.59,1.3149210374011921,-0.004071624354428316,-0.0010594879256939915,-0.002677700361164214,80639461.1915002,-0.19224474000272546,-0.005542349637757127,-2.065055138184869,-0.44010025150280235,1.4677385342138392,-1.4683268515086119,-1.0,0.19224474000272546,0.6576491660513661,0.5,7.95277821725711e-06,-7.95277821725711e-06,0.001987655612511796,-0.001987655612511796,0.0015041884122970473,-0.22119260493382878,-0.16446124437722087,2026-05-12 08:45:00+00:00,95.78,-0.0069951973272082135,2026-05-12 10:45:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,-0.0069951973272082135,-0.008995197327208214,2.4114222521916878e-05
2026-05-26 18:00:00+00:00,ETHUSDT,2069.9,1.061144175981985,0.003217887440951195,0.0010473390896844625,0.0021098260966125244,619240302.7010126,0.07080939268108803,0.015880145453195382,2.053248178980217,0.4108843588430264,2.1758760967310633,4.393855685018539,1.0,0.07080939268108803,0.6556556546268965,0.75,0.0006708743605831611,0.0006708743605831611,0.0023720952703027987,0.0023720952703027987,0.0016012379401630916,0.12455806658335893,1.7124627751688826,2026-05-26 18:15:00+00:00,2074.81,0.00027954366905880157,2026-05-26 20:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120,0.00027954366905880157,-0.0017204563309411985,0.0045393084309799875
2026-06-11 12:00:00+00:00,SOLUSDT,65.85,1.205236662027801,0.005787405736290552,0.001630238822749111,0.0038227858139797794,64911215.92280021,0.2443024807478782,-0.016571929466824287,2.435016813560025,0.37884322463916675,1.0610494214821866,-4.223118967182926,1.0,0.2443024807478782,0.6605353051382917,0.75,-0.0005821665283771315,-0.0005821665283771315,-0.003492786636294487,-0.003492786636294487,-0.002419765355633846,-0.09479896034049697,0.19074787813850191,2026-06-11 12:15:00+00:00,65.62,-0.007924413288631693,2026-06-11 14:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,-1.0,SHORT,120,0.007924413288631693,0.005924413288631693,0.005986631304219151
2026-06-29 18:00:00+00:00,SOLUSDT,75.27,1.2938100342583991,-0.008203274369380509,-0.0017885754856539274,-0.005890938081544378,72847420.22320019,-0.06230853860116763,-0.003788099777516152,-3.0202246425369093,-0.35701837557011695,1.3884059629961467,-1.2218448395031387,-1.0,0.06230853860116763,0.718120328089093,0.75,0.0017752446251641562,-0.0017752446251641562,0.004384216819449893,-0.004384216819449893,0.002008899355231561,-0.15291217651637568,0.054242011680107366,2026-06-29 18:15:00+00:00,75.6,0.0017195767195767875,2026-06-29 20:15:00+00:00,RESIDUAL_LIQUIDATION_EXHAUSTION_2H,1.0,LONG,120,0.0017195767195767875,-0.00028042328042321256,0.006551089188189988
