episode_id,symbol,side,family,source_id,source_kind,source_side,source_price,source_lower,source_upper,source_timeframe_minutes,source_semantic_weight,source_strength_ratio,source_defense_count,source_accumulated,line_slope_atr_per_hour,interaction_index,interaction_time_ns,confirmation_index,confirmation_time_ns,departure_index,departure_time_ns,touch_index,touch_time_ns,response_index,response_time_ns,location_kind,zone_lower,zone_upper,event_extreme,event_strength,event_outside_close_ratio,event_outside_volume_ratio,event_path_efficiency,event_activity_ratio,event_flow_signed,event_volume_clock,response_kind,response_strength,response_flow_signed,response_activity_ratio,response_body_atr,response_delay_minutes,target_level_id,target_kind,target_structure_price,target_timeframe_minutes,target_semantic_weight,route_clarity,route_barrier_count,route_strongest_barrier_ratio,route_volume_congestion,structure_multiscale_trend_vote,arbitration_score,outcome,entry_index,entry_time_ns,resolution_index,resolution_time_ns,entry,stop,stop_fill,target,gross_rr,target_net_r,net_r,holding_minutes,mfe_r,mae_r,nav_before,nav_after,drawdown,diagnostic_role,diagnostic_period
CLR:ETHUSDT:1722552420000000000:6eec3e428019973a,ETHUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:ACTIVE_POOL:HIGH:1722542400000000000:554473d76a2642ad,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3206.35,3202.9072,3209.7928,240,102.92157597517532,1.8062934807808264,6,True,0.0,87766,1722552420000000000,87769,1722552600000000000,87769,1722552600000000000,87770,1722552660000000000,87772,1722552780000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,3209.64,3209.7928,3212.89,3.4457861075644587,0.5,0.5210356174363389,0.557522123893848,1.503430637721474,0.167238906852947,6.0137225508858965,ADVERSE_FLOW_ABSORBED,0.4414417403547105,-0.1080439113917949,0.6373023203007919,0.2290076335877799,2.0,ETHUSDT:ACTIVE_POOL:HIGH:1722464400000000000:8bdeddedd2c33f39,ACCUMULATED_EQUAL_HIGH_LOW_POOL,3242.7,15,21.73745133023889,0.9235407781078926,2,0.0779029243455894,0.3932075387282622,-0.3333333333333333,10.840105258684098,STOP_FIRST,87773,1722552840000000000,87799.0,1.7225544e+18,3211.34,3202.7945,3202.7745,3242.69,3.668597507459928,2.471492929031972,-1.0,26.0,0.6676544299667404,-0.818853524793876,0.8965417243337305,0.8696454726037185,-0.1303545273962815,dev,2024-08-01_2024-08-08
CLR:SOLUSDT:1762480860000000000:7fcbbe1d62c3f440,SOLUSDT,SHORT,FAILED_AUCTION_REVERSAL,SOLUSDT:ACTIVE_POOL:HIGH:1762480800000000000:9693bac4c7c05045,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,157.18,157.1074,157.2526,15,18.034162674195603,2.07911795473928,3,True,0.0,95160,1762480860000000000,95171,1762481520000000000,95171,1762481520000000000,95179,1762482000000000000,95181,1762482120000000000,ORDER_BLOCK,157.28,157.34,157.57,4.047220649896276,0.3333333333333333,0.2078760030609098,0.0422535211267616,1.6399013863083165,0.0199638113847924,19.6788166356998,ALIGNED_INITIATIVE,1.403190997537635,0.0292302245450912,1.036168033263548,1.0285714285713612,2.0,SOLUSDT:ACTIVE_POOL:LOW:1762470900000000000:c8b4fbd359eaf8aa,ACCUMULATED_EQUAL_HIGH_LOW_POOL,153.61,240,218.5011977298035,1.0,0,0.0,0.5368901011437548,-0.3333333333333333,10.873898558888024,STOP_FIRST,95182,1762482180000000000,95214.0,1.7624841e+18,156.578,157.5826,157.5846,153.61100000000002,2.953414294246503,2.455989281601419,-1.0,32.0,0.4365456418351084,-0.989961770460688,0.3853912130742721,0.3738294766820439,-0.626170523317956,dev,2025-11-01_2025-11-08
CLR:XRPUSDT:1754492460000000000:8b1fc6cab82b1671,XRPUSDT,SHORT,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:HIGH:1754423100000000000:9e3bc729a5553280,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.9833,2.982319,2.984281,15,16.56470708612127,1.90970773303662,3,True,0.0,94500,1754492460000000000,94501,1754492520000000000,94501,1754492520000000000,94534,1754494500000000000,94540,1754494860000000000,TRANSFERRED_BOUNDARY,2.982319,2.984281,2.9868,4.622807017543924,0.0,0.0,1.0,5.034325289302981,-0.0215497964466932,10.06865057860596,ALIGNED_INITIATIVE,0.9453562783915,0.0703443886776874,1.3618777744047432,0.4210526315788981,6.0,XRPUSDT:ACTIVE_POOL:LOW:1754491800000000000:3623662bc0159183,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.9355,5,12.326912569026582,1.0,0,0.0,0.4977895752374046,0.0,10.88737054266155,STOP_FIRST,94541,1754494920000000000,94552.0,1.75449558e+18,2.9797,2.987,2.9872,2.9356000000000004,6.041095890411047,4.008511511000715,-1.0,11.0,0.4006314715099027,-0.7917240984599418,0.1630237033375964,0.1581329922374685,-0.8448312485814837,dev,2025-08-01_2025-08-08
CLR:ETHUSDT:1762379460000000000:239a906b281be8e2,ETHUSDT,SHORT,FAILED_AUCTION_REVERSAL,ETHUSDT:ACTIVE_POOL:HIGH:1762379400000000000:3882f4437647fcc6,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3443.76,3441.2022,3444.4578,5,3.421335004908956,0.9628722654527276,2,True,0.0,93470,1762379460000000000,93479,1762380000000000000,93479,1762380000000000000,93482,1762380180000000000,93483,1762380240000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,3443.0,3443.36,3449.98,4.721704098580858,0.2,0.3697011116419312,0.12636363636363,1.4077442330940724,-0.1027804603769717,14.077442330940723,ALIGNED_INITIATIVE,2.77940526997483,0.5920106234106729,1.233716786407538,1.7761557177616447,1.0,ETHUSDT:ACTIVE_POOL:LOW:1762362000000000000:4c9a32d6684ecdc1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,3368.05,15,16.707274439569936,0.788975088456068,4,0.0932873027859574,0.5485783060289745,0.0,10.905254395432696,STOP_FIRST,93484,1762380300000000000,93885.0,1.76240436e+18,3434.69,3450.121925,3450.141925,3368.0600000000004,4.317672616993683,3.399909164733333,-1.0,401.0,3.2279506398793627,-1.0749250286268148,0.5004654877256837,0.4854515230939131,-0.5145484769060868,dev,2025-11-01_2025-11-08
CLR:SOLUSDT:1738696500000000000:c344cba60492c5ea,SOLUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,SOLUSDT:ACTIVE_POOL:HIGH:1738690800000000000:f56481e5e7683da9,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,217.11,216.8283,217.20540000000005,5,14.841934649712735,2.3835240155471,4,True,0.0,91874,1738696500000000000,91875,1738696560000000000,91875,1738696560000000000,91880,1738696860000000000,91880,1738696860000000000,DIRECTIONAL_FVG,216.28,216.8,217.61,5.01123595505617,1.0,1.0,1.0,8.651657590852482,-0.2308031637876687,17.303315181704964,ADVERSE_FLOW_ABSORBED,1.9999999999999685,-0.2347199310283431,3.674111231759774,0.9999999999999684,0.0,SOLUSDT:ACTIVE_POOL:HIGH:1738670400000000000:a9d1223df0a8acf8,ACCUMULATED_EQUAL_HIGH_LOW_POOL,219.89,240,108.51811543840375,1.0,0,0.0,0.45123394023608,0.0,10.946657447171434,STOP_FIRST,91881,1738696920000000000,91898.0,1.73869794e+18,217.982,216.4639,216.4619,219.889,1.2561754825110183,1.0096178201167427,-1.0,17.0,0.1830403397597144,-0.927864866958011,1.1989546875250976,1.1629860468993447,-0.0299999999999999,dev,2025-02-01_2025-02-08
CLR:XRPUSDT:1767778500000000000:b272a5f4ac7baf9e,XRPUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,XRPUSDT:ACTIVE_POOL:LOW:1767772800000000000:14be34ac4d6cc93f,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.2436,2.241875,2.245325,60,50.05260497851811,1.9834035961968008,5,True,0.0,95614,1767778500000000000,95617,1767778680000000000,95617,1767778680000000000,95634,1767779700000000000,95636,1767779820000000000,DIRECTIONAL_FVG,2.2438,2.2473,2.2369,3.6280787961715673,0.75,0.8947454628383426,-0.3181818181817861,6.4716043268133605,0.2076401321695052,25.88641730725344,ADVERSE_FLOW_ABSORBED,1.6999999999999704,-0.091838501276186,3.478476434160782,0.6999999999999704,2.0,XRPUSDT:ACTIVE_POOL:LOW:1767733200000000000:1309baf8cb17d202,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.2231,15,22.673280741700854,1.0,0,0.0,0.6361925111149275,0.0,10.947135836119934,STOP_FIRST,95637,1767779880000000000,95677.0,1.76778228e+18,2.2402,2.248,2.2482,2.2232000000000003,2.179487179487283,1.5067316139865057,-1.0,40.0,0.5076043029226818,-0.8004529392241789,0.5202357583367827,0.5046286855866792,-0.4953713144133208,dev,2026-01-01_2026-01-08
CLR:BTCUSDT:1767764940000000000:b3be42d3eebf990b,BTCUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,BTCUSDT:ACTIVE_POOL:LOW:1767764700000000000:1267f325a5310c71,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,92565.9,92553.516,92602.279,15,22.864897651243187,1.605133429986464,6,True,0.0,95388,1767764940000000000,95389,1767765000000000000,95389,1767765000000000000,95396,1767765420000000000,95398,1767765540000000000,DIRECTIONAL_FVG_OB_OVERLAP,92568.2,92612.7,92534.1,3.996662673379115,1.0,1.0,1.0,2.0566762413928,0.6344155520335333,4.1133524827856,ALIGNED_INITIATIVE,1.788547034510267,0.1328526949225162,1.5188071566940944,1.149425287356386,2.0,BTCUSDT:ACTIVE_POOL:LOW:1767762000000000000:c3dcc487e2eecd3b,ACCUMULATED_EQUAL_HIGH_LOW_POOL,92202.9,60,47.63652860033052,1.0,0,0.0,0.5196407173003935,-0.3333333333333333,10.990811843070611,STOP_FIRST,95399,1767765600000000000,95411.0,1.76776632e+18,92489.9,92613.6135,92613.8135,92203.0,2.319067846274231,1.02655895306457,-1.0,12.0,0.0314138026615361,-0.6435209868749626,0.5700133107222222,0.5529129114005555,-0.4470870885994444,dev,2026-01-01_2026-01-08
CLR:XRPUSDT:1754187180000000000:f43236a7df824329,XRPUSDT,SHORT,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:HIGH:1754182800000000000:db1e916199c1555b,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.8165,2.813909,2.818691,60,86.20337837471648,2.003037820512576,12,True,0.0,89412,1754187180000000000,89414,1754187300000000000,89414,1754187300000000000,89415,1754187360000000000,89417,1754187480000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,2.8168,2.818691,2.8198,3.44673810022692,0.3333333333333333,0.4978013718130216,1.0,1.045011333312864,0.007197577165494,3.135033999938592,ADVERSE_FLOW_ABSORBED,0.6132557503902042,-0.0278390884084544,0.4551518665552506,0.461538461538454,2.0,XRPUSDT:ACTIVE_POOL:LOW:1754184600000000000:c62c6159f2ef902e,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.773,5,3.9744991305880393,0.8947085194571336,1,0.3408253177495649,0.5321996229272015,-1.0,11.04811717695503,STOP_FIRST,89418,1754187540000000000,89447.0,1.75418928e+18,2.8157,2.82,2.8202,2.7731000000000003,9.906976744186569,5.553130316550574,-1.0,29.0,1.2435176518014537,-0.9155569524252256,0.5205129253981776,0.5048975376362322,-0.5045668876508216,dev,2025-08-01_2025-08-08
CLR:SOLUSDT:1767771540000000000:878d7dcc918be272,SOLUSDT,SHORT,FAILED_AUCTION_REVERSAL,SOLUSDT:ACTIVE_POOL:HIGH:1767766500000000000:fcf7c61ce6e98bd8,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,139.27,139.23340000000002,139.3066,15,19.09342461619836,2.2012378758122537,3,True,0.0,95498,1767771540000000000,95499,1767771600000000000,95499,1767771600000000000,95501,1767771720000000000,95504,1767771900000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,139.23340000000002,139.3066,139.36,4.43310428701391,0.5,0.8257605206521845,1.0,1.492464492023179,-0.4620339860720301,2.984928984046358,ADVERSE_FLOW_ABSORBED,1.5183281424196362,-0.1809310431223307,1.1799844272587088,1.1250000000000666,3.0,SOLUSDT:5m:LOW:c19087:s4:1767769200000000000,MINOR_ROUTE_STRUCTURE,138.6,5,2.9730340756132487,1.0,0,0.0,0.408518563302706,0.0,11.052682556358048,STOP_FIRST,95505,1767771960000000000,95520.0,1.76777286e+18,139.13799999999998,139.36280000000002,139.36480000000003,138.601,2.3887900355866165,1.201226931518122,-1.0,15.0,0.2404033968998682,-0.7977021806226854,0.5363255240585388,0.5202357583367827,-0.4797642416632173,dev,2026-01-01_2026-01-08
CLR:XRPUSDT:1754219280000000000:dd1821f497df68b8,XRPUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,XRPUSDT:ACTIVE_POOL:HIGH:1754218800000000000:9b5220314f4b6244,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.8757,2.8736900000000003,2.87771,60,11.733370473057931,0.953246538836344,2,True,0.0,89947,1754219280000000000,89949,1754219400000000000,89949,1754219400000000000,89970,1754220660000000000,89973,1754220840000000000,DIRECTIONAL_FVG,2.8741,2.8775,2.8809,4.984342679819111,0.6666666666666666,0.6843426798189362,0.6000000000001421,3.105593175250159,0.2206809073613498,9.316779525750476,ADVERSE_FLOW_ABSORBED,1.7616060230597832,-0.1396628052375336,2.9991037834653054,0.7619047619046814,3.0,XRPUSDT:ACTIVE_POOL:HIGH:1754220300000000000:b40941161bcaca01,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.8928,15,16.27715184121306,1.0,0,0.0,0.5538780384177181,0.0,11.078262192049344,STOP_FIRST,89974,1754220900000000000,89975.0,1.75422096e+18,2.8795,2.8734900000000003,2.8732900000000003,2.8927,2.1963394342761675,1.2305991540098848,-1.0,1.0,0.0990491828717215,-0.7153552096293495,0.3929948957091628,0.3812050488378879,-0.6259407311171201,dev,2025-08-01_2025-08-08
CLR:XRPUSDT:1762013160000000000:964baf5d05b348c3,XRPUSDT,SHORT,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:HIGH:1762001100000000000:96827245e6246bd8,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.5052,2.504843,2.505557,15,13.578748268809436,1.56546327315559,3,True,0.0,87365,1762013160000000000,87369,1762013400000000000,87369,1762013400000000000,87380,1762014060000000000,87382,1762014180000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,2.504843,2.5054,2.5078,4.760318719378864,0.0,0.0,0.3170731707317443,1.803420856467268,0.0591113689331227,9.01710428233634,ALIGNED_INITIATIVE,1.986431844755638,0.185829095081616,0.9807556174436344,1.4736842105261436,2.0,XRPUSDT:5m:LOW:c17468:s2:1762012500000000000,MINOR_ROUTE_STRUCTURE,2.4912,5,1.693147180559876,1.0,0,0.0,0.4926429109723898,-0.3333333333333333,11.087042172126411,STOP_FIRST,87383,1762014240000000000,87396.0,1.76201502e+18,2.502,2.508,2.5082,2.4913000000000003,1.7833333333333865,1.0282179412068992,-1.0,13.0,0.172312782162192,-0.8271013543784504,0.8903871353293964,0.8636755212695145,-0.1363244787304854,dev,2025-11-01_2025-11-08
CLR:BTCUSDT:1722476160000000000:7988dbb44efc46d9,BTCUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,BTCUSDT:ACTIVE_POOL:LOW:1722475800000000000:1c23e8d28865dbe6,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,64320.0,64302.744,64337.256,15,27.43000920897361,3.162343917782399,3,True,0.0,86495,1722476160000000000,86498,1722476340000000000,86515,1722477360000000000,86516,1722477420000000000,86516,1722477420000000000,DIRECTIONAL_FVG_OB_OVERLAP,64188.0,64297.0,64083.0,3.7165685449957615,1.0,1.0,-0.7964693665628381,11.985580253953398,0.2769339275265871,47.94232101581359,ALIGNED_INITIATIVE,1.597111796080494,0.3090459524590774,3.010414877123946,0.2880658436214164,0.0,BTCUSDT:ACTIVE_POOL:LOW:1721926800000000000:d400ab25dedf9c47,ACCUMULATED_EQUAL_HIGH_LOW_POOL,63206.4,10080,1528.5123123947317,0.9988731690600288,1,0.0012639661581761,0.5,0.0,11.10859022104164,STOP_FIRST,86517,1722477480000000000,86799.0,1.7224944e+18,64154.9,64379.74,64379.94,63206.5,4.218110656466893,3.123602049335691,-1.0,282.0,2.058018422064718,-0.8278391200613012,0.9409,0.912673,-0.087327,dev,2024-08-01_2024-08-08
CLR:XRPUSDT:1767735360000000000:b048f1a96169051a,XRPUSDT,SHORT,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:HIGH:1767723300000000000:f0cfbd612539ac25,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.2886,2.2874600000000003,2.28974,15,12.611447399786943,1.453945336850334,3,True,0.0,94895,1767735360000000000,94896,1767735420000000000,94896,1767735420000000000,94923,1767737040000000000,94925,1767737160000000000,TRANSFERRED_BOUNDARY,2.2874600000000003,2.28974,2.29,4.565789033251024,0.0,0.0,1.0,2.1047329101204157,0.0786008739109422,4.209465820240831,ALIGNED_INITIATIVE,1.6213267391953636,0.0888916795332151,0.945131265942934,1.2173913043478373,2.0,XRPUSDT:ACTIVE_POOL:LOW:1767735900000000000:a9552ca1c7c67e11,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.2478,15,15.488392523756325,0.9455175167388082,1,0.0879779719262221,0.5371269209979577,-0.3333333333333333,11.189451779822626,STOP_FIRST,94926,1767737220000000000,94968.0,1.76773974e+18,2.2837,2.2902,2.2904,2.2479,5.507692307692358,3.806429250977832,-1.0,42.0,1.1015850585008538,-0.9791867186674148,0.5988788589392632,0.5809124931710853,-0.4190875068289147,dev,2026-01-01_2026-01-08
CLR:XRPUSDT:1738776120000000000:6b060e055543e822,XRPUSDT,LONG,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:LOW:1738710000000000000:eb8cb087b86dd1d3,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.4203,2.4180200000000003,2.42258,15,24.36814651245156,2.2593883593100075,4,True,0.0,93201,1738776120000000000,93203,1738776240000000000,93203,1738776240000000000,93206,1738776420000000000,93209,1738776600000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,2.4182,2.42258,2.4159,5.183098591549278,0.0,0.0,1.0,3.085809487245631,-0.0148149206426361,9.257428461736891,ALIGNED_INITIATIVE,1.1807409911077833,0.22926474134273,1.3439392388056273,0.5034965034965109,3.0,XRPUSDT:ACTIVE_POOL:HIGH:1738776300000000000:599220a24f8bab3b,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.473,5,6.784590467269767,1.0,0,0.0,0.6455914668168685,0.0,11.19879672456989,STOP_FIRST,93210,1738776660000000000,93214.0,1.7387769e+18,2.4343,2.415648,2.415448,2.4729,2.0694831653441974,1.7337260163311572,-1.0,4.0,0.4135945910099375,-1.3394824822480935,1.1841774804059553,1.1486521559937766,-0.0419553232951249,dev,2025-02-01_2025-02-08
CLR:SOLUSDT:1738848720000000000:02b6382eba6e80ff,SOLUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,SOLUSDT:ACTIVE_POOL:HIGH:1738846800000000000:cb5aafc8546626ca,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,199.34,199.2895,199.3805,5,6.04011428057363,1.6998798751319786,2,True,0.0,94411,1738848720000000000,94413,1738848840000000000,94413,1738848840000000000,94415,1738848960000000000,94417,1738849080000000000,DIRECTIONAL_FVG,199.05,199.44,200.1,5.977989728540065,1.0,1.0,0.7021276595744964,4.4545184539896505,0.0660962859071019,13.36355536196895,ADVERSE_FLOW_ABSORBED,2.4035087719298613,-0.0226832867659812,3.728264940402711,1.4035087719298611,2.0,SOLUSDT:ACTIVE_POOL:HIGH:1738845000000000000:eef647a2d2aa06e9,ACCUMULATED_EQUAL_HIGH_LOW_POOL,200.91,15,20.44018464323149,1.0,0,0.0,0.4632774094789458,-0.3333333333333333,11.204870862167091,STOP_FIRST,94418,1738849140000000000,94423.0,1.73884944e+18,199.932,198.97985,198.97785,200.909,1.0260988289659798,0.7254235673447353,-1.0,5.0,0.0,-0.8945870268367541,0.7969835238772217,0.773074018160905,-0.3552099789886994,dev,2025-02-01_2025-02-08
CLR:ETHUSDT:1762518420000000000:1803890b21cb8149,ETHUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:15m:LOW:c6381:s2:1762516800000000000,DEFENDED_INTRADAY_SWING,LOW,3224.05,3223.0207,3225.0793000000003,15,4.134507756918938,2.387059166423745,1,False,0.0,95786,1762518420000000000,95788,1762518540000000000,95788,1762518540000000000,95825,1762520760000000000,95827,1762520880000000000,DIRECTIONAL_FVG,3226.0,3226.9,3208.37,5.97379877716955,1.0,1.0,0.7700950734658668,4.7096588863107005,0.1570280817158992,14.128976658932102,ADVERSE_FLOW_ABSORBED,1.4586989999906457,-0.0059492167598342,1.5159933730288102,0.9533678756477086,2.0,ETHUSDT:ACTIVE_POOL:LOW:1762387200000000000:0319d257809f0f24,ACCUMULATED_EQUAL_HIGH_LOW_POOL,3165.41,1440,241.570275206098,0.9963496587913324,1,0.0064442431392867,0.6471587148421966,-0.3333333333333333,11.207002851525395,STOP_FIRST,95828,1762520940000000000,95830.0,1.76252106e+18,3213.79,3228.961775,3228.981775,3165.42,3.1881569559263228,2.505274422020351,-1.0,2.0,0.0,-1.1334284280417863,0.3444907208426049,0.3341559992173268,-0.6658440007826731,dev,2025-11-01_2025-11-08
CLR:SOLUSDT:1707214800000000000:fa4ccf2d8ea1d007,SOLUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,SOLUSDT:ACTIVE_POOL:LOW:1707205500000000000:f6b3c7fa59907b3a,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,95.195,95.18381,95.24931,15,11.201514039106565,1.2913972985446285,3,True,0.0,94219,1707214800000000000,94221,1707214920000000000,94221,1707214920000000000,94222,1707214980000000000,94223,1707215040000000000,DIRECTIONAL_FVG,95.159,95.231,94.891,4.408284023668662,1.0,1.0,-0.3243243243242811,7.6364795132629055,0.2052123186390251,22.90943853978872,ALIGNED_INITIATIVE,2.5786074847934906,0.3344214382818491,3.319223722656176,1.2441860465116414,1.0,SOLUSDT:5m:LOW:c18707:s2:1707174600000000000,MINOR_ROUTE_STRUCTURE,94.471,5,2.193092214189765,1.0,0,0.0,0.511750358550735,-0.3333333333333333,11.216999192775964,STOP_FIRST,94224,1707215100000000000,94231.0,1.70721552e+18,94.983,95.25232,95.25432,94.472,1.8973711569880003,1.2133384070338251,-1.0,7.0,0.8268778190598303,-0.998802910151486,0.6511230207552878,0.6315893301326292,-0.3934452617542967,dev,2024-02-01_2024-02-08
CLR:ETHUSDT:1738791540000000000:bd3506a3e18f3de8,ETHUSDT,SHORT,FAILED_AUCTION_REVERSAL,ETHUSDT:ACTIVE_POOL:HIGH:1738789200000000000:a777222e66323f6d,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2787.34,2785.8379,2788.8421000000003,15,15.431614543227122,1.43080271806929,4,True,0.0,93458,1738791540000000000,93461,1738791720000000000,93461,1738791720000000000,93475,1738792560000000000,93476,1738792620000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,2785.8379,2788.8421000000003,2791.55,4.481218968096951,0.25,0.5128198055198235,1.0,1.6229383997673026,-0.1537335947631781,6.49175359906921,ALIGNED_INITIATIVE,2.905303676830487,0.1081358160897903,1.9905975799573128,2.1336353340882592,1.0,ETHUSDT:5m:LOW:c18687:s2:1738791000000000000,MINOR_ROUTE_STRUCTURE,2756.87,5,1.9285624985893424,1.0,0,0.0,0.5066167915942877,0.0,11.240372356614124,STOP_FIRST,93477,1738792680000000000,93493.0,1.73879364e+18,2775.47,2791.711875,2791.731875,2756.88,1.144572286143041,0.8742700394908187,-1.0,16.0,0.2115988076761452,-1.1708817397464952,1.0483438091673078,1.0168934948922883,-0.1518499360543999,dev,2025-02-01_2025-02-08
CLR:ETHUSDT:1767305340000000000:d0250f32e9419316,ETHUSDT,SHORT,FAILED_AUCTION_REVERSAL,ETHUSDT:15m:HIGH:c5844:s2:1767303900000000000,DEFENDED_INTRADAY_SWING,HIGH,2992.11,2991.8256,2992.3944,15,3.903303127985418,1.073839662447286,3,False,0.0,87728,1767305340000000000,87729,1767305400000000000,87729,1767305400000000000,87746,1767306420000000000,87748,1767306540000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,2991.8256,2992.09,2993.0,6.106295040250018,0.0,0.0,1.0,2.52405680369305,-0.1121035868299153,5.048113607386101,ALIGNED_INITIATIVE,1.4587871663766765,0.4499944027905538,1.1513782907562369,0.6250000000007105,2.0,ETHUSDT:ACTIVE_POOL:LOW:1767303000000000000:af4ee624b163f45a,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2986.15,15,13.309977183569927,1.0,0,0.0,0.5257736531893139,0.3333333333333333,11.24966414593619,STOP_FIRST,87749,1767306600000000000,87751.0,1.76730672e+18,2991.38,2993.02,2993.04,2986.1600000000003,3.1829268292684176,0.6721704308274772,-1.0,2.0,0.0816816093856728,-0.354670146016655,0.7990977154409616,0.7751247839777328,-0.2248752160222672,dev,2026-01-01_2026-01-08
CLR:XRPUSDT:1762518660000000000:f13db23ad142067b,XRPUSDT,LONG,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:LOW:1762518600000000000:b52cfe7318456420,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.1627,2.161896,2.163504,15,25.82639404125264,2.3945955031886856,4,True,0.0,95790,1762518660000000000,95797,1762519080000000000,95797,1762519080000000000,95798,1762519140000000000,95800,1762519260000000000,ORDER_BLOCK,2.164,2.1646,2.1563,5.306857503682167,0.125,0.262458470900693,0.3093525179856446,2.4503462823907625,-0.0322677540187505,19.6027702591261,ALIGNED_INITIATIVE,0.8440933143575495,0.0378341762511845,0.9364244731425838,0.494117647058837,2.0,XRPUSDT:ACTIVE_POOL:HIGH:1762518600000000000:528399bc96a00ca9,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.1969,5,10.166696679587137,0.9659698707686372,1,0.1562604386004001,0.6038606294816583,0.0,11.31171435747196,STOP_FIRST,95801,1762519320000000000,95806.0,1.76251962e+18,2.1678,2.1561,2.1559,2.1968,2.478632478632377,1.9539918289555775,-1.0,5.0,0.1848974352592061,-0.8747070975725091,0.3551450730336133,0.3444907208426049,-0.6555092791573951,dev,2025-11-01_2025-11-08
CLR:SOLUSDT:1767305340000000000:b6b7750639311cd1,SOLUSDT,SHORT,FAILED_AUCTION_REVERSAL,SOLUSDT:DIAGONAL:15:HIGH:1767239100000000000:1767303000000000000:eca1003ff93c2194,DIAGONAL_RESISTANCE,HIGH,125.65061971830984,125.61281971830984,125.68841971830986,15,4.73059042336497,1.6130952380952412,2,True,0.3267605633803073,87728,1767305340000000000,87729,1767305400000000000,87729,1767305400000000000,87750,1767306660000000000,87752,1767306780000000000,TRANSFERRED_BOUNDARY,125.61281971830984,125.68841971830986,125.69,5.21771247119778,0.0,0.0,1.0,2.0981308359364683,0.0375924716516516,4.196261671872937,ALIGNED_INITIATIVE,2.3807741089167536,0.0333027894637504,1.042413958359009,2.0,2.0,SOLUSDT:ACTIVE_POOL:LOW:1767306600000000000:77156af5720e2fd8,ACCUMULATED_EQUAL_HIGH_LOW_POOL,125.25,15,18.797508127518437,1.0,0,0.0,0.5523317940521709,-0.3333333333333333,11.319308153322032,STOP_FIRST,87753,1767306840000000000,87761.0,1.76730732e+18,125.558,125.692,125.694,125.251,2.2910447761196564,0.8377256083111679,-1.0,8.0,0.8714730187367645,-0.5427595116693522,0.7751247839777328,0.7518710404584008,-0.2481289595415992,dev,2026-01-01_2026-01-08
