source_id,symbol,source_kind,source_side,source_price,source_timeframe_minutes,source_semantic_weight,source_accumulated,source_interaction_index,source_interaction_time_ns,line_slope_atr_per_hour,branch,side,confirmation_index,confirmation_time_ns,event_extreme,zone_lower,zone_upper,location_kind,event_strength,reason,counterfactual_mfe_r,counterfactual_mae_r,episode_id,response_index,response_time_ns,diagnostic_role,diagnostic_period
ETHUSDT:ACTIVE_POOL:LOW:1707159600000000000:90116e137759213d,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2288.36,60,62.13120307038149,True,93381,1707164520000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,93382.0,1.70716458e+18,2285.03,2288.85,2288.89,DIRECTIONAL_FVG,6.805825242718839,NO_FIRST_DEFENDED_RETURN,0.8390965807418148,-3.953668327126735,,,,dev,2024-02-01_2024-02-08
BTCUSDT:ACTIVE_POOL:HIGH:1738893000000000000:373635e43c81616a,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,96896.7,15,16.22644268096174,True,95151,1738893120000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,95152.0,1.73889318e+18,97404.8,96813.5,96984.9,DIRECTIONAL_FVG,11.592063492063538,NO_FIRST_DEFENDED_RETURN,0.8368901163277338,-0.6434957264024282,,,,dev,2025-02-01_2025-02-08
SOLUSDT:ACTIVE_POOL:LOW:1720483200000000000:8b7bbea883a4a4fa,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,127.527,1440,359.2124094468395,True,92227,1722820080000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,92228.0,1.72282014e+18,123.0,127.2,129.22,DIRECTIONAL_FVG,8.471489361702076,NO_LIVE_OPPOSING_LIQUIDITY,0.8366725517505407,-1.4762661535477977,,92230.0,1.72282026e+18,dev,2024-08-01_2024-08-08
BTCUSDT:ACTIVE_POOL:LOW:1762437600000000000:138f4295262a9ae2,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,102329.0,15,30.0395999140348,True,94475,1762439760000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,94477.0,1.76243988e+18,102290.2,102371.0,102560.1,ORDER_BLOCK,6.9456159822420975,NO_FIRST_DEFENDED_RETURN,0.8363582267181981,-7.10473073490023,,,,dev,2025-11-01_2025-11-08
XRPUSDT:ACTIVE_POOL:LOW:1735660800000000000:eeca50f81484fcf0,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,1.9001,10080,2017.2008392812904,True,89407,1738548480000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,89413.0,1.73854884e+18,1.7636,1.9958,2.001,DIRECTIONAL_FVG,14.210082039740584,NO_FIRST_DEFENDED_RETURN,0.8338826631509544,-0.0969017798286101,,,,dev,2025-02-01_2025-02-08
SOLUSDT:15m:HIGH:c5939:s2:1722634200000000000,SOLUSDT,DEFENDED_INTRADAY_SWING,HIGH,153.441,15,5.382965558740431,False,89140,1722634860000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,89142.0,1.72263498e+18,154.423,153.5,153.67,DIRECTIONAL_FVG,4.548551532093421,NO_FIRST_DEFENDED_RETURN,0.8334851521224209,-6.456094006194154,,,,dev,2024-08-01_2024-08-08
ETHUSDT:ACTIVE_POOL:LOW:1738468200000000000:295d53705a4c5733,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3020.17,10080,1698.3248689441823,True,88857,1738515480000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,88914.0,1.7385189e+18,2961.0,2985.41,2997.15,DIRECTIONAL_FVG,13.078127051364158,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.8316092581507395,-0.181886026365366,,88930.0,1.73851986e+18,dev,2025-02-01_2025-02-08
BTCUSDT:ACTIVE_POOL:HIGH:1754262900000000000:691db75418f06d3c,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,114567.3,15,27.15399359460584,True,90765,1754268360000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,90767.0,1.75426848e+18,114817.9,114514.7,114544.9,DIRECTIONAL_FVG,9.597601982093856,NO_FIRST_DEFENDED_RETURN,0.8309325109670879,-2.119486562157664,,,,dev,2025-08-01_2025-08-08
XRPUSDT:ACTIVE_POOL:HIGH:1738544400000000000:551d37b4b48eacad,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.5847,15,28.085436416253653,True,90225,1738597560000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,90227.0,1.73859768e+18,2.593,2.581218,2.588051,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.080291970802916,NO_FIRST_DEFENDED_RETURN,0.829015544041436,-5.784974093264221,,,,dev,2025-02-01_2025-02-08
ETHUSDT:ACTIVE_POOL:HIGH:1722628800000000000:bf86d2734a172eca,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3022.95,15,13.430041278667538,True,89041,1722628920000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,89043.0,1.72262904e+18,3030.92,3016.3,3024.94,DIRECTIONAL_FVG,4.352324233161162,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.8234991609375506,-4.350944621880552,,89045.0,1.72262916e+18,dev,2024-08-01_2024-08-08
BTCUSDT:ACTIVE_POOL:HIGH:1707111000000000000:1d1b87651bbd3664,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,42826.0,15,22.6032585359408,True,92532,1707113580000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,92533.0,1.70711364e+18,42836.0,42787.9,42804.0,DIRECTIONAL_FVG,9.520146520145826,NO_FIRST_DEFENDED_RETURN,0.8226190476190303,-5.839285714285714,,,,dev,2024-02-01_2024-02-08
ETHUSDT:ACTIVE_POOL:HIGH:1767286800000000000:8b394af83b834788,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2993.91,15,30.86203804117274,True,87450,1767288660000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,87454.0,1.7672889e+18,3005.0,2996.64,2998.53,DIRECTIONAL_FVG_OB_OVERLAP,14.801843317971803,NO_FIRST_DEFENDED_RETURN,0.8199658703071921,-0.308020477815677,,,,dev,2026-01-01_2026-01-08
ETHUSDT:ACTIVE_POOL:HIGH:1707334200000000000:387ef16aa3d6fff3,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2423.95,15,33.92442638889277,True,96224,1707335100000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,96225.0,1.70733516e+18,2424.92,2422.08,2422.37,ORDER_BLOCK,5.19409628340224,NO_FIRST_DEFENDED_RETURN,0.8164383561643682,-6.501369863013542,,,,dev,2024-02-01_2024-02-08
BTCUSDT:DIAGONAL:15:LOW:1706911200000000000:1706944500000000000:dbc3aab49facda2a,BTCUSDT,DIAGONAL_SUPPORT,LOW,43054.91891891892,15,1.888789547900295,True,89749,1706946600000000000,1.3711272247862485,FAILED_AUCTION_REVERSAL,LONG,89774.0,1.7069481e+18,43017.0,43052.4,43057.9,DIRECTIONAL_FVG_OB_OVERLAP,10.98352045680324,NO_FIRST_DEFENDED_RETURN,0.8151750972762698,-2.291828793774311,,,,dev,2024-02-01_2024-02-08
ETHUSDT:ACTIVE_POOL:LOW:1707143700000000000:b55985e67a93b289,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2320.95,15,33.96422363956859,True,93040,1707144060000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,93041.0,1.70714412e+18,2319.32,2320.5951,2322.2615,TRANSFERRED_BOUNDARY,5.890034364260655,NO_FIRST_DEFENDED_RETURN,0.811209439528054,-9.988200589970914,,,,dev,2024-02-01_2024-02-08
XRPUSDT:ACTIVE_POOL:LOW:1752614100000000000:35d961ba5c98a740,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.8544,15,16.909237151744534,True,88772,1754148780000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,88782.0,1.75414938e+18,2.8523,2.854,2.855669,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.500945831826882,NO_FIRST_DEFENDED_RETURN,0.8059701492537175,-17.656716417910648,,,,dev,2025-08-01_2025-08-08
XRPUSDT:DIAGONAL:15:HIGH:1767316500000000000:1767361500000000000:304fb5312d223baa,XRPUSDT,DIAGONAL_RESISTANCE,HIGH,1.906226,15,2.917303124100657,True,88719,1767364800000000000,1.8109090909093009,FAILED_AUCTION_REVERSAL,SHORT,88725.0,1.76736516e+18,1.9102,1.9066,1.90682,TRANSFERRED_BOUNDARY_OB_OVERLAP,8.177777777778257,NO_FIRST_DEFENDED_RETURN,0.800000000000019,-13.442857142857354,,,,dev,2026-01-01_2026-01-08
BTCUSDT:ACTIVE_POOL:HIGH:1762305300000000000:82d7089292714f08,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,101934.2,60,57.128894049895855,True,92365,1762313160000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,92370.0,1.76231346e+18,102100.0,101740.0,101790.1,DIRECTIONAL_FVG,2.956885234867737,NO_FIRST_DEFENDED_RETURN,0.7932887608877823,-1.6173481644231584,,,,dev,2025-11-01_2025-11-08
SOLUSDT:ACTIVE_POOL:LOW:1736899200000000000:9208733bd7b416f2,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,181.52,1440,364.7436098375367,True,89394,1738547700000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,89395.0,1.73854776e+18,176.93,182.01,184.68,DIRECTIONAL_FVG,6.824675324675328,NO_FIRST_DEFENDED_RETURN,0.7918668673829116,-4.660466459076545,,,,dev,2025-02-01_2025-02-08
ETHUSDT:15m:LOW:c6023:s2:1722709800000000000,ETHUSDT,DEFENDED_INTRADAY_SWING,LOW,2896.57,15,2.534121251039082,False,90393,1722710040000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,90395.0,1.72271016e+18,2890.06,2895.7,2897.6059,TRANSFERRED_BOUNDARY_OB_OVERLAP,6.829963235294086,NO_FIRST_DEFENDED_RETURN,0.7838452787258394,-2.994311717861211,,,,dev,2024-08-01_2024-08-08
XRPUSDT:ACTIVE_POOL:HIGH:1723054500000000000:67b2517cb3090eeb,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,0.5053,15,18.77096603646434,True,96146,1723055220000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,96148.0,1.72305534e+18,0.5065,0.5052,0.505552,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.9658320901414825,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.7826086956521828,-30.869565217391727,,96151.0,1.72305552e+18,dev,2024-08-01_2024-08-08
ETHUSDT:ACTIVE_POOL:LOW:1722962700000000000:1281b397d5b9483d,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2492.75,15,20.432134795075587,True,94678,1722967140000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,94679.0,1.7229672e+18,2479.48,2485.67,2493.39,DIRECTIONAL_FVG,6.2833004194032185,NO_FIRST_DEFENDED_RETURN,0.782349564793466,-3.175002555413148,,,,dev,2024-08-01_2024-08-08
ETHUSDT:DIAGONAL:15:HIGH:1738710900000000000:1738724400000000000:5a7213cc81652d2d,ETHUSDT,DIAGONAL_RESISTANCE,HIGH,2761.812222222222,15,3.677906273327135,True,92514,1738734900000000000,0.8346717654556959,ACCEPTED_AUCTION_CONTINUATION,LONG,92516.0,1.73873502e+18,2787.23,2765.79,2770.2,DIRECTIONAL_FVG,8.545303427297942,NO_FIRST_DEFENDED_RETURN,0.7817672552774871,-2.270429736760252,,,,dev,2025-02-01_2025-02-08
ETHUSDT:ACTIVE_POOL:LOW:1738608300000000000:4eb561215b68c8b6,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2665.06,15,21.567752475946374,True,91037,1738646280000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,91040.0,1.73864646e+18,2661.22,2672.4,2683.11,ORDER_BLOCK,10.67302452316097,NO_FIRST_DEFENDED_RETURN,0.7802579365079343,-0.9677579365079322,,,,dev,2025-02-01_2025-02-08
ETHUSDT:ACTIVE_POOL:HIGH:1767344400000000000:c055fb01d66ad51d,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3077.99,10080,1967.6962639922665,True,88728,1767365340000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,88731.0,1.76736552e+18,3112.15,3081.98,3095.14,DIRECTIONAL_FVG,13.243846385114606,NO_FIRST_DEFENDED_RETURN,0.777008843366839,-0.7602388683301418,,,,dev,2026-01-01_2026-01-08
SOLUSDT:ACTIVE_POOL:LOW:1720872000000000000:eedccfbc99ac8c1a,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,138.345,60,49.32777650326386,True,91606,1722782820000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,91607.0,1.72278288e+18,137.901,138.27651,138.41349,TRANSFERRED_BOUNDARY_OB_OVERLAP,6.499999999999974,NO_FIRST_DEFENDED_RETURN,0.7731673582296117,-10.54495159059496,,,,dev,2024-08-01_2024-08-08
ETHUSDT:DIAGONAL:15:LOW:1754117100000000000:1754173800000000000:f6712669c1bc9195,ETHUSDT,DIAGONAL_SUPPORT,LOW,3383.3811851851856,15,5.983740765410841,True,89238,1754176740000000000,-1.2065311320325562,ACCEPTED_AUCTION_CONTINUATION,SHORT,89241.0,1.75417692e+18,3367.18,3386.79,3389.77,DIRECTIONAL_FVG,7.883545719018634,NO_FIRST_DEFENDED_RETURN,0.7710182133816776,-4.375828261943436,,,,dev,2025-08-01_2025-08-08
ETHUSDT:ACTIVE_POOL:LOW:1762185600000000000:3908a96d9686875e,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3578.4,5,17.34602518175263,True,90244,1762185900000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,90247.0,1.76218608e+18,3562.27,3577.5819,3580.8994,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.647065490427735,NO_FIRST_DEFENDED_RETURN,0.7653312819299514,-10.895121999329794,,,,dev,2025-11-01_2025-11-08
BTCUSDT:ACTIVE_POOL:HIGH:1754327100000000000:9a5640ae431abf0e,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115431.6,60,108.28882549156764,True,91746,1754327220000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,91749.0,1.7543274e+18,115562.0,115379.2,115461.5,DIRECTIONAL_FVG,4.081551860649164,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.765280264891846,-5.46057595927574,,91750.0,1.75432746e+18,dev,2025-08-01_2025-08-08
ETHUSDT:ACTIVE_POOL:LOW:1720656000000000000:24b1a825b98185c7,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3022.57,1440,299.5347335967278,True,88746,1722611220000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,88749.0,1.7226114e+18,3000.0,3017.0131,3021.82,TRANSFERRED_BOUNDARY_OB_OVERLAP,6.154261938278885,NO_FIRST_DEFENDED_RETURN,0.7634494140555392,-1.7568439341589088,,,,dev,2024-08-01_2024-08-08
SOLUSDT:ACTIVE_POOL:LOW:1706771700000000000:60c93ff088a8a1ee,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,94.056,15,12.671406828631968,True,94244,1707216300000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,94245.0,1.70721636e+18,93.223,93.824,94.533,DIRECTIONAL_FVG,9.037037037037216,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.7623508606319971,-1.6358281006351023,,94250.0,1.70721666e+18,dev,2024-02-01_2024-02-08
ETHUSDT:DIAGONAL:15:LOW:1706624100000000000:1706736600000000000:4f795f6967dc2519,ETHUSDT,DIAGONAL_SUPPORT,LOW,2257.479296,15,7.27766792783732,True,86480,1706750460000000000,-0.4010666666666772,ACCEPTED_AUCTION_CONTINUATION,SHORT,86481.0,1.70675052e+18,2237.0,2256.75,2262.93,DIRECTIONAL_FVG,8.955598826979553,NO_FIRST_DEFENDED_RETURN,0.760151729938902,-1.929303656360199,,,,dev,2024-02-01_2024-02-08
SOLUSDT:DIAGONAL:240:LOW:1703894400000000000:1707148800000000000:88b81261be137901,SOLUSDT,DIAGONAL_SUPPORT,LOW,95.14070442477876,240,9.259201233070463,True,93481,1707170520000000000,-0.0911069200638223,FAILED_AUCTION_REVERSAL,LONG,93590.0,1.70717706e+18,94.171,95.528,95.632,DIRECTIONAL_FVG,16.5093748320405,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.7594945201665284,-0.3267436672447824,,93597.0,1.70717748e+18,dev,2024-02-01_2024-02-08
ETHUSDT:ACTIVE_POOL:LOW:1738763100000000000:5ca1921641f91056,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2780.77,15,18.61973591034853,True,93057,1738767480000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,93059.0,1.7387676e+18,2766.92,2779.7566,2782.849,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.450549450549598,NO_FIRST_DEFENDED_RETURN,0.7558386411889423,-3.859341825902308,,,,dev,2025-02-01_2025-02-08
XRPUSDT:ACTIVE_POOL:HIGH:1762308000000000000:4b3cc2717a8dc95f,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.2279,60,44.49663090785536,True,92344,1762311900000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,92348.0,1.76231214e+18,2.2353,2.2296,2.23,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.8788151234874353,NO_FIRST_DEFENDED_RETURN,0.7542372881356022,-3.042372881355909,,,,dev,2025-11-01_2025-11-08
ETHUSDT:15m:HIGH:c5892:s2:1767347100000000000,ETHUSDT,DEFENDED_INTRADAY_SWING,HIGH,3049.8,15,3.973958824689635,False,88429,1767347400000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,88436.0,1.76734782e+18,3055.0,3049.3740000000003,3049.4,TRANSFERRED_BOUNDARY_OB_OVERLAP,9.001808375634957,NO_FIRST_DEFENDED_RETURN,0.7524972253051699,-2.5504994450609835,,,,dev,2026-01-01_2026-01-08
ETHUSDT:DIAGONAL:15:HIGH:1767325500000000000:1767345300000000000:caf3975cdc37cdf5,ETHUSDT,DIAGONAL_RESISTANCE,HIGH,3051.437575757576,15,4.886169954285905,True,88429,1767347400000000000,1.8170050014712091,FAILED_AUCTION_REVERSAL,SHORT,88436.0,1.76734782e+18,3055.0,3047.05,3049.4,ORDER_BLOCK,9.001808375634957,NO_FIRST_DEFENDED_RETURN,0.7524972253051699,-2.5504994450609835,,,,dev,2026-01-01_2026-01-08
XRPUSDT:ACTIVE_POOL:LOW:1707160200000000000:415e84c824f91741,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,0.5069,5,3.069294632309409,True,93369,1707163800000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,93371.0,1.70716392e+18,0.5063,0.5069,0.5071,DIRECTIONAL_FVG,3.5421494889265848,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.7500000000000694,-1.5500000000000804,,93380.0,1.70716446e+18,dev,2024-02-01_2024-02-08
BTCUSDT:ACTIVE_POOL:LOW:1706849100000000000:baed815583f050b9,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,42963.3,15,16.368239395976158,True,88125,1706849160000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,88126.0,1.70684922e+18,42937.9,42957.7,42975.8,DIRECTIONAL_FVG,5.737518312295016,NO_FIRST_DEFENDED_RETURN,0.7477650597376564,-13.309382571642285,,,,dev,2024-02-01_2024-02-08
ETHUSDT:ACTIVE_POOL:HIGH:1762049700000000000:460b9ca29519f0e3,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3875.9,15,28.497770852236123,True,87976,1762049820000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,87978.0,1.76204994e+18,3876.78,3874.5,3874.6,ORDER_BLOCK,4.949197848030119,NO_FIRST_DEFENDED_RETURN,0.7474226804123736,-11.103092783504824,,,,dev,2025-11-01_2025-11-08
ETHUSDT:DIAGONAL:15:HIGH:1762023600000000000:1762041600000000000:9ab25b4aa7dae613,ETHUSDT,DIAGONAL_RESISTANCE,HIGH,3874.393,15,1.699850704654939,True,87976,1762049820000000000,-0.6255924170615219,FAILED_AUCTION_REVERSAL,SHORT,87978.0,1.76204994e+18,3876.78,3874.5,3874.6,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.503241965677149,NO_FIRST_DEFENDED_RETURN,0.7474226804123736,-11.103092783504824,,,,dev,2025-11-01_2025-11-08
BTCUSDT:ACTIVE_POOL:HIGH:1767643200000000000:c2da8e35fc9f7405,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,94475.7,15,20.71481201870192,True,93385,1767644760000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,93388.0,1.76764494e+18,94756.9,94514.0,94537.8,DIRECTIONAL_FVG,5.963292648975303,NO_FIRST_DEFENDED_RETURN,0.7468516950309748,-5.477094544759095,,,,dev,2026-01-01_2026-01-08
XRPUSDT:ACTIVE_POOL:HIGH:1767486600000000000:1a1475c7edea0198,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.0349,5,14.25015467886629,True,90754,1767486900000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,90756.0,1.76748702e+18,2.037,2.0342,2.0351,TRANSFERRED_BOUNDARY_OB_OVERLAP,8.740740740740844,NO_FIRST_DEFENDED_RETURN,0.74626865671641,-5.6716417910448085,,,,dev,2026-01-01_2026-01-08
BTCUSDT:ACTIVE_POOL:HIGH:1723035600000000000:4df3542a32ae593b,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,57306.1,15,15.496967294143673,True,95820,1723035660000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,95821.0,1.72303572e+18,57445.1,57273.1,57326.5,DIRECTIONAL_FVG,5.079037104420357,NO_FIRST_DEFENDED_RETURN,0.7453178748884748,-18.72106850129493,,,,dev,2024-08-01_2024-08-08
SOLUSDT:ACTIVE_POOL:LOW:1722707700000000000:d14ebea599fd149b,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,141.405,1440,297.9302153237632,True,90387,1722709680000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,90388.0,1.72270974e+18,141.0,141.265,141.581,DIRECTIONAL_FVG,3.635558343491132,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.7432034171267751,-1.6442060610373523,,90391.0,1.72270992e+18,dev,2024-08-01_2024-08-08
BTCUSDT:ACTIVE_POOL:LOW:1767571200000000000:7ae0d6de02a33423,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,90790.1,240,177.57823210974084,True,96176,1767812220000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,96177.0,1.76781228e+18,90700.0,90795.0,90801.8,DIRECTIONAL_FVG,5.233755274261702,NO_FIRST_DEFENDED_RETURN,0.7430978845462988,-5.779849408389497,,,,dev,2026-01-01_2026-01-08
ETHUSDT:ACTIVE_POOL:HIGH:1754287200000000000:1f3a29842edc6771,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3575.0,60,44.72938785460492,True,91500,1754312460000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,91503.0,1.75431264e+18,3579.0,3573.4193,3576.5807,TRANSFERRED_BOUNDARY_OB_OVERLAP,8.696465696465685,NO_FIRST_DEFENDED_RETURN,0.7418803418803783,-11.132478632478806,,,,dev,2025-08-01_2025-08-08
ETHUSDT:ACTIVE_POOL:LOW:1762413300000000000:be5493e7a0a086c0,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3373.7,60,81.48788523844236,True,94037,1762413480000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,94044.0,1.7624139e+18,3357.94,3374.73,3376.86,DIRECTIONAL_FVG_OB_OVERLAP,12.784260515603355,NO_FIRST_DEFENDED_RETURN,0.7411183194315822,-0.7924003707136292,,,,dev,2025-11-01_2025-11-08
XRPUSDT:ACTIVE_POOL:LOW:1767787500000000000:baf45ccc075bef49,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.2443,5,4.348861508496077,True,95767,1767787680000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,95770.0,1.76778786e+18,2.2414,2.243907,2.244693,TRANSFERRED_BOUNDARY_OB_OVERLAP,6.890470914557536,NO_FIRST_DEFENDED_RETURN,0.7402597402597627,-8.636363636363841,,,,dev,2026-01-01_2026-01-08
ETHUSDT:ACTIVE_POOL:LOW:1738863000000000000:b1974a2cf6bc3889,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2693.4,5,8.12432880723604,True,94681,1738864920000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,94683.0,1.73886504e+18,2668.03,2692.4346,2695.93,TRANSFERRED_BOUNDARY_OB_OVERLAP,10.908902691511468,NO_FIRST_DEFENDED_RETURN,0.7398861252622156,-0.8510638297872396,,,,dev,2025-02-01_2025-02-08
BTCUSDT:ACTIVE_POOL:HIGH:1722934800000000000:edd787cb320eae93,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,56254.8,240,123.3843784606204,True,94450,1722953460000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,94452.0,1.72295358e+18,56355.9,56130.709,56280.0,TRANSFERRED_BOUNDARY_OB_OVERLAP,6.6659482758621005,NO_FIRST_DEFENDED_RETURN,0.739791833466757,-2.4520950093407854,,,,dev,2024-08-01_2024-08-08
BTCUSDT:ACTIVE_POOL:LOW:1767811800000000000:a2e66946651c1a35,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,90987.0,60,91.67538474531516,True,96174,1767812100000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,96175.0,1.76781216e+18,90801.8,90965.2,91030.7,DIRECTIONAL_FVG,7.103797468354332,NO_FIRST_DEFENDED_RETURN,0.7394378522174513,-2.4445202842241884,,,,dev,2026-01-01_2026-01-08
BTCUSDT:ACTIVE_POOL:LOW:1722624600000000000:67b7d565ce67f984,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,62853.1,15,14.655179777722266,True,88970,1722624660000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,88972.0,1.72262478e+18,62748.0,62827.435,62890.416000000005,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.544946144273175,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.7337784816674932,-6.930306961345417,,88975.0,1.72262496e+18,dev,2024-08-01_2024-08-08
