kind,family,symbol,event_index,event_time,event_ts_ns,state,reason,actionable,side,score,entry_reference,stop_reference,objective_reference,event_open,event_high,event_low,event_close,diagnostics_json,entry_index,entry_time,entry_price,actual_geometry_valid,objective_gross_bps,stop_gross_bps,objective_net_bps,planned_loss_cost_inclusive_bps,cost_aware_reward_r,objective_exceeds_round_trip_cost,gross_1m_bps,net_1m_bps,opposite_net_1m_bps,mfe_1m_bps,mae_1m_bps,objective_hit_1m,stop_hit_1m,gross_5m_bps,net_5m_bps,opposite_net_5m_bps,mfe_5m_bps,mae_5m_bps,objective_hit_5m,stop_hit_5m,gross_15m_bps,net_15m_bps,opposite_net_15m_bps,mfe_15m_bps,mae_15m_bps,objective_hit_15m,stop_hit_15m,gross_30m_bps,net_30m_bps,opposite_net_30m_bps,mfe_30m_bps,mae_30m_bps,objective_hit_30m,stop_hit_30m,gross_60m_bps,net_60m_bps,opposite_net_60m_bps,mfe_60m_bps,mae_60m_bps,objective_hit_60m,stop_hit_60m,gross_120m_bps,net_120m_bps,opposite_net_120m_bps,mfe_120m_bps,mae_120m_bps,objective_hit_120m,stop_hit_120m
exact_actionable_rising_edge,absorption,BTCUSDT,3220,2026-04-15T05:40:59.999000+00:00,1776231659999000000,REAL_FLOW_ABSORPTION_RECLAIM,ACTIONABLE,True,1,12.693832700345155,73855.4,73816.5792817866,73924.85,73850.1,73860.0,73822.6,73855.4,"{""absorption_60s"": 0.3601456051330836, ""aggression_side"": -1, ""ask_depth_change_1_1m"": 0.0994594445056258, ""atr"": 40.138121422644375, ""bid_depth_change_1_1m"": -0.0054784491405094, ""depth_defense"": 0.1774303583281735, ""depth_imbalance_1"": 0.1774303583281735, ""depth_snapshot_age_seconds"": 27.0, ""efficiency_60s"": 0.0249852695759269, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_ABSORPTION_RECLAIM"", ""flow_15s"": -0.4710292907439054, ""flow_3m"": -0.4117160946827021, ""flow_60s"": -0.3693745272714411, ""flow_price_alignment_60s"": -0.7176442315633471, ""notional_burst"": 7.086643997806642, ""prior_balance_high"": 74000.0, ""prior_balance_low"": 73849.7, ""prior_balance_midpoint"": 73924.85, ""reclaimed"": 1, ""ret_60s_bps"": 0.7176442315633471, ""reward_distance"": 69.45000000001164, ""reward_r"": 1.7889931767427611, ""risk_distance"": 38.820718213391956, ""same_depth_change"": -0.0054784491405094, ""side"": 1, ""sweep_buffer"": 2.0069060711322186, ""sweep_distance_atr"": 0.6751686187461304, ""swept"": 1, ""trade_count_burst"": 2.826727066817667}",3221,2026-04-15T05:41:00+00:00,73855.4,True,9.403510102174995,5.25631412373273,-10.596489897825005,25.25631412373273,,False,7.363033035885988,-12.636966964114013,-27.363033035885987,9.987509677551122,-1.8686906355776933,True,False,3.235529663445853,-16.764470336554147,-23.235529663445853,11.813414401505485,-1.8686906355776933,True,False,15.234397501003675,-4.765602498996325,-35.23439750100368,16.032007914701946,-1.8686906355776933,True,False,12.246172572249375,-7.753827427750625,-32.24617257224938,21.68105367353954,-1.8686906355776933,True,False,8.864750882160559,-11.135249117839441,-28.864750882160557,21.68105367353954,-1.8686906355776933,True,False,-33.26882915005555,-53.26882915005555,13.268829150055552,21.68105367353954,-44.14281299443085,True,True
exact_actionable_rising_edge,absorption,ETHUSDT,3606,2026-04-15T12:06:59.999000+00:00,1776254819999000000,REAL_FLOW_ABSORPTION_RECLAIM,ACTIONABLE,True,1,11.450199527601626,2331.82,2330.452529069405,2334.98,2331.75,2332.99,2330.79,2331.82,"{""absorption_60s"": 0.484426413648981, ""aggression_side"": -1, ""ask_depth_change_1_1m"": -0.0739286625808033, ""atr"": 2.249806203964929, ""bid_depth_change_1_1m"": 0.0618553645110824, ""depth_defense"": -0.1977961399540976, ""depth_imbalance_1"": -0.1977961399540976, ""depth_snapshot_age_seconds"": 59.0, ""efficiency_60s"": 0.0053034768055209, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_ABSORPTION_RECLAIM"", ""flow_15s"": -0.4762207503632822, ""flow_3m"": -0.3878768310436457, ""flow_60s"": -0.487009255941943, ""flow_price_alignment_60s"": -0.3001992036368131, ""notional_burst"": 1.810942565675166, ""prior_balance_high"": 2338.96, ""prior_balance_low"": 2331.0, ""prior_balance_midpoint"": 2334.98, ""reclaimed"": 1, ""ret_60s_bps"": 0.3001992036368131, ""reward_distance"": 3.1599999999998545, ""reward_r"": 2.310835228230142, ""risk_distance"": 1.3674709305951183, ""same_depth_change"": 0.0618553645110824, ""side"": 1, ""sweep_buffer"": 0.11249031019824646, ""sweep_distance_atr"": 0.09334137297245623, ""swept"": 1, ""trade_count_burst"": 2.1566539923954373}",3607,2026-04-15T12:07:00+00:00,2331.81,True,13.594589610645968,5.82153318921752,-6.4054103893540315,25.82153318921752,,False,9.687348053277006,-10.312651946722994,-29.687348053277006,10.329981651666273,0.0,False,False,6.259271213642519,-13.740728786357481,-26.25927121364252,13.671010805382103,0.0,True,False,2.058274915608092,-17.94172508439191,-22.05827491560809,15.08418717856931,-15.364678003988866,True,True,12.343299542085802,-7.656700457914198,-32.3432995420858,18.209595273127725,-15.364678003988866,True,True,-6.134456317070617,-26.134456317070615,-13.865543682929383,30.872481878391557,-23.05587883343071,True,True,-31.31223927973815,-51.31223927973815,11.31223927973815,30.872481878391557,-67.29830605437246,True,True
exact_actionable_rising_edge,absorption,XRPUSDT,3704,2026-04-15T13:44:59.999000+00:00,1776260699999000000,REAL_FLOW_ABSORPTION_RECLAIM,ACTIONABLE,True,1,10.191696069575418,1.3617,1.3604346284913094,1.36335,1.3615,1.3627,1.3606,1.3617,"{""absorption_60s"": 0.2509822234714854, ""aggression_side"": -1, ""ask_depth_change_1_1m"": 0.0445557262239013, ""atr"": 0.0011024767246048395, ""bid_depth_change_1_1m"": 0.0251759158502025, ""depth_defense"": 0.0412179048682378, ""depth_imbalance_1"": 0.0412179048682378, ""depth_snapshot_age_seconds"": 28.0, ""efficiency_60s"": 0.0092156825707374, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_ABSORPTION_RECLAIM"", ""flow_15s"": -0.2805420551525004, ""flow_3m"": -0.2896225374103026, ""flow_60s"": -0.2533167098594134, ""flow_price_alignment_60s"": -1.4688601671530488, ""notional_burst"": 9.124461378278324, ""prior_balance_high"": 1.3654, ""prior_balance_low"": 1.3613, ""prior_balance_midpoint"": 1.36335, ""reclaimed"": 1, ""ret_60s_bps"": 1.4688601671530488, ""reward_distance"": 0.0016500000000001513, ""reward_r"": 1.303964874084789, ""risk_distance"": 0.0012653715086905493, ""same_depth_change"": 0.0251759158502025, ""side"": 1, ""sweep_buffer"": 5.5123836230241974e-05, ""sweep_distance_atr"": 0.6349340393111916, ""swept"": 1, ""trade_count_burst"": 2.6995515695067263}",3705,2026-04-15T13:45:00+00:00,1.3617,True,12.117206433135408,9.292586536612246,-7.882793566864592,29.292586536612248,,False,11.00957944521801,-8.99042055478199,-31.00957944521801,11.00957944521801,-2.9379361210216954,False,False,14.676747332586395,-5.323252667413605,-34.676747332586395,17.609513685451628,-2.9379361210216954,True,False,36.651558402252135,16.651558402252135,-56.651558402252135,39.57788807416973,-2.9379361210216954,True,False,31.528420002058414,11.528420002058414,-51.52842000205841,39.57788807416973,-2.9379361210216954,True,False,72.44022458235656,52.440224582356564,-92.44022458235656,124.79636512180875,-2.9379361210216954,True,False,105.19492140706551,85.19492140706551,-125.19492140706551,155.21133534228707,-2.9379361210216954,True,False
exact_actionable_rising_edge,continuation,BTCUSDT,4107,2026-04-15T20:27:59.999000+00:00,1776284879999000000,REAL_FLOW_EFFICIENT_BALANCE_BREAK,ACTIONABLE,True,1,11.255287960420382,74650.0,74607.0691783839,74768.70000000001,74536.4,74658.6,74529.7,74650.0,"{""ask_depth_change_1_1m"": -0.1158787220846278, ""atr"": 70.20547744070721, ""balance_width"": 151.10000000000582, ""bid_depth_change_1_1m"": -0.1081409037018998, ""depth_imbalance_1"": 0.0377279027304016, ""depth_snapshot_age_seconds"": 29.0, ""depth_support"": 0.0377279027304016, ""displacement_atr"": 1.6181073634311214, ""efficiency_60s"": 0.4226347004986588, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_EFFICIENT_BALANCE_BREAK"", ""flow_3m"": 0.282567999642129, ""flow_60s"": 0.6501045167628694, ""invalidation"": ""accepted-balance-boundary-plus-atr-buffer"", ""notional_burst"": 1.6280792152617545, ""opposite_depth_change"": -0.1158787220846278, ""prior_balance_high"": 74617.6, ""prior_balance_low"": 74466.5, ""ret_60s_bps"": 15.229273171832316, ""reward_distance"": 118.70000000001164, ""reward_r"": 2.764913307773605, ""risk_distance"": 42.93082161610073, ""same_depth_change"": -0.1081409037018998, ""side"": 1, ""trade_count_burst"": 1.5216769890424011}",4108,2026-04-15T20:28:00+00:00,74649.9,True,15.914287895899548,5.737559141552051,-4.085712104100452,25.73755914155205,,False,3.361797026000668,-16.63820297399933,-23.36179702600067,4.178636780574735,-1.0181375860974142,False,False,23.401964321756633,3.4019643217566333,-43.40196432175664,29.641263691880184,-1.0181375860974142,True,False,5.330133593806315,-14.669866406193684,-25.330133593806316,29.641263691880184,-8.456365459733608,True,True,18.14831522087034,-1.8516847791296591,-38.148315220870344,29.641263691880184,-8.456365459733608,True,True,-9.046299574990956,-29.046299574990954,-10.953700425009044,29.641263691880184,-13.686540199737015,True,True,36.91775394100758,16.917753941007582,-56.91775394100758,66.52979416745683,-20.288511369389983,True,True
exact_actionable_rising_edge,absorption,BTCUSDT,4648,2026-04-16T05:28:59.999000+00:00,1776317339999000000,REAL_FLOW_ABSORPTION_RECLAIM,ACTIONABLE,True,-1,8.426039929295019,75051.0,75080.60945904255,74992.5,75061.0,75075.0,75051.0,75051.0,"{""absorption_60s"": 0.3303871980431784, ""aggression_side"": 1, ""ask_depth_change_1_1m"": -0.0090535989490462, ""atr"": 37.39639361696984, ""bid_depth_change_1_1m"": 0.0097983955481986, ""depth_defense"": 0.0429820071996639, ""depth_imbalance_1"": -0.0429820071996639, ""depth_snapshot_age_seconds"": 28.0, ""efficiency_60s"": 0.0982425428460055, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_ABSORPTION_RECLAIM"", ""flow_15s"": 0.3264163584219751, ""flow_3m"": 0.2547961502827884, ""flow_60s"": 0.3663814426175105, ""flow_price_alignment_60s"": -1.3323385225425932, ""notional_burst"": 1.9606568468542664, ""prior_balance_high"": 75068.9, ""prior_balance_low"": 74916.1, ""prior_balance_midpoint"": 74992.5, ""reclaimed"": 1, ""ret_60s_bps"": -1.3323385225425932, ""reward_distance"": 58.5, ""reward_r"": 1.9757199858307046, ""risk_distance"": 29.609459042549133, ""same_depth_change"": -0.0090535989490462, ""side"": -1, ""sweep_buffer"": 1.869819680848492, ""sweep_distance_atr"": 0.16311733325102626, ""swept"": 1, ""trade_count_burst"": 1.3339222614840989}",4649,2026-04-16T05:29:00+00:00,75051.1,True,7.80801347348703,3.931915593848867,-12.19198652651297,23.931915593848867,,False,3.1050334440357656,-16.894966555964235,-23.105033444035765,6.824346653747467,0.0,False,False,-0.719483890533396,-20.719483890533397,-19.280516109466603,6.824346653747467,-4.009796746375782,False,True,10.73178183237005,-9.26821816762995,-30.73178183237005,10.958539958157894,-6.513439026261859,True,True,8.59783960609308,-11.40216039390692,-28.597839606093082,11.305356449583632,-6.513439026261859,True,True,7.931076036207261,-12.068923963792738,-27.931076036207262,12.012365780400046,-6.513439026261859,True,True,25.2680359212049,5.268035921204898,-45.2680359212049,33.272660054458576,-6.513439026261859,True,True
exact_actionable_rising_edge,continuation,BTCUSDT,4818,2026-04-16T08:18:59.999000+00:00,1776327539999000000,REAL_FLOW_EFFICIENT_BALANCE_BREAK,ACTIONABLE,True,1,12.14776099844963,74607.9,74593.34061922596,74733.1,74560.8,74608.0,74560.8,74607.9,"{""ask_depth_change_1_1m"": -0.0602081803589771, ""atr"": 44.395871826977924, ""balance_width"": 133.10000000000582, ""bid_depth_change_1_1m"": -0.0501722288912199, ""depth_imbalance_1"": 0.1123066998511845, ""depth_snapshot_age_seconds"": 28.0, ""depth_support"": 0.1123066998511845, ""displacement_atr"": 1.060909450850566, ""efficiency_60s"": 0.3668154580601146, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_EFFICIENT_BALANCE_BREAK"", ""flow_3m"": 0.4070836890746492, ""flow_60s"": 0.5721186192923589, ""invalidation"": ""accepted-balance-boundary-plus-atr-buffer"", ""notional_burst"": 2.437783649009011, ""opposite_depth_change"": -0.0602081803589771, ""prior_balance_high"": 74600.0, ""prior_balance_low"": 74466.9, ""ret_60s_bps"": 6.314997927211529, ""reward_distance"": 125.20000000001164, ""reward_r"": 8.599266819319306, ""risk_distance"": 14.559380774036981, ""same_depth_change"": -0.0501722288912199, ""side"": 1, ""trade_count_burst"": 1.7786259541984732}",4819,2026-04-16T08:19:00+00:00,74608.0,True,16.76763885910537,1.9648537387473297,-3.2323611408946284,21.96485373874733,,False,-2.5469681163438764,-22.546968116343876,-17.453031883656124,1.6886843446838697,-3.5659370279491274,False,True,7.784338064521058,-12.215661935478941,-27.78433806452106,11.82819386913404,-3.9413728016576006,False,True,8.480747671505124,-11.519252328494876,-28.480747671505124,11.82819386913404,-6.43569688629257,False,True,12.336907599961842,-7.663092400038158,-32.33690759996184,13.247172849205967,-12.593708432292448,False,True,23.374975333075064,3.3749753330750636,-43.374975333075064,23.388347418710744,-12.593708432292448,True,True,-31.96449979870584,-51.964499798705845,11.964499798705841,34.641302172367034,-47.07610718909319,True,True
exact_actionable_rising_edge,absorption,BTCUSDT,4819,2026-04-16T08:19:59.999000+00:00,1776327599999000000,REAL_FLOW_ABSORPTION_RECLAIM,ACTIONABLE,True,-1,10.51991789466786,74589.0,74627.23340141492,74537.45,74608.0,74620.6,74581.4,74589.0,"{""absorption_60s"": 0.2845357025115518, ""aggression_side"": 1, ""ask_depth_change_1_1m"": 0.0085936619623618, ""atr"": 44.22267609941238, ""bid_depth_change_1_1m"": -0.0415463858570801, ""depth_defense"": -0.0870659368962006, ""depth_imbalance_1"": 0.0870659368962006, ""depth_snapshot_age_seconds"": 30.0, ""efficiency_60s"": 0.1668163732664387, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_ABSORPTION_RECLAIM"", ""flow_15s"": 0.604654999332635, ""flow_3m"": 0.3488002503523341, ""flow_60s"": 0.341504193531808, ""flow_price_alignment_60s"": -2.5469681163438764, ""notional_burst"": 2.489745634758856, ""prior_balance_high"": 74608.0, ""prior_balance_low"": 74466.9, ""prior_balance_midpoint"": 74537.45, ""reclaimed"": 1, ""ret_60s_bps"": -2.5469681163438764, ""reward_distance"": 51.55000000000291, ""reward_r"": 1.3482975119205924, ""risk_distance"": 38.23340141492372, ""same_depth_change"": 0.0085936619623618, ""side"": -1, ""sweep_buffer"": 2.2111338049706193, ""sweep_distance_atr"": 0.28492169880631096, ""swept"": 1, ""trade_count_burst"": 1.5374531835205991}",4820,2026-04-16T08:20:00+00:00,74589.0,True,6.911206746303966,5.12587665941755,-13.088793253696034,25.12587665941755,,False,-5.8704560939331145,-25.870456093933115,-14.129543906066885,1.3944046853139276,-7.43800856493082,False,True,-6.406399112599358,-26.40639911259936,-13.593600887400642,1.3944046853139276,-14.37516198547792,False,True,-10.920579004978483,-30.920579004978485,-9.079420995021517,3.888728769948775,-14.388549520476623,False,True,-12.072239271829812,-32.072239271829815,-7.927760728170188,10.046740315949535,-15.794140965550397,True,True,-26.01554767337808,-46.01554767337808,6.01554767337808,10.046740315949535,-28.114726527781077,True,True,37.95957958927781,17.95957958927781,-57.95957958927781,44.52913907274919,-37.188270288711145,True,True
exact_actionable_rising_edge,absorption,SOLUSDT,5137,2026-04-16T13:37:59.999000+00:00,1776346679999000000,REAL_FLOW_ABSORPTION_RECLAIM,ACTIONABLE,True,1,12.791934992221204,85.6,85.483171757581,85.9,85.57,85.67,85.5,85.6,"{""absorption_60s"": 0.3583139434153224, ""aggression_side"": -1, ""ask_depth_change_1_1m"": -0.0673932092273977, ""atr"": 0.11218828279334322, ""bid_depth_change_1_1m"": 0.038515466882866, ""depth_defense"": 0.0899743875474428, ""depth_imbalance_1"": 0.0899743875474428, ""depth_snapshot_age_seconds"": 28.0, ""efficiency_60s"": 0.0098356719326239, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_ABSORPTION_RECLAIM"", ""flow_15s"": -0.5265004784403873, ""flow_3m"": -0.4326458294191509, ""flow_60s"": -0.3618732095860161, ""flow_price_alignment_60s"": -3.505287177329863, ""notional_burst"": 5.617905252380088, ""prior_balance_high"": 86.25, ""prior_balance_low"": 85.55, ""prior_balance_midpoint"": 85.9, ""reclaimed"": 1, ""ret_60s_bps"": 3.505287177329863, ""reward_distance"": 0.30000000000001137, ""reward_r"": 2.567872235243421, ""risk_distance"": 0.1168282424189897, ""same_depth_change"": 0.038515466882866, ""side"": 1, ""sweep_buffer"": 0.005609414139667162, ""sweep_distance_atr"": 0.44567934150574184, ""swept"": 1, ""trade_count_burst"": 3.0127388535031847}",5138,2026-04-16T13:38:00+00:00,85.6,True,35.04672897196359,13.648159161097073,15.046728971963589,33.64815916109707,0.4471783701427607,True,-8.18091555006028,-28.18091555006028,-11.81908444993972,14.008874576799787,-8.18091555006028,False,False,-3.5052871773299863,-23.505287177329986,-16.494712822670014,19.840118546338164,-9.35016430906643,False,False,-98.61549747597991,-118.61549747597991,78.61549747597991,19.840118546338164,-99.79536887136757,False,True,-100.97537949283212,-120.97537949283212,80.97537949283212,19.840118546338164,-224.46305652266656,False,True,-98.61549747597991,-118.61549747597991,78.61549747597991,19.840118546338164,-224.46305652266656,False,True,166.82499959936277,146.82499959936277,-186.82499959936277,170.2710969282782,-224.46305652266656,True,True
exact_actionable_rising_edge,absorption,ETHUSDT,5396,2026-04-16T17:56:59.999000+00:00,1776362219999000000,REAL_FLOW_ABSORPTION_RECLAIM,ACTIONABLE,True,1,8.482338564104772,2321.37,2319.2479944037777,2324.495,2321.27,2322.49,2319.66,2321.37,"{""absorption_60s"": 0.3090360720160834, ""aggression_side"": -1, ""ask_depth_change_1_1m"": -0.0691798454093661, ""atr"": 2.746703974814173, ""bid_depth_change_1_1m"": -0.0798539418950201, ""depth_defense"": 0.0888993275002695, ""depth_imbalance_1"": 0.0888993275002695, ""depth_snapshot_age_seconds"": 29.0, ""efficiency_60s"": 0.005221218628412, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_ABSORPTION_RECLAIM"", ""flow_15s"": -0.3042844462728409, ""flow_3m"": -0.236000891002014, ""flow_60s"": -0.310658085800733, ""flow_price_alignment_60s"": -0.4307893785236161, ""notional_burst"": 2.5764983934732104, ""prior_balance_high"": 2328.15, ""prior_balance_low"": 2320.84, ""prior_balance_midpoint"": 2324.495, ""reclaimed"": 1, ""ret_60s_bps"": 0.4307893785236161, ""reward_distance"": 3.125, ""reward_r"": 1.4726634112386405, ""risk_distance"": 2.1220055962221522, ""same_depth_change"": -0.0798539418950201, ""side"": 1, ""sweep_buffer"": 0.13733519874070865, ""sweep_distance_atr"": 0.42960581512251367, ""swept"": 1, ""trade_count_burst"": 1.204357625845229}",5397,2026-04-16T17:57:00+00:00,2321.38,True,13.41874229983775,9.184216268867118,-6.581257700162251,29.184216268867118,,False,2.713534740203594,-17.286465259796405,-22.713534740203595,6.115180911383373,-4.998276560454877,False,False,31.354527251835936,11.354527251835936,-51.35452725183593,46.54479467213232,-12.069071025954369,True,True,13.130112674357102,-6.869887325642898,-33.1301126743571,53.231493106867674,-12.069071025954369,True,True,10.032099250671742,-9.967900749328258,-30.03209925067174,53.231493106867674,-12.069071025954369,True,True,74.29107122363698,54.291071223636976,-94.29107122363698,104.68921609578572,-12.069071025954369,True,True,161.3954824476435,141.3954824476435,-181.3954824476435,163.98082526366525,-12.069071025954369,True,True
exact_actionable_rising_edge,absorption,SOLUSDT,5459,2026-04-16T18:59:59.999000+00:00,1776365999999000000,REAL_FLOW_ABSORPTION_RECLAIM,ACTIONABLE,True,-1,9.735560560245888,88.96,89.07709837629922,88.63499999999999,88.96,89.05,88.93,88.96,"{""absorption_60s"": 0.371657893319233, ""aggression_side"": 1, ""ask_depth_change_1_1m"": 0.0440652259070075, ""atr"": 0.18065584199484697, ""bid_depth_change_1_1m"": -0.0174124109764884, ""depth_defense"": 0.0548989672404317, ""depth_imbalance_1"": -0.0548989672404317, ""depth_snapshot_age_seconds"": 27.0, ""efficiency_60s"": 0.0, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_ABSORPTION_RECLAIM"", ""flow_15s"": 0.192380634667153, ""flow_3m"": 0.1173888500952005, ""flow_60s"": 0.371657893319233, ""flow_price_alignment_60s"": 0.0, ""notional_burst"": 3.234823370217077, ""prior_balance_high"": 88.99, ""prior_balance_low"": 88.28, ""prior_balance_midpoint"": 88.63499999999999, ""reclaimed"": 1, ""ret_60s_bps"": 0.0, ""reward_distance"": 0.32500000000000284, ""reward_r"": 2.775444120331101, ""risk_distance"": 0.11709837629922504, ""same_depth_change"": 0.0440652259070075, ""side"": -1, ""sweep_buffer"": 0.00903279209974235, ""sweep_distance_atr"": 0.3321232202483312, ""swept"": 1, ""trade_count_burst"": 2.7174603174603176}",5460,2026-04-16T19:00:00+00:00,88.97,True,37.65314150837473,12.037583039139488,17.65314150837473,32.03758303913949,0.5510135232988188,True,-1.1239112121979753,-21.123911212197974,-18.876088787802026,0.0,-17.967438859499786,False,True,6.74612123628379,-13.253878763716209,-26.74612123628379,7.8709173681700255,-17.967438859499786,False,True,10.120889253014951,-9.879110746985049,-30.12088925301495,42.802498327349866,-17.967438859499786,True,True,-19.089332617338453,-39.08933261733846,-0.910667382661547,42.802498327349866,-39.261927152810216,True,True,-122.87911538975456,-142.87911538975456,102.87911538975456,42.802498327349866,-130.6478300582629,True,True,-64.97894250044737,-84.97894250044737,44.978942500447374,42.802498327349866,-179.34203871391836,True,True
exact_actionable_rising_edge,absorption,SOLUSDT,5776,2026-04-17T00:16:59.999000+00:00,1776385019999000000,REAL_FLOW_ABSORPTION_RECLAIM,ACTIONABLE,True,1,12.795767236895,88.71,88.63798894387298,88.82499999999999,88.69,88.72,88.65,88.71,"{""absorption_60s"": 0.5617947760363651, ""aggression_side"": -1, ""ask_depth_change_1_1m"": 0.0, ""atr"": 0.08007370751349034, ""bid_depth_change_1_1m"": 0.0, ""depth_defense"": 0.0356736026760749, ""depth_imbalance_1"": 0.0356736026760749, ""depth_snapshot_age_seconds"": 115.0, ""efficiency_60s"": 0.0111734971331674, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_ABSORPTION_RECLAIM"", ""flow_15s"": -0.6429088106839916, ""flow_3m"": -0.4494165606567515, ""flow_60s"": -0.5681429193165782, ""flow_price_alignment_60s"": -2.254791441344968, ""notional_burst"": 1.551766963602616, ""prior_balance_high"": 88.99, ""prior_balance_low"": 88.66, ""prior_balance_midpoint"": 88.82499999999999, ""reclaimed"": 1, ""ret_60s_bps"": 2.254791441344968, ""reward_distance"": 0.11499999999999488, ""reward_r"": 1.5969769947153971, ""risk_distance"": 0.07201105612701042, ""same_depth_change"": 0.0, ""side"": 1, ""sweep_buffer"": 0.004003685375674517, ""sweep_distance_atr"": 0.12488493802171162, ""swept"": 1, ""trade_count_burst"": 1.5989304812834224}",5777,2026-04-17T00:17:00+00:00,88.72,True,11.83498647429948,9.243807047679686,-8.16501352570052,29.243807047679688,,False,11.26506821844635,-8.73493178155365,-31.265068218446352,11.26506821844635,-1.1272050961612283,False,False,27.01487460160518,7.014874601605179,-47.01487460160518,31.510266900281625,-1.1272050961612283,True,False,-3.381996537505895,-23.381996537505895,-16.618003462494105,31.510266900281625,-20.30915738116528,True,True,4.507550222816269,-15.492449777183731,-24.50755022281627,31.510266900281625,-20.30915738116528,True,True,19.14307211472023,-0.8569278852797702,-39.143072114720226,31.510266900281625,-20.30915738116528,True,True,-92.85538350980234,-112.85538350980234,72.85538350980234,31.510266900281625,-97.40704494478095,True,True
exact_actionable_rising_edge,absorption,ETHUSDT,5874,2026-04-17T01:54:59.999000+00:00,1776390899999000000,REAL_FLOW_ABSORPTION_RECLAIM,ACTIONABLE,True,1,10.207596095462835,2327.45,2325.7113036067185,2329.745,2327.44,2327.79,2326.01,2327.45,"{""absorption_60s"": 0.4613318477561323, ""aggression_side"": -1, ""ask_depth_change_1_1m"": -0.0448795861804652, ""atr"": 1.991309288544398, ""bid_depth_change_1_1m"": 0.0183161296593998, ""depth_defense"": 0.090161398146502, ""depth_imbalance_1"": 0.090161398146502, ""depth_snapshot_age_seconds"": 30.0, ""efficiency_60s"": 0.0009859053300357, ""execution_contract"": ""actual-fill-v1"", ""family"": ""REAL_FLOW_ABSORPTION_RECLAIM"", ""flow_15s"": -0.2533285658424823, ""flow_3m"": -0.3153626994217294, ""flow_60s"": -0.4617871261451407, ""flow_price_alignment_60s"": -0.0429655695395579, ""notional_burst"": 3.0552557337284023, ""prior_balance_high"": 2332.7, ""prior_balance_low"": 2326.79, ""prior_balance_midpoint"": 2329.745, ""reclaimed"": 1, ""ret_60s_bps"": 0.0429655695395579, ""reward_distance"": 2.2950000000000728, ""reward_r"": 1.319954426125475, ""risk_distance"": 1.738696393281316, ""same_depth_change"": 0.0183161296593998, ""side"": 1, ""sweep_buffer"": 0.0995654644272199, ""sweep_distance_atr"": 0.3917020848980761, ""swept"": 1, ""trade_count_burst"": 1.401006711409396}",5875,2026-04-17T01:55:00+00:00,2327.45,True,9.86057702635934,7.470392031112549,-10.13942297364066,27.47039203111255,,False,32.343607952274795,12.343607952274795,-52.343607952274795,44.5845593099965,-0.042965569540130935,True,False,28.10286203148141,8.102862031481411,-48.10286203148141,45.18338219547533,-0.042965569540130935,True,False,12.323495420423441,-7.676504579576559,-32.32349542042344,45.18338219547533,-0.042965569540130935,True,False,2.062130273794981,-17.93786972620502,-22.06213027379498,45.18338219547533,-3.695713873486304,True,False,8.761118375960327,-11.238881624039673,-28.76111837596033,45.18338219547533,-18.10484530244083,True,True,-5.544083122746037,-25.544083122746038,-14.455916877253962,45.18338219547533,-21.93643616985927,True,True
