symbol,event_direction,basis_z,relative_z,volume_z,basis_repair,index_follow_ratio,futures_follow,entry_ts,entry_price,index_entry_price,return_reversal,return_continuation,event_score,cross_market_breadth,route,horizon_minutes,gross_return,net_return,state_quality,rank_score
ETHUSDT,-1.0,4.004846382066691,3.535572257693398,2.11138322696861,0.857737128375624,-0.38208297658829493,-0.0015628178808559934,2025-01-19 08:25:00+00:00,3249.21,3250.16292683,-0.029225565599022563,0.02009719285610967,29.89596984045239,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.029225565599022563,-0.030825565599022563,0.857737128375624,25.642883320953896
ETHUSDT,1.0,8.839258672012592,7.20539929834724,2.493723008499608,0.6735742852112956,-0.5269488136004138,-0.008038871579537532,2025-01-19 15:10:00+00:00,3397.08,3396.52926829,-0.0016455308676863734,0.0052368504715814,158.82618655747657,0.75,REFLEXIVE_BASIS_REPAIR,60,-0.0016455308676863734,-0.003245530867686373,0.6735742852112956,106.98123508328817
BTCUSDT,1.0,5.525656379228851,1.8945087231602662,1.918285888081979,0.23044028403428685,0.42834896691711494,0.0013562621002392028,2025-01-19 20:05:00+00:00,106392.0,106353.53772727,0.005489134521392547,-0.031177156177156218,20.08139206991782,1.0,INDEX_CONFIRMED_DISCOVERY,120,-0.031177156177156218,-0.032777156177156215,0.42834896691711494,8.601843547406842
XRPUSDT,1.0,2.4965148950656753,3.951047749107345,1.2391703185471443,0.8790286687934181,-0.4933863366343311,-0.004918934662308749,2025-01-19 22:10:00+00:00,3.0749,3.07580286,0.025594328270838074,-0.03990373670688474,12.222989597354118,0.25,REFLEXIVE_BASIS_REPAIR,60,0.025594328270838074,0.023994328270838073,0.8790286687934181,10.744358274437989
BTCUSDT,-1.0,-5.025720705175222,-7.143585160997916,1.1139483629499398,0.7759464441255186,-0.7110431721431189,-0.0033455114305798173,2025-01-20 00:25:00+00:00,101338.9,101398.57886364,-0.011936186400286486,-0.002231127434775937,39.99259967601639,0.25,REFLEXIVE_BASIS_REPAIR,60,-0.011936186400286486,-0.013536186400286487,0.7759464441255186,31.032115509940287
BTCUSDT,1.0,2.1103442301475757,2.0400783422792452,1.574518725362017,-0.7760646462318412,1.5445739588706695,0.011907477575007652,2025-01-20 06:45:00+00:00,104687.9,104652.64704545,-0.03174674437064828,0.03389694511018004,6.778724388832184,1.0,INDEX_CONFIRMED_DISCOVERY,120,0.03389694511018004,0.032296945110180046,1.5445739588706695,10.470241165351686
XRPUSDT,1.0,6.128844957885323,3.184617964667926,1.5636954072135592,0.5149306636310063,-0.08900606173032605,-0.0020456049575836577,2025-01-20 10:55:00+00:00,3.3174,3.31564286,0.003617290649303717,-0.01754385964912286,30.520253486604926,0.25,REFLEXIVE_BASIS_REPAIR,60,0.003617290649303717,0.0020172906493037173,0.5149306636310063,15.715814382044007
BTCUSDT,-1.0,2.9390875035019404,1.738063429880331,2.4122212684871567,-0.10830020072214386,0.7095722621230891,0.0032526877447812685,2025-01-20 15:25:00+00:00,106609.8,106562.38090909,-0.017455243326598535,0.012878740978784275,12.32239937336717,1.0,INDEX_CONFIRMED_DISCOVERY,120,0.012878740978784275,0.011278740978784275,0.7095722621230891,8.74363279814428
BTCUSDT,1.0,3.3220578698162386,4.155615009932131,2.44480557185755,0.7088650487426347,-0.7952871016035398,-0.010158993812050543,2025-01-20 17:30:00+00:00,104167.7,104175.44477273,0.004201878317367069,-0.009049830225684175,33.75101410591923,0.75,REFLEXIVE_BASIS_REPAIR,60,0.004201878317367069,0.0026018783173670694,0.7088650487426347,23.924914259305787
BTCUSDT,-1.0,2.9614670637368103,2.397465793006798,2.3439111433534707,0.6230537916726664,-0.37375685244368223,-0.004202922932807995,2025-01-21 01:35:00+00:00,100876.1,100877.58909091,0.014349285906176013,-0.020249593312984926,16.641806579194366,1.0,REFLEXIVE_BASIS_REPAIR,60,0.014349285906176013,0.012749285906176012,0.6230537916726664,10.368740689450176
ETHUSDT,-1.0,-2.9254659261481817,-2.611855156200606,1.0672127446741124,0.9140510541178597,-0.671043060747183,-0.005426014658698852,2025-01-21 23:10:00+00:00,3327.94,3328.69731707,9.014585599320668e-06,-0.003521698107537885,8.154458671501034,0.75,REFLEXIVE_BASIS_REPAIR,60,9.014585599320668e-06,-0.0015909854144006794,0.9140510541178597,7.453591544446042
BTCUSDT,1.0,2.0659026086741377,2.549992640157371,2.402959850036325,0.45901140595879186,-0.41675648966443657,-0.004294108287600795,2025-01-24 14:50:00+00:00,105759.2,105817.86866667,-0.00017681676865932694,0.0018201726185522737,12.658880071632517,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.00017681676865932694,-0.001776816768659327,0.45901140595879186,5.810570339543774
ETHUSDT,-1.0,-5.031771594468453,-3.5444858463857383,2.766632426124503,0.9114859021145881,-0.2228471808250412,-0.0034180359565585405,2025-01-27 07:25:00+00:00,3061.89,3062.51547619,0.000878542338228927,-0.0024919249221886375,49.3430088352399,1.0,REFLEXIVE_BASIS_REPAIR,60,0.000878542338228927,-0.0007214576617710731,0.9114859021145881,44.975456921236734
ETHUSDT,-1.0,-3.3450597809261575,-1.8677499718689656,1.6069920976175973,0.8011234352744976,-0.746633646744665,-0.003861351151659198,2025-01-27 15:25:00+00:00,3124.92,3126.35404762,-0.002092853577051579,0.014665975448971524,10.040061273948233,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.002092853577051579,-0.0036928535770515787,0.8011234352744976,8.043328378151857
ETHUSDT,1.0,7.570831094125235,5.256038397279689,2.1823689191828937,0.22064203052642717,2.48182381932835,0.014524578849954617,2025-01-27 21:20:00+00:00,3234.0,3231.40642857,0.02201298701298704,-0.02134817563388991,86.84208747105409,1.0,INDEX_CONFIRMED_DISCOVERY,120,-0.02134817563388991,-0.02294817563388991,2.48182381932835,215.5267612058581
XRPUSDT,-1.0,-3.0062453333303933,-2.949557413780553,2.780111895894205,0.6184161051544323,-0.0722265985036232,-0.0020009337690922724,2025-01-29 19:10:00+00:00,3.0046,3.00663026,0.018638088264660846,-0.02502828995540174,24.651511316702422,1.0,REFLEXIVE_BASIS_REPAIR,60,0.018638088264660846,0.017038088264660845,0.6184161051544323,15.244891614645525
XRPUSDT,1.0,2.6528462111326787,1.8493394728705053,2.1103655263298253,0.7786340734398343,-0.4137151967901061,-0.004332616579479476,2025-01-30 01:25:00+00:00,3.1024,3.10320026,0.0011926250644661573,6.446621970090938e-05,10.353481157916619,1.0,REFLEXIVE_BASIS_REPAIR,60,0.0011926250644661573,-0.00040737493553384273,0.7786340734398343,8.06157320827119
BTCUSDT,-1.0,-3.3679426785390216,-1.7947093006873063,1.1328300423904532,0.7546697681552511,-0.2618294029807467,-0.0009939314854983117,2025-01-30 21:05:00+00:00,104940.4,104996.96044444,-0.0001658084017213124,-0.0011349299221272702,6.847366324879782,0.5,REFLEXIVE_BASIS_REPAIR,60,-0.0001658084017213124,-0.0017658084017213125,0.7546697681552511,5.167500356871098
ETHUSDT,-1.0,-6.067385742774185,-4.467500402734026,1.4111567646348357,0.8500404999563731,-0.07446588361354921,-0.0011924977581041496,2025-02-01 22:00:00+00:00,3148.41,3150.23214286,-0.0036716946014019314,0.010224208409959301,38.25088334963981,0.5,REFLEXIVE_BASIS_REPAIR,60,-0.0036716946014019314,-0.005271694601401931,0.8500404999563731,32.51480000630073
SOLUSDT,-1.0,2.3104452799398603,1.7626232493563976,2.0515344739253107,-1.4567979673052007,0.5270928018315827,0.00230914231856727,2025-02-02 03:20:00+00:00,211.71,211.56552283,-0.012658825752208225,0.0062349440272071455,8.354760421914893,1.0,INDEX_CONFIRMED_DISCOVERY,120,0.0062349440272071455,0.004634944027207146,0.5270928018315827,4.4037340794187365
XRPUSDT,1.0,-2.0473023832699453,-2.2514900236399606,2.972326800864027,0.8981849785048116,-0.33663979691857876,-0.0059830823189601645,2025-02-02 05:30:00+00:00,2.8908,2.89183053,-0.009374567593745553,-0.004324062543240692,13.700883591301201,0.5,REFLEXIVE_BASIS_REPAIR,60,-0.009374567593745553,-0.010974567593745554,0.8981849785048116,12.305927833949795
ETHUSDT,-1.0,-4.292035931062924,-2.458707018699824,2.1291957120777827,0.7409592555078656,-0.49657293852830653,-0.004343123443519392,2025-02-02 17:30:00+00:00,3008.55,3010.42619048,-0.009635871100696414,0.028768011168170737,22.46910185236803,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.009635871100696414,-0.011235871100696414,0.7409592555078656,16.64868898046102
SOLUSDT,1.0,3.048881145125004,3.4423699158237624,2.0122936602385497,0.8371960441018825,-1.1611035728560977,-0.00909363445588085,2025-02-02 18:55:00+00:00,198.32,198.39886732,-0.02627067365873348,0.02248890681726512,21.119780057406505,0.0,REFLEXIVE_BASIS_REPAIR,60,-0.02627067365873348,-0.02787067365873348,0.8371960441018825,17.681396316362555
ETHUSDT,-1.0,-2.5363306166626627,-2.350909301409441,1.909515868413645,0.9634395803671332,-1.4637203578233469,-0.007200247109072189,2025-02-02 23:15:00+00:00,2836.85,2837.95880952,0.004966776530306527,0.008470662883127367,11.38583826159401,0.25,REFLEXIVE_BASIS_REPAIR,60,0.004966776530306527,0.003366776530306527,0.9634395803671332,10.969567236878182
ETHUSDT,-1.0,2.043753394700986,3.7062808813272095,1.715894774057362,-0.004897854901602106,0.37466038992789524,0.005058926202115899,2025-02-03 00:25:00+00:00,2804.52,2806.85190476,-0.004029209989588334,0.11592714617831212,12.997429554617074,1.0,INDEX_CONFIRMED_DISCOVERY,120,0.11592714617831212,0.11432714617831212,0.37466038992789524,4.869622024993183
SOLUSDT,-1.0,-4.883481759970421,-2.2221784297901643,1.3531304865196712,0.9042342779108293,-0.48154462259570047,-0.007511938616730163,2025-02-03 03:00:00+00:00,187.77,187.88899091,0.05304361719124451,-0.010651328753261913,14.684128508529438,0.5,REFLEXIVE_BASIS_REPAIR,60,0.05304361719124451,0.05144361719124451,0.9042342779108293,13.27789233865994
ETHUSDT,-1.0,-3.742429947976106,-2.270626138362202,1.6353230242959693,0.8729866686781722,-0.42469102712928786,-0.004753131763883145,2025-02-03 13:35:00+00:00,2557.79,2559.21333333,0.025490755691436773,-0.04786163054824666,13.89641784191284,0.75,REFLEXIVE_BASIS_REPAIR,60,0.025490755691436773,0.023890755691436772,0.8729866686781722,12.131387518371405
SOLUSDT,-1.0,-4.576288164047593,-2.2786558011884335,1.636664128314841,0.5212515917791654,-1.1411067888662578,-0.010097593970431973,2025-02-03 15:45:00+00:00,209.07,209.0505235,-0.00444827091404798,0.007987755297268806,17.0667825849523,0.0,REFLEXIVE_BASIS_REPAIR,60,-0.00444827091404798,-0.00604827091404798,0.5212515917791654,8.896087588955325
SOLUSDT,-1.0,-3.1400348972858207,2.1276122620157496,1.568112074709271,0.4025931639182998,-0.13699705878701082,-0.0015146495006390648,2025-02-03 20:15:00+00:00,211.59,211.83493431,-0.0050569497613308645,-0.020416843896214454,10.476206691088388,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.0050569497613308645,-0.006656949761330864,0.4025931639182998,4.2176491976273365
BTCUSDT,1.0,6.561457808781013,6.713336277395176,1.8087023251034584,0.7626828120663797,-1.9781285095036911,-0.007141417602128164,2025-02-04 20:15:00+00:00,98529.3,98541.67822222,0.003754213213734481,-0.020555306898557113,79.67202202447427,0.0,REFLEXIVE_BASIS_REPAIR,60,0.003754213213734481,0.002154213213734481,0.7626828120663797,60.764481800640574
BTCUSDT,1.0,2.152299884421503,2.0082362677957124,1.9295683227941696,0.5127935244192445,-0.3128161557608246,-0.003654767265730552,2025-02-07 02:00:00+00:00,97350.9,97411.33688889,-0.0018828793570475622,0.0006091366386957731,8.340224656133861,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.0018828793570475622,-0.003482879357047562,0.5127935244192445,4.276813195867164
XRPUSDT,-1.0,2.534907621613491,2.032074730662938,2.066205653724948,0.8997657346063658,-0.4212221438594182,-0.005337721234498494,2025-02-07 15:10:00+00:00,2.505,2.50599237,-0.015009980039920157,0.01952095808383225,10.643276825942621,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.015009980039920157,-0.016609980039920157,0.8997657346063658,9.57645579191317
BTCUSDT,1.0,-3.884724182156018,-2.9828245825116104,1.1156262739030534,0.6837244445263941,-0.7169670368985125,-0.0020594842984033024,2025-02-09 22:05:00+00:00,94925.0,94987.84866667,-0.009954174348169476,0.019216223334211247,12.92726454532639,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.009954174348169476,-0.011554174348169476,0.6837244445263941,8.838686770499034
XRPUSDT,-1.0,2.545154193086039,1.5762121575369996,1.302956191549276,0.9882819945420311,-0.1984376399779595,-0.0012359359018070393,2025-02-10 01:50:00+00:00,2.3493,2.35058342,-0.0007236198016430384,-0.014600093644915546,5.227073238986474,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.0007236198016430384,-0.0023236198016430383,0.9882819945420311,5.1658223662428275
BTCUSDT,-1.0,-5.371727180633211,-4.976671303268552,4.4957725374926625,-0.10013293623584452,0.42283433845698515,0.007234073964715426,2025-02-12 13:40:00+00:00,94143.0,94249.53177778,0.011759769712033963,-0.01733745472313397,120.18692817965467,1.0,INDEX_CONFIRMED_DISCOVERY,120,-0.01733745472313397,-0.018937454723133972,0.42283433845698515,50.81916026802147
BTCUSDT,-1.0,2.195175477214355,1.879361375193334,1.6015365481293045,0.947510748179607,-1.3318788673557174,-0.004351832207452944,2025-02-12 22:40:00+00:00,97992.7,98038.32622222,-0.003165541923020765,0.0037727300094803073,6.607183878173604,0.25,REFLEXIVE_BASIS_REPAIR,60,-0.003165541923020765,-0.004765541923020765,0.947510748179607,6.260377739768509
XRPUSDT,1.0,-3.087844329007486,-2.0582092330908197,3.348170917328358,-0.6328667640021033,1.3322837393849007,0.01663419751236317,2025-02-14 08:30:00+00:00,2.7136,2.71806395,-0.008954893867924474,0.005343455188679291,21.27906491648931,1.0,INDEX_CONFIRMED_DISCOVERY,120,0.005343455188679291,0.0037434551886792915,1.3322837393849007,28.34975217755443
XRPUSDT,1.0,-2.7202350619508597,-1.708118736775823,2.828917793405822,0.6072004556041777,-0.8465814802596491,-0.007145177005521308,2025-02-14 11:25:00+00:00,2.7513,2.75333895,0.02518809290153745,-0.019190927924980894,13.14452261589887,0.25,REFLEXIVE_BASIS_REPAIR,60,0.02518809290153745,0.02358809290153745,0.6072004556041777,7.9813601210732115
SOLUSDT,1.0,2.078901588921139,1.9276141892030292,1.528022768185512,-0.3858947698502422,0.32484664883771264,0.0009017132551849549,2025-02-14 14:55:00+00:00,199.8,200.026912,-0.004404404404404483,0.0028528528528528607,6.123276506172715,1.0,INDEX_CONFIRMED_DISCOVERY,120,0.0028528528528528607,0.0012528528528528606,0.32484664883771264,1.9891258529369038
SOLUSDT,1.0,2.931603980121831,2.9348411675760158,1.1505107318586714,0.22705222540387093,0.8871672668537731,0.0033113893976142172,2025-02-14 17:25:00+00:00,202.699,202.73003379,-0.008243750585843923,0.0003009388304824334,9.898755085779179,1.0,INDEX_CONFIRMED_DISCOVERY,120,0.0003009388304824334,-0.0012990611695175667,0.8871672668537731,8.7818514947056
ETHUSDT,-1.0,2.252677329267686,2.2070339797321212,1.4707244964552466,0.5306456746016166,-0.24108278127064167,-0.0008140545416541745,2025-02-14 21:05:00+00:00,2729.31,2730.08952381,0.005554517442137419,0.0041219209250690225,7.312053058948742,1.0,REFLEXIVE_BASIS_REPAIR,60,0.005554517442137419,0.003954517442137419,0.5306456746016166,3.880109328188669
SOLUSDT,-1.0,-3.2089480183440466,-2.1437892883795677,3.0450573265812797,0.9270615153072143,-0.23228726516660314,-0.002950802081656878,2025-02-16 21:20:00+00:00,186.94,187.05628853,0.009040333796940248,-0.006205199529260685,20.94788841080109,1.0,REFLEXIVE_BASIS_REPAIR,60,0.009040333796940248,0.007440333796940248,0.9270615153072143,19.41998117260369
SOLUSDT,-1.0,3.0015858936766326,3.2761843570906612,3.8749642265460653,0.8832000795550022,-0.6561095184821909,-0.0039051757329080505,2025-02-17 05:10:00+00:00,182.52,182.63791052,0.011012491781722478,-0.002958579881656709,38.105424624235624,0.5,REFLEXIVE_BASIS_REPAIR,60,0.011012491781722478,0.009412491781722477,0.8832000795550022,33.65471405960204
SOLUSDT,1.0,3.4199265095936253,3.874318232106852,2.387239474326697,0.7543255484834358,-0.11521532699852567,-0.0014691478942213676,2025-02-17 08:55:00+00:00,183.51,183.64627032,-0.004413928396272748,-0.001144351806440902,31.630645228391092,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.004413928396272748,-0.006013928396272748,0.7543255484834358,23.85980381079108
ETHUSDT,-1.0,-7.094036589515392,-4.958483410367074,2.486417967197865,0.9938213183579538,-0.13867148766741358,-0.0019786854835774914,2025-02-17 16:00:00+00:00,2754.74,2755.9647619,-0.011006483370481268,0.008556161380021243,87.46139984892879,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.011006483370481268,-0.012606483370481269,0.9938213183579538,86.92100370329456
ETHUSDT,1.0,2.9311979469607823,2.092222286763113,1.1394967606070137,0.5708206284815396,-0.16655014296588455,-0.0012534324486853654,2025-02-17 21:35:00+00:00,2756.96,2757.6797619,0.00118246184202897,-0.0034857234054901376,6.988211920443632,1.0,REFLEXIVE_BASIS_REPAIR,60,0.00118246184202897,-0.00041753815797103,0.5708206284815396,3.9890155203898208
SOLUSDT,-1.0,-2.3342409339945083,-2.933695596665841,1.7267714740134699,0.9254630834390525,0.007279420320532216,-0.00034213377430569736,2025-02-18 04:55:00+00:00,175.43,175.53619043,-0.012483611696973096,0.05232856409964093,11.82484877272189,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.012483611696973096,-0.014083611696973097,0.9254630834390525,10.943461006403695
SOLUSDT,-1.0,3.0632188141307872,1.951473354181712,4.000825709392481,0.9984070744610943,-0.7169414951167715,-0.008840571053103208,2025-02-18 06:20:00+00:00,168.89,168.98636588,-0.014328853099650596,0.020545917461069374,23.916095492478924,0.25,REFLEXIVE_BASIS_REPAIR,60,-0.014328853099650596,-0.015928853099650597,0.9984070744610943,23.87799893317805
SOLUSDT,1.0,2.3477097225036143,2.7884126348033735,1.0736418956099112,0.8813567753764392,-0.5364889357848742,-0.005451348182883953,2025-02-18 14:30:00+00:00,169.67,169.77446617,0.024930747922437657,-0.022750044203453723,7.028471539953952,1.0,REFLEXIVE_BASIS_REPAIR,60,0.024930747922437657,0.023330747922437656,0.8813567753764392,6.194591012278892
SOLUSDT,1.0,2.650143097065977,1.9073354823923692,1.380988512155339,0.6258541910061328,-0.18172821420027713,-0.0016253310859619674,2025-02-18 16:00:00+00:00,165.85,165.97369269,0.02098281579740724,-0.014290021103406714,6.980499152399196,0.75,REFLEXIVE_BASIS_REPAIR,60,0.02098281579740724,0.01938281579740724,0.6258541910061328,4.368774649843795
XRPUSDT,1.0,-2.5253254898497413,-2.830272986622054,2.2783143092653915,0.7717715434884286,-0.38864682037781206,-0.0017864231838031763,2025-02-18 18:10:00+00:00,2.5145,2.51543684,0.005090475243587189,-0.000596540067607898,16.283933737878293,0.5,REFLEXIVE_BASIS_REPAIR,60,0.005090475243587189,0.0034904752435871893,0.7717715434884286,12.567476674945626
SOLUSDT,1.0,-2.1511676140246254,-2.6651199378847763,1.9734873593017137,0.4965875546226357,-0.6137758909067307,-0.003975081578166839,2025-02-18 21:30:00+00:00,167.88,168.00711413,-0.008815820824398468,0.007505360972122954,11.314239253108234,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.008815820824398468,-0.010415820824398469,0.4965875546226357,5.618510403116454
BTCUSDT,-1.0,-2.5943893301243413,-2.147017261350031,1.5177601278348107,0.859181137885364,-0.5065839657290786,-0.0012248102590943777,2025-02-19 00:20:00+00:00,95642.0,95681.41688889,-0.0060235043181866565,0.001827648940841975,8.454225452182293,0.25,REFLEXIVE_BASIS_REPAIR,60,-0.0060235043181866565,-0.007623504318186656,0.859181137885364,7.2637110439453885
BTCUSDT,1.0,2.141267355107914,1.7777979127197856,3.063652509147719,0.5136526342393979,-0.13771029383974773,-0.0008639062459488978,2025-02-19 10:10:00+00:00,96339.2,96372.62511111,0.0004930495582275984,0.0011469889722979243,11.662530496517201,1.0,REFLEXIVE_BASIS_REPAIR,60,0.0004930495582275984,-0.0011069504417724016,0.5136526342393979,5.990489511433373
BTCUSDT,1.0,9.093323492961943,7.455210102814375,2.274468926567069,0.9987185424653475,-0.01927794988373277,-0.0008971319909349962,2025-02-19 19:20:00+00:00,95886.4,95929.294,-0.005286463982379308,0.004195589781241127,154.19224669977203,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.005286463982379308,-0.006886463982379308,0.9987185424653475,153.99465588345362
SOLUSDT,1.0,-2.2035680369327957,-3.2130792542133118,1.7559093946190467,0.7626055414327305,-0.11937954744655033,-0.00034916201117318746,2025-02-20 03:00:00+00:00,171.78,171.89181297,-0.003085341716148493,0.006636395389451488,12.43225772799315,0.5,REFLEXIVE_BASIS_REPAIR,60,-0.003085341716148493,-0.004685341716148493,0.7626055414327305,9.480908635887465
XRPUSDT,1.0,6.516993665513218,6.400492137255173,2.045300397726078,0.9486624697762628,0.03162124387094569,-0.00109841827767998,2025-02-20 14:15:00+00:00,2.7282,2.72940447,0.014441756469467104,-0.014551719082178782,85.31350211142924,0.75,REFLEXIVE_BASIS_REPAIR,60,0.014441756469467104,0.012841756469467103,0.9486624697762628,80.93371761829087
SOLUSDT,1.0,5.400548415112761,4.488463942977888,3.24035453971597,0.9782957517202722,-0.20989488041067098,-0.003939847955163445,2025-02-21 09:25:00+00:00,179.5,179.59317826,0.005961002785515257,-0.006573816155988843,78.54673464253385,1.0,REFLEXIVE_BASIS_REPAIR,60,0.005961002785515257,0.004361002785515257,0.9782957517202722,76.8419368122904
BTCUSDT,1.0,-2.8048968842870865,-2.776582712406807,2.2271250212181055,0.8540398801773063,-0.2786484020689748,-0.0007367776173015095,2025-02-21 15:10:00+00:00,99007.1,99055.58622222,0.011788043483750177,-0.009500328764300847,17.34491246793448,1.0,REFLEXIVE_BASIS_REPAIR,60,0.011788043483750177,0.010188043483750176,0.8540398801773063,14.81324696580063
BTCUSDT,1.0,3.6263371462777947,3.902742868145328,2.768039553166669,0.9276118951481519,-0.07888708087437223,-0.0008778080979573444,2025-02-21 16:20:00+00:00,98454.4,98496.51711111,0.005048022231611826,-0.015052653817401729,39.17512663500572,1.0,REFLEXIVE_BASIS_REPAIR,60,0.005048022231611826,0.0034480222316118263,0.9276118951481519,36.339313460566494
BTCUSDT,-1.0,4.408637614674074,2.9561477379114036,2.7452668688848574,0.17139599974755848,0.37741370679030234,0.0014419328894402783,2025-02-21 17:45:00+00:00,97090.4,97100.46866667,-0.0028859701886077005,0.017409548214859405,35.777921378326496,1.0,INDEX_CONFIRMED_DISCOVERY,120,0.017409548214859405,0.015809548214859404,0.37741370679030234,13.503077928646206
XRPUSDT,-1.0,2.021056538531607,2.3481263180644696,2.185264051455761,0.5018568202097119,-0.6930555701117876,-0.0037872747568170606,2025-02-21 19:55:00+00:00,2.5179,2.51873211,0.0005957345406886194,-0.007744549028952719,10.370598973753006,0.75,REFLEXIVE_BASIS_REPAIR,60,0.0005957345406886194,-0.0010042654593113807,0.5018568202097119,5.204555824637786
ETHUSDT,1.0,5.5833411463327955,4.509341971709309,3.0604317660944536,0.8938090157777432,-0.016479148528567404,-0.0008867253924581542,2025-02-22 10:15:00+00:00,2737.99,2739.02571429,0.003440480060190043,-0.0033929999744337636,77.05308605397224,0.5,REFLEXIVE_BASIS_REPAIR,60,0.003440480060190043,0.001840480060190043,0.8938090157777432,68.87074300853867
XRPUSDT,-1.0,3.3250742896803964,2.7597685010495603,2.0845094359080774,0.6916227831463999,-0.6935761730472361,-0.00183448838157374,2025-02-24 08:35:00+00:00,2.4575,2.45928579,0.01053916581892178,0.008138351983723258,19.128365946481427,1.0,REFLEXIVE_BASIS_REPAIR,60,0.01053916581892178,0.00893916581892178,0.6916227831463999,13.229613692948305
XRPUSDT,1.0,3.2068655485294113,1.807393664879958,1.1487336228946374,0.9036196767069867,-0.07071935180216692,-0.001008511839929005,2025-02-24 11:35:00+00:00,2.4764,2.47787474,-0.00177677273461474,0.004764981424648651,6.658138739594131,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.00177677273461474,-0.00337677273461474,0.9036196767069867,6.016425175342313
BTCUSDT,-1.0,-2.105832848224761,-1.8239763195095573,2.6267658526131985,0.5678497370028213,-0.3205325953839535,-0.0015516310472984962,2025-02-24 13:10:00+00:00,95531.5,95564.31911111,-0.000318219644829143,0.011705039698947428,10.089379396920098,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.000318219644829143,-0.001918219644829143,0.5678497370028213,5.729251437062761
BTCUSDT,-1.0,3.517918620077061,3.6322079440031367,1.8281760059798846,0.959109967316365,-0.9925601667121182,-0.0019032416502946514,2025-02-24 16:25:00+00:00,94650.2,94690.752,0.00286211756552035,0.00045007828826548746,23.360089230904915,0.75,REFLEXIVE_BASIS_REPAIR,60,0.00286211756552035,0.00126211756552035,0.959109967316365,22.404894418760584
XRPUSDT,-1.0,2.0733684097323786,2.3670544524564354,1.3157867544368222,-0.4096289377298663,0.28063417005259905,0.0017369727047146233,2025-02-24 19:40:00+00:00,2.4138,2.41380605,0.008409975971497063,-0.00099428287347747,6.457586556963586,1.0,INDEX_CONFIRMED_DISCOVERY,120,-0.00099428287347747,-0.00259428287347747,0.28063417005259905,1.8122194439562966
XRPUSDT,-1.0,-3.835134021585098,-3.6380175043802203,3.367402170424838,0.5207500775427232,-0.16974939555508067,-0.002255378209576664,2025-02-24 22:15:00+00:00,2.3108,2.31125289,0.0011251514626968717,0.03635104725636151,46.98295378847487,1.0,REFLEXIVE_BASIS_REPAIR,60,0.0011251514626968717,-0.00047484853730312836,0.5207500775427232,24.46637682853447
SOLUSDT,-1.0,2.25023324629257,1.7252750411467213,1.0781776089681712,0.949849707159392,-0.4999130447799741,-0.002649930264992939,2025-02-24 23:20:00+00:00,143.78,143.85341824,-0.0018778689664766812,0.018083182640144635,4.185777940792973,0.5,REFLEXIVE_BASIS_REPAIR,60,-0.0018778689664766812,-0.003477868966476681,0.949849707159392,3.9758599512964485
ETHUSDT,1.0,3.185054732366159,4.96486800637159,2.0634391594664083,0.8592893783990101,-0.0956432102127504,-0.001193717611926104,2025-02-25 00:55:00+00:00,2501.79,2503.13404762,0.005536036198082184,0.007082928623106,32.62993998182344,1.0,REFLEXIVE_BASIS_REPAIR,60,0.005536036198082184,0.003936036198082184,0.8592893783990101,28.038560844178072
SOLUSDT,-1.0,-2.7276065473464306,-2.261843994059664,2.514759598246986,-0.1515346297158664,0.7754343206162188,0.005056056276104615,2025-02-25 07:15:00+00:00,135.78,135.94385894,0.019811459714243584,-0.00677566651936945,15.514609385992232,1.0,INDEX_CONFIRMED_DISCOVERY,120,-0.00677566651936945,-0.00837566651936945,0.7754343206162188,12.030560588852897
BTCUSDT,-1.0,2.0755859331334467,4.078335016494697,1.3832057219962102,-0.04947569493959869,0.4544578526932706,0.0013512484558377835,2025-02-25 10:50:00+00:00,87873.8,87889.19,0.012816106734885757,-0.01152789568676904,11.708746239017387,1.0,INDEX_CONFIRMED_DISCOVERY,120,-0.01152789568676904,-0.013127895686769041,0.4544578526932706,5.32113167351425
BTCUSDT,-1.0,3.0350447247630514,3.8548142625091875,2.204295065744558,0.7172472993656464,-0.41598884797487573,-0.000870023362380401,2025-02-26 16:25:00+00:00,86624.7,86673.794,0.004350953019173653,0.008848515492694387,25.789224389603138,1.0,REFLEXIVE_BASIS_REPAIR,60,0.004350953019173653,0.0027509530191736535,0.7172472993656464,18.49725154617751
