plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,label_closed,label_net_r,label_win,label_hold,label_ambiguous,month,forecast,utility
BTCUSDT:EVENT:1723773660000000000:1:1723773720000000000:0,BTCUSDT:EVENT:1723773660000000000:1,BTCUSDT,-1,1723773720000000000,1723773660000000000,57486.3,57566.299999999996,57062.2,5.301250000000555,57559.26666666667,1.584962500721156,CHANNEL:15:15:1723770900000000000:1:1,OBSERVED_OPPOSING_STRUCTURE,57559.26666666667,57559.26666666667,57566.2,57479.8,LIQUIDITY_RECLAIM,0.03741231488694982,-0.07527957594739369,0.07643312101904408,0.8495370370370269,-1.8261886204209217,-0.3144966316516594,-0.5184775392786146,-0.5855809128630991,-0.22759158222918574,0.059660511470554116,-0.015641739875725782,-0.5998491419951049,-0.282930631332838,0.04358178906296758,-0.0051082872461692425,-0.07678639421247269,0.7573033707864515,-0.04943820224712561,0.629633936542792,0.6008076910727292,0.0850238493398939,0.547714326122437,1.2870975428602716,-0.5595658642665313,0.7706290661267267,-0.1589353612167306,-1.0883292841896806,0.12737642585550102,-0.7378593362312411,-0.35496800808468676,1.0,1.0,-1.7691720065334788,1.4028236630711013,1.0,0.6931471805599453,0.05404001039226085,-0.009950248756218891,1.1383739659963623,0.08179530201342232,0.0,0.0,0.5687191478306124,0.623538581449674,13.916359202104278,0.8628945000000785,5.301250000000555,3.3055339049104306,0.0,1723775160000000000,-0.9628594201880603,0,24.0,False,2024-08,0.5,0.1371054999999215
XRPUSDT:EVENT:1723773780000000000:1:1723774080000000000:0,XRPUSDT:EVENT:1723773780000000000:1,XRPUSDT,-1,1723774080000000000,1723773780000000000,0.5616,0.5628,0.5579,3.0833333333334183,0.5621,1.584962500721156,15:1723769100000000000:1,OBSERVED_OPPOSING_STRUCTURE,0.5621,0.5621,0.5627,0.5593,LIQUIDITY_RECLAIM,0.1999999999999778,-0.26664474624179235,0.5,0.7142857142857596,-2.7000000000000335,-0.3104575958746256,-0.5510204081632708,-0.4634146341463454,-2.3999999999999555,-0.07156781398372264,-0.15999999999999348,-0.5510204081632708,-6.099999999999989,0.02291899154544886,-0.10016420361247909,-0.7142857142857142,0.5,-0.0,0.6285521008316182,0.6466271649249964,0.019665506741302352,0.7255221219990513,-0.0,-0.24176608147796763,-0.4948979773943871,0.6158115296731348,-0.750406011338703,0.4906407500729545,-1.9495939886613305,-2.89064075007291,-0.0,-0.0,-1.533333333333308,1.8245492920510458,0.0,1.791759469228055,0.5999999999999334,-0.3849210250345698,3.324421951867587,0.821428571428553,0.0,0.0,0.5000000000000555,1.1999999999999778,21.367521367520993,0.5622000000000099,3.0833333333334183,3.7000000000000335,0.0,1723774680000000000,-0.9709136420136684,0,10.0,False,2024-08,0.5,0.4377999999999901
XRPUSDT:EVENT:1723774680000000000:1:1723775220000000000:0,XRPUSDT:EVENT:1723774680000000000:1,XRPUSDT,-1,1723775220000000000,1723774680000000000,0.5629,0.5639,0.5579,5.0,0.56292,1.584962500721156,CHANNEL:15:15:1723765500000000000:1:1,OBSERVED_OPPOSING_STRUCTURE,0.56292,0.56292,0.5638,0.5625,LIQUIDITY_RECLAIM,0.3000000000000777,-0.12003833342586208,0.3333333333334156,1.0,-1.3999999999999555,-0.2347143561419752,-0.3499999999999986,-0.2499999999999769,-3.4999999999999445,-0.20228989829382993,-0.22875816993463408,-0.6538461538461482,-5.799999999999911,-0.006485777697351982,-0.09570957095709383,-0.735294117647052,1.0,-0.0,0.41024909863841214,0.873528872536116,0.23348771697259302,0.8748801424632422,0.6883519743505762,-1.0865859028230673,-0.03184971643241173,-1.1113976771751126,-1.808092875514729,-2.3380572820181618,0.40809287551477347,-1.1619427179817827,-0.0,-0.0,-2.459090909090885,2.4159137783010487,1.0,2.302585092994046,0.8799999999999911,-0.20584676742669863,2.0735057898250906,0.952380952380902,0.0,0.0,0.020000000000019984,1.0,17.765144785930023,0.6760799999999992,5.0,5.0,0.0,1723775460000000000,-0.9675069702199739,0,4.0,False,2024-08,0.5,0.32392000000000076
SOLUSDT:EVENT:1723775580000000000:1:1723775700000000000:0,SOLUSDT:EVENT:1723775580000000000:1,SOLUSDT,-1,1723775700000000000,1723775580000000000,143.773,144.368,140.683,5.193277310924385,144.069,1.584962500721156,15:1723764600000000000:1,OBSERVED_OPPOSING_STRUCTURE,144.069,144.069,144.358,143.507,LIQUIDITY_RECLAIM,-0.26035502958580614,0.07302995981567964,-0.10855263157895075,0.3748531139835689,-4.088757396449679,-0.0777583169660032,-0.5479777954004796,-0.5868644067796545,-4.972386587771128,-0.1125475202453921,-0.30304123091717844,-0.6462050196552735,-0.22090729783036225,0.003974664650053828,-0.0035696073431920818,-0.5026660203586963,0.4592592592592483,0.3111111111111801,1.3452284210199836,1.2326842547823782,0.36395923608461367,0.25268283055923735,-1.0144741711592964,-3.752238470712266,-1.313412467173936,-3.09692060059603,-4.957284478113964,-6.267973079968295,0.8685270816642854,1.2955864921971667,-0.0,1.0,0.05573435579374275,2.580216829592325,0.0,1.0986122886681096,0.570019723865903,0.07302995981567964,3.0765430488670793,0.47330960854092347,0.0,0.0,0.5838264299802551,1.173570019723852,41.38468279857824,0.290562352941177,5.193277310924385,6.094674556212964,0.0,1723790520000000000,-0.9816208992793913,0,247.0,False,2024-08,0.5,0.7094376470588231
ETHUSDT:EVENT:1723775520000000000:1:1723776240000000000:0,ETHUSDT:EVENT:1723775520000000000:1,ETHUSDT,-1,1723776240000000000,1723775520000000000,2587.69,2609.05,2551.01,1.7172284644194578,2588.42,3.584962500721156,60:1723762800000000000:1,OBSERVED_OPPOSING_STRUCTURE,2588.42,2588.42,2609.04,2580.62,LIQUIDITY_RECLAIM,1.0277117973079535,0.42977248167267956,1.0,0.9191685912240382,-1.8828186856690055,0.015509258703322265,-0.21175422974176053,0.283052884615389,-3.290577988915284,-0.011141712771634185,-0.17529947696980164,-0.1335227272727264,-0.7078384798100105,0.044125645432433525,-0.01207683786777693,-0.26430048242591586,0.8127208480565419,0.06360424028270964,1.048984759219445,1.0220702273223252,0.2966543001896024,0.5385186013196696,1.815961918891773,1.8930219255186564,0.5537984700175348,0.9773175542406352,-1.5296325254104586,-3.974706802189247,-0.3531861602585469,0.6841288132739627,1.0,1.0,-4.1353302979471875,1.5114575040738967,0.0,2.5649493574615367,3.2652414885193526,0.04650207899884908,4.460744626963217,0.9064102564102563,0.0,0.0,0.11559778305621725,3.382422802850347,82.5446633870368,0.14597584269662833,1.7172284644194578,5.80839271575606,0.0,1723789140000000000,-0.9895391563982038,0,215.0,False,2024-08,0.5,0.8540241573033717
XRPUSDT:EVENT:1723775520000000000:1:1723776240000000000:0,XRPUSDT:EVENT:1723775520000000000:1,XRPUSDT,-1,1723776240000000000,1723775520000000000,0.5646,0.5667,0.5579,3.190476190476223,0.5647125000000001,1.584962500721156,CHANNEL:15:15:1723767300000000000:-1:1,OBSERVED_OPPOSING_STRUCTURE,0.5647125000000001,0.5647125000000001,0.5666,0.5643,LIQUIDITY_RECLAIM,0.7000000000000333,-0.2375440327217506,0.4117647058823376,1.0,-1.1999999999999778,-0.04963205039264876,-0.17142857142856827,0.21212121212122437,-4.700000000000033,-0.1759637904603324,-0.25133689839572326,-0.5,-3.2999999999999665,-0.0037633941687056157,-0.05436573311367303,-0.5454545454545465,1.0,-0.0,1.018193472880884,0.8347976976229936,1.0204317922408863,-0.7147242392782881,0.7935962432736865,2.197789148079554,-0.01015488232485308,0.9773175542406352,-1.5296325254104586,-3.974706802189247,0.3296325254104808,-0.7252931978107862,-0.0,-0.0,-3.5924242424242117,2.3158303197440664,1.0,2.5649493574615367,1.8874999999999291,-0.0016071878166492015,3.440612457611591,0.7272727272725805,0.0,0.0,0.11250000000007078,2.099999999999989,37.19447396386806,0.3232285714285728,3.190476190476223,6.700000000000033,0.0,1723777440000000000,-0.9800863789308901,0,20.0,False,2024-08,0.5,0.6767714285714272
XRPUSDT:EVENT:1723775520000000000:1:1723778880000000000:1,XRPUSDT:EVENT:1723775520000000000:1,XRPUSDT,1,1723778880000000000,1723775520000000000,0.5651,0.5641,0.5683,3.199999999999978,0.5647125000000001,1.584962500721156,CHANNEL:15:15:1723767300000000000:-1:1,OBSERVED_OPPOSING_STRUCTURE,0.5655,0.5658,0.5684,0.5658,LIQUIDITY_ORIGIN_RETURN,0.10000000000009993,0.17985523420977212,0.20000000000017765,0.6000000000000889,-2.3999999999999555,0.030087987587487708,-0.7999999999999556,-0.7419354838709238,2.200000000000089,0.04107032789204227,0.10576923076923267,-0.19999999999997575,4.0,0.02272370713860467,0.06369426751592298,0.37735849056604653,0.7500000000000694,-0.2499999999999306,0.4677137444639494,0.5108256237660536,-0.12525445209706182,0.7970294976534921,-0.4867927947804773,-0.4867927947804773,0.22461395899161443,-0.3025210084033327,-1.215101969641644,1.5567099567099874,-1.1848980303583114,0.6432900432901016,0.0,0.0,4.309848484848483,2.3158303197440664,1.0,4.04305126783455,1.8874999999999291,0.0016071878166492015,3.440612457611591,0.8949152542372909,0.5951225882245255,1.0,0.38749999999998475,1.0,17.695983011856324,0.6775199999999993,3.199999999999978,3.199999999999978,1.0,1723780080000000000,-0.9674112039583864,0,20.0,False,2024-08,0.5,0.32248000000000066
ETHUSDT:EVENT:1723778400000000000:-1:1723778940000000000:0,ETHUSDT:EVENT:1723778400000000000:-1,ETHUSDT,1,1723778940000000000,1723778400000000000,2581.57,2575.56,2609.0299999999997,4.569051580698599,2581.33,1.584962500721156,CHANNEL:15:15:1723776300000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,2581.33,2581.33,2584.38,2575.57,LIQUIDITY_RECLAIM,0.6583268178264344,0.62876151301082,1.0,0.7154471544716228,-0.38936669272866126,-0.02720787653804552,-0.11511789181691028,0.09190172884442571,0.9022673964034399,-0.0466432676395275,0.04417732179771914,-0.6414699731102458,0.8131352619234227,-0.046069866449273446,0.013220114913307381,0.05341144038594714,0.7094339622641678,-0.2377358490564652,0.7056542965833104,0.5523158545790031,-0.30430556531232356,0.5866221028235266,-0.5756970893044944,-1.0508002303200037,0.14857370881484466,0.47999247129684947,-0.30285839146447496,1.4561264822134503,-0.0865083012641863,-0.5538590858100104,0.0,-1.0,-1.2091505321446598,1.2039728043259361,1.0,2.302585092994046,0.9007036747458608,0.039007746924938067,2.0431138099096042,0.9213114754097632,0.0,0.0,0.03752931978111605,0.939796716184556,23.280406884183726,0.5148549084858381,4.569051580698599,4.293979671618398,0.0,1723779600000000000,-0.9724263293149468,0,11.0,False,2024-08,0.5,0.48514509151416185
SOLUSDT:EVENT:1723781520000000000:-1:1723781700000000000:0,SOLUSDT:EVENT:1723781520000000000:-1,SOLUSDT,1,1723781700000000000,1723781520000000000,141.719,141.507,144.348,12.400943396227143,141.68066666666667,3.584962500721156,CHANNEL:60:60:1723773600000000000:-1:-1,OBSERVED_OPPOSING_STRUCTURE,141.68066666666667,141.68066666666667,141.904,141.517,LIQUIDITY_RECLAIM,-0.18776371308017004,-0.17251621980770734,-0.20181405895692486,0.38356164383559643,-0.45991561181439355,0.01219468519447031,-0.11809317443121561,-0.36776212832552424,-2.012658227848162,-0.13266664711575119,-0.1587354409317879,-0.6796193497224443,-1.1793248945147887,-0.02347739930992503,-0.018281715014553494,-0.4322930800542786,0.931216931216901,0.05820105820103751,0.45000756599803804,0.7203147838745858,0.016722273602168825,0.8423141751129296,0.7056714816977561,2.5369282168496987,0.7231649857004971,-0.4604603379076271,-0.34906925745832174,-1.984881392744462,-0.11084635435607182,-0.027776835103700215,1.0,0.0,-2.954105736782913,1.1631508098056809,1.0,1.3862943611198906,0.3452883263010019,-0.09158451207315331,1.63017827881349,0.8283582089552495,0.0,0.0,0.08087201125174628,0.44725738396623155,14.959179785349113,0.8015830188679658,12.400943396227143,5.546413502109868,0.0,1723790520000000000,6.3495185373922,1,147.0,False,2024-08,0.5,0.1984169811320342
XRPUSDT:EVENT:1723780260000000000:-1:1723782660000000000:1,XRPUSDT:EVENT:1723780260000000000:-1,XRPUSDT,-1,1723782660000000000,1723780260000000000,0.5629,0.5638,0.5579,5.555555555555487,0.5640999999999999,1.584962500721156,CHANNEL:15:15:1723778100000000000:1:-1,OBSERVED_OPPOSING_STRUCTURE,0.5633,0.5634,0.5635,0.5631,LIQUIDITY_ORIGIN_RETURN,0.40000000000006664,0.030863634787352667,1.0,0.6666666666667284,-1.0,-0.09389394624486697,-0.357142857142826,-0.1111111111110974,2.3000000000000775,0.02724891624609044,0.18699186991870095,0.20000000000003326,-2.4999999999999445,-0.03610624298715155,-0.04065040650406351,0.03773584905660987,0.6000000000000888,-0.0,0.7293593801059312,0.8602012652231726,0.17836481458645384,0.5160903680826854,1.0975878131991301,-1.8564478707339127,0.4824209675235025,0.015181215887224247,-1.1711071358188714,-0.112744477762069,0.17110713581887138,2.4127444777621467,-0.0,-1.0,1.8084006462035518,1.2237754316221157,1.0,3.713572066704308,2.799999999999911,0.010879795445148157,3.542052228053334,-0.20000000000011103,0.7293593801059312,1.0,1.1999999999999778,0.9000000000000111,15.988630307337218,0.7511333333333233,5.555555555555487,5.0,1.0,1723783860000000000,-0.9655151564347008,0,20.0,False,2024-08,0.5,0.24886666666667667
