variant,scenario_id,branch,side,signal_observed_ns,opened_ns,closed_ns,entry_reference,stop_price,target_price,planned_loss,gross_realized_pnl,native_net_realized_pnl,native_commissions,extra_composite_cost,net_pnl,realized_r,nav_before,nav_after,net_reward_to_risk_at_signal,reason_code
baseline,opening-drive-08aa4424eedd5f24a7,CONTINUATION,BUY,1732090560000000000,1732090560000000000,1732091160000000000,93046.5,92861.20266666668,94233.20000000001,330.5732163193198,-188.6354,-222.70112695,34.06572695,107.87480199999999,-330.57592895,-1.0000082058392703,11019.262660374981,10688.686731424981,3.2218960776943066,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-ec468671f4ee444ac0,CONTINUATION,SELL,1732609800000000000,1732609800000000000,1732610520000000000,92567.0,92841.17133333333,90536.20000000001,320.25128292083076,-212.505,-238.3694439,25.864443899999998,81.90407234999999,-320.27351625,-1.0000694246373238,10688.686731424981,10368.413215174982,4.582155773479759,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-11928698b341290165,CONTINUATION,BUY,1732638480000000000,1732638480000000000,1732640640000000000,94094.8,93782.36466666666,96139.20000000001,310.99343988767123,-214.30639999999997,-237.50547664999996,23.19907665,73.46374275,-310.96921939999993,-0.9999221189756284,10368.413215174982,10057.443995774982,4.194889150945457,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-87a68e1a83b0f2bae8,CONTINUATION,BUY,1732729680000000000,1732729680000000000,1732740480000000000,96196.0,95897.048,98912.6,301.697836266,319.0485,295.40765991,23.640840089999998,74.862660285,220.544999625,0.7310128649068287,10057.443995774982,10277.988995399983,5.80167529278115,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-2b3158d7a7f6f1bb4a,CONTINUATION,BUY,1733041200000000000,1733041200000000000,1733049300000000000,96863.1,96738.14099999999,97756.1,308.2524809857614,-142.625,-182.38681446,39.76181446,125.91241244,-308.2992269,-1.0001516481362587,10277.988995399983,9969.689768499982,2.7651606140336287,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-bb731d4c57aeafce00,CONTINUATION,BUY,1733301960000000000,1733301960000000000,1733302260000000000,96835.1,96789.62466666667,98328.19999999998,299.00799887466144,-71.34400000000001,-125.99263532,54.64863532,173.05401188000002,-299.04664720000005,-1.0001292551553271,9969.689768499982,9670.643121299981,7.062248391840091,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-993ea535a3542a87cc,CONTINUATION,SELL,1733329020000000000,1733329020000000000,1733334660000000000,95190.0,95479.12666666666,93755.1,289.95823132832885,-193.9861,-217.0151139,23.029013900000002,72.92521067500002,-289.940324575,-0.9999382436799713,9670.643121299981,9380.702796724981,2.992607847171029,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-e88f57a589ad5ee9d1,CONTINUATION,SELL,1733647200000000000,1733647200000000000,1733647920000000000,99282.5,99393.696,98362.0,281.279601907,-120.20719999999999,-158.865615,38.658415000000005,122.41831414999999,-281.28392914999995,-1.0000153841336896,9380.702796724981,9099.418867574981,2.9679372978529384,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-54eb5b06586e94960a,CONTINUATION,BUY,1734365820000000000,1734365820000000000,1734367620000000000,106769.5,106450.69866666666,109669.19999999998,272.8683949300038,-181.716,-203.59239252,21.87639252,69.27524298,-272.8676355,-0.9999972168634482,9099.418867574981,8826.55123207498,5.7181464938445865,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-ff60a68a76e07894f9,CONTINUATION,BUY,1734424680000000000,1734424680000000000,1734427260000000000,107374.2,107093.108,108604.79999999999,264.723546119,-168.37890000000002,-191.50276428,23.12386428,73.225570245,-264.72833452500004,-1.0000180883267478,8826.55123207498,8561.82289754998,2.4179973547281173,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-0e1fcf3acb5b63bc1d,CONTINUATION,SELL,1734538920000000000,1734538920000000000,1734539280000000000,103399.9,103658.58566666667,101879.59999999999,256.6673091683354,-160.394,-183.5017286,23.1077286,73.1744739,-256.6762025,-1.000034649257412,8561.82289754998,8305.14669504998,3.300502254240749,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-89caef59a861f2ec4f,CONTINUATION,BUY,1734598140000000000,1734598140000000000,1734598320000000000,101800.0,101687.58533333332,104645.79999999999,249.1285343266792,-105.656,-140.08610192,34.43010192,109.02865607999999,-249.114758,-0.9999447019318103,8305.14669504998,8056.03193704998,10.153424286930907,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-86ac9ae81b1e1bc607,CONTINUATION,SELL,1734629760000000000,1734629760000000000,1734639060000000000,99116.9,99481.06266666668,96153.3,241.6753463120063,1395.8555999999999,1378.3948283599998,17.460771639999997,51.51842651,1326.8764018499999,5.490325852836406,8056.03193704998,9382.90833889998,5.4903258528363335,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-7552b7a608f409a8ce,CONTINUATION,SELL,1734684720000000000,1734684720000000000,1734693780000000000,95510.1,95966.18266666666,93650.79999999999,281.25455309466355,872.0116999999999,855.16429232,16.84740768,49.689938895,805.474353425,2.8638624497356906,9382.90833889998,10188.38269232498,2.863862449735746,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-b1f539518310f7ad1a,CONTINUATION,SELL,1734971100000000000,1734971100000000000,1734971160000000000,92927.8,93074.212,89621.6,305.641541121,-156.5016,-192.29210484,35.79050484,113.33659866000002,-305.62870350000003,-0.9999579977873659,10188.38269232498,9882.75398882498,11.084778613941024,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
baseline,opening-drive-64d86e67ff0c58fdd0,CONTINUATION,BUY,1735059360000000000,1735059360000000000,1735068480000000000,98463.5,98231.748,102749.79999999999,296.212553516,-181.0358,-208.68721122,27.65141122,87.56280218,-296.2500134,-1.0001264628509337,9882.75398882498,9586.50397542498,10.903452845561437,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-044e5e9fa677c3531d,CONTINUATION,BUY,1641144420000000000,1641144420000000000,1641145740000000000,47624.99,47492.15926666667,48036.34,2999.849170497968,-1951.2304000000001,-2202.79066353,251.56026353,796.6075011699999,-2999.3981647,-0.9998496571752996,100000.0,97000.6018353,1.663350830369987,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-b2ca986bc77056b47a,CONTINUATION,SELL,1641226860000000000,1641226860000000000,1641229440000000000,46370.66,46572.609833333336,45544.78,2909.9928445076953,-2162.7528,-2341.96235333,179.20955333,567.4969188700002,-2909.4592722,-0.999816641367795,97000.6018353,94091.1425631,2.78639101479025,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-f9a0b2ea00949bc658,CONTINUATION,SELL,1641229920000000000,1641229920000000000,1641230820000000000,46502.94,46577.212133333334,45544.78,2822.7153094664463,-1455.6113,-1783.84710304,328.23580304,1039.4133762850001,-2823.2604793250002,-1.0001931366782635,94091.1425631,91267.882083775,6.170949064432161,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-c6e302ba58c9df673b,CONTINUATION,BUY,1641373560000000000,1641373560000000000,1641381720000000000,46652.51,46568.238066666665,47449.77,2737.9073377648797,-1496.9151,-1794.87269458,297.95759458,943.532382845,-2738.405077425,-1.000181795655848,91267.882083775,88529.47700634999,4.712984622432043,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-d2a7bcfaa909215063,CONTINUATION,SELL,1641661920000000000,1641661920000000000,1641662340000000000,41196.93,41320.3335,40408.16,2655.782318809125,-1768.6922,-1981.58162497,212.88942497,674.1498457299999,-2655.7314706999996,-0.9999808538114117,88529.47700634999,85873.74553564998,3.926604232551909,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-92e1fa2da5332b8594,CONTINUATION,SELL,1641663060000000000,1641663060000000000,1641666360000000000,41236.76,41308.5147,40408.16,2576.099642569825,-1381.8741,-1668.23530204,286.36120203999997,906.8104731349999,-2575.045775175,-0.9995909058107032,85873.74553564998,83298.69976047499,5.741024395266326,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-c4eea5b887e89b9b30,CONTINUATION,SELL,1642095960000000000,1642095960000000000,1642097100000000000,42712.19,42872.585699999996,41299.04,2498.9493033103804,-1784.7707999999998,-1956.1851725299998,171.41437253,542.81217967,-2498.9973522,-1.0000192276368136,83298.69976047499,80799.70240827498,6.011736737892816,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-7b93f63e858aea1fd1,CONTINUATION,SELL,1643016060000000000,1643016060000000000,1643016660000000000,34566.39,34813.81,33346.869999999995,2423.7899841,-2002.4555999999998,-2103.53700099,101.08140099,320.09110311000006,-2423.6281040999997,-0.999933212035258,80799.70240827498,78376.07430417498,3.9023708725664292,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-2c27d72e26142eaa61,CONTINUATION,SELL,1643818080000000000,1643818080000000000,1643820840000000000,37204.59,37351.932433333335,35950.78,2351.106397606461,-1703.8191000000002,-1859.05020639,155.23110638999998,491.565170235,-2350.615376625,-0.9997911532281308,78376.07430417498,76025.45892754997,5.898575734609753,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-af386188ea23ebc45e,CONTINUATION,BUY,1644256080000000000,1644256080000000000,1644259500000000000,44002.78,43882.058099999995,45573.939999999995,2280.686159186561,-1474.9540000000002,-1668.2656260400001,193.31162604,612.1534824600001,-2280.4191085,-0.9998829077444589,76025.45892754997,73745.03981904997,8.058366332943868,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-be4461df1767b65438,CONTINUATION,SELL,1644539040000000000,1644539040000000000,1644541440000000000,43174.15,43296.137866666664,40729.22,2212.1924975893016,-1443.2959999999998,-1627.58150336,184.28550336,583.5707606399999,-2211.152264,-0.9995297725715844,73745.03981904997,71533.88755504997,12.748849526039809,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-42d6e7746952aa4235,CONTINUATION,BUY,1644913440000000000,1644913440000000000,1644924240000000000,43846.5,43766.7,45147.77,2145.9800052,4965.651599999999,4731.964437189999,233.68716281000002,740.00934889,3991.9550882999993,1.8602014364658346,71533.88755504997,75525.84264334997,8.484125805185572,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-3d9a6adf125e6ce514,CONTINUATION,BUY,1645407120000000000,1645407120000000000,1645414440000000000,39090.6,38949.278666666665,39890.2,2265.7135343330187,-1601.9180999999999,-1761.1710023399999,159.25290234,504.300857385,-2265.471859725,-0.9998933339963959,75525.84264334997,73260.37078362497,3.7045774214660097,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-fe893be7692fdcf690,CONTINUATION,SELL,1646963400000000000,1646963400000000000,1646974200000000000,38773.5,38890.786,38075.899999999994,2197.68836554,3894.9719999999998,3720.91317576,174.05882424,551.1862767599999,3169.726899,1.4423004410915,73260.37078362497,76430.09768262497,3.6458017704577226,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-58fdae23ea9af88c4a,CONTINUATION,SELL,1647016380000000000,1647016380000000000,1647017160000000000,38603.8,38788.46533333333,37318.0,2292.8769519529683,-1744.8608999999997,-1876.4634104599997,131.60251046,416.74128311499993,-2293.2046935749995,-1.0001429390363719,76430.09768262497,74136.89298904997,5.063083588790909,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-279ad16eceaabdd39c,CONTINUATION,SELL,1647768660000000000,1647768660000000000,1647769380000000000,41624.2,41739.39,41188.3,2224.0743466375,-1441.728,-1629.5211817200002,187.79318172,594.6784087799999,-2224.1995905000003,-1.0000563128038815,74136.89298904997,71912.69339854998,2.1033423091037196,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-0a21a8e6539a131e55,CONTINUATION,BUY,1648142280000000000,1648142280000000000,1648142760000000000,44122.1,44015.51266666667,45515.0,2157.2502610739584,-1331.6471999999999,-1529.82988186,198.18268186,627.5784925400001,-2157.4083744,-1.0000732939190666,71912.69339854998,69755.28502414998,7.676576570145257,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-d5b2274771b688dc49,CONTINUATION,SELL,1648777620000000000,1648777620000000000,1648788420000000000,45104.9,45191.17966666666,43874.4,2092.575458549576,4994.9488,4775.20915355,219.73964645,695.8422137499999,4079.3669398,1.9494479509128555,69755.28502414998,73834.65196394999,7.55683427763242,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-461a4e5421fdca3bb8,CONTINUATION,BUY,1649405580000000000,1649405580000000000,1649406660000000000,43839.2,43751.594000000005,44250.7,2215.0186308794277,-1265.7324,-1493.5403044500001,227.80790445000002,721.3916974499998,-2214.9320018999997,-0.9999608901802358,73834.65196394999,71619.71996204999,2.2533242865742604,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-db99242d8b926cce87,CONTINUATION,SELL,1649582280000000000,1649582280000000000,1649582400000000000,42509.8,42557.791333333334,42221.8,2148.530963709846,-922.7539999999999,-1217.03860036,294.28460036,931.90123444,-2148.9398348,-1.0001903026286612,71619.71996204999,69470.78012725,2.007757676087489,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-a0ed881a95af58b779,CONTINUATION,SELL,1650218280000000000,1650218280000000000,1650224520000000000,40054.0,40168.29666666667,39753.9,2083.965183595873,-1365.3135,-1537.79946723,172.48596723,546.205562895,-2084.005030125,-1.0000191205349498,69470.78012725,67386.77509712499,1.3770457867838841,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-9f610240c7bc625f08,CONTINUATION,SELL,1650820980000000000,1650820980000000000,1650821700000000000,39230.1,39341.708333333336,38709.4,2021.547845320865,-1322.9064,-1490.5566210900001,167.65022109,530.8923668099999,-2021.4489879,-0.9999510981542713,67386.77509712499,65365.32610922499,2.7105253471654605,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-0ba878593d28be3e21,CONTINUATION,SELL,1651223820000000000,1651223820000000000,1651224660000000000,39092.1,39266.61,38574.399999999994,1960.943547195,-1466.847,-1585.4099818,118.56298179999999,375.44944235,-1960.85942415,-0.9999571007308596,65365.32610922499,63404.466685074985,1.9695303091588414,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-a5087519d6b21d7172,CONTINUATION,SELL,1652115000000000000,1652115000000000000,1652125800000000000,31798.0,32059.123333333333,30298.800000000003,1901.9945622541645,7898.096,7829.059648879999,69.03635112,218.61511188,7610.444536999999,4.0012966850864276,63404.466685074985,71014.91122207498,4.700813464158159,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-106b0343d36d794d48,CONTINUATION,SELL,1653612480000000000,1653612480000000000,1653623280000000000,29088.2,29184.66866666667,28540.199999999997,2130.3540894970506,866.2860000000001,707.29224458,158.99375542,503.48022548000006,203.81201909999993,0.09567048975793378,71014.91122207498,71218.72324117499,3.601104023233697,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-ba263cb1fb46df3645,CONTINUATION,SELL,1654421700000000000,1654421700000000000,1654422180000000000,29585.2,29632.800666666666,29375.699999999997,2136.4769474428176,-1105.2244,-1352.72129356,247.49689356,783.7401629400001,-2136.4614565,-0.9999927493049546,71218.72324117499,69082.26178467499,1.7962377978233834,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-cf491be8cb6dfe8c85,CONTINUATION,BUY,1654765020000000000,1654765020000000000,1654765380000000000,30539.8,30475.486,30904.100000000002,2072.3907701415,-1210.5761000000002,-1417.3484095600002,206.77230956,654.7789802650001,-2072.127389825,-0.9998729099162693,69082.26178467499,67010.13439485,2.8908992248677476,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-6540bee280aef1bd5b,CONTINUATION,SELL,1655862960000000000,1655862960000000000,1655867460000000000,20397.2,20539.199333333334,19530.4,2010.2470061800077,-1652.88,-1738.64994528,85.76994528,271.60482672,-2010.2547720000002,-1.0000038631173027,67010.13439485,64999.87962285,4.845665245143402,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-f1c026221b9850df2f,CONTINUATION,SELL,1657330500000000000,1657330500000000000,1657331640000000000,21419.5,21519.076666666668,20982.0,1949.9575258691864,-1473.7812,-1588.1464435599999,114.36524356,362.15660459000003,-1950.30304815,-1.0001771947728244,64999.87962285,63049.5765747,3.0785933404878345,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-dac554e51c543f070e,CONTINUATION,SELL,1657413840000000000,1657413840000000000,1657424640000000000,21483.9,21509.012666666666,21006.199999999997,1891.4733694231447,6700.9264,6447.08172145,253.84467855,803.8414820999999,5643.240239350001,2.983515565472147,63049.5765747,68692.81681404999,7.772890761718442,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-a32070870f30f1a3b1,CONTINUATION,SELL,1657587240000000000,1657587240000000000,1657588020000000000,19811.0,19873.369666666666,19006.2,2060.7375565840684,-1395.7007999999998,-1555.47257546,159.77177546,505.9439556400001,-2061.4165311,-1.0003294813130195,68692.81681404999,66631.40028295,8.419215397063722,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-130493ff3b63d24d01,CONTINUATION,BUY,1657819620000000000,1657819620000000000,1657830420000000000,20582.6,20459.235,21326.6,1998.81606083375,321.5816,225.4416686,96.1399314,304.4431161,-79.00144749999998,-0.03952412082732953,66631.40028295,66552.39883544999,4.622671757423227,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-6540841ebfdbdfa7e5,CONTINUATION,SELL,1658075340000000000,1658075340000000000,1658075460000000000,21031.7,21072.997333333333,20594.3,1996.5069601079908,-1131.4548,-1339.08486502,207.63006502000002,657.4952058800001,-1996.5800709,-1.000036619352434,66552.39883544999,64555.818764549986,5.573594883635311,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-0d813045a8c62cb00c,CONTINUATION,BUY,1658248020000000000,1658248020000000000,1658248140000000000,23276.5,23190.827666666668,24713.7,1936.5608177109787,-1377.0276,-1511.42218375,134.39458374999998,425.58284855,-1937.0050323,-1.000229383237004,64555.818764549986,62618.81373224998,11.626074169161564,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-d37d67b493ac8ce59c,CONTINUATION,SELL,1658794560000000000,1658794560000000000,1658805360000000000,21121.1,21256.364666666665,20211.4,1878.4521192991479,313.7355,228.28953537,85.44596462999999,270.57888799499995,-42.289352624999935,-0.022512872268886007,62618.81373224998,62576.524379624985,5.260175879176262,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-d2d0bb74b6e2a76341,CONTINUATION,BUY,1659514380000000000,1659514380000000000,1659524820000000000,23134.4,23063.231,23465.3,1877.197540455,5870.165999999999,5713.038349519999,157.12765048,462.88135802,5250.156991499999,2.796805812044401,62576.524379624985,67826.68137112499,2.7968058120443366,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-50c27b40b27671dde5,CONTINUATION,SELL,1659833880000000000,1659833880000000000,1659834180000000000,22843.1,22885.376999999997,22517.199999999997,2034.7838354906703,-1124.0379,-1342.76371749,218.72581749,692.631755385,-2035.395472875,-1.0003005908409834,67826.68137112499,65791.28589824999,3.8117666976672218,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-febe2e0f9a86d45eac,CONTINUATION,SELL,1660038900000000000,1660038900000000000,1660044720000000000,23535.1,23620.530666666666,23321.799999999996,1973.7085497636558,3485.1087,3339.6805221600002,145.42817784,428.767988985,2910.912533175,1.4748441625403967,65791.28589824999,68702.19843142499,1.4748441625404074,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-7be4a5154f712a23c3,CONTINUATION,SELL,1660496400000000000,1660496400000000000,1660507200000000000,24303.3,24383.563666666665,23886.0,2061.0292956397207,520.6455,366.32479716999995,154.32070283000002,488.6822255950001,-122.35742842500014,-0.05936714664068943,68702.19843142499,68579.84100299998,3.263931278151452,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-b90736b1dd594b4c10,CONTINUATION,SELL,1661155920000000000,1661155920000000000,1661157600000000000,20941.6,21051.195666666667,20556.699999999997,2057.3782211418384,-1598.1872,-1708.4082217300002,110.22102172999999,349.03323547,-2057.4414572,-1.000030736233869,68579.84100299998,66522.39954579998,2.507446413614162,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-3351265b4b8c0e564b,CONTINUATION,SELL,1661879820000000000,1661879820000000000,1661880780000000000,19577.0,19645.33033333333,18772.200000000004,1995.6044073972653,-1394.4128,-1538.5500458200002,144.13724582,456.43461177999995,-1994.9846576,-0.999689442559373,66522.39954579998,64527.414888199986,7.939245769788321,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-50a6a97fac01444268,CONTINUATION,BUY,1662573360000000000,1662573360000000000,1662574740000000000,19009.5,18958.871333333333,19256.4,1935.777113173508,-1238.2326,-1405.47504895,167.24244894999998,529.60108835,-1935.0761373,-0.9996378839956637,64527.414888199986,62592.33875089999,2.7583683237536083,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-8e5f2802c0c3cb4851,CONTINUATION,BUY,1662743820000000000,1662743820000000000,1662744000000000000,21399.2,21336.887666666666,22071.5,1877.7571773592633,-1239.7077,-1392.7807177,153.0730177,484.73122272500007,-1877.511940425,-0.9998693990164328,62592.33875089999,60714.82681047499,6.779007562323052,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-a61b30276c160b770c,CONTINUATION,BUY,1664239500000000000,1664239500000000000,1664241660000000000,19290.5,19252.54366666667,19551.4,1821.4317657259926,7107.1769,6906.06831063,201.10858937,592.460559055,6313.607751575,3.4662883729045433,60714.82681047499,67028.43456204998,3.466288372904476,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-e7a61df270ee85c3f6,CONTINUATION,BUY,1665908820000000000,1665908820000000000,1665909120000000000,19172.9,19159.183333333334,19261.4,2010.8372074999684,-648.7224,-975.44068785,326.71828785,1034.60791155,-2010.0485994,-0.999607821012548,67028.43456204998,65018.38596264998,1.4052337301402194,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-03105c6585ae594b56,CONTINUATION,SELL,1667986800000000000,1667986800000000000,1667988780000000000,17842.4,17982.22466666667,17377.9,1950.4763745852058,5435.1145,5356.8674323899995,78.24706760999999,230.83748011500006,5126.029952274999,2.6280912801956475,65018.38596264998,70144.41591492499,2.62809128019569,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-9d90cca218b4c81939,CONTINUATION,SELL,1668331680000000000,1668331680000000000,1668332580000000000,16508.0,16559.464333333333,16150.0,2104.301992247324,-1420.988,-1585.2197228,164.2317228,520.0671221999999,-2105.2868449999996,-1.0004680187331971,70144.41591492499,68039.129069925,4.372999399279384,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-4c5118e08b8fac74c1,CONTINUATION,SELL,1668589800000000000,1668589800000000000,1668590040000000000,16744.4,16758.457000000002,16506.0,2041.1411799903542,-736.8785,-1051.01485267,314.13635267,994.7651168050002,-2045.7799694750001,-1.0022726450919324,68039.129069925,65993.34910045,5.447667985539829,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-7a72eea8fe585f7e37,CONTINUATION,SELL,1669652040000000000,1669652040000000000,1669652760000000000,16075.6,16103.387666666667,15903.2,1979.7823297975128,-1060.0140000000001,-1280.8713486000001,220.8573486,699.3816039,-1980.2529525,-1.0002377143665766,65993.34910045,64013.09614795,2.858444679410174,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-119ada04384097a151,CONTINUATION,BUY,1669942680000000000,1669942680000000000,1669943520000000000,17008.8,16990.073,17132.2,1920.3880915545,-811.9914000000002,-1077.7254424500002,265.73404244999995,841.4911344,-1919.2165768500001,-0.9993899593995339,64013.09614795,62093.8795711,2.2112311267577196,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-a16382d1ded956a38e,CONTINUATION,SELL,1671069240000000000,1671069240000000000,1671070740000000000,17614.1,17666.014666666666,16918.800000000003,1862.8111213813174,-1233.5592000000001,-1384.4959350200002,150.93673502000001,477.96632758,-1862.4622626,-0.9998127245552095,62093.8795711,60231.4173085,8.541019935935179,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-c2866caa7c04212d0a,CONTINUATION,BUY,1673283060000000000,1673283060000000000,1673283120000000000,17338.1,17323.877,17470.0,1806.94070150925,-637.9634,-918.27014132,280.30674132,887.63801418,-1805.9081555,-0.9994285667435642,60231.4173085,58425.509153,2.630414857834201,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-adaa94b89eebae94c0,CONTINUATION,BUY,1673603400000000000,1673603400000000000,1673603520000000000,18912.0,18880.701666666668,19052.4,1752.7247145753774,-919.8131,-1119.72363348,199.91053348000003,633.050022695,-1752.773656175,-1.0000279231525724,58425.509153,56672.735496825,1.8766152525537254,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-300fc40dcd918133ac,CONTINUATION,BUY,1673631420000000000,1673631420000000000,1673631600000000000,19352.0,19296.163666666667,19797.0,1700.1813097343268,-1118.4551999999999,-1257.89481374,139.43961374000003,441.55877686,-1699.4535906,-0.9995719755709817,56672.735496825,54973.281906225,4.900096851612756,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-376d99cd2e106e1036,CONTINUATION,BUY,1673655120000000000,1673655120000000000,1673656740000000000,20116.1,19969.268666666667,20942.6,1649.1954397261636,7705.4595,7632.65229599,72.80720400999999,214.28549106500003,7418.366804925,4.498173246317467,54973.281906225,62391.648711149996,4.498173246317499,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
no-flow,opening-drive-7f6f4b39f086cbc3a4,CONTINUATION,BUY,1673832600000000000,1673832600000000000,1673832840000000000,21145.7,21067.568666666666,21477.6,1871.7218238386781,-1331.4488,-1460.98622091,129.53742090999998,410.20183288999993,-1871.1880537999998,-0.9997148240556475,62391.648711149996,60520.46065735,2.731842745581322,SESSION_OPENING_DRIVE_EDGE_HOLD_REEXPANSION
