group,policy,horizon_min,count,mean,median,win_rate,profit_factor,gross_profit,gross_loss,q10,q90
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,rev,60,2,-0.0077029519364197755,-0.0077029519364197755,0.0,0.0,0.0,0.015405903872839551,-0.0077029519364197755,-0.0077029519364197755
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,60,2,-0.003807668828691422,-0.003807668828691422,0.0,0.0,0.0,0.007615337657382844,-0.003807668828691422,-0.003807668828691422
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,60,2,7.668828691422295e-06,7.668828691422295e-06,1.0,,1.533765738284459e-05,-0.0,7.668828691422295e-06,7.668828691422295e-06
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,cont,120,2,0.002262987258735984,0.002262987258735984,1.0,,0.004525974517471968,-0.0,0.002262987258735984,0.002262987258735984
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,rev,120,2,-0.006062987258735984,-0.006062987258735984,0.0,0.0,0.0,0.012125974517471967,-0.006062987258735984,-0.006062987258735984
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,120,2,-0.004697914282080649,-0.004697914282080649,0.0,0.0,0.0,0.009395828564161298,-0.004697914282080649,-0.004697914282080649
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,120,2,0.0008979142820806491,0.0008979142820806491,1.0,,0.0017958285641612982,-0.0,0.0008979142820806491,0.0008979142820806491
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,cont,240,2,-0.0011430932256843867,-0.0011430932256843867,0.0,0.0,0.0,0.0022861864513687735,-0.0011430932256843867,-0.0011430932256843867
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,rev,240,2,-0.002656906774315613,-0.002656906774315613,0.0,0.0,0.0,0.005313813548631226,-0.002656906774315613,-0.002656906774315613
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,240,2,-0.0068599389545975645,-0.0068599389545975645,0.0,0.0,0.0,0.013719877909195129,-0.0068599389545975645,-0.0068599389545975645
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,240,2,0.003059938954597565,0.003059938954597565,1.0,,0.00611987790919513,-0.0,0.003059938954597565,0.003059938954597565
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,cont,480,2,-0.0011430932256843867,-0.0011430932256843867,0.0,0.0,0.0,0.0022861864513687735,-0.0011430932256843867,-0.0011430932256843867
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,rev,480,2,-0.002656906774315613,-0.002656906774315613,0.0,0.0,0.0,0.005313813548631226,-0.002656906774315613,-0.002656906774315613
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,480,2,-0.004570736360167902,-0.004570736360167902,0.0,0.0,0.0,0.009141472720335804,-0.004570736360167902,-0.004570736360167902
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,480,2,0.0007707363601679024,0.0007707363601679024,1.0,,0.0015414727203358048,-0.0,0.0007707363601679024,0.0007707363601679024
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,cont,720,2,0.017905727261258955,0.017905727261258955,1.0,,0.03581145452251791,-0.0,0.017905727261258955,0.017905727261258955
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,rev,720,2,-0.021705727261258953,-0.021705727261258953,0.0,0.0,0.0,0.043411454522517906,-0.021705727261258953,-0.021705727261258953
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,delayed_cont,720,2,0.005985031158590739,0.005985031158590739,1.0,,0.011970062317181477,-0.0,0.005985031158590739,0.005985031158590739
split_state:post_publication:FLOW_ALIGNED_PRICE_ONLY,delayed_rev,720,2,-0.009785031158590739,-0.009785031158590739,0.0,0.0,0.0,0.019570062317181478,-0.009785031158590739,-0.009785031158590739
split_state:post_publication:FORCED_UNWIND_ACCEPTED,cont,15,32,-0.0016293490427600277,-0.0016991084029236308,0.1875,0.15969812996234348,0.00990897217155736,0.062048141539878254,-0.0045738991235802695,0.0010267608050918673
split_state:post_publication:FORCED_UNWIND_ACCEPTED,rev,15,32,-0.002170650957239972,-0.002100891597076369,0.1875,0.05950753251073935,0.004394976865760813,0.07385580749743992,-0.004826760805091866,0.0007738991235802717
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_cont,15,32,-0.0025082134831680364,-0.0029765494680011753,0.0625,0.010630754575968519,0.0008624226665470392,0.0811252541279242,-0.0035894499761657352,-0.00014919776170147617
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_rev,15,32,-0.0012917865168319631,-0.0008234505319988244,0.0625,0.06098632066523606,0.002684733855714797,0.04402190239433762,-0.003650802238298521,-0.00021055002383426436
split_state:post_publication:FORCED_UNWIND_ACCEPTED,cont,30,32,-0.0022387753816970205,-0.0032386602562465153,0.125,0.19609075728202255,0.017474735172724517,0.08911554738702918,-0.005236535788525685,0.002640285110352356
split_state:post_publication:FORCED_UNWIND_ACCEPTED,rev,30,32,-0.001561224618302979,-0.0005613397437534845,0.375,0.1763160117955536,0.010694155609508526,0.060653343395203854,-0.006440285110352348,0.001436535788525686
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_cont,30,32,-0.0025299197214661917,-0.002780735658117415,0.0,0.0,0.0,0.08095743108691814,-0.004620367646713306,-0.00017933082570090544
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_rev,30,32,-0.0012700802785338078,-0.0010192643418825847,0.25,0.13211469945410742,0.0061868553063605305,0.04682942421944239,-0.0036206691742990942,0.0008203676467133076
split_state:post_publication:FORCED_UNWIND_ACCEPTED,cont,60,32,-0.002243989998829827,-0.0030094961968015624,0.125,0.1722609009118027,0.014943906426991223,0.08675158638954569,-0.0053038609384520406,-8.913718421584214e-06
split_state:post_publication:FORCED_UNWIND_ACCEPTED,rev,60,32,-0.0015560100011701725,-0.0007905038031984374,0.25,0.14778502819418646,0.008634628191282905,0.05842694822872843,-0.0037910862815784133,0.0015038609384520445
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_cont,60,32,-0.0019117694646553643,-0.0012353331998670597,0.25,0.03506110446628905,0.0022228557427125175,0.06339947861168418,-0.004627870421571654,0.0002446615620299926
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_rev,60,32,-0.0018882305353446352,-0.00256466680013294,0.1875,0.13678291496816944,0.00957451584255694,0.06999789297358527,-0.004044661562029993,0.0008278704215716544
split_state:post_publication:FORCED_UNWIND_ACCEPTED,cont,120,32,-1.0107255098251201e-05,-0.00017868498186489443,0.5,0.9942706408973497,0.05612828562051451,0.05645171778365855,-0.006492610939766028,0.0058174764001905155
split_state:post_publication:FORCED_UNWIND_ACCEPTED,rev,120,32,-0.003789892744901749,-0.0036213150181351053,0.25,0.10503851558485555,0.01423380880925184,0.1355103766461078,-0.009617476400190516,0.002692610939766034
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_cont,120,32,0.0002710378063490713,0.0005638521228697585,0.5625,1.1294934166572543,0.07565120781311331,0.06697799800994302,-0.007052098260022786,0.00742217248508217
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_rev,120,32,-0.004071037806349072,-0.004363852122869758,0.25,0.1446084955953045,0.022023380860111012,0.15229659066328133,-0.01122217248508217,0.003252098260022788
split_state:post_publication:FORCED_UNWIND_ACCEPTED,cont,240,32,0.002119750837814973,0.0014800705429106739,0.5,2.6782710852011196,0.10824982784843182,0.0404178010383527,-0.004229065400720953,0.007622463253732005
split_state:post_publication:FORCED_UNWIND_ACCEPTED,rev,240,32,-0.005919750837814973,-0.0052800705429106734,0.125,0.025191781286879013,0.004895455430638014,0.19432748224071722,-0.011422463253732007,0.00042906540072095616
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_cont,240,32,0.0014488503401686509,0.0006434955080745891,0.625,2.2102758482420906,0.0846711808847476,0.03830796999935077,-0.005979249066304879,0.006617216195916767
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_rev,240,32,-0.005248850340168651,-0.004443495508074589,0.125,0.06302694473687871,0.011298305699228236,0.17926151658462514,-0.010417216195916767,0.0021792490663048864
split_state:post_publication:FORCED_UNWIND_ACCEPTED,cont,480,32,0.0013176834457375016,0.0005271776578739801,0.625,2.331092994200631,0.07384349943549888,0.03167762917189882,-0.004771718470704154,0.006198951102379882
split_state:post_publication:FORCED_UNWIND_ACCEPTED,rev,480,32,-0.005117683445737502,-0.00432717765787398,0.125,0.05216425818747315,0.009012875081488899,0.17277874534508902,-0.009998951102379881,0.0009717184707041611
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_cont,480,32,0.0008422864072864999,0.001446884513730275,0.6875,1.6992821751094442,0.06549721204673527,0.03854404701356727,-0.003500762018008872,0.0062672478369079476
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_rev,480,32,-0.0046422864072865,-0.005246884513730275,0.0625,0.08828990276965142,0.014385871711573931,0.162939036744742,-0.010067247836907944,-0.0002992379819911268
split_state:post_publication:FORCED_UNWIND_ACCEPTED,cont,720,32,-0.003408617233026005,0.006228989198986858,0.6875,0.616276063768475,0.1751800406838486,0.28425579214068086,-0.04715469076049679,0.0108875765930913
split_state:post_publication:FORCED_UNWIND_ACCEPTED,rev,720,32,-0.0003913827669739943,-0.010028989198986859,0.1875,0.9520431019127256,0.24863210315363343,0.26115635169680135,-0.014687576593091299,0.04335469076049686
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_cont,720,32,-0.0035191730324992893,0.004986449426745989,0.6875,0.6228112149999528,0.18594660450814235,0.2985601415481197,-0.045350822957161335,0.013538243107439188
split_state:post_publication:FORCED_UNWIND_ACCEPTED,delayed_rev,720,32,-0.0002808269675007096,-0.00878644942674599,0.3125,0.9666608192805065,0.2605601415481197,0.2695466045081425,-0.017338243107439186,0.04155082295716139
split_state:post_publication:FORCED_UNWIND_REJECTED,cont,15,14,0.0018101868414712383,0.0012941161019174436,0.5714285714285714,3.4650995641533076,0.03562318056959067,0.010280564788993342,-0.002468204401598826,0.007198472634627888
split_state:post_publication:FORCED_UNWIND_REJECTED,rev,15,14,-0.005610186841471238,-0.005094116101917443,0.0,0.0,0.0,0.07854261578059733,-0.010998472634627885,-0.0013317955984011728
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_cont,15,14,-0.0013286586185848272,-0.0016891874229215547,0.2857142857142857,0.22092120447187033,0.005274696341991899,0.023875917002179482,-0.0034628873545977305,0.0017054814680415292
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_rev,15,14,-0.0024713413814151717,-0.002110812577078445,0.0,0.0,0.0,0.034598779339812404,-0.005505481468041527,-0.0003371126454022687
split_state:post_publication:FORCED_UNWIND_REJECTED,cont,30,14,0.002383310298784895,0.003673147561747871,0.7142857142857143,5.703376970072636,0.04046046919046655,0.007094125007478028,-0.0023061887155017315,0.005824288783596513
split_state:post_publication:FORCED_UNWIND_REJECTED,rev,30,14,-0.006183310298784894,-0.007473147561747871,0.0,0.0,0.0,0.08656634418298852,-0.009624288783596512,-0.0014938112844982653
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_cont,30,14,-0.000812263703526117,-0.00044304635761592656,0.42857142857142855,0.46816198104341605,0.010010179028680698,0.021381870878046334,-0.005332754565080009,0.0031095838739573283
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_rev,30,14,-0.0029877362964738827,-0.003356953642384073,0.14285714285714285,0.1249211091752915,0.005971162947581403,0.047799471098215765,-0.0069095838739573244,0.001532754565080015
split_state:post_publication:FORCED_UNWIND_REJECTED,cont,60,14,0.00239265246781899,0.0011522721302862488,0.7142857142857143,3.5356618909601742,0.04670754508128229,0.013210410531816433,-0.003805526114287914,0.00891408605784287
split_state:post_publication:FORCED_UNWIND_REJECTED,rev,60,14,-0.00619265246781899,-0.0049522721302862486,0.14285714285714285,0.017228237296281194,0.0015198226725772457,0.0882169572220431,-0.012714086057842865,5.5261142879169676e-06
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_cont,60,14,-0.0010042796217779304,-0.0003242400662030059,0.42857142857142855,0.5380489366678746,0.01637602498853593,0.030435939693426957,-0.00576808592444392,0.0035956747499617113
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_rev,60,14,-0.002795720378222069,-0.003475759933796994,0.42857142857142855,0.1514812804976847,0.006987459561020948,0.046127544856129916,-0.00739567474996171,0.001968085924443922
split_state:post_publication:FORCED_UNWIND_REJECTED,cont,120,14,0.0030045214156570682,0.0023448121880745984,0.5714285714285714,2.0657982759148155,0.0815297737005668,0.03946647388136785,-0.007447032204558011,0.01622311390502459
split_state:post_publication:FORCED_UNWIND_REJECTED,rev,120,14,-0.006804521415657066,-0.006144812188074598,0.42857142857142855,0.1489011666007099,0.01666647388136785,0.11192977370056678,-0.020023113905024578,0.0036470322045580135
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_cont,120,14,0.0001948207642406125,0.0029440027594504056,0.5714285714285714,1.066574686175811,0.0436963762629564,0.04096888556358783,-0.007327914003205647,0.008839379694307554
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_rev,120,14,-0.003994820764240612,-0.006744002759450405,0.42857142857142855,0.2452061285576141,0.018168885563587835,0.07409637626295641,-0.01263937969430755,0.0035279140032056476
split_state:post_publication:FORCED_UNWIND_REJECTED,cont,240,14,0.004104560833766375,0.006778749671657493,0.5714285714285714,2.673795440931145,0.09179531791257134,0.0343314662398421,-0.007164240065969883,0.018006968724779873
split_state:post_publication:FORCED_UNWIND_REJECTED,rev,240,14,-0.007904560833766372,-0.010578749671657494,0.2857142857142857,0.0950241264633169,0.011619907385123135,0.12228375905785235,-0.02180696872477986,0.0033642400659698855
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_cont,240,14,0.00030643111136832805,0.0022586294928984693,0.5714285714285714,1.0985068203098718,0.04784068053644318,0.04355064497728659,-0.009900732475194973,0.010994820712751352
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_rev,240,14,-0.0041064311113683276,-0.006058629492898469,0.42857142857142855,0.26521554816514276,0.02075064497728659,0.07824068053644317,-0.01479482071275134,0.0061007324751949765
split_state:post_publication:FORCED_UNWIND_REJECTED,cont,480,14,0.0075197589484901845,0.010379644417658608,0.7142857142857143,3.8347359591039365,0.14241469626595393,0.037138070987091376,-0.012258513054650186,0.022379387701938213
split_state:post_publication:FORCED_UNWIND_REJECTED,rev,480,14,-0.011319758948490185,-0.014179644417658609,0.14285714285714285,0.1401889303034131,0.025839012032932398,0.184315637311795,-0.026179387701938204,0.008458513054650202
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_cont,480,14,0.006116942326311291,0.0069739377088480345,0.7142857142857143,3.815026965018629,0.11605863919481743,0.03042144662645935,-0.009990898373979071,0.018864448478727095
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_rev,480,14,-0.00991694232631129,-0.010773937708848035,0.14285714285714285,0.12336753240797146,0.019538406900050844,0.1583755994684089,-0.022664448478727093,0.006190898373979084
split_state:post_publication:FORCED_UNWIND_REJECTED,cont,720,14,0.009062335978127554,0.015352429734699203,0.7142857142857143,2.3410780421245714,0.22147771526551396,0.09460501157172824,-0.031923519310173384,0.027684610186992635
split_state:post_publication:FORCED_UNWIND_REJECTED,rev,720,14,-0.012862335978127554,-0.019152429734699203,0.14285714285714285,0.3104270179347041,0.08106383787207075,0.26113654156585653,-0.03148461018699263,0.028123519310173428
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_cont,720,14,0.005933687369450101,0.011049162547037595,0.7142857142857143,1.9164155154508822,0.1737200482280793,0.09064842505577791,-0.030034584915139932,0.026971984904653648
split_state:post_publication:FORCED_UNWIND_REJECTED,delayed_rev,720,14,-0.009733687369450099,-0.014849162547037597,0.2857142857142857,0.3563593796960584,0.07544842505577792,0.21172004822807933,-0.030771984904653646,0.026234584915139976
split_state:post_publication:MIXED_SPONSORSHIP,cont,15,19,-0.0009770716672923973,-0.0013894610167019966,0.3157894736842105,0.4321994065051995,0.014130851907418885,0.03269521358597443,-0.0039759553037419385,0.003045990395766752
split_state:post_publication:MIXED_SPONSORSHIP,rev,15,19,-0.002822928332707602,-0.002410538983298003,0.10526315789473684,0.052544558704883865,0.002974557771922929,0.05661019609336737,-0.006845990395766752,0.00017595530374193757
split_state:post_publication:MIXED_SPONSORSHIP,delayed_cont,15,19,0.0016792981465926767,-0.0010243432574430372,0.3684210526315789,2.0587639159333273,0.062042433775021257,0.0301357689897604,-0.0037987925610845387,0.013567174715917318
split_state:post_publication:MIXED_SPONSORSHIP,delayed_rev,15,19,-0.005479298146592675,-0.0027756567425569626,0.10526315789473684,0.011375504564005857,0.0011978924716870266,0.10530455725694786,-0.017367174715917318,-1.20743891546138e-06
split_state:post_publication:MIXED_SPONSORSHIP,cont,30,19,0.002597689653213972,0.0020295590161547713,0.5789473684210527,2.7474855260237843,0.07760017334815386,0.028244069937088397,-0.004490957806055582,0.013445914407117033
split_state:post_publication:MIXED_SPONSORSHIP,rev,30,19,-0.006397689653213971,-0.005829559016154771,0.2631578947368421,0.03720310531866335,0.004697007792931205,0.12625311120399668,-0.017245914407117032,0.0006909578060555817
split_state:post_publication:MIXED_SPONSORSHIP,delayed_cont,30,19,-0.0019906685143979085,-0.004518400343396887,0.2631578947368421,0.4417089830755122,0.02992458526307857,0.06774728703663883,-0.006278283712784592,0.006743266758584554
split_state:post_publication:MIXED_SPONSORSHIP,delayed_rev,30,19,-0.0018093314856020917,0.0007184003433968872,0.5263157894736842,0.358388866850753,0.019202349086885694,0.05357964731332543,-0.010543266758584557,0.002478283712784592
split_state:post_publication:MIXED_SPONSORSHIP,cont,60,19,-0.0018956597372225621,-0.002964689386377493,0.21052631578947367,0.2840046680887192,0.014286612802064053,0.05030414780929273,-0.00581418893488904,0.0025612230108495665
split_state:post_publication:MIXED_SPONSORSHIP,rev,60,19,-0.0019043402627774372,-0.0008353106136225069,0.15789473684210525,0.15971651167600984,0.006877365999433488,0.0430598309922048,-0.006361223010849569,0.0020141889348890404
split_state:post_publication:MIXED_SPONSORSHIP,delayed_cont,60,19,-0.0038366219300444257,-0.0028659108249153723,0.21052631578947367,0.12480582141385724,0.010395204287048593,0.08329102095789268,-0.010072372363937975,0.001694485769821263
split_state:post_publication:MIXED_SPONSORSHIP,delayed_rev,60,19,3.662193004442553e-05,-0.0009340891750846275,0.47368421052631576,1.0194550457654419,0.03646117436946595,0.035765357698621866,-0.005494485769821265,0.006272372363937974
split_state:post_publication:MIXED_SPONSORSHIP,cont,120,19,-0.0016556034594530703,-0.0020540336220320346,0.47368421052631576,0.3305251376819629,0.015530310772635897,0.04698677650224424,-0.006925857673537692,0.0017783146095747728
split_state:post_publication:MIXED_SPONSORSHIP,rev,120,19,-0.002144396540546929,-0.0017459663779679651,0.2631578947368421,0.29462677398482284,0.017018133975172,0.057761668245563655,-0.005578314609574773,0.0031258576735376927
split_state:post_publication:MIXED_SPONSORSHIP,delayed_cont,120,19,-0.0013995079199762151,-0.0018109448748775275,0.42105263157894735,0.41836493875724057,0.019126418953530393,0.04571706943307848,-0.006550164544283797,0.0032607518760694137
split_state:post_publication:MIXED_SPONSORSHIP,delayed_rev,120,19,-0.002400492080023784,-0.0019890551251224723,0.2631578947368421,0.25455886362329466,0.01557502479800994,0.06118437431846183,-0.007060751876069414,0.002750164544283797
split_state:post_publication:MIXED_SPONSORSHIP,cont,240,19,-0.0007699182241640265,-0.0027508008935785847,0.3157894736842105,0.7608447224506857,0.0465387017504025,0.061167148009519,-0.008344634960148489,0.010644672161038494
split_state:post_publication:MIXED_SPONSORSHIP,rev,240,19,-0.0030300817758359736,-0.001049199106421415,0.3157894736842105,0.2729872413866641,0.021617639376844324,0.07918919311772782,-0.014444672161038495,0.004544634960148487
split_state:post_publication:MIXED_SPONSORSHIP,delayed_cont,240,19,-0.0023195001353596644,-0.002191864283108345,0.2631578947368421,0.4367345991646406,0.03417059391034722,0.07824109648218085,-0.011430247053724406,0.008653908446042004
split_state:post_publication:MIXED_SPONSORSHIP,delayed_rev,240,19,-0.0014804998646403352,-0.0016081357168916549,0.42105263157894735,0.5818790673313078,0.03914648717424872,0.0672759846024151,-0.012453908446042005,0.007630247053724406
split_state:post_publication:MIXED_SPONSORSHIP,cont,480,19,3.4615378296866644e-05,-0.0014769760920196756,0.3684210526315789,1.0134731204753369,0.04947282665069306,0.048815134463052585,-0.00716764485642095,0.007946108963605937
split_state:post_publication:MIXED_SPONSORSHIP,rev,480,19,-0.003834615378296867,-0.002323023907980324,0.3157894736842105,0.16660074690867338,0.01456462300809499,0.08742231519573544,-0.011746108963605938,0.00336764485642095
split_state:post_publication:MIXED_SPONSORSHIP,delayed_cont,480,19,-0.0004083938137289411,-0.0013855967078191128,0.47368421052631576,0.8741623957571492,0.05390318592462773,0.06166266838547761,-0.009846172421621767,0.008499728723335674
split_state:post_publication:MIXED_SPONSORSHIP,delayed_rev,480,19,-0.0033916061862710595,-0.002414403292180887,0.3684210526315789,0.2978194357607959,0.0273314864452807,0.09177200398443082,-0.012299728723335677,0.006046172421621767
split_state:post_publication:MIXED_SPONSORSHIP,cont,720,19,0.002292749144719916,0.005519554161319564,0.6842105263157895,2.1429166383327387,0.08167720407089624,0.038114970321217835,-0.008475908404395037,0.008675450368317418
split_state:post_publication:MIXED_SPONSORSHIP,rev,720,19,-0.006092749144719916,-0.009319554161319564,0.21052631578947367,0.1357405945020627,0.018181618076825886,0.13394385182650428,-0.012475450368317419,0.004675908404395037
split_state:post_publication:MIXED_SPONSORSHIP,delayed_cont,720,19,0.0013705282431630255,0.005376819204801277,0.6842105263157895,1.522973865871345,0.07583226969222484,0.04979223307212736,-0.01426826916577134,0.008323768455272329
split_state:post_publication:MIXED_SPONSORSHIP,delayed_rev,720,19,-0.005170528243163026,-0.009176819204801278,0.21052631578947367,0.24581064791229876,0.03201907715306223,0.1302591137731597,-0.012123768455272332,0.010468269165771338
split_state:post_publication:SPONSORED_BUILD_BROAD,cont,15,31,-0.0006725957882288201,-0.0015258865435077023,0.3870967741935484,0.5469344580007522,0.025170398413488275,0.0460208678485817,-0.0030366763043586523,0.0020837179631829758
split_state:post_publication:SPONSORED_BUILD_BROAD,rev,15,31,-0.0031274042117711794,-0.0022741134564922974,0.0967741935483871,0.044221315905440706,0.00448559471909164,0.1014351252839982,-0.005883717963182975,-0.0007633236956413475
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_cont,15,31,0.0014691381111100348,-0.0006789987789987833,0.4838709677419355,1.8660971967570508,0.09812777382579728,0.0525844923813862,-0.0037349467916544124,0.015867373863753823
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_rev,15,31,-0.005269138111110037,-0.0031210012210012164,0.0967741935483871,0.04480415873633741,0.007661735943770214,0.1710050173881813,-0.01966737386375382,-6.505320834558734e-05
split_state:post_publication:SPONSORED_BUILD_BROAD,cont,30,31,0.0027045581192896868,2.9085582650591494e-05,0.5483870967741935,2.7064976002197207,0.1329719314083211,0.0491306297103408,-0.0051322942106020045,0.01570355008890624
split_state:post_publication:SPONSORED_BUILD_BROAD,rev,30,31,-0.006504558119289688,-0.0038290855826505913,0.12903225806451613,0.04877053505901657,0.010338361600707165,0.21197966329868745,-0.019503550088906238,0.0013322942106020047
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_cont,30,31,-0.0016838795367926718,-0.0019,0.45161290322580644,0.45227818798672664,0.04310407407286517,0.095304339713438,-0.007553723012729927,0.0055788432983603494
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_rev,30,31,-0.002116120463207328,-0.0019,0.3548387096774194,0.35369559592364547,0.03590001397228496,0.10149974833171213,-0.00937884329836035,0.003753723012729928
split_state:post_publication:SPONSORED_BUILD_BROAD,cont,60,31,-0.0012032431428130647,0.0005062264315507509,0.5161290322580645,0.6452578707865002,0.06784777836461872,0.10514831579182374,-0.008588653007575152,0.007085219899062758
split_state:post_publication:SPONSORED_BUILD_BROAD,rev,60,31,-0.002596756857186935,-0.004306226431550751,0.3225806451612903,0.41531209710957984,0.05717990820748588,0.13767937078028092,-0.010885219899062758,0.004788653007575152
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_cont,60,31,-0.0016894826419129258,-0.0016423517105270552,0.45161290322580644,0.5471694380224013,0.06328510861611121,0.11565907051541191,-0.012477820741162536,0.007247261727174616
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_rev,60,31,-0.002110517358087074,-0.0021576482894729446,0.3870967741935484,0.4689262285487675,0.05776972417901864,0.12319576227971794,-0.011047261727174617,0.008677820741162535
split_state:post_publication:SPONSORED_BUILD_BROAD,cont,120,31,-0.0015714475324702557,-0.004902976939567303,0.41935483870967744,0.6229586028768024,0.08048811024605346,0.1292029837526314,-0.008228418230563072,0.008916389267050085
split_state:post_publication:SPONSORED_BUILD_BROAD,rev,120,31,-0.002228552467529744,0.0011029769395673034,0.5483870967741935,0.48190911444854223,0.06426044745908553,0.1333455739525076,-0.012716389267050087,0.004428418230563071
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_cont,120,31,-0.003063824256006753,-0.005410962003588913,0.3225806451612903,0.3178344164869249,0.04425238294485081,0.1392309348810602,-0.009679298422531223,0.002804183539393725
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_rev,120,31,-0.0007361757439932467,0.0016109620035889133,0.5483870967741935,0.7365696755093603,0.06381037045565073,0.08663181851944139,-0.006604183539393725,0.0058792984225312225
split_state:post_publication:SPONSORED_BUILD_BROAD,cont,240,31,-0.002316354666641944,-0.00399849202363177,0.2903225806451613,0.607312447615026,0.11105338435498559,0.18286037902088592,-0.013995200936402595,0.010844280005269947
split_state:post_publication:SPONSORED_BUILD_BROAD,rev,240,31,-0.001483645333358055,0.00019849202363177057,0.5483870967741935,0.6986002520871484,0.10660501657067788,0.15259802190477767,-0.014644280005269949,0.010195200936402594
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_cont,240,31,-0.004438384601033785,-0.004801119739466051,0.1935483870967742,0.3566054705619647,0.07626008127181469,0.213850003903862,-0.015943848014355874,0.005707407050959747
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_rev,240,31,0.0006383846010337846,0.0010011197394660515,0.5806451612903226,1.1697616539224067,0.13636467420163742,0.11657475156959013,-0.009507407050959748,0.012143848014355875
split_state:post_publication:SPONSORED_BUILD_BROAD,cont,480,31,-0.005451822397978253,-0.003440214477211754,0.3548387096774194,0.43306777279648917,0.12910055660768563,0.29810705094501144,-0.025531662117511997,0.009590627253064156
split_state:post_publication:SPONSORED_BUILD_BROAD,rev,480,31,0.001651822397978252,-0.0003597855227882457,0.4838709677419355,1.2950254610213767,0.22477285081398085,0.17356635647665508,-0.013390627253064157,0.021731662117512
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_cont,480,31,-0.0058604607494269646,-0.003988894046652023,0.3548387096774194,0.3696023743788554,0.10651570329131459,0.28818998652355043,-0.020267787942087487,0.006871575789374486
split_state:post_publication:SPONSORED_BUILD_BROAD,delayed_rev,480,31,0.002060460749426963,0.0001888940466520234,0.5161290322580645,1.40901528049279,0.22004029041729445,0.15616600718505863,-0.010671575789374487,0.01646778794208749
split_state:post_publication:SPONSORED_BUILD_BROAD,cont,720,31,-0.006781937589844696,-0.005790080428954334,0.2903225806451613,0.4232832987606842,0.15430645267310716,0.36454651795829274,-0.04052660944205998,0.018977431821175964
split_state:post_publication:SPONSORED_BUILD_BROAD,rev,720,31,0.0029819375898446944,0.0019900804289543347,0.6451612903225806,1.483095308905712,0.2837896055955167,0.19134954031033125,-0.02277743182117596,0.03672660944205998
