scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
DLVR-1709230140000000000-000289,DLVC,DLVC,LONG,LONG,1709230860000000000,2024-02-29,18,1709230920000000000,61511.1,61362.8,61270.200000000004,62591.6,PRIOR_SLOW_BUYSIDE_LIQUIDITY,61287.0,139.82000000000008,12.385,73743.4195544,2212.302586632,178.6215151199985,6.392465763337128,0.0007,,False,True,61362.899999999994,1709230920000000000,5421,7,61511.1,61100.0,148.20000000000437,262.8999999999942,1.5987055016183458,2.836030204962493,1.0599342011157509,1.880274638821299,-0.4283626188513254,0.34703658155827705,,,61270.1,1709231280000000000,2024-02-29,18,6.0,-2212.4947935,-0.0015123144440695542,-1.0000868809127474,STOP
DLVR-1709239440000000000-000299,DLRR,DLRR,LONG,LONG,1709239560000000000,2024-02-29,20,1709239620000000000,62155.1,62063.1,62009.5,62296.4,PRIOR_SLOW_BUYSIDE_LIQUIDITY,62020.4,91.13499999999912,15.253,71530.9247609,2145.9277428269997,140.68699465999356,1.0381083934088327,0.0007,,False,True,62063.2,1709239620000000000,5566,10,62345.7,62049.0,282.5,14.19999999999709,5.260707635009596,0.26443202979511843,3.0997970044439866,0.15581280517909943,1.147493628605541,1.387575095137859,1.70923986e+18,1.70924016e+18,62296.3,1709240160000000000,2024-02-29,20,9.0,2227.67548255,0.003755848876629079,1.0380943580212574,TARGET
DLVR-1709254020000000000-000312,DLRR,DLRR,LONG,LONG,1709254260000000000,2024-03-01,0,1709254320000000000,61639.0,61609.2,61523.9,61842.200000000004,PRIOR_SLOW_BUYSIDE_LIQUIDITY,61531.6,64.01500000000014,12.889,73758.60024345,2212.7580073034997,171.67498274000428,0.8526811400452765,0.0007,,False,True,61609.299999999996,1709254320000000000,5811,10,61726.7,61487.4,117.40000000000146,121.89999999999418,1.3747072599532724,1.4274004683841042,1.8339451691010107,1.9042411934701853,0.12798038275199144,0.17978624204520888,,,61523.80000000001,1709254860000000000,2024-03-01,1,9.0,-2212.95326813,-0.0013877774946312563,-1.0000882431905596,STOP
DLVR-1709272260000000000-000329,DLVC,DLVC,SHORT,SHORT,1709272620000000000,2024-03-01,5,1709272680000000000,61388.6,61374.8,61446.59999999999,61135.00000000001,PRIOR_SLOW_SELLSIDE_LIQUIDITY,61442.2,37.05000000000037,13.582,71545.64697532,2146.3694092596,158.02101219999045,0.9735612869337906,0.0007,,False,True,61374.700000000004,1709272680000000000,6117,15,61275.8,61476.0,98.90000000000146,101.29999999999563,1.375521557719325,1.4089012517387216,2.669365721997314,2.7341430499323787,0.054687094328110336,0.08128444325964283,,,61446.700000000004,1709273520000000000,2024-03-01,6,14.0,-2145.61617836,-0.0011731218238133954,-0.9996490674455428,STOP
DLVR-1709278140000000000-000335,DLVC,DLVC,SHORT,SHORT,1709278260000000000,2024-03-01,7,1709278320000000000,61487.7,61540.0,61568.3,61275.80000000001,PRIOR_SLOW_SELLSIDE_LIQUIDITY,61562.7,46.630000000000656,18.156,69400.03079696,2082.0009239088,114.67140691999765,1.552513785099034,0.0007,,False,True,61539.9,1709278320000000000,6211,8,61435.2,61601.8,104.70000000000437,61.900000000001455,3.686619718309824,2.179577464788672,2.2453356208450117,1.3274715848166543,0.012257022371627062,0.16061048254909416,,,61568.4,1709278740000000000,2024-03-01,7,7.0,-2082.05400636,-0.00046311417470616624,-1.0000254958826342,STOP
DLVR-1709283480000000000-000339,DLVC,DLVC,SHORT,SHORT,1709283720000000000,2024-03-01,9,1709283780000000000,61945.3,61999.9,62066.899999999994,61781.100000000006,PASSIVE_LIQUIDITY_IMPULSE_PROJECTION,62057.6,77.85499999999993,13.106,67317.9767906,2019.5393037180002,154.08938982000066,0.8563425434686759,0.0007,,False,True,61999.80000000001,1709283780000000000,6302,2,61915.0,62067.2,84.80000000001019,67.3999999999869,1.2637853949333893,1.0044709388972128,1.0892042900264627,0.8657119003273644,-0.5652549478048864,-0.013890378841074556,,,62067.00000000001,1709283840000000000,2024-03-01,9,1.0,-2018.93683656,-0.0010838744641111274,-0.9997016808948006,STOP
DLVR-1709305320000000000-000361,DLVC,DLVC,LONG,LONG,1709305440000000000,2024-03-01,15,1709305500000000000,62214.7,62084.9,62053.2,62750.0,PRIOR_SLOW_BUYSIDE_LIQUIDITY,62087.1,106.55000000000109,16.491,65299.03995404,1958.9711986212,118.78967490000657,4.861664706853799,0.0007,,False,True,62084.99999999999,1709305500000000000,6664,2,62234.0,61960.0,149.00000000000728,124.99999999999272,4.68553459119584,3.9308176100632037,1.3984045049273182,1.1731581417174233,-0.7342298905473849,0.5200510907367073,,,62053.100000000006,1709305560000000000,2024-03-01,15,1.0,-1959.07588497,-0.0005138117097525474,-1.0000534394527463,STOP
DLVR-1709333940000000000-000391,DLVC,DLVC,LONG,LONG,1709334060000000000,2024-03-01,23,1709334120000000000,62664.6,62537.6,62506.59999999999,62926.8,PASSIVE_LIQUIDITY_IMPULSE_PROJECTION,62512.9,52.36999999999898,16.006,63339.96406907,1900.1989220721,118.71535092000119,2.536950088307934,0.0007,,False,True,62537.7,1709334120000000000,7141,9,62664.6,62499.7,126.90000000000146,38.0,4.080385852089315,1.22186495176826,2.4231430208135176,0.725606263127759,-0.298945247813085,0.32900875663773055,,,62506.5,1709334600000000000,2024-03-01,23,8.0,-1900.40742564,-0.0004988990640844977,-1.000109727231964,STOP
DLVR-1709371920000000000-000427,DLVC,DLVC,SHORT,SHORT,1709372340000000000,2024-03-02,9,1709372400000000000,61743.2,61809.1,61876.700000000004,61579.399999999994,PASSIVE_LIQUIDITY_IMPULSE_PROJECTION,61870.0,56.21499999999942,11.935,61439.55664343,1843.1866993028998,154.42589206000568,0.9268397163888906,0.0007,,False,True,61808.99999999999,1709372400000000000,7779,9,61743.2,61953.7,65.79999999999563,144.70000000000437,0.9719350073852927,2.1373707533231827,1.170506092679824,2.574046073112263,-0.4151944932595546,-0.1352528369522931,,,61876.8,1709372880000000000,2024-03-02,9,8.0,-1842.5260161,-0.0010969276318984322,-0.9996415538354582,STOP
DLVR-1709378520000000000-000432,DLVC,DLVC,SHORT,SHORT,1709378640000000000,2024-03-02,11,1709378700000000000,61952.9,61943.3,61997.40000000001,61711.5,PRIOR_SLOW_SELLSIDE_LIQUIDITY,61994.3,26.174999999998544,12.671,59597.03062733,1787.9109188199,141.09951870000324,1.0279385878585536,0.0007,,False,True,61943.2,1709378700000000000,7884,6,61904.2,62006.8,39.0,63.60000000000582,0.7195571955718012,1.1734317343171985,1.489971346704954,2.429799426934455,-0.46850563778714605,-0.33942837255049335,,,61997.5,1709379000000000000,2024-03-02,11,5.0,-1787.35212679,-0.000876609539061639,-0.9996874609221198,STOP
DLVR-1709391360000000000-000443,DLRR,DLRR,SHORT,SHORT,1709392200000000000,2024-03-02,15,1709392260000000000,61924.4,61975.0,61980.19999999999,61604.99999999999,PRIOR_SLOW_SELLSIDE_LIQUIDITY,61973.2,35.98999999999906,18.824,57809.67850054,1734.2903550162,92.12801157999682,3.075003955273793,0.0007,,False,True,61974.88155546111,1709392260000000000,8110,4,61924.4,62044.3,50.499999999992724,69.40000000000873,9.528301886798928,13.094339622653942,1.4031675465405404,1.928313420394847,-0.7136810929964627,-0.39542273164524677,,,61980.3,1709392440000000000,2024-03-02,15,3.0,-1735.32943632,-8.742968768802713e-05,-1.000599139181507,STOP
DLVR-1709473260000000000-000526,DLVC,DLVC,LONG,LONG,1709473560000000000,2024-03-03,13,1709473620000000000,62339.5,62319.9,62243.80000000001,62720.0,PRIOR_SLOW_BUYSIDE_LIQUIDITY,62249.9,50.64500000000116,10.29,56074.34906422,1682.2304719265999,163.47200581999465,1.9108597122369904,0.0007,,False,True,62320.0,1709473620000000000,9466,49,62493.9,62236.4,173.90000000000146,83.59999999999854,2.2821522309714526,1.097112860892516,3.433705202882762,1.6507058939677486,0.2597447788507315,0.5281043048744569,,,62243.7,1709476500000000000,2024-03-03,14,48.0,-1682.3593311,-0.001224326059050111,-1.000076600189778,STOP
