plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,source_prominence,effort_ratio,extension_noise,value_reclaim,event_minutes,first_effort,response_flow,risk_bps,risk_range,cost_r,planned_rr,market_move,relative_move,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:6949:s2:1724556060000000000:1724556420000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:6949:s2:1724556060000000000,BTCUSDT,1,1724556420000000000,1724556060000000000,64063.8,64045.9,64239.200000000004,9.79888268156353,64071.0,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:6949:s2:1724556060000000000,5M_OPPOSING_LIQUIDITY,64054.75,64087.25,64096.0,64046.0,DEFENDED_AUCTION_PROBE,1.599404318689553,1.1780342148982983,0.4738461538459747,0.09648907188462814,6.0,2.7403196178244023,0.05600609590159472,2.7940896418884695,1.1182840483133005,4.294779888267807,9.79888268156353,-0.6746952525373,-0.33163604723724993,7441.94356147,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724556420000000000,1724556480000000000,64073.5,64036.3,2.073,-209.9014077,1.0,False,0.0,-209.9014077,-0.9401728906175615,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:6971:s2:1724562780000000000:1724563740000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:6971:s2:1724562780000000000,SOLUSDT,-1,1724563740000000000,1724562780000000000,158.699,159.03099999999998,157.37199999999999,3.996987951807728,158.774,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:6971:s2:1724562780000000000,5M_OPPOSING_LIQUIDITY,158.65449999999998,158.89350000000002,159.021,158.442,DEFENDED_AUCTION_PROBE,1.2663934426229417,1.762083131947801,0.5857740585773382,1.3978062424619726,16.0,0.9312024844068217,0.18975765889346136,20.920106616926706,2.727272727272388,0.5736108433735541,3.996987951807728,-0.7389344119598913,-0.07227334417010045,7232.04215377,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724563740000000000,1724569740000000000,158.68,157.37,390.45,468.2221736999999,100.0,False,0.0,468.2221736999999,2.1580910976665137,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:7000:s2:1724571540000000000:1724571960000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:7000:s2:1724571540000000000,BTCUSDT,1,1724571960000000000,1724571540000000000,63804.8,63774.9,64068.1,8.806020066889058,63790.0,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:7000:s2:1724571540000000000,5M_OPPOSING_LIQUIDITY,63764.7,63815.3,63842.1,63775.0,DEFENDED_AUCTION_PROBE,1.5654931810973716,2.9685730657462104,0.3557312252964529,0.3061030261905379,7.0,1.3593379957011262,0.09442498893048332,4.686167811826297,0.9811857361628122,2.5607277591971997,8.806020066889058,-0.984424343766586,0.28017023225170756,7700.264327469999,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724571960000000000,1724572200000000000,63812.8,63767.00000000001,1.991,-218.1934909,4.0,False,0.0,-218.1934909,-0.9445281426751997,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:7001:s2:1724574660000000000:1724575380000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:7001:s2:1724574660000000000,ETHUSDT,-1,1724575380000000000,1724574660000000000,2750.47,2753.17,2731.6400000000003,6.974074074073174,2752.18,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:7001:s2:1724574660000000000,5M_OPPOSING_LIQUIDITY,2749.915,2754.4449999999997,2753.16,2746.01,DEFENDED_AUCTION_PROBE,1.616281955820279,1.1153406896651288,0.08388520971304467,0.37960310504907513,12.0,1.2621745714121342,0.2587065902052679,9.816504088393158,1.1313639220616996,1.2224311111109873,6.974074074073174,-0.9664145033075341,-0.09541614107109553,7482.07083657,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724575380000000000,1724576520000000000,2750.09,2753.57,34.595,-215.59015886,19.0,False,0.0,-215.59015886,-0.9604745511820221,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:7015:s2:1724577060000000000:1724577660000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:7015:s2:1724577060000000000,ETHUSDT,1,1724577660000000000,1724577060000000000,2747.19,2745.02,2760.4799999999996,6.124423963133209,2746.01,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:7015:s2:1724577060000000000,5M_OPPOSING_LIQUIDITY,2744.44,2747.5800000000004,2748.9,2745.03,DEFENDED_AUCTION_PROBE,1.9495798319326285,1.5806818368826148,0.4458598726113026,0.5432430773862937,10.0,1.522312727389968,0.06402984458066005,7.898980412712891,1.3908770430509874,1.5191834101381978,6.124423963133209,-0.06437399160025278,-0.11686868309691095,7266.48067771,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724577660000000000,1724578260000000000,2747.6,2744.6,36.221,-208.1294881,10.0,False,0.0,-208.1294881,-0.954746859042045,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:7033:s2:1724582280000000000:1724582880000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:7033:s2:1724582280000000000,ETHUSDT,1,1724582880000000000,1724582280000000000,2752.37,2748.6499999999996,2759.95,2.0376344086019915,2750.53,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:7033:s2:1724582280000000000,5M_OPPOSING_LIQUIDITY,2749.0150000000003,2752.045,2752.95,2748.66,DEFENDED_AUCTION_PROBE,1.6202203499675651,1.585476285097483,-0.12541254125415316,1.2761448529851962,10.0,1.1131188789823008,0.5464713153055379,13.51562471615464,2.3716927000321055,0.8878612903225197,2.0376344086019915,-0.051251890840999764,0.024315253788466742,7058.351189610001,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724582880000000000,1724587320000000000,2752.75,2748.24,28.215,-204.85486643,74.0,False,0.0,-204.85486643,-0.9674349383065999,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:7057:s2:1724590140000000000:1724591400000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:7057:s2:1724590140000000000,BTCUSDT,-1,1724591400000000000,1724590140000000000,63894.0,63930.1,63777.1,3.2382271468145754,63900.0,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:7057:s2:1724590140000000000,5M_OPPOSING_LIQUIDITY,63886.4,63913.6,63930.0,63865.5,DEFENDED_AUCTION_PROBE,1.1922472498691081,4.478886523828339,0.9558823529412788,1.4518004929826707,21.0,1.1042106384146575,0.5719946785926575,5.649982783985749,2.2169907881268465,2.1239002770083957,3.2382271468145754,-0.2465848514450882,0.2710655046838141,6853.49632318,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724591400000000000,1724592180000000000,63885.40000000001,63938.8,1.662,-194.9727102,13.0,False,0.0,-194.9727102,-0.9482882945480947,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:7101:s2:1724602920000000000:1724603580000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:7101:s2:1724602920000000000,XRPUSDT,1,1724603580000000000,1724602920000000000,0.6012,0.6003000000000001,0.6041,3.2222222222225922,0.6012,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:7101:s2:1724602920000000000,5M_OPPOSING_LIQUIDITY,0.6006999999999999,0.6017,0.6018,0.6004,DEFENDED_AUCTION_PROBE,1.4054054054054768,3.7464252931175874,0.7999999999998224,0.32400629551851273,11.0,1.3651646249362057,0.26853434152767036,14.970059880237875,1.714285714285539,0.8016000000000881,3.2222222222225922,-0.3382612382826613,-0.32908358444847385,6658.5236129800005,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724603580000000000,1724603880000000000,0.6013,0.6002,110603.6,-188.1090727,5.0,False,0.0,-188.1090727,-0.9416956051804224,
XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:2353:s2:1724604120000000000:1724604600000000000,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:2353:s2:1724604120000000000,XRPUSDT,1,1724604600000000000,1724604120000000000,0.6003,0.5994,0.6041,4.222222222222715,0.5997,1.0986122886681098,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:2353:s2:1724604120000000000,5M_OPPOSING_LIQUIDITY,0.5992,0.6002000000000001,0.601,0.5995,DEFENDED_AUCTION_PROBE,1.4915254237287676,1.6218117060087383,-0.3999999999999112,0.44359326827496987,8.0,0.8951778558383934,0.31646578811611875,14.992503748124287,1.692789968651855,0.800400000000088,4.222222222222715,-0.1338188280373494,-0.2362114279697402,6470.4145402799995,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724604600000000000,1724604960000000000,0.6004,0.5993,107679.7,-183.03933804,6.0,False,0.0,-183.03933804,-0.9429552357144606,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:7118:s2:1724607720000000000:1724607960000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:7118:s2:1724607720000000000,BTCUSDT,-1,1724607960000000000,1724607720000000000,64112.0,64134.6,63950.1,7.163716814159818,64112.3,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:7118:s2:1724607720000000000,5M_OPPOSING_LIQUIDITY,64093.75,64130.850000000006,64134.5,64098.2,DEFENDED_AUCTION_PROBE,1.7393970362801006,1.9817024992722583,0.781671159029527,0.46090237149743973,4.0,1.0125535815042404,0.22109583418838485,3.5250811080606663,1.0773875734942846,3.4041769911506616,7.163716814159818,-0.27759882694563764,-0.24932887551346983,6287.37520224,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724607960000000000,1724611020000000000,64103.100000000006,64144.700000000004,1.699,-179.6249061,51.0,False,0.0,-179.6249061,-0.9523046863605082,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:7122:s2:1724615040000000000:1724615280000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:7122:s2:1724615040000000000,SOLUSDT,1,1724615280000000000,1724615040000000000,158.975,158.60500000000002,159.747,2.086486486486675,158.706,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:7122:s2:1724615040000000000,5M_OPPOSING_LIQUIDITY,158.57199999999997,158.84,158.975,158.615,DEFENDED_AUCTION_PROBE,1.8315018315018574,1.7451923076923077,-1.0522388059699688,1.3381166588410394,4.0,0.6463826139650757,0.5443337274109104,23.274099701209384,2.445472571050726,0.5155945945946278,2.086486486486675,-0.5870918399952061,-0.11676820911751296,6107.75029614,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1724615280000000000,1724617260000000000,158.99,158.59,310.14,-173.3031306,33.0,False,0.0,-173.3031306,-0.9458099529135674,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:7177:s2:1724625120000000000:1724625420000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:7177:s2:1724625120000000000,XRPUSDT,1,1724625420000000000,1724625120000000000,0.602,0.6011,0.6041,2.333333333333292,0.6015,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:7177:s2:1724625120000000000,5M_OPPOSING_LIQUIDITY,0.6011000000000001,0.6019,0.6022,0.6012,DEFENDED_AUCTION_PROBE,1.8461538461538023,1.1934639758001637,-1.0000000000002776,0.8434200138057746,5.0,0.8576983310572658,0.42397937489089915,14.95016611295701,2.037735849056659,0.802666666666656,2.333333333333292,-0.222460971237401,-0.052002415501717136,5934.447165539999,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724625420000000000,1724627700000000000,0.6021,0.6041,97427.5,153.75326057,38.0,False,0.0,153.75326057,0.8636202400498265,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:7164:s2:1724629800000000000:1724630040000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:7164:s2:1724629800000000000,BTCUSDT,1,1724630040000000000,1724629800000000000,64246.1,64158.6,65175.3,10.619428571428621,64175.2,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:7164:s2:1724629800000000000,5M_OPPOSING_LIQUIDITY,64121.59999999999,64228.8,64313.0,64158.7,DEFENDED_AUCTION_PROBE,0.9482874412358208,1.0267020298162683,-0.5391791044776171,0.3638858835843797,4.0,0.6176199427933485,0.13412481279753694,13.61950375197872,1.228961352091562,0.8810893714285712,10.619428571428621,-0.7762681482644196,0.5432033556451344,6088.20042611,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724630040000000000,1724631300000000000,64253.100000000006,64151.2,1.06,-176.068279,21.0,False,-1.659782854086445,-177.72806185408643,-0.9730738664684213,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:7229:s2:1724641080000000000:1724642040000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:7229:s2:1724641080000000000,BTCUSDT,-1,1724642040000000000,1724641080000000000,64020.7,64061.2,63828.0,4.758024691357953,64025.0,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:7229:s2:1724641080000000000,5M_OPPOSING_LIQUIDITY,63987.2,64062.8,64061.1,63993.6,DEFENDED_AUCTION_PROBE,1.5907990314769904,1.8044146726840946,0.31746031746032355,0.22526031616136022,16.0,0.5532516900070823,0.17814024146477972,6.326078908852918,0.9248686914820782,1.8969096296296295,4.758024691357953,-0.3425503020164304,0.10128194667634491,5910.47236426,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724642040000000000,1724642220000000000,64012.19999999999,64069.799999999996,1.385,-168.472785,3.0,False,0.0,-168.472785,-0.9501371724463009,
XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:2415:s2:1724652840000000000:1724653020000000000,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:2415:s2:1724652840000000000,XRPUSDT,1,1724653020000000000,1724652840000000000,0.5955,0.5949,0.6,7.4999999999993525,0.5952,1.0986122886681098,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:2415:s2:1724652840000000000,5M_OPPOSING_LIQUIDITY,0.5949,0.5954999999999999,0.5955,0.595,DEFENDED_AUCTION_PROBE,1.614035087719312,1.3549854967417698,0.0,0.9037088730840308,3.0,1.2364807202113626,0.7462289070531705,10.075566750630477,1.8947368421054145,1.1909999999999108,7.4999999999993525,-1.0072567573806743,1.0072567573806743,5741.99957926,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1724653020000000000,1724653080000000000,0.5956,0.5948,114939.1,-160.36303232,1.0,False,0.0,-160.36303232,-0.9309360505657786,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:7289:s2:1724658180000000000:1724659380000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:7289:s2:1724658180000000000,ETHUSDT,1,1724659380000000000,1724658180000000000,2736.2,2730.45,2746.27,1.7513043478261154,2736.21,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:7289:s2:1724658180000000000,5M_OPPOSING_LIQUIDITY,2734.2799999999997,2738.1400000000003,2737.88,2730.46,DEFENDED_AUCTION_PROBE,1.2788944723618398,1.7207673799479672,0.8963730569946929,1.5260050242942864,20.0,0.4707879183360968,0.6464742749681406,21.01454572034208,2.6325829835940535,0.5710330434782608,1.7513043478261154,0.3977769699127405,-0.2402364883978819,5581.63654694,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1724659380000000000,1724663820000000000,2736.55,2730.07,17.69,-162.9834539,74.0,False,0.0,-162.9834539,-0.9733313430529728,
BTCUSDT:PROBE:BTCUSDT:15m:PIVOT:LOW:2432:s2:1724664360000000000:1724664540000000000,BTCUSDT:PROBE:BTCUSDT:15m:PIVOT:LOW:2432:s2:1724664360000000000,BTCUSDT,1,1724664540000000000,1724664360000000000,63609.1,63549.9,63842.200000000004,3.9375000000002918,63567.8,1.0986122886681098,BTCUSDT:PROBE:BTCUSDT:15m:PIVOT:LOW:2432:s2:1724664360000000000,5M_OPPOSING_LIQUIDITY,63541.850000000006,63593.75,63664.9,63550.0,DEFENDED_AUCTION_PROBE,1.5238436715668222,1.211102019478822,0.4161849710983664,0.8522808467618369,3.0,2.544061420841231,0.02088534206397915,9.306844460933592,2.1037668798861775,1.289373648648712,3.9375000000002918,-0.7986035393778128,0.21051128817451592,5418.65309304,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1724664540000000000,1724664600000000000,63616.700000000004,63542.3,1.126,-155.364917,1.0,False,0.0,-155.364917,-0.9557413028190761,
