run_id,scenario_id,branch,side,signal_observed_ns,opened_ns,closed_ns,entry_reference,stop_price,target_price,planned_loss,gross_realized_pnl,native_net_realized_pnl,native_commissions,extra_composite_cost,net_pnl,realized_r,nav_before,nav_after,net_reward_to_risk_at_signal,reason_code
baseline:development-2023,QH-1673752560000000000-1358,QUARTER_HOUR_DELIVERY,BUY,1673752560000000000,1673752560000000000,1673752680000000000,20704.0,20692.234,20930.5,924.6361512735,-254.84459999999999,-415.77067165,160.92607165,509.59922689999996,-925.36989855,-1.000793552442752,30822.33425372501,29896.96435517501,4.561075480140494,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673762460000000000-1369,QUARTER_HOUR_DELIVERY,BUY,1673762460000000000,1673762460000000000,1673762520000000000,20761.4,20757.36,20930.5,896.89038965,-103.24519999999998,-293.77935282,190.53415282,603.35815058,-897.1375034,-1.000275522798384,29896.96435517501,28999.826851775008,3.917985182666714,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673764260000000000-1371,QUARTER_HOUR_DELIVERY,BUY,1673764260000000000,1673764260000000000,1673764560000000000,20782.7,20774.216,20930.5,869.95801278,-186.49,-350.60650948,164.11650948,519.70228002,-870.3087895,-1.000403211091624,28999.826851775008,28129.51806227501,2.938465140209499,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673774160000000000-1382,QUARTER_HOUR_DELIVERY,BUY,1673774160000000000,1673774160000000000,1673774220000000000,20598.0,20594.4195,20798.0,843.87451239075,-88.12079999999997,-269.6161621,181.49536210000002,574.7353133,-844.3514754,-1.0005652060848462,28129.51806227501,27285.16658687501,4.900766018259622,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673775060000000000-1383,QUARTER_HOUR_DELIVERY,BUY,1673775060000000000,1673775060000000000,1673775480000000000,20657.7,20648.5175,20798.0,818.545046650625,-187.5052,-339.0402992,151.5350992,479.86114745,-818.90144665,-1.0004354067022132,27285.16658687501,26466.26514022501,2.7191818493467173,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673788560000000000-1398,QUARTER_HOUR_DELIVERY,SELL,1673788560000000000,1673788560000000000,1673788860000000000,20744.8,20746.7905,20673.9,793.9584451425,-47.96000000000001,-227.05434224,179.09434224,567.1320837599999,-794.1864259999999,-1.0002871445714756,26466.26514022501,25672.07871422501,1.2031696197003097,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673798460000000000-1409,QUARTER_HOUR_DELIVERY,SELL,1673798460000000000,1673798460000000000,1673798700000000000,20920.0,20944.54,20801.3,770.15996004,-337.316,-441.06627848,103.75027848,328.54254851999997,-769.608827,-0.9992843914659347,25672.07871422501,24902.46988722501,1.562594160487761,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673799360000000000-1410,QUARTER_HOUR_DELIVERY,SELL,1673799360000000000,1673799360000000000,1673803380000000000,20938.4,20964.609500000002,20801.3,747.0300090971509,-339.57820000000004,-437.33706094,97.75886094,309.56972631,-746.90678725,-0.9998350510077904,24902.46988722501,24155.563099975006,1.8355513092202034,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673809260000000000-1421,QUARTER_HOUR_DELIVERY,BUY,1673809260000000000,1673809260000000000,1673809380000000000,20834.1,20825.598,20930.5,724.663174452,-155.4124,-292.12961634,136.71721634,432.93785176,-725.0674681,-1.0005579056067058,24155.563099975006,23430.495631875005,1.6372788095619062,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673817360000000000-1430,QUARTER_HOUR_DELIVERY,SELL,1673817360000000000,1673817360000000000,1673817480000000000,20901.2,20914.448500000002,20801.3,702.8788843245316,-207.97919999999996,-326.57158684999996,118.59238685,375.54255835000004,-702.1141451999999,-0.998911990185526,23430.495631875005,22728.381486675004,1.5382820306788638,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673834460000000000-1449,QUARTER_HOUR_DELIVERY,SELL,1673834460000000000,1673834460000000000,1673835480000000000,21183.0,21210.211,20801.3,681.81326982875,-314.296,-402.46961668,88.17361668000001,279.21645282,-681.6860695,-0.9998134381737952,22728.381486675004,22046.695417175004,5.935198446843748,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673836260000000000-1451,QUARTER_HOUR_DELIVERY,SELL,1673836260000000000,1673836260000000000,1673856600000000000,21321.6,21385.0535,20801.3,661.31865260575,3603.5977999999996,3548.2026269499997,55.39517305,163.412231,3384.79039595,5.118244257307933,22046.695417175004,25431.485813125004,5.118244257307751,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673875860000000000-1495,QUARTER_HOUR_DELIVERY,BUY,1673875860000000000,1673875860000000000,1673875920000000000,20839.3,20834.408,20930.5,762.924512786,-103.4194,-261.74112019,158.32172019,501.35211396,-763.09323415,-1.0002211507969299,25431.485813125004,24668.392578975003,1.6563527973238434,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
baseline:development-2023,QH-1673876760000000000-1496,QUARTER_HOUR_DELIVERY,BUY,1673876760000000000,1673876760000000000,1673876820000000000,20830.4,20825.449999999997,20930.5,740.0517156000612,-102.24000000000001,-255.56000372,153.32000372,485.5133450800001,-741.0733488000001,-1.001380488928548,24668.392578975003,23927.319230175002,1.9004072390529576,PERIODIC_ALGORITHMIC_FLOW_DELIVERY
