plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,source_prominence,effort_ratio,extension_noise,value_reclaim,event_minutes,first_effort,response_flow,risk_bps,risk_range,cost_r,planned_rr,market_move,relative_move,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3453:s2:1710289020000000000:1710289320000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3453:s2:1710289020000000000,BTCUSDT,1,1710289320000000000,1710289020000000000,71493.5,71388.0,72153.79999999999,6.258767772511738,71416.0,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3453:s2:1710289020000000000,15M_OPPOSING_LIQUIDITY,71365.35,71466.65,71496.1,71388.1,DEFENDED_AUCTION_PROBE,1.6441717791410309,2.735445530461188,0.4126357354391625,1.0886617913962964,5.0,0.6497964825556936,0.2248478104339857,14.756586263086854,1.8258913118725957,0.8131962085308057,6.258767772511738,0.29877050749784545,-0.08955310398489563,6730.4761652199995,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1710289320000000000,1710293520000000000,71501.7,72153.79999999999,1.006,605.5299003399999,70.0,False,0.0,605.5299003399999,2.9989453221209894,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3505:s2:1710304620000000000:1710305040000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3505:s2:1710304620000000000,SOLUSDT,-1,1710305040000000000,1710304620000000000,149.709,150.00799999999998,148.935,2.588628762541998,149.81,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3505:s2:1710304620000000000,5M_OPPOSING_LIQUIDITY,149.6445,149.9755,149.998,149.654,DEFENDED_AUCTION_PROBE,1.1985130111523923,2.3570971867007673,0.8580060422960767,0.6078894896024244,7.0,0.889147876264044,0.4074814391776128,19.972079166915695,1.749390541199283,0.6008387959866659,2.588628762541998,0.0114576936373038,-0.029537380457428777,7336.00606556,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710305040000000000,1710305520000000000,149.69,150.03,432.3,-211.766478,8.0,False,0.0,-211.766478,-0.9622242044126711,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:3520:s2:1710308760000000000:1710309540000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:3520:s2:1710308760000000000,BTCUSDT,-1,1710309540000000000,1710308760000000000,72247.7,72280.1,72050.90000000001,6.074074074072078,72248.6,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:3520:s2:1710308760000000000,5M_OPPOSING_LIQUIDITY,72223.4,72273.80000000002,72280.0,72173.2,DEFENDED_AUCTION_PROBE,1.4588433938372454,2.1134958532294545,0.41666666666659447,0.45644690414464006,13.0,1.083776521292542,0.5961425908751203,4.484571827201244,1.2048342113421717,2.6758407407400195,6.074074074072078,-0.19305844315591297,0.2491853299404353,7124.23958756,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1710309540000000000,1710310020000000000,72238.0,72289.7,1.627,-201.68918395,8.0,False,0.0,-201.68918395,-0.943675842973145,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:3540:s2:1710315720000000000:1710316740000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:3540:s2:1710315720000000000,XRPUSDT,1,1710316740000000000,1710315720000000000,0.6965,0.6951,0.7023,4.14285714285729,0.6961,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:3540:s2:1710315720000000000,5M_OPPOSING_LIQUIDITY,0.6954,0.6968000000000001,0.6979,0.6952,DEFENDED_AUCTION_PROBE,1.5072463768115774,2.1982484413290058,-0.4285714285713606,0.23507661184214326,17.0,0.9281304097005794,0.1763854280390647,20.100502512562198,1.6833667334668876,0.5970000000000184,4.14285714285729,-0.24591350929401518,-0.02662976321688154,6922.55040361,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710316740000000000,1710323700000000000,0.6966,0.695,86677.6,-198.99443408,116.0,False,-36.087323491512684,-235.08175757151267,-1.131961217881593,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3560:s2:1710324300000000000:1710324660000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3560:s2:1710324300000000000,SOLUSDT,1,1710324660000000000,1710324300000000000,151.673,151.309,153.389,4.714285714285681,151.505,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3560:s2:1710324300000000000,5M_OPPOSING_LIQUIDITY,151.314,151.696,152.024,151.319,DEFENDED_AUCTION_PROBE,1.6274694261524123,1.0260543245175124,0.5916230366492046,0.13119461356958315,6.0,2.399725549615484,0.5420974889217134,23.998997844046357,1.5240753663642814,0.5000208791208731,4.714285714285681,-0.5329390585271019,0.04534314574923515,6687.46864604,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710324660000000000,1710327840000000000,151.69,153.39,351.16,559.56538332,53.0,False,0.0,559.56538332,2.7891240215451227,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3627:s2:1710341220000000000:1710341580000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3627:s2:1710341220000000000,SOLUSDT,-1,1710341580000000000,1710341220000000000,153.493,154.32999999999998,150.938,3.052568697730036,153.35,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3627:s2:1710341220000000000,5M_OPPOSING_LIQUIDITY,152.95999999999998,153.74,154.32,153.0,DEFENDED_AUCTION_PROBE,1.8836059338151447,1.755945245197803,0.7820512820512984,1.0132904521704698,6.0,1.154847333425987,0.26287676459366655,54.53017401444946,1.8573859013240415,0.22006164874552256,3.052568697730036,-0.04844942512175537,-0.5276480613667403,7247.03402936,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710341580000000000,1710341940000000000,153.47,154.35,208.74,-215.8183734,6.0,False,0.0,-215.8183734,-0.9926744859835178,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3643:s2:1710347460000000000:1710348120000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3643:s2:1710347460000000000,ETHUSDT,-1,1710348120000000000,1710347460000000000,3975.81,3994.3100000000004,3955.51,1.0972972972972557,3990.92,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3643:s2:1710347460000000000,5M_OPPOSING_LIQUIDITY,3985.7750000000005,3996.0649999999996,3994.3,3972.09,DEFENDED_AUCTION_PROBE,1.4727766246207827,1.456195650375795,-2.206025267249933,1.3837621214997737,11.0,0.5636285441307273,0.5491674014580273,46.53139863323563,3.147596767333114,0.25789037837837203,1.0972972972972557,0.25422977561908705,-0.015683205907309455,7031.21565596,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710348120000000000,1710349500000000000,3975.36,3994.77,8.865,-207.39725123,23.0,False,0.0,-207.39725123,-0.9832214009545657,
SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:LOW:1229:s2:1710362220000000000:1710362700000000000,SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:LOW:1229:s2:1710362220000000000,SOLUSDT,1,1710362700000000000,1710362220000000000,159.957,159.66,161.76600000000002,6.090909090909239,159.73,1.0986122886681098,SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:LOW:1229:s2:1710362220000000000,5M_OPPOSING_LIQUIDITY,159.4255,160.03449999999998,160.4,159.67,DEFENDED_AUCTION_PROBE,1.5006737247353175,1.808657331722226,0.12151067323482956,0.2114688069751986,8.0,0.8296289598630356,0.22819461376482322,18.567490012940794,0.9102983244789556,0.6462909090909154,6.090909090909239,-0.09150792315890112,-0.393137242062317,6823.81840473,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710362700000000000,1710365040000000000,159.98,161.77,397.15,666.2810804,39.0,False,0.0,666.2810804,3.25468352605515,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3715:s2:1710367080000000000:1710367320000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3715:s2:1710367080000000000,ETHUSDT,-1,1710367320000000000,1710367080000000000,4004.54,4009.8100000000004,3981.6200000000003,4.349146110056493,4007.42,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3715:s2:1710367080000000000,5M_OPPOSING_LIQUIDITY,4004.94,4009.9,4009.8,4003.93,DEFENDED_AUCTION_PROBE,1.8943916038045467,1.3916079955646437,0.8991935483870975,0.8498526412977618,4.0,1.6350591675682566,0.03489167973098861,13.160063328123671,1.775606469002848,0.9118497153699433,4.349146110056493,-0.5389111889145328,0.22167468786001676,7490.09948513,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710367320000000000,1710371580000000000,4004.0,4010.33,20.888,-215.92270252,71.0,False,0.0,-215.92270252,-0.9609249425354479,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3762:s2:1710381540000000000:1710381780000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3762:s2:1710381540000000000,XRPUSDT,-1,1710381780000000000,1710381540000000000,0.6863,0.6872,0.6825,4.222222222222195,0.6866,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3762:s2:1710381540000000000,5M_OPPOSING_LIQUIDITY,0.6858,0.6874,0.6871,0.6857,DEFENDED_AUCTION_PROBE,1.6551724137930877,1.2161554305718822,-0.3750000000000867,0.153384248160845,4.0,0.4515617865259262,0.03313932213885619,13.113798630336762,0.9712230215827391,0.9150666666666546,4.222222222222195,-0.3759151619578469,-0.06253578289582012,7274.17678261,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710381780000000000,1710381960000000000,0.6862,0.6873,114177.1,-204.00593343,3.0,False,0.0,-204.00593343,-0.9348408739882268,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3823:s2:1710401520000000000:1710401760000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3823:s2:1710401520000000000,BTCUSDT,1,1710401760000000000,1710401520000000000,73337.3,73205.29999999999,73881.29999999999,4.121212121211556,73275.2,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3823:s2:1710401520000000000,5M_OPPOSING_LIQUIDITY,73207.04999999999,73343.35,73417.0,73205.4,DEFENDED_AUCTION_PROBE,1.8962264150943158,1.1734868428571974,0.3360234776230116,0.4647030377590213,4.0,1.7832575997891191,0.34933175810381745,17.999026416300374,1.5614834092389696,0.6667027272726537,4.121212121211556,-0.05873295953102338,0.015038151825299946,7070.17084918,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1710401760000000000,1710402900000000000,73345.6,73196.5,0.925,-205.69322125,19.0,False,0.0,-205.69322125,-0.9697701589670276,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3845:s2:1710406020000000000:1710406680000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3845:s2:1710406020000000000,ETHUSDT,-1,1710406680000000000,1710406020000000000,3982.28,3988.34,3961.3700000000003,3.4504950495049576,3987.2,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3845:s2:1710406020000000000,5M_OPPOSING_LIQUIDITY,3984.535,3989.865,3988.33,3981.98,DEFENDED_AUCTION_PROBE,1.107730518472491,1.4066295799907604,-0.5966228893059298,1.1370594589458498,11.0,0.6325844606006589,0.7163411454572413,15.217413140210997,2.15097018457168,0.7885702970297099,3.4504950495049576,-0.5382422808009842,-0.1629852152432958,6864.4776279299995,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710406680000000000,1710407460000000000,3981.75,3988.85,17.907,-198.50446711,13.0,False,0.0,-198.50446711,-0.9639212084268459,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3882:s2:1710417060000000000:1710417660000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3882:s2:1710417060000000000,XRPUSDT,-1,1710417660000000000,1710417060000000000,0.6853,0.6868,0.6777,5.066666666666884,0.6849,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3882:s2:1710417060000000000,5M_OPPOSING_LIQUIDITY,0.6835,0.6862999999999999,0.6867,0.6838,DEFENDED_AUCTION_PROBE,1.5670103092783085,4.357104933058016,1.0,0.13494599750853326,10.0,0.2410239902551707,0.35268529504021773,21.888224135414355,0.9584664536740892,0.5482400000000198,5.066666666666884,0.28044796911887027,-0.00047326939303066196,6665.97316082,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710417660000000000,1710417840000000000,0.6852,0.6869,80889.90000000001,-193.0073459,3.0,False,0.0,-193.0073459,-0.965137128736242,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3933:s2:1710432060000000000:1710432540000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3933:s2:1710432060000000000,SOLUSDT,-1,1710432540000000000,1710432060000000000,168.19,169.22199999999998,164.34,3.7306201550388183,168.684,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3933:s2:1710432060000000000,5M_OPPOSING_LIQUIDITY,167.95850000000002,169.40949999999998,169.212,167.454,DEFENDED_AUCTION_PROBE,0.9648645451319027,1.026866864200819,0.412129565816658,0.21297021680454403,8.0,0.6209984173709475,0.372905875215829,61.359177121111976,1.369759982302823,0.1955697674418638,3.7306201550388183,0.6160855670696017,-0.39700133603467264,6472.96581492,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710432540000000000,1710433860000000000,168.17,164.34,154.61,574.07419667,22.0,False,0.0,574.07419667,2.95626565979372,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4029:s2:1710461040000000000:1710462120000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4029:s2:1710461040000000000,SOLUSDT,-1,1710462120000000000,1710461040000000000,178.458,179.26,172.64999999999998,7.241895261845481,178.7,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4029:s2:1710461040000000000,5M_OPPOSING_LIQUIDITY,178.22549999999998,179.1745,179.25,176.363,DEFENDED_AUCTION_PROBE,2.1441233140655096,1.6131105647300255,-0.316122233930461,0.27300563365611696,18.0,1.5644586146738604,0.2613776498913618,44.94054623496804,1.4957105557627666,0.2670194513715735,7.241895261845481,-0.4009008078815739,-0.45335121416464186,7047.04001159,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710462120000000000,1710462600000000000,178.44,179.28,203.29,-207.1240494,8.0,False,0.0,-207.1240494,-0.9797212685957551,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4081:s2:1710477720000000000:1710477960000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4081:s2:1710477720000000000,XRPUSDT,1,1710477960000000000,1710477720000000000,0.6291,0.6234000000000001,0.6394,1.8070175438596678,0.6256,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4081:s2:1710477720000000000,5M_OPPOSING_LIQUIDITY,0.6231000000000001,0.6281,0.6302,0.6235,DEFENDED_AUCTION_PROBE,2.2468085106382993,1.4836167991842475,-0.03999999999999645,1.1517684434354627,4.0,1.7110262629157669,0.2657622535957135,90.60562708631262,2.1797323135755002,0.13244210526315958,1.8070175438596678,-0.6555157569061103,0.1602739385828782,6839.91596219,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710477960000000000,1710484560000000000,0.6292,0.6394,31391.0,306.29831032,110.0,False,0.0,306.29831032,1.4927001638283754,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4083:s2:1710484920000000000:1710485280000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4083:s2:1710484920000000000,XRPUSDT,-1,1710485280000000000,1710484920000000000,0.6373,0.6409,0.6277,2.6666666666666154,0.6395,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4083:s2:1710484920000000000,5M_OPPOSING_LIQUIDITY,0.63785,0.6411499999999999,0.6408,0.6372,DEFENDED_AUCTION_PROBE,1.2436974789915938,1.4591079319755098,-0.4848484848485032,1.0262155736237615,6.0,0.3916791371777553,0.18451098618845135,56.488310058058175,2.0749279538905157,0.21243333333333048,2.6666666666666154,-1.0077996479090658,0.2992785424363821,7146.21427251,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710485280000000000,1710488820000000000,0.6372,0.641,47841.7,-212.37409047,59.0,False,0.0,-212.37409047,-0.9906135023451459,
XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1367:s2:1710491340000000000:1710491640000000000,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1367:s2:1710491340000000000,XRPUSDT,1,1710491640000000000,1710491340000000000,0.6287,0.6264,0.641,5.347826086956327,0.627,1.0986122886681098,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1367:s2:1710491340000000000,5M_OPPOSING_LIQUIDITY,0.6258999999999999,0.6281000000000001,0.6293,0.6265,DEFENDED_AUCTION_PROBE,1.3243243243243252,1.7930494544596245,0.09090909090907714,0.6299327806633033,5.0,1.7605058738346857,0.03817654077871723,36.583426117386345,1.8548387096774859,0.32801739130433644,5.347826086956327,-0.5215913582788424,-0.1499149117595635,6933.84018204,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710491640000000000,1710491760000000000,0.6288,0.6263,66036.9,-206.5337066,2.0,False,0.0,-206.5337066,-0.9928779299671132,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4147:s2:1710496260000000000:1710497400000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4147:s2:1710496260000000000,XRPUSDT,-1,1710497400000000000,1710496260000000000,0.6204,0.6251,0.5946,5.489361702127602,0.6227,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4147:s2:1710496260000000000,5M_OPPOSING_LIQUIDITY,0.61975,0.62565,0.625,0.6193,DEFENDED_AUCTION_PROBE,0.8210526315789449,1.1409055195627986,-0.2711864406779731,0.33327700814747635,19.0,0.4345941851002063,0.3703648337728736,75.75757575757636,1.370928536703945,0.1583999999999987,5.489361702127602,-0.7608043210538089,-0.11820506535815212,6727.30647544,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710497400000000000,1710498360000000000,0.6203,0.6252,36396.4,-201.0082181,16.0,False,0.0,-201.0082181,-0.9959816698002353,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:4160:s2:1710500220000000000:1710500460000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:4160:s2:1710500220000000000,BTCUSDT,1,1710500460000000000,1710500220000000000,67511.4,67277.29999999999,68031.2,2.2204186245193935,67409.5,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:4160:s2:1710500220000000000,5M_OPPOSING_LIQUIDITY,67291.35,67527.65,67511.5,67277.4,DEFENDED_AUCTION_PROBE,1.5325145196610228,2.7010628077338774,0.8429961912823072,1.0091143474868227,4.0,0.4947860638526754,0.4502606434155827,34.67562515367862,1.7908963406860101,0.3460644169158392,2.2204186245193935,-0.37688624207427535,-0.060052366217193676,6526.2982573399995,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1710500460000000000,1710500760000000000,67518.8,67269.90000000001,0.605,-191.35808175,5.0,False,0.0,-191.35808175,-0.9773691721530058,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:4176:s2:1710505560000000000:1710505740000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:4176:s2:1710505560000000000,BTCUSDT,-1,1710505740000000000,1710505560000000000,67883.0,68029.8,67528.90000000001,2.412125340599348,67979.6,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:4176:s2:1710505560000000000,5M_OPPOSING_LIQUIDITY,67865.85,68093.35,68029.7,67823.7,DEFENDED_AUCTION_PROBE,1.1892434276540285,1.0193192272309106,0.4,0.461426781914289,3.0,0.9088769892509081,0.020835387295014635,21.625443778265975,1.2002125717089125,0.5549019073569372,2.412125340599348,-1.0027145135553484,0.013022860525076618,6334.94017559,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1710505740000000000,1710506040000000000,67875.4,68037.40000000001,0.802,-184.4250328,5.0,False,0.0,-184.4250328,-0.9704118622968355,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:4201:s2:1710513180000000000:1710514020000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:4201:s2:1710513180000000000,ETHUSDT,1,1710514020000000000,1710513180000000000,3703.4,3689.22,3746.79,3.0599435825105066,3692.85,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:4201:s2:1710513180000000000,5M_OPPOSING_LIQUIDITY,3684.48,3701.22,3712.24,3689.23,DEFENDED_AUCTION_PROBE,0.9705409748259203,1.0099388329362347,-0.8434886499402673,0.5725774224060209,14.0,1.2154639084454186,0.11351977041710368,38.28913970945696,1.6143599863383153,0.3134047954865944,3.0599435825105066,-0.06643516559564136,-0.08338476448494986,6150.51514279,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710514020000000000,1710517740000000000,3703.82,3688.79,9.668,-181.04591674,62.0,False,0.0,-181.04591674,-0.981196493501485,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:4242:s2:1710525780000000000:1710526200000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:4242:s2:1710525780000000000,BTCUSDT,-1,1710526200000000000,1710525780000000000,68395.7,68500.1,67658.5,7.061302681991719,68379.3,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:4242:s2:1710525780000000000,5M_OPPOSING_LIQUIDITY,68290.95000000001,68467.65,68500.0,68327.6,DEFENDED_AUCTION_PROBE,1.5382073523337871,2.5534794444625573,0.7357102433503234,0.3858477969583773,7.0,1.464277708170435,0.5719186567793254,15.264117481070993,1.0992945140571686,0.786157471264302,7.061302681991719,-0.7126575377644524,-0.005433165879475621,5969.46922605,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1710526200000000000,1710527520000000000,68388.0,68508.2,0.917,-172.9903077,22.0,False,0.0,-172.9903077,-0.9659725800807238,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4289:s2:1710539940000000000:1710540300000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4289:s2:1710539940000000000,SOLUSDT,-1,1710540300000000000,1710539940000000000,178.962,179.64999999999998,175.381,5.20494186046519,179.235,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4289:s2:1710539940000000000,5M_OPPOSING_LIQUIDITY,178.77300000000002,179.697,179.64,178.655,DEFENDED_AUCTION_PROBE,1.1786519669255946,1.4910258719010745,0.1385281385281223,0.32804898185636977,6.0,0.35366448260903716,0.12391365292963274,38.44391546808754,1.3327737061311253,0.3121430232558193,5.20494186046519,-0.37703469561291525,0.25156469565634576,5796.47891835,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710540300000000000,1710540480000000000,178.94,179.67,187.44,-170.4401292,3.0,False,0.0,-170.4401292,-0.9801359963571169,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4310:s2:1710545880000000000:1710546120000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4310:s2:1710545880000000000,SOLUSDT,-1,1710546120000000000,1710545880000000000,184.404,185.009,182.26399999999998,3.5371900826447122,184.44,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4310:s2:1710545880000000000,5M_OPPOSING_LIQUIDITY,183.8855,184.9945,184.999,184.086,DEFENDED_AUCTION_PROBE,1.4853066077798514,1.0261706300563864,0.47790802524795495,0.4044526627324852,4.0,0.700196406322195,0.2594242349253485,32.80839895013068,1.007941356139265,0.36576000000000614,3.5371900826447122,-0.8783197947632957,0.2558280132928056,5626.0387891499995,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710546120000000000,1710546240000000000,184.38,185.03,197.99,-165.26324295,2.0,False,0.0,-165.26324295,-0.9791569115420699,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4316:s2:1710547560000000000:1710548280000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4316:s2:1710547560000000000,XRPUSDT,-1,1710548280000000000,1710547560000000000,0.637,0.6388,0.6318,2.888888888888841,0.6377,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4316:s2:1710547560000000000,5M_OPPOSING_LIQUIDITY,0.63685,0.6385500000000001,0.6387,0.6361,DEFENDED_AUCTION_PROBE,1.7058823529411775,1.3576248653964467,-0.11764705882351405,0.5493226880779869,12.0,0.9598749275104002,0.34950217177500786,28.257456828885775,1.9852941176470769,0.42466666666666103,2.888888888888841,-0.5515618600427328,0.07097268569583248,5460.7755462000005,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710548280000000000,1710548340000000000,0.6369,0.6389,60803.80000000001,-160.39434402,1.0,False,0.0,-160.39434402,-0.9790693810369965,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4330:s2:1710551340000000000:1710552000000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4330:s2:1710551340000000000,ETHUSDT,-1,1710552000000000000,1710551340000000000,3766.58,3784.88,3742.3700000000003,1.3229508196720952,3778.56,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4330:s2:1710551340000000000,5M_OPPOSING_LIQUIDITY,3773.085,3784.035,3784.87,3764.3,DEFENDED_AUCTION_PROBE,1.400999000999001,1.6589896983848624,-0.4529680365296912,1.337779484716981,11.0,0.7403924385116615,0.29674841138602026,48.58518868575785,3.157894736842138,0.2469888524590139,1.3229508196720952,0.35245461406521694,-0.46241587392274897,5300.38120218,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710552000000000000,1710554340000000000,3766.16,3742.37,6.824,144.3852355,39.0,False,0.0,144.3852355,0.9080179330033572,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:4343:s2:1710555120000000000:1710555360000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:4343:s2:1710555120000000000,BTCUSDT,1,1710555360000000000,1710555120000000000,69206.4,69140.09999999999,69505.5,4.51131221719446,69187.7,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:4343:s2:1710555120000000000,5M_OPPOSING_LIQUIDITY,69100.05,69275.34999999999,69240.7,69140.2,DEFENDED_AUCTION_PROBE,1.126862302483077,1.293788096091789,0.3650884198517071,0.2360500789854861,4.0,0.4685957668446233,0.32583061779823297,9.580038840338888,0.7137602497622996,1.2526045248868227,4.51131221719446,-0.1959805712483157,-0.5392150234870587,5444.76643768,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1710555360000000000,1710556080000000000,69214.59999999999,69131.6,1.029,-156.5861199,12.0,False,0.0,-156.5861199,-0.958633834847107,
