ts_ns,nav
1706829060000000000,85651.40088815
1706829120000000000,85651.40088815
1706829180000000000,85651.40088815
1706829240000000000,85651.40088815
1706829300000000000,85651.40088815
1706829360000000000,85651.40088815
1706829420000000000,85651.40088815
1706829480000000000,85651.40088815
1706829540000000000,85651.40088815
1706829600000000000,85651.40088815
1706829660000000000,85651.40088815
1706829720000000000,85651.40088815
1706829780000000000,85651.40088815
1706829840000000000,85651.40088815
1706829900000000000,85651.40088815
1706829960000000000,85651.40088815
1706830020000000000,85651.40088815
1706830080000000000,85651.40088815
1706830140000000000,85651.40088815
1706830200000000000,85651.40088815
1706830260000000000,85651.40088815
1706830320000000000,85651.40088815
1706830380000000000,85651.40088815
1706830440000000000,85651.40088815
1706830500000000000,85651.40088815
1706830560000000000,85651.40088815
1706830620000000000,85651.40088815
1706830680000000000,85651.40088815
1706830740000000000,85651.40088815
1706830800000000000,85651.40088815
1706830860000000000,85651.40088815
1706830920000000000,85651.40088815
1706830980000000000,85651.40088815
1706831040000000000,85651.40088815
1706831100000000000,85651.40088815
1706831160000000000,85651.40088815
1706831220000000000,85651.40088815
1706831280000000000,85651.40088815
1706831340000000000,85651.40088815
1706831400000000000,85651.40088815
1706831460000000000,85651.40088815
1706831520000000000,85651.40088815
1706831580000000000,85651.40088815
1706831640000000000,85651.40088815
1706831700000000000,85651.40088815
1706831760000000000,85651.40088815
1706831820000000000,85651.40088815
1706831880000000000,85651.40088815
1706831940000000000,85651.40088815
1706832000000000000,85651.40088815
1706832060000000000,85651.40088815
1706832120000000000,85651.40088815
1706832180000000000,85651.40088815
1706832240000000000,85651.40088815
1706832300000000000,85651.40088815
1706832360000000000,85651.40088815
1706832420000000000,85651.40088815
1706832480000000000,85651.40088815
1706832540000000000,85651.40088815
1706832600000000000,85651.40088815
1706832660000000000,85651.40088815
1706832720000000000,85651.40088815
1706832780000000000,85651.40088815
1706832840000000000,85651.40088815
1706832900000000000,85651.40088815
1706832960000000000,85651.40088815
1706833020000000000,85651.40088815
1706833080000000000,85651.40088815
1706833140000000000,85651.40088815
1706833200000000000,85651.40088815
1706833260000000000,85651.40088815
1706833320000000000,85651.40088815
1706833380000000000,85651.40088815
1706833440000000000,85651.40088815
1706833500000000000,85651.40088815
1706833560000000000,85651.40088815
1706833620000000000,85651.40088815
1706833680000000000,85651.40088815
1706833740000000000,85651.40088815
1706833800000000000,85651.40088815
1706833860000000000,85651.40088815
1706833920000000000,85651.40088815
1706833980000000000,85651.40088815
1706834040000000000,85651.40088815
1706834100000000000,85651.40088815
1706834160000000000,85651.40088815
1706834220000000000,85651.40088815
1706834280000000000,85651.40088815
1706834340000000000,85651.40088815
1706834400000000000,85651.40088815
1706834460000000000,85651.40088815
1706834520000000000,85651.40088815
1706834580000000000,85651.40088815
1706834640000000000,85651.40088815
1706834700000000000,85651.40088815
1706834760000000000,85651.40088815
1706834820000000000,85651.40088815
1706834880000000000,85651.40088815
1706834940000000000,85651.40088815
1706835000000000000,85651.40088815
1706835060000000000,85651.40088815
1706835120000000000,85651.40088815
1706835180000000000,85651.40088815
1706835240000000000,85651.40088815
1706835300000000000,85651.40088815
1706835360000000000,85651.40088815
1706835420000000000,85651.40088815
1706835480000000000,85651.40088815
1706835540000000000,85651.40088815
1706835600000000000,85651.40088815
1706835660000000000,85651.40088815
1706835720000000000,85651.40088815
1706835780000000000,85651.40088815
1706835840000000000,85651.40088815
1706835900000000000,85651.40088815
1706835960000000000,85651.40088815
1706836020000000000,85651.40088815
1706836080000000000,85651.40088815
1706836140000000000,85651.40088815
1706836200000000000,85651.40088815
1706836260000000000,85651.40088815
1706836320000000000,85651.40088815
1706836380000000000,85651.40088815
1706836440000000000,85651.40088815
1706836500000000000,85651.40088815
1706836560000000000,85651.40088815
1706836620000000000,85651.40088815
1706836680000000000,85651.40088815
1706836740000000000,85651.40088815
1706836800000000000,85651.40088815
1706836860000000000,85651.40088815
1706836920000000000,85651.40088815
1706836980000000000,85651.40088815
1706837040000000000,85651.40088815
1706837100000000000,85651.40088815
1706837160000000000,85651.40088815
1706837220000000000,85651.40088815
1706837280000000000,85651.40088815
1706837340000000000,85651.40088815
1706837400000000000,85651.40088815
1706837460000000000,85651.40088815
1706837520000000000,85651.40088815
1706837580000000000,85651.40088815
1706837640000000000,85651.40088815
1706837700000000000,85651.40088815
1706837760000000000,85651.40088815
1706837820000000000,85651.40088815
1706837880000000000,85651.40088815
1706837940000000000,85651.40088815
1706838000000000000,85651.40088815
1706838060000000000,85651.40088815
1706838120000000000,85651.40088815
1706838180000000000,85651.40088815
1706838240000000000,85651.40088815
1706838300000000000,85651.40088815
1706838360000000000,85651.40088815
1706838420000000000,85651.40088815
1706838480000000000,85651.40088815
1706838540000000000,85651.40088815
1706838600000000000,85651.40088815
1706838660000000000,85651.40088815
1706838720000000000,85651.40088815
1706838780000000000,85651.40088815
1706838840000000000,85651.40088815
1706838900000000000,85651.40088815
1706838960000000000,85651.40088815
1706839020000000000,85651.40088815
1706839080000000000,85651.40088815
1706839140000000000,85651.40088815
1706839200000000000,85651.40088815
1706839260000000000,85651.40088815
1706839320000000000,85651.40088815
1706839380000000000,85651.40088815
1706839440000000000,85651.40088815
1706839500000000000,85651.40088815
1706839560000000000,85651.40088815
1706839620000000000,85651.40088815
1706839680000000000,85651.40088815
1706839740000000000,85651.40088815
1706839800000000000,85651.40088815
1706839860000000000,85651.40088815
1706839920000000000,85651.40088815
1706839980000000000,85651.40088815
1706840040000000000,85651.40088815
1706840100000000000,85651.40088815
1706840160000000000,85651.40088815
1706840220000000000,85651.40088815
1706840280000000000,85651.40088815
1706840340000000000,85651.40088815
1706840400000000000,85651.40088815
1706840460000000000,85651.40088815
1706840520000000000,85651.40088815
1706840580000000000,85651.40088815
1706840640000000000,85651.40088815
1706840700000000000,85651.40088815
1706840760000000000,85651.40088815
1706840820000000000,85651.40088815
1706840880000000000,85651.40088815
1706840940000000000,85651.40088815
1706841000000000000,85651.40088815
1706841060000000000,85651.40088815
1706841120000000000,85651.40088815
1706841180000000000,85651.40088815
1706841240000000000,85651.40088815
1706841300000000000,85651.40088815
1706841360000000000,85651.40088815
1706841420000000000,85651.40088815
1706841480000000000,85651.40088815
1706841540000000000,85651.40088815
1706841600000000000,85651.40088815
1706841660000000000,85651.40088815
