episode_id,symbol,side,family,source_id,source_kind,source_side,source_price,source_lower,source_upper,source_timeframe_minutes,source_semantic_weight,source_strength_ratio,source_defense_count,source_accumulated,line_slope_atr_per_hour,interaction_index,interaction_time_ns,confirmation_index,confirmation_time_ns,departure_index,departure_time_ns,touch_index,touch_time_ns,response_index,response_time_ns,location_kind,zone_lower,zone_upper,event_extreme,event_strength,event_outside_close_ratio,event_outside_volume_ratio,event_path_efficiency,event_activity_ratio,event_flow_signed,event_volume_clock,response_kind,response_strength,response_flow_signed,response_activity_ratio,response_body_atr,response_delay_minutes,target_level_id,target_kind,target_structure_price,target_timeframe_minutes,target_semantic_weight,route_clarity,route_barrier_count,route_strongest_barrier_ratio,route_volume_congestion,structure_multiscale_trend_vote,arbitration_score,outcome,entry_index,entry_time_ns,resolution_index,resolution_time_ns,entry,stop,stop_fill,target,gross_rr,target_net_r,net_r,holding_minutes,mfe_r,mae_r,account_skip_reason
CLR:BTCUSDT:1755595380000000000:a869e0480244edbb,BTCUSDT,SHORT,FAILED_AUCTION_REVERSAL,BTCUSDT:ACTIVE_POOL:HIGH:1755595200000000000:58c927cda0d56f73,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115378.2,115340.699,115389.33899999999,5,4.351877512685104,1.224756463076434,2,True,0.0,52402,1755595380000000000,52403,1755595440000000000,52403,1755595440000000000,52404,1755595500000000000,52405,1755595560000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,115355.4,115381.7,115399.8,3.1111881837891584,0.0,0.0,1.0,1.2027574562484011,-0.09968278073217685,2.4055149124968023,ADVERSE_FLOW_ABSORBED,0.8444979090272142,-0.3007337120466202,1.0730831698964216,0.4868035190617404,1.0,BTCUSDT:5m:LOW:c10465:s2:1755591600000000000,MINOR_ROUTE_STRUCTURE,114751.2,5,2.9308060347067886,1.0,0,0.0,0.48451906529393035,-0.3333333333333333,8.223021597836576,STOP_FIRST,52406,1755595620000000000,52410,1755595860000000000,115326.1,115401.59025000001,115401.79025,114751.3,7.614228327499027,2.5866309278195905,-1.0,4.0,0.13661045224853377,-0.5176541657998538,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:BTCUSDT:1755595980000000000:7cf31ba67da04a18,BTCUSDT,SHORT,FAILED_AUCTION_REVERSAL,BTCUSDT:ACTIVE_POOL:HIGH:1755584100000000000:999a6038f51e8033,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115430.0,115410.248,115449.752,15,17.759554234729517,1.6466467847269102,4,True,0.0,52412,1755595980000000000,52414,1755596100000000000,52414,1755596100000000000,52416,1755596220000000000,52420,1755596460000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,115410.248,115437.1,115450.0,4.161837603988371,0.0,0.0,1.0,1.5274102259267253,-0.10532489111347756,4.582230677780176,ADVERSE_FLOW_ABSORBED,1.2424763237996348,-0.03974987068623385,0.9259166840651035,0.933837429111267,4.0,BTCUSDT:5m:LOW:c10465:s2:1755591600000000000,MINOR_ROUTE_STRUCTURE,114751.2,5,2.9308060347067886,1.0,0,0.0,0.4906220621093674,-0.3333333333333333,10.916750683111417,STOP_FIRST,52421,1755596520000000000,52448,1755598140000000000,115364.7,115451.88825,115452.08825,114751.3,7.035351667225209,2.6271016086025414,-1.0,27.0,0.703660559156181,-0.4649978327150054,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:XRPUSDT:1755601560000000000:f8302adb38023625,XRPUSDT,LONG,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:LOW:1755600300000000000:06dd17a3a52ae32c,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.0073,3.006607,3.0094030000000003,15,7.207361807822325,1.171085957478906,2,True,0.0,52505,1755601560000000000,52513,1755602040000000000,52513,1755602040000000000,52515,1755602160000000000,52515,1755602160000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.0084,3.0089,3.006,4.01790216076357,0.1111111111111111,0.12161418276304121,0.4210526315789812,1.441711378250684,0.10806288005555316,12.975402404256156,ALIGNED_INITIATIVE,1.344572963050122,0.3385289087070107,1.3681321630290009,0.5500000000001111,0.0,XRPUSDT:5m:HIGH:c10496:s4:1755601500000000000,MINOR_ROUTE_STRUCTURE,3.0234,5,5.662293533576361,1.0,0,0.0,0.4698960171155267,0.3333333333333333,9.545236398068191,STOP_FIRST,52516,1755602220000000000,52543,1755603840000000000,3.0111,3.0058,3.0056,3.0233,2.3018867924527924,1.1858691755745727,-1.0,27.0,0.7874617287723096,-0.622917486939306,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:SOLUSDT:1755602580000000000:1959ee921fb82a01,SOLUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,SOLUSDT:15m:HIGH:c3498:s2:1755602100000000000,DEFENDED_INTRADAY_SWING,HIGH,181.93,181.8871,181.9729,15,3.3222653462260463,1.132867132867108,2,False,0.0,52522,1755602580000000000,52524,1755602700000000000,52524,1755602700000000000,52528,1755602940000000000,52530,1755603060000000000,DIRECTIONAL_FVG,181.76,182.03,182.36,6.283333333333358,1.0,1.0,0.7499999999999112,4.458771658371468,0.31830270235878416,13.376314975114406,ADVERSE_FLOW_ABSORBED,1.8567699181243764,-0.2643461333827289,1.970309754373357,1.1999999999999242,2.0,SOLUSDT:ACTIVE_POOL:HIGH:1755574200000000000:d35b2fedb08b072e,ACCUMULATED_EQUAL_HIGH_LOW_POOL,183.05,15,12.309768029419256,1.0,0,0.0,0.49399029777795656,0.3333333333333333,10.972907561336202,STOP_FIRST,52531,1755603120000000000,52592,1755606780000000000,182.222,181.72475,181.72275,183.049,1.6631473102061027,1.02650650604361,-1.0,61.0,0.8044362899853187,-0.7515901103512449,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:SOLUSDT:1755602880000000000:8a7122c7546dae89,SOLUSDT,SHORT,FAILED_AUCTION_REVERSAL,SOLUSDT:ACTIVE_POOL:HIGH:1755600300000000000:89b4e982e1722915,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,182.39,182.34259999999998,182.4374,15,25.046052177859924,2.32224304414832,4,True,0.0,52527,1755602880000000000,52528,1755602940000000000,52528,1755602940000000000,52532,1755603180000000000,52534,1755603300000000000,TRANSFERRED_BOUNDARY,182.34259999999998,182.4374,182.46,5.824912626944054,0.0,0.0,1.0,3.699650507776216,0.10825664495346164,7.399301015552432,ADVERSE_FLOW_ABSORBED,2.050143344209427,-0.0641768975599202,1.350430032628395,1.5999999999999621,2.0,SOLUSDT:ACTIVE_POOL:LOW:1755603000000000000:96db7a3923987be0,ACCUMULATED_EQUAL_HIGH_LOW_POOL,181.1,15,16.199831670435543,1.0,0,0.0,0.4730275811756704,0.3333333333333333,12.732125529038168,STOP_FIRST,52535,1755603360000000000,52547,1755604080000000000,182.00799999999998,182.465425,182.46742500000002,181.101,1.9828387167293537,1.2152425017215494,-1.0,12.0,0.3085733301044311,-0.735588948531866,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:SOLUSDT:1755605820000000000:0ea2aae79ed2c400,SOLUSDT,LONG,FAILED_AUCTION_REVERSAL,SOLUSDT:ACTIVE_POOL:LOW:1755605700000000000:4490df4d01ad9bd3,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,181.8,181.7778,181.8337,5,4.009965044364698,1.1285314419996209,2,True,0.0,52576,1755605820000000000,52577,1755605880000000000,52577,1755605880000000000,52579,1755606000000000000,52581,1755606120000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,181.7778,181.8337,181.76,3.915358150672353,0.5,0.4085120254242887,1.0,1.3327321991816992,-0.0659510723307535,2.6654643983633983,ALIGNED_INITIATIVE,1.0325401846554338,0.048997755967111,0.6747652170991066,0.7586206896552873,2.0,SOLUSDT:5m:HIGH:c10511:s4:1755606000000000000,MINOR_ROUTE_STRUCTURE,182.77,5,4.7806508627576845,1.0,0,0.0,0.4961854235006672,0.3333333333333333,8.689677794141316,STOP_FIRST,52582,1755606180000000000,52592,1755606780000000000,182.05200000000002,181.75475,181.75275,182.769,2.4121110176616902,1.2250177503539266,-1.0,10.0,0.6816967286090081,-0.7107935401960601,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:XRPUSDT:1755607800000000000:fad6e289baab514a,XRPUSDT,LONG,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:LOW:1755606600000000000:54deb575bed261b2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.004,3.003592,3.005736,15,19.217828301949687,1.7818563892192885,4,True,0.0,52609,1755607800000000000,52610,1755607860000000000,52610,1755607860000000000,52612,1755607980000000000,52614,1755608100000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.0039,3.005736,3.0027,5.384615384615533,0.0,0.0,1.0,4.7452550119645664,0.1331564656649648,9.490510023929133,ALIGNED_INITIATIVE,1.1772764131833677,0.17473923243308095,0.757611542250527,0.750000000000111,2.0,XRPUSDT:5m:HIGH:c10517:s2:1755607200000000000,MINOR_ROUTE_STRUCTURE,3.017,5,3.6712220940307985,1.0,0,0.0,0.4388848651242609,0.0,10.995047065275333,TARGET_FIRST,52615,1755608160000000000,52645,1755609960000000000,3.0080999999999998,3.0025,3.0023,3.0168999999999997,1.5714285714286054,0.7600701857993082,0.7600701857993082,30.0,1.8284649979558196,-0.5224185708445055,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:BTCUSDT:1755608460000000000:574f6a6f982255a1,BTCUSDT,SHORT,FAILED_AUCTION_REVERSAL,BTCUSDT:ACTIVE_POOL:HIGH:1755608400000000000:6d0cf4b0bb0e7098,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115574.9,115563.809,115585.991,15,16.445433160829506,1.8959569111056873,3,True,0.0,52620,1755608460000000000,52621,1755608520000000000,52621,1755608520000000000,52622,1755608580000000000,52626,1755608820000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,115563.809,115585.991,115630.0,6.859722222222142,0.5,0.7507368537947081,1.0,5.396060093715249,-0.2768168448450812,10.792120187430498,ADVERSE_FLOW_ABSORBED,1.9746823766690755,-0.019911154351718374,1.165143020418664,1.5863013698628543,4.0,BTCUSDT:ACTIVE_POOL:LOW:1755608400000000000:d2ab0d82ed778f0b,ACCUMULATED_EQUAL_HIGH_LOW_POOL,115222.0,5,12.981017357427115,1.0,0,0.0,0.45724434836148214,0.0,13.540991216104528,STOP_FIRST,52627,1755608880000000000,52643,1755609840000000000,115500.8,115631.28975,115631.48975,115222.1,2.1357999383094173,0.8036566194708225,-1.0,16.0,0.19248270188240935,-0.5876001468856318,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:BTCUSDT:1755609840000000000:c7fe551b027bbd21,BTCUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,BTCUSDT:ACTIVE_POOL:HIGH:1755609300000000000:84cb9c55411bfcc8,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115630.9,115623.14199999999,115638.658,5,5.609608399168914,1.578721855609154,2,True,0.0,52643,1755609840000000000,52644,1755609900000000000,52644,1755609900000000000,52645,1755609960000000000,52647,1755610080000000000,DIRECTIONAL_FVG,115580.3,115645.4,115665.6,3.7653830920040203,1.0,1.0,1.0,1.742900558618595,0.5827411518514282,3.48580111723719,ALIGNED_INITIATIVE,3.173400999308261,0.08479713220454643,2.9708568794480574,2.098318240621029,2.0,BTCUSDT:ACTIVE_POOL:HIGH:1755576000000000000:7f99310ce89f4475,ACCUMULATED_EQUAL_HIGH_LOW_POOL,116012.8,15,19.560976506357378,1.0,0,0.0,0.511331559512086,0.0,10.141971564247516,STOP_FIRST,52648,1755610140000000000,52652,1755610380000000000,115736.5,115552.063,115551.863,116012.7,1.4975303220069134,0.6498216405878751,-1.0,4.0,0.3693205130138775,-1.2385058502242212,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:ETHUSDT:1755621660000000000:02180e5979394b81,ETHUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:ACTIVE_POOL:LOW:1755615300000000000:7842d65e9c51bdf1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4164.23,4155.2534,4182.6179,1440,330.0029970406658,1.7328366892794589,10,True,0.0,52840,1755621660000000000,52867,1755623280000000000,52867,1755623280000000000,52871,1755623520000000000,52873,1755623640000000000,DIRECTIONAL_FVG,4150.68,4156.42,4132.0,6.382952789108579,0.5,0.6026814155532165,0.2096930533117901,1.7393302301126377,0.13441051762349115,48.701246443153856,ADVERSE_FLOW_ABSORBED,1.1087928349129454,-0.11433183242358552,1.2583601921163878,0.6893394375408162,2.0,ETHUSDT:ACTIVE_POOL:LOW:1754716500000000000:e8227c1766475dc5,ACCUMULATED_EQUAL_HIGH_LOW_POOL,4073.57,5,4.3267629431646695,1.0,0,0.0,0.7260187231937688,0.0,14.789807772472383,STOP_FIRST,52874,1755623700000000000,52911,1755625920000000000,4146.87,4182.894225,4182.914225,4073.5800000000004,2.0344643083924576,1.750892684438286,-1.0,37.0,0.016165487995695355,-0.9085004253585809,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:ETHUSDT:1755621480000000000:8b1b7523e97f4428,ETHUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:ACTIVE_POOL:LOW:1754956800000000000:0af0c6b563f5c4e5,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4164.23,4158.0569,4170.4030999999995,1440,314.2947969828038,1.8810305141762613,8,True,0.0,52837,1755621480000000000,52864,1755623100000000000,52864,1755623100000000000,52871,1755623520000000000,52873,1755623640000000000,DIRECTIONAL_FVG,4150.68,4156.42,4136.0,5.5353899565590545,0.5,0.5451156088797984,0.30003280839894486,1.9090951828866167,0.13282532280950393,53.45466512082527,ADVERSE_FLOW_ABSORBED,1.1237819814111538,-0.11433183242358552,1.2869688842467175,0.6947923533289146,2.0,ETHUSDT:ACTIVE_POOL:LOW:1754716500000000000:e8227c1766475dc5,ACCUMULATED_EQUAL_HIGH_LOW_POOL,4073.57,5,4.3267629431646695,1.0,0,0.0,0.7260187231937688,0.0,13.84426982007873,STOP_FIRST,52874,1755623700000000000,52917,1755626280000000000,4146.87,4184.776325,4184.796325,4073.5800000000004,1.933450420213504,1.6725644888106515,-1.0,43.0,0.015442306319629796,-0.9008803932933703,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:SOLUSDT:1755624660000000000:ce9699e4545223bb,SOLUSDT,SHORT,FAILED_AUCTION_REVERSAL,SOLUSDT:ACTIVE_POOL:HIGH:1755622800000000000:1d605982fcadb023,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,178.47,178.38590000000002,178.51409999999998,5,6.037417389364769,0.9695723420875676,4,True,0.0,52890,1755624660000000000,52895,1755624960000000000,52895,1755624960000000000,52897,1755625080000000000,52901,1755625320000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,178.4,178.48,178.67,3.2104576220096743,0.16666666666666666,0.27275418138225854,0.5277777777777515,0.5393715586101319,-0.08313261667500124,3.2362293516607914,ADVERSE_FLOW_ABSORBED,0.7364353179830291,-0.013164015580828602,0.4093059539490873,0.6,4.0,SOLUSDT:ACTIVE_POOL:LOW:1755010800000000000:333fb7014a6ca43f,ACCUMULATED_EQUAL_HIGH_LOW_POOL,175.84,15,27.237816590971775,0.9577116314260989,2,0.08905015961145722,0.6388649091969625,0.0,8.053496557362266,STOP_FIRST,52902,1755625380000000000,52945,1755627960000000000,177.998,178.68032499999998,178.682325,175.841,3.1612501373978805,2.3564563498876416,-1.0,43.0,0.6352406748545396,-0.8485331642217536,GLOBAL_ACCOUNT_POSITION_OPEN
CLR:SOLUSDT:1755645900000000000:d909089d5dd501b6,SOLUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,SOLUSDT:ACTIVE_POOL:LOW:1755644400000000000:f7bbe342ddd0db17,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,177.74,177.6797,177.80030000000002,15,17.75935777186129,2.047436317126508,3,True,0.0,53244,1755645900000000000,53246,1755646020000000000,53246,1755646020000000000,53255,1755646560000000000,53256,1755646620000000000,DIRECTIONAL_FVG,177.98,178.21,177.39,3.6770320049627885,0.6666666666666666,0.8182084755509887,0.05882352941177126,3.565514493940891,0.12001277373721093,10.696543481822673,ALIGNED_INITIATIVE,2.113350789488994,0.13122733684423307,2.1414923091541596,1.2682926829267076,1.0,SOLUSDT:ACTIVE_POOL:LOW:1755637200000000000:f43c407e7f02f14b,ACCUMULATED_EQUAL_HIGH_LOW_POOL,175.84,15,18.309914569335525,1.0,0,0.0,0.5942213295248752,0.0,11.005676776459204,TARGET_FIRST,53257,1755646680000000000,53276,1755647820000000000,177.678,178.2977,178.2997,175.841,2.964337582701315,2.142074132958063,2.142074132958063,19.0,2.398432840472887,-0.06502529077402071,GLOBAL_ACCOUNT_POSITION_OPEN
