source_id,symbol,source_kind,source_side,source_price,source_timeframe_minutes,source_semantic_weight,source_accumulated,source_interaction_index,source_interaction_time_ns,line_slope_atr_per_hour,branch,side,confirmation_index,confirmation_time_ns,event_extreme,zone_lower,zone_upper,location_kind,event_strength,reason,counterfactual_mfe_r,counterfactual_mae_r,response_index,response_time_ns,episode_id
ETHUSDT:ACTIVE_POOL:LOW:1754915400000000000:ac7b52e73e3e71f3,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4160.0,1440,336.1423014747805,True,52848,1755622140000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52850.0,1.75562226e+18,4144.0,4151.339,4151.35,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.182514875211901,NO_FIRST_DEFENDED_RETURN,1.189224704336387,-1.4496161560273615,,,
SOLUSDT:ACTIVE_POOL:LOW:1755620700000000000:c33350956696c2eb,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,177.25,240,169.65997164506987,True,52840,1755621660000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52842.0,1.75562178e+18,177.01,177.14,177.35,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.18132254954047,NO_FIRST_DEFENDED_RETURN,1.1234567901234493,-2.77777777777777,,,
SOLUSDT:ACTIVE_POOL:LOW:1755580500000000000:66d0e3170b88d7b1,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,177.25,15,23.480237130323854,True,52837,1755621480000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52842.0,1.75562178e+18,177.01,177.1774,177.3226,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.720579187216716,NO_FIRST_DEFENDED_RETURN,1.1234567901234493,-2.77777777777777,,,
XRPUSDT:DIAGONAL:15:HIGH:1755600300000000000:1755606600000000000:ea1476606d867b22,XRPUSDT,DIAGONAL_RESISTANCE,HIGH,3.0136476190476187,15,2.4700467771181294,True,52644,1755609900000000000,-1.8285714285716823,ACCEPTED_AUCTION_CONTINUATION,LONG,52645.0,1.75560996e+18,3.0242,3.013,3.0141,DIRECTIONAL_FVG,9.035805444744495,NO_FIRST_DEFENDED_RETURN,1.0803447225674812,-11.149157536896247,,,
ETHUSDT:ACTIVE_POOL:LOW:1755394200000000000:2abe779609bc84a1,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4364.0,1440,390.83738615458776,True,50529,1755483000000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,50601.0,1.75548732e+18,4306.0,4356.84,4364.69,DIRECTIONAL_FVG,9.750959111182256,NO_FIRST_DEFENDED_RETURN,1.0493799229810687,-0.3936550486045919,,,
XRPUSDT:ACTIVE_POOL:LOW:1755561600000000000:6736f626cb32a84b,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.9355,1440,407.5615266057719,True,52728,1755614940000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52732.0,1.75561518e+18,2.9301,2.9439,2.9451,DIRECTIONAL_FVG,7.039215686274461,NO_FIRST_DEFENDED_RETURN,0.9888268156424593,-3.178770949720675,,,
SOLUSDT:15m:LOW:c3382:s2:1755497700000000000,SOLUSDT,DEFENDED_INTRADAY_SWING,LOW,181.01,15,2.276759365426257,False,50782,1755498180000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50789.0,1.7554986e+18,180.64,181.13,181.2,ORDER_BLOCK,6.466813748027691,NO_FIRST_DEFENDED_RETURN,0.9687499999999848,-2.2499999999999445,,,
XRPUSDT:ACTIVE_POOL:LOW:1754235000000000000:4560a468046843e1,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.8573,60,67.11075185166898,True,53273,1755647640000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,53275.0,1.75564776e+18,2.851,2.8595,2.86,DIRECTIONAL_FVG,4.14593461682801,NO_FIRST_DEFENDED_RETURN,0.9407021669747,-7.676801612632385,,,
BTCUSDT:15m:LOW:c2265:s2:1754492400000000000,BTCUSDT,DEFENDED_INTRADAY_SWING,LOW,113807.4,15,8.92029972384873,False,52723,1755614640000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52726.0,1.75561482e+18,113705.3,113794.53899999999,113820.261,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.830139535908014,NO_FIRST_DEFENDED_RETURN,0.8122362869198312,-4.427426160337565,,,
SOLUSDT:ACTIVE_POOL:LOW:1755573600000000000:416b29e655a238f7,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,179.84,1440,237.59019718948136,True,52063,1755575040000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52065.0,1.75557516e+18,178.15,179.28,179.4,DIRECTIONAL_FVG,6.919999999999959,NO_FIRST_DEFENDED_RETURN,0.7270264167983849,-0.7405734928877833,,,
BTCUSDT:ACTIVE_POOL:LOW:1755349200000000000:492025123c994a40,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,117089.7,60,56.21028636185765,True,50429,1755477000000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50435.0,1.75547736e+18,116927.7,117065.439,117096.2,TRANSFERRED_BOUNDARY_OB_OVERLAP,10.516504802051392,NO_FIRST_DEFENDED_RETURN,0.7137176938369781,-8.862425447316081,,,
BTCUSDT:ACTIVE_POOL:LOW:1754524800000000000:ccaf7b4166d27dcc,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,113304.5,1440,170.14957741524563,True,52861,1755622920000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52862.0,1.75562298e+18,113167.6,113233.409,113375.591,TRANSFERRED_BOUNDARY,6.6603431836262645,NO_FIRST_DEFENDED_RETURN,0.6656079854809481,-3.056261343012811,,,
BTCUSDT:ACTIVE_POOL:LOW:1755493200000000000:d409749a39c0f727,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,114211.4,10080,711.3966050749427,True,52722,1755614580000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52724.0,1.7556147e+18,113745.5,113964.6,114000.0,DIRECTIONAL_FVG,6.089600595116372,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.6543561168802025,-0.3328622356186817,52728.0,1.75561494e+18,
SOLUSDT:ACTIVE_POOL:LOW:1755516600000000000:525f9ac186c71db7,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,180.43,15,13.482169057394577,True,51092,1755516780000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,51093.0,1.75551684e+18,180.28,180.44,180.62,DIRECTIONAL_FVG,3.5591502412841107,NO_FIRST_DEFENDED_RETURN,0.641025641025667,-20.512820512820532,,,
XRPUSDT:DIAGONAL:15:HIGH:1755385200000000000:1755547200000000000:125d76f78f921e95,XRPUSDT,DIAGONAL_RESISTANCE,HIGH,3.082316666666667,15,2.784945540112267,True,51674,1755551700000000000,-0.1561904761904634,ACCEPTED_AUCTION_CONTINUATION,LONG,51676.0,1.75555182e+18,3.0909,3.084,3.0872,DIRECTIONAL_FVG,4.620940260491809,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.6142682663984909,-7.047920109203679,51681.0,1.75555212e+18,
XRPUSDT:ACTIVE_POOL:LOW:1754524800000000000:bda0d353a3b09b6a,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.9,1440,262.1940694465053,True,52971,1755629520000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52974.0,1.7556297e+18,2.8911,2.8974,2.8978,DIRECTIONAL_FVG_OB_OVERLAP,9.055427632743925,NO_FIRST_DEFENDED_RETURN,0.6073619631901777,-2.294478527607326,,,
ETHUSDT:ACTIVE_POOL:LOW:1755492300000000000:7fedc03b6bd64dfc,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4276.1,15,26.865493483941545,True,50747,1755496080000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50752.0,1.75549638e+18,4257.66,4279.25,4283.45,ORDER_BLOCK,16.35879987627596,NO_FIRST_DEFENDED_RETURN,0.5192443919716551,-1.7924439197166282,,,
ETHUSDT:ACTIVE_POOL:LOW:1755639900000000000:e4ebd8836f85fd90,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4134.66,15,14.649826477012532,True,53162,1755640980000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,53164.0,1.7556411e+18,4127.09,4135.91,4136.2797,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.70266836086359,NO_FIRST_DEFENDED_RETURN,0.4510869565216918,-5.557744565217322,,,
SOLUSDT:ACTIVE_POOL:LOW:1755468900000000000:1932499e9eb35957,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,190.75,15,27.658855059914224,True,50400,1755475260000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50407.0,1.75547568e+18,190.43,190.78,190.82,DIRECTIONAL_FVG,6.0885694847984375,NO_FIRST_DEFENDED_RETURN,0.43103448275863254,-16.431034482759074,,,
ETHUSDT:ACTIVE_POOL:LOW:1755597600000000000:4387abac2aa2571a,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4202.29,60,48.76270098032259,True,52711,1755613920000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52712.0,1.75561398e+18,4190.65,4200.17,4203.24,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.701730103806385,NO_FIRST_DEFENDED_RETURN,0.4284191829484638,-3.097335701598537,,,
XRPUSDT:ACTIVE_POOL:LOW:1755620100000000000:0687a261ebabcb4b,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.9,1440,283.7868664078064,True,52981,1755630120000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52982.0,1.75563018e+18,2.8875,2.8923,2.8953,DIRECTIONAL_FVG,6.985074626865639,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.41045286632918854,-0.8838418388288392,52986.0,1.75563042e+18,
BTCUSDT:ACTIVE_POOL:LOW:1755572400000000000:a74dc57ff7c8341c,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,115463.8,60,110.42269361689543,True,52026,1755572820000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52034.0,1.7555733e+18,115402.6,115471.0,115496.473,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.368888338428008,NO_FIRST_DEFENDED_RETURN,0.3703481392557042,-7.595438175270472,,,
ETHUSDT:ACTIVE_POOL:HIGH:1755537300000000000:6ac5c1b7a303d334,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,4368.01,60,77.48569215453932,True,51451,1755538320000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,51452.0,1.75553838e+18,4380.0,4366.66,4373.66,DIRECTIONAL_FVG,5.421608448415981,NO_FIRST_DEFENDED_RETURN,0.3520803823460293,-3.1748377169293325,,,
XRPUSDT:ACTIVE_POOL:LOW:1755280800000000000:0ef514f8563205ff,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.02,15,10.536077415126739,True,50529,1755483000000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50534.0,1.7554833e+18,3.0185,3.0215,3.0252,ORDER_BLOCK,5.660951214533704,NO_FIRST_DEFENDED_RETURN,0.33018867924526246,-6.066037735848986,,,
ETHUSDT:ACTIVE_POOL:LOW:1755561600000000000:a35a5f0e1c803dd6,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4215.11,1440,254.88541010863187,True,52063,1755575040000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52112.0,1.75557798e+18,4192.01,4208.23,4209.53,DIRECTIONAL_FVG_OB_OVERLAP,3.659561343785035,NO_FIRST_DEFENDED_RETURN,0.28996915563553455,-1.5831833954504695,,,
SOLUSDT:15m:HIGH:c3449:s4:1755559800000000000,SOLUSDT,DEFENDED_INTRADAY_SWING,HIGH,184.9,15,2.4776355922840003,False,51899,1755565200000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,51906.0,1.75556562e+18,185.79,185.34,185.35,DIRECTIONAL_FVG_OB_OVERLAP,4.8993837302619205,NO_FIRST_DEFENDED_RETURN,0.2884813517411658,-16.67010096847328,,,
SOLUSDT:ACTIVE_POOL:LOW:1755531000000000000:6ec7bcf0217cdb06,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,180.8,15,15.42197750105205,True,52043,1755573840000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52044.0,1.7555739e+18,180.66,180.88,180.9,ORDER_BLOCK,4.294511806458959,NO_FIRST_DEFENDED_RETURN,0.26470588235294856,-11.029411764705772,,,
SOLUSDT:ACTIVE_POOL:LOW:1755479400000000000:7a658a2ad90995e8,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,189.52,5,7.805747988546502,True,50474,1755479700000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50476.0,1.75547982e+18,189.03,189.4891,189.53,TRANSFERRED_BOUNDARY_OB_OVERLAP,6.687960687960755,NO_FIRST_DEFENDED_RETURN,0.24324324324321106,-11.202702702702593,,,
BTCUSDT:ACTIVE_POOL:LOW:1754794800000000000:e0b94d76460437ad,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,116500.8,15,22.24192790681565,True,50498,1755481140000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50502.0,1.75548138e+18,116385.0,116480.1,116491.2,ORDER_BLOCK,6.03013698630086,NO_FIRST_DEFENDED_RETURN,0.2278481012658483,-9.647980711272137,,,
SOLUSDT:ACTIVE_POOL:LOW:1755356400000000000:ecda3735590adfc0,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,185.09,60,51.84577654490115,True,50531,1755483120000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50534.0,1.7554833e+18,184.87,185.37,185.41,ORDER_BLOCK,6.0280246069720205,NO_FIRST_DEFENDED_RETURN,0.2278481012658337,-5.8860759493671555,,,
SOLUSDT:ACTIVE_POOL:LOW:1755475200000000000:fadbca257b0ee7f4,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,190.34,240,233.2121499826412,True,50419,1755476400000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50422.0,1.75547658e+18,189.78,190.13,190.29,TRANSFERRED_BOUNDARY_OB_OVERLAP,8.099651567944617,NO_FIRST_DEFENDED_RETURN,0.20253164556961797,-11.50632911392417,,,
SOLUSDT:ACTIVE_POOL:LOW:1755571800000000000:994cc0328c2092b5,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,181.91,5,8.006980854853651,True,52018,1755572340000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52019.0,1.7555724e+18,181.84,181.871,182.0472,TRANSFERRED_BOUNDARY,3.2457940374969296,NO_FIRST_DEFENDED_RETURN,0.1999999999999318,-19.360000000000014,,,
BTCUSDT:ACTIVE_POOL:LOW:1755389700000000000:51ba21991ae31ccd,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,117089.7,1440,629.9287989147656,True,50432,1755477180000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50441.0,1.75547772e+18,116927.7,117154.3,117158.2,DIRECTIONAL_FVG,13.666591773366502,NO_FIRST_DEFENDED_RETURN,0.19027892847277844,-6.460922397127761,,,
SOLUSDT:ACTIVE_POOL:LOW:1755597600000000000:9fb9d1ba17a5bcb2,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,178.89,60,59.4726318168493,True,52711,1755613920000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52712.0,1.75561398e+18,178.48,178.84,179.0285,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.954545454545496,NO_FIRST_DEFENDED_RETURN,0.1678321678321734,-2.5734265734265658,,,
XRPUSDT:ACTIVE_POOL:LOW:1755293400000000000:266db483ca0c568a,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.0528,15,17.29361516175623,True,50490,1755480660000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50491.0,1.75548072e+18,3.0502,3.051681,3.053919,TRANSFERRED_BOUNDARY,8.263157894736851,NO_FIRST_DEFENDED_RETURN,0.15328467153284553,-7.2335766423357395,,,
XRPUSDT:ACTIVE_POOL:LOW:1755179100000000000:e76158485dfcc87a,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.963,10080,4427.554267221984,True,50947,1755508080000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,50964.0,1.7555091e+18,2.943,2.9489,2.9506,DIRECTIONAL_FVG,9.373700812948343,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,0.12846393833731354,-1.4314553129014504,50967.0,1.75550928e+18,
XRPUSDT:ACTIVE_POOL:LOW:1755610200000000000:60703b01ed4e3cbd,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.0027,15,17.99572373378749,True,52654,1755610500000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52657.0,1.75561068e+18,3.001,3.0027,3.003228,TRANSFERRED_BOUNDARY_OB_OVERLAP,8.591428571428702,NO_FIRST_DEFENDED_RETURN,0.12799999999998407,-9.479999999999869,,,
BTCUSDT:15m:HIGH:c3481:s2:1755586800000000000,BTCUSDT,DEFENDED_INTRADAY_SWING,HIGH,115182.7,15,2.910845815810201,False,52372,1755593580000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,52373.0,1.75559364e+18,115266.9,115183.6,115189.6,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.915113121747739,NO_FIRST_DEFENDED_RETURN,0.11120615911035626,-3.92215568862295,,,
BTCUSDT:ACTIVE_POOL:HIGH:1755547200000000000:9db91c64809c5c75,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,116761.0,60,44.05581108029631,True,51722,1755554580000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,51724.0,1.7555547e+18,116933.0,116736.0,116783.7,DIRECTIONAL_FVG,8.869289589905303,NO_FIRST_DEFENDED_RETURN,0.10861750603862023,-7.519952001407111,,,
SOLUSDT:DIAGONAL:15:HIGH:1755533700000000000:1755556200000000000:feddbd3ed7563c5d,SOLUSDT,DIAGONAL_RESISTANCE,HIGH,185.13146666666668,15,3.3392233003431704,True,51904,1755565500000000000,0.5270588235294527,ACCEPTED_AUCTION_CONTINUATION,LONG,51905.0,1.75556556e+18,185.78,185.25,185.35,DIRECTIONAL_FVG,6.77623188405807,NO_FIRST_DEFENDED_RETURN,0.02593585199271372,-11.048672948906107,,,
XRPUSDT:ACTIVE_POOL:LOW:1755282900000000000:7ada56597bbf58e1,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.0459,5,7.604349920268614,True,50498,1755481140000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50507.0,1.75548168e+18,3.0418,3.0477,3.0498,ORDER_BLOCK,6.4833333333338885,NO_FIRST_DEFENDED_RETURN,0.008771929824579855,-7.754385964912231,,,
XRPUSDT:ACTIVE_POOL:LOW:1755464400000000000:9cf464cce1c4172f,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.0688,1440,557.1393525568365,True,50475,1755479760000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50477.0,1.75547988e+18,3.0632,3.0732,3.075,DIRECTIONAL_FVG,9.960784313725753,NO_FIRST_DEFENDED_RETURN,0.0,-7.4736842105264785,,,
ETHUSDT:15m:LOW:c3406:s4:1755521100000000000,ETHUSDT,DEFENDED_INTRADAY_SWING,LOW,4251.01,15,2.7511995436166177,False,52053,1755574440000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52055.0,1.75557456e+18,4245.08,4249.561000000001,4250.01,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.790204282477868,NO_FIRST_DEFENDED_RETURN,-0.0010080645161510287,-6.349798387096706,,,
ETHUSDT:ACTIVE_POOL:LOW:1755499200000000000:fc1698339847f20b,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4185.6,1440,323.69111052322995,True,52741,1755615720000000000,0.0,,,,,,,,,,NO_MUTUALLY_EXCLUSIVE_AUCTION_DECISION,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1755483600000000000:5efb0cc0f91a81f1,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.981,1440,299.05030106129954,True,50613,1755488040000000000,0.0,,,,,,,,,,NO_MUTUALLY_EXCLUSIVE_AUCTION_DECISION,,,,,
