plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,source_prominence,effort_ratio,extension_noise,value_reclaim,event_minutes,first_effort,response_flow,risk_bps,risk_range,cost_r,planned_rr,market_move,relative_move,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
ETHUSDT:PROBE:ETHUSDT:60m:PIVOT:HIGH:277:s2:1739379960000000000:1739380500000000000,ETHUSDT:PROBE:ETHUSDT:60m:PIVOT:HIGH:277:s2:1739379960000000000,ETHUSDT,-1,1739380500000000000,1739379960000000000,2655.62,2667.2200000000003,2582.01,6.345689655172187,2664.68,2.4849066497880004,ETHUSDT:PROBE:ETHUSDT:60m:PIVOT:HIGH:277:s2:1739379960000000000,5M_OPPOSING_LIQUIDITY,2659.89,2669.47,2667.21,2648.68,DEFENDED_AUCTION_PROBE,1.2944582299420966,1.305220522390822,-1.8058455114822873,0.463037521672786,9.0,1.7032955582803775,0.046033227643525194,43.680948328451976,2.2983191889839976,0.27471931034481895,6.345689655172187,-1.4804852692543848,-0.10956384253493678,8377.95100371,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739380500000000000,1739381280000000000,2655.33,2667.52,16.637,-247.08315772999998,13.0,False,0.0,-247.08315772999998,-0.983069160230166,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3389:s2:1739385900000000000:1739386200000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3389:s2:1739385900000000000,SOLUSDT,1,1739386200000000000,1739385900000000000,193.02,192.59,195.72,6.279069767441735,192.64,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3389:s2:1739385900000000000,5M_OPPOSING_LIQUIDITY,192.32999999999998,192.95,193.27,192.6,DEFENDED_AUCTION_PROBE,1.055900621118041,1.0478628103404146,-1.2580645161290707,0.299005960044049,5.0,0.37593695574778446,0.01873444255207651,22.277484198529002,1.3665254237288396,0.5386604651162705,6.279069767441735,-0.7054852647439827,-0.29318216363886385,8130.867845979999,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739386200000000000,1739387100000000000,193.05,192.56,349.84,-238.8725012,15.0,False,0.0,-238.8725012,-0.9792825141787765,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3396:s2:1739388480000000000:1739389560000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3396:s2:1739388480000000000,ETHUSDT,-1,1739389560000000000,1739388480000000000,2669.76,2672.8,2646.4500000000003,7.667763157894811,2671.0,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3396:s2:1739388480000000000,5M_OPPOSING_LIQUIDITY,2667.9449999999997,2674.0550000000003,2672.79,2664.74,DEFENDED_AUCTION_PROBE,1.8975560763307833,1.397484143050197,-0.02618657937804438,0.26900667647433407,18.0,1.3058113558741338,0.2853819079453875,11.386791322066266,0.9121368205230581,1.05385263157896,7.667763157894811,0.04032973648301444,-0.6128523943210302,7891.99534478,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739389560000000000,1739389620000000000,2669.4,2673.16,35.358,-227.39719824,1.0,False,0.0,-227.39719824,-0.9604550277660231,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3423:s2:1739396700000000000:1739397420000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3423:s2:1739396700000000000,XRPUSDT,-1,1739397420000000000,1739396700000000000,2.4585,2.4686000000000003,2.4436,1.4752475247524022,2.4647,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3423:s2:1739396700000000000,5M_OPPOSING_LIQUIDITY,2.4619,2.4675000000000002,2.4685,2.4569,DEFENDED_AUCTION_PROBE,1.8408304498269925,1.294965526815048,-2.5357142857141213,1.1430220180772075,12.0,1.176443044758865,0.0008282797859328073,41.08196054504959,3.6462093862817304,0.29209900990097726,1.4752475247524022,-0.6240297182321057,0.2367313836113693,7664.59814654,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739397420000000000,1739398860000000000,2.4581,2.469,16937.7,-226.34780084,24.0,False,0.0,-226.34780084,-0.9843864675505061,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3451:s2:1739404620000000000:1739405160000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3451:s2:1739404620000000000,SOLUSDT,-1,1739405160000000000,1739404620000000000,196.33,196.79999999999998,195.39999999999998,1.9787234042555186,196.66,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3451:s2:1739404620000000000,5M_OPPOSING_LIQUIDITY,196.39499999999998,196.925,196.79,196.26,DEFENDED_AUCTION_PROBE,1.4642857142857146,5.4594984145286825,-0.2641509433962001,0.581849411970745,9.0,0.4685822090046849,0.02598339949476723,23.939285896193674,1.6529894490034238,0.5012680851064145,1.9787234042555186,0.4743463520623129,-0.13689829813533066,7438.250345699999,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739405160000000000,1739407020000000000,196.3,195.4,300.05,228.8691385,31.0,False,0.0,228.8691385,1.0256405644834996,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3480:s2:1739413380000000000:1739414880000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3480:s2:1739413380000000000,SOLUSDT,1,1739414880000000000,1739413380000000000,196.58,196.25,198.31,5.242424242424013,196.73,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3480:s2:1739413380000000000,5M_OPPOSING_LIQUIDITY,196.51,196.95,196.9,196.26,DEFENDED_AUCTION_PROBE,1.435406698564591,1.9367156686984581,0.8636363636363578,0.315352846248547,25.0,0.8637817162590107,0.6629213483146067,16.787058703836223,1.3315400134499338,0.7148363636363365,5.242424242424013,-0.5263736350760169,0.4304658173258056,7667.1194841999995,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739414880000000000,1739415240000000000,196.61,196.22,376.33,-220.68555695,6.0,False,0.0,-220.68555695,-0.9594457536270186,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3493:s2:1739418120000000000:1739418540000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3493:s2:1739418120000000000,SOLUSDT,-1,1739418540000000000,1739418120000000000,197.61,197.98,196.72,2.4054054054056007,197.8,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3493:s2:1739418120000000000,5M_OPPOSING_LIQUIDITY,197.59000000000003,198.01,197.97,197.51,DEFENDED_AUCTION_PROBE,1.3069306930693683,1.40201665935993,-0.9047619047619209,0.6557088779033112,7.0,0.8914189688693778,0.2543293718166384,18.723748798136537,1.693363844393478,0.6408972972973387,2.4054054054056007,-0.22560929453116352,-0.29619983893989954,7446.43392725,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739418540000000000,1739418720000000000,197.58,198.01,345.96,-217.1919582,3.0,False,0.0,-217.1919582,-0.9722414797110358,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3497:s2:1739420760000000000:1739420940000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3497:s2:1739420760000000000,SOLUSDT,1,1739420940000000000,1739420760000000000,196.88,196.69,198.39000000000001,7.947368421052828,196.71,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3497:s2:1739420760000000000,5M_OPPOSING_LIQUIDITY,196.52,196.9,196.94,196.7,DEFENDED_AUCTION_PROBE,1.6569037656903536,1.621422499291584,-0.5263157894738102,0.16820350447789573,3.0,0.7004786968330582,0.1473996227431959,9.650548557496837,0.9460580912862881,1.243452631578962,7.947368421052828,0.14929839232815428,-0.06467858812530636,7229.24196905,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739420940000000000,1739421120000000000,196.91,196.66,462.03,-206.42807355,3.0,False,0.0,-206.42807355,-0.9518198193474259,
SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:LOW:1163:s2:1739422020000000000:1739422200000000000,SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:LOW:1163:s2:1739422020000000000,SOLUSDT,1,1739422200000000000,1739422020000000000,196.15,195.74,198.39000000000001,5.463414634146409,196.03,1.0986122886681098,SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:LOW:1163:s2:1739422020000000000,5M_OPPOSING_LIQUIDITY,195.845,196.215,196.15,195.75,DEFENDED_AUCTION_PROBE,1.4707520891364811,1.39173583543847,0.8108108108108316,1.1771067580269237,3.0,0.9953662128668415,0.674728496235592,20.902370634718153,1.9743178170144196,0.5740975609756145,5.463414634146409,-0.8672860443176194,-0.05089139177608626,7022.8138954999995,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739422200000000000,1739422320000000000,196.18,195.71,309.24,-205.9368318,2.0,False,0.0,-205.9368318,-0.9774658936069197,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3524:s2:1739426280000000000:1739426520000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3524:s2:1739426280000000000,BTCUSDT,1,1739426520000000000,1739426280000000000,96682.1,96586.9,96822.9,1.4789915966383522,96617.1,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3524:s2:1739426280000000000,5M_OPPOSING_LIQUIDITY,96565.95000000001,96668.25,96682.1,96587.0,DEFENDED_AUCTION_PROBE,1.480594154288318,1.7777029806649467,0.2893450635386606,0.8902065420102365,4.0,0.2465527201342167,0.8001870548454401,9.846703784879686,1.613650488728386,1.21868193277296,1.4789915966383522,0.10553772850839811,-0.23373811550366985,6816.8770637,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739426520000000000,1739426820000000000,96694.7,96574.59999999999,0.902,-195.4946543,5.0,False,0.0,-195.4946543,-0.9559345746994753,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3540:s2:1739431020000000000:1739431680000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3540:s2:1739431020000000000,SOLUSDT,1,1739431680000000000,1739431020000000000,192.98,192.56,195.45000000000002,5.880952380952621,192.81,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3540:s2:1739431020000000000,5M_OPPOSING_LIQUIDITY,192.55,193.07,193.42,192.57,DEFENDED_AUCTION_PROBE,1.5323383084577171,1.3761751183695876,0.7692307692308197,0.45709742609801246,11.0,1.274937228610339,0.573045267489712,21.763913358896648,1.5026833631484413,0.5513714285714449,5.880952380952621,-0.8522145338187233,-0.04776805988543131,6621.3824094,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739431680000000000,1739434560000000000,193.01,192.53,289.89,-195.0292953,48.0,False,1.7969813797319998,-193.232313920268,-0.9727692394765736,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:3548:s2:1739438760000000000:1739439120000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:3548:s2:1739438760000000000,BTCUSDT,-1,1739439120000000000,1739438760000000000,96053.8,96160.1,95732.1,3.026340545625478,96157.0,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:3548:s2:1739438760000000000,5M_OPPOSING_LIQUIDITY,96109.45,96204.55,96160.0,96050.0,DEFENDED_AUCTION_PROBE,0.8473790010824223,1.1766586806914392,-0.8937960042060441,1.009372276655424,6.0,1.0993956491284527,0.571009299020668,11.066714695306475,1.8812494469516552,1.0843326434618705,3.026340545625478,-0.12587049755129287,-0.10630997560074965,6428.150095479999,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739439120000000000,1739439300000000000,96042.09999999999,96171.90000000001,0.819,-185.017833,3.0,False,0.0,-185.017833,-0.9594146073746092,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3577:s2:1739442180000000000:1739442780000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3577:s2:1739442180000000000,BTCUSDT,1,1739442780000000000,1739442180000000000,96122.0,96086.0,96822.9,19.46944444444428,96100.0,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3577:s2:1739442180000000000,5M_OPPOSING_LIQUIDITY,96065.75,96134.25,96160.2,96086.1,DEFENDED_AUCTION_PROBE,1.139659119816908,1.2625724146431654,-1.0043795620436258,0.026683939504781866,10.0,1.056762619719701,0.19532920344279364,3.7452404236283057,0.982577446208452,3.2040666666666664,19.46944444444428,0.024668823585646496,-0.0832471210455062,6243.13226248,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739442780000000000,1739443080000000000,96134.7,96073.1,1.12,-176.628368,5.0,False,0.0,-176.628368,-0.9430542264898121,
XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1198:s2:1739451840000000000:1739452380000000000,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1198:s2:1739451840000000000,XRPUSDT,1,1739452380000000000,1739451840000000000,2.4368,2.4252999999999996,2.4539999999999997,1.4956521739129958,2.4274,1.0986122886681098,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1198:s2:1739451840000000000,5M_OPPOSING_LIQUIDITY,2.42375,2.43105,2.4381,2.4254,DEFENDED_AUCTION_PROBE,1.380368098159518,1.0966638367742958,-2.1095890410958735,1.0606964385680935,9.0,0.807843531203764,0.1002713812087759,47.19304005252909,2.7901334411646013,0.25427478260868924,1.4956521739129958,0.007919926676848724,-0.751863370679342,6066.50389448,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739452380000000000,1739453460000000000,2.4371,2.454,12279.1,186.52751041,18.0,False,0.0,186.52751041,1.0249039295912763,
SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:LOW:1204:s2:1739454420000000000:1739455500000000000,SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:LOW:1204:s2:1739454420000000000,SOLUSDT,1,1739455500000000000,1739454420000000000,190.37,189.99,192.8,6.394736842105358,190.28,1.0986122886681098,SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:LOW:1204:s2:1739454420000000000,5M_OPPOSING_LIQUIDITY,190.04,190.52,191.05,190.0,DEFENDED_AUCTION_PROBE,1.6605504587155933,2.1932102628285355,0.4166666666666272,0.19106413204730394,18.0,1.4850917727237525,0.04597216364403205,19.961128329043202,1.1474584801207695,0.6011684210526387,6.394736842105358,0.24041603100239192,-0.3419549202288035,6253.03140489,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739455500000000000,1739455680000000000,190.4,189.96,292.97,-184.6238346,3.0,False,0.0,-184.6238346,-0.9841830980070474,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3640:s2:1739461440000000000:1739461920000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3640:s2:1739461440000000000,SOLUSDT,-1,1739461920000000000,1739461440000000000,192.55,193.06,189.47,6.039215686274642,192.74,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3640:s2:1739461440000000000,5M_OPPOSING_LIQUIDITY,192.41500000000002,193.065,193.05,192.43,DEFENDED_AUCTION_PROBE,1.9101123595505645,1.1150860614242322,-0.06153846153849248,0.6581428727188915,8.0,0.7303496185568563,0.12122652721654385,26.486626850168314,1.3982818497532112,0.45305882352941984,6.039215686274642,-0.5827560277590043,-0.059897063343192225,6068.40757029,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739461920000000000,1739473080000000000,192.53,193.09,235.86,-177.5577666,186.0,False,-5.823194617656,-183.38096121765602,-1.0072986424283767,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3705:s2:1739480700000000000:1739480880000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3705:s2:1739480700000000000,XRPUSDT,-1,1739480880000000000,1739480700000000000,2.4812,2.4843,2.4528000000000003,9.161290322579536,2.4825,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:3705:s2:1739480700000000000,5M_OPPOSING_LIQUIDITY,2.4801,2.4848999999999997,2.4842,2.4795,DEFENDED_AUCTION_PROBE,1.6653696498054331,1.0957181599564263,-0.49999999999995376,0.1054391266133793,3.0,0.6461095669792667,0.49282424806228114,12.49395453812802,1.1839592616169201,0.9604645161289316,9.161290322579536,-0.9721703012567875,0.04245856938137338,5885.02660907,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739480880000000000,1739481000000000000,2.4808,2.4847,26691.0,-170.36198025,2.0,False,0.0,-170.36198025,-0.9649459640926584,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3722:s2:1739485920000000000:1739486280000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3722:s2:1739485920000000000,BTCUSDT,1,1739486280000000000,1739485920000000000,96412.6,96326.9,96756.7,4.015169194865163,96363.8,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3722:s2:1739485920000000000,5M_OPPOSING_LIQUIDITY,96314.0,96413.6,96489.3,96327.0,DEFENDED_AUCTION_PROBE,1.3648351648351875,1.1063203899815097,-1.3975903614458183,0.14384834023682452,6.0,0.38815048155061843,0.42147354092223915,8.888879669256056,1.4939857051544878,1.3500014002331888,4.015169194865163,-0.1865727084873214,-0.13018640134961948,5714.66462882,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739486280000000000,1739487060000000000,96425.2,96313.0,0.79,-164.769589,13.0,False,0.0,-164.769589,-0.9610922057673614,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3726:s2:1739487240000000000:1739487480000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3726:s2:1739487240000000000,SOLUSDT,1,1739487480000000000,1739487240000000000,194.23,193.98000000000002,194.99,3.040000000000423,194.2,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3726:s2:1739487240000000000,5M_OPPOSING_LIQUIDITY,194.06,194.33999999999997,194.42,193.99,DEFENDED_AUCTION_PROBE,2.495726495726524,4.103688933200399,0.7857142857144597,0.17314188100325448,4.0,0.579888897989468,0.24307692307692308,12.87133810430786,1.6759776536310966,0.9323040000001059,3.040000000000423,0.01590192530835964,-0.5183430080596111,5549.8950398199995,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739487480000000000,1739487600000000000,194.26,193.95,314.98,-158.7829929,2.0,False,0.0,-158.7829929,-0.9536696445653253,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3759:s2:1739497320000000000:1739497680000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3759:s2:1739497320000000000,SOLUSDT,1,1739497680000000000,1739497320000000000,195.1,194.67000000000002,195.63,1.2325581395349483,194.84,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:LOW:3759:s2:1739497320000000000,5M_OPPOSING_LIQUIDITY,194.655,195.025,195.29,194.68,DEFENDED_AUCTION_PROBE,1.5384615384615175,3.9351422898742556,-0.4324324324323411,0.5888366885779194,6.0,0.3053028950904358,0.4499598761893844,22.039979497692386,2.104404567699728,0.544465116279097,1.2325581395349483,-0.16557759064687982,0.2982572811368611,5391.1120469200005,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739497680000000000,1739497860000000000,195.13,195.63,231.72,84.18596148,3.0,False,0.0,84.18596148,0.5205231669416353,
SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:HIGH:1175:s2:1739498820000000000:1739501340000000000,SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:HIGH:1175:s2:1739498820000000000,SOLUSDT,-1,1739501340000000000,1739498820000000000,196.31,196.67,194.69,4.500000000000197,196.22,1.0986122886681098,SOLUSDT:PROBE:SOLUSDT:15m:PIVOT:HIGH:1175:s2:1739498820000000000,5M_OPPOSING_LIQUIDITY,196.03,196.41,196.66,195.93,DEFENDED_AUCTION_PROBE,1.5028901734104267,1.1184773310521814,0.5263157894736606,0.6105700791382516,42.0,1.3539190106520909,0.6830601092896175,18.338342417604057,1.725239616613362,0.6543666666666934,4.500000000000197,-0.7170807357817264,0.16571852330080628,5475.2980084,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739501340000000000,1739504940000000000,196.28,196.7,258.95,-159.6400855,60.0,False,0.0,-159.6400855,-0.9718806492668592,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:3802:s2:1739509620000000000:1739510400000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:3802:s2:1739509620000000000,ETHUSDT,1,1739510400000000000,1739509620000000000,2699.26,2694.2,2707.97,1.7213438735175677,2695.58,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:3802:s2:1739509620000000000,5M_OPPOSING_LIQUIDITY,2693.865,2697.295,2699.98,2694.21,DEFENDED_AUCTION_PROBE,1.178294573643473,1.4110667496688494,-0.7930029154516368,0.9168025598849754,13.0,0.30908965833822977,0.16406927701833623,18.745878500034824,2.6784296426998275,0.6401407114623999,1.7213438735175677,-0.3643508356486498,-0.08536564407068076,5315.6579229,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739510400000000000,1739511060000000000,2699.62,2693.84,18.253,-154.72575269,11.0,False,0.0,-154.72575269,-0.9702515031014144,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:3784:s2:1739512140000000000:1739512620000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:3784:s2:1739512140000000000,XRPUSDT,1,1739512620000000000,1739512140000000000,2.5575,2.5536999999999996,2.5839,6.947368421051709,2.5555,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:3784:s2:1739512140000000000,5M_OPPOSING_LIQUIDITY,2.5526,2.5584,2.5615,2.5538,DEFENDED_AUCTION_PROBE,1.6,1.0132087053472094,0.20689655172410626,0.2474639886767133,8.0,1.8738732501486468,0.5638491734666649,14.858260019552178,1.1906005221933587,0.8076315789472686,6.947368421051709,-0.2238149756548521,-0.2753968238562959,5160.93217021,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1739512620000000000,1739512980000000000,2.5579,2.5533,21002.3,-150.28405789,6.0,False,0.0,-150.28405789,-0.9706518960371256,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:3832:s2:1739518860000000000:1739519340000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:3832:s2:1739518860000000000,ETHUSDT,1,1739519340000000000,1739518860000000000,2701.07,2698.3599999999997,2704.66,1.3247232472321182,2698.49,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:3832:s2:1739518860000000000,5M_OPPOSING_LIQUIDITY,2697.1949999999997,2699.785,2702.97,2698.37,DEFENDED_AUCTION_PROBE,1.5773101555353286,1.7075118829599398,-1.3822393822395191,0.5542988533117432,8.0,0.4478693048300307,0.11076903161171034,10.033060972135083,1.982443306511011,1.1960457564573477,1.3247232472321182,1.1486134083560409,-0.31714292142082545,5010.64811232,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739519340000000000,1739519460000000000,2701.43,2698.0,23.487,-143.96861621,2.0,False,0.0,-143.96861621,-0.9577511264195888,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:3838:s2:1739520480000000000:1739520900000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:3838:s2:1739520480000000000,ETHUSDT,1,1739520900000000000,1739520480000000000,2697.51,2695.14,2702.9599999999996,2.299578059071126,2697.31,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:3838:s2:1739520480000000000,5M_OPPOSING_LIQUIDITY,2696.135,2698.4849999999997,2698.75,2695.15,DEFENDED_AUCTION_PROBE,1.287455197132701,1.3943476834334037,0.5702127659576411,0.5658927029974805,7.0,1.6286600322816838,0.28045081066608746,8.785880311844425,1.8312942691567469,1.3658278481010666,2.299578059071126,-0.20061027634183648,-0.19101180460403266,4866.6794961099995,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739520900000000000,1739521080000000000,2697.86,2694.78,24.197,-139.76961504,3.0,False,0.0,-139.76961504,-0.9573236067269253,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3843:s2:1739522940000000000:1739523240000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3843:s2:1739522940000000000,BTCUSDT,1,1739523240000000000,1739522940000000000,96801.0,96743.29999999999,96977.09999999999,3.051993067590221,96750.1,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:LOW:3843:s2:1739522940000000000,5M_OPPOSING_LIQUIDITY,96723.05000000002,96777.15,96804.1,96743.4,DEFENDED_AUCTION_PROBE,2.0725746729202537,1.3227851869492737,-0.26247689463981394,1.0790501035410995,5.0,0.739401858996676,0.21117897464371657,5.960682224358389,1.950202794051819,2.0131923743496802,3.051993067590221,0.2832818483867803,-1.0300221955549693,4726.90988107,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1739523240000000000,1739524260000000000,96813.90000000001,96977.1,0.746,71.16663198,17.0,False,0.0,71.16663198,0.5018545150395413,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3855:s2:1739526300000000000:1739526660000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3855:s2:1739526300000000000,ETHUSDT,-1,1739526660000000000,1739526300000000000,2708.27,2713.3100000000004,2696.8300000000004,2.269841269841002,2713.11,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:3855:s2:1739526300000000000,5M_OPPOSING_LIQUIDITY,2711.1450000000004,2715.075,2713.3,2708.27,DEFENDED_AUCTION_PROBE,1.3627954779034115,1.1752187717534897,-0.8498727735370665,0.992673825015493,6.0,0.23407408101694263,0.44129526594739743,18.60966594911297,2.4843904042066227,0.6448261904761369,2.269841269841002,-0.7375446861528812,0.059671425453015736,4798.076513049999,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1739526660000000000,1739527260000000000,2707.93,2713.65,16.552,-139.54643608,10.0,False,0.0,-139.54643608,-0.9694609614252437,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3873:s2:1739530980000000000:1739531700000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3873:s2:1739530980000000000,SOLUSDT,-1,1739531700000000000,1739530980000000000,201.0,201.35999999999999,199.63,3.8055555555557246,201.16,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:3873:s2:1739530980000000000,5M_OPPOSING_LIQUIDITY,200.93,201.39,201.35,200.48,DEFENDED_AUCTION_PROBE,2.1105527638191117,1.179083541147132,-0.826086956521766,0.26316653786709,12.0,1.0272037143276453,0.6475233309404164,17.910447761193296,1.413612565444984,0.6700000000000275,3.8055555555557246,-0.06606911137579415,-0.25486630635769175,4658.530076970001,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1739531700000000000,1739533440000000000,200.97,199.63,220.28,264.24546492,29.0,False,0.0,264.24546492,1.890764257924254,
