symbol,symbol_priority,provisional_index,provisional_time,event_label,offset_minute,bar_index,bar_time,parent_direction,side,fresh_parent_extreme,dynamic_parent_extreme,extreme_updates,bars_since_extreme,close,directional_return_bps,efficiency_60s,flow_60s,flow_3m,parent_flow_consensus,opposite_flow_consensus,parent_flow_run,opposite_flow_run,return_z_vs_parent,efficiency_z_vs_parent,impact_per_abs_flow,impact_per_abs_flow_z_vs_parent,opposite_depth_change,same_depth_change,resilience_1m,resilience_3m,retrace_fraction_from_dynamic_extreme,premium_change_directional,oi_change_5m,parent_run_vwap,pre_value_15m,pre_value_30m,pre_value_60m,source_run_start_open,source_target_touched,parent_vwap_touched,pre_value_15m_touched,pre_value_30m_touched,pre_value_60m_touched,absorption_under_load_observation,deep_absorption_under_load_observation,counterflow_resilience_observation,next_open,updated_stop,pre_value_15m_cost_rr,pre_value_15m_geometry_eligible,pre_value_15m_net_reward_bps,pre_value_30m_cost_rr,pre_value_30m_geometry_eligible,pre_value_30m_net_reward_bps,pre_value_60m_cost_rr,pre_value_60m_geometry_eligible,pre_value_60m_net_reward_bps
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,105,1480,2026-04-14T00:40:59.999000+00:00,1,-1,False,74870.0,2,90,74333.7,-3.510577162829359,0.4660773916766014,0.2705249286606178,0.2728654416605924,True,False,3,0,-1.0605972220473443,3.254202264905133,-12.976908191778932,-1.0318694873566345,-0.1190675702548434,0.0561893522457301,-0.1752569225005735,-0.00044793101828517756,0.7855573458327306,4.117999999999998e-05,0.001036355807888,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,False,74333.7,74878.1595,0.029305622629136007,False,2.732611906242095,0.024070267921585082,False,2.2444396265297755,0.2281803446313973,False,21.276747278191635
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,106,1481,2026-04-14T00:41:59.999000+00:00,1,-1,False,74870.0,2,91,74347.4,1.8428704171243244,0.3149292986957702,0.4848942358184159,0.2502966693645627,True,False,4,0,-0.5436189349650835,2.045097500758793,3.80056160909004,-0.545544148516077,0.0131753606685076,-0.0123086442479922,0.0254840049164998,0.10040722794254922,0.7654899663102506,8.69e-05,0.001036355807888,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,False,74347.4,74877.883,0.050038613402120666,False,4.571123585425127,0.04469573385151707,False,4.083041261249161,0.25299786729673174,False,23.111841828401552
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,107,1482,2026-04-14T00:42:59.999000+00:00,1,-1,False,74870.0,2,92,74371.3,3.2141217218487523,0.1951363537391778,0.5729016894468111,0.4571832141232143,True,False,5,0,-0.41119825836589596,1.0868173292947356,5.6102500325084925,-0.49308705300878963,0.0540858561042032,0.0139949151906684,0.0400909409135348,-0.1096819766705389,0.730481910062984,-0.00015528,0.001036355807888,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,False,74371.3,74877.9395,0.08824976355855768,False,7.776832644516027,0.08271289403031412,False,7.288907170731626,0.2985780888970006,False,26.311592632547473
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,108,1483,2026-04-14T00:43:59.999000+00:00,1,-1,False,74870.0,2,93,74340.2,-4.182595220059086,0.4593271961602731,-0.3782780635268199,0.3230573665683359,False,False,0,0,-1.1254934854227259,3.200204272626482,-11.056933042990169,-0.9762155314334486,0.026267774530134,0.0032858590448181,0.0229819154853159,0.08855686131535051,0.77603632635126,-2.68e-05,0.001036355807888,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,False,74340.2,74877.9445,0.039042166689328014,False,3.604982952091234,0.0337556959059332,False,3.1168533561465495,0.2398586282567749,False,22.147496901446814
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,109,1484,2026-04-14T00:44:59.999000+00:00,1,-1,False,74870.0,2,94,74390.0,6.6966899608944574,0.3990605242757492,0.3352053489298947,0.2904498210371868,True,False,1,0,-0.07488934042473792,2.7181027875348804,19.977873211906996,-0.07661548167015281,-0.0966441657670066,-0.1637775985969176,0.067133432829911,0.1302062892287617,0.7030906694009111,0.0001484999999999,0.001036355807888,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,False,74390.1,74877.9165,0.12032691241646626,False,10.29703083683333,0.11462665481406162,False,9.809228672453834,0.3368618387674649,False,28.827106686951673
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,110,1485,2026-04-14T00:45:59.999000+00:00,1,-1,False,74870.0,2,95,74385.5,-0.6183809712711734,0.0490863364770931,-0.4064366444186319,-0.1793284593437815,False,True,0,1,-0.7813000755474948,-0.08150552673783874,-1.5214695322420688,-0.6998128570190887,0.1295991093460549,0.1732317390392852,-0.04363262969323031,0.046482718621996585,0.7096821444265446,0.00013152,0.0004786971323802,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,True,74385.5,74877.681,0.11234681437223132,False,9.680504314081311,0.10668529029734536,False,9.192671984010765,0.3274103753717971,False,28.21172606426005
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,111,1486,2026-04-14T00:46:59.999000+00:00,1,-1,False,74870.0,2,96,74275.6,-14.785309676922887,0.6915819587839577,-0.4952476868225576,-0.2658406564387209,False,True,0,2,-2.149389409771946,5.058119476489414,-29.854374023942622,-1.521093392213362,0.061154566975017,-0.0405428665299173,0.10169743350493429,0.12519823664161497,0.8706606122747864,-0.0002081099999999,0.0004786971323802,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,True,74275.6,74878.0345,,False,-5.071825018509983,,False,-5.560379157264466,0.13339020292304793,False,13.486815982005645
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,112,1487,2026-04-14T00:47:59.999000+00:00,1,-1,False,74870.0,2,97,74235.6,-5.386799240360254,0.1466028034738241,-0.4808811133233345,-0.4617352364089636,False,True,0,3,-1.2417825351267031,0.6985746085994956,-11.201935553511914,-0.98041869173707,0.0344740142335884,0.063109882253054,-0.028635868019465598,0.029428935792238382,0.929251501391529,-6.586000000000005e-05,0.0004786971323802,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,True,74235.6,74877.797,,False,-10.452031725275406,,False,-10.940849109232191,0.07620659957653748,False,8.116609135684367
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,113,1488,2026-04-14T00:48:59.999000+00:00,1,-1,False,74870.0,2,98,74258.8,3.124696983692916,0.1986655391687418,0.4352707112339851,-0.3045637954103484,False,False,0,0,-0.41983393607902003,1.1150489452700882,7.178743947249,-0.4476214170333327,-0.1324659008773255,-0.0155079460677093,-0.11695795480961618,-0.04389638932414749,0.8952687857038226,9.692000000000008e-05,0.0004786971323802,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,False,74258.8,74877.701,,False,-7.330805861998062,,False,-7.819470529194499,0.10868610027864532,False,11.232033767755183
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,114,1489,2026-04-14T00:49:59.999000+00:00,1,-1,False,74870.0,2,99,74246.1,-1.7103812777839154,0.0836156473542732,-0.4125493959812761,-0.2772309347985993,False,True,0,1,-0.8867536995015646,0.1947106891662761,-4.145882394789391,-0.7758862155042722,-0.0057655521398044,0.0122851048839647,-0.0180506570237691,-0.16364447985285088,0.9138713929983842,1.4909999999999978e-05,0.0004786971323802,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,False,True,False,False,False,False,False,False,74246.1,74877.488,,False,-9.039166317758012,,False,-9.52791457239253,0.09069743649768526,False,9.526848536866048
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,115,1490,2026-04-14T00:50:59.999000+00:00,1,-1,False,74870.0,2,100,74146.4,-13.437338814523637,0.0359916858469572,-0.704170249814747,-0.628695253121417,False,True,0,2,-2.0192169074597084,-0.18625580277166956,-19.082514232942458,-1.2088515330428091,-0.1014085616531002,-0.0473478916856288,-0.05406066996747139,-0.18906928180085666,1.0599091841218822,-0.00029191,0.0003351880184065,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,True,True,True,True,False,False,False,False,74146.4,74878.4355,,False,-22.47079893757496,,False,-22.96020438124378,,False,-3.8798195306455163
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,116,1491,2026-04-14T00:51:59.999000+00:00,1,-1,False,74870.0,2,101,74151.2,0.6473469566176379,0.017454274643434,0.0797536780740179,-0.5595644014575097,False,False,0,0,-0.6590697097319396,-0.33454528336711564,8.116828869117866,-0.42042932711131925,-0.1739935343173544,-0.0906358434862386,-0.0833576908311158,-0.15546901782235628,1.0528782774278687,0.00013083,0.0003351880184065,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,True,True,True,True,False,False,False,False,74151.2,74878.412,,False,-21.823312992168535,,False,-22.312686755350235,,False,-3.2335370276814572
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,117,1492,2026-04-14T00:52:59.999000+00:00,1,-1,False,74870.0,2,102,74149.8,-0.1888052002399317,0.0045116212733674,-0.3296067502770928,-0.540945753571149,False,True,0,1,-0.7398162760028106,-0.43807966174942736,-0.5728195799407467,-0.6723145205613396,-0.2254867471278198,0.0366508336479456,-0.2621375807757654,-0.3995559415743526,1.0549289585469461,0.0002496899999999,0.0003351880184065,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,True,True,True,True,False,False,False,False,74149.9,74878.522,,False,-21.998665491727003,,False,-22.48804783463452,,False,-3.4085636102953814
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,118,1493,2026-04-14T00:53:59.999000+00:00,1,-1,False,74870.0,2,103,74108.4,-5.598337642329633,0.3842620496884779,-0.2725498149680275,-0.1319922019803857,False,True,0,2,-1.262210634789387,2.599722821418884,-20.540603349761316,-1.2511168860556892,0.0170551210780081,0.028889471103968,-0.011834350025959901,-0.3573296216328411,1.1155705287827875,-0.0001606,0.0003351880184065,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,True,True,True,True,False,False,False,False,74108.4,74878.6345,,False,-27.599689729436143,,False,-28.089346121809005,,False,-8.99917756755129
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,119,1494,2026-04-14T00:54:59.999000+00:00,1,-1,False,74870.0,2,104,74120.2,1.5921353942396157,0.0613238639784438,0.4496437648974767,0.0394895838612579,True,False,1,0,-0.567832221955668,0.01638821781063856,3.5408817346752217,-0.5530714398427059,0.1955419273331324,0.0913207698475824,0.10422115748554998,-0.1697507733161753,1.0982862164933442,4.341000000000002e-05,0.0003351880184065,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,True,True,True,True,False,False,False,False,74120.2,74878.6735,,False,-26.006471196042806,,False,-26.496049634694412,,False,-7.4089202517946084
BTCUSDT,0,1375,2026-04-13T22:55:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,120,1495,2026-04-14T00:55:59.999000+00:00,1,-1,False,74870.0,2,105,74128.9,1.1737002126807303,0.1237618810968744,0.0640157467730729,0.264746576894764,True,False,2,0,-0.6082401834022876,0.5158593158106607,18.33455472796409,-0.12425004325852128,-0.0344250760747518,0.028380265879625,-0.0628053419543768,0.029581465505213282,1.085542698110457,5.539e-05,0.0002906921435816,74501.20795334717,74164.7200846345,74168.34884981334,74026.8746650847,74187.3,True,True,True,True,False,False,False,False,74128.9,74878.6315,,False,-24.832134920995657,,False,-25.32165590118705,,False,-6.236766643604712
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,0,2756,2026-04-14T21:56:59.999000+00:00,1,-1,False,74231.1,0,0,74219.8,3.3419847927328266,0.1716432024854474,0.3432912916894646,0.2646902705145322,True,False,1,0,-0.061386291675355836,-0.06885268806383678,9.735128369484519,-0.006186216011916146,0.1011194670948152,-0.0571528394645346,0.15827230655934982,0.15827230655934982,0.042433345850554964,0.00015119,-4.009209733224495e-05,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74219.9,74237.053,0.5772954035768136,False,12.880098505309043,0.44811559368162696,False,9.997954171510077,0.14582871612848228,False,3.2535998329452838
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,1,2757,2026-04-14T21:57:59.999000+00:00,1,-1,True,74250.0,1,0,74228.0,1.0912919627755222,0.0595648366994057,0.5206535849139715,0.3851144101671769,True,False,2,0,-0.5474450174108745,-0.655448830737825,2.0960039350420345,-0.8973618716247055,0.1792580863151962,-0.0328631419036402,0.21212122821883642,0.37039353477818626,0.07713884992987456,-0.00030689,-4.009209733224495e-05,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74228.1,74256.0185,0.5884039054662085,False,13.981169167125458,0.467120941276796,False,11.099343224656462,0.18331305694145184,False,4.355733936896051
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,2,2758,2026-04-14T21:58:59.999000+00:00,1,-1,True,74295.7,2,0,74202.3,-3.476376841918444,0.0825480921013464,0.290615794119396,0.3689062213690189,True,False,3,0,-1.533876950387506,-0.5351589882662947,-11.96210568128398,-2.5373724725150053,-0.1804977879866754,-0.0414324236927846,-0.1390653642938908,0.23132817048429544,0.28226050166212097,-0.00033887,-4.009209733224495e-05,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74203.0,74302.17599999999,0.31799469390111007,False,10.61005111726245,0.23159404109108633,False,7.727250364730782,0.02941241860930944,False,0.9813599752206592
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,3,2759,2026-04-14T21:59:59.999000+00:00,1,-1,False,74295.7,2,1,74230.3,3.678419910872332,0.2917014979462448,0.183947343810731,0.3467829144366423,True,False,4,0,0.011270102230990259,0.5595088384395109,19.997135237990566,1.1909733246431196,-0.0046388000273673,0.0296772280918866,-0.0343160281192539,0.03873983580569172,0.19764279238439206,0.00033496,-4.009209733224495e-05,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74230.3,74302.14349999999,0.4810403542441276,False,14.276536980912823,0.38394163286755445,False,11.394796448540596,0.1567260229116588,False,4.651387024453577
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,4,2760,2026-04-14T22:00:59.999000+00:00,1,-1,False,74295.7,2,2,74182.0,-6.508894708217898,0.286562339929245,0.0035082291689235,0.1914418571305358,True,False,5,0,-2.188778299094281,0.532611495243777,-1855.3219852395875,-217.58262579879815,0.0266630779870242,0.1106637707353772,-0.084000692748353,-0.2573820851614977,0.3436083408884832,-9.409999999999996e-05,-0.0006517278750381,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74182.1,74302.351,0.21544410854421578,False,7.8012839088437325,0.1358088294386031,False,4.917670958548577,,False,-1.8301200122216983
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,5,2761,2026-04-14T22:01:59.999000+00:00,1,-1,False,74295.7,2,3,74199.9,2.3992128540358526,0.1702902657865843,0.2489817715543475,0.1098974444274766,True,False,6,0,-0.26498694347596097,-0.07593369288817743,9.63609841414643,-0.017738990957670498,-0.0320167332336723,-0.0116248154413406,-0.020391917792331703,-0.1387086386599386,0.28951344817166696,8.045999999999997e-05,-0.0006517278750381,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74199.9,74302.463,0.30138316238665547,False,10.193539655095634,0.21614644035449984,False,7.3106184619387165,0.01668847105674575,False,0.5644462356580071
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,6,2762,2026-04-14T22:02:59.999000+00:00,1,-1,False,74295.7,2,4,74178.9,-2.8305930685799487,0.1677331734805,0.3653091223186092,0.1567634502950055,True,False,7,0,-1.3944137443064086,-0.08931701153928856,-7.748487228039877,-2.0458142815472717,0.03922296029474,-0.0338450087070854,0.0730679690018254,-0.03132464153885931,0.3529767301299636,-0.00015361,-0.0006517278750381,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74179.0,74302.6885,0.20135440928451911,False,7.38453771356064,0.1227235633665908,False,4.50080425476342,,False,-2.247268711612609
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,7,2763,2026-04-14T22:03:59.999000+00:00,1,-1,False,74295.7,2,5,74108.3,-9.53554422490539,0.454270340962829,-0.2132047272151841,0.060764548106544,False,False,0,0,-2.842412321359795,1.410362217356086,-44.72482552057391,-6.35945163656101,-0.0963417790857514,0.178772889878984,-0.27511466896473535,-0.22243861775524165,0.5663342399516393,-3.0930000000000085e-05,-0.0006517278750381,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,True,False,False,False,False,False,False,74108.2,74303.044,,False,-2.1428988552662886,,False,-5.029387317273519,,False,-11.783907121731811
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,8,2764,2026-04-14T22:04:59.999000+00:00,1,-1,False,74295.7,2,6,74116.0,1.0524597207739097,0.0411723692624548,0.1503364118115528,0.0523799131559121,True,False,1,0,-0.5558312129030044,-0.7517113911089185,7.000697356580326,-0.32518329107797816,0.0827237587821383,-0.11531299002473,0.1980367488068683,-0.0040099511560416495,0.5430643699002727,7.240000000000003e-05,-0.0006517278750381,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,True,False,False,False,False,False,False,74116.0,74303.2285,,False,-1.0923738051948746,,False,-3.978558491903854,,False,-10.732367447767714
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,9,2765,2026-04-14T22:05:59.999000+00:00,1,-1,False,74295.7,2,7,74147.7,4.276164763598708,0.2874563295485552,0.6782343916083067,0.085530440707982,True,False,2,0,0.14035884217986155,0.5372904612386867,6.304848023781682,-0.4063606551445462,-0.0040734751486591,-0.0124343617101343,0.008360886561475201,-0.06871703359639185,0.4472650347537099,0.00013022,-0.0003997463536026,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,True,False,False,False,False,False,False,74147.7,74303.4005,0.0774364466935827,False,3.1747933254056164,0.007069555482186461,False,0.2898425549824495,,False,-6.461078978292605
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,10,2766,2026-04-14T22:06:59.999000+00:00,1,-1,False,74295.7,2,8,74222.6,10.096361113044797,0.4695540777998299,0.0327349410825781,0.1526621222308187,True,False,3,0,1.3972861240764092,1.490354292645121,308.4276549411529,34.83910403662342,0.0016349477992221,0.0552680542227168,-0.0536331064234947,0.15276452894484882,0.22091266243575872,0.00022688,-0.0003997463536026,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74222.6,74303.6455,0.4282986731289249,False,13.242673027544797,0.33508685049729703,False,10.360633537684922,0.11696676782168547,False,3.6165245389052814
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,11,2767,2026-04-14T22:07:59.999000+00:00,1,-1,False,74295.7,2,9,74146.6,-10.24471475846704,0.3598352678366242,-0.4257935139908913,-0.1684656577487689,False,True,0,1,-2.995564506893124,0.9161076014856365,-24.060288430467114,-3.948739185513637,0.0206913192697899,-0.0179648976772072,0.0386562169469971,-0.006616002915022397,0.45058930190388,-0.0003128399999999,-0.0003997463536026,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74146.5,74303.81049999999,0.07311029587495407,False,3.013326631118325,0.00311356342910415,False,0.1283291701437328,,False,-6.622701621232778
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,12,2768,2026-04-14T22:08:59.999000+00:00,1,-1,False,74295.7,2,10,74176.2,4.004781519882338,0.1269082511229294,0.6447554450179556,0.012411718066445,True,False,1,0,0.0817510251241451,-0.30298663289719063,6.211318649297486,-0.41727173564078773,-0.0319349973249671,0.0123546701995669,-0.044289667524534004,-0.0592665570010316,0.3611362949531644,0.0001457699999999,-0.0003997463536026,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,True,False,False,False,False,False,False,74176.2,74304.1425,0.1881444873047432,False,7.008091854990866,0.11072269477795546,False,4.124249541147556,,False,-2.624078151196567
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,13,2769,2026-04-14T22:09:59.999000+00:00,1,-1,False,74295.7,2,11,74270.2,12.664505513621467,0.3193542298291506,0.4820172922135881,0.1226446232659071,True,False,2,0,1.9519015643685362,0.704237803241483,26.27396510078603,1.9232245160134462,0.0692988716239919,-0.1914896066995911,0.260788478323583,0.2551550277460461,0.07706255666364596,0.0001421299999999,-0.0003997463536026,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74270.2,74304.6315,0.796818321859313,False,19.63039850510941,0.6799083131420652,False,16.750206123237206,0.4063333518650521,False,10.010419444692626
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,14,2770,2026-04-14T22:10:59.999000+00:00,1,-1,False,74295.7,2,12,74219.5,-6.828756738035627,0.3009255906767442,0.0335647285511616,0.4329186764864556,True,False,3,0,-2.2578555754578136,0.6077859272195829,-203.4503787934209,-24.87627908378344,-0.0711271143356635,0.0615718255609745,-0.132698939896638,0.08379987090241098,0.23028105167723914,-0.00025607,0.000341876481589,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,True,False,False,74219.5,74304.6385,0.407559642112048,False,12.826381517717664,0.3159787046329732,False,9.944221650833882,0.10167497050926311,False,3.1998309641168206
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,15,2771,2026-04-14T22:11:59.999000+00:00,1,-1,True,74325.8,3,0,74325.7,14.298680548954286,0.3096546487419243,0.3457536078104358,0.3151775567780041,True,False,4,0,2.304817353111567,0.6534721018376787,41.355115972506006,3.6825824935983875,0.0795615305811094,-0.0893797866852018,0.1689413172663112,0.29703085569325616,0.0002770083102654315,-1.2699999999999387e-06,0.000341876481589,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74325.7,74335.06,1.273226883031341,True,27.067940470848498,1.1378490152065437,True,24.189898767371673,0.8210583883449288,False,17.45514477820233
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,16,2772,2026-04-14T22:12:59.999000+00:00,1,-1,False,74325.8,3,1,74307.3,-2.4758970207141457,0.1591596877564695,-0.012578888217753,0.180946052639371,False,False,0,0,-1.3178137273008241,-0.13418895109439877,-196.82955899258258,-24.10389823342008,0.0531701236964123,-0.0288552692336042,0.08202539293001651,0.11826777029968971,0.05124653739612189,0.0001067699999999,0.000341876481589,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74307.3,74334.9335,1.0372943725658217,True,24.60339190165974,0.9159242901422076,False,21.724637536475484,0.6319125450097193,False,14.988215885132234
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,17,2773,2026-04-14T22:13:59.999000+00:00,1,-1,True,74339.4,4,0,74311.8,0.6055749229245638,0.0198508744387962,0.2050644713700237,0.2209644551091807,True,False,1,0,-0.652340275580095,-0.8633039052563651,2.953095282063247,-0.7973741112921403,-0.1339184899175116,0.0060648788910411,-0.1399833688085527,0.11098334138777502,0.07367859049650805,-9.507000000000004e-05,0.000341876481589,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74311.8,74348.4935,1.0107656676336618,True,25.20624750112723,0.8953351627098548,False,22.327667460808627,0.625222310429713,False,15.591653737916396
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,18,2774,2026-04-14T22:14:59.999000+00:00,1,-1,False,74339.4,4,1,74269.2,-5.734246123973446,0.5605148786293651,-0.1116925813107665,0.0601589483933417,False,False,0,0,-2.0214854998552907,1.966425250023297,-51.339543384421354,-7.131120638630106,0.1489993856371461,0.0582089540907568,0.0907904315463893,0.03283245566785312,0.18739989321943065,-0.00025199,0.000341876481589,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74269.1,74348.491,0.6348355643130938,False,19.482875422676145,0.5409851650487019,False,16.602640382260574,0.32137078278751774,False,9.862753880702808
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,19,2775,2026-04-14T22:15:59.999000+00:00,1,-1,False,74339.4,4,2,74206.8,-8.391934806417925,0.389311687035655,0.0623578380499855,0.0920083323224375,True,False,1,0,-2.5954388875395527,1.0703813873383061,-134.5770647076707,-16.841559743716367,-0.0519067572854756,0.0337924666599063,-0.0856992239453819,-0.1348921612075453,0.35397757608113817,0.00027616,0.0016652106602208,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74206.9,74348.817,0.28457870231271976,False,11.133999979168216,0.2108998283385699,False,8.251350734419532,0.038487771273738494,False,1.505814880303788
BTCUSDT,0,2756,2026-04-14T21:56:59.999000+00:00,EARLY_STOP_LATER_POSITIVE,20,2776,2026-04-14T22:16:59.999000+00:00,1,-1,False,74339.4,4,3,74220.1,1.7786521367151955,0.2553498314409238,0.2476053225653593,0.0275639630749427,True,False,2,0,-0.399002988441155,0.3692513591994972,7.183416407531017,-0.3038673966425169,-0.0579043257020039,0.0983045894191143,-0.1562089151211182,-0.1511177075201108,0.31847303790707726,-4.539999999999991e-05,0.0016652106602208,74123.0106887811,73975.86423769458,73997.25548411859,74047.31201457587,73964.8,False,False,False,False,False,False,False,False,74220.0,74348.9105,0.3450354778715734,False,12.89352766173814,0.2679083538028857,False,10.011387211184015,0.0874272280891118,False,3.2670419595970586
