group,policy,horizon_min,count,mean,median,win_rate,profit_factor,gross_profit,gross_loss,q10,q90,best,worst,mean_without_best,top1_positive_share,top2_positive_share
abs_imbalance:075_100,reversal,240,641,-0.00234445078877084,-0.0017247151621384443,0.40561622464898595,0.5541580688012018,1.867892595578186,3.370685551180296,-0.013000460715500416,0.008817421111297475,0.06024965387006988,-0.15387881418272764,-0.0024422540773002786,0.03225541661908042,0.06161399928200831
abs_imbalance:075_100,continuation,480,641,-0.0007214084121944587,-0.0009517941922187894,0.4711388455538221,0.8906038498580588,3.76462534079952,4.227048133016169,-0.017883751324620376,0.014677021426681825,0.18163417937506654,-0.1879210109299282,-0.001006339018112054,0.04824761109866291,0.08802983454957475
abs_imbalance:075_100,reversal,480,641,-0.003078591587805541,-0.0028482058077812103,0.41965678627145087,0.6086554794936402,3.069180192100523,5.042557399883876,-0.018477021426681825,0.014083751324620376,0.18412101092992816,-0.18543417937506657,-0.0033710909667395,0.05999029037259529,0.09184938094062024
abs_imbalance:075_100,continuation,720,641,-0.0021494905452285394,-0.0016087277644856051,0.44773790951638065,0.7733926949581617,4.702401729053301,6.080225168544795,-0.023372037348871597,0.01939567361578122,0.16020451475293274,-0.1847951581344054,-0.0024031686785069167,0.03406865767404043,0.06534127285354623
abs_imbalance:075_100,reversal,720,641,-0.0016505094547714606,-0.0021912722355143946,0.42745709828393136,0.822082195004232,4.888457864835664,5.946434425344171,-0.023195673615781218,0.0195720373488716,0.18099515813440537,-0.16400451475293276,-0.001935893310379549,0.037025001163734056,0.0715490975992825
abs_imbalance:0_025,continuation,30,1050,-0.001821588383171671,-0.002069676924545392,0.29714285714285715,0.5078631533329955,1.973787388504961,3.886455190835216,-0.007837720751337183,0.004389475915962495,0.18976767395946648,-0.18678829510873596,-0.002004228290075997,0.09614392870511013,0.1835905799178405
abs_imbalance:0_025,reversal,30,1050,-0.001978411616828329,-0.0017303230754546078,0.3047619047619048,0.4695983492425713,1.8391944471912864,3.9165266448610323,-0.008189475915962495,0.004037720751337184,0.18298829510873593,-0.1935676739594665,-0.0021547383153274367,0.09949371877899332,0.1473407699522827
abs_imbalance:0_025,continuation,60,1050,-0.0014098690204267027,-0.001813189032640981,0.36857142857142855,0.671505045352472,3.026137401697513,4.506499873145551,-0.010829257071664131,0.006731562358781897,0.2529101924076963,-0.13947143917464555,-0.0016523094984325396,0.08357525083488483,0.13767734630872255
abs_imbalance:0_025,reversal,60,1050,-0.002390130979573297,-0.0019868109673590187,0.36666666666666664,0.5024588938354012,2.5344432467995155,5.044080775351478,-0.010531562358781898,0.007029257071664133,0.13567143917464553,-0.2567101924076963,-0.0025217435345344205,0.053531062234662724,0.08138859673060163
abs_imbalance:0_025,continuation,120,1050,-0.001609638792512129,-0.0017220165552794691,0.3819047619047619,0.7034995206251978,4.010108608811414,5.70022934094915,-0.013624861372913565,0.011107036046384626,0.21664744041239214,-0.24532874382471614,-0.0018177008317923045,0.05402532987170287,0.09138030228869361
abs_imbalance:0_025,reversal,120,1050,-0.002190361207487871,-0.0020779834447205306,0.38285714285714284,0.6192506012854592,3.7405223076279492,6.040401575490215,-0.014907036046384624,0.009824861372913565,0.24152874382471612,-0.22044744041239217,-0.002422695911999028,0.06457086042026079,0.10353028333753131
abs_imbalance:0_025,continuation,240,1050,-0.0016555472841814044,-0.0025121406364570923,0.4104761904761905,0.7776576376127203,6.079909491636484,7.818234140026961,-0.01860465025603677,0.015914493164003105,0.26274335459277176,-0.19380581309786604,-0.001907595808372971,0.043215010840901694,0.07501199464685397
abs_imbalance:0_025,reversal,240,1050,-0.0021444527158185956,-0.0012878593635429075,0.4380952380952381,0.7187190638616022,5.753400934476355,8.005076286085881,-0.019714493164003095,0.014804650256036767,0.19000581309786602,-0.2665433545927718,-0.00232762742107473,0.03302495606716471,0.06083068382952286
abs_imbalance:0_025,continuation,480,1050,-0.0014425021200685395,-0.0016541757684741404,0.4533333333333333,0.8665971834104679,9.839160233546172,11.353787459618141,-0.027433572700725824,0.026326287527870956,0.21802548359107843,-0.2915898456309304,-0.0016517185030152952,0.02215895243251862,0.040731441046632656
abs_imbalance:0_025,reversal,480,1050,-0.002357497879931461,-0.0021458242315258594,0.4438095238095238,0.7911204494321622,9.375345820586123,11.85071859451416,-0.03012628752787095,0.023633572700725827,0.28778984563093035,-0.22182548359107845,-0.002634092106347917,0.03069645121772569,0.0541041897682463
abs_imbalance:0_025,continuation,720,1050,-0.0007299826548336361,-0.0010677908718000767,0.47523809523809524,0.9422316445879054,12.501712920540713,13.268194708116031,-0.033930921062588056,0.036412169365927116,0.27023800847241364,-0.29179098116947466,-0.0009882934185393053,0.021616078547796756,0.039050664346620356
abs_imbalance:0_025,reversal,720,1050,-0.003070017345166365,-0.002732209128199923,0.44571428571428573,0.778689671927938,11.342084037168737,14.565602249593422,-0.04021216936592711,0.030130921062588065,0.28799098116947464,-0.27403800847241366,-0.003347482548707491,0.025391363723431225,0.041295749230989325
burst:05_10,continuation,30,776,-0.0016533026346949211,-0.0017996359909104181,0.25773195876288657,0.36492470866491006,0.7372115537376848,2.020174398260944,-0.006176545245068153,0.0028280361390919514,0.1328312605447095,-0.028293751683274956,-0.0018268311033135078,0.18018065488970028,0.20820358993493499
burst:05_10,reversal,30,776,-0.002146697365305078,-0.0020003640090895817,0.23195876288659795,0.26565926596273737,0.6026426908178966,2.268479846294637,-0.006628036139091951,0.002376545245068153,0.02449375168327496,-0.13663126054470953,-0.0021810721382709876,0.04064390401886805,0.07529143779914778
burst:05_10,continuation,60,776,-0.0017964544428346974,-0.0016135820384242533,0.35180412371134023,0.45460281493195503,1.1619759997295138,2.556024647369239,-0.00900785012183024,0.004430888544556435,0.06336873945529044,-0.04772776310372427,-0.0018805385639935684,0.05453532557474637,0.09352491901449729
burst:05_10,reversal,60,776,-0.002003545557165302,-0.0021864179615757465,0.30670103092783507,0.4258968201417652,1.15338789317429,2.7081392455345643,-0.008230888544556435,0.0052078501218302395,0.043927763103724274,-0.06716873945529044,-0.0020628117618890305,0.03808585417246641,0.06216105901626734
burst:05_10,continuation,120,776,-0.00177205503340863,-0.0016854407021524725,0.3917525773195876,0.567156346750883,1.8018169542780145,3.176931660203112,-0.011425995251506548,0.0068837698132405275,0.08944731260544704,-0.051060649276756784,-0.0018897574432652183,0.049642841018381054,0.07621121073131792
burst:05_10,reversal,120,776,-0.002027944966591369,-0.0021145592978475273,0.37371134020618557,0.5231566114991587,1.7265288475585747,3.3002141416334774,-0.010683769813240528,0.007625995251506547,0.047260649276756786,-0.09324731260544704,-0.002091543152711818,0.027373217275567942,0.049310981593652194
burst:05_10,continuation,240,776,-0.0019934518251086644,-0.001894256422038097,0.422680412371134,0.6346069626818885,2.6866558043951123,4.233574420679437,-0.0141423492906939,0.010336822411132164,0.0857355748373101,-0.09743284391343986,-0.0021066505691892047,0.03191163330153974,0.0526092727705346
burst:05_10,reversal,240,776,-0.0018065481748913345,-0.001905743577961903,0.40463917525773196,0.664640356064414,2.77835141729762,4.180232801013297,-0.014136822411132165,0.010342349290693898,0.09363284391343986,-0.0895355748373101,-0.0019296957775859556,0.033700864235710115,0.0596316211344779
burst:05_10,continuation,480,776,-0.0009877130506201085,-0.0006760207859024408,0.4690721649484536,0.874676012653177,5.349405572677323,6.115870899958529,-0.02049749392147475,0.01956620967831886,0.18163417937506654,-0.2232556437889961,-0.0012233542021371235,0.03395408646949169,0.05460393693641067
burst:05_10,reversal,480,776,-0.002812286949379891,-0.003123979214097559,0.422680412371134,0.6840844163284698,4.725633105749058,6.907967778467856,-0.02336620967831886,0.01669749392147475,0.21945564378899607,-0.18543417937506657,-0.0030990842793648925,0.046439416450255774,0.08638662782536309
burst:05_10,continuation,720,776,-0.0011175084139311646,-0.0006184415408230653,0.4884020618556701,0.8954994873164501,7.431208444569249,8.298394973779835,-0.027478788522080175,0.024606526628568895,0.1854465466320322,-0.29179098116947466,-0.001358236226893698,0.02495509956628348,0.04912405355074802
burst:05_10,reversal,720,776,-0.0026824915860688366,-0.0031815584591769345,0.43041237113402064,0.768644458351991,6.915851884747415,8.997465355536836,-0.028406526628568893,0.023678788522080177,0.28799098116947464,-0.18924654663203222,-0.00305755413155986,0.04164215572699369,0.06747855780404169
burst:10_20,continuation,30,803,-0.0017455464949749807,-0.0020290988897494347,0.28019925280199254,0.39461654019878767,0.913674912129173,2.3153487475940824,-0.006669900119675085,0.003292380759099581,0.06989197286602601,-0.05321666984259098,-0.0018348700852006676,0.07649544924370745,0.10116176173280061
burst:10_20,reversal,30,803,-0.0020544535050250187,-0.001770901110250565,0.286425902864259,0.3164314195656393,0.7636763992381057,2.4134025637731957,-0.00709238075909958,0.002869900119675086,0.04941666984259098,-0.07369197286602601,-0.0021186319630644404,0.06470891321493283,0.10293937753111336
burst:10_20,continuation,60,803,-0.0018220423880878724,-0.0018275047121937154,0.35118306351183065,0.4861267435238003,1.3841001604600547,2.8472001980946158,-0.008847965325691064,0.005284402617178662,0.046711920448079494,-0.04514925251845102,-0.0018825585512252379,0.03374894518656304,0.06534677654712642
burst:10_20,reversal,60,803,-0.001977957611912127,-0.0019724952878062843,0.34869240348692404,0.45531909679678323,1.3277192206549255,2.9160191830203637,-0.009084402617178654,0.005047965325691065,0.04134925251845102,-0.05051192044807949,-0.0020319815646931286,0.0311430699165857,0.061677713305741746
burst:10_20,continuation,120,803,-0.0013069135026509667,-0.0017383799971479746,0.3723536737235367,0.6733434683302995,2.1632548963470026,3.2127064389757294,-0.010682244288233533,0.008505900297711222,0.06102397331606958,-0.059188408258110656,-0.0013846328128987479,0.028209330957307988,0.051409737210060605
burst:10_20,reversal,120,803,-0.0024930864973490324,-0.002061620002852025,0.36363636363636365,0.45955877376314463,1.7023367825076945,3.704285239878968,-0.012305900297711224,0.006882244288233536,0.05538840825811066,-0.06482397331606958,-0.002565257937193745,0.03253669240261529,0.0642376559317675
burst:10_20,continuation,240,803,-0.0012665909896203693,-0.001638855545883487,0.44084682440846823,0.7799352041640982,3.6046233354076995,4.621695900072858,-0.014464914697087071,0.013212727322794464,0.1522571712122326,-0.16377750009174652,-0.0014580171270291635,0.0422394122893874,0.08225731581770312
burst:10_20,reversal,240,803,-0.0025334090103796302,-0.002161144454116513,0.38854296388542964,0.6078660961675034,3.1535112479630554,5.187838683297899,-0.01701272732279445,0.01066491469708709,0.1599775000917465,-0.15605717121223261,-0.002736041066616695,0.05072996019756727,0.09619653051740984
burst:10_20,continuation,480,803,-0.0009725220024163031,-0.0003461510984103949,0.48816936488169366,0.8881314940707207,6.199896134428054,6.9808313023683475,-0.021182840769191663,0.02088936770096412,0.18273769140997986,-0.1902862255232951,-0.0012015871064217844,0.0294743149639615,0.0536303916577314
burst:10_20,reversal,480,803,-0.002827477997583698,-0.003453848901589605,0.4122042341220423,0.710572246660288,5.574203849021413,7.844668681081124,-0.024689367700964113,0.0173828407691917,0.18648622552329508,-0.1865376914099799,-0.00306352999698629,0.03345522169162039,0.0664861290493145
burst:10_20,continuation,720,803,-0.0016132000799421143,-0.0012624892297021667,0.46948941469489414,0.8559637149407702,7.698165142485796,8.993564806679316,-0.028685206170997065,0.025178203941001162,0.1809825558177528,-0.17296086334793104,-0.001840875586048966,0.02350983026057975,0.0444759690213006
burst:10_20,reversal,720,803,-0.002186799920057888,-0.002537510770297833,0.4383561643835616,0.8105821043686972,7.514508820437641,9.270509156244128,-0.028978203941001132,0.024885206170997067,0.169160863347931,-0.18478255581775282,-0.0024004503730104924,0.02251123358693179,0.04497039822157689
burst:ge_20,continuation,30,999,-0.0016596244746575383,-0.0020078973356849475,0.3083083083083083,0.5491729684562553,2.01964260051854,3.677607450701421,-0.007603278876596295,0.004698765778265084,0.18976767395946648,-0.18678829510873596,-0.0018514353949322115,0.09396101761308855,0.17942222608946165
burst:ge_20,reversal,30,999,-0.002140375525342461,-0.0017921026643150522,0.3153153153153153,0.44897150908248185,1.7422087565528415,3.88044390636996,-0.008498765778265081,0.0038032788765962984,0.18298829510873593,-0.1935676739594665,-0.002325875195316488,0.10503235873455206,0.15554297091085018
burst:ge_20,continuation,60,999,-0.0006442318256010286,-0.0017741346758966975,0.35735735735735735,0.8448426256065804,3.504378922746921,4.147966516522349,-0.010336955245876998,0.007986195539354058,0.2529101924076963,-0.13947143917464555,-0.0008982943749329898,0.07216976188449725,0.12392840411908637
burst:ge_20,reversal,60,999,-0.0031557681743989707,-0.0020258653241033023,0.36436436436436437,0.41918083556867913,2.275260155988987,5.42787256221356,-0.011786195539354059,0.006536955245877002,0.13567143917464553,-0.2567101924076963,-0.0032948735925843868,0.059628978610436416,0.09065986533777322
burst:ge_20,continuation,120,999,-0.0011117514438026266,-0.0017243522323234655,0.4064064064064064,0.8107470976769364,4.757908048393444,5.86854774075227,-0.013298368883869715,0.0110682026513158,0.21664744041239214,-0.24532874382471614,-0.001329947026824866,0.04553417977162155,0.08359252146320745
burst:ge_20,reversal,120,999,-0.0026882485561973736,-0.0020756477676765342,0.4004004004004004,0.5982019992946093,3.9982965132649633,6.68385682090614,-0.01486820265131577,0.009498368883869714,0.24152874382471612,-0.22044744041239217,-0.0029329549613886694,0.06040791197536435,0.09685558163440162
burst:ge_20,continuation,240,999,-0.0010021440954846436,-0.0019,0.41541541541541543,0.8654028843141577,6.436921979534021,7.43806393092318,-0.01812200456951317,0.017582323871808234,0.26274335459277176,-0.19380581309786604,-0.0012664181422664636,0.04081816673064479,0.07085158709240841
burst:ge_20,reversal,240,999,-0.0027978559045153564,-0.0019,0.42242242242242245,0.6639001523097398,5.521095820005857,8.316153868616698,-0.02138232387180821,0.014322004569513174,0.19000581309786602,-0.2665433545927718,-0.0029910459536159387,0.034414511048581016,0.06158466384972226
burst:ge_20,continuation,480,999,-9.119377207524761e-05,-0.0010857619828459214,0.4724724724724725,0.9912346451177925,10.302381716109098,10.393484294412271,-0.02338213791031536,0.03125855336373649,0.21802548359107843,-0.2915898456309304,-0.0003097475570082671,0.021162629147216276,0.036294185382528175
burst:ge_20,reversal,480,999,-0.0037088062279247544,-0.0027142380171540784,0.4164164164164164,0.6988411081772489,8.597701938706868,12.302799360403696,-0.03505855336373644,0.019582137910315406,0.28778984563093035,-0.22182548359107845,-0.0040008890454185965,0.03347288004196796,0.0554878083451502
burst:ge_20,continuation,720,999,0.0003071469376819433,-0.0003913137954717355,0.4854854854854855,1.025717452024589,12.238029181158272,11.931189390414012,-0.030740310456284343,0.04173805763366082,0.27023800847241364,-0.18418887698625253,3.66751325369218e-05,0.022081824162380113,0.03457117122564639
burst:ge_20,reversal,720,999,-0.004107146937681947,-0.0034086862045282643,0.4014014014014014,0.7130936309273324,10.197931651632626,14.300971442376891,-0.04553805763366079,0.02694031045628435,0.1803888769862525,-0.27403800847241366,-0.00429201269311675,0.017688770933993597,0.035200759401173586
burst:lt_05,continuation,30,878,-0.0018679705700197142,-0.001811927205412221,0.24715261958997722,0.23506494920923948,0.503996893714363,2.1440750541916724,-0.005923635764419076,0.0021473399531914566,0.01591399729718658,-0.021680308864658868,-0.0018882464740872244,0.0315755860713811,0.05477048133558518
burst:lt_05,reversal,30,878,-0.001932029429980285,-0.001988072794587779,0.23348519362186787,0.22346399245853257,0.48815102850732955,2.18447286803002,-0.005947339953191453,0.0021236357644190767,0.01788030886465887,-0.019713997297186578,-0.001954620465664024,0.03662864117962295,0.06032334907743936
burst:lt_05,continuation,60,878,-0.0017636367170391941,-0.0018854322753766178,0.32574031890660593,0.35818886735199673,0.8641885053637137,2.412661542924126,-0.007202260084423205,0.0031885912414936378,0.020669159134483764,-0.02662538608082364,-0.0017892157316931544,0.02391741964420676,0.04567726362426076
burst:lt_05,reversal,60,878,-0.002036363282960805,-0.0019145677246233822,0.2870159453302961,0.3048861363169409,0.7842084183256022,2.5721353807651894,-0.006988591241493634,0.003402260084423206,0.022825386080823643,-0.02446915913448376,-0.002064711913934334,0.029106275254681818,0.05287608505819187
burst:lt_05,continuation,120,878,-0.0017014262696187007,-0.002270255030957056,0.32915717539863326,0.5245913890191022,1.6483968031723806,3.142249067897599,-0.009405180574739136,0.006224512507772542,0.03710301287318542,-0.048756633294150906,-0.0017456730645363792,0.022508544545694186,0.041131462554640896
burst:lt_05,reversal,120,878,-0.0020985737303812987,-0.0015297449690429437,0.3735763097949886,0.4324239799337197,1.4037975473529314,3.2463452826277117,-0.010024512507772542,0.005605180574739136,0.04495663329415091,-0.040903012873185415,-0.0021522284704320765,0.03202501199615523,0.05258342043153971
burst:lt_05,continuation,240,878,-0.002273864067850524,-0.0024090057113575905,0.3724373576309795,0.5764366091395634,2.7170157327394895,4.71346838431225,-0.013962909278076184,0.010281769515373398,0.05877570673408418,-0.08319712704018321,-0.002343475893166299,0.021632449906656342,0.042433760931102314
burst:lt_05,reversal,240,878,-0.0015261359321494753,-0.0013909942886424092,0.4202733485193622,0.688381278699604,2.960010442412768,4.299957790840008,-0.014081769515373398,0.010162909278076188,0.07939712704018322,-0.06257570673408418,-0.0016184087519582925,0.026823259101567534,0.045595489043700914
burst:lt_05,continuation,480,878,-0.002563885928681476,-0.002585274778901623,0.4168564920273349,0.6637877771777191,4.444357316120178,6.695449161502517,-0.020235582952148896,0.015076871131503,0.08578134385339788,-0.08526264509321145,-0.0026646216524922844,0.019301180744909822,0.0364752848912407
burst:lt_05,reversal,480,878,-0.001236114071318523,-0.0012147252210983766,0.45899772209567197,0.8205133681017679,4.961427154522395,6.046735309140061,-0.01887687113150299,0.016435582952148912,0.08146264509321145,-0.08958134385339787,-0.0013304114021788769,0.01641919604099344,0.03269599868867258
burst:lt_05,continuation,720,878,-0.0027995934074236924,-0.0030950258266511524,0.40660592255125283,0.7276408948605143,6.566964654022215,9.025007665740219,-0.025809885011704455,0.021855310300734482,0.21796218654542865,-0.1847951581344054,-0.003051317215807789,0.03319070499518046,0.05669643434694066
burst:lt_05,reversal,720,878,-0.001000406592576308,-0.0007049741733488474,0.47038724373576307,0.8917386715328383,7.234946263381196,8.113303251663197,-0.025655310300734476,0.02200988501170446,0.18099515813440537,-0.22176218654542867,-0.0012079271908966975,0.025016793704535228,0.049792443506721906
same_phase_aligned:False,continuation,30,1681,-0.001605668756659055,-0.0019458118781039296,0.26591314693634743,0.45090865604203245,2.216499539474599,4.915628719418471,-0.006873999547818186,0.002860161113145367,0.1726010973306793,-0.0871004267642128,-0.001709363260282471,0.07787102783319,0.13779942311550797
same_phase_aligned:False,reversal,30,1681,-0.002194331243340944,-0.0018541881218960704,0.26650803093396785,0.31728629672314934,1.714283306031358,5.402954126087486,-0.006660161113145367,0.0030739995478181866,0.0833004267642128,-0.17640109733067932,-0.0022452209802502022,0.048591983875207294,0.07412374053095382
same_phase_aligned:False,continuation,60,1681,-0.0014390504649718526,-0.0017697747102486266,0.3367043426531826,0.582349947649668,3.3729914333235698,5.792035264941254,-0.00888106415905353,0.004953001327544739,0.2529101924076963,-0.05468666869887727,-0.001590448823824631,0.0749809767997222,0.12351960426438448
same_phase_aligned:False,reversal,60,1681,-0.002360949535028147,-0.002030225289751373,0.33372992266508034,0.40019976943892843,2.64804050185207,6.616796670234384,-0.00875300132754474,0.00508106415905353,0.05088666869887727,-0.2567101924076963,-0.002392644545881662,0.019216725976542483,0.03452670061449504
same_phase_aligned:False,continuation,120,1681,-0.0014504694637619937,-0.0019,0.3765615704937537,0.6744430671653392,5.051200995856415,7.489440164440326,-0.011462603467805242,0.008035334872979262,0.21664744041239214,-0.09525892797814604,-0.0015802896482120855,0.04289028304161954,0.07254610085488196
same_phase_aligned:False,reversal,120,1681,-0.002349530536238006,-0.0019,0.38786436644854255,0.520453043417961,4.28646439448984,8.23602522590593,-0.011835334872979263,0.007662603467805242,0.09145892797814605,-0.22044744041239217,-0.0024053689044013305,0.02133668206732676,0.038669504061416525
same_phase_aligned:False,continuation,240,1681,-0.0017900675178826222,-0.0018116295510781516,0.41701368233194525,0.7150214694522383,7.549949817006006,10.559053314566697,-0.015901477673600714,0.012786786369945803,0.19332278364722089,-0.19380581309786604,-0.0019062061197666121,0.02560583690394443,0.045483957662400355
same_phase_aligned:False,reversal,240,1681,-0.002009932482117378,-0.001988370448921848,0.4086853063652588,0.6858666002825416,7.376914029513741,10.755610531953057,-0.016586786369945802,0.012101477673600715,0.19000581309786602,-0.1971227836472209,-0.00212422756877213,0.02575681542955307,0.047443051632347966
same_phase_aligned:False,continuation,480,1681,-0.001778177082446742,-0.0017249271624048973,0.4455681142177275,0.8125599136147834,12.95793030180757,15.947045977400549,-0.02270053179454122,0.021265340406719804,0.21802548359107843,-0.2232556437889961,-0.0019090125947524121,0.016825641017737602,0.030928023663250738
same_phase_aligned:False,reversal,480,1681,-0.0020218229175532586,-0.0020750728375951025,0.4455681142177275,0.7899115010423179,12.778709208646967,16.177393533053994,-0.025065340406719802,0.018900531794541223,0.21945564378899607,-0.22182548359107845,-0.002153654742973823,0.01717353765593923,0.031985502515792526
same_phase_aligned:False,continuation,720,1681,-0.0011962595402479092,-0.0015833639414856032,0.455086258179655,0.8976224086321412,17.63120138527,19.642113672426742,-0.0307771091614044,0.02887484490937832,0.27023800847241364,-0.29179098116947466,-0.0013578275569221124,0.015327260041291582,0.02768955922797805
same_phase_aligned:False,reversal,720,1681,-0.002603740459752092,-0.0022166360585143966,0.4360499702558001,0.7904622335576594,16.511412220656695,20.888299933499972,-0.03267484490937832,0.026977109161404403,0.28799098116947464,-0.27403800847241366,-0.002776713508340918,0.017441935148901553,0.028403756931048713
same_phase_aligned:True,continuation,30,1775,-0.0018498876116644996,-0.0019,0.28338028169014085,0.3735567456659389,1.9580264206251612,5.241576931329647,-0.006445171134012249,0.0032439437314028805,0.18976767395946648,-0.18678829510873596,-0.001957902020667392,0.09691783111837542,0.1250588306077119
same_phase_aligned:True,reversal,30,1775,-0.0019501123883355,-0.0019,0.27154929577464787,0.3522548929693992,1.8823955690848149,5.343845058380328,-0.007043943731402878,0.0026451711340122613,0.18298829510873593,-0.1935676739594665,-0.0020543617724939392,0.09721033034395708,0.14395928804320152
same_phase_aligned:True,continuation,60,1775,-0.0014817833718267282,-0.0017711506249193803,0.356056338028169,0.5738426443517503,3.5416521549766333,6.171817639969077,-0.008655444553756672,0.005376366175457375,0.18138189491689272,-0.13947143917464555,-0.001584863235574597,0.05121392135080793,0.08764963197788028
same_phase_aligned:True,reversal,60,1775,-0.0023182166281732713,-0.0020288493750806194,0.3228169014084507,0.41278472659369003,2.892535186291735,7.007369701299291,-0.009176366175457373,0.004855444553756694,0.13567143917464553,-0.18518189491689274,-0.0023960011015683215,0.046903989212514284,0.0713127986577094
same_phase_aligned:True,continuation,120,1775,-0.001459616358903637,-0.0018679867312625259,0.37464788732394366,0.6725040123153624,5.320175706334428,7.910994743388383,-0.010537319900159258,0.0083323936321449,0.18107809024290433,-0.24532874382471614,-0.001562512473109842,0.034036110880192365,0.06049699125284045
same_phase_aligned:True,reversal,120,1775,-0.0023403836410963628,-0.0019320132687374741,0.37070422535211267,0.5224352718517457,4.544495296194325,8.698676259140369,-0.012132393632144899,0.006737319900159259,0.24152874382471612,-0.18487809024290436,-0.0024778521458685234,0.05314753962381222,0.08521459680316473
same_phase_aligned:True,continuation,240,1775,-0.001438018189493359,-0.0020764290755116302,0.40732394366197183,0.7556907035357984,7.895267035070316,10.447749321421028,-0.014100141436093738,0.01277706374265037,0.26274335459277176,-0.1538090170593014,-0.0015869366634405208,0.03327858999900587,0.05256320324082722
same_phase_aligned:True,reversal,240,1775,-0.0023619818105066414,-0.0017235709244883695,0.4112676056338028,0.6266205991990587,7.03605489816556,11.22857261181485,-0.016577063742650364,0.010300141436093747,0.15000901705930136,-0.2665433545927718,-0.0024478730161829705,0.021320046422379637,0.037690871489375964
same_phase_aligned:True,continuation,480,1775,-0.0005073122497543836,-0.0009102929532858056,0.476056338028169,0.9367578346241915,13.338110437527085,14.23858968084112,-0.018996252315650948,0.019503332539544595,0.15589106829495392,-0.2915898456309304,-0.0005954736818539936,0.011687642640621025,0.02216377760944708
same_phase_aligned:True,reversal,480,1775,-0.003292687750245617,-0.002889707046714194,0.41070422535211265,0.6546766583181638,11.080256839352765,16.92477759603874,-0.023303332539544582,0.015196252315650954,0.28778984563093035,-0.15969106829495394,-0.003456770350798704,0.0259732107119406,0.04280370735358599
same_phase_aligned:True,continuation,720,1775,-0.0012973955646316093,-0.0011579408116986084,0.4692957746478873,0.8762296149213636,16.303166036965532,18.606043164186637,-0.026482958207104744,0.023600876175191594,0.1809825558177528,-0.18305049495917158,-0.0014001463827727507,0.01110106806293918,0.020572820225753585
same_phase_aligned:True,reversal,720,1775,-0.002502604435368392,-0.0026420591883013914,0.432112676056338,0.775581779478916,15.351826399542182,19.793949272321083,-0.027400876175191564,0.02268295820710475,0.17925049495917156,-0.18478255581775282,-0.0026050582681725297,0.011676167401457662,0.022695108011219618
top_of_hour:False,continuation,30,2592,-0.0016612054803732844,-0.0019,0.27276234567901236,0.4200618067909781,3.1188166010979805,7.424661206225535,-0.006595439647375099,0.003057528694580017,0.1726010973306793,-0.18678829510873596,-0.00172846225490476,0.055341855391533766,0.09793213161936526
top_of_hour:False,reversal,30,2592,-0.0021387945196267148,-0.0019,0.26157407407407407,0.3131707912397484,2.527764168017285,8.071519562889732,-0.006857528694580015,0.0027954396473751004,0.18298829510873593,-0.17640109733067932,-0.002210244573516473,0.07239136365014122,0.10720475009885261
top_of_hour:False,continuation,60,2592,-0.0014695399645492312,-0.001814216874847217,0.3422067901234568,0.5801440392187445,5.263224676461803,9.07227226457341,-0.00885050248635769,0.005217065056061478,0.2529101924076963,-0.13947143917464555,-0.0015677181707909314,0.04805232684418004,0.08251444960478893
top_of_hour:False,reversal,60,2592,-0.0023304600354507685,-0.0019857831251527827,0.3290895061728395,0.41115453364801813,4.217745829432627,10.25829824132102,-0.009017065056061478,0.005050502486357693,0.13567143917464553,-0.2567101924076963,-0.0023837220575310836,0.0321668124778624,0.04890640348949395
top_of_hour:False,continuation,120,2592,-0.0014604156243573792,-0.0019096329369380088,0.3738425925925926,0.6742824161105416,7.836318831117898,11.621716129452226,-0.01079650657616683,0.00821616855444014,0.21664744041239214,-0.24532874382471614,-0.0015445946502303048,0.027646583182921115,0.05075412821080412
top_of_hour:False,reversal,120,2592,-0.0023395843756426208,-0.0018903670630619912,0.38040123456790126,0.5243244100772306,6.684407548968071,12.748610250633746,-0.012016168554440142,0.006996506576166831,0.24152874382471612,-0.22044744041239217,-0.002433705691042219,0.036133156462311,0.057934428968033566
top_of_hour:False,continuation,240,2592,-0.0017498403483373805,-0.002006388429577886,0.41087962962962965,0.7168253214116691,11.481333852124942,16.016920035015435,-0.015311250879267177,0.012484649775435935,0.26274335459277176,-0.19380581309786604,-0.0018519218593142659,0.022884392874277733,0.03972240021185211
top_of_hour:False,reversal,240,2592,-0.0020501596516626186,-0.001793611570422114,0.41010802469135804,0.6753837387238444,11.056126718114033,16.370140535223545,-0.01628464977543593,0.011511250879267182,0.19000581309786602,-0.2665433545927718,-0.002124283917486443,0.017185567599054926,0.031655146699450375
top_of_hour:False,continuation,480,2592,-0.0014327194764454617,-0.0016348172272514932,0.4548611111111111,0.8398343695874209,19.47244466287691,23.186053545823555,-0.021323928489851846,0.019592466482078612,0.21802548359107843,-0.2915898456309304,-0.0015174196706050623,0.011196615903432577,0.020581040641758253
top_of_hour:False,reversal,480,2592,-0.002367280523554539,-0.0021651827727485065,0.4402006172839506,0.749445169924082,18.35362305320298,24.489614170256353,-0.023392466482078607,0.017523928489851858,0.28778984563093035,-0.22182548359107845,-0.00247926706394608,0.015680274395779677,0.02763734920072931
