plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,rejection,scale,higher_direction,context_location,impulse_progress,impulse_efficiency,impulse_pressure,return_depth,return_pressure,return_effort,response_progress,response_pressure,peer_progress,source_penetration,source_distance,risk_range,cost_r,planned_rr,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
ETHUSDT:CONTROL:15:1739295000000000000:1:1739379540000000000,ETHUSDT:CONTROL:15:1739295000000000000:1,ETHUSDT,-1,1739379540000000000,1739366580000000000,2647.25,2664.69,2542.2200000000003,6.022362385321068,2652.95,15,15:1739295000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2632.18,2658.52,2651.31,2542.21,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-1.0,-0.8563300142247463,3.7544707588206467,0.4243881118881086,0.007490839539207879,0.8576094056172432,-0.07738769296341953,0.5730258284975255,0.2909618173030653,0.22308594428979897,-3.262672811059962,1.1338811019816324,0.5509908168197006,1.6858385693571782,0.1827502293577976,6.022362385321068,1739379960000000000,-0.9873288562848551,0,0,7.0,False,2025-02,0.5,0.8172497706422024
XRPUSDT:CONTROL:60:1739383200000000000:1:1739395080000000000,XRPUSDT:CONTROL:60:1739383200000000000:1,XRPUSDT,-1,1739395080000000000,1739392200000000000,2.4609,2.4679,2.4436,2.4714285714285436,2.4656,60,60:1739383200000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.4614,2.4637,2.4647,2.4435,REJECTED_CONTROL_RETURN,1.0,0.0,-0.0,-0.43209876543211134,0.5632183908045657,0.5104166666666425,0.09215981404101836,0.7131147540983608,-0.15821688974984852,1.115994299181755,0.14942528735633212,-0.2369126155621368,-2.5609756097560674,0.25287356321841603,0.5402298850574416,0.8045977011494453,0.42246857142856437,2.4714285714285436,1739396760000000000,-0.9758815322780532,0,0,28.0,False,2025-02,0.5,0.5775314285714357
SOLUSDT:CONTROL:15:1739322000000000000:1:1739399040000000000,SOLUSDT:CONTROL:15:1739322000000000000:1,SOLUSDT,-1,1739399040000000000,1739366640000000000,197.18,198.5,193.84,2.530303030303046,198.45,15,15:1739322000000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,196.6,197.97,197.28,188.3,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-0.0,-0.7402597402597553,5.442622950819624,0.6459143968871576,0.06301953630877156,0.8705882352941182,-0.07525719330486641,0.33369968170979675,0.09836065573770797,0.1498033607436539,-2.1571428571428055,0.043715846994557585,1.3879781420764734,1.4426229508196549,0.17985454545454638,2.530303030303046,1739428740000000000,2.0227089773343203,1,1,495.0,False,2025-02,0.5,0.8201454545454536
BTCUSDT:CONTROL:15:1739430000000000000:-1:1739446560000000000,BTCUSDT:CONTROL:15:1739430000000000000:-1,BTCUSDT,1,1739446560000000000,1739436540000000000,95899.9,95645.4,96288.79999999999,1.5280943025540046,95706.8,15,15:1739430000000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,95888.2,95908.2,96288.9,95832.3,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-1.0,-0.40341382181519525,0.6944852170266632,0.8050559066602244,-0.04841265947530199,0.6045066045066045,-0.19170285725689937,2.805660773288567,0.28349758859296326,0.38469852633536333,-1.7777777777777075,0.2570769553365639,0.8098133780666539,1.0673097085342969,0.45158027504911585,1.5280943025540046,1739447520000000000,-0.9746977761587564,0,0,16.0,False,2025-02,0.5,0.5484197249508842
ETHUSDT:CONTROL:15:1739448900000000000:-1:1739456940000000000,ETHUSDT:CONTROL:15:1739448900000000000:-1,ETHUSDT,-1,1739456940000000000,1739455800000000000,2643.39,2658.57,2625.7000000000003,1.1653491436099646,2643.48,15,15:1739448900000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2642.05,2650.15,2645.85,2625.69,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,0.08935631820338585,3.0655270655270708,1.0004649000465002,0.21566542061181365,0.5383211678832044,-0.1664560085701605,0.31169844967003063,0.3504273504273565,0.4718838622950433,-0.43529411764705084,4.1139601139601405,0.012820512820533583,2.1623931623932093,0.20956363636363234,1.1653491436099646,1739457540000000000,0.8364310017467715,1,1,10.0,False,2025-02,0.5,0.7904363636363676
SOLUSDT:CONTROL:60:1739422800000000000:1:1739525400000000000,SOLUSDT:CONTROL:60:1739422800000000000:1,SOLUSDT,-1,1739525400000000000,1739524560000000000,198.01,198.48,197.53,1.0212765957446615,198.4,60,60:1739422800000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,198.12,198.36,198.25,197.52,REJECTED_CONTROL_RETURN,1.0,0.0,-1.0,-0.39473684210525684,1.3246753246753324,0.5204081632653023,-0.07175114364135407,0.5104166666666574,0.12690665039658328,0.5598292162244587,0.5714285714285819,0.028091634705089664,0.8838862559241693,0.1818181818181684,1.0129870129870753,1.2207792207792467,0.5061574468085118,1.0212765957446615,1739525940000000000,-0.9727894564343538,0,0,9.0,False,2025-02,0.5,0.4938425531914882
BTCUSDT:CONTROL:60:1739530800000000000:1:1739545380000000000,BTCUSDT:CONTROL:60:1739530800000000000:1,BTCUSDT,1,1739545380000000000,1739544000000000000,97171.4,96975.5,97561.0,1.9887697805003441,97150.0,60,60:1739530800000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,97065.0,97147.4,97561.1,97018.2,ACCEPTED_CONTROL_RETURN,0.0,0.0,-1.0,0.25086505190309816,1.9326837909655343,0.5697127937337119,0.060501224609204166,0.6654713114754232,0.015793589039060658,1.2486708872425987,0.9441984056686439,0.28874861965072063,-0.6229508196721097,2.6767050487156174,0.1895482728077405,1.7351638618245497,0.5946306278713805,1.9887697805003441,1739545500000000000,-0.9698324404834043,0,0,2.0,False,2025-02,0.5,0.40536937212861945
SOLUSDT:CONTROL:15:1739577600000000000:1:1739588820000000000,SOLUSDT:CONTROL:15:1739577600000000000:1,SOLUSDT,-1,1739588820000000000,1739585400000000000,199.39,200.22,198.29,1.3253012048192503,200.0,15,15:1739577600000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,199.39,199.76,199.47,198.28,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-1.0,-0.1502590673574935,0.7470817120622428,0.5680473372780952,0.04961501379552412,0.5721649484536013,-0.3550282485875706,0.8847129597952664,0.062256809338531297,-0.27311202221928316,-0.18000000000002842,0.1634241245136253,0.47470817120623754,0.645914396887171,0.28887469879517635,1.3253012048192503,1739590380000000000,0.863277648079058,1,1,26.0,False,2025-02,0.5,0.7111253012048236
SOLUSDT:CONTROL:60:1739512800000000000:-1:1739615760000000000,SOLUSDT:CONTROL:60:1739512800000000000:-1,SOLUSDT,-1,1739615760000000000,1739613900000000000,194.53,194.91,193.78,1.9736842105263395,194.62,60,60:1739512800000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,194.56,194.72,194.68,193.77,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,0.2692307692307724,0.4938271604937977,0.3846153846153762,-0.03944884330355885,0.6666666666666666,-0.2141442386112082,0.6046239679900814,0.2962962962963067,-0.05719769673704415,-1.6639629200462909,1.3086419753086411,0.22222222222223,0.9382716049382578,0.6149052631579021,1.9736842105263395,1739616660000000000,-0.969274271580113,0,0,15.0,False,2025-02,0.5,0.38509473684209794
ETHUSDT:CONTROL:60:1739606400000000000:-1:1739630940000000000,ETHUSDT:CONTROL:60:1739606400000000000:-1,ETHUSDT,-1,1739630940000000000,1739630220000000000,2686.15,2699.01,2671.73,1.1213063763608033,2692.2,60,60:1739606400000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2683.94,2693.74,2687.38,2671.72,ACCEPTED_CONTROL_RETURN,0.0,0.0,-0.0,-0.09809506854192995,4.534262485481927,0.9999999999999767,0.2678382690471414,0.5287651154268989,-0.009233040506737534,0.28805274657512137,0.0534262485482032,-0.08890522038252754,-0.5168415240199355,8.569105691056754,1.4053426248547358,2.9872241579558505,0.2512516329704485,1.1213063763608033,1739644440000000000,-0.9821930365762617,0,0,225.0,False,2025-02,0.5,0.7487483670295515
BTCUSDT:CONTROL:15:1739636100000000000:1:1739665080000000000,BTCUSDT:CONTROL:15:1739636100000000000:1,BTCUSDT,-1,1739665080000000000,1739657700000000000,97634.9,97698.5,97376.1,4.069182389936551,97682.4,15,15:1739636100000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,97636.7,97698.2,97660.0,97376.0,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,1.0,-0.7881856540083898,1.8302554027504454,0.6545812254075106,0.34414097669535115,0.8027906976744006,0.0974006573050493,2.0119395249303373,0.11866404715132275,0.6321723094053376,-2.086956521739048,0.12573673870333987,0.37328094302554027,0.49980353634582175,1.842767924528133,4.069182389936551,1739676120000000000,0.9484958729772968,1,1,184.0,False,2025-02,0.5,-0.842767924528133
SOLUSDT:CONTROL:15:1739659500000000000:-1:1739672340000000000,SOLUSDT:CONTROL:15:1739659500000000000:-1,SOLUSDT,1,1739672340000000000,1739669640000000000,194.13,193.32000000000002,194.94,1.000000000000035,193.47,15,15:1739659500000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,194.06,194.22,194.95,193.88,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,-1.0,-0.012345679012352173,0.7234042553191378,0.6144578313253021,-0.0021990929557244936,0.5030674846625827,-0.25506049240378864,1.219455476821133,0.2127659574468171,0.11940060577076358,-0.7656967840734834,0.19858156028366908,0.9361702127659549,1.1489361702127316,0.2870000000000093,1.000000000000035,1739674500000000000,-0.9817183630399743,0,0,36.0,False,2025-02,0.5,0.7129999999999908
SOLUSDT:CONTROL:15:1739672100000000000:1:1739684760000000000,SOLUSDT:CONTROL:15:1739672100000000000:1,SOLUSDT,-1,1739684760000000000,1739679360000000000,194.8,195.01,194.14,3.1428571428575682,194.95,15,15:1739672100000000000:1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,194.79,194.87,194.81,194.13,REJECTED_CONTROL_RETURN,1.0,0.0,-0.0,-0.942028985507299,1.1142857142856935,0.6964285714285442,0.15399223497636733,0.7613636363636583,-0.2019101974258925,0.724637069547603,0.02857142857140305,0.4163114521170787,-1.5673289183224468,0.14285714285717765,0.4285714285713706,0.5999999999999512,1.1137428571429655,3.1428571428575682,1739684880000000000,-0.9579598211780268,0,0,2.0,False,2025-02,0.5,-0.1137428571429655
XRPUSDT:CONTROL:60:1739653200000000000:-1:1739719080000000000,XRPUSDT:CONTROL:60:1739653200000000000:-1,XRPUSDT,1,1739719080000000000,1739715360000000000,2.7197,2.7066,2.7337,1.0687022900763108,2.7129,60,60:1739653200000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2.7143,2.7176,2.7338,2.714,REJECTED_CONTROL_RETURN,1.0,1.584962500721156,1.0,-0.04059040590406293,0.4915254237288049,0.471544715447148,-0.020305491345240723,0.5183823529411744,-0.1008730958085715,0.5394328429937818,0.38983050847457723,0.4101147294790769,-0.725016329196576,0.5254237288135475,0.576271186440699,1.110169491525451,0.24853282442747876,1.0687022900763108,1739725920000000000,0.7141268500548602,1,1,114.0,False,2025-02,0.5,0.7514671755725213
BTCUSDT:CONTROL:15:1739725200000000000:-1:1739731680000000000,BTCUSDT:CONTROL:15:1739725200000000000:-1,BTCUSDT,-1,1739731680000000000,1739728620000000000,96895.9,96944.5,96572.6,6.65226337448456,96897.2,15,15:1739725200000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,96904.9,96923.2,96906.6,96572.5,ACCEPTED_CONTROL_RETURN,0.0,0.0,1.0,-0.5868498527968085,0.5129469790381259,0.5319693094628237,0.007056696613212017,0.8693548387096618,-0.5700810656058826,0.7074391653057831,0.020961775585840593,-0.3883180858550315,-1.4444444444444067,0.4192355117139409,0.016029593094980688,0.5992601726264697,2.3930913580244044,6.65226337448456,1739734380000000000,-0.9445021191756332,0,0,45.0,False,2025-02,0.5,-1.3930913580244044
ETHUSDT:CONTROL:60:1739718000000000000:-1:1739732760000000000,ETHUSDT:CONTROL:60:1739718000000000000:-1,ETHUSDT,-1,1739732760000000000,1739730000000000000,2673.3,2686.6200000000003,2658.01,1.147897897897881,2674.61,60,60:1739718000000000000:-1,FIRST_RETURN_WAVE_OR_OPPOSING_SWING,2675.56,2676.32,2676.02,2658.0,ACCEPTED_CONTROL_RETURN,0.0,1.584962500721156,1.0,-0.17421335379894187,1.7810945273631056,0.6512050932241725,0.06612863491575761,0.5345911949685533,-0.06724414748826944,0.38818360457675977,0.2164179104477289,-0.037255808420143116,2.2836879432622132,2.0659203980099172,0.16293532338307393,1.6567164179104288,0.24143783783783485,1.147897897897881,1739735400000000000,-0.9840906476484819,0,0,44.0,False,2025-02,0.5,0.7585621621621652
