futures_close,spot_close,index_close,futures_return,spot_return,index_return,path_return,path_z,path_continuity,dominant_sign_fraction,max_single_bar_share,spot_path_return,spot_path_continuity,index_path_return,index_path_continuity,futures_pressure,flow_persistence,open_interest_1h_z,open_interest_5m_z,futures_return_z,event_peer_spot_path_breadth,confirmation_peer_spot_breadth,symbol,event_ts,event_direction,gradual_state,discrete_state,spot_delivery_ratio,index_delivery_ratio,entry_ts,entry_price,confirmation_price_extension,confirmation_open_interest_5m_z,confirmation_directional_futures_taker_pressure,confirmation_directional_spot_follow,confirmation_directional_index_follow,confirmation_directional_return_z,continuation_gross_return,reclaim_gross_return,route,trade_direction,horizon_minutes,gross_return,cost_return,net_return,context_score,state_quality,rank_score
95332.9,95325.37,95324.70212766,-0.0014203259912690669,-0.0015552486581977831,-0.001374278698703435,-0.022996241055290412,-2.3760195215468585,0.8674244329593506,0.8333333333333333,0.2067495232174437,-0.0232306250010339,0.8831572218256856,-0.023221098906937243,0.878684374319882,0.024049047480285246,-0.11915440386053129,1.3748310249384768,2.063724999715025,-0.7969322171251151,1.0,1.0,BTCUSDT,2024-12-20 09:05:00+00:00,-1.0,True,False,1.0101922720839442,1.0097780263785807,2024-12-20 09:10:00+00:00,95063.8,0.00282274010336403,1.140856266401387,0.22496067206873693,0.0028467331085959557,0.0026063535519771364,1.5990924601832819,0.004762065055257558,-0.005315377672678756,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,0.004762065055257558,0.002,0.0027620650552575583,4.078806693027859,2.224107768801128,9.0717056534013
3248.56,3250.0,3250.64772727,-0.0020449684775041277,-0.002083980848832212,-0.0017460984075832187,-0.018884393455477877,-2.3239393942190594,0.8614476808373425,0.75,0.21328834897376522,-0.018915355959304492,0.8693996718806151,-0.01875463867335725,0.8593335738665516,-0.18464501358666163,-0.054546084547282075,0.467601805895062,0.8549377332986026,-0.6818294623552232,1.0,0.75,ETHUSDT,2024-12-22 19:55:00+00:00,-1.0,True,False,1.001639581588872,0.9931289939268348,2024-12-22 20:00:00+00:00,3246.09,0.0007603368877286965,1.5179701589794412,0.153905120162112,0.0008803874273066725,0.0012655834038977076,0.23340422409429973,-0.011198087545323698,0.01333912491643785,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,-0.011198087545323698,0.002,-0.013198087545323698,2.203551499739988,0.30948877738385416,0.6819744595568872
2.1891,2.19,2.19014053,-0.0026459869452262197,-0.002963640605287754,-0.002752816022230542,-0.023699396143058493,-2.1929405469661494,0.9040470860332819,0.9166666666666667,0.20860038850013687,-0.023778953321696994,0.9013081771118705,-0.02350190873301583,0.9016136656231173,0.010634447496232324,-0.05685582188369501,0.2423012711765441,0.52397343079228,-0.5744254292382875,1.0,1.0,XRPUSDT,2024-12-22 20:00:00+00:00,-1.0,True,False,1.0033569285123665,0.9916669855699886,2024-12-22 20:05:00+00:00,2.1754,0.006258279658307053,0.46470972991725285,0.05103418227850276,0.006275356690525036,0.0066969049000772385,1.3764697975767002,-0.007033189298520037,0.013330881676933082,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,-0.007033189298520037,0.002,-0.009033189298520037,2.2576482441872643,0.9837763572652991,2.2210209656529454
94604.9,94643.9,94638.19234043,-0.0020116131203540277,-0.002033455867168854,-0.0018431226064787865,-0.014284690312761583,-3.0842612328976893,0.8047904721013597,0.8333333333333333,0.15311081488191375,-0.014268325491858747,0.7933260629085288,-0.014302482254940685,0.7755431554470742,-0.11066477186997448,-0.1510550599428764,0.10454264792590279,-0.5769856842127409,-1.00853174562159,1.0,1.0,BTCUSDT,2024-12-22 20:05:00+00:00,-1.0,True,False,0.998854380420959,1.0012455252294274,2024-12-22 20:10:00+00:00,94411.5,0.0020442915747492796,2.3546454332271,0.31956148072362467,0.0020698915488495118,0.0018987212619965277,1.025764809359989,0.0018599429094973141,0.013007949243471373,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,0.0018599429094973141,0.002,-0.00014005709050268593,2.284731789434752,2.6717536262645623,6.104240443464221
3340.72,3342.01,3342.66068182,-0.001624078587898481,-0.0017429393711019259,-0.0015524695212523199,0.03006379095440259,3.3007623275362037,0.8276949171183097,0.75,0.21482932419822204,0.030135268257538428,0.8157415491823261,0.03061909086280501,0.820951427493302,-0.2589972820372496,0.11302211977762681,0.8202041225260168,-0.48001685381995024,-0.5284616190281881,1.0,0.75,ETHUSDT,2024-12-23 03:35:00+00:00,1.0,True,False,1.002377521292782,1.0184707214484239,2024-12-23 03:40:00+00:00,3343.7,0.0008920232764193514,-0.06688588493702453,0.13515042068693406,0.0009271555533825193,0.0007155591102030456,0.3348451709576607,-0.008487603552950196,0.004067350539821102,GRADUAL_INFORMATION_DIFFUSION,1.0,120,-0.008487603552950196,0.002,-0.010487603552950196,3.729631285285941,0.045986157872267085,0.1715114130905057
95485.6,95514.01,95508.37893617,0.003310684692866772,0.0031264137374460432,0.003191368659404503,0.013520237961268222,2.3122318507244257,0.8870292296670745,0.75,0.21720579927638514,0.013490720347670404,0.934353896693804,0.01343469166792488,0.9362250343153619,0.41266789948682536,0.15546478662718885,3.0968126249835284,5.464000406829506,1.6794602669525662,1.0,1.0,BTCUSDT,2024-12-24 13:50:00+00:00,1.0,True,False,0.9978167829824905,0.993672722803518,2024-12-24 13:55:00+00:00,96028.4,0.005684626791893077,3.9387670333103912,0.30067375969855004,0.005594181003752752,0.005338451387837395,2.8513821987552093,0.02128328702758764,-0.012124538157461728,GRADUAL_INFORMATION_DIFFUSION,1.0,120,0.02128328702758764,0.002,0.019283287027587637,6.301974984055731,11.943775753513918,75.2693760138161
193.75,193.84,193.85475612,0.0009294640760018069,0.001032311436777178,0.001202545228368379,0.015919595386921337,2.8512457066599537,0.8039596736493156,0.8333333333333333,0.18780116830288054,0.015859729769051256,0.786998526443125,0.0158081540094539,0.7741497458769698,0.16440047559120852,0.07944080174239307,1.2120224499737369,-1.4933485586535507,0.33960333855910846,1.0,1.0,SOLUSDT,2024-12-28 17:20:00+00:00,1.0,True,False,0.9962395012928995,0.992999735561182,2024-12-28 17:25:00+00:00,193.95,0.0010322580645161228,1.1464419226551097,0.09660404987462723,0.0010827813066445202,0.0011584436127547448,0.37833033268672567,-0.0018045888115493236,-0.000567156483629816,GRADUAL_INFORMATION_DIFFUSION,1.0,120,-0.0018045888115493236,0.002,-0.0038045888115493236,4.225491124826546,0.5283163371757985,2.2323959938372058
92876.1,92914.4,92923.2093617,-0.002460467633012442,-0.002384513473849381,-0.002267377821276284,-0.010780849002998139,-2.839686803086091,0.8044396002723577,0.8333333333333333,0.19924653276223223,-0.010838713300364233,0.8428526091246854,-0.01072622594701933,0.87317836887661,-0.4932335113901367,-0.11721800768466173,2.297517773097119,-0.7985636584870547,-1.7978400221525348,1.0,0.5,BTCUSDT,2024-12-30 13:50:00+00:00,-1.0,True,False,1.0053673228657598,0.9949333251988208,2024-12-30 13:55:00+00:00,92796.4,0.0008581325012572139,2.3880290998411566,0.11120365751979422,0.0008398349249052472,0.0008902821916159098,0.6210503647311648,0.00890551788646965,-0.006509950817057519,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,0.00890551788646965,0.002,0.006905517886469649,6.277255178458388,0.8191744673138883,5.142167167006997
204.15,204.22,204.28536119,0.0045658817078493286,0.004515123493090911,0.00443528908114299,0.0314469417255836,4.910025452371981,0.9022541977193053,0.8333333333333333,0.25984551775130593,0.03148652336657953,0.8998070375696676,0.03183375316978321,0.8930001307899936,0.18346125057765827,0.22451414860890143,2.7109668546502035,-0.5432882017267903,2.216552997335862,0.75,1.0,SOLUSDT,2025-01-02 04:45:00+00:00,1.0,True,False,1.001258680139434,1.0123004471333032,2025-01-02 04:50:00+00:00,204.41,0.0012735733529267712,0.2525654727249279,0.06334078248385389,0.0011256026832588972,0.0007634649254599779,0.6093434792333393,0.0035223325668998218,-0.001174110855633348,GRADUAL_INFORMATION_DIFFUSION,1.0,120,0.0035223325668998218,0.002,0.0015223325668998217,10.27495071472608,0.3062349936927555,3.1465494673175143
3586.41,3587.5,3587.55818182,3.067181023830301e-05,-2.229940293396737e-05,3.0218528172198944e-05,0.016063484925245675,3.45311363626377,0.8235244275920746,0.8333333333333333,0.2513164003174393,0.015948100382148667,0.8175572715494523,0.016180301895934335,0.8285517457390718,-0.3504361352902732,0.059203476386829414,2.38525776701332,-0.6153013089465111,-0.005639110321541745,1.0,1.0,ETHUSDT,2025-01-03 16:20:00+00:00,1.0,True,False,0.9928169669511958,1.0072722059523378,2025-01-03 16:25:00+00:00,3594.01,0.002119110754208453,-0.03760328172928907,0.24387223599079477,0.0020772834606965773,0.0020428581878526586,1.5001458267964267,-0.0008653286996975762,0.0026043333212762976,GRADUAL_INFORMATION_DIFFUSION,1.0,120,-0.0008653286996975762,0.002,-0.0028653286996975762,8.02228069255338,0.3186260505390634,2.5561076133840657
3167.73,3169.57,3170.04136364,-0.0032997557489959917,-0.0031406002399751998,-0.002702575567703036,-0.02849720534835143,-3.913262822433837,0.8416149962544536,0.8333333333333333,0.2335901299004423,-0.028287692860029523,0.841674597261675,-0.02818896558047257,0.8215197416039552,-0.134309245636005,-0.13779962994764225,1.05489257050452,-1.4778985331643018,-1.8977655352904221,1.0,1.0,ETHUSDT,2025-01-09 20:20:00+00:00,-1.0,True,False,0.9926479636946566,0.9891835089051393,2025-01-09 20:25:00+00:00,3167.18,0.00017362590877390005,0.6362713748298998,0.26179292822202027,0.00016091805361817535,0.0005092999705418322,0.07478357498091276,-0.012436931276403662,0.01715406134163522,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,-0.012436931276403662,0.002,-0.014436931276403662,5.639756561360348,0.06627854181302845,0.37379484106742333
190.7,190.78,190.78777819,0.0005245213862723475,0.0005767466407089472,0.0005569753930698695,0.016496091525580958,2.9757973626206766,0.8810451083793455,0.9166666666666667,0.21102091729451158,0.01643583041388119,0.8960297032675129,0.016423398503970787,0.9123812878404401,-0.19908642689092626,0.104069080479247,0.45369768463394533,0.7423364358835842,0.26501424913164184,1.0,1.0,SOLUSDT,2025-01-11 21:15:00+00:00,1.0,True,False,0.996346946086816,0.9955933184841123,2025-01-11 21:20:00+00:00,191.12,0.002202412165705381,1.816838582721049,0.1484921241767303,0.0024082520408406083,0.002499614439039455,1.0216460754409022,-0.016272498953537107,0.008580996232733451,GRADUAL_INFORMATION_DIFFUSION,1.0,120,-0.016272498953537107,0.002,-0.01827249895353711,3.493711477828979,2.1115775266067964,7.3772426410318905
91576.6,91610.01,91670.46606383,-0.0015788509312830712,-0.0015963671320964323,-0.0016813917530207334,-0.014359705908887577,-3.584955018618389,0.8657469720601556,0.8333333333333333,0.18250166955834946,-0.01436935541474682,0.8549825947518208,-0.014144807517117997,0.8182244132070452,0.18779714702317452,-0.09011411194340928,2.7797627855161973,1.2761108205180296,-1.00887338710481,1.0,1.0,BTCUSDT,2025-01-13 10:45:00+00:00,-1.0,True,False,1.0006719849222867,0.9850346244461334,2025-01-13 10:50:00+00:00,91464.4,0.0012252038184428216,1.861725062038454,0.15336499612189736,0.0012014636144126456,0.0011359086076740965,0.7776950446718668,0.010325328761791375,-0.002966181377672461,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,0.010325328761791375,0.002,0.008325328761791375,9.775927921504667,1.6422781164566964,16.05479249354511
3311.79,3313.98,3313.82707317,-0.005453444795733731,-0.005293780372927159,-0.005262542016740923,-0.02085422717720853,-3.3510528927066447,0.806690463789349,0.75,0.250455995415178,-0.020825812020714096,0.8140516150126038,-0.020853794443826956,0.8155716600622956,-0.2747408960094204,-0.14287676414821585,0.5401289880781168,-1.1487776955752436,-2.636240726185262,1.0,0.75,ETHUSDT,2025-01-16 08:50:00+00:00,-1.0,True,False,0.998637439006827,0.9999792496083458,2025-01-16 08:55:00+00:00,3307.84,0.001192708474873072,-0.07381758209100932,0.09927650659558018,0.0015370982677200828,0.0013525310716797634,0.5766583742895739,-0.00837102157299019,0.0071799119667215194,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,-0.00837102157299019,0.002,-0.01037102157299019,3.122529602558585,0.07619780001735366,0.23792988620402586
3371.77,3372.07,3372.08536585,0.003931473302349886,0.00385074118192108,0.0037633062907165282,0.018380884230920103,2.403081581970092,0.8327744430744037,0.9166666666666667,0.2509322622876261,0.01816479807941107,0.8374216877321947,0.01816898658992372,0.8369544816950155,0.2451472710898066,0.15881286018642973,0.5410080476093526,2.4961420837895636,1.8890759899522935,1.0,0.5,ETHUSDT,2025-01-17 01:40:00+00:00,1.0,True,False,0.9882439740768546,0.9884718472553169,2025-01-17 01:45:00+00:00,3376.13,0.0012930893862868054,2.2433824530302697,0.23790189258191408,0.0014579810733756915,0.001298345605228235,0.6130984155297998,-0.002254060122092505,0.0005568505952081582,GRADUAL_INFORMATION_DIFFUSION,1.0,120,-0.002254060122092505,0.002,-0.004254060122092505,2.8269117398291645,0.7643444156313319,2.1607342018210747
3506.42,3507.45,3506.95560976,0.00036796429164809297,0.000524735291648426,0.00028490999714847476,0.024370398491999623,3.7872830004615654,0.970288582695782,0.9166666666666667,0.28661898697675553,0.02436899676762927,0.9789291590171869,0.02409729034911301,0.9856618316932572,-0.16488997976567088,0.12601207733600464,2.1143708339014675,1.5488974535907267,0.16589552345928826,0.75,0.75,ETHUSDT,2025-01-17 20:40:00+00:00,1.0,True,False,0.9999424825010221,0.9887934477978984,2025-01-17 20:45:00+00:00,3510.88,0.001271952589821046,1.121745383612115,0.036339102215686925,0.0011910394222987009,0.0008427080621107308,0.6154609554282411,-0.010786469489130868,0.009020530465296495,GRADUAL_INFORMATION_DIFFUSION,1.0,120,-0.010786469489130868,0.002,-0.012786469489130868,7.868133239206982,0.6331917933016435,4.982037395669738
106247.9,106200.0,106185.6625,0.0036840268516264985,0.003464185458129876,0.003381481099872019,0.011587099599463357,2.4537632632698116,0.9095754254832275,0.8333333333333333,0.2891923265434777,0.010955270664322114,0.8881611296068377,0.01087682840315729,0.8819264412936164,0.30898733147527,0.14731800015925026,0.4229540444780124,1.5677070694940325,2.289388394982817,0.5,1.0,BTCUSDT,2025-01-19 20:00:00+00:00,1.0,True,False,0.9454713468441658,0.9387015542406347,2025-01-19 20:05:00+00:00,106392.0,0.0013562621002392028,0.04064654894647222,0.004705855752751731,0.0014826103710472438,0.0015797110556672322,0.8178920027489046,-0.031177156177156218,0.005489134521392547,GRADUAL_INFORMATION_DIFFUSION,1.0,120,-0.031177156177156218,0.002,-0.03317715617715622,1.3232777525637305,0.2377174880098877,0.31456626327881976
255.21,255.55,255.52484713,0.013968030129589692,0.014584413022629583,0.014551321322465505,0.0415634890085359,2.3169555713903334,0.9353943544532768,0.9166666666666667,0.3143532181181465,0.04248645860453504,0.9351025896423338,0.04225000045281391,0.9523504117278518,0.13284412013699964,0.07987920122773577,0.2226518640155914,1.3475722197802336,2.440526769830945,1.0,1.0,SOLUSDT,2025-01-21 18:35:00+00:00,1.0,True,False,1.0222062588588168,1.0165171755464757,2025-01-21 18:40:00+00:00,256.13,0.0036048744171466307,-0.17553472362045822,0.04853775288037565,0.003515628620988309,0.0034038838452312703,0.6073134268502091,-0.0036700113223753217,0.012220356850037084,GRADUAL_INFORMATION_DIFFUSION,1.0,120,-0.0036700113223753217,0.002,-0.005670011322375322,2.4289954646956855,0.04522376217940745,0.10984831323025696
2.9246,2.9258,2.92561316,-0.0028680707996722177,-0.003037285843171089,-0.003074605943918174,-0.0186649051130523,-3.251335625582374,0.8001269193591259,0.75,0.14246699142663843,-0.01882504129234408,0.7970007615789247,-0.018764970107673973,0.7875816492169624,-0.12397664052798896,-0.13485546664350304,0.009166814219827013,-0.05642488549736413,-1.0563551416489332,1.0,0.75,XRPUSDT,2025-02-01 19:40:00+00:00,-1.0,True,False,1.0085795335321475,1.00536113063611,2025-02-01 19:45:00+00:00,2.9217,0.0009915885933118318,-0.08236807730953152,0.1462086011469027,0.0009232505913208122,0.0008599296171709625,0.3572177524457794,-0.00102679946606421,0.0002738131909505448,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,-0.00102679946606421,0.002,-0.00302679946606421,1.9689963392779872,0.04491082399624035,0.08842924804255524
220.1,220.21,220.20577003,-0.0016796426764740247,-0.0016788043598996438,-0.0017391535814113013,-0.0185011241439641,-2.7874745792931512,0.8233566130532155,0.8333333333333333,0.23353841444976106,-0.01858112169897641,0.8478016338706523,-0.018658347143277076,0.8335308390909726,-0.249799195125482,-0.10740169867557658,1.354201003867081,0.2266341991962794,-0.5864571184136071,1.0,0.75,SOLUSDT,2025-02-01 20:10:00+00:00,-1.0,True,False,1.0043239294212514,1.0084980241248893,2025-02-01 20:15:00+00:00,219.28,0.0037255792821444533,0.485613630867793,0.35654607946824834,0.0034116529554477637,0.0033960346993957558,1.3382726580060769,0.016964611455673073,-0.001960963152134343,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,0.016964611455673073,0.002,0.014964611455673073,4.502577408967495,0.7383387067852067,3.3244271813373474
2568.32,2566.27,2567.22976905,-0.03329435578221851,-0.03206464690902422,-0.03218253624185774,-0.10065769174071448,-7.765956214037921,0.9500529442681948,0.8333333333333333,0.3292133203767504,-0.10166038053800719,0.9449085460225066,-0.10120230749937331,0.9623679226697364,-0.22219875710735393,-0.1005200230012588,9.424082941158533,24.769481178933166,-13.219001868530798,1.0,0.5,ETHUSDT,2025-02-03 01:55:00+00:00,-1.0,True,False,1.009961372846454,1.0054105726968359,2025-02-03 02:00:00+00:00,2334.44,0.09106341888861202,19.397399687075335,0.1632571675987139,0.09305069646107977,0.10008420607672175,36.42686997570845,-0.08183975600143922,0.07209866177755697,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,-0.08183975600143922,0.002,-0.08383975600143923,64.09134091979533,357.84663688093406,22934.870801338147
2.0933,2.0882,2.07238184,-0.04291982597234656,-0.04393943653700616,-0.05680164926453146,-0.13096037434122554,-4.458490756036027,0.8096576829763537,0.75,0.26535024067642143,-0.13365110579191686,0.8174170106231203,-0.14105571040014997,0.8327510291907056,-0.14649019515967587,-0.06295644350099112,4.635015312681756,5.69962389419161,-10.289141773290092,1.0,0.5,XRPUSDT,2025-02-03 01:55:00+00:00,-1.0,True,False,1.0205461496595944,1.0770869517570283,2025-02-03 02:00:00+00:00,1.9782,0.05498495198968145,0.37329911699475626,0.1852362834737349,0.05517724554125303,0.054223205603382674,13.223013045060712,-0.14199777575573758,0.12122131230411481,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,-0.14199777575573758,0.002,-0.14399777575573758,15.25617549330973,4.120946177498243,62.8698780823971
191.91,191.97,191.96953961,-0.0022381271541798142,-0.0022374284121271515,-0.0023184829683069452,-0.024704050813482148,-2.6622083485529244,0.806244309748162,0.7916666666666667,0.18038035498557423,-0.024848874798673926,0.8153766436892128,-0.02483822488662657,0.8183098406550225,-0.023915579053424563,-0.09324977189174011,1.9395536895783334,1.9221472236806183,-0.5139344254616057,1.0,0.75,SOLUSDT,2025-02-06 15:50:00+00:00,-1.0,True,False,1.005862357808653,1.005431257981027,2025-02-06 15:55:00+00:00,190.67,0.006461362096816248,0.08050927755813916,0.20400627841355756,0.006532725942493656,0.006529443472512497,1.5406334663785592,0.0007342528976765905,-0.004195730843866263,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,0.0007342528976765905,0.002,-0.0012657471023234095,4.99496511649607,0.381895240466002,1.9075534042835582
2616.28,2617.63,2617.5647619,0.0025181893069374794,0.002470931489747308,0.0024587743462785028,0.016544909474865754,2.083610731626621,0.813852345745038,0.8333333333333333,0.20716851916298906,0.016540189721885312,0.810474544954922,0.01662624335170193,0.8289091434222624,-0.03110537630060417,0.16801249034328603,1.1961656606027058,0.0803852298197017,0.6219494138203366,1.0,0.5,ETHUSDT,2025-02-07 23:45:00+00:00,1.0,True,False,0.9997147308066199,1.004915945714888,2025-02-07 23:50:00+00:00,2619.39,0.001188710688458272,0.03005138553538532,0.09930645219941425,0.0012446265055157113,0.001512621571650996,0.30707258552843,0.006604591145266792,-0.011456865911529057,GRADUAL_INFORMATION_DIFFUSION,1.0,120,0.006604591145266792,0.002,0.0046045911452667915,3.1034593105872914,0.04299805151858496,0.13344270332246452
2.4767,2.4773,2.47690632,0.0023041019147160835,0.0022630844170771214,0.0021027731789248216,0.01488800684932623,2.144768093802613,0.9237722901936204,0.9166666666666667,0.17098688357974673,0.014638573114777675,0.9085481102935463,0.014397508249331947,0.90826653433553,-0.09571619627968242,0.0658389966600984,2.067836526655798,-2.8290873944131256,0.646592272596937,1.0,1.0,XRPUSDT,2025-02-11 05:00:00+00:00,1.0,True,False,0.9832459954463386,0.9670541124169029,2025-02-11 05:05:00+00:00,2.4899,0.005329672548148645,0.3045224957430473,0.20897089078221232,0.0053945380419268,0.005310002410317649,1.477470432452223,0.010602835455239212,-0.003976063295714649,GRADUAL_INFORMATION_DIFFUSION,1.0,120,0.010602835455239212,0.002,0.008602835455239212,5.571715393305883,0.819290591589966,4.564854000752497
165.01,165.11,165.13565374,-0.0016954288045480936,-0.0016944028259606725,-0.001468856929480289,-0.025429916117245988,-4.63906103565208,0.8509556008453643,0.8333333333333333,0.18164097607924304,-0.025473752459288512,0.8581869427600738,-0.02545312168169911,0.8491033811738716,0.09919918794378901,-0.10528161134691279,1.288010054339314,0.8395330147833895,-0.6396433810251185,1.0,1.0,SOLUSDT,2025-02-24 01:25:00+00:00,-1.0,True,False,1.0017238099347405,1.0009125301218507,2025-02-24 01:30:00+00:00,164.76,0.0015150596933519722,0.6504063512625976,0.0957403394662012,0.0016972787004769785,0.0018097023973737691,0.5695010266131396,0.020211216314639402,-0.005644573925709939,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,0.020211216314639402,0.002,0.0182112163146394,7.52685708699902,0.5127823414130406,3.8596394005526955
2192.31,2193.5,2193.89952381,0.0035825462487473203,0.004070273704327221,0.0044248317026065465,-0.04483544141315399,-4.038635853702074,0.8049141073030857,0.75,0.226159183776476,-0.04491190980624893,0.7970173437857773,-0.04477793865999313,0.8082368049431371,0.10808085524654443,-0.08056387081148042,0.04127867790893258,-0.08226436410722289,0.9646982036034086,1.0,0.75,ETHUSDT,2025-03-03 18:45:00+00:00,-1.0,True,False,1.001705534521012,0.9987174710151513,2025-03-03 18:50:00+00:00,2189.66,0.0012087706574344104,0.26721977686482207,0.02697872401509538,0.0010445389584310405,0.000877709623295253,0.2923319989490944,0.03353945361380306,-0.004356840788067529,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,0.03353945361380306,0.002,0.03153945361380306,2.53870638029418,0.1133999184501735,0.28788909649429517
2.4653,2.4659,2.46574789,0.0016644680590974792,0.0012579383645946463,0.0015925412148776186,-0.06470836433721705,-3.919013453708839,0.946627796244582,0.8333333333333333,0.3000687834365973,-0.06507317278422531,0.9582492690069144,-0.06519205720861854,0.9223321538993516,-0.01673935034040297,-0.0922106835917459,1.1551357989827442,-2.786806823255792,0.3107235985449634,1.0,0.75,XRPUSDT,2025-03-03 18:45:00+00:00,-1.0,True,False,1.005637732474694,1.007474966742797,2025-03-03 18:50:00+00:00,2.4597,0.0022715288200217953,-0.12682677903796089,0.04107589498993436,0.0021922710956168157,0.00206053139112361,0.42483281959145336,0.027686303207708374,-0.0099199089319838,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,0.027686303207708374,0.002,0.025686303207708372,6.662686856207445,0.03924602006959814,0.26148394207616515
136.73,136.76,136.76248412,-0.00830303386254716,-0.00844624214428169,-0.00761149810562145,-0.053262392252988455,-4.379439437288498,0.8129100188990471,0.8333333333333333,0.3058047218490674,-0.05366690100872429,0.8158884823074949,-0.05361323479722291,0.7992689293833677,-0.13968416126975436,-0.09142040023756663,1.1654735727071097,-0.038099431745216766,-1.6740262494994624,1.0,0.5,SOLUSDT,2025-03-07 00:40:00+00:00,-1.0,True,False,1.0075946411459418,1.006587059450278,2025-03-07 00:45:00+00:00,136.22,0.003729978790316668,0.08933314917034127,0.009664543767126443,0.003442596331679759,0.003338400651128559,0.7522727086999328,-0.03575099104389956,0.03787990016150333,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,-0.03575099104389956,0.002,-0.03775099104389956,6.424401029428678,0.1276355336390255,0.819981853702234
136.44,136.5,136.48189903,0.0002199010454164707,7.32627569099975e-05,-8.625460494116055e-05,-0.0164283697703409,-2.6313005082463268,0.8307050546344246,0.8333333333333333,0.14791666590174507,-0.01656533084638845,0.8506652228696703,-0.016853227178633468,0.8594204406607273,-0.0019415521876834374,-0.10804110445476123,0.2598550788163295,0.12505285349167583,0.05111838000534894,1.0,1.0,SOLUSDT,2025-03-09 10:45:00+00:00,-1.0,True,False,1.0083368634844592,1.0258612031645153,2025-03-09 10:50:00+00:00,135.91,0.003884491351509811,0.05112488223501333,0.3279517527622092,0.0037432610041463477,0.003540593071819309,0.8013011457001897,0.0012508277536603662,-0.0011036715473475844,GRADUAL_INFORMATION_DIFFUSION,-1.0,120,0.0012508277536603662,0.002,-0.0007491722463396338,2.294862385966934,0.2412917131337509,0.5537312765161686
119.39,119.45,119.44364227,0.0026838898942136424,0.002430745926736755,0.0024618436113952313,0.04199531010910107,2.708286508346547,1.0,0.9583333333333333,0.19390806503218336,0.04223571834657047,0.9960176714232699,0.041314672684630516,1.0,-0.0544951708553999,0.05810180680317254,0.32979040095394435,0.497938018189509,0.7175391079994642,1.0,1.0,SOLUSDT,2025-03-11 02:05:00+00:00,1.0,True,False,1.0057246448911756,0.9837925372451757,2025-03-11 02:10:00+00:00,119.96,0.004774269201775594,0.8913496257831924,0.11208650686663413,0.0049271468003482255,0.004783154868288619,1.2590649216810508,0.00216738912971004,-0.006835611870623648,GRADUAL_INFORMATION_DIFFUSION,1.0,120,0.00216738912971004,0.002,0.00016738912971004,3.451392843422633,1.4370332771974117,4.959766368679319
1865.03,1866.07,1865.75904762,0.005910096873330772,0.00586366941012173,0.005605645187197972,0.042459143171263314,2.6708710003274025,0.8534210930779986,0.75,0.16023120166868374,0.042351106770177616,0.8501454996383806,0.04219617187075375,0.8724120581641182,0.06484108968770141,0.06333717939155743,2.3877240410160705,8.544894051125997,1.8193786909794298,1.0,0.5,ETHUSDT,2025-03-11 02:10:00+00:00,1.0,True,False,0.9974555209310295,0.9938064859328687,2025-03-11 02:15:00+00:00,1865.55,0.0002788158903610505,-0.21408478550380086,0.008290367150382671,0.0002679068985971256,0.00047231202381325943,0.09825317537059372,-0.003618235908981249,-0.0013347270242018983,GRADUAL_INFORMATION_DIFFUSION,1.0,120,-0.003618235908981249,0.002,-0.005618235908981249,5.79142684396079,0.001764391934183772,0.010218346810899795
84899.8,84942.85,84947.24933333,0.0017789707766286966,0.001877846972124786,0.0018352497033777837,0.025561926421183045,4.802405286721156,0.8900141841383268,0.8333333333333333,0.21908036799478928,0.02554469817043703,0.8965139201659779,0.025645646704818503,0.8647443565826927,-0.06542461413029854,0.07785590249791981,0.985426157304509,-0.8307106356101247,0.8381317392680712,1.0,0.5,BTCUSDT,2025-03-14 15:30:00+00:00,1.0,True,False,0.9993260190776647,1.0032751946099836,2025-03-14 15:35:00+00:00,84971.6,0.0008457028167321301,2.8140389934137082,0.13685806845073234,0.000938543700053529,0.0009214102034675875,0.40403536258374007,-0.008097999802286981,0.01038346930033096,GRADUAL_INFORMATION_DIFFUSION,1.0,120,-0.008097999802286981,0.002,-0.010097999802286982,7.07177166607415,0.6189900528373128,4.377356317236649
