scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,entry_execution_mode,entry_order_type,entry_expiry_ts_ns,entry_client_order_id,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,causal_exit_reason_codes,causal_exit_open_position,actual_entry_price,opened_ts_ns,opened_bar_index,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason,partial_entry_abort_requested,partial_entry_abort_opened_quantity,partial_entry_open_parent_count,partial_entry_flatten_attempts,partial_entry_cancel_retry_count
OICB-1709160000000000000-000408,OICB_C,OICB_C,LONG,LONG,1709160300000000000,2024-02-28,22,1709160300000000000,61313.2,61313.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240228-224500-001-000-109,61168.19999999999,61591.399999999994,SHOCK_RANGE_EXTENSION,61184.1,108.14999999999964,10.755,82780.00336397,2483.4001009190997,230.8890135999975,0.8312080856843802,0.0007,,False,False,(),False,61313.299999999996,1709160300000000000,4244,3,61313.2,61144.9,0.0,168.39999999999418,0.0,1.1605789110957094,0.0,1.5570966250577416,-0.3730734029174244,-0.3730734029174244,,,61168.1,1709160420000000000,2024-02-28,22,2.0,-2483.7272199,-0.002368164819052263,-1.000131722222601,STOP,,,,,,
OICB-1709165700000000000-000421,OICB_C,OICB_C,SHORT,SHORT,1709166000000000000,2024-02-29,0,1709166000000000000,61824.2,61824.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-002000-001-000-112,62054.200000000004,61088.8,SHOCK_RANGE_EXTENSION,62024.3,97.46500000000015,7.601,80296.27614407,2408.8882843221,316.9120780400052,2.048394318117642,0.0007,,False,False,(),False,61824.1,1709166000000000000,4339,46,61242.3,62041.0,581.7999999999956,216.90000000000146,2.528465884398005,0.9426336375488743,5.969322320833066,2.225414251269698,1.3685509643001026,1.5633784709759544,1.70916774e+18,1.7091678e+18,61491.9,1709168700000000000,2024-02-29,1,45.0,1868.9247588,0.005373309114083296,0.7758453436648042,TIMEOUT,TIMEOUT,,,,,
OICB-1709175600000000000-000433,OICB_C,OICB_C,LONG,LONG,1709175780000000000,2024-02-29,3,1709175780000000000,61754.2,61754.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-030300-001-000-116,61726.200000000004,62007.7,SHOCK_RANGE_EXTENSION,61731.55,66.53500000000022,21.507,82165.20090287,2464.9560270860998,114.60909903999591,1.4540005016691717,0.0007,,False,False,(),False,61754.3,1709175780000000000,4502,3,61763.4,61645.0,9.099999999998545,109.30000000000291,0.32384341637007175,3.889679715302796,0.13677012098893085,1.6427444202299923,-0.7020416413178864,-0.676755952622348,,,61726.1,1709175900000000000,2024-02-29,3,2.0,-2465.48247396,-0.00045664836294807593,-1.0002135725214223,STOP,,,,,,
OICB-1709182200000000000-000447,OICB_C,OICB_C,LONG,LONG,1709182320000000000,2024-02-29,4,1709182320000000000,62572.7,62572.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-045200-001-000-119,62395.7,62862.4,SHOCK_RANGE_EXTENSION,62403.55,98.66999999999898,9.032,79699.71842891,2390.9915528673,264.7214494799972,0.7620100785042011,0.0007,,False,False,(),False,62572.8,1709182320000000000,4611,13,62800.0,62321.0,227.1999999999971,251.8000000000029,1.2828910220213983,1.4217955957086088,2.302624911320558,2.5519408128104337,0.018635135194696017,0.5259832184868655,,,62395.6,1709183040000000000,2024-02-29,5,12.0,-2390.57061216,-0.002831901401247896,-0.9998239472210618,STOP,,,,,,
OICB-1709186700000000000-000458,OICB_C,OICB_C,LONG,LONG,1709186820000000000,2024-02-29,6,1709186820000000000,62999.9,62999.9,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-060700-001-000-122,62761.2,63318.899999999994,SHOCK_RANGE_EXTENSION,62769.1,99.2500000000011,7.093,77309.14781675,2319.2744345025,326.9727420000052,0.7044222511979323,0.0007,,False,False,(),False,63000.0,1709186820000000000,4686,9,63387.0,62864.4,387.0,135.59999999999854,1.6206030150753572,0.5678391959798865,3.8992443324936596,1.3662468513853607,0.6202230154096399,0.9123974621713122,1.70918724e+18,,63318.8,1709187300000000000,2024-02-29,6,8.0,1634.06292612,0.005060317460317506,0.7045578142073202,TARGET,,,,,,
OICB-1709187300000000000-000459,OICB_C,OICB_C,LONG,LONG,1709187420000000000,2024-02-29,6,1709187420000000000,63291.8,63291.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-061700-001-000-125,63143.80000000001,63691.399999999994,SHOCK_RANGE_EXTENSION,63184.05,131.50499999999994,10.004,78943.21074287,2368.2963222861,236.72530572000124,1.311802054940856,0.0007,,False,False,(),False,63291.9,1709187420000000000,4696,7,63550.0,63102.8,258.09999999999854,189.09999999999854,1.7427413909521523,1.2768399729912876,1.9626630166153276,1.4379681380935982,0.3623146656802494,0.7143751255728558,,,63143.7,1709187780000000000,2024-02-29,6,6.0,-2367.99601968,-0.002341531854787174,-0.9998731988884693,STOP,,,,,,
OICB-1709187900000000000-000460,OICB_C,OICB_C,SHORT,SHORT,1709188260000000000,2024-02-29,6,1709188260000000000,63129.4,63129.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-063100-001-000-128,63372.0,62767.399999999994,SHOCK_RANGE_EXTENSION,63326.4,140.54999999999927,6.932,76575.21472319,2297.2564416957,331.39501080000025,0.8258188297383761,0.0007,,False,False,(),False,63129.299999999996,1709188260000000000,4710,3,63121.5,63388.0,7.799999999995634,258.70000000000437,0.032138442521613075,1.0659250103007816,0.05549626467446229,1.8406261117040605,-0.2675993515591145,-0.24374404371691977,,,63372.1,1709188380000000000,2024-02-29,6,2.0,-2296.92499336,-0.0038460746436282823,-0.9998557199232597,STOP,,,,,,
OICB-1709196900000000000-000475,OICB_C,OICB_C,LONG,LONG,1709197080000000000,2024-02-29,8,1709197080000000000,62931.2,62931.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-085800-001-000-131,62849.9,63147.2,SHOCK_RANGE_EXTENSION,62857.350000000006,92.79000000000087,13.145,74278.28972983,2228.3486918948997,169.5199887599887,0.7525372284009891,0.0007,,False,False,(),False,62931.299999999996,1709197080000000000,4857,4,62936.1,62773.5,4.80000000000291,157.79999999999563,0.05896805896809894,1.9385749385750235,0.05172971225350647,1.7006142903329469,-0.5214945484993108,-0.4926096362490265,,,62849.799999999996,1709197260000000000,2024-02-29,9,3.0,-2228.69229165,-0.0012950630290491378,-1.0001541947884323,STOP,,,,,,
OICB-1709205000000000000-000485,OICB_C,OICB_C,LONG,LONG,1709205120000000000,2024-02-29,11,1709205120000000000,62987.5,62987.5,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-111200-001-000-134,62909.9,63177.9,SHOCK_RANGE_EXTENSION,62914.75,60.81500000000015,13.025,72049.59743818,2161.4879231454,165.9433693600002,0.6138192679396846,0.0007,,False,False,(),False,62987.6,1709205120000000000,4991,5,63046.0,62857.2,58.400000000001455,130.40000000000146,0.7516087516087985,1.6782496782497598,0.960289402285642,2.1442078434596916,-0.2411456399513383,-0.1809263010374644,,,62909.799999999996,1709205360000000000,2024-02-29,11,4.0,-2161.2145445,-0.0012351637465152334,-0.9998735229364584,STOP,,,,,,
OICB-1709207100000000000-000489,OICB_C,OICB_C,SHORT,SHORT,1709207520000000000,2024-02-29,11,1709207520000000000,62973.8,62973.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-115200-001-000-137,63144.99999999999,62649.2,SHOCK_RANGE_EXTENSION,63120.350000000006,112.72999999999993,8.073,69888.38289368,2096.6514868104,259.7015728799979,0.9104253003860601,0.0007,,False,False,(),False,62973.7,1709207520000000000,5031,15,62636.8,63131.7,336.8999999999942,158.0,1.9667250437828532,0.9223584354933101,2.988556728466197,1.4015789940565961,0.9579173789407363,0.9579173789407363,1.70920836e+18,,62649.299999999996,1709208360000000000,2024-02-29,12,14.0,1908.9730647,0.005151356836266592,0.9104865909804056,TARGET,,,,,,
OICB-1709208600000000000-000490,OICB_C,OICB_C,SHORT,SHORT,1709208780000000000,2024-02-29,12,1709208780000000000,62511.6,62511.6,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-121300-001-000-140,62725.9,61955.399999999994,SHOCK_RANGE_EXTENSION,62654.7,111.6349999999984,7.127,71797.35595838,2153.9206787514,302.1970715600034,1.551381893212401,0.0007,,False,False,(),False,62511.5,1709208780000000000,5052,8,62500.0,62727.0,11.5,215.5,0.05363805970149217,1.0051305970149185,0.10301428763380809,1.9303981726161428,-0.2905923923970322,-0.2521799751618981,,,62726.0,1709209200000000000,2024-02-29,12,7.0,-2153.53886375,-0.003431368628172416,-0.9998227348828735,STOP,,,,,,
OICB-1709213100000000000-000498,OICB_C,OICB_C,SHORT,SHORT,1709213220000000000,2024-02-29,13,1709213220000000000,62368.3,62368.3,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-132700-001-000-143,62560.600000000006,61967.7,SHOCK_RANGE_EXTENSION,62553.399999999994,90.58499999999985,7.461,69643.81709463,2089.3145128388996,279.99706275999205,1.1193504385746162,0.0007,,False,False,(),False,62368.19999999999,1709213220000000000,5126,6,62050.0,62725.0,318.1999999999898,356.8000000000102,1.6538461538459632,1.854469854469753,3.5127228569850453,3.938841971628976,-0.01127322540064394,0.8246774366983949,,,62560.700000000004,1709213520000000000,2024-02-29,13,5.0,-2088.70866603,-0.003086508829820559,-0.9997100260371636,STOP,,,,,,
OICB-1709230200000000000-000528,OICB_C,OICB_C,LONG,LONG,1709230320000000000,2024-02-29,18,1709230320000000000,61497.8,61497.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-181200-001-000-146,61280.4,62057.5,SHOCK_RANGE_EXTENSION,61295.0,182.9,6.675,67555.1084286,2026.6532528579999,303.5767176000007,1.5581276908832222,0.0007,,False,False,(),False,61497.9,1709230320000000000,5411,17,61613.3,61100.0,115.40000000000146,397.90000000000146,0.5305747126436848,1.8294252873563286,0.6309458720612436,2.175505740841998,-0.055161608348589054,0.0956007437903775,,,61280.3,1709231280000000000,2024-02-29,18,16.0,-2026.1611395,-0.003538332203213419,-0.999757179301735,STOP,,,,,,
OICB-1709231700000000000-000530,OICB_C,OICB_C,SHORT,SHORT,1709232120000000000,2024-02-29,18,1709232120000000000,60812.0,60812.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-184200-001-000-149,60982.5,60375.7,SHOCK_RANGE_EXTENSION,60877.85,118.40499999999993,7.681,65528.9472891,1965.8684186729997,255.92853067999874,1.3724284336988322,0.0007,,False,False,(),False,60811.9,1709232120000000000,5441,17,60452.0,60989.0,359.90000000000146,177.09999999999854,2.109613130128983,1.0381008206330602,3.039567585828315,1.4957138634348097,0.40986602674305267,1.0737969278760007,,,60982.59999999999,1709233080000000000,2024-02-29,18,16.0,-1965.99918815,-0.0028070163898840494,-1.0000665199541119,STOP,,,,,,
OICB-1709237700000000000-000537,OICB_C,OICB_C,LONG,LONG,1709237880000000000,2024-02-29,20,1709237880000000000,62029.7,62029.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-201800-001-000-152,61923.80000000001,62269.5,SHOCK_RANGE_EXTENSION,61930.15,78.76000000000131,9.889,63562.94810095,1906.8884430285,192.81828443999288,0.7914993276869444,0.0007,,False,False,(),False,62029.799999999996,1709237880000000000,5537,9,62280.0,61932.8,250.20000000000437,96.99999999999272,2.3603773584909313,0.9150943396226985,3.1767394616556652,1.2315896394107555,0.592875464751809,0.8452680744119289,1.70923836e+18,,62269.40000000001,1709238360000000000,2024-02-29,20,8.0,1508.96804784,0.0038626595604050492,0.7913247643598244,TARGET,,,,,,
OICB-1709245200000000000-000553,OICB_C,OICB_C,SHORT,SHORT,1709245680000000000,2024-02-29,22,1709245680000000000,61188.4,61188.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-222800-001-000-155,61333.40000000001,60882.4,SHOCK_RANGE_EXTENSION,61312.7,99.31000000000022,8.45,65071.91614879,1952.1574844636998,231.01009135999604,0.9536397466580706,0.0007,,False,False,(),False,61188.3,1709245680000000000,5667,7,61041.6,61344.3,146.70000000000437,156.0,1.0110268780151515,1.0751206064782477,1.4771926291411142,1.5708387876346759,0.129506766669264,0.2637939738530278,,,61333.5,1709246040000000000,2024-02-29,22,6.0,-1951.656447,-0.002373002681885215,-0.9997433416782778,STOP,,,,,,
OICB-1709250300000000000-000561,OICB_C,OICB_C,SHORT,SHORT,1709250540000000000,2024-02-29,23,1709250540000000000,61477.2,61477.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-234900-001-000-158,61528.99999999999,61281.5,SHOCK_RANGE_EXTENSION,61490.85,50.65500000000029,13.716,63120.25970179,1893.6077910536999,138.05670668000485,0.7938326948072226,0.0007,,False,False,(),False,61477.0800743657,1709250540000000000,5748,1,61475.3,61499.1,1.8000000000029104,21.999999999992724,0.03468208092492032,0.423892100192645,0.03553449807527194,0.4343105320302556,-0.6255980754356224,-0.6118259810135732,,,61477.299999999996,1709250540000000000,2024-02-29,23,0.0,-1183.52609397,-3.577359790473554e-06,-0.6250112085308994,PARTIAL_ENTRY_SINGLE_SLOT_ABORT,PARTIAL_ENTRY_SINGLE_SLOT_ABORT,True,2.733,1.0,3.0,0.0
OICB-1709256900000000000-000573,OICB_C,OICB_C,SHORT,SHORT,1709257140000000000,2024-03-01,1,1709257140000000000,61370.7,61370.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-013900-001-000-164,61450.59999999999,61115.80000000001,SHOCK_RANGE_EXTENSION,61446.0,57.91999999999935,11.186,61936.73360782,1858.1020082346,166.1085335200039,1.017464192949749,0.0007,,False,False,(),False,61370.59999999999,1709257140000000000,5858,2,61364.5,61457.8,6.099999999991269,87.20000000001164,0.07624999999989086,1.0900000000001455,0.10531767955786149,1.505524861878671,-0.5190516596164082,-0.48170053822293746,,,61450.700000000004,1709257200000000000,2024-03-01,1,1.0,-1857.71394326,-0.0013051852189812892,-0.9997911498007751,STOP,,,,,,
OICB-1709298000000000000-000645,OICB_C,OICB_C,SHORT,SHORT,1709298180000000000,2024-03-01,13,1709298180000000000,62274.8,62274.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-130300-001-000-167,62366.1,62007.7,SHOCK_RANGE_EXTENSION,62358.9,89.59499999999971,10.085,60079.01966456,1802.3705899368,178.7162073199992,1.006916427438442,0.0007,,False,False,(),False,62274.700000000004,1709298180000000000,6542,3,62249.1,62409.1,25.60000000000582,134.39999999999418,0.28008752735237913,1.4704595185995923,0.28573023048167756,1.5000837100284012,-0.4895171585829004,-0.3456130863911983,,,62366.200000000004,1709298300000000000,2024-03-01,13,2.0,-1802.67993355,-0.0014692965200956407,-1.00017163152513,STOP,,,,,,
OICB-1709307600000000000-000661,OICB_C,OICB_C,SHORT,SHORT,1709307720000000000,2024-03-01,15,1709307720000000000,61577.5,61577.5,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-154200-001-000-170,61693.6,61361.5,SHOCK_RANGE_EXTENSION,61684.0,77.50500000000102,8.629,58276.33973101,1748.2901919303,202.59017028000298,0.6404195219377161,0.0007,,False,False,(),False,61577.40000000001,1709307720000000000,6701,4,61570.0,61698.0,7.400000000008731,120.59999999999127,0.06368330464724078,1.037865748709138,0.0954777111155233,1.5560286433132016,-0.4270119812843173,-0.3899655145696347,,,61693.7,1709307900000000000,2024-03-01,15,3.0,-1748.14712533,-0.001888679937769187,-0.999918167704103,STOP,,,,,,
OICB-1709308200000000000-000662,OICB_C,OICB_C,SHORT,SHORT,1709308320000000000,2024-03-01,15,1709308320000000000,61357.7,61357.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-155200-001-000-173,61550.8,61059.299999999996,SHOCK_RANGE_EXTENSION,61544.1,83.55500000000029,6.071,56528.19260568,1695.8457781703999,279.3203390799997,0.7606251148762785,0.0007,,False,False,(),False,61357.6,1709308320000000000,6711,17,61200.0,61564.9,157.59999999999854,207.3000000000029,0.8157349896480072,1.0729813664596182,1.8861827538746694,2.4810005385674367,0.08762952988178091,0.2563711623573854,,,61550.899999999994,1709309280000000000,2024-03-01,16,16.0,-1695.84855245,-0.0031503839785127783,-1.0000016359268253,STOP,,,,,,
OICB-1709310000000000000-000663,OICB_C,OICB_C,SHORT,SHORT,1709310180000000000,2024-03-01,16,1709310180000000000,61341.9,61341.9,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-162300-001-000-176,61486.200000000004,61111.2,SHOCK_RANGE_EXTENSION,61479.7,81.81499999999942,7.135,54832.34405323,1644.9703215969,230.52490163999607,0.6280572249244474,0.0007,,False,False,(),False,61341.799999999996,1709310180000000000,6742,3,61312.5,61555.0,29.299999999995634,213.20000000000437,0.20290858725757524,1.47645429362875,0.35812503819587904,2.605879117521309,-0.3738363594861799,-0.24621205603480392,,,61486.3,1709310300000000000,2024-03-01,16,2.0,-1644.47244545,-0.0023556530783251763,-0.9996973342677594,STOP,,,,,,
OICB-1709315100000000000-000674,OICB_C,OICB_C,LONG,LONG,1709315220000000000,2024-03-01,17,1709315220000000000,62108.6,62108.6,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-174700-001-000-179,62038.5,62291.00000000001,SHOCK_RANGE_EXTENSION,62044.850000000006,79.35,10.15,53187.87160778,1595.6361482333998,157.20097139999086,0.604928179852283,0.0007,,False,False,(),False,62108.700000000004,1709315220000000000,6826,4,62172.2,62011.6,63.499999999992724,97.10000000000582,0.9045584045582447,1.3831908831908801,0.8002520478890073,1.2236925015753728,-0.3903935163597082,-0.15074098963238755,,,62038.4,1709315400000000000,2024-03-01,17,3.0,-1595.6101455,-0.0011318865150937454,-0.9999837038453732,STOP,,,,,,
OICB-1709327100000000000-000695,OICB_C,OICB_C,SHORT,SHORT,1709327220000000000,2024-03-01,21,1709327220000000000,62470.0,62470.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-210700-001-000-182,62703.00000000001,62021.40000000001,SHOCK_RANGE_EXTENSION,62692.55,131.0850000000002,4.823,51592.26146228,1547.7678438684,320.85792576000165,1.1258285162954067,0.0007,,False,False,(),False,62469.9,1709327220000000000,7026,9,62352.6,62793.3,117.30000000000291,323.40000000000146,0.5032175032175031,1.387387387387359,0.894839226456137,2.467101499027356,0.002817726873532949,0.09263991197847592,,,62703.100000000006,1709327700000000000,2024-03-01,21,8.0,-1547.3201653,-0.0037329978117462068,-0.9997107585803818,STOP,,,,,,
OICB-1709328000000000000-000697,OICB_C,OICB_C,SHORT,SHORT,1709328300000000000,2024-03-01,21,1709328300000000000,62754.1,62754.1,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-212500-001-000-185,62867.299999999996,62409.299999999996,SHOCK_RANGE_EXTENSION,62779.8,150.11000000000132,7.456,50044.94129698,1501.3482389094002,201.3437861600076,1.2763523767044733,0.0007,,False,False,(),False,62754.0,1709328300000000000,7044,7,62732.6,62872.0,21.400000000001455,118.0,0.1888790820829857,1.0414827890556446,0.14256212111119357,0.786090200519612,-0.4378365564753082,-0.33097927316733455,,,62867.399999999994,1709328660000000000,2024-03-01,21,6.0,-1501.15361088,-0.0018070561239123273,-0.9998703645001499,STOP,,,,,,
OICB-1709350500000000000-000731,OICB_C,OICB_C,LONG,LONG,1709350800000000000,2024-03-02,3,1709350800000000000,62379.9,62379.9,MARKET_AFTER_DEFENSE,MARKET,,O-20240302-034000-001-000-188,62319.5,62624.8,SHOCK_RANGE_EXTENSION,62322.8,41.48999999999942,9.846,48543.7876861,1456.3136305829998,147.90876655999662,1.062795084132015,0.0007,,False,False,(),False,62380.0,1709350800000000000,7419,8,62478.4,62271.1,98.40000000000146,108.90000000000146,1.6264462809917597,1.800000000000024,2.37165582067975,2.6247288503254516,0.0068013548040135,0.07301203472358737,,,62319.399999999994,1709351220000000000,2024-03-02,3,7.0,-1456.12080468,-0.0009714652132094553,-0.9998675931482406,STOP,,,,,,
OICB-1709388300000000000-000799,OICB_C,OICB_C,SHORT,SHORT,1709388420000000000,2024-03-02,14,1709388420000000000,61637.7,61637.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240302-140700-001-000-191,61739.6,61407.7,SHOCK_RANGE_EXTENSION,61736.55,38.1549999999992,7.495,47087.66688142,1412.6300064426,188.4665116800063,0.7624337937764147,0.0007,,False,False,(),False,61637.6,1709388420000000000,8046,2,61627.2,61756.6,10.400000000001455,119.0,0.10196078431373976,1.1666666666666667,0.27257240204433686,3.1188572926222644,-0.45945939800181934,-0.4037075834946339,,,61739.7,1709388480000000000,2024-03-02,14,1.0,-1412.53850445,-0.0016564564486611832,-0.9999352257900633,STOP,,,,,,
OICB-1709472000000000000-000950,OICB_C,OICB_C,SHORT,SHORT,1709472240000000000,2024-03-03,13,1709472240000000000,62072.0,62072.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240303-132400-001-000-194,62235.6,61811.100000000006,SHOCK_RANGE_EXTENSION,62230.9,58.89499999999971,5.462,45675.12837697,1370.2538513091,250.8269281200038,0.6934335013535355,0.0007,,False,False,(),False,62071.9,1709472240000000000,9443,9,62060.0,62249.9,11.900000000001455,178.0,0.07269395235187334,1.0873549175320902,0.20205450377793555,3.022327871635977,-0.3476529838864784,-0.29977774142345703,,,62235.7,1709472720000000000,2024-03-03,13,8.0,-1369.95327784,-0.002638875239842757,-0.9997806439523503,STOP,,,,,,
