scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,entry_execution_mode,entry_order_type,entry_expiry_ts_ns,entry_client_order_id,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,causal_exit_reason_codes,causal_exit_open_position,actual_entry_price,opened_ts_ns,opened_bar_index,forced_exit_reason,causal_context_invalidation_reason,path_observations,mfe_price,mae_price,mfe_price_distance,mae_price_distance,mfe_stop_units,mae_stop_units,mfe_atr,mae_atr,mfe_close_net_r_after_cost,mfe_intrabar_net_r_after_cost,first_close_half_r_ts_ns,first_close_one_r_ts_ns,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,partial_entry_abort_requested,partial_entry_abort_opened_quantity,partial_entry_open_parent_count,partial_entry_flatten_attempts,partial_entry_cancel_retry_count
SPRC-1709220120000000000-000087:ENTRY,SPRC,SPRC,LONG,LONG,1709220480000000000,2024-02-29,15,1709220480000000000,63303.2,63303.2,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-152800-001-000-90,63023.5,63634.59999999999,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,63031.55,100.2550000000003,6.794,83413.58192494,2502.4074577481997,368.2991107199954,0.6581430634631107,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,63303.299999999996,1709220480000000000,5247,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM,PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM,7,63328.1,63121.3,24.80000000000291,181.99999999999272,0.08863473909936846,0.6504646175839727,0.24736920851830668,1.8153708044485781,-0.24144655094647974,-0.17388578504791966,,,63256.19999999999,1709220840000000000,2024-02-29,15,6.0,-921.8890701,-0.0007440370407230875,-0.3684008642339826,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM,,,,,
SPRC-1709229660000000000-000089:ENTRY,SPRC,SPRC,LONG,LONG,1709230320000000000,2024-02-29,18,1709230320000000000,61497.8,61497.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240229-181200-001-000-94,61105.5,62059.5,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,61125.8,253.31000000000023,5.174,82491.69285484,2474.7507856452,478.2871346399972,0.9932001889566738,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,61497.9,1709230320000000000,5411,,,17,61613.3,61100.0,115.40000000000146,397.90000000000146,0.29408766564730127,1.0140163098878694,0.4555682760254287,1.5708025739212865,-0.03501198085247656,0.06067936579947147,,,61105.40000000001,1709231280000000000,2024-02-29,18,16.0,-2474.83963194,-0.006382331754417512,-1.0000359011078268,STOP,,,,,
SPRC-1709260920000000000-000102:ENTRY,SPRC,SPRC,LONG,LONG,1709261400000000000,2024-03-01,2,1709261400000000000,61018.4,61018.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-025000-001-000-97,60914.0,61382.5,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,60918.75,59.869999999999706,12.634,80016.8532229,2400.505596687,189.99225227999784,1.464109202674515,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,61018.5,1709261400000000000,5929,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_EXPIRED,PRESSURE_REGIME_EXPIRED,24,61170.4,60932.9,151.90000000000146,85.59999999999854,1.4535885167464253,0.8191387559808473,2.5371638550192452,1.4297644897277262,0.2862013021450096,0.34826562244489756,,,60978.4,1709262780000000000,2024-03-01,3,23.0,-1585.53958422,-0.0006571777411768324,-0.6605023485086826,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_EXPIRED,,,,,
SPRC-1709281140000000000-000109:ENTRY,SPRC,SPRC,LONG,LONG,1709281680000000000,2024-03-01,8,1709281680000000000,61872.0,61872.0,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-082800-001-000-101,61697.299999999996,62226.59999999999,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,61701.6,54.01999999999971,9.0,78431.31363868,2352.9394091604,261.4200948800044,1.0233757283379148,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,61872.1,1709281680000000000,6267,,,14,62277.0,61808.9,404.90000000000146,63.19999999999709,2.316361556064043,0.3615560640732039,7.495372084413248,1.1699370603479715,0.9289573936979567,1.2156511156721683,1.70928222e+18,,62226.5,1709282460000000000,2024-03-01,8,13.0,2407.77882,0.005727945228948128,1.023306767112702,TARGET,,,,,
SPRC-1709296560000000000-000110:ENTRY,SPRC,SPRC,LONG,LONG,1709296740000000000,2024-03-01,12,1709296740000000000,62434.5,62434.5,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-123900-001-000-104,62230.0,62719.299999999996,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,62232.95,37.060000000000215,8.305,80839.09245868,2425.1727737603997,291.97993964000443,0.6746776516321082,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,62434.59999999999,1709296740000000000,6518,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM,PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM,16,62650.5,62268.4,215.90000000000873,166.1999999999898,1.0552297165201268,0.8123167155425068,5.825688073394697,4.4846195358874485,0.2523412399182302,0.43886723916033066,,,62479.100000000006,1709297640000000000,2024-03-01,12,15.0,-356.61329495,0.0007127458172233754,-0.1470465522326668,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM,,,,,
SPRC-1709299260000000000-000111:ENTRY,SPRC,SPRC,LONG,LONG,1709299680000000000,2024-03-01,13,1709299680000000000,62662.3,62662.3,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-132800-001-000-108,62489.9,63035.399999999994,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,62494.75,60.42499999999927,9.279,80482.47916373,2414.4743749118998,260.1905512000055,1.0949153464109005,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,62662.4,1709299680000000000,6567,,,8,62681.1,62488.4,18.69999999999709,174.0,0.1084057971014324,1.008695652173913,0.3094745552337164,2.879602813405082,-0.33831854997813887,-0.2661143907058277,,,62489.799999999996,1709300100000000000,2024-03-01,13,7.0,-2414.45648466,-0.002754442855683884,-0.9999925904155018,STOP,,,,,
SPRC-1709303700000000000-000112:ENTRY,SPRC,SPRC,SHORT,SHORT,1709304540000000000,2024-03-01,14,1709304540000000000,61776.7,61776.7,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-144900-001-000-111,62266.0,60901.9,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,62260.95,62.670000000000435,4.063,78068.02267907,2342.0406803721,576.2934645199985,1.368573497804489,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,61776.600000000006,1709304540000000000,6648,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_EXPIRED,PRESSURE_REGIME_EXPIRED,18,61718.9,62234.0,57.700000000004366,457.3999999999942,0.11789946873723958,0.9346138128320385,0.9206957076751869,7.2985479495770065,-0.150595686647735,-0.05022935671169865,,,61969.6,1709305560000000000,2024-03-01,15,17.0,-1136.10556742,-0.0031241602807534356,-0.4850921578524833,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_EXPIRED,,,,,
SPRC-1709320020000000000-000116:ENTRY,SPRC,SPRC,SHORT,SHORT,1709320500000000000,2024-03-01,19,1709320500000000000,62191.4,62191.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-191500-001-000-115,62314.59999999999,61932.700000000004,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,62309.35,65.5700000000008,10.961,76931.91711165,2307.9575133494995,210.54979691999907,0.8153090979480997,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,62191.299999999996,1709320500000000000,6914,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_EXPIRED,PRESSURE_REGIME_EXPIRED,24,62030.2,62260.0,161.09999999999854,68.70000000000437,1.306569343065728,0.5571776155718313,2.456916272685627,1.0477352447766284,0.28561077179687216,0.3511993413515132,,,62200.4,1709321880000000000,2024-03-01,19,23.0,-1054.16529659,-0.00014632271716471309,-0.45675247074202324,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_EXPIRED,,,,,
SPRC-1709327700000000000-000119:ENTRY,SPRC,SPRC,LONG,LONG,1709328660000000000,2024-03-01,21,1709328660000000000,62853.1,62853.1,MARKET_AFTER_DEFENSE,MARKET,,O-20240301-213100-001-000-119,62588.5,63283.399999999994,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,62615.149999999994,156.04000000000087,6.455,75877.75181506,2276.3325544517998,352.5923317600009,0.9692623866608348,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,62853.2,1709328660000000000,7050,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM,PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM,12,62872.0,62622.0,18.80000000000291,231.1999999999971,0.07102380052891241,0.8734416320362661,0.12048192771086134,1.4816713663163021,-0.25041500352338325,-0.1968495447803465,,,62666.700000000004,1709329320000000000,2024-03-01,21,11.0,-1771.01916815,-0.0029672315808899584,-0.7780142513388197,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM,,,,,
SPRC-1709371860000000000-000128:ENTRY,SPRC,SPRC,SHORT,SHORT,1709372280000000000,2024-03-02,9,1709372280000000000,61764.3,61764.3,MARKET_AFTER_DEFENSE,MARKET,,O-20240302-093800-001-000-123,61931.80000000001,61508.5,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,61928.6,40.304999999999566,8.742,74106.73264691,2223.2019794073,254.31168707999475,0.6658524405397555,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,61764.19999999999,1709372280000000000,7777,,,11,61733.4,61953.7,30.79999999998836,189.50000000000728,0.1837708830548008,1.1306682577564693,0.7641731795059841,4.7016499193650745,-0.25816815874197385,-0.21960579413892342,,,61931.9,1709372880000000000,2024-03-02,9,10.0,-2222.97931434,-0.002715165095638115,-0.9998998448771806,STOP,,,,,
SPRC-1709410260000000000-000137:ENTRY,SPRC,SPRC,SHORT,SHORT,1709410980000000000,2024-03-02,20,1709410980000000000,61855.8,61855.8,MARKET_AFTER_DEFENSE,MARKET,,O-20240302-202300-001-000-126,62068.600000000006,61519.5,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,62065.899999999994,33.304999999999566,7.195,71883.75333257,2156.5125999771003,299.71145507999273,0.8334260194804051,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,61855.7,1709410980000000000,8422,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_EXPIRED,PRESSURE_REGIME_EXPIRED,20,61840.6,61960.0,15.099999999998545,104.30000000000291,0.0709253170502486,0.4899013621418442,0.45338537757089753,3.13166191262586,-0.2508741615495922,-0.2391880883594127,,,61939.9,1709412120000000000,2024-03-02,20,19.0,-1229.3155394,-0.0013612326754042776,-0.5700479280357805,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_EXPIRED,,,,,
SPRC-1709467800000000000-000152:ENTRY,SPRC,SPRC,LONG,LONG,1709468160000000000,2024-03-03,12,1709468160000000000,62397.4,62397.4,MARKET_AFTER_DEFENSE,MARKET,,O-20240303-121600-001-000-130,62099.399999999994,62759.5,LIVE_PRESSURE_REGIME_RANGE_EXTENSION,62101.15,21.31499999999978,5.501,70654.43779317,2119.6331337951,385.30299135999667,0.7119465943717378,0.0007,,False,False,"('PRESSURE_REGIME_TERMINATED_BY_OPPOSITE_CUSUM', 'PRESSURE_REGIME_ORIGIN_LOST', 'PRESSURE_REGIME_EXPIRED')",True,62397.5,1709468160000000000,9375,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_EXPIRED,PRESSURE_REGIME_EXPIRED,26,62720.0,62260.2,322.5,137.3000000000029,1.081851727608164,0.46058369674605915,15.130190007037454,6.441473140980733,0.5884287303343763,0.6091770769064658,1.70946906e+18,,62546.8,1709469660000000000,2024-03-03,12,25.0,340.17628399,0.0023927240674706985,0.1604882838290657,CAUSAL_CONTEXT_INVALIDATION_PRESSURE_REGIME_EXPIRED,,,,,
