symbol,close,beta,symbol_move,factor_move,residual_move,event_quote_volume,event_taker_pressure,oi_move,residual_z,factor_z,event_volume_z,oi_move_z,event_direction,directional_event_taker_pressure,residual_share,cross_market_breadth,confirmation_residual_move,directional_confirmation_residual,confirmation_symbol_return,directional_confirmation_symbol_return,confirmation_factor_move,confirmation_taker_pressure,confirmation_oi_change_z,entry_ts,entry_price,future_return,exit_ts,route,trade_direction_sign,direction,horizon_minutes,gross_return,net_return,rank_score,family,family_priority,family_rank,signal_ts,route_priority,direction_value,initial_stop,atr_at_signal,momentum,momentum_atr,volume_ratio,trend_quality,directional_breadth,residual_momentum_atr,leader_gap_atr,confirmation_return,confirmation_body_fraction,exit_price,exit_reason,holding_minutes,final_stop,trailing_updates
SOLUSDT,,,,,,,,,,,,,,,,,,,,,,-0.2161415019532012,,2025-02-18 06:15:00+00:00,167.41,,2025-02-19 06:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,0.0007168030583597,-0.0012831969416402,0.6843293077822217,V28_BREADTH_TREND,2,0.6843293077822217,2025-02-18 06:00:00+00:00,2.0,-1.0,172.63214285714287,5.222142857142856,-0.0645476772616138,-2.1280868597708755,1.6338199928870865,0.1124691816076842,0.75,-1.301573463826824,0.3707124308988799,-0.027647092989487,0.918918918918916,167.29,TWENTY_FOUR_HOUR_CAP,1440.0,172.33142857142855,2.0
SOLUSDT,,,,,,,,,,,,,,,,,,,,,,-0.1062043217543184,,2025-02-24 06:15:00+00:00,159.01,,2025-02-25 06:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,0.1203068989371737,0.1183068989371737,1.5166767847971907,V28_BREADTH_TREND,2,1.5166767847971907,2025-02-24 06:00:00+00:00,2.0,-1.0,163.67714285714283,4.667142857142862,-0.0639320246117784,-2.1881699198162967,2.3241001100632896,0.1491170037540697,1.0,-1.3262379336253547,0.96097634666796,-0.0045699261299613,0.8902439024390231,139.88,TWENTY_FOUR_HOUR_CAP,1440.0,148.84714285714287,13.0
SOLUSDT,,,,,,,,,,,,,,,,,,,,,,-0.0333526613796263,,2025-02-28 06:15:00+00:00,126.96,,2025-02-28 11:50:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,-0.0604183544873526,-0.0624183544873526,1.0519856879460665,V28_BREADTH_TREND,2,1.0519856879460665,2025-02-28 06:00:00+00:00,2.0,-1.0,134.63071428571428,7.670714285714285,-0.0823124865678057,-1.374608561418222,2.119266690098126,0.1805573529355508,1.0,0.1811955274325059,0.1512671612081655,-0.0088992974238876,0.6333333333333296,134.63071428571428,TRAILING_STOP,335.0,134.63071428571428,0.0
ETHUSDT,,,,,,,,,,,,,,,,,,,,,,-0.0604113687578633,,2025-03-04 06:15:00+00:00,2097.61,,2025-03-04 21:30:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,-0.0537591422074237,-0.0557591422074237,1.1016135264609292,V28_BREADTH_TREND,2,1.1016135264609292,2025-03-04 06:00:00+00:00,2.0,-1.0,2210.3757142857144,112.76571428571422,-0.140075628261775,-2.615788494420191,1.9988495073346089,0.105345634088558,1.0,-0.1170043940007619,0.1902623283226372,-0.003889258239149,0.5679611650485625,2210.3757142857144,TRAILING_STOP,915.0,2210.3757142857144,0.0
ETHUSDT,1627.99,1.0601566094881882,0.008698711185664,0.0036474057939596,0.0048370070161308,415485387.3576204,0.25498134192853,0.0318553381258883,2.149330271644464,0.533856014758875,1.1230106760717176,6.065348470801463,1.0,0.25498134192853,0.5560601924688011,1.0,0.0038233887781015,0.0038233887781015,0.0022358859698154,0.0022358859698154,-0.0014984747448047,0.0247960268296771,2.620886963123041,2025-04-21 02:15:00+00:00,1631.63,0.0034076353094758,2025-04-21 04:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.0034076353094758,0.0014076353094758,0.0498433672242054,V26_OI_BUILDUP,1,0.0498433672242054,,,,,,,,,,,,,,,,,,,
XRPUSDT,2.3149,1.0503500032926234,0.0106836767082857,0.0019418599237116,0.0086459518933835,103423333.17184024,0.0718119500811759,0.0173776713675408,4.129852210948512,0.4743512822286232,2.305660326695876,3.3727519886848065,1.0,0.0718119500811759,0.8092674581474572,1.0,0.0012567309663376,0.0012567309663376,0.0015551427707458,0.0015551427707458,0.0002828156676693,0.0942826387652701,1.958866666948162,2025-04-28 07:45:00+00:00,2.3185,0.0112141470778521,2025-04-28 09:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.0112141470778521,0.0092141470778521,0.0175049644815423,V26_OI_BUILDUP,1,0.0175049644815423,,,,,,,,,,,,,,,,,,,
BTCUSDT,,,,,,,,,,,,,,,,,,,,,,0.2129059364908312,,2025-05-07 00:15:00+00:00,96979.2,,2025-05-07 18:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,LONG,,-0.0114193117110238,-0.0134193117110238,0.9159551894654911,V28_BREADTH_TREND,2,0.9159551894654911,2025-05-07 00:00:00+00:00,2.0,1.0,95871.76428571428,1107.4357142857168,0.0221992952235927,1.9403991858841467,2.3921687834199514,0.1127595350284732,0.75,1.625059101778509,1.212500066431928,0.0018626244719723,0.5399820305480865,95871.76428571428,TRAILING_STOP,1080.0,95871.76428571428,0.0
ETHUSDT,1863.42,1.0895801758347468,0.0121806553132239,0.0024387573179509,0.0095296622199561,618560146.1848406,0.0772825477282184,0.0339326775203563,6.322692456930654,0.7806565163143874,2.194955977810239,5.773562005132564,1.0,0.0772825477282184,0.7823603882469488,1.0,0.0077445423545536,0.0077445423545536,0.0130298054115551,0.0130298054115551,0.0047730853673511,0.1337522924899491,1.4615056584104138,2025-05-08 03:45:00+00:00,1887.7,0.0067277639455423,2025-05-08 05:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.0067277639455423,0.0047277639455423,0.2827103128977285,V26_OI_BUILDUP,1,0.2827103128977285,,,,,,,,,,,,,,,,,,,
BTCUSDT,,,,,,,,,,,,,,,,,,,,,,0.1239768138937271,,2025-05-08 06:15:00+00:00,98859.6,,2025-05-09 06:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,LONG,,0.0408488401733366,0.0388488401733366,1.633515703084415,V28_BREADTH_TREND,2,1.633515703084415,2025-05-08 06:00:00+00:00,2.0,1.0,97442.07142857143,1417.5285714285742,0.024558256569318,1.7099478432021362,3.170706907848832,0.1506448729650401,1.0,0.2056768559509723,0.3853886242111172,0.0016170212765957,0.8891364902507288,102897.9,TWENTY_FOUR_HOUR_CAP,1440.0,100712.5142857143,14.0
ETHUSDT,,,,,,,,,,,,,,,,,,,,,,0.1206704159709994,,2025-05-09 06:15:00+00:00,2221.88,,2025-05-09 09:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,LONG,,0.0543105066751707,0.0523105066751707,4.459931001726642,V28_BREADTH_TREND,2,4.459931001726642,2025-05-09 06:00:00+00:00,2.0,1.0,2157.950714285714,63.9292857142857,0.1677293799344967,5.809121290050338,2.1978774469236377,0.1746562886223976,1.0,2.8139525046120486,2.2906051916434875,0.0035093107388521,0.5098425196850455,2342.5514285714285,TRAILING_STOP,180.0,2342.5514285714285,7.0
XRPUSDT,2.2745,0.9909313118850246,0.006262700190516,0.0023359015299898,0.0039476496186858,37349882.42091024,0.1213556760197127,0.0046990812624727,2.216708871482592,0.7263871977838132,1.2075164426926586,1.5106268883910747,1.0,0.1213556760197127,0.6303430626719196,1.0,0.002367538546739,0.002367538546739,0.0048801934491096,0.0048801934491096,0.0025212275010693,0.0811119135280992,2.165118739502231,2025-06-08 15:15:00+00:00,2.2856,-0.0020563528176409,2025-06-08 17:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,-0.0020563528176409,-0.0040563528176409,0.0079279869875616,V26_OI_BUILDUP,1,0.0079279869875616,,,,,,,,,,,,,,,,,,,
XRPUSDT,,,,,,,,,,,,,,,,,,,,,,-0.1753756300067989,,2025-06-13 18:15:00+00:00,2.1343,,2025-06-14 18:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,-0.0017804432366583,-0.0037804432366583,0.4582986507164552,V28_BREADTH_TREND,2,0.4582986507164552,2025-06-13 18:00:00+00:00,2.0,-1.0,2.1854857142857145,0.0511857142857142,-0.0464723653811978,-1.9485708458495312,1.0400489985939256,0.1130703098702245,1.0,0.1091842186772089,0.0564513527641685,-0.0055446836268753,0.8095238095237994,2.1381,TWENTY_FOUR_HOUR_CAP,1440.0,2.1854857142857145,0.0
SOLUSDT,148.27,1.284734475355675,0.0088744951230639,0.0030927522275185,0.0049009498967556,99280241.82290006,0.1431106306955659,0.0106256613587003,2.2131306151014134,0.8856204743733614,1.0008288771895406,3.303619841788456,1.0,0.1431106306955659,0.5522511228856861,1.0,0.0025016884304181,0.0025016884304181,0.0022256693869291,0.0022256693869291,-0.0002156450862167,0.0132116177249533,2.0973609688422736,2025-06-15 14:15:00+00:00,148.6,0.0139300134589501,2025-06-15 16:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.0139300134589501,0.0119300134589501,0.0182907002238855,V26_OI_BUILDUP,1,0.0182907002238855,,,,,,,,,,,,,,,,,,,
BTCUSDT,103630.3,0.6256605600825781,-0.003913002201358,-0.0012719116994718,-0.003117480390358,677241572.4961011,-0.0555456728867713,0.0051980241235725,-3.0092805355765537,-0.3226744095737572,1.3886991860381717,1.6891726734979686,-1.0,0.0555456728867713,0.796697837091965,1.0,-0.0002933584085047,0.0002933584085047,-0.0013538511419922,0.0013538511419922,-0.0016964947721251,0.0518136984690785,0.7895583961139546,2025-06-20 17:15:00+00:00,103490.0,-0.0045221760556575,2025-06-20 19:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120.0,0.0045221760556575,0.0025221760556575,0.0014911978332636,V26_OI_BUILDUP,1,0.0014911978332636,,,,,,,,,,,,,,,,,,,
SOLUSDT,155.31,1.274733000060232,0.0262245948251766,0.0066595803269343,0.017737703125558,320729128.8289101,0.0637107317901699,0.0302394548346178,9.007253437743875,1.5613063635446824,2.8641383115155854,7.450464102606166,1.0,0.0637107317901699,0.6763766320816164,1.0,0.0072179341446595,0.0072179341446595,0.0100444272744832,0.0100444272744832,0.0021349064792148,0.1412360120087808,17.397267635888298,2025-06-30 15:45:00+00:00,156.87,0.001338688085676,2025-06-30 17:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.001338688085676,-0.0006613119143239,0.4843827009837527,V26_OI_BUILDUP,1,0.4843827009837527,,,,,,,,,,,,,,,,,,,
XRPUSDT,2.3372,1.124254409897216,0.0111002301389411,0.003718435196274,0.0069331575524064,85311282.41604021,0.0928388541276297,0.0095585758128002,3.003174461633594,1.157037667926275,2.086630080107333,2.5574124662820794,1.0,0.0928388541276297,0.6245958386109467,1.0,0.0026832590770637,0.0026832590770637,0.0012835871983569,0.0012835871983569,-0.0012453574790374,0.0524401028561991,1.0128401811627774,2025-07-07 15:45:00+00:00,2.3402,-0.0109392359627381,2025-07-07 17:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,-0.0109392359627381,-0.0129392359627381,0.0206083844331432,V26_OI_BUILDUP,1,0.0206083844331432,,,,,,,,,,,,,,,,,,,
ETHUSDT,3002.98,1.2072159895743084,0.0065549468461636,0.0011117122693072,0.0052153670155704,699825546.5452305,0.0706151303527917,0.012810162836784,2.879018436144197,0.3544869444565314,1.643038077855237,2.7581775917616684,1.0,0.0706151303527917,0.7956383381846646,0.75,0.0009547960332352,0.0009547960332352,0.0009090969636826,0.0009090969636826,-3.8575787746797374e-05,0.1633846931048026,0.2232720265582477,2025-07-11 09:15:00+00:00,3005.71,-0.005765692631691,2025-07-11 11:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,-0.005765692631691,-0.007765692631691,0.0056864148617965,V26_OI_BUILDUP,1,0.0056864148617965,,,,,,,,,,,,,,,,,,,
BTCUSDT,,,,,,,,,,,,,,,,,,,,,,0.1308211849288956,,2025-07-14 12:15:00+00:00,121800.0,,2025-07-14 15:25:00+00:00,BREADTH_ALIGNED_6H_TREND,,LONG,,-0.0118784306826178,-0.0138784306826178,1.5091183647293382,V28_BREADTH_TREND,2,1.5091183647293382,2025-07-14 12:00:00+00:00,2.0,1.0,120353.20714285717,1446.7928571428554,0.029130071223973,2.445796452081266,1.9557556783808965,0.157746015400794,1.0,0.9724108804883675,0.6864239784323298,0.0026795747255596,0.7025685301100755,120353.20714285717,TRAILING_STOP,190.0,120353.20714285717,0.0
XRPUSDT,,,,,,,,,,,,,,,,,,,,,,0.0735816644076767,,2025-07-17 06:15:00+00:00,3.1641,,2025-07-18 06:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,LONG,,0.1312537530419393,0.1292537530419393,0.9460488357506596,V28_BREADTH_TREND,2,0.9460488357506596,2025-07-17 06:00:00+00:00,2.0,1.0,3.053142857142857,0.1109571428571428,0.0771207345484445,2.1851669131298883,1.214653326778297,0.1782159622911491,1.0,0.175911121159435,0.80079209882515,0.0064251407487514,0.5994065281899097,3.5794,TWENTY_FOUR_HOUR_CAP,1440.0,3.408442857142857,28.0
ETHUSDT,,,,,,,,,,,,,,,,,,,,,,0.1941720123449064,,2025-08-08 06:15:00+00:00,3915.01,,2025-08-09 06:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,LONG,,0.0627303633962621,0.0607303633962621,1.7946313721450575,V28_BREADTH_TREND,2,1.7946313721450575,2025-08-08 06:00:00+00:00,2.0,1.0,3823.412857142857,91.59714285714284,0.0581514912273561,2.4761055154678884,1.634675181553482,0.2216892546472623,1.0,0.4704447018768647,1.151090907746612,0.0037895201052247,0.6755027422303531,4160.6,TWENTY_FOUR_HOUR_CAP,1440.0,4008.98,17.0
BTCUSDT,120050.1,0.4598425383544999,0.0076132408529279,0.0029985751607038,0.0062488678949808,940764963.520401,0.085566517854121,0.0197289347108,5.623471353794688,0.7749393204903251,2.1259088485086663,8.124510179830542,1.0,0.085566517854121,0.8207894661020216,1.0,0.0066392280195183,0.0066392280195183,0.0101191086054903,0.0101191086054903,0.007436032996108,0.0670013234375986,8.587573464316643,2025-08-11 02:15:00+00:00,121264.9,0.0035055485965023,2025-08-11 04:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.0035055485965023,0.0015055485965023,0.3033327195198235,V26_OI_BUILDUP,1,0.3033327195198235,,,,,,,,,,,,,,,,,,,
ETHUSDT,,,,,,,,,,,,,,,,,,,,,,0.030834024762155,,2025-08-13 00:15:00+00:00,4606.39,,2025-08-14 00:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,LONG,,0.0283519198331012,0.0263519198331012,2.384621578484848,V28_BREADTH_TREND,2,2.384621578484848,2025-08-13 00:00:00+00:00,2.0,1.0,4484.002142857144,122.3878571428571,0.0871767294986627,3.2689602203633137,1.6944098986233926,0.2152590197735256,1.0,0.7469779664708631,0.4986695367681568,0.0037216923676979,0.7011494252873628,4736.99,TWENTY_FOUR_HOUR_CAP,1440.0,4525.738571428571,5.0
ETHUSDT,,,,,,,,,,,,,,,,,,,,,,0.082286906473922,,2025-08-24 18:15:00+00:00,4919.53,,2025-08-24 19:40:00+00:00,BREADTH_ALIGNED_6H_TREND,,LONG,,-0.0278988614185268,-0.0298988614185268,0.3173467027287023,V28_BREADTH_TREND,2,0.3173467027287023,2025-08-24 18:00:00+00:00,2.0,1.0,4782.280714285715,137.24928571428558,0.0327000153748624,1.1682174049406593,1.3523798964114364,0.1147819406012514,0.75,0.500378634959092,0.6584554056152849,0.003314108107226,0.50797124101282,4782.280714285715,TRAILING_STOP,85.0,4782.280714285715,0.0
SOLUSDT,198.19,1.2098266534185675,0.0100406523042462,0.0009524418433931,0.008899009945976,223404338.27907,0.0804120495217534,0.0069685099368861,3.1507208195763066,0.220881975482423,1.0901292922580654,1.3748773186317118,1.0,0.0804120495217534,0.8862979890472527,0.75,0.0038091118899142,0.0038091118899142,0.0054997729451535,0.0054997729451535,0.0013845162577196,0.0068089660164872,1.4414525185915297,2025-08-27 02:45:00+00:00,199.28,0.0299578482537132,2025-08-27 04:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.0299578482537132,0.0279578482537132,0.0123753891243286,V26_OI_BUILDUP,1,0.0123753891243286,,,,,,,,,,,,,,,,,,,
SOLUSDT,,,,,,,,,,,,,,,,,,,,,,0.2243185435270731,,2025-09-11 12:15:00+00:00,227.77,,2025-09-11 12:35:00+00:00,BREADTH_ALIGNED_6H_TREND,,LONG,,-0.0212620500630333,-0.0232620500630333,0.2440893661181401,V28_BREADTH_TREND,2,0.2440893661181401,2025-09-11 12:00:00+00:00,2.0,1.0,222.92714285714288,4.842857142857142,0.0217578923461276,1.0106059625476618,1.1283650428414618,0.1070255293578159,1.0,-0.2580508276877411,0.2377621975837837,0.012626150357889,0.7395833333333336,222.92714285714288,TRAILING_STOP,20.0,222.92714285714288,0.0
BTCUSDT,,,,,,,,,,,,,,,,,,,,,,0.1194647907177131,,2025-10-02 18:15:00+00:00,120080.8,,2025-10-03 18:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,LONG,,0.0159326053790447,0.0139326053790447,1.1367665147950767,V28_BREADTH_TREND,2,1.1367665147950767,2025-10-02 18:00:00+00:00,2.0,1.0,118681.57142857143,1399.2285714285722,0.0268550262048312,2.300616130474625,2.387332010756356,0.1034866419750874,1.0,0.2189997024385275,0.096835078891879,0.0017660931799772,0.658271144278586,121994.0,TWENTY_FOUR_HOUR_CAP,1440.0,121049.1857142857,12.0
ETHUSDT,3851.42,1.0341747323690031,0.0076471344185051,0.0026465159492918,0.0049481916435569,771410481.944892,0.2044945725491032,0.0206437788991085,3.435537964629113,0.6586647460984151,1.5478711797652782,5.2286479009059486,1.0,0.2044945725491032,0.6470648183694651,1.0,0.0009778235400454,0.0009778235400454,-0.0010022277497651,-0.0010022277497651,-0.0019146510919112,0.1446248397599802,-0.1163030176662557,2025-10-31 19:15:00+00:00,3847.56,-0.0016737880630841,2025-10-31 21:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,-0.0016737880630841,-0.0036737880630841,0.0175648577744647,V26_OI_BUILDUP,1,0.0175648577744647,,,,,,,,,,,,,,,,,,,
XRPUSDT,2.5408,1.0560189512428586,0.0079423513426736,0.002648659180065,0.0051515018529953,61341044.16056012,0.156462167868207,0.0092765574097519,2.1628119005748534,0.6854108886657204,1.4668592964648213,2.071108477076048,1.0,0.156462167868207,0.6486116806891556,1.0,0.0002372193613754,0.0002372193613754,-0.000551007556675,-0.000551007556675,-0.0007465853411173,0.052141605285717,0.4195431200372361,2025-11-02 12:15:00+00:00,2.5394,-0.0058281483815074,2025-11-02 14:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,-0.0058281483815074,-0.0078281483815074,0.0010626046919069,V26_OI_BUILDUP,1,0.0010626046919069,,,,,,,,,,,,,,,,,,,
BTCUSDT,,,,,,,,,,,,,,,,,,,,,,-0.091371236976802,,2025-11-04 12:15:00+00:00,104298.3,,2025-11-05 12:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,0.0221767756521439,0.0201767756521439,0.8824432385605533,V28_BREADTH_TREND,2,0.8824432385605533,2025-11-04 12:00:00+00:00,2.0,-1.0,105880.72142857144,1582.421428571428,-0.0297640373723516,-1.9661359516389048,1.7680693291126293,0.1269240580881265,1.0,-0.0238288711382346,0.0302500042447193,-0.0022232702928421,0.6446601941747412,101985.3,TWENTY_FOUR_HOUR_CAP,1440.0,102648.07142857143,15.0
BTCUSDT,99060.4,0.6503263811488139,-0.0054464556079327,-0.0023268181376593,-0.0039310809800852,1218144941.8921003,-0.0544831168746716,0.0072372203162931,-2.793252120332263,-0.435010507829513,2.183866715431622,1.8899212707628192,-1.0,0.0544831168746716,0.7217686626068598,0.75,-0.0005038601052854,0.0005038601052854,-0.0042529608198633,0.0042529608198633,-0.005781243593466,0.0402227218970497,0.3309433260014906,2025-11-13 18:45:00+00:00,98639.1,-0.0012246664862108,2025-11-13 20:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120.0,0.0012246664862108,-0.0007753335137891,0.0019949181726586,V26_OI_BUILDUP,1,0.0019949181726586,,,,,,,,,,,,,,,,,,,
ETHUSDT,,,,,,,,,,,,,,,,,,,,,,-0.059952853780184,,2025-11-14 06:15:00+00:00,3173.23,,2025-11-15 06:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,-0.0019034233257595,-0.0039034233257595,0.8472532800928303,V28_BREADTH_TREND,2,0.8472532800928303,2025-11-14 06:00:00+00:00,2.0,-1.0,3296.243571428572,123.0135714285714,-0.0954340967267346,-2.4755899162947683,1.636056729458378,0.1045938621288335,1.0,-0.2082809403270382,0.0557748981049974,-0.0055719035665824,0.6253957087583645,3179.27,TWENTY_FOUR_HOUR_CAP,1440.0,3296.243571428572,0.0
BTCUSDT,,,,,,,,,,,,,,,,,,,,,,-0.1615489173918702,,2025-12-01 12:15:00+00:00,85842.8,,2025-12-01 22:05:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,-0.008164092637106,-0.010164092637106,1.5104900633612093,V28_BREADTH_TREND,2,1.5104900633612093,2025-12-01 12:00:00+00:00,2.0,-1.0,87154.36428571428,1311.5642857142843,-0.0538544124288878,-3.5353740156497384,1.5302160911975382,0.1396046058570672,1.0,-0.7850759870789186,0.649567520302444,-0.0029872241579558,0.6104913363398892,86543.62857142856,TRAILING_STOP,590.0,86543.62857142856,3.0
SOLUSDT,140.21,1.1677090650209003,0.0131377746623746,0.0019711180780749,0.0108362432204243,175323874.3353002,0.3223747479432144,0.0409150031145628,6.2202065432584455,0.6212404471479104,1.9536318666954948,8.527901703611908,1.0,0.3223747479432144,0.8248157316518995,1.0,0.0006756539490175,0.0006756539490175,0.0049925112331501,0.0049925112331501,0.0036795564393017,0.0833428775527671,5.622263477631073,2026-01-11 16:45:00+00:00,140.91,-0.0083031722375983,2026-01-11 18:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,-0.0083031722375983,-0.0103031722375983,0.0358402731628692,V26_OI_BUILDUP,1,0.0358402731628692,,,,,,,,,,,,,,,,,,,
BTCUSDT,91697.3,0.7530073572443211,-0.0035803841245289,-0.0016064750738454,-0.0023742850794534,1092769007.6267002,-0.1554076999147161,0.0084481012205355,-2.600122242816375,-0.4460364680114644,2.103165658894292,2.830173109222488,-1.0,0.1554076999147161,0.6631369699098343,1.0,-0.0005419487292923,0.0005419487292923,-0.001002210534007,0.001002210534007,-0.0006122495607258,0.0953996486757183,1.9045998333879737,2026-01-20 05:45:00+00:00,91605.4,-0.0050051634510629,2026-01-20 07:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120.0,0.0050051634510629,0.0030051634510629,0.003988090169671,V26_OI_BUILDUP,1,0.003988090169671,,,,,,,,,,,,,,,,,,,
XRPUSDT,1.8541,1.025255840528321,-0.0109959002085777,-0.0047769072818498,-0.0060988158610387,38543126.72060009,-0.2886169820728467,0.0102184427399407,-3.872001636378454,-1.3940639466509266,1.4580687467222555,2.602532077969647,-1.0,0.2886169820728467,0.5546445261735962,1.0,-0.0074464591048487,0.0074464591048487,-0.0111644463621164,0.0111644463621164,-0.0036609023492912,0.0018725172219688,10.184095516975772,2026-01-29 14:45:00+00:00,1.8334,-0.0155994327479001,2026-01-29 16:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120.0,0.0155994327479001,0.0135994327479001,0.075038031431051,V26_OI_BUILDUP,1,0.075038031431051,,,,,,,,,,,,,,,,,,,
BTCUSDT,75865.1,0.7223055800240313,-0.0077874231627674,-0.0050362690085306,-0.0041552504915698,1208862049.3659005,-0.075129572361729,0.0062064517339539,-2.889310026097316,-0.9208176538060088,2.0251245765490835,1.9406741144292217,-1.0,0.075129572361729,0.5335847821185002,1.0,-0.0020482123528636,0.0020482123528636,-0.0098161078018748,0.0098161078018748,-0.0108188572384838,0.2038474921540936,-0.0577307548433972,2026-02-03 17:45:00+00:00,75120.4,-0.0033200036208539,2026-02-03 19:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120.0,0.0033200036208539,0.0013200036208539,0.0114847550997993,V26_OI_BUILDUP,1,0.0114847550997993,,,,,,,,,,,,,,,,,,,
SOLUSDT,,,,,,,,,,,,,,,,,,,,,,-0.0230823688618452,,2026-02-04 18:15:00+00:00,90.61,,2026-02-05 18:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,0.0856417613949895,0.0836417613949895,0.914764574515257,V28_BREADTH_TREND,2,0.914764574515257,2026-02-04 18:00:00+00:00,2.0,-1.0,95.22857142857144,4.618571428571428,-0.077645395799677,-1.5357361071482665,1.9406313409483076,0.1534686616669595,1.0,-0.7587142661092889,0.5404338119285368,-0.0081007115489873,0.6379310344827482,82.85,TWENTY_FOUR_HOUR_CAP,1440.0,91.76285714285714,4.0
XRPUSDT,,,,,,,,,,,,,,,,,,,,,,-0.0873874958695271,,2026-02-06 00:15:00+00:00,1.1446,,2026-02-06 00:40:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,-0.0646451661216644,-0.0666451661216644,5.190732808845557,V28_BREADTH_TREND,2,5.190732808845557,2026-02-06 00:00:00+00:00,2.0,-1.0,1.2185928571428573,0.0739928571428571,-0.1968764476209384,-3.2290854287660893,3.400425184779668,0.2363664974277955,1.0,-0.3309284064969424,0.104968224122786,-0.0568556361239287,0.8455882352941159,1.2185928571428573,TRAILING_STOP,25.0,1.2185928571428573,0.0
SOLUSDT,,,,,,,,,,,,,,,,,,,,,,-0.0264902675794261,,2026-02-19 00:15:00+00:00,81.33,,2026-02-20 00:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,-0.0178285995327678,-0.0198285995327678,0.4465682352900559,V28_BREADTH_TREND,2,0.4465682352900559,2026-02-19 00:00:00+00:00,2.0,-1.0,83.84285714285714,2.5128571428571425,-0.0408139261350269,-1.3245383589641933,1.02833222549981,0.1639305313734422,1.0,-0.3775905930712433,0.0616694297060179,-0.0025754231052245,0.5250000000000125,82.78,TWENTY_FOUR_HOUR_CAP,1440.0,83.84285714285714,0.0
XRPUSDT,1.395,1.0585988186147353,-0.0101987119419993,-0.0032897707435763,-0.0067219956669011,43135813.84788014,-0.2233263963205004,0.0104533795754981,-2.5805760308574044,-0.7503597858568751,1.32434325533797,2.4606174682025266,-1.0,0.2233263963205004,0.6591024146117168,0.75,-3.079579920032649e-05,3.079579920032649e-05,0.0019354838709677,-0.0019354838709677,0.0018569581873018,0.0064585534857222,1.858789432243004,2026-02-23 14:15:00+00:00,1.3977,-0.0249695929026256,2026-02-23 16:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120.0,0.0249695929026256,0.0229695929026256,0.0001466606159043,V26_OI_BUILDUP,1,0.0001466606159043,,,,,,,,,,,,,,,,,,,
