symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,root_low,root_high,entry_kind,pool,shift,delivery_minutes,flow,accepted_pools,owner_15,space_15,flow_15,return_15,resilience_15,owner_60,space_60,flow_60,return_60,resilience_60,owner_240,space_240,flow_240,return_240,resilience_240,cost_fraction,stop_width,body_distance,pool_age,delivery_flow,episode,outcome,net_r,label_end,filled,censored,entry_index,exit_index
ETHUSDT,-1,1718314200000000000,1718305200000000000,1718298900000000000,15.0,3478.12,3492.4900000000002,3461.03,1.1892832289491495,3478.12,3478.9,limit,3477.8,3463.22,155,0.026728179808077845,0,1.0,3.07247424358628,0.2276566975060304,0.4262651378469179,0.19860844034088748,1.0,4.240777246395742,0.1792094615227987,0.8749652829489944,0.6957558214261957,1.0,7.022157270847089,0.035665851108651433,-0.30539653626009267,-0.3410623873687441,0.21783632567849162,6.243075920495435,0.9067501739735165,105.0,0.026728179808077845,2138,0,0.8967356309550439,1718320320000000000,1,0,247550,247631
ETHUSDT,1,1718368200000000000,1718359800000000000,1718347500000000000,15.0,3515.13,3505.1899999999996,3525.2,1.0130784708248686,3514.81,3515.13,limit,3510.09,3522.94,145,-0.031170974399262308,0,1.0,1.851889809202007,0.05994345295883429,0.12421212134893155,0.06426866839009726,1.0,6.680636026641127,-0.04116884232061145,0.047991046884829046,0.08915988920544049,-1.0,-6.874717466248809,-0.035055684677274955,-0.0352875344741239,-0.0002318497968489472,0.3182713279677905,5.433921005877077,0.5573440643862857,205.0,-0.031170974399262308,2147,1,-0.9999732359985626,1718373660000000000,1,0,248434,248520
ETHUSDT,-1,1718376000000000000,1718344200000000000,1718289900000000000,15.0,3510.15,3533.8300000000004,3465.62,1.8804898648648503,3510.15,3512.11,limit,3527.07,3493.13,535,0.015992010488083297,1,1.0,4.40093967579817,-0.07676114694800977,0.6674410882727274,0.7442022352207371,-1.0,-2.482046547014089,0.02683913749656587,1.8871102198186518,1.8602710823220858,1.0,5.946880232191672,0.023250502181485125,0.9634194280126847,0.9401689258311995,0.1334094172297281,9.109006106650112,1.4425675675675629,905.0,0.015992010488083297,2144,2,0.0,1718380020000000000,0,0,-1,248626
ETHUSDT,1,1718501400000000000,1718499900000000000,1718490600000000000,15.0,3558.08,3553.1899999999996,3565.4,1.4969325153373565,3555.82,3558.08,limit,3555.65,3563.1,30,0.092866810079542,0,1.0,5.698904341307696,0.1519471327868045,0.19261542961070705,0.04066829682390255,1.0,4.585084683124096,0.14790509707559021,-0.033498335584437676,-0.1814034326600279,1.0,10.507485732159342,0.009390454769803151,0.21145824337695324,0.20206778860715008,0.6548613496932076,3.9651327792420634,0.7607361963190196,155.0,0.092866810079542,2163,2,0.0,1718502840000000000,0,0,-1,250673
ETHUSDT,1,1718585100000000000,1718583900000000000,1718581500000000000,15.0,3618.1,3613.3199999999997,3637.47,4.052301255229933,3615.51,3618.1,limit,3613.53,3625.22,25,0.16511898550851822,0,1.0,4.526460361880036,0.12348010066857175,0.8624078277121277,0.7389277270435559,1.0,4.206717700674613,0.12552674943067937,0.7844794095453658,0.6589526601146865,1.0,2.3666624450522624,0.05308879999971187,0.7115100725346711,0.6584212725349593,0.6812322175731932,1.7487005167447374,3.4937238493722957,40.0,0.16511898550851822,2173,1,-0.9999550187328452,1718586180000000000,1,0,252055,252062
ETHUSDT,1,1718635800000000000,1718632800000000000,1718622000000000000,60.0,3507.34,3480.54,3546.23,1.45111940298506,3506.91,3507.34,limit,3489.31,3537.99,55,0.09764921068031907,0,1.0,4.290903961109687,0.10651136943755422,0.2748290215727907,0.16831765213523647,-1.0,-4.576990103622605,0.08930778644072988,1.4463459525144557,1.3570381660737258,-1.0,-2.2884950518113025,0.008231268390391965,0.3153934746156705,0.30716220622527857,0.11778380597014845,8.05823174933292,1.0626865671641725,180.0,0.09764921068031907,2183,1,-0.9999883741134914,1718641140000000000,1,0,252920,252978
ETHUSDT,-1,1718655300000000000,1718646000000000000,1718636400000000000,15.0,3549.23,3576.55,3506.19,1.5754026354319073,3549.23,3552.47,limit,3546.23,3515.06,160,0.0140494767221776,0,1.0,3.508359068242241,0.12937518246455024,2.1768200778198,2.04744489535525,-1.0,-0.9008771275043255,0.061794189332902094,0.9985159442095903,0.9367217548766882,1.0,1.9446167162785455,-0.005674731594697027,-0.12211767018518882,-0.11644293859049179,0.11692192532942829,5.853344998125335,1.3217423133235693,160.0,0.0140494767221776,2186,2,0.0,1718658600000000000,0,0,-1,253269
ETHUSDT,1,1718720700000000000,1718713500000000000,1718711100000000000,15.0,3390.81,3367.72,3434.37,1.8865309657860403,3378.4,3390.81,limit,3390.0,3418.78,125,0.006866952859836184,0,-1.0,-0.8898047847480408,0.19122781028006866,1.5488490970374242,1.3576212867573556,-1.0,-3.7401239538209166,0.039005055035918286,0.7347774303082183,0.6957723752723,-1.0,-2.786337741781084,-0.01138083570005189,-0.008071868378182086,0.0033089673218698046,0.1321666955391936,4.246143944095844,1.2208748375920258,40.0,0.006866952859836184,2193,2,0.0,1718721240000000000,0,0,-1,254313
ETHUSDT,1,1718758800000000000,1718756100000000000,1718752500000000000,15.0,3476.36,3463.8999999999996,3496.9,1.6484751203851649,3474.64,3476.36,limit,3472.0,3486.63,50,0.031528726026100795,1,1.0,0.8704095971296791,0.17537609047689146,0.8720549838917375,0.696678893414846,1.0,4.385778414270649,-0.012948210313189747,0.39736090303745897,0.41030911335064874,-1.0,-3.326355012849338,-0.008571985483222569,0.6443745906917053,0.6529465761749279,0.25110144462278305,3.9701020936501776,1.2552166934188809,60.0,0.031528726026100795,2198,2,0.0,1718758920000000000,0,0,-1,254941
ETHUSDT,1,1718829600000000000,1718828400000000000,1718826300000000000,15.0,3539.51,3530.56,3561.15,2.417877094971979,3532.28,3539.51,limit,3531.52,3548.0,25,0.2505935622798048,0,-1.0,-3.1807754221290936,0.21324821613448902,0.10032725908809882,-0.1129209570463902,1.0,6.526087549162647,0.11377100785999543,0.05176886568945753,-0.0620021421705379,-1.0,-2.121520220676938,0.0034060384790905282,-0.019262833744915702,-0.02266887222400623,0.3559283798882573,2.7821311539110036,0.9486033519552539,35.0,0.2505935622798048,2209,2,0.0,1718831160000000000,0,0,-1,256145
ETHUSDT,-1,1718838300000000000,1718833200000000000,1718821800000000000,15.0,3565.87,3575.01,3554.66,1.2264770240699818,3565.87,3566.96,limit,3573.8,3561.95,90,0.077272895944687,0,1.0,1.64145226921738,0.10979642922935513,0.3714698558964076,0.26167342666705246,-1.0,-9.213193249304755,0.03460081496536647,0.5878960254998403,0.5532952105344738,1.0,2.4933988048201825,-0.03942725070774966,-0.23468216679493517,-0.1952549160871855,0.35112505470458255,3.746349461172089,0.6980306345732911,190.0,0.077272895944687,2210,0,0.7920157537249284,1718839980000000000,1,0,256274,256292
ETHUSDT,1,1718882100000000000,1718876700000000000,1718873100000000000,15.0,3585.03,3570.06,3625.0,2.6700066800266615,3584.98,3585.03,limit,3581.06,3589.7,95,0.13485857884818087,1,1.0,3.805236445472785,0.1977014213424502,1.0921004148497666,0.8943989935073164,1.0,3.47679132070827,0.16690279268225527,1.4702605584992436,1.3033577658169884,1.0,2.1746245760618437,0.06397318901482683,0.6306064895447826,0.5666333005299558,0.21553286573145924,4.7252544914117935,2.119572478289878,60.0,0.13485857884818087,2219,1,-0.9999803692368959,1718889420000000000,1,0,257059,257116
ETHUSDT,-1,1718957100000000000,1718933400000000000,1718928000000000000,15.0,3510.31,3534.9,3466.31,1.789345262301738,3510.31,3514.34,limit,3517.38,3494.35,400,0.07137507689473543,2,1.0,4.6809622449751025,0.06058323178617522,0.39542898494523004,0.33484575315905485,1.0,3.162285708591142,0.1244303598393042,1.986887377978533,1.8624570181392288,1.0,4.163179508890978,0.07766934718527567,0.5240866764238133,0.44641732923853766,0.12847820252134937,10.915749560714044,1.244408296055296,90.0,0.07137507689473543,2226,2,0.0,1718957340000000000,0,0,-1,258248
ETHUSDT,-1,1719033600000000000,1719026400000000000,1719022500000000000,15.0,3504.85,3510.82,3497.81,1.179229480736962,3504.85,3507.09,limit,3510.49,3499.1,125,0.04559091524853842,0,1.0,5.163023799414854,0.26270287860666464,0.6830607982965573,0.42035791968989267,-1.0,-4.345449631621361,0.09150190534875097,0.3138645288262143,0.22236262347746333,1.0,6.009217833058802,-0.0050794217803299836,-0.010493950811809287,-0.005414529031479303,0.5283693467336458,4.411601699612224,0.9765494137352896,65.0,0.04559091524853842,2242,0,0.6177839532788368,1719040260000000000,1,0,259531,259630
ETHUSDT,-1,1719175200000000000,1719169800000000000,1719163800000000000,15.0,3477.82,3480.76,3397.87,27.193877551019995,3477.82,3478.87,limit,3478.99,3473.68,95,0.2767243952803272,4,1.0,6.30164884115806,0.2796310568198798,4.302934845469951,4.023303788650072,1.0,6.110897049174122,0.2897760510162242,2.6872443683471974,2.397468317330973,-1.0,1.2645855851045664,0.17334148966678325,1.482696199843145,1.3093547101763616,1.0646387755101843,1.73068432671084,13.105442176870573,100.0,0.2767243952803272,2262,2,0.0,1719197760000000000,0,0,-1,262255
ETHUSDT,-1,1719222600000000000,1719218100000000000,1719210600000000000,15.0,3372.42,3393.3900000000003,3213.0,7.6022889842631445,3372.42,3374.24,limit,3383.73,3353.29,80,0.13988781436606346,2,1.0,5.585519541381628,0.057958639739178655,-0.08280937169845345,-0.14076801143763212,1.0,3.9271384816724413,0.15852365119032227,2.7277736081327686,2.5692499569424463,1.0,3.128247407356517,0.09866405236330329,1.0379962800147302,0.9393322276514269,0.14473905579398966,4.4539629721406495,3.8574153552693797,125.0,0.13988781436606346,2270,1,-1.0000141274363024,1719291960000000000,1,0,263708,263825
ETHUSDT,1,1719236400000000000,1719234900000000000,1719229500000000000,15.0,3302.25,3291.02,3328.4,2.328584149599292,3300.28,3302.25,limit,3304.15,3318.0,30,0.0034645427186468236,0,-1.0,-0.9002814211961595,0.09178821218846661,0.8044806696910051,0.7126924575025384,-1.0,-3.491814570887725,-0.021287624301268075,0.12374263736087104,0.14503026166213911,-1.0,-3.050117836784489,-0.04604456774339806,0.5835555392166876,0.6296001069600856,0.2646504897595721,2.6709742634307054,1.672306322350861,90.0,0.0034645427186468236,2273,2,0.0,1719237660000000000,0,0,-1,262920
ETHUSDT,1,1719326100000000000,1719294900000000000,1719288000000000000,15.0,3374.14,3344.99,3410.64,1.2521440823327576,3359.99,3374.14,limit,3368.77,3393.98,525,0.009837020199296997,1,1.0,4.050873376021824,0.055265524771812485,1.672495601089096,1.6172300763172833,1.0,6.885757962224118,0.06664465936376637,1.7324547046588157,1.6658100452950493,-1.0,-2.682488531295889,0.0011927646127387506,0.7263227773333572,0.7251300127206184,0.10417584905660345,10.256410256410355,0.9416809605488915,115.0,0.009837020199296997,2279,2,0.0,1719326160000000000,0,0,-1,264395
ETHUSDT,1,1719538200000000000,1719536100000000000,1719507600000000000,60.0,3439.46,3435.6299999999997,3467.51,7.323759791122033,3436.79,3439.46,limit,3438.46,3454.24,40,-0.00824621539245074,0,1.0,3.2425918877124196,0.06127686282848972,3.2446172417959818,3.183340378967492,-1.0,-0.9569798044622535,0.024147434640193293,1.6030677571045642,1.5789203224643709,1.0,6.707466386090868,0.009247473748005254,0.6759619253741629,0.6667144516261576,0.8082281984333398,3.0043142894498605,4.843342036553089,475.0,-0.00824621539245074,2309,2,0.0,1719538440000000000,0,0,-1,267933
ETHUSDT,-1,1719580200000000000,1719574500000000000,1719550800000000000,15.0,3455.19,3470.01,3430.06,1.6956815114709738,3455.19,3461.78,limit,3460.19,3441.89,100,0.07499844888698093,0,1.0,2.0710502289597184,0.0423179850860989,0.6960366502599244,0.6537186651738256,1.0,2.967254281908774,0.08178303635361635,1.045192290177892,0.9634092538242757,-1.0,-3.1350082131397383,0.012973330801539607,-0.07591576209943146,-0.08888909290097106,0.20982935222671834,6.5279154278163745,1.3083670715249431,395.0,0.07499844888698093,2318,1,-1.0000193422591597,1719582240000000000,1,0,268660,268663
ETHUSDT,1,1719655800000000000,1719653700000000000,1719651600000000000,15.0,3387.46,3385.1499999999996,3394.64,3.1082251082244987,3386.3,3387.46,limit,3386.18,3391.95,40,0.0479462035896685,0,1.0,3.1543800906226855,0.28687505491191195,0.785427974371902,0.4985529194599901,1.0,3.1645146451307586,0.021259298155722143,0.29263526141921037,0.27137596326348823,1.0,4.243844700235401,-0.03713298199903652,0.6315094277812852,0.6686424097803216,1.3197896103893818,2.2667429879797574,2.1991341991337867,35.0,0.0479462035896685,2325,2,0.0,1719656880000000000,0,0,-1,269907
ETHUSDT,1,1719924600000000000,1719922200000000000,1719919800000000000,15.0,3450.47,3446.1099999999997,3459.14,1.9885321100917017,3448.0,3450.47,limit,3446.38,3454.32,45,0.018533073566562086,0,1.0,1.6949552930527327,-0.005561383853289624,0.7834179979042072,0.7889793817574968,-1.0,-4.669003242201194,-0.02658013641387678,0.22683416561299805,0.2534143020268748,1.0,5.563212927476555,-0.01725715597879155,0.4415915122234743,0.4588486682022659,0.7122529816513552,3.546637744034773,0.9128440366972252,40.0,0.018533073566562086,2368,0,0.9766437503576207,1719926880000000000,1,0,274373,274407
ETHUSDT,-1,1719992100000000000,1719986400000000000,1719983700000000000,15.0,3367.3,3372.1000000000004,3351.72,3.24583333333329,3367.3,3367.31,limit,3365.95,3357.58,100,0.09820422639279547,0,-1.0,-0.8853411677410016,0.14433744638844456,0.6348019136754485,0.4904644672870039,1.0,5.854625881815323,0.18138956061262432,0.8184794649689353,0.637089904356311,1.0,5.447691725288495,0.036254940596423674,0.09644992756207459,0.06019498696565091,0.631368749999976,2.8574263319774977,2.1166666666666507,45.0,0.09820422639279547,2374,2,0.0,1719993600000000000,0,0,-1,275519
ETHUSDT,1,1720044600000000000,1720040400000000000,1720035000000000000,15.0,3277.56,3250.0899999999997,3305.48,1.0163815070986464,3273.04,3277.56,limit,3251.01,3282.97,75,0.013084316711682087,0,-1.0,-1.7962856573719796,-0.012672376799434448,0.23755634267289752,0.25022871947233194,-1.0,-1.0566386219835193,0.10839977891905354,0.7804887409899566,0.6720889620709031,-1.0,-3.7763589899506926,-0.056711565419577815,-0.06856910206488567,-0.011857536645307858,0.10738274481252175,7.9728144538100825,0.7200582453585735,90.0,0.013084316711682087,2379,2,0.0,1720052220000000000,0,0,-1,276496
ETHUSDT,-1,1720056000000000000,1720051800000000000,1720047600000000000,15.0,3306.25,3312.6000000000004,3266.06,6.329133858267363,3306.25,3306.28,limit,3303.68,3294.43,75,-0.011919887867703594,0,1.0,-4.0605745513288465,0.015259738142238813,3.0482779975541305,3.0330182594118917,1.0,2.7426909753833644,0.001502850209803516,1.6797795939199014,1.6782767437100978,1.0,6.855778410439255,-0.005828784481205109,-0.28945354584496064,-0.28362476136375553,0.46860236220469753,3.111982357265582,3.78897637795253,70.0,-0.011919887867703594,2380,2,0.0,1720056900000000000,0,0,-1,276574
ETHUSDT,-1,1720133100000000000,1720131000000000000,1720128600000000000,15.0,3162.0,3168.9900000000002,3131.48,4.36623748211716,3162.0,3163.77,limit,3168.0,3152.1,40,0.10617137935431564,0,-1.0,-1.0248669414251854,-0.01603829978338543,0.5672420350774768,0.5832803348608623,-1.0,-2.5802595010231806,0.031269966741891926,0.8923685673779931,0.8610986006361011,1.0,9.641252169372796,-0.022373307143180077,-0.09046073730128983,-0.06808743015810975,0.40712446351929954,2.8811376165697165,3.642346208869696,40.0,0.10617137935431564,2390,2,0.0,1720133280000000000,0,0,-1,277847
ETHUSDT,-1,1720170900000000000,1720167600000000000,1720162800000000000,15.0,2857.92,2884.75,2821.84,1.3447633246366018,2857.92,2863.57,limit,2883.87,2846.2,60,0.07382784083372429,2,1.0,2.4823020172557624,0.11339531025777762,0.8177285174140877,0.7043332071563101,1.0,8.254764581041224,0.07382784083372453,1.2085800477652877,1.1347522069315632,1.0,8.197888774383424,0.019087959897320365,0.8398126158777388,0.8207246559804184,0.09586761088333981,5.128058103975527,0.8751397689153962,80.0,0.07382784083372429,2395,1,-1.0000098051015394,1720172760000000000,1,0,278483,278505
ETHUSDT,1,1720226700000000000,1720203600000000000,1720199700000000000,15.0,2975.32,2956.5099999999998,3026.4,2.715576820839917,2971.88,2975.32,limit,2959.83,2995.82,390,0.04442696011751934,2,1.0,3.840927468670084,0.12706163077219626,2.9840299727668014,2.8569683419946053,-1.0,-6.836513113062166,0.07806174074670393,1.131566921457306,1.0535051807106022,-1.0,-10.750107978298724,0.0834271933111054,1.0886776017712705,1.005250408460165,0.14235980861243716,6.475693199259993,2.118022328548583,65.0,0.04442696011751934,2401,1,-0.9999862325393223,1720231800000000000,1,0,279422,279489
ETHUSDT,-1,1720335900000000000,1720334400000000000,1720331100000000000,15.0,3036.21,3038.0,3026.16,5.61452513966502,3036.21,3036.97,limit,3035.24,3027.6,30,0.08546800503178409,0,-1.0,-2.0441907904981123,0.22471702471224556,0.18643230073907757,-0.03828472397316798,1.0,3.236963644170223,0.0261858208491696,0.1785548795810661,0.15236905873189652,-1.0,-7.571842862235143,0.0010813650304584569,0.8612647132734339,0.8601833482429755,1.526586033519584,0.9101887751858986,3.083798882681617,55.0,0.08546800503178409,2420,2,0.0,1720336140000000000,0,0,-1,281228
ETHUSDT,-1,1720644000000000000,1720642500000000000,1720636200000000000,15.0,3105.01,3110.98,3090.0,2.5142378559465195,3105.01,3108.06,limit,3108.99,3100.47,30,0.23133451986938458,0,1.0,1.3781174747834544,0.3435874322379223,0.9556289058717403,0.612041473633818,-1.0,-3.2623982025813287,0.0579829503168772,0.517594220787943,0.4596112704710658,-1.0,-1.6311991012906644,0.018953750489244314,0.8561794862415579,0.8372257357523136,0.4680919597990107,2.1144282277938533,1.8576214405361,105.0,0.23133451986938458,2470,2,0.0,1720645680000000000,0,0,-1,286387
ETHUSDT,-1,1720668300000000000,1720662300000000000,1720645200000000000,60.0,3102.68,3129.1600000000003,3052.75,1.8855740181268483,3102.68,3106.48,limit,3110.97,3087.6,105,0.07743453376466714,2,1.0,5.230757013440628,0.11146744907574949,2.0228186058764246,1.9113511568006751,-1.0,0.45350697118792777,0.10112143085965627,1.6141128825411888,1.5129914516815326,-1.0,-0.944630084440832,0.06483177417546455,0.7161859857203535,0.6513542115448889,0.10545362537764161,8.66917662465233,1.3372356495467985,285.0,0.07743453376466714,2474,1,-1.0000106830273885,1720686420000000000,1,0,286968,287066
ETHUSDT,1,1720701600000000000,1720701000000000000,1720698300000000000,15.0,3149.0,3125.3399999999997,3208.0,2.4936601859678458,3147.16,3149.0,limit,3131.46,3158.0,15,0.10671053293247179,2,1.0,5.4713477489180775,0.10671053293247183,2.9673335110966654,2.8606229781641934,1.0,4.8366351805665655,0.08817634416175527,1.7769861751707094,1.688809831008954,1.0,1.3678369372295194,0.06882386348824227,1.218738704927411,1.1499148414391687,0.11978444632290629,6.3843853297655615,1.8000845308537443,45.0,0.10671053293247179,2476,2,0.0,1720702260000000000,0,0,-1,287330
ETHUSDT,-1,1720726800000000000,1720718700000000000,1720716300000000000,15.0,3130.5,3146.71,3107.83,1.3985194324491068,3130.5,3130.64,limit,3136.36,3118.59,140,0.05829015666320403,0,1.0,2.2413648171818776,0.08473656729389523,0.15624898965932957,0.07151242236543434,-1.0,-2.4949807880821,0.13232651476501903,1.0009941431130038,0.8686676283479848,-1.0,-0.0869760385788297,0.03931949397195274,0.28555849834288727,0.24623900437093454,0.17380937692782195,4.832254778968835,0.7970388648982136,40.0,0.05829015666320403,2478,2,0.0,1720727820000000000,0,0,-1,287756
ETHUSDT,-1,1720747800000000000,1720744500000000000,1720735200000000000,15.0,3101.1,3116.9300000000003,3053.84,2.985470625394733,3101.1,3102.48,limit,3114.29,3090.11,60,0.14291649108601456,1,1.0,3.849323927755446,0.17811957762596592,2.097983067633093,1.9198634900071272,-1.0,-0.4021194645705399,0.14291649108601456,1.6737452195289286,1.530828728442914,1.0,1.5620655125066367,0.06861008013996019,0.7823018438331119,0.7136917636931517,0.17631017056221937,4.4461088355764655,2.3537586860390944,155.0,0.14291649108601456,2480,0,2.4704184521408714,1720777980000000000,1,0,288143,288592
ETHUSDT,-1,1720788300000000000,1720786200000000000,1720783800000000000,15.0,3077.2,3081.01,3061.53,4.1128608923879195,3077.2,3078.59,limit,3073.65,3063.66,40,-0.046217554245061354,0,-1.0,-1.6493915828428172,0.025615396804574843,1.1938691730136897,1.1682537762091147,1.0,2.195851616612184,-0.04766250118200354,0.1789552324328688,0.22661773361487234,1.0,1.7878837440729145,-0.008743565073464285,0.15580368138385844,0.16454724645732272,0.7268976377951991,1.2310840648393795,3.3910761154851077,40.0,-0.046217554245061354,2488,1,-1.0000468085869485,1720790160000000000,1,0,288787,288795
ETHUSDT,1,1720790700000000000,1720770000000000000,1720760400000000000,60.0,3074.92,3044.5,3107.91,1.0844838921761901,3073.79,3074.92,limit,3063.3,3097.5,350,0.02033265462053313,0,1.0,3.6841790522349114,0.0940838088718133,1.0957665593127992,1.001682750440986,-1.0,-1.0202646066328653,0.02703971852653274,0.5498597705642582,0.5228200520377254,-1.0,-1.1639554956336582,0.019340646216891508,0.3535942234146132,0.3342535771977217,0.09097396449704119,9.314502239063065,0.5322156476002635,160.0,0.02033265462053313,2485,2,0.0,1720792200000000000,0,0,-1,288829
ETHUSDT,-1,1720837500000000000,1720833900000000000,1720829700000000000,15.0,3130.53,3138.92,3121.11,1.1227651966627195,3130.53,3131.28,limit,3137.11,3128.88,65,0.021326936680175934,1,1.0,2.9351684450962674,-0.03350094656266737,0.226691988707925,0.2601929352705924,-1.0,-7.836643487898104,0.07467003351585529,1.2300504430759498,1.1553804095600946,1.0,1.2803169275285717,0.03207345111354007,-0.16164124412216968,-0.19371469523570975,0.3358137067938073,6.405395088433654,0.7759237187127911,70.0,0.021326936680175934,2492,2,0.0,1720842720000000000,0,0,-1,289671
ETHUSDT,-1,1720910100000000000,1720900500000000000,1720890000000000000,60.0,3161.79,3167.7900000000004,3142.81,3.1633333333330964,3161.79,3163.63,limit,3161.64,3146.44,165,0.2086714906873487,0,1.0,4.306169375619531,0.2368241754782302,2.5331864699590025,2.2963622944807724,-1.0,-1.2368784376779,0.21121676497973688,1.668981115104953,1.457764350125216,-1.0,-6.554589038105029,0.17183439347516669,0.2606235346658718,0.0887891411907051,0.474268499999964,5.7542457542462735,1.8999999999998711,175.0,0.2086714906873487,2500,1,-1.000035795001723,1720910520000000000,1,0,290800,290801
ETHUSDT,1,1720911900000000000,1720909800000000000,1720893600000000000,60.0,3149.49,3142.7999999999997,3195.55,6.8849028400597945,3146.34,3149.49,limit,3145.0,3164.15,40,0.08387033490430351,0,1.0,4.86346604704761,0.00036968509439976255,1.5211522757194904,1.5207825906250907,1.0,3.7584069607221453,0.04507517201297831,2.0397611784424887,1.9946860064295104,1.0,5.493259271211906,-0.012343706880081634,1.3330811692814204,1.345424876161502,0.4236982062780234,3.906189178668805,6.0941704035874595,270.0,0.08387033490430351,2501,2,0.0,1720911960000000000,0,0,-1,290825
ETHUSDT,1,1721205600000000000,1721204400000000000,1721188800000000000,60.0,3472.09,3462.0099999999998,3499.82,2.750992063491961,3464.47,3472.09,limit,3462.21,3494.34,25,0.009742220893598663,0,-1.0,-1.9406986828895199,0.08524360098248232,1.0680736169517464,0.9828300159692641,1.0,5.920631314013814,-0.049454745425953815,0.14962762515383377,0.1990823705797876,1.0,9.052674069266367,0.005694110713070702,0.19646228831173926,0.19076817759866854,0.310008035714274,3.1660777385160137,1.876984126984063,260.0,0.009742220893598663,2541,1,-0.9999737683292611,1721215080000000000,1,0,295865,295877
ETHUSDT,-1,1721215500000000000,1721205300000000000,1721203200000000000,15.0,3477.52,3499.8300000000004,3447.02,1.3670999551770262,3477.52,3478.54,limit,3494.34,3462.02,175,0.04624680484141541,0,1.0,2.8015543278959947,0.11095522640685834,0.6503159313333424,0.5393607049264841,-1.0,-5.008103100061784,0.09324778331092062,0.7173588108522189,0.6241110275412982,-1.0,-8.799587445854037,0.05715290648503827,0.46636703065334845,0.40921412416831016,0.1402854325414587,7.241155469003704,0.5826983415508636,35.0,0.04624680484141541,2542,2,0.0,1721216100000000000,0,0,-1,295894
ETHUSDT,-1,1721233500000000000,1721224500000000000,1721220300000000000,15.0,3461.7,3474.34,3395.15,5.265031645569462,3461.7,3465.18,limit,3462.45,3436.21,155,0.057699153547640436,1,1.0,4.253082221882631,0.11480437719666277,1.3880971204335013,1.2732927432368386,1.0,3.3284733936876933,0.0738276689922494,1.7527315878906675,1.678903918898418,-1.0,-5.297410727095778,0.05349743457946569,0.74776703086893,0.6942695962894644,0.24648180379746196,2.8978086850200464,4.685126582278344,70.0,0.057699153547640436,2545,2,0.0,1721233560000000000,0,0,-1,296185
ETHUSDT,-1,1721250600000000000,1721241000000000000,1721238300000000000,15.0,3421.54,3427.8100000000004,3388.0,5.3492822966503395,3421.54,3422.08,limit,3417.81,3404.73,165,-0.006789056207108235,0,-1.0,0.11871012070360717,0.18398414717143685,1.3478326094045348,1.1638484622330978,1.0,5.8483118757249395,0.09222529671607756,0.7395745573038137,0.6473492605877361,-1.0,-9.430888770675695,-0.019061693332653708,-0.42336441277476766,-0.40430271944211393,0.49113014354063567,2.5510705748726035,2.8612440191385655,45.0,-0.006789056207108235,2548,2,0.0,1721257500000000000,0,0,-1,296584
ETHUSDT,-1,1721269500000000000,1721268300000000000,1721250000000000000,60.0,3420.8,3440.01,3392.4,1.478396668401876,3420.8,3433.18,limit,3427.8,3412.6,25,0.0014542440412107505,0,-1.0,-2.1079011198551463,0.049292534221669085,1.4492329058872988,1.3999403716656298,1.0,4.364796409248173,-0.011790273914304948,0.4103445980714713,0.4221348719857762,-1.0,-7.392919715552245,-0.0192345130192233,-0.07083329371471594,-0.051598780695492646,0.16026652785007778,6.057468697034598,0.6808953669963747,305.0,0.0014542440412107505,2553,1,-1.0000154245549262,1721285400000000000,1,0,296789,297049
ETHUSDT,-1,1721376000000000000,1721369400000000000,1721347200000000000,60.0,3422.32,3449.48,3385.0,1.3740795287187173,3422.32,3423.21,limit,3435.9,3414.67,115,0.052558775492085874,0,1.0,6.215563610771458,-0.07487195603859025,0.8244489096488626,0.8993208656874528,-1.0,-0.47397895061759626,0.08312296480545685,2.543546283993535,2.460423319188078,-1.0,-9.133331582947514,0.057456692544979406,1.0007395215712276,0.9432828290262482,0.11340530191458087,11.104221321249643,1.16826215022092,370.0,0.052558775492085874,2566,2,0.0,1721376540000000000,0,0,-1,298568
ETHUSDT,-1,1721584800000000000,1721571900000000000,1721559600000000000,60.0,3503.0,3524.01,3445.0,2.76059019514514,3503.0,3504.75,limit,3506.89,3482.19,220,0.04470039568539519,1,1.0,4.467488796031278,0.18233775291887158,2.8187165318148977,2.636378778896026,1.0,2.233744398015639,0.13095618320575703,1.9192432508117485,1.7882870676059914,-1.0,-2.015952353576937,0.03932069963144766,0.443839743991498,0.4045190443600504,0.15005711565920835,6.397848098053702,1.7049024274155065,205.0,0.04470039568539519,2598,2,0.0,1721585280000000000,0,0,-1,302047
ETHUSDT,-1,1721710200000000000,1721702700000000000,1721698200000000000,15.0,3476.46,3489.8700000000003,3445.13,2.3363161819537064,3476.46,3481.64,limit,3489.47,3466.75,130,0.11383455675480458,0,1.0,2.772446971369463,0.13331996006342328,0.2593175964197932,0.1259976363563699,1.0,4.407565320498934,0.15928100274331025,0.908028496788364,0.7487474940450537,-1.0,-1.9175744127539667,0.06332052553763656,0.396272307712277,0.33295178217464044,0.2333194630872429,4.330579402029243,1.4802386278895936,75.0,0.11383455675480458,2616,2,0.0,1721711400000000000,0,0,-1,304149
