plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,shock_sigma,shock_pressure,shock_activity,recovery_fraction,response_pressure,response_progress,basis_stress,basis_repair,oi_change,spot_confirmation,peer_response,context_direction,risk_range,cost_r,planned_rr,net_to_excursion,extreme_age,test_effort,test_depth,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
BTCUSDT:EXCURSION:60:1724832000000000000:-1:1724858460000000000:1724859420000000000,BTCUSDT:EXCURSION:60:1724832000000000000:-1:1724858460000000000,BTCUSDT,1,1724859420000000000,1724858460000000000,58594.6,58399.9,58879.6352084711,1.4639712813102677,58475.2,3.584962500721156,60:1724832000000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,58400.0,58475.2,58879.7352084711,58400.0,PUBLIC_EXCURSION_RECLAIM,3.2469056598071506,-0.17028236196880076,1.2357155440264171,0.405640437816064,0.2653972097520824,0.4587586338979079,-1.1044000000000005,-4.359,-59.45946649100975,-69.17804391154192,-1.0702317024464785,0.0,1.6064803240993466,0.36053775038521335,1.4639712813102677,0.496868617272543,1.0,0.0,0.0,1724860440000000000,0.8793875334153562,1,1,17.0,False,2024-08,0.5,0.6394622496147866
BTCUSDT:EXCURSION:HOUR:1724912340000000000:1:1724912640000000000:1724912760000000000,BTCUSDT:EXCURSION:HOUR:1724912340000000000:1:1724912640000000000,BTCUSDT,-1,1724912760000000000,1724912640000000000,59495.6,59572.2,59416.52773067219,1.0322750564988132,59547.8,3.584962500721156,HOUR:1724912340000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,59572.1,59547.8,59572.1,59416.42773067219,PUBLIC_EXCURSION_RECLAIM,3.058514895395392,-0.37928802657897837,1.05315134715915,0.4914170027219844,0.10641458531650325,0.8515955697638136,1.2412999999999998,3.118499999999999,-7.255138230970459,-22.29212500232336,-1.0534895083535878,-0.0,1.199121703012962,0.9326459530026285,1.0322750564988132,0.8826436661579824,0.0,0.0,0.0,1724913060000000000,-0.9613640697618074,0,0,5.0,False,2024-08,0.5,0.06735404699737146
BTCUSDT:EXCURSION:HOUR:1724925840000000000:1:1724926140000000000:1724926620000000000,BTCUSDT:EXCURSION:HOUR:1724925840000000000:1:1724926140000000000,BTCUSDT,-1,1724926620000000000,1724926140000000000,59721.3,59788.1,59580.75261599711,2.1040027545344717,59748.0,3.584962500721156,HOUR:1724925840000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,59788.0,59748.0,59788.0,59580.65261599711,PUBLIC_EXCURSION_RECLAIM,3.0158718549618913,-0.3301018785340734,1.156963511802025,0.3216823801310544,0.4204290871381473,0.14435099197740456,1.0172999999999996,1.6220999999999997,-5.619449367522122,-31.742285739273512,-0.0,-1.0,0.9839434963361521,1.073437724550968,2.1040027545344717,0.9532701486850371,0.0,0.0,0.0,1724927160000000000,-0.9586640445793306,0,0,9.0,False,2024-08,0.5,-0.07343772455096809
XRPUSDT:EXCURSION:HOUR:1724927160000000000:1:1724927460000000000:1724928360000000000,XRPUSDT:EXCURSION:HOUR:1724927160000000000:1:1724927460000000000,XRPUSDT,-1,1724928360000000000,1724927460000000000,0.5735,0.5745,0.5721802205185604,1.3197794814395747,0.5738,3.584962500721156,HOUR:1724927160000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,0.5744,0.5738,0.5744,0.5720802205185604,PUBLIC_EXCURSION_RECLAIM,3.004486713543205,-0.4293545192150195,1.8059930776667923,0.3879679112609024,-0.05455906736799762,0.6335727245475651,2.9017,5.3685,-4.654975599969191,-29.63481642374588,-0.8079356974431027,-1.0,1.5839318113690883,0.6887999999999994,1.3197794814395747,0.9474509564645913,0.0,0.0,0.0,1724929920000000000,-0.9671563439566878,0,0,26.0,False,2024-08,0.5,0.3112000000000006
ETHUSDT:EXCURSION:60:1724914800000000000:1:1724930400000000000:1724930700000000000,ETHUSDT:EXCURSION:60:1724914800000000000:1:1724930400000000000,ETHUSDT,-1,1724930700000000000,1724930400000000000,2555.48,2564.98,2544.329108779405,1.1737780232205248,2559.14,3.584962500721156,60:1724914800000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2564.97,2559.14,2564.97,2544.319108779405,PUBLIC_EXCURSION_RECLAIM,4.487958995146707,-0.4989429636953504,2.04653925690784,0.459544331458948,-0.12888686752258408,1.2710129088927773,0.2378,3.9896,-39.60491539444888,-72.7988326240947,-0.7280943360834493,-1.0,2.8545207173714733,0.32339747368421046,1.1737780232205248,0.6735413804934486,0.0,0.0,0.0,1724932020000000000,-0.980078653636056,0,0,22.0,False,2024-08,0.5,0.6766025263157895
XRPUSDT:EXCURSION:HOUR:1724943660000000000:-1:1724943960000000000:1724944380000000000,XRPUSDT:EXCURSION:HOUR:1724943660000000000:-1:1724943960000000000,XRPUSDT,1,1724944380000000000,1724943960000000000,0.5727,0.5717,0.5741172444619167,1.41724446191671,0.5723,3.584962500721156,HOUR:1724943660000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,0.5718,0.5723,0.5742172444619167,0.5718,PUBLIC_EXCURSION_RECLAIM,3.151703731221875,-0.2689491013309081,1.8418513461277553,0.37232477483322995,0.810710620344329,0.8205355351737144,-1.0914000000000001,4.978400000000001,-9.872585383980947,-29.650322585689224,0.7113977404396359,0.0,1.3675592252896758,0.6866399999999994,1.41724446191671,0.7822669548247793,0.0,0.0,0.0,1724944740000000000,-0.9671600311942348,0,0,6.0,False,2024-08,0.5,0.31336000000000064
SOLUSDT:EXCURSION:60:1724932800000000000:1:1724945580000000000:1724946120000000000,SOLUSDT:EXCURSION:60:1724932800000000000:1:1724945580000000000,SOLUSDT,-1,1724946120000000000,1724945580000000000,146.716,147.34199999999998,145.94177386258357,1.2367829671189514,146.783,3.584962500721156,60:1724932800000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,147.332,146.783,147.332,145.93177386258358,PUBLIC_EXCURSION_RECLAIM,3.2217370078390286,-0.3231485101070604,1.160976109433339,0.43992893971868086,0.2633866642004994,1.3837028080490146,0.7522000000000011,4.614,-7.154273566207792,-71.68489478612372,1.6019762715220998,-1.0,2.1547212881559172,0.2818447284345154,1.2367829671189514,0.9214249487064894,0.0,0.0,0.0,1724947260000000000,0.7867214120397862,1,1,19.0,False,2024-08,0.5,0.7181552715654846
XRPUSDT:EXCURSION:60:1724932800000000000:1:1724947860000000000:1724948460000000000,XRPUSDT:EXCURSION:60:1724932800000000000:1:1724947860000000000,XRPUSDT,-1,1724948460000000000,1724947860000000000,0.5741,0.5763,0.571899089838407,1.0004137098150423,0.5761,3.584962500721156,60:1724932800000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,0.5762,0.5761,0.5762,0.571799089838407,PUBLIC_EXCURSION_RECLAIM,3.8054521436201987,-0.3784284103734684,1.6185003680773256,0.4771740214846439,0.6874594669566628,0.5612845761365038,0.9335000000000002,5.2873,-7.618143531544774,-66.20233238143425,1.990385244574959,-0.0,2.4696521350008664,0.31374545454545744,1.0004137098150423,0.7358695327612065,0.0,0.0,0.0,1724950200000000000,0.5910128572338533,1,1,29.0,False,2024-08,0.5,0.6862545454545426
SOLUSDT:EXCURSION:HOUR:1724962800000000000:-1:1724963040000000000:1724963460000000000,SOLUSDT:EXCURSION:HOUR:1724962800000000000:-1:1724963040000000000,SOLUSDT,1,1724963460000000000,1724963040000000000,139.993,139.143,140.85438273276458,1.01339145031128,139.732,3.584962500721156,HOUR:1724962800000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,139.153,139.732,140.86438273276457,139.153,PUBLIC_EXCURSION_RECLAIM,3.131700292981231,-0.3721525971466856,0.9766875296576623,0.49083117640380947,0.7376267872418428,0.8010189747948032,-2.4763,4.295400000000001,25.40759135149173,-99.82969387785978,0.978659847087515,1.0,1.9565118637230114,0.1970371764705895,1.01339145031128,0.903567472678365,0.0,0.0,0.0,1724968860000000000,-0.986428001235898,0,0,90.0,False,2024-08,0.5,0.8029628235294105
ETHUSDT:EXCURSION:HOUR:1724978460000000000:-1:1724978760000000000:1724978880000000000,ETHUSDT:EXCURSION:HOUR:1724978460000000000:-1:1724978760000000000,ETHUSDT,1,1724978880000000000,1724978760000000000,2521.18,2515.99,2527.862677375916,1.2876064308123618,2517.69,3.584962500721156,HOUR:1724978460000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,2516.0,2517.69,2527.8726773759163,2516.0,PUBLIC_EXCURSION_RECLAIM,3.445408552794748,-0.3908823637375165,0.6864007116934607,0.4362958611599657,0.2577049187443808,0.5963683410917877,5.049799999999999,5.172000000000001,-19.63041350986572,-28.850327338192372,-1.2905019125850326,0.0,1.2737249754183617,0.5823317919075083,1.2876064308123618,0.848930122928501,0.0,0.0,0.0,1724980020000000000,0.5510443457958293,1,1,19.0,False,2024-08,0.5,0.4176682080924917
BTCUSDT:EXCURSION:60:1724972400000000000:-1:1724995020000000000:1724995140000000000,BTCUSDT:EXCURSION:60:1724972400000000000:-1:1724995020000000000,BTCUSDT,1,1724995140000000000,1724995020000000000,58788.2,58649.9,58962.33312996076,1.2590971074531325,58655.0,3.584962500721156,60:1724972400000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,58650.0,58655.0,58962.43312996076,58650.0,PUBLIC_EXCURSION_RECLAIM,4.084813841381679,-0.3216201464450306,2.2680272672837907,0.4423346525938367,0.3682269564655451,0.7215807798889555,4.3162,5.233499999999999,-0.17862249626077187,-53.047205230267735,-0.6129612904213061,0.0,2.127817097199398,0.5094928416486061,1.2590971074531325,0.9088356997519512,0.0,0.0,0.0,1724999580000000000,0.5919856941334745,1,1,74.0,False,2024-08,0.5,0.4905071583513939
XRPUSDT:EXCURSION:60:1724983200000000000:1:1725003540000000000:1725003960000000000,XRPUSDT:EXCURSION:60:1724983200000000000:1:1725003540000000000,XRPUSDT,-1,1725003960000000000,1725003540000000000,0.5645,0.5655,0.5633929623230421,1.1070376769578552,0.5649,3.584962500721156,60:1724983200000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,0.5654,0.5649,0.5654,0.5632929623230422,PUBLIC_EXCURSION_RECLAIM,3.226801859219358,-0.28934072783900666,1.258092482708279,0.42713996519484776,0.22497464522922148,0.38807545706167196,0.03710000000000058,0.41300000000000114,-56.21575496377318,-19.501823395579045,0.29069960061843325,1.0,1.2935848568723836,0.6779999999999993,1.1070376769578552,0.5605458577814805,3.0,0.0,0.0,1725007320000000000,0.3903838775756359,1,1,56.0,False,2024-08,0.5,0.32200000000000073
BTCUSDT:EXCURSION:HOUR:1725013980000000000:-1:1725014280000000000:1725014460000000000,BTCUSDT:EXCURSION:HOUR:1725013980000000000:-1:1725014280000000000,BTCUSDT,1,1725014460000000000,1725014280000000000,59459.3,59387.9,59561.518947940465,1.431637926336979,59426.7,3.584962500721156,HOUR:1725013980000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,59388.0,59426.7,59561.618947940464,59388.0,PUBLIC_EXCURSION_RECLAIM,3.2372961394646627,-0.3922371360485828,1.2835690571036649,0.41066946232419627,0.2867357097604178,0.3245712283886988,1.6125999999999996,4.5743,18.995849052370062,-24.026423471070757,-0.689617466097059,0.0,1.1141531589879963,0.9987159663865341,1.431637926336979,0.9627575228105142,0.0,0.0,0.0,1725015240000000000,0.3674842205041032,1,1,13.0,False,2024-08,0.5,0.0012840336134658514
SOLUSDT:EXCURSION:HOUR:1725013980000000000:-1:1725014280000000000:1725014460000000000,SOLUSDT:EXCURSION:HOUR:1725013980000000000:-1:1725014280000000000,SOLUSDT,1,1725014460000000000,1725014280000000000,139.316,139.142,139.72313153778578,2.339836424056078,139.277,3.584962500721156,HOUR:1725013980000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,139.152,139.277,139.73313153778577,139.152,PUBLIC_EXCURSION_RECLAIM,3.144838844852869,-0.37226110424957687,1.3377444136447456,0.28220805331764737,-0.1185076810534016,0.2511224537039533,1.5716999999999999,1.7847,8.217652073021497,-39.402565575876736,-0.689617466097059,-1.0,0.7665843323592453,0.9601999999999634,2.339836424056078,0.9113107623323559,0.0,0.0,0.0,1725016440000000000,-0.960756788328308,0,0,33.0,False,2024-08,0.5,0.039800000000036584
XRPUSDT:EXCURSION:HOUR:1725014280000000000:1:1725014580000000000:1725016080000000000,XRPUSDT:EXCURSION:HOUR:1725014280000000000:1:1725014580000000000,XRPUSDT,-1,1725016080000000000,1725014580000000000,0.5638,0.5650999999999999,0.5618328202176698,1.5132152171771038,0.5641,3.584962500721156,HOUR:1725014280000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,0.565,0.5641,0.565,0.5617328202176698,PUBLIC_EXCURSION_RECLAIM,6.393522322113927,-0.4724796786799127,1.9237656697661307,0.36728924636774607,0.4392083264769671,0.8668350379688755,2.948400000000001,3.757,-3.021145367227973,-42.62126856941939,1.593679261300256,-1.0,2.2537710987187682,0.521030769230782,1.5132152171771038,0.7033886326340518,0.0,0.0,0.0,1725020220000000000,-0.9722774349467579,0,0,69.0,False,2024-08,0.5,0.47896923076921805
SOLUSDT:EXCURSION:HOUR:1725019860000000000:1:1725020160000000000:1725020400000000000,SOLUSDT:EXCURSION:HOUR:1725019860000000000:1:1725020160000000000,SOLUSDT,-1,1725020400000000000,1725020160000000000,139.536,140.164,138.61709450229333,1.4632253148195784,139.54,3.584962500721156,HOUR:1725019860000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,140.154,139.54,140.154,138.60709450229334,PUBLIC_EXCURSION_RECLAIM,4.761467693205197,-0.22028991177448698,1.3283376526439505,0.3995072749539004,0.2960070206230803,0.24966871688687783,3.9824,4.335100000000001,-10.133075609584097,-90.45287801849433,-0.13846415200672324,1.0,2.6131992367491637,0.2672292993630633,1.4632253148195784,0.9852644728417906,0.0,0.0,0.0,1725021060000000000,-0.9827685558037582,0,0,11.0,False,2024-08,0.5,0.7327707006369367
BTCUSDT:EXCURSION:HOUR:1725026040000000000:1:1725026340000000000:1725026820000000000,BTCUSDT:EXCURSION:HOUR:1725026040000000000:1:1725026340000000000,BTCUSDT,-1,1725026820000000000,1725026340000000000,59593.4,59820.1,59187.236292721245,1.7916352328132394,59603.2,3.584962500721156,HOUR:1725026040000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,59820.0,59603.2,59820.0,59187.13629272125,PUBLIC_EXCURSION_RECLAIM,3.979472333778531,-0.20731712248392029,0.8141723064494988,0.35805497675693,0.32070519973220263,0.20966346085750628,2.52,0.3825000000000003,-117.02197846947371,-23.31555092821347,0.7266923255430702,-0.0,2.112475847839825,0.3160480811645387,1.7916352328132394,0.8858060461444269,0.0,0.0,0.0,1725027360000000000,1.1783254451163405,1,1,9.0,False,2024-08,0.5,0.6839519188354612
SOLUSDT:EXCURSION:HOUR:1725034740000000000:-1:1725035040000000000:1725035340000000000,SOLUSDT:EXCURSION:HOUR:1725034740000000000:-1:1725035040000000000,SOLUSDT,1,1725035340000000000,1725035040000000000,132.773,131.99200000000002,133.66602914445264,1.1434432067255649,132.4,3.584962500721156,HOUR:1725034740000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,132.002,132.4,133.67602914445263,132.002,PUBLIC_EXCURSION_RECLAIM,3.6084112959121595,-0.22206416025547976,1.246753980986395,0.4605654582268888,-0.09237673850643069,0.3776242457959088,5.104699999999999,6.0022,21.651469993457795,-121.65052026709589,0.46169006793791073,0.0,1.520229566838216,0.20340460947503783,1.1434432067255649,0.8333689826108183,0.0,0.0,0.0,1725036840000000000,0.8253022154058866,1,1,25.0,False,2024-08,0.5,0.7965953905249622
