event_id,minute,perp_open,perp_high,perp_low,perp_close,perp_volume,perp_quote_volume,perp_taker_buy_quote,spot_open,spot_high,spot_low,spot_close,spot_quote_volume,long_liq_notional,short_liq_notional,open_interest,last_price_tick,index_price_tick,mark_price_tick,symbol,sample_day,perp_ret_1m,spot_ret_1m,perp_spot_basis,mark_index_basis,oi_change_15m,rolling_vwap_4h,perp_spot_basis_center,perp_spot_basis_scale,mark_index_basis_center,mark_index_basis_scale,dominant_liq,liq_total,liq_dominance,event_direction,directional_perp_return,directional_spot_return,futures_lead_return,directional_vwap_deviation,perp_basis_z_directional,mark_basis_z_directional,liq_share_of_perp_volume,liq_threshold_99,event_candidate,global_cluster_id,cluster_symbol_count,cluster_symbols,cluster_total_liquidation_notional,cluster_first_minute,cluster_last_minute,regime,reversal_return_1m,continuation_return_1m,reversal_return_5m,continuation_return_5m,reversal_return_15m,continuation_return_15m,reversal_return_30m,continuation_return_30m,reversal_return_60m,continuation_return_60m,reversal_mfe_30m,reversal_mae_30m,continuation_mfe_30m,continuation_mae_30m,vwap_reclaim_60m
163,2025-06-01 21:08:00+00:00,156.02,156.27,156.02,156.22,9901.76,1546393.3295,1088191.1499,156.08,156.32,156.08,156.28,255961.50452,0.0,64428.903399999996,7715576.68,156.24,156.30213158,156.2501864,SOLUSDT,2025-06-01,0.0012810660219839676,0.001280573872013413,-0.0003839262861530246,-0.00033233826995782145,-0.0026337485067108313,155.1114789099977,-0.0005132317609676251,9.453195429553907e-05,-0.0004610069237408476,9.380380548837631e-05,64428.903399999996,64428.903399999996,1.0,1,0.0012810660219839676,0.001280573872013413,4.921499705545784e-07,0.007121193002603873,1.3678493772629263,1.3716783995396662,0.04166398171209907,51116.67538195997,True,164,1,SOLUSDT,64428.903399999996,2025-06-01 21:08:00+00:00,2025-06-01 21:08:00+00:00,FORCED_BASIS_DISLOCATION,0.00032011268239690716,-0.00032011268239690716,-0.00032001024305873267,0.00032001024305873267,-0.0020462981945407028,0.0020462981945407028,-0.004916838870074907,0.004916838870074907,-0.004789434104964273,0.004789434104964273,0.000960184355396243,-0.006273204455255366,0.006273204455255366,-0.000960184355396243,False
164,2025-06-01 21:33:00+00:00,105160.0,105450.0,105159.9,105350.1,852.48,89790361.5319,63502695.5363,105219.52,105481.78,105219.51,105414.61,7923106.624157,0.0,1709731.76856,82418.529,105364.8,105427.36804348,105388.12874275,BTCUSDT,2025-06-01,0.0018060896049636455,0.0018525019193926795,-0.0006119645085248537,-0.0003721927375993639,-0.004312363634900729,104873.71396982265,-0.0004946097053838416,5.9072728794843606e-05,-0.0004756626990203294,6.608171708374691e-05,1709731.76856,1709731.76856,1.0,1,0.0018060896049636455,0.0018525019193926795,-4.641231442903404e-05,0.004532187259129324,-1.98661557600596,1.5657880271155127,0.019041373031475992,153117.65605999998,True,165,1,BTCUSDT,1709731.76856,2025-06-01 21:33:00+00:00,2025-06-01 21:33:00+00:00,UNRESOLVED,0.0010465835040491373,-0.0010465835040491373,8.163590769429145e-05,-8.163590769429145e-05,1.5187571251460613e-05,-1.5187571251460613e-05,-0.002178922779296705,0.002178922779296705,-0.00036348365791419497,0.00036348365791419497,0.0011400084100537944,-0.002182247572617424,0.002182247572617424,-0.0011400084100537944,False
165,2025-06-01 23:06:00+00:00,2.1808,2.1838,2.1808,2.1833,662829.7,1446863.39146,1067100.32457,2.1818,2.1849,2.1818,2.1845,114608.18808,0.0,86572.08948999998,265005989.6,2.1833,2.18436579,2.18347693,XRPUSDT,2025-06-01,0.0011915675103715273,0.0012825799935118898,-0.0005493247882809582,-0.00040691902613998465,-0.0001765795393383618,2.167535400944129,-0.0004607870242373524,6.8726798269107e-05,-0.0004319569570727655,7.5806549610984e-05,86572.08948999998,86572.08948999998,1.0,1,0.0011915675103715273,0.0012825799935118898,-9.101248314036248e-05,0.007246731532234562,-1.2882567829935403,0.3302871725631602,0.05983432160975603,23098.43924050004,True,166,2,"SOLUSDT,XRPUSDT",206240.67768999998,2025-06-01 23:03:00+00:00,2025-06-01 23:06:00+00:00,UNRESOLVED,0.00013741611912712804,-0.00013741611912712804,-9.16002565447132e-05,9.16002565447132e-05,0.0009164643449501757,-0.0009164643449501757,0.0008706211744283899,-0.0008706211744283899,,,0.0030229469152202038,-0.00174048458755105,0.00174048458755105,-0.0030229469152202038,False
166,2025-07-01 01:14:00+00:00,2494.19,2497.57,2494.19,2497.09,4968.735,12403747.85444,9744020.13295,2495.36,2498.7,2495.35,2498.23,662689.652012,0.0,101756.11904,1896556.153,2497.09,2497.84511628,2497.09,ETHUSDT,2025-07-01,0.001158017395486155,0.0011534811975870696,-0.0004563230767382631,-0.0003023070866478017,0.0021919346892169678,2487.537610563745,,,,,101756.11904,101756.11904,1.0,1,0.001158017395486155,0.0011534811975870696,4.536197899085437e-06,0.003832744139067474,,,0.008203659106434976,101705.14606729997,True,167,1,ETHUSDT,101756.11904,2025-07-01 01:14:00+00:00,2025-07-01 01:14:00+00:00,UNRESOLVED,0.00032042424443762095,-0.00032042424443762095,0.0002803655985747889,-0.0002803655985747889,0.0020645303111950473,-0.0020645303111950473,0.002365545940192538,-0.002365545940192538,0.0029357171676144796,-0.0029357171676144796,0.0026390718796679424,-0.0010051700179007916,0.0010051700179007916,-0.0026390718796679424,True
167,2025-07-01 01:52:00+00:00,2.2337,2.2337,2.2283,2.2291,2774633.2,6188656.76581,1531526.41142,2.2346,2.2346,2.2298,2.2298,632426.15212,42762.49804,0.0,292894237.5,2.2291,2.22992368,2.2292,XRPUSDT,2025-07-01,-0.0020167170211667917,-0.0021503457797664716,-0.00031392950040365353,-0.00032453128620080207,0.003712959435943519,2.2420643363443666,,,,,42762.49804,42762.49804,1.0,-1,0.0020167170211667917,0.0021503457797664716,-0.00013362875859967982,0.0057991036344102855,,,0.006909818989517517,23668.264734000008,True,168,1,XRPUSDT,42762.49804,2025-07-01 01:52:00+00:00,2025-07-01 01:52:00+00:00,SPOT_CONFIRMED_INFORMATION_MOVE,0.0008519988856459372,-0.0008519988856459372,0.0004933509843748372,-0.0004933509843748372,0.0004485109511856944,-0.0004485109511856944,0.0023300633385540813,-0.0023300633385540813,-0.0020657453007902208,0.0020657453007902208,0.002512224664662943,-0.0015701404154142562,0.0015701404154142562,-0.002512224664662943,False
168,2025-07-01 02:51:00+00:00,153.2,153.25,153.11,153.16,24185.51,3704596.6064,1618667.6823,153.3,153.33,153.22,153.25,144575.95816,56013.58,0.0,9464400.68,153.15,153.26660526,153.17023465,SOLUSDT,2025-07-01,-0.0003264027185689855,-0.00032621106144770096,-0.0005872756933116285,-0.0006287776116429278,-0.0023400071076471463,154.3217792746081,-0.0005166289958022929,9.587408719304923e-05,-0.0004801612700910951,9.80423505040166e-05,56013.58,56013.58,1.0,-1,0.0003264027185689855,0.00032621106144770096,1.916571212845497e-07,0.007556771695163612,0.7368695710978036,1.5158382146880918,0.015120021408871311,51936.43123816001,True,169,1,SOLUSDT,56013.58,2025-07-01 02:51:00+00:00,2025-07-01 02:51:00+00:00,FORCED_BASIS_DISLOCATION,0.00019585441551106598,-0.00019585441551106598,0.0003916704795810113,-0.0003916704795810113,0.0009136592686747673,-0.0009136592686747673,0.0005221932233546485,-0.0005221932233546485,0.0034544600101269096,-0.0034544600101269096,0.002546356751110146,-0.0005876207887176577,0.0005876207887176577,-0.002546356751110146,False
169,2025-07-01 04:27:00+00:00,153.07,153.08,152.76,152.85,89690.66,13714736.8915,2012275.0202,153.12,153.15,152.9,152.93,1096011.85381,55165.2962,0.0,9468125.81,152.86,152.94947368,152.86916842,SOLUSDT,2025-07-01,-0.0013729530449309024,-0.0013069334670845478,-0.000523115150722675,-0.0005250443696722673,-0.0005362535218211839,153.8616877104488,-0.0005165789607110005,9.273580640839777e-05,-0.0004587459444697073,8.693746985477485e-05,55165.2962,55165.2962,1.0,-1,0.0013729530449309024,0.0013069334670845478,6.60195778463546e-05,0.006597018764480091,0.0704818372192707,0.7625989727249777,0.004022337186372847,53019.3290679996,True,170,1,SOLUSDT,55165.2962,2025-07-01 04:27:00+00:00,2025-07-01 04:27:00+00:00,FORCED_OI_DERIVATIVES_LEAD,0.0005886392792356168,-0.0005886392792356168,0.000327064598173234,-0.000327064598173234,-0.0005889859795281028,0.0005889859795281028,-0.0017024624331992378,0.0017024624331992378,-0.00946565931656277,0.00946565931656277,0.0015701668302257055,-0.003009486424599306,0.003009486424599306,-0.0015701668302257055,False
170,2025-07-01 04:51:00+00:00,2.2223,2.2223,2.2209,2.2217,829444.6,1842616.8732,463625.25194,2.223,2.223,2.2221,2.2224,117104.1666,68048.48831,0.0,292665440.0,2.2217,2.22253947,2.2216,XRPUSDT,2025-07-01,-0.0002700270043412001,-0.00026994196411722626,-0.00031497480201592154,-0.00042270115454912105,-0.001947240582719556,2.2344387545574294,-0.00022424038580620698,6.89381635368205e-05,-0.00022559179740500035,8.700675380104933e-05,68048.48831,68048.48831,1.0,-1,0.0002700270043412001,0.00026994196411722626,8.504022397382016e-08,0.005717411400437947,1.3161710662810517,2.2654489281927845,0.03693035123021688,23957.72211379993,True,171,1,XRPUSDT,68048.48831,2025-07-01 04:51:00+00:00,2025-07-01 04:51:00+00:00,FORCED_BASIS_DISLOCATION,-0.0007654727167566351,0.0007654727167566351,0.00018002610427137527,-0.00018002610427137527,-0.0003151236886543672,0.0003151236886543672,-0.001531531830893442,0.001531531830893442,-0.0011258980225147405,0.0011258980225147405,0.0017554125219427785,-0.0030157086915424403,0.0030157086915424403,-0.0017554125219427785,False
171,2025-07-01 04:56:00+00:00,2465.27,2467.47,2464.16,2465.25,11582.724,28560483.44431,9307667.6445,2466.14,2468.17,2465.26,2466.0,1847162.785641,1837931.67628,0.0,1894197.35,2465.25,2466.01023256,2465.07,ETHUSDT,2025-07-01,-8.112734558807233e-06,-6.082540070639908e-05,-0.00030413625304137604,-0.0003812768282894785,0.00029795845470448334,2482.870805792756,-0.0004752201062608319,8.0216554011454e-05,-0.00044215834727701075,7.628772286479002e-05,1837931.67628,1837931.67628,1.0,-1,8.112734558807233e-06,6.082540070639908e-05,-5.271266614759185e-05,0.007122251444965182,-2.1327749032329044,-0.7980513338356783,0.06435226069837989,101741.17986880001,True,172,1,ETHUSDT,1837931.67628,2025-07-01 04:56:00+00:00,2025-07-01 04:56:00+00:00,SPOT_CONFIRMED_INFORMATION_MOVE,-3.2451596418512584e-05,3.2451596418512584e-05,-0.0008522036064823842,0.0008522036064823842,-0.0033154993254926354,0.0033154993254926354,-0.004647228265049375,0.004647228265049375,-0.002863847431558118,0.002863847431558118,0.0003245106987121993,-0.005463948889564918,0.005463948889564918,-0.0003245106987121993,False
172,2025-07-01 05:25:00+00:00,151.77,151.78,151.44,151.47,85888.0,13016269.6785,4264959.3302,151.83,151.84,151.53,151.54,1344672.88144,319285.8283,0.0,9437420.69,151.52,151.58971053,151.52,SOLUSDT,2025-07-01,-0.001978631433019906,-0.0019118573908691872,-0.00046192424442381697,-0.0004598632041465933,-0.001978058569455765,153.189787153744,-0.0004592723818215294,9.376684755959833e-05,-0.00044873263127387375,8.559312545734715e-05,319285.8283,319285.8283,1.0,-1,0.001978631433019906,0.0019118573908691872,6.677404215071903e-05,0.011290006058137077,0.028281452040946887,0.1300405004869949,0.024529749013067054,53557.44205,True,173,2,"BTCUSDT,SOLUSDT",555769.34632,2025-07-01 05:25:00+00:00,2025-07-01 05:25:00+00:00,FORCED_OI_DERIVATIVES_LEAD,0.0003960396091368621,-0.0003960396091368621,-0.0007264802353657739,0.0007264802353657739,-0.0012551611887319939,0.0012551611887319939,-0.0007925500712064488,0.0007925500712064488,-0.002379537113265098,0.002379537113265098,0.0015844721727076294,-0.0036310820624546603,0.0036310820624546603,-0.0015844721727076294,False
173,2025-07-01 07:17:00+00:00,150.92,150.93,150.48,150.56,145799.54,21973061.65659,5197338.6242,151.01,151.01,150.58,150.64,1626422.77944,67552.0812,0.0,9420843.46,150.54,150.71544737,150.60935965,SOLUSDT,2025-07-01,-0.002388219259040092,-0.0024531754388004146,-0.0005310674455655251,-0.0007038941385986153,0.002655237170575031,151.93182291413757,-0.00039711430273348114,9.840280906544451e-05,-0.0003934783938170927,9.408067060331827e-05,67552.0812,67552.0812,1.0,-1,0.002388219259040092,0.0024531754388004146,-6.495617976032264e-05,0.009070210928364275,1.3612735663161413,3.2994635645228283,0.0030743135506444215,55512.187912000285,True,174,1,SOLUSDT,67552.0812,2025-07-01 07:17:00+00:00,2025-07-01 07:17:00+00:00,SPOT_CONFIRMED_INFORMATION_MOVE,-0.002926701570249384,0.002926701570249384,-0.008336994298496991,0.008336994298496991,-0.00546121903453035,0.00546121903453035,-0.003659717296270613,0.003659717296270613,-0.005260891832765266,0.005260891832765266,0.0002656748140275056,-0.012885228480340016,0.012885228480340016,-0.0002656748140275056,False
174,2025-07-01 07:21:00+00:00,2.2088,2.2104,2.2077,2.2077,711136.7,1571020.37006,752894.60582,2.2098,2.2112,2.2088,2.2089,460564.44791,41722.1,0.0,295395251.4,2.2078,2.20943421,2.20836732,XRPUSDT,2025-07-01,-0.0005434044421178674,-0.0004526115764784677,-0.0005432568246638292,-0.0004828792797592074,-0.0011011930610360654,2.2207588732585433,-0.0002707031515735703,6.955530135294337e-05,-0.0002638220211588216,8.429439091460908e-05,41722.1,41722.1,1.0,-1,0.0005434044421178674,0.0004526115764784677,9.07928656393997e-05,0.005897722654603242,3.9185176081294526,2.5987169042159954,0.026557325923410247,24221.536341600007,True,175,1,XRPUSDT,41722.1,2025-07-01 07:21:00+00:00,2025-07-01 07:21:00+00:00,FORCED_BASIS_DISLOCATION,-0.00045306271162806746,0.00045306271162806746,0.0014031913584448986,-0.0014031913584448986,0.0018554140405967294,-0.0018554140405967294,0.005736110215343262,-0.005736110215343262,0.004789887151525495,-0.004789887151525495,0.006703809394392524,-0.0016759523485979644,0.0016759523485979644,-0.006703809394392524,True
175,2025-07-01 09:20:00+00:00,149.02,149.03,148.39,148.43,123312.24,18317643.43414,6497910.8275,149.11,149.11,148.48,148.49,2335893.92093,73354.625632,0.0,9174208.36,148.4,148.55642105,148.43172895,SOLUSDT,2025-07-01,-0.004034161324027785,-0.004166672694846163,-0.00040406761398070756,-0.0008393585354216082,0.001798699961261363,150.08753082119668,-0.0005288382230039801,0.00019609160639653278,-0.0005085534142586501,0.0002055239894718436,73354.625632,73354.625632,1.0,-1,0.004034161324027785,0.004166672694846163,-0.00013251137081837783,0.011105196074995913,-0.6362873522029481,1.609569384153463,0.004004588575803552,56224.01791100005,True,176,1,SOLUSDT,73354.625632,2025-07-01 09:20:00+00:00,2025-07-01 09:20:00+00:00,SPOT_CONFIRMED_INFORMATION_MOVE,0.0006061626722057924,-0.0006061626722057924,0.002624055332441552,-0.002624055332441552,-0.0002021359033935206,0.0002021359033935206,0.0038328393087856006,-0.0038328393087856006,0.0030943116307853152,-0.0030943116307853152,0.004648655932089074,-0.0008758337263355953,0.0008758337263355953,-0.004648655932089074,False
176,2025-07-01 09:39:00+00:00,106528.0,106528.1,106482.6,106495.0,239.632,25521359.0908,5618268.7974,106573.72,106573.73,106543.21,106543.22,522399.7530929,303939.46209999995,0.0,76455.165,106495.0,106549.25608696,106495.44497421,BTCUSDT,2025-07-01,-0.00031076442194688525,-0.00028632166712583285,-0.00045258628376354526,-0.0005050350863650133,0.002922037976734071,106804.63680777089,-0.00042960063187957864,6.388296907625984e-05,-0.0004297212155767727,6.081658569951209e-05,303939.46209999995,303939.46209999995,1.0,-1,0.00031076442194688525,0.00028632166712583285,2.4442754821052404e-05,0.002903305696190298,0.35980875992985956,1.2383771617886927,0.011909219294264183,158080.69754029965,True,177,1,BTCUSDT,303939.46209999995,2025-07-01 09:39:00+00:00,2025-07-01 09:39:00+00:00,UNRESOLVED,-0.000213178268081229,0.000213178268081229,-0.0002404157701785968,0.0002404157701785968,-0.00026107919769717845,0.00026107919769717845,0.0007246540375833684,-0.0007246540375833684,-0.0015054285655045415,0.0015054285655045415,0.0008770364805859021,-0.000478895722803907,0.000478895722803907,-0.0008770364805859021,False
177,2025-07-01 10:41:00+00:00,106326.2,106326.3,106305.0,106305.1,105.244,11189478.0239,3575905.5882,106378.89,106378.9,106364.64,106364.65,468434.7724604,297324.783,0.0,76684.625,106305.0,106365.89608696,106307.4452029,BTCUSDT,2025-07-01,-0.00019940610907198675,-0.00013396410863109054,-0.0005598664593922109,-0.000549526551369639,0.0007722238196752329,106715.77196110568,-0.00044147643380398893,7.000209711342867e-05,-0.0004375877360848768,6.93755057179923e-05,297324.783,297324.783,1.0,-1,0.00019940610907198675,0.00013396410863109054,6.544200044089621e-05,0.0038557017074792167,1.691235412510391,1.6135207106062406,0.026571818843107206,158508.60707240016,True,178,1,BTCUSDT,297324.783,2025-07-01 10:41:00+00:00,2025-07-01 10:41:00+00:00,UNRESOLVED,0.00020128710946300629,-0.00020128710946300629,0.00014015278557793115,-0.00014015278557793115,0.0007015076118208358,-0.0007015076118208358,0.0010191869388319372,-0.0010191869388319372,0.0018542584874213094,-0.0018542584874213094,0.002246364473576401,-0.0007817122602773452,0.0007817122602773452,-0.002246364473576401,False
178,2025-07-01 12:44:00+00:00,2.1933,2.1933,2.1912,2.1912,453034.0,993191.10409,283825.56294,2.1944,2.1944,2.1925,2.1925,155301.61318,39600.745039999994,0.0,289113907.9,2.1912,2.19259211,2.19127601,XRPUSDT,2025-07-01,-0.000912325581025053,-0.0008662153770554459,-0.0005929304446978811,-0.0006002484429262767,-0.0010221329015190905,2.2006769368906376,-0.00045436990840042046,6.829194083172034e-05,-0.0004167840676569945,7.90297695660007e-05,39600.745039999994,39600.745039999994,1.0,-1,0.000912325581025053,0.0008662153770554459,4.611020396960708e-05,0.004315672654690812,2.0289441859456114,2.32145906886473,0.03987223090996543,24530.061083699962,True,179,3,"ETHUSDT,SOLUSDT,XRPUSDT",348820.78736,2025-07-01 12:44:00+00:00,2025-07-01 12:45:00+00:00,FORCED_BASIS_DISLOCATION,-0.00018256503930207666,0.00018256503930207666,0.0013226006990360076,-0.0013226006990360076,0.0015960239599445327,-0.0015960239599445327,-0.002375949212384421,0.002375949212384421,-0.0029250477893730553,0.0029250477893730553,0.008488499452354858,-0.0033315078495800288,0.0033315078495800288,-0.008488499452354858,True
179,2025-07-01 14:07:00+00:00,2.1977,2.2016,2.1977,2.199,1118878.5,2461578.52562,1569443.29567,2.199,2.2029,2.199,2.2002,397237.32307,0.0,31931.079619999997,288706695.9,2.199,2.20066579,2.19945053,XRPUSDT,2025-07-01,0.0005458515419374255,0.0005455537505743013,-0.0005454049631853364,-0.0005522237886016468,0.0014498298471963267,2.1950843074405215,-0.0004998636745757179,6.796077910267885e-05,-0.0004395191558903555,7.912547135289259e-05,31931.079619999997,31931.079619999997,1.0,1,0.0005458515419374255,0.0005455537505743013,2.9779136312413357e-07,0.0017822569263610324,-0.6701113379058268,-1.424378658152172,0.012971789966341817,25915.735318999956,True,180,1,XRPUSDT,31931.079619999997,2025-07-01 14:07:00+00:00,2025-07-01 14:07:00+00:00,UNRESOLVED,-0.00022735023401330764,0.00022735023401330764,0.00027288852673092146,-0.00027288852673092146,0.0012285852340545094,-0.0012285852340545094,0.004786333923811173,-0.004786333923811173,0.006432650662782022,-0.006432650662782022,0.007412460209185845,-0.0034106412005459052,0.0034106412005459052,-0.007412460209185845,True
180,2025-07-01 14:27:00+00:00,2434.32,2434.32,2425.63,2425.82,21691.136,52691348.52377,17133573.14452,2435.83,2435.83,2427.33,2427.37,5300100.823387,402575.90231000003,0.0,1921235.555,2426.2,2427.79883721,2426.19,ETHUSDT,2025-07-01,-0.0034937372604790795,-0.003479194165930899,-0.0006385511891470186,-0.0006626731940644337,-0.0003933960880940779,2441.9080710575768,-0.00044960261913823407,8.926468148396181e-05,-0.0004559844288777315,7.834614831115836e-05,402575.90231000003,402575.90231000003,1.0,-1,0.0034937372604790795,0.003479194165930899,1.454309454818059e-05,0.006610118478922903,2.116722614898177,2.638148392002888,0.007640265690455634,106012.89583519996,True,181,2,"ETHUSDT,SOLUSDT",468519.32531000004,2025-07-01 14:27:00+00:00,2025-07-01 14:27:00+00:00,FORCED_BASIS_DISLOCATION,-0.0006391634187277055,0.0006391634187277055,0.001120642179260168,-0.001120642179260168,-0.004967342359773689,0.004967342359773689,-0.0027327045583576083,0.0027327045583576083,-0.0012003144532210807,0.0012003144532210807,0.002481635075974209,-0.008562053243851508,0.008562053243851508,-0.002481635075974209,False
181,2025-07-01 14:41:00+00:00,106066.5,106119.0,106034.0,106059.2,687.138,72888799.672,27464673.8806,106120.04,106180.0,106105.2,106108.67,4037657.1421104,178120.40950000004,0.0,76440.043,106054.0,106105.21217391,106054.0,BTCUSDT,2025-07-01,-6.882711527111951e-05,-0.00010714855695859171,-0.00046622014958819236,-0.000482654648727876,-0.0022596118246474006,106532.5595359509,-0.0004743183642542115,7.357005379840169e-05,-0.00045079170269912705,7.847599066842461e-05,178120.40950000004,178120.40950000004,1.0,-1,6.882711527111951e-05,0.00010714855695859171,-3.83214416874722e-05,0.004453232987592698,-0.11007487758823761,0.40602158389278215,0.0024437281214883884,158642.94269539983,True,182,1,BTCUSDT,178120.40950000004,2025-07-01 14:41:00+00:00,2025-07-01 14:41:00+00:00,UNRESOLVED,-0.0011924979714228881,0.0011924979714228881,-0.003450248070833228,0.003450248070833228,-0.0011490751587695364,0.0011490751587695364,-0.0034682246719220243,0.0034682246719220243,-0.0017137188486761035,0.0017137188486761035,0.0001961168856638995,-0.003919509104349239,0.003919509104349239,-0.0001961168856638995,False
182,2025-07-01 14:46:00+00:00,2.1791,2.1806,2.175,2.1751,2639281.1,5746417.01197,1683705.3824,2.1805,2.1817,2.1762,2.1766,935468.48529,61538.22961,0.0,288381090.0,2.1756,2.17687368,2.1756364,XRPUSDT,2025-07-01,-0.0018373070255074397,-0.0017443199281644839,-0.0006891482128089654,-0.0005683747345411883,0.002362186622203666,2.1935300856857265,-0.0005010590569022866,6.767055061394904e-05,-0.0004670202755638342,7.828709472562916e-05,61538.22961,61538.22961,1.0,-1,0.0018373070255074397,0.0017443199281644839,9.298709734295585e-05,0.008437516870593107,2.7794831606986765,1.2946509170198297,0.010708973866987652,26340.309267499997,True,183,1,XRPUSDT,61538.22961,2025-07-01 14:46:00+00:00,2025-07-01 14:46:00+00:00,UNRESOLVED,0.0016078281709766442,-0.0016078281709766442,0.0025254277949130345,-0.0025254277949130345,0.003625437072575465,-0.003625437072575465,0.004678478398738249,-0.004678478398738249,0.0060960427123025115,-0.0060960427123025115,0.006252586087995837,-0.00027584938623503863,0.00027584938623503863,-0.006252586087995837,True
183,2025-07-01 15:13:00+00:00,105670.7,105692.8,105600.1,105625.3,369.275,39010806.7579,20511212.3073,105714.01,105727.87,105650.09,105666.26,7455811.8258425,295037.4644,0.0,75733.387,105620.4,105672.00369565,105620.3,BTCUSDT,2025-07-01,-0.0004297289177142005,-0.0004517924100699844,-0.00038763556124721266,-0.0004892847096843456,-0.000865750093569706,106262.6124797636,-0.0004816781206409271,7.932500618459929e-05,-0.00045908453498555435,8.765979305452125e-05,295037.4644,295037.4644,1.0,-1,0.0004297289177142005,0.0004517924100699844,-2.2063492355783865e-05,0.006015580541464944,-1.1855348510766646,0.34451569695136963,0.007562967519000425,163620.47089250028,True,184,1,BTCUSDT,295037.4644,2025-07-01 15:13:00+00:00,2025-07-01 15:13:00+00:00,UNRESOLVED,-5.396579989750435e-05,5.396579989750435e-05,0.0008715702584493254,-0.0008715702584493254,0.0025661647387531985,-0.0025661647387531985,0.002625654908020266,-0.002625654908020266,0.005697332574129299,-0.005697332574129299,0.005081169000229924,-0.00044780937900301687,0.00044780937900301687,-0.005081169000229924,False
184,2025-07-01 17:04:00+00:00,2.1864,2.1864,2.1836,2.1844,1612108.1,3521976.41656,1556718.85287,2.1877,2.1878,2.1852,2.1859,234373.24977,32840.03512,0.0,289066790.2,2.1845,2.18597895,2.18452351,XRPUSDT,2025-07-01,-0.0008694260048432989,-0.0008231205879042358,-0.0006862162038520081,-0.0006658069603094896,-0.000252717490326404,2.1892623404884857,-0.0005939056196504477,6.784095954617344e-05,-0.0005161554234890398,8.891100132381126e-05,32840.03512,32840.03512,1.0,-1,0.0008694260048432989,0.0008231205879042358,4.630541693906309e-05,0.002223464965127608,1.3606910164460833,1.6831610778448365,0.009324319994191121,27523.282062500002,True,185,1,XRPUSDT,32840.03512,2025-07-01 17:04:00+00:00,2025-07-01 17:04:00+00:00,FORCED_BASIS_DISLOCATION,0.0014181479537707623,-0.0014181479537707623,0.0014638611946191436,-0.0014638611946191436,0.003974876735460483,-0.003974876735460483,0.0005491990984721703,-0.0005491990984721703,0.00032040279482239216,-0.00032040279482239216,0.0045779161325762985,-0.00022889580662888154,0.00022889580662888154,-0.0045779161325762985,True
185,2025-07-01 18:22:00+00:00,146.92,146.99,146.78,146.81,24747.82,3634279.8258,1078714.6844,147.02,147.08,146.88,146.91,515944.78263,200583.27830000003,0.0,9249397.51,146.81,146.9085,146.81,SOLUSDT,2025-07-01,-0.0008170491364856147,-0.0007484775636061869,-0.0006806888571233571,-0.0006704853701453573,-0.002108163859269263,147.32672609506125,-0.0006090752214871764,9.934008375021471e-05,-0.0005806982569612207,0.0001061361856769602,200583.27830000003,200583.27830000003,1.0,-1,0.0008170491364856147,0.0007484775636061869,6.857157287942783e-05,0.0035135131439954686,0.7208936507064898,0.8459613713405507,0.05519202920921104,58475.079519999235,True,186,1,SOLUSDT,200583.27830000003,2025-07-01 18:22:00+00:00,2025-07-01 18:22:00+00:00,FORCED_OI_DERIVATIVES_LEAD,0.0,-0.0,0.00013622122347722442,-0.00013622122347722442,0.00074898720009756,-0.00074898720009756,-0.0027966322241577603,0.0027966322241577603,-0.0034799257252902875,0.0034799257252902875,0.0018391117771270338,-0.003065186295211464,0.003065186295211464,-0.0018391117771270338,False
186,2025-07-01 18:57:00+00:00,2.1687,2.1695,2.1663,2.1666,598595.5,1297505.56319,466928.82008,2.17,2.1708,2.1677,2.1678,309841.43614,114798.41313,0.0,286086469.3,2.1665,2.16785526,2.16640921,XRPUSDT,2025-07-01,-0.000968791162894056,-0.0009682551416951846,-0.0005535566011626303,-0.0006670417655098015,-0.006675428356526236,2.18564532450365,-0.0006386424316561223,6.648768263913134e-05,-0.0005490018692173582,5.658067769843566e-05,114798.41313,114798.41313,1.0,-1,0.000968791162894056,0.0009682551416951846,5.36021198871417e-07,0.008752009435323956,-1.2797232076098073,2.086222737054755,0.08847623962995643,27889.99921,True,187,1,XRPUSDT,114798.41313,2025-07-01 18:57:00+00:00,2025-07-01 18:57:00+00:00,FORCED_BASIS_DISLOCATION,-0.0006925687651298947,0.0006925687651298947,-0.0007387570748767083,0.0007387570748767083,0.0021208915691376296,-0.0021208915691376296,0.0014297906178591063,-0.0014297906178591063,-0.0027268752598426475,0.0027268752598426475,0.0031847133757962887,-0.0023539185821100927,0.0023539185821100927,-0.0031847133757962887,False
