decision_ts,entry_ts,exit_ts,symbol,route,route_priority,direction,direction_value,short_return,medium_return,short_score,medium_score,trend_score,directional_breadth,residual_trend_score,residual_leader_gap,volume_ratio,atr_24h,confirmation_return,confirmation_body_fraction,confirmation_taker_pressure,entry_price,initial_stop,final_stop,exit_price,exit_reason,trailing_updates,holding_minutes,rank_score,gross_return,net_return
2026-02-28 08:00:00+00:00,2026-02-28 09:00:00+00:00,2026-02-28 11:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.09889983955993598,-0.06593014967925881,-2.3116282519036706,-0.5824483888334393,-1.4470383203685548,1.0,-0.06893445062304027,0.11956388883498437,1.2756292081270533,1.1854166666666661,-0.00877416073245163,0.7752808988764014,-0.08476162920122532,77.95,78.67,78.67,78.67,TRAILING_STOP,0,120.0,3.691768693482482,-0.009236690186016583,-0.011236690186016583
2026-02-28 08:00:00+00:00,2026-02-28 09:00:00+00:00,2026-02-28 10:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.056999797469402425,-0.05945945945945941,-1.8631381160891816,-0.7345877384308095,-1.2988629272599956,1.0,0.07924094248551894,0.11956388883498437,1.3739232004291055,618.4666666666677,-0.005450919774124707,0.7021405492730236,-0.13911778390809215,63439.7,63851.3,63851.3,63851.3,TRAILING_STOP,0,60.0,3.5690758198795396,-0.006488050857743843,-0.008488050857743843
2026-02-28 08:00:00+00:00,2026-02-28 09:00:00+00:00,2026-02-28 12:00:00+00:00,ETHUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.08180001378264767,-0.04925586136595317,-2.1329077432332713,-0.485431095011677,-1.309169419122474,1.0,0.06893445062304049,0.11956388883498437,1.1813502484255969,24.9558333333333,-0.007473048242439773,0.6695485110470639,-0.09992189396083695,1851.43,1867.79,1867.79,1867.79,TRAILING_STOP,0,180.0,3.093175237023058,-0.008836412934866589,-0.010836412934866589
2026-03-04 08:00:00+00:00,2026-03-04 09:00:00+00:00,2026-03-04 16:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.019463356144781896,0.06866653025871883,0.5788803390079605,0.7719108632554016,0.6753956011316811,1.0,0.2770333888580109,0.013441704227258044,1.1624984501756965,843.125,0.022014122321473595,0.728259834269928,0.16372724963032503,70993.7,69100.2,72012.075,73339.7,NEXT_DECISION_CAP,4,420.0,1.5702926791421243,0.03304518569957615,0.03104518569957615
2026-03-04 08:00:00+00:00,2026-03-04 09:00:00+00:00,2026-03-04 16:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.021629837483923664,0.06392304882503352,0.44504547599468525,0.49711812157241986,0.47108179878355255,1.0,0.07271958650988236,0.013441704227258044,1.0662137784876262,1.4033333333333335,0.0265506981002519,0.7631578947368429,0.05521276490119731,89.7,86.94,90.51312499999999,92.88,NEXT_DECISION_CAP,2,420.0,1.0045478093155185,0.03545150501672234,0.03345150501672234
2026-03-04 08:00:00+00:00,2026-03-04 09:00:00+00:00,2026-03-04 16:00:00+00:00,ETHUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.005237386418880607,0.05990963616667111,0.12234210530957466,0.5289431462180009,0.3256426257637878,1.0,-0.07271958650988242,0.013441704227258044,0.829347557000338,28.32708333333333,0.028693081253022612,0.8558893515764452,0.1343330958366442,2063.26,1999.39,2102.2137500000003,2149.3,NEXT_DECISION_CAP,3,420.0,0.5401418322647454,0.04170099745063638,0.03970099745063638
2026-03-08 16:00:00+00:00,2026-03-08 17:00:00+00:00,2026-03-08 20:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.02031306010276024,-0.04228477981544221,-0.49721716772606184,-0.3912062777273357,-0.44421172272669873,0.75,-0.12065014102139271,0.07672630135944797,0.8929598301720892,0.7145833333333323,-0.006464202951579456,0.6463414634146409,-0.0035561718997451086,81.46,82.11,82.11,82.11,TRAILING_STOP,0,180.0,0.6941606428513472,-0.007979376381046066,-0.009979376381046066
2026-03-08 16:00:00+00:00,2026-03-08 17:00:00+00:00,2026-03-08 18:00:00+00:00,ETHUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.019286028108413844,-0.025252094302593453,-0.4977837714033922,-0.24634645718442844,-0.3720651142939103,0.75,-0.04850353258860429,0.07672630135944797,0.8009615134305775,15.575000000000017,-0.0032801066935802536,0.5947712418300531,-0.07888892204964593,1935.64,1943.71,1943.71,1943.71,TRAILING_STOP,0,60.0,0.5215172148192496,-0.004169163687462563,-0.006169163687462563
2026-03-09 08:00:00+00:00,2026-03-09 09:00:00+00:00,2026-03-09 16:00:00+00:00,ETHUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.01480575443839971,0.021981703388738616,0.3869433004269295,0.217134639969261,0.3020389701980952,0.75,0.18116343997425755,0.1981599459600047,1.372273652765785,23.81374999999998,0.006470321246658806,0.6077688299384173,0.00728634165159181,1995.73,1977.69,1983.854375,2021.44,NEXT_DECISION_CAP,2,420.0,0.7253402115948734,0.012882504146352503,0.010882504146352502
2026-03-09 08:00:00+00:00,2026-03-09 09:00:00+00:00,2026-03-09 16:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.0026537997587454676,0.0026537997587454676,0.06708616243089958,0.025356186029406372,0.04622117423015298,0.75,-0.0746543559936847,0.1981599459600047,1.0964627902221087,1.0670833333333334,0.0066169393647737,0.5851063829787218,0.007657021858579638,83.67,82.87,83.575625,85.01,NEXT_DECISION_CAP,2,420.0,0.08868964591153758,0.016015298195291017,0.014015298195291017
2026-03-13 08:00:00+00:00,2026-03-13 09:00:00+00:00,2026-03-13 15:00:00+00:00,XRPUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.028500799767340546,0.005473025801407294,1.044241266436988,0.07579181027163738,0.5600165383543126,0.75,0.02257283016154754,0.0265090639731691,1.235236849914265,0.013429166666666622,0.00798812385126535,0.5207373271889326,0.03181169003005668,1.4259,1.4117,1.4210375000000002,1.4210375000000002,TRAILING_STOP,2,360.0,1.2105678632891765,-0.0034101269373727483,-0.005410126937372748
2026-03-16 16:00:00+00:00,2026-03-16 17:00:00+00:00,2026-03-17 00:00:00+00:00,ETHUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.08576015442465845,0.1241590153553902,2.659643063078712,1.4553486303676266,2.057495846723169,1.0,0.5910205154051149,0.09374113980086696,2.0571096822399237,30.989999999999952,0.010411853494747936,0.7590632017966075,0.12126797219196517,2296.07,2268.62,2312.386875,2351.66,NEXT_DECISION_CAP,6,420.0,8.464989254925323,0.0242109343356256,0.0222109343356256
