variant,scenario_id,ts_event_ns,client_order_id,order_side,last_price,last_quantity,native_commission,extra_cost_to_composite_model,composite_cost_rate
no-sweep-flow,session-sweep-3d99660fe0dde423be,1721925540000000000,O-20240725-163900-09-000-1919,2,64912.19999999999,0.011,0.12852616,0.4069994899999999,0.00075
no-sweep-flow,session-sweep-3d99660fe0dde423be,1721930460000000000,O-20240725-163900-09-000-1920,1,65089.100000000006,0.011,0.12887642,0.408108655,0.00075
no-sweep-flow,session-sweep-a8826bb17e19845350,1721931780000000000,O-20240725-182300-09-000-1922,2,64944.99999999999,0.01,0.116901,0.3701865,0.00075
no-sweep-flow,session-sweep-a8826bb17e19845350,1721941140000000000,O-20240725-182300-09-000-1923,1,65120.99999999999,0.01,0.1172178,0.37118969999999996,0.00075
no-sweep-flow,session-sweep-aaff16d6a0a22951cf,1721953620000000000,O-20240726-002700-09-000-1925,2,65946.9,0.007,0.08309309,0.263128135,0.00075
no-sweep-flow,session-sweep-aaff16d6a0a22951cf,1721954820000000000,O-20240726-002700-09-000-1926,1,66243.8,0.007,0.08346719,0.26431276000000004,0.00075
no-sweep-flow,session-sweep-6c404397a8b09f3e30,1722300720000000000,O-20240730-005200-09-000-1928,1,66492.09999999999,0.01,0.11968578,0.37900496999999994,0.00075
no-sweep-flow,session-sweep-6c404397a8b09f3e30,1722303720000000000,O-20240730-005200-09-000-1929,2,66334.20000000001,0.01,0.11940156,0.37810494000000006,0.00075
no-sweep-flow,session-sweep-432191557fb3565b6c,1722307920000000000,O-20240730-025200-09-000-1931,1,66424.7,0.013,0.1554338,0.49220702499999996,0.00075
no-sweep-flow,session-sweep-432191557fb3565b6c,1722317700000000000,O-20240730-025200-09-000-1932,2,66325.2,0.013,0.15520097,0.49146973,0.00075
no-sweep-flow,session-sweep-f4af78a277efe991ca,1722472140000000000,O-20240801-002900-09-000-1934,1,64648.600000000006,0.007,0.08145724,0.25794791000000006,0.00075
no-sweep-flow,session-sweep-f4af78a277efe991ca,1722473280000000000,O-20240801-002900-09-000-1935,2,64394.4,0.007,0.08113694,0.25693366,0.00075
no-sweep-flow,session-sweep-393fe7ad6599dc4d02,1722533520000000000,O-20240801-173200-09-000-1937,1,62714.59999999999,0.01,0.11288628,0.35747322,0.00075
no-sweep-flow,session-sweep-393fe7ad6599dc4d02,1722533820000000000,O-20240801-173200-09-000-1938,2,62565.100000000006,0.01,0.11261718,0.35662107000000004,0.00075
no-sweep-flow,session-sweep-82708e9a2215754fd8,1722534720000000000,O-20240801-175200-09-000-1940,1,62904.700000000004,0.005,0.05661423,0.179278395,0.00075
no-sweep-flow,session-sweep-82708e9a2215754fd8,1722544560000000000,O-20240801-175200-09-000-1942,2,63786.899999999994,0.005,0.0637869,0.175413975,0.00075
no-sweep-flow,session-sweep-6ba6a61dc4a37a4e84,1722787740000000000,O-20240804-160900-09-000-1943,1,59175.399999999994,0.006,0.06390943,0.20237987,0.00075
no-sweep-flow,session-sweep-6ba6a61dc4a37a4e84,1722788880000000000,O-20240804-160900-09-000-1944,2,58880.2,0.006,0.06359062,0.20137028000000004,0.00075
no-sweep-flow,session-sweep-30f644d8e81afc08df,1722789360000000000,O-20240804-163600-09-000-1946,1,59034.59999999999,0.011,0.11688851,0.37014693999999987,0.00075
no-sweep-flow,session-sweep-30f644d8e81afc08df,1722789480000000000,O-20240804-163600-09-000-1947,2,58901.4,0.011,0.11662477,0.36931178,0.00075
no-sweep-flow,session-sweep-47c0d259eb8e77b777,1722875820000000000,O-20240805-163700-09-000-1949,2,54639.0,0.004,0.03934008,0.12457692000000001,0.00075
no-sweep-flow,session-sweep-47c0d259eb8e77b777,1722886620000000000,O-20240805-193700-09-000-1952,1,53398.5,0.004,0.03844692,0.12174858,0.00075
no-sweep-flow,session-sweep-88f150a25ce4c72726,1722967380000000000,O-20240806-180300-09-000-1953,2,56408.6,0.007,0.07107484,0.22507031000000002,0.00075
no-sweep-flow,session-sweep-88f150a25ce4c72726,1722967920000000000,O-20240806-180300-09-000-1954,1,56658.700000000004,0.007,0.07138996,0.22606821500000002,0.00075
no-sweep-flow,session-sweep-d0c8173535ba67e475,1722998220000000000,O-20240807-023700-09-000-1956,2,56883.5,0.009,0.09215127,0.29181235499999997,0.00075
no-sweep-flow,session-sweep-d0c8173535ba67e475,1723004340000000000,O-20240807-023700-09-000-1957,1,57055.5,0.009,0.09242991,0.292694715,0.00075
no-sweep-flow,session-sweep-c41304144b621bfccf,1723136760000000000,O-20240808-170600-09-000-1959,2,59315.399999999994,0.006,0.06406063,0.20285866999999996,0.00075
no-sweep-flow,session-sweep-c41304144b621bfccf,1723137180000000000,O-20240808-170600-09-000-1960,1,59608.8,0.006,0.0643775,0.20386210000000002,0.00075
no-sweep-flow,session-sweep-4c1fe95bef036f8270,1723249860000000000,O-20240810-003100-09-000-1962,2,60862.0,0.01,0.1095516,0.3469134,0.00075
no-sweep-flow,session-sweep-4c1fe95bef036f8270,1723255260000000000,O-20240810-003100-09-000-1964,1,60333.7,0.01,0.1206674,0.33183535000000003,0.00075
no-sweep-flow,session-sweep-087dd7e912862d1bef,1723423560000000000,O-20240812-004600-09-000-1965,1,58398.899999999994,0.009,0.09460622,0.2995863549999999,0.00075
no-sweep-flow,session-sweep-087dd7e912862d1bef,1723434360000000000,O-20240812-034600-09-000-1968,2,58499.0,0.009,0.09476838,0.30009987,0.00075
no-sweep-flow,session-sweep-dcb10dd36a4c3921f0,1723541340000000000,O-20240813-092900-09-000-1969,1,58930.0,0.01,0.106074,0.335901,0.00075
no-sweep-flow,session-sweep-dcb10dd36a4c3921f0,1723541940000000000,O-20240813-092900-09-000-1970,2,58768.899999999994,0.01,0.10578402,0.33498272999999995,0.00075
no-sweep-flow,session-sweep-4f510b2e6ed5b5559a,1723632360000000000,O-20240814-104600-09-000-1972,2,61208.5,0.013,0.14322789,0.4535549849999999,0.00075
no-sweep-flow,session-sweep-4f510b2e6ed5b5559a,1723635660000000000,O-20240814-104600-09-000-1973,1,61303.7,0.013,0.14345066,0.454260415,0.00075
no-sweep-flow,session-sweep-d5c2104b78a6443896,1723654080000000000,O-20240814-164800-09-000-1975,1,59107.9,0.003,0.03191827,0.101074505,0.00075
no-sweep-flow,session-sweep-d5c2104b78a6443896,1723664880000000000,O-20240814-194800-09-000-1978,2,58970.899999999994,0.003,0.03184429,0.10084023499999999,0.00075
no-sweep-flow,session-sweep-eced7770117dc8fb52,1723689480000000000,O-20240815-023800-09-000-1979,1,58410.899999999994,0.011,0.11565358,0.3662363449999999,0.00075
no-sweep-flow,session-sweep-eced7770117dc8fb52,1723695180000000000,O-20240815-023800-09-000-1980,2,58302.2,0.011,0.11543836,0.36555478999999996,0.00075
no-sweep-flow,session-sweep-402ec3e945675082bc,1723738320000000000,O-20240815-161200-09-000-1982,2,59587.399999999994,0.008,0.08580586,0.27171853999999995,0.00075
no-sweep-flow,session-sweep-402ec3e945675082bc,1723738920000000000,O-20240815-161200-09-000-1983,1,59775.00000000001,0.008,0.086076,0.27257400000000004,0.00075
no-sweep-flow,session-sweep-d9409b2cbd36708f1f,1723739640000000000,O-20240815-163400-09-000-1985,2,59663.9,0.008,0.08591602,0.2720673800000001,0.00075
no-sweep-flow,session-sweep-d9409b2cbd36708f1f,1723744740000000000,O-20240815-163400-09-000-1987,1,58843.4,0.008,0.09414944,0.25891096,0.00075
no-sweep-flow,session-sweep-164c1633a300d01f9d,1723802520000000000,O-20240816-100200-09-000-1988,2,58574.8,0.014,0.1476085,0.46742690000000015,0.00075
no-sweep-flow,session-sweep-164c1633a300d01f9d,1723811460000000000,O-20240816-100200-09-000-1990,1,57841.0,0.014,0.1619548,0.44537570000000004,0.00075
no-sweep-flow,session-sweep-6926e83969f15e9c17,1724027940000000000,O-20240819-003900-09-000-1991,1,58523.5,0.007,0.07373961,0.233508765,0.00075
no-sweep-flow,session-sweep-6926e83969f15e9c17,1724029200000000000,O-20240819-003900-09-000-1992,2,58258.8,0.007,0.07340609,0.2324526100000001,0.00075
no-sweep-flow,session-sweep-430e626bb357ec0880,1724031000000000000,O-20240819-013000-09-000-1994,1,58407.100000000006,0.012,0.12615934,0.39950456,0.00075
no-sweep-flow,session-sweep-430e626bb357ec0880,1724041800000000000,O-20240819-043000-09-000-1997,2,58510.0,0.012,0.1263816,0.40020839999999996,0.00075
no-sweep-flow,session-sweep-89e4d0140797b3b485,1724170440000000000,O-20240820-161400-09-000-1998,1,58870.8,0.006,0.06358046,0.20133814000000003,0.00075
no-sweep-flow,session-sweep-89e4d0140797b3b485,1724181240000000000,O-20240820-191400-09-000-2001,2,59250.1,0.006,0.06399011,0.20263534,0.00075
no-sweep-flow,session-sweep-b6db8f5d47a823d176,1724376660000000000,O-20240823-013100-09-000-2002,2,60645.5,0.019,0.20740761,0.656790765,0.00075
no-sweep-flow,session-sweep-b6db8f5d47a823d176,1724377320000000000,O-20240823-013100-09-000-2003,1,60692.3,0.019,0.20756767,0.6572976050000001,0.00075
no-sweep-flow,session-sweep-523722a1b7cb26b5e1,1724379720000000000,O-20240823-022200-09-000-2005,2,60654.899999999994,0.02,0.21835764,0.69146586,0.00075
no-sweep-flow,session-sweep-523722a1b7cb26b5e1,1724379780000000000,O-20240823-022200-09-000-2006,1,60686.8,0.02,0.21847248,0.6918295200000001,0.00075
no-sweep-flow,session-sweep-acceeb8aacfdfa7cfc,1724381400000000000,O-20240823-025000-09-000-2008,2,60641.2,0.018,0.19647749,0.6221787099999998,0.00075
no-sweep-flow,session-sweep-acceeb8aacfdfa7cfc,1724381580000000000,O-20240823-025000-09-000-2009,1,60682.59999999999,0.018,0.19661162,0.62260348,0.00075
no-sweep-flow,session-sweep-c4203c7f349b863f07,1724490240000000000,O-20240824-090400-09-000-2011,2,64275.299999999996,0.017,0.19668242,0.622827655,0.00075
no-sweep-flow,session-sweep-c4203c7f349b863f07,1724493360000000000,O-20240824-090400-09-000-2012,1,64321.299999999996,0.017,0.19682318,0.623273395,0.00075
no-sweep-flow,session-sweep-0f9d7b359e5a66a2dc,1724494320000000000,O-20240824-101200-09-000-2014,2,64255.7,0.013,0.15035834,0.4761347349999999,0.00075
no-sweep-flow,session-sweep-0f9d7b359e5a66a2dc,1724499900000000000,O-20240824-101200-09-000-2016,1,63949.40000000001,0.013,0.16626844,0.45723821000000003,0.00075
no-sweep-flow,session-sweep-2954a5a898e5622451,1724634780000000000,O-20240826-011300-09-000-2017,1,64098.5,0.008,0.09230184,0.29228916,0.00075
no-sweep-flow,session-sweep-2954a5a898e5622451,1724637060000000000,O-20240826-011300-09-000-2018,2,63910.0,0.008,0.0920304,0.2914296,0.00075
no-sweep-flow,session-sweep-e599d307877b354f75,1724717220000000000,O-20240827-000700-09-000-2020,1,62887.80000000001,0.009,0.10187824,0.3226144100000001,0.00075
no-sweep-flow,session-sweep-e599d307877b354f75,1724719980000000000,O-20240827-000700-09-000-2021,2,62738.3,0.009,0.10163605,0.32184747499999994,0.00075
no-sweep-flow,session-sweep-c2b6de9905f2d861ba,1724720580000000000,O-20240827-010300-09-000-2023,1,62865.9,0.009,0.10184276,0.322502065,0.00075
no-sweep-flow,session-sweep-c2b6de9905f2d861ba,1724728380000000000,O-20240827-010300-09-000-2024,2,62716.99999999999,0.009,0.10160154,0.3217382099999999,0.00075
no-sweep-flow,session-sweep-9dad91638cc9d0b92b,1724863380000000000,O-20240828-164300-09-000-2026,1,58583.0,0.007,0.07381458,0.23374617,0.00075
no-sweep-flow,session-sweep-9dad91638cc9d0b92b,1724871300000000000,O-20240828-164300-09-000-2028,2,59298.899999999994,0.007,0.08301846,0.228300765,0.00075
no-sweep-flow,session-sweep-798895a8e0311f9b78,1724927280000000000,O-20240829-102800-09-000-2029,2,59687.299999999996,0.015,0.16115571,0.510326415,0.00075
no-sweep-flow,session-sweep-798895a8e0311f9b78,1724929920000000000,O-20240829-102800-09-000-2030,1,59749.2,0.015,0.16132284,0.5108556599999999,0.00075
no-sweep-flow,session-sweep-d3272f3032def70201,1725010320000000000,O-20240830-093200-09-000-2032,2,59469.100000000006,0.012,0.12845326,0.40676864000000007,0.00075
no-sweep-flow,session-sweep-d3272f3032def70201,1725010860000000000,O-20240830-093200-09-000-2033,1,59567.399999999994,0.012,0.12866558,0.40744101999999993,0.00075
no-sweep-flow,session-sweep-0d23447bfcf8ef0af3,1725064620000000000,O-20240831-003700-09-000-2035,2,59266.0,0.008,0.08534304,0.27025296,0.00075
no-sweep-flow,session-sweep-0d23447bfcf8ef0af3,1725075420000000000,O-20240831-033700-09-000-2038,1,59187.00000000001,0.008,0.08522928,0.26989272000000003,0.00075
no-sweep-flow,session-sweep-1d514ef1753d079c41,1725215760000000000,O-20240901-183600-09-000-2039,2,58385.8,0.008,0.08407555,0.26623925,0.00075
no-sweep-flow,session-sweep-1d514ef1753d079c41,1725216540000000000,O-20240901-183600-09-000-2040,1,58559.0,0.008,0.08432496,0.26702904,0.00075
no-sweep-flow,session-sweep-3df14658da1f06602e,1725238620000000000,O-20240902-005700-09-000-2042,1,57314.0,0.006,0.06189912,0.19601388,0.00075
no-sweep-flow,session-sweep-3df14658da1f06602e,1725249420000000000,O-20240902-035700-09-000-2045,2,57604.3,0.006,0.06221264,0.19700671000000003,0.00075
no-sweep-flow,session-sweep-d55b4e1d31bbe5348a,1725268860000000000,O-20240902-092100-09-000-2046,2,57886.1,0.011,0.11461448,0.36294584499999993,0.00075
no-sweep-flow,session-sweep-d55b4e1d31bbe5348a,1725269280000000000,O-20240902-092100-09-000-2047,1,57982.899999999994,0.011,0.11480614,0.36355278499999993,0.00075
no-sweep-flow,session-sweep-4fc7465afcd1af3a75,1725269520000000000,O-20240902-093200-09-000-2049,2,57918.4,0.013,0.13552906,0.42917534000000007,0.00075
no-sweep-flow,session-sweep-4fc7465afcd1af3a75,1725269700000000000,O-20240902-093200-09-000-2050,1,57985.0,0.013,0.1356849,0.42966884999999994,0.00075
no-sweep-flow,session-sweep-069cd7491fe0305733,1725332160000000000,O-20240903-025600-09-000-2052,2,59348.0,0.011,0.11750904,0.37211195999999996,0.00075
no-sweep-flow,session-sweep-069cd7491fe0305733,1725342960000000000,O-20240903-055600-09-000-2055,1,59159.6,0.011,0.11713601,0.37093069,0.00075
no-sweep-flow,session-sweep-22637015aded4a0842,1725355380000000000,O-20240903-092300-09-000-2056,1,58867.0,0.014,0.14834484,0.46975866,0.00075
no-sweep-flow,session-sweep-22637015aded4a0842,1725355860000000000,O-20240903-092300-09-000-2057,2,58814.1,0.014,0.14821153,0.4693365199999999,0.00075
no-sweep-flow,session-sweep-62c44f72ba2cb54f9e,1725355980000000000,O-20240903-093300-09-000-2059,1,58886.5,0.012,0.12719484,0.40278366,0.00075
no-sweep-flow,session-sweep-62c44f72ba2cb54f9e,1725357720000000000,O-20240903-093300-09-000-2060,2,58814.3,0.012,0.12703889,0.40228981,0.00075
no-sweep-flow,session-sweep-b45a07984294220b33,1725358140000000000,O-20240903-100900-09-000-2062,1,58866.899999999994,0.013,0.13774855,0.436203725,0.00075
no-sweep-flow,session-sweep-b45a07984294220b33,1725367020000000000,O-20240903-100900-09-000-2064,2,59314.1,0.013,0.15421666,0.4240958149999999,0.00075
no-sweep-flow,session-sweep-00dbff86b01fd8745e,1725470880000000000,O-20240904-172800-09-000-2065,2,58096.899999999994,0.012,0.1254893,0.39738280000000004,0.00075
no-sweep-flow,session-sweep-00dbff86b01fd8745e,1725481680000000000,O-20240904-202800-09-000-2068,1,57905.8,0.012,0.12507653,0.3960756700000001,0.00075
no-sweep-flow,session-sweep-9b6d06c7a82e5400e3,1725641880000000000,O-20240906-165800-09-000-2069,1,54036.700000000004,0.003,0.02917982,0.09240275500000002,0.00075
no-sweep-flow,session-sweep-9b6d06c7a82e5400e3,1725647220000000000,O-20240906-165800-09-000-2070,2,53569.6,0.003,0.02892758,0.09160402,0.00075
no-sweep-flow,session-sweep-fcd1ff6ba1b21f1a7a,1725706620000000000,O-20240907-105700-09-000-2072,2,54330.899999999994,0.015,0.14669343,0.4645291949999999,0.00075
no-sweep-flow,session-sweep-fcd1ff6ba1b21f1a7a,1725707700000000000,O-20240907-105700-09-000-2073,1,54382.8,0.015,0.14683356,0.46497293999999995,0.00075
no-sweep-flow,session-sweep-65ef7593015fc49d63,1725732420000000000,O-20240907-180700-09-000-2075,1,54182.0,0.015,0.1462914,0.4632561,0.00075
no-sweep-flow,session-sweep-65ef7593015fc49d63,1725732480000000000,O-20240907-180700-09-000-2076,2,54127.4,0.015,0.14614398,0.46278927,0.00075
no-sweep-flow,session-sweep-d0142bb0feee456039,1725733080000000000,O-20240907-181800-09-000-2078,1,54184.8,0.013,0.12679243,0.40150937000000003,0.00075
no-sweep-flow,session-sweep-d0142bb0feee456039,1725742980000000000,O-20240907-181800-09-000-2079,2,54113.8,0.013,0.12662629,0.40098326000000006,0.00075
no-sweep-flow,session-sweep-98c1e8a0b3356f24c1,1725873240000000000,O-20240909-091400-09-000-2081,2,55295.299999999996,0.01,0.09953154,0.31518321,0.00075
no-sweep-flow,session-sweep-98c1e8a0b3356f24c1,1725877740000000000,O-20240909-091400-09-000-2082,1,55401.4,0.01,0.09972252,0.31578797999999997,0.00075
no-sweep-flow,session-sweep-6d1041c6669b98547d,1726244280000000000,O-20240913-161800-09-000-2084,2,59510.3,0.005,0.05355927,0.169604355,0.00075
no-sweep-flow,session-sweep-6d1041c6669b98547d,1726249620000000000,O-20240913-161800-09-000-2085,1,59755.80000000001,0.005,0.05378022,0.17030403000000005,0.00075
no-sweep-flow,session-sweep-195a1b404a54c64ec0,1726250100000000000,O-20240913-175500-09-000-2087,2,59617.9,0.008,0.08584978,0.27185762,0.00075
no-sweep-flow,session-sweep-195a1b404a54c64ec0,1726252500000000000,O-20240913-175500-09-000-2088,1,59733.799999999996,0.008,0.08601667,0.27238612999999995,0.00075
no-sweep-flow,session-sweep-79e9ecd0a303423ffd,1726366380000000000,O-20240915-021300-09-000-2090,2,60128.4,0.014,0.15152357,0.47982463000000003,0.00075
no-sweep-flow,session-sweep-79e9ecd0a303423ffd,1726367460000000000,O-20240915-021300-09-000-2091,1,60160.3,0.014,0.15160396,0.48007919000000004,0.00075
no-sweep-flow,session-sweep-e6a02d9575b05135ad,1726425120000000000,O-20240915-183200-09-000-2093,1,59836.99999999999,0.013,0.14001858,0.4433921699999999,0.00075
no-sweep-flow,session-sweep-e6a02d9575b05135ad,1726425660000000000,O-20240915-183200-09-000-2094,2,59795.2,0.013,0.13992077,0.44308243,0.00075
no-sweep-flow,session-sweep-7d1e9bb9240b67d5b0,1726447920000000000,O-20240916-005200-09-000-2096,1,58772.5,0.007,0.07405335,0.234502275,0.00075
no-sweep-flow,session-sweep-7d1e9bb9240b67d5b0,1726448280000000000,O-20240916-005200-09-000-2097,2,58623.0,0.007,0.07386498,0.23390576999999999,0.00075
no-sweep-flow,session-sweep-7292bdae4a8ccc8f99,1726507020000000000,O-20240916-171700-09-000-2099,1,57688.0,0.004,0.04153536,0.13152864,0.00075
no-sweep-flow,session-sweep-7292bdae4a8ccc8f99,1726517820000000000,O-20240916-201700-09-000-2102,2,58085.7,0.004,0.0418217,0.1324354,0.00075
no-sweep-flow,session-sweep-add922b45151ed9618,1726560420000000000,O-20240917-080700-09-000-2103,2,58657.5,0.005,0.05279175,0.167173875,0.00075
no-sweep-flow,session-sweep-add922b45151ed9618,1726564200000000000,O-20240917-080700-09-000-2104,1,58850.0,0.005,0.052965,0.1677225,0.00075
no-sweep-flow,session-sweep-3efcfa3103ce425e8b,1726564740000000000,O-20240917-091900-09-000-2106,2,58707.299999999996,0.008,0.08453851,0.26770529,0.00075
no-sweep-flow,session-sweep-3efcfa3103ce425e8b,1726565820000000000,O-20240917-091900-09-000-2107,1,58803.7,0.008,0.08467733,0.26814487000000004,0.00075
no-sweep-flow,session-sweep-871d27ce51535dae0c,1726652760000000000,O-20240918-094600-09-000-2109,1,59928.899999999994,0.008,0.08629762,0.27327578,0.00075
no-sweep-flow,session-sweep-871d27ce51535dae0c,1726653180000000000,O-20240918-094600-09-000-2110,2,59822.0,0.008,0.08614368,0.27278832000000003,0.00075
no-sweep-flow,session-sweep-a0acb040a514e0d21a,1726657080000000000,O-20240918-105800-09-000-2112,1,59894.0,0.008,0.08624736,0.27311663999999997,0.00075
no-sweep-flow,session-sweep-a0acb040a514e0d21a,1726658040000000000,O-20240918-105800-09-000-2113,2,59806.59999999999,0.008,0.0861215,0.27271809999999996,0.00075
no-sweep-flow,session-sweep-d7256bdfa17c04b31c,1726794780000000000,O-20240920-011300-09-000-2115,1,62753.299999999996,0.005,0.05647797,0.178846905,0.00075
no-sweep-flow,session-sweep-d7256bdfa17c04b31c,1726801500000000000,O-20240920-011300-09-000-2117,2,63226.8,0.005,0.0632268,0.17387370000000002,0.00075
no-sweep-flow,session-sweep-6aa086b4ca29670598,1726997760000000000,O-20240922-093600-09-000-2118,1,62821.100000000006,0.011,0.12438578,0.393888295,0.00075
no-sweep-flow,session-sweep-6aa086b4ca29670598,1726997880000000000,O-20240922-093600-09-000-2119,2,62781.5,0.011,0.12430737,0.39364000499999996,0.00075
no-sweep-flow,session-sweep-04337a150f75b0b646,1727028180000000000,O-20240922-180300-09-000-2121,2,62997.7,0.01,0.11339586,0.35908689,0.00075
no-sweep-flow,session-sweep-04337a150f75b0b646,1727034900000000000,O-20240922-180300-09-000-2122,1,63044.5,0.01,0.1134801,0.35935365,0.00075
no-sweep-flow,session-sweep-51864fb706ed5346fa,1727172900000000000,O-20240924-101500-09-000-2124,2,63519.9,0.009,0.10290224,0.325857085,0.00075
no-sweep-flow,session-sweep-51864fb706ed5346fa,1727173020000000000,O-20240924-101500-09-000-2125,1,63575.80000000001,0.009,0.1029928,0.32614385000000007,0.00075
no-sweep-flow,session-sweep-e1ff05ed060bda42b6,1727175300000000000,O-20240924-105500-09-000-2127,2,63521.100000000006,0.009,0.10290418,0.32586324499999997,0.00075
no-sweep-flow,session-sweep-e1ff05ed060bda42b6,1727177820000000000,O-20240924-105500-09-000-2128,1,63568.8,0.009,0.10298146,0.32610794000000004,0.00075
no-sweep-flow,session-sweep-57de3af2bc624f269f,1727200740000000000,O-20240924-175900-09-000-2130,2,63760.1,0.004,0.04590727,0.14537303000000001,0.00075
no-sweep-flow,session-sweep-57de3af2bc624f269f,1727207340000000000,O-20240924-175900-09-000-2131,1,63957.5,0.004,0.0460494,0.1458231,0.00075
no-sweep-flow,session-sweep-45b548e173286f7d5c,1727259420000000000,O-20240925-101700-09-000-2133,1,63663.100000000006,0.007,0.08021551,0.25401576500000006,0.00075
no-sweep-flow,session-sweep-45b548e173286f7d5c,1727261340000000000,O-20240925-101700-09-000-2134,2,63587.299999999996,0.007,0.08012,0.253713325,0.00075
no-sweep-flow,session-sweep-8d1911ca7779361501,1727340060000000000,O-20240926-084100-09-000-2136,2,63768.5,0.007,0.08034831,0.25443631499999997,0.00075
no-sweep-flow,session-sweep-8d1911ca7779361501,1727342820000000000,O-20240926-084100-09-000-2137,1,63856.4,0.007,0.08045906,0.25478704,0.00075
no-sweep-flow,session-sweep-8714d9383956f5c38a,1727371020000000000,O-20240926-171700-09-000-2139,2,65500.99999999999,0.006,0.07074108,0.22401341999999996,0.00075
no-sweep-flow,session-sweep-8714d9383956f5c38a,1727381820000000000,O-20240926-201700-09-000-2142,1,64737.100000000006,0.006,0.06991607,0.22140088000000002,0.00075
no-sweep-flow,session-sweep-56f9d6ad30375cb8e5,1727686380000000000,O-20240930-085300-09-000-2143,1,64211.6,0.005,0.05779044,0.18300306,0.00075
no-sweep-flow,session-sweep-56f9d6ad30375cb8e5,1727687040000000000,O-20240930-085300-09-000-2144,2,64056.19999999999,0.005,0.05765058,0.18256016999999997,0.00075
no-sweep-flow,session-sweep-054045d2e45c66c5ff,1727721480000000000,O-20240930-183800-09-000-2146,1,63322.1,0.005,0.05698989,0.180467985,0.00075
no-sweep-flow,session-sweep-054045d2e45c66c5ff,1727732280000000000,O-20240930-213800-09-000-2149,2,63709.299999999996,0.005,0.05733837,0.181571505,0.00075
no-sweep-flow,session-sweep-dc0d4c38246344d7a7,1727804940000000000,O-20241001-174900-09-000-2150,1,61910.5,0.005,0.05571945,0.176444925,0.00075
no-sweep-flow,session-sweep-dc0d4c38246344d7a7,1727810100000000000,O-20241001-174900-09-000-2151,2,61753.299999999996,0.005,0.05557797,0.175996905,0.00075
no-sweep-flow,session-sweep-1722de913a1f377e3a,1728005760000000000,O-20241004-013600-09-000-2153,2,60976.5,0.005,0.05487885,0.17378302499999998,0.00075
no-sweep-flow,session-sweep-1722de913a1f377e3a,1728006480000000000,O-20241004-013600-09-000-2154,1,61118.4,0.005,0.05500656,0.17418744000000003,0.00075
no-sweep-flow,session-sweep-6ef273e50fd5ab2af3,1728032400000000000,O-20241004-090000-09-000-2156,2,61410.4,0.007,0.0773771,0.24502750000000004,0.00075
no-sweep-flow,session-sweep-6ef273e50fd5ab2af3,1728032820000000000,O-20241004-090000-09-000-2157,1,61489.9,0.007,0.07747727,0.245344705,0.00075
no-sweep-flow,session-sweep-972d3f198acb7dcf9a,1728033720000000000,O-20241004-092200-09-000-2159,2,61440.0,0.008,0.0884736,0.2801664,0.00075
no-sweep-flow,session-sweep-972d3f198acb7dcf9a,1728044460000000000,O-20241004-092200-09-000-2160,1,61493.40000000001,0.008,0.0885505,0.28040990000000005,0.00075
no-sweep-flow,session-sweep-166d30edaa0687626e,1728063360000000000,O-20241004-173600-09-000-2162,2,61919.9,0.007,0.07801907,0.24706040500000004,0.00075
no-sweep-flow,session-sweep-166d30edaa0687626e,1728063720000000000,O-20241004-173600-09-000-2163,1,62005.7,0.007,0.07812718,0.247402745,0.00075
no-sweep-flow,session-sweep-43dabcc2d0acdd0bf3,1728557160000000000,O-20241010-104600-09-000-2165,2,61045.2,0.006,0.06592882,0.20877457999999996,0.00075
no-sweep-flow,session-sweep-43dabcc2d0acdd0bf3,1728559200000000000,O-20241010-104600-09-000-2166,1,61143.6,0.006,0.06603509,0.20911111,0.00075
no-sweep-flow,session-sweep-8302ede45e0d066250,1728893100000000000,O-20241014-080500-09-000-2168,2,64554.4,0.003,0.03485938,0.11038802000000002,0.00075
no-sweep-flow,session-sweep-8302ede45e0d066250,1728899220000000000,O-20241014-080500-09-000-2169,1,64762.0,0.003,0.03497148,0.11074302,0.00075
no-sweep-flow,session-sweep-62a080c6c557f7ef63,1729042320000000000,O-20241016-013200-09-000-2171,2,67245.79999999999,0.003,0.03631273,0.11499031999999998,0.00075
no-sweep-flow,session-sweep-62a080c6c557f7ef63,1729044480000000000,O-20241016-013200-09-000-2172,1,67485.6,0.003,0.03644222,0.11540038000000001,0.00075
no-sweep-flow,session-sweep-0db4e74daa3ed1170e,1729045260000000000,O-20241016-022100-09-000-2174,2,67263.0,0.004,0.04842936,0.15335964000000002,0.00075
no-sweep-flow,session-sweep-0db4e74daa3ed1170e,1729045380000000000,O-20241016-022100-09-000-2175,1,67391.5,0.004,0.04852188,0.15365262000000002,0.00075
no-sweep-flow,session-sweep-da86895c43d7df2192,1729162200000000000,O-20241017-105000-09-000-2177,1,67088.7,0.007,0.08453176,0.267683915,0.00075
no-sweep-flow,session-sweep-da86895c43d7df2192,1729162380000000000,O-20241017-105000-09-000-2178,2,67039.3,0.007,0.08446952,0.267486805,0.00075
no-sweep-flow,session-sweep-4ecca2eb4f9a302a33,1729277820000000000,O-20241018-185700-09-000-2180,2,68800.09999999999,0.005,0.06192009,0.196080285,0.00075
no-sweep-flow,session-sweep-4ecca2eb4f9a302a33,1729278300000000000,O-20241018-185700-09-000-2181,1,68893.79999999999,0.005,0.06200442,0.19634732999999996,0.00075
