event_ts,entry_ts,exit_ts,symbol,route,direction,direction_value,prior_beta,peer_factor_return,residual_return,residual_return_atr,residual_horizon_sum,residual_horizon_z,residual_leader_gap_z,volume_ratio,event_body_fraction,event_taker_pressure,confirmation_return,confirmation_body_fraction,confirmation_taker_pressure,entry_price,initial_stop,final_stop,exit_price,exit_reason,trailing_updates,holding_minutes,rank_score,gross_return,net_return
2024-06-17 05:00:00+00:00,2024-06-17 05:15:00+00:00,2024-06-17 05:50:00+00:00,SOLUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,1.4697977625194723,0.000825073355684018,0.004904114792796257,0.8357112788169611,0.03400806581583909,1.6235392226480387,1.1088283914357766,1.0010969516361896,0.9272540983606578,0.25655896262357025,0.0027424767192700816,0.5030902348578288,0.31284187664521257,148.813,147.3589125,147.68659375000001,147.68659375000001,TRAILING_STOP,1,35.0,1.3582983949620295,-0.007569273181778247,-0.009569273181778247
2024-06-24 09:30:00+00:00,2024-06-24 09:45:00+00:00,2024-06-24 10:05:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.46865599167209193,-0.007345426729299041,-0.00586387863438052,-1.6519997901623575,-0.017258953689723213,-1.9915468925258804,0.8996902989966848,5.2256784882676035,0.6915108941540682,-0.08561184207397565,-0.01731219901624992,0.6599987727802666,-0.17653442353981263,61054.0,62872.05333333334,61435.071875,61435.071875,TRAILING_STOP,1,20.0,17.192665378860728,-0.0062415546073968375,-0.008241554607396838
2024-06-24 19:30:00+00:00,2024-06-24 19:45:00+00:00,2024-06-24 21:05:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.4862620314686891,-0.0040361180654035905,-0.004056630850316514,-0.6209235145074153,-0.05319223669616806,-5.047133697890784,1.5319689140610677,1.7818789751523882,0.6568218880231909,-0.12647705828099676,-0.003002042455077736,0.5033519553072747,-0.10975754323365805,59845.6,60499.21625,59550.6625,59550.6625,TRAILING_STOP,2,80.0,5.584201999266986,0.004928307177135882,0.002928307177135882
2024-06-25 03:00:00+00:00,2024-06-25 03:15:00+00:00,2024-06-25 08:25:00+00:00,SOLUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,1.6685514831529409,0.001095192037365352,0.005376071875097169,0.43369898368721765,0.08841608171265923,4.335846931351682,1.1759435082329994,1.0778236323304107,0.6685432793807,0.1507702209140076,0.007892380730252002,0.636915604128709,0.10749187855108011,133.962,131.76224166666665,133.92846875,133.92846875,TRAILING_STOP,7,310.0,2.026796044330617,-0.000250304190740569,-0.002250304190740569
2024-06-27 13:30:00+00:00,2024-06-27 13:45:00+00:00,2024-06-27 14:50:00+00:00,SOLUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,1.4836206347876217,0.0023228814161397287,0.04600388616899993,5.462540464514042,0.06274384826872956,2.6494769062029495,1.1727211707587886,25.032475070028575,0.7179096905124298,0.06994466268903721,0.013924024738668939,0.6039633244602193,0.06021300562968257,148.695,139.31150416666668,148.2480625,148.2480625,TRAILING_STOP,2,65.0,362.2918778711944,-0.0030057332122801483,-0.005005733212280148
2024-07-04 01:30:00+00:00,2024-07-04 01:45:00+00:00,2024-07-04 02:45:00+00:00,SOLUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,1.6546438634025615,-0.00477507323333289,-0.010804571721361303,-0.9753983513056375,-0.04089714959144705,-1.7166705610955197,0.3121369056062233,5.560553748486246,0.7112197772344513,-0.11940711589607678,-0.01953772727928116,0.5887464696936725,-0.15325829275557534,135.996,141.69064583333335,136.53696875,136.53696875,TRAILING_STOP,1,60.0,9.310800468058574,-0.003977828392011551,-0.005977828392011551
2024-07-05 00:00:00+00:00,2024-07-05 00:15:00+00:00,2024-07-05 05:20:00+00:00,XRPUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.6582131510480237,-0.013181010469566096,-0.0037294824223176506,-0.38740348475708664,-0.032930090795103166,-1.9856074296423527,1.0004304871501097,8.369076326407917,0.666666666666669,-0.10504312870032317,-0.01247977813727752,0.5242718446601916,-0.1073279078337186,0.4273,0.4395164583333333,0.405371875,0.405371875,TRAILING_STOP,5,305.0,6.4377549401568075,0.05131786800842508,0.04931786800842508
2024-07-12 09:00:00+00:00,2024-07-12 09:15:00+00:00,2024-07-12 09:55:00+00:00,XRPUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.791679954845913,0.0029605054828174666,0.00238538472018702,0.31295800094439646,0.0677152194459069,3.444374020712067,2.1727828267915004,3.3796390754098025,0.5499999999999945,0.01664943075963854,0.00493244692258199,0.6571428571428635,0.1563978996744071,0.4686,0.46214458333333336,0.463190625,0.463190625,TRAILING_STOP,1,40.0,3.6430630424870696,-0.011543693982074221,-0.013543693982074221
2024-07-13 15:00:00+00:00,2024-07-13 15:15:00+00:00,2024-07-13 20:10:00+00:00,XRPUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.7255130810795078,0.002101788245545636,0.005404893000402045,0.5799459460259861,0.11204026562522593,4.603527009077232,3.528615913191242,4.491111142634703,0.7142857142857013,0.0017630103206196512,0.014965464313123622,0.8965517241379416,0.1397890916662623,0.529,0.5170141666666667,0.55109375,0.55109375,TRAILING_STOP,7,295.0,11.990354275326013,0.041765122873345994,0.03976512287334599
2024-07-16 14:00:00+00:00,2024-07-16 14:15:00+00:00,2024-07-16 18:15:00+00:00,XRPUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.45804398486452547,-0.005705802044991117,0.02107557114527124,1.9108517838379242,0.04806401266736033,1.5582213111449548,0.9118237451990953,6.947330995601512,0.5698324022346353,0.016288130589405148,0.02278026905829611,0.7257142857142853,0.05394217973759452,0.5702,0.546685,0.581325,0.581325,TRAILING_STOP,6,240.0,20.685886264916522,0.019510698000701376,0.017510698000701375
2024-07-17 13:00:00+00:00,2024-07-17 13:15:00+00:00,2024-07-17 13:45:00+00:00,XRPUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.39547137309480607,-6.949833785948607e-05,0.01583681532205938,1.194548355721049,0.13043905602519393,3.9135498287196957,3.5037866091197998,3.7701415089008057,0.7424242424242453,0.0530722357990121,0.010565071234192258,0.6226415094339599,0.04879707588601745,0.6313,0.6138716666666667,0.618659375,0.618659375,TRAILING_STOP,1,30.0,17.62512695717341,-0.020023166481862753,-0.022023166481862755
2024-07-19 00:30:00+00:00,2024-07-19 00:45:00+00:00,2024-07-19 04:05:00+00:00,XRPUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.3479278217707925,-0.0049826947359698556,-0.0267735679269374,-1.870234419860005,-0.13023086676183304,-3.954873646053103,2.9592226219261333,3.9695969889685596,0.7843137254901977,-0.14511357367914357,-0.0095771593783881,0.595505617977531,-0.16260269101228708,0.5481,0.5711920833333334,0.5584156250000001,0.5584156250000001,TRAILING_STOP,7,200.0,29.361286164067042,-0.0188206987775954,-0.020820698777595403
2024-07-19 16:00:00+00:00,2024-07-19 16:15:00+00:00,2024-07-19 22:15:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.7173490603448479,0.006250020345171326,0.0030611110138673864,0.606299726101346,0.018471913971966986,1.5310080487329685,0.3765278512514554,1.891118469814354,0.8707746478873214,0.18720786295953729,0.004993046214176511,0.598033861277987,0.08615544023925192,66120.0,65198.78291666666,66581.41875,66917.8,SIX_HOUR_CAP,8,360.0,1.7554302668822956,0.012065940713853696,0.010065940713853696
2024-07-23 19:00:00+00:00,2024-07-23 19:15:00+00:00,2024-07-23 19:55:00+00:00,ETHUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.7000801397879238,-0.00033715441991683025,0.005739629533959344,0.7554800393353996,0.02506412696763588,2.5328211630418633,1.671227069709864,1.9486909440189946,0.7372319688109257,0.18716060855878403,0.007665315102209025,0.8519354838709777,0.10323541230764421,3471.8,3423.8724166666666,3453.700625,3453.700625,TRAILING_STOP,1,40.0,3.728811999011222,-0.005213253931678152,-0.007213253931678152
2024-07-25 18:30:00+00:00,2024-07-25 18:45:00+00:00,2024-07-25 21:05:00+00:00,ETHUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.7122501471377427,-0.0034210345330424378,-0.00405299580324996,-0.4435871753974251,-0.054439404287511366,-3.492550429230362,2.4698502971032665,1.4571917877604252,0.6937669376693777,-0.07889915821391591,-0.005155819619468094,0.7504629629629678,-0.14355079146579142,3127.81,3172.8726666666666,3157.8859374999997,3157.8859374999997,TRAILING_STOP,1,140.0,2.257555222119165,-0.009615653604279073,-0.011615653604279073
2024-07-26 21:30:00+00:00,2024-07-26 21:45:00+00:00,2024-07-27 02:00:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.5944974528903797,0.0038072026880559976,0.005084640288437619,1.0616014410788548,0.020128739225350398,1.6631095845072383,0.765869862484379,1.461449352072341,0.8480040941658279,0.16081869383597924,0.0020972110333330463,0.582413087934596,0.14038764278445126,68042.1,67362.47875,67607.20000000001,67607.20000000001,TRAILING_STOP,8,255.0,2.580275833479956,-0.006391631063708991,-0.008391631063708991
2024-08-01 17:30:00+00:00,2024-08-01 17:45:00+00:00,2024-08-01 19:55:00+00:00,SOLUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,1.2622396671544063,-0.003408563884120372,-0.003149534506971004,-0.2827469215966173,-0.03958970256444346,-1.7960143889292042,0.4450497902072532,1.431297353546374,0.7522236340533598,-0.05704136585371611,-0.007765566855318151,0.6811989100817409,-0.2338194667063257,159.717,162.45330208333334,162.39134375,162.39134375,TRAILING_STOP,2,130.0,0.7268379005324637,-0.01674426485596392,-0.01874426485596392
2024-08-02 00:00:00+00:00,2024-08-02 00:15:00+00:00,2024-08-02 01:00:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.7279667229739499,0.0,0.0036881651838821766,0.6111478698948623,0.022275258710502007,1.7551720182448258,0.44040462050007134,1.3440976407505352,0.5494631025816806,0.10597161362937446,0.0012903917096542816,0.6961189099917747,0.005153779764802469,65413.3,64972.87520833334,64972.87520833334,64972.87520833334,TRAILING_STOP,0,45.0,1.4417727327639325,-0.006732954791558665,-0.008732954791558665
2024-08-04 15:00:00+00:00,2024-08-04 15:15:00+00:00,2024-08-04 17:55:00+00:00,SOLUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,1.4234459387950686,-0.0067618589722212566,-0.010543586028884664,-0.8339481801839964,-0.03981646913480599,-1.6579090378571986,0.8325131219248278,6.065774010278571,0.7969946129855306,-0.010083750029388994,-0.007463932795562456,0.5765563656758427,-0.09659296950392904,136.701,140.98612916666667,135.69753125000003,135.69753125000003,TRAILING_STOP,5,160.0,8.386601169342153,0.007340610163787842,0.005340610163787842
2024-08-05 00:00:00+00:00,2024-08-05 00:15:00+00:00,2024-08-05 01:40:00+00:00,ETHUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.7211829173867997,-0.007212787000084982,-0.003924520902799243,-0.421147139842312,-0.03954885087409681,-2.374545001855555,1.0571936208914774,1.733293065806152,0.7382449835280079,-0.1556973293400894,-0.013893436523292002,0.7890955198647489,-0.1861221341129785,2650.26,2715.8944791666663,2378.5837500000002,2378.5837500000002,TRAILING_STOP,3,85.0,1.7333499801450252,0.10250928210817045,0.10050928210817045
2024-08-07 04:30:00+00:00,2024-08-07 04:45:00+00:00,2024-08-07 07:25:00+00:00,SOLUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,1.3056523014456534,0.003683245416296368,0.007957483810903315,0.4691948030761424,0.07644084719288154,2.6435463426091825,2.194286209186564,2.2051622908624204,0.608312342569268,0.10018825129053588,0.003630958977334231,0.51100917431194,0.010735030602661233,153.96,150.84282708333333,150.84282708333333,150.84282708333333,TRAILING_STOP,0,160.0,2.735147039000281,-0.02024664144366506,-0.02224664144366506
2024-08-14 19:00:00+00:00,2024-08-14 19:15:00+00:00,2024-08-15 01:15:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.7457584012565803,-0.0014030167155917317,-0.0033221152051406836,-0.4945999640522985,-0.018721490507734306,-1.5140998760422946,1.0389310206508275,1.6076786365672275,0.5287850850235594,-0.1700153886084249,-0.004613766665535812,0.6306515186644984,-0.3190271491951705,58682.0,59277.598125,59213.112499999996,58814.9,SIX_HOUR_CAP,9,360.0,1.2039483201363013,-0.0022647489860605496,-0.00426474898606055
2024-09-09 16:30:00+00:00,2024-09-09 16:45:00+00:00,2024-09-09 22:45:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.8285679222389132,0.013062390523223225,0.0017581429991865467,0.29994060232721376,0.021457322615991387,1.7368773112828413,0.6320887666410402,6.190373073657144,0.7626768226332907,0.10461379569336171,0.0031572694791932587,0.513192229631786,0.020922282755146515,56238.1,55286.53895833334,57090.18125,57269.9,SIX_HOUR_CAP,6,360.0,3.2249369230641314,0.01834699251930627,0.01634699251930627
2024-09-13 10:30:00+00:00,2024-09-13 10:45:00+00:00,2024-09-13 16:45:00+00:00,XRPUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.5704659527818512,0.0018905061958346312,0.00193865950109122,0.2064935379880352,0.045329261896835296,2.8354024241289855,2.1776988997416344,2.964369886065179,0.5312500000000141,0.0957681293453767,0.004607478291688727,0.7878787878787491,0.019732423912463437,0.5669,0.5608702083333333,0.565021875,0.5701,SIX_HOUR_CAP,7,360.0,1.7356156779552883,0.0056447345210797195,0.0036447345210797195
2024-09-18 03:30:00+00:00,2024-09-18 03:45:00+00:00,2024-09-18 04:55:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.8922971583895901,0.002827947125353386,0.0015921352485382275,0.2787226281829674,0.03101644578245436,2.632459472154413,0.8516849569388407,2.02161090562333,0.750301568154415,0.13933933301142898,0.0024959185458963695,0.6347607052896681,0.09524230042641046,60730.1,60282.79583333334,60282.79583333334,60282.79583333334,TRAILING_STOP,0,70.0,1.4833085291572234,-0.0073654442634980555,-0.009365444263498056
2024-09-19 00:00:00+00:00,2024-09-19 00:15:00+00:00,2024-09-19 01:35:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.8635941309716973,0.007950882010005196,0.002332682193572946,0.3920563592491962,0.02183691256036126,1.6426379392158958,1.3584210140870943,5.146796802523205,0.8362426035503001,0.06249972652020275,0.004611624143723292,0.664100769769067,0.07647062196205745,62020.0,61052.26833333333,61649.19375,61649.19375,TRAILING_STOP,1,80.0,3.3145713670936083,-0.005978817316994567,-0.007978817316994567
2024-09-19 15:30:00+00:00,2024-09-19 15:45:00+00:00,2024-09-19 21:45:00+00:00,SOLUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,1.1527732976326706,0.003112612288082286,0.004659012256491946,0.5583381525842662,0.04709320007738753,2.5068005615645252,1.665823400337693,2.3520136548085926,0.761935905820813,0.0753474375301304,0.002437203274023414,0.5323076923077166,0.09646628817653724,142.312,140.5365375,142.16940625,142.493,SIX_HOUR_CAP,10,360.0,3.2919780235745515,0.0012718533925457631,-0.0007281466074542369
2024-09-20 04:00:00+00:00,2024-09-20 04:15:00+00:00,2024-09-20 08:40:00+00:00,ETHUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.9648221792951345,0.007578472933081708,0.015344532955709082,2.591782062203269,0.019408135672552656,1.5273997596585993,0.6147691092584675,7.154462632922375,0.9689323721249657,0.14995199895586397,0.007186793126711333,0.6259937780850408,0.031238487681398697,2538.01,2461.948104166667,2538.7634375000002,2538.7634375000002,TRAILING_STOP,5,265.0,28.322280355381146,0.00029686151748808953,-0.0017031384825119105
2024-09-20 13:30:00+00:00,2024-09-20 13:45:00+00:00,2024-09-20 14:25:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.7947037930417131,-0.007470320695023249,-0.0019778760323381902,-0.3904987071334116,-0.022544646037725585,-2.5756911947477423,0.3885354859069121,4.5096063376987265,0.7390918503179976,-0.10528731844094508,-0.0028569248232904743,0.522687609075063,-0.08981311341953857,62720.1,63464.85875,63190.271875,63190.271875,TRAILING_STOP,1,40.0,4.535780460523452,-0.007496350850843658,-0.009496350850843658
2024-09-28 10:00:00+00:00,2024-09-28 10:15:00+00:00,2024-09-28 12:05:00+00:00,XRPUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.6970416098979805,0.0022242861356754394,0.009194373028073202,1.666150517891727,0.03728103666059314,2.39077189825479,2.0567190825028,13.554591870994514,0.6055045871559566,0.11268743739420195,0.005753739930955293,0.6034482758620763,0.05128346492433766,0.6118,0.5992643750000001,0.613778125,0.613778125,TRAILING_STOP,2,110.0,53.99316927761999,0.003233287021902509,0.001233287021902509
2024-10-03 00:00:00+00:00,2024-10-03 00:15:00+00:00,2024-10-03 02:15:00+00:00,XRPUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.8020450433466797,-0.0031731236656670474,-0.010384634201881496,-0.7665035659954798,-0.08807832134750887,-4.230036530295632,2.8878634180236697,2.47286283756314,0.7446808510638245,-0.09451329933263597,-0.010782673359360562,0.7733333333333305,-0.11446987445797674,0.5321,0.54572875,0.5388531249999999,0.5388531249999999,TRAILING_STOP,1,120.0,8.017857356625447,-0.012691458372486197,-0.014691458372486197
2024-10-03 07:30:00+00:00,2024-10-03 07:45:00+00:00,2024-10-03 13:45:00+00:00,XRPUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.7987002306422639,-0.0020314323680272026,-0.0044129711378532435,-0.29075417836022543,-0.10942769007424821,-4.638752534789661,3.1728648140933267,2.102021380509976,0.5423728813559462,-0.10500961404846298,-0.009269769201664557,0.9607843137254727,-0.20861683668914777,0.5237,0.5346022916666667,0.525675,0.52,SIX_HOUR_CAP,6,360.0,2.8350733419671,0.007065113614664997,0.005065113614664997
2024-10-10 18:00:00+00:00,2024-10-10 18:15:00+00:00,2024-10-10 19:00:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,SHORT,-1.0,0.7186485521834485,-0.008625592575078467,-0.004416125164807114,-0.9366940420758744,-0.02376985549147364,-2.423275472704134,1.8593815985821787,6.487016515690601,0.8332023060796696,-0.19325898725794444,-0.007543338535635824,0.6504123860512241,-0.1825480648861726,59139.5,60329.79375,59473.990625,59473.990625,TRAILING_STOP,1,45.0,14.724669242702564,-0.005655959637805408,-0.007655959637805408
2024-10-11 19:00:00+00:00,2024-10-11 19:15:00+00:00,2024-10-11 19:35:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.7410701703802884,0.0019408338572627754,0.001512497714542506,0.38989962006384,0.022606925158084212,1.7639049887223706,0.8464337898540463,1.3841430417974938,0.9482846902201824,0.08103394818452792,0.005274338759790886,0.5603040540540491,0.26155732311343005,63221.1,62679.80395833333,62843.04375,62843.04375,TRAILING_STOP,1,20.0,0.9519386811528846,-0.005979906233836485,-0.007979906233836485
2024-10-15 16:30:00+00:00,2024-10-15 16:45:00+00:00,2024-10-15 21:00:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.8435257911268103,0.008683657337537466,0.0015619934238781342,0.26916548805178175,0.02390081708076891,1.8880315734809001,1.42432152799319,5.860880340334216,0.7551282051282051,0.14344565207835225,0.005143901585523247,0.5098243524858567,0.07602477902955274,66926.2,65913.96083333335,66440.8625,66440.8625,TRAILING_STOP,2,255.0,2.978458010750904,-0.007251831121444119,-0.009251831121444119
2024-10-16 11:30:00+00:00,2024-10-16 11:45:00+00:00,2024-10-16 13:35:00+00:00,BTCUSDT,BETA_RESIDUAL_PRICE_DISCOVERY_CONTINUATION,LONG,1.0,0.8484224440951296,0.00528114186419052,0.0013743145958891477,0.2025170660751335,0.030596241479731258,2.298019976489649,0.8998014430510362,4.922480148367349,0.620062695924774,0.2449860274652842,0.001754584310345697,0.6096938775510204,0.10800034892322041,68226.8,67521.78125,67529.340625,67529.340625,TRAILING_STOP,3,110.0,2.290864487971703,-0.01022265993715088,-0.01222265993715088
