symbol,side,ts,entry,stop,target,episode,scale,source,root_ts,entry_kind,rr,nav_before,quantity,planned_risk_pct,entry_ts,exit_ts,nav_after,net_r,hold_minutes
BTCUSDT,-1,1722945120000000000,55150.1,55377.100000000006,54900.1,127,60.0,1722942300000000000,1722942900000000000,market,1.1013215859030836,9810.685442420001,0.942,2.998017771908731,1722945180000000000,1722947280000000000,9450.50607709,-1.2237655477589002,35.0
SOLUSDT,1,1722949680000000000,138.3,137.46,140.47,128,60.0,1722945000000000000,1722946200000000000,market,2.5619834710744596,9450.50607709,262.88,2.9999342931144617,1722949740000000000,1722950400000000000,9164.97797278,-1.0070998737382597,11.0
SOLUSDT,1,1722958920000000000,144.85,143.64,146.29,132,60.0,1722955800000000000,1722956400000000000,market,1.1861614497529058,9164.97797278,190.06,2.99987053222801,1722958980000000000,1722960120000000000,9407.763405579999,0.8830187900108182,19.0
XRPUSDT,-1,1723000620000000000,0.5129,0.5165,0.5086,142,60.0,1722997200000000000,1722998100000000000,market,1.1944444444444882,9407.763405579999,60671.1,2.999998249553615,1723000680000000000,1723001940000000000,9116.54926267,-1.0318220897479655,21.0
SOLUSDT,1,1723025400000000000,153.18,152.24,154.42,144,60.0,1723022700000000000,1723023300000000000,market,1.3174097664543967,9116.54926267,227.99,2.999923238524036,1723025460000000000,1723027020000000000,9359.111005550001,0.8868916512568011,26.0
XRPUSDT,1,1723037100000000000,0.5138,0.5123,0.5169,145,60.0,1723034100000000000,1723034700000000000,market,2.066666666666583,9359.111005550001,94982.3,2.9999970567665253,1723037160000000000,1723037220000000000,9076.75517686,-1.0056362138190353,1.0
ETHUSDT,-1,1723046640000000000,2402.0,2422.01,2381.26,147,60.0,1723043100000000000,1723043400000000000,market,1.0364817591204176,9076.75517686,11.544,2.99980333789977,1723046700000000000,1723049280000000000,9289.94980948,0.7829326246583168,43.0
BTCUSDT,-1,1723067700000000000,55255.6,55550.1,54834.700000000004,150,60.0,1723064100000000000,1723065000000000000,market,1.429202037351448,9289.94980948,0.727,2.9994122686436127,1723067760000000000,1723069200000000000,9608.490340639999,1.1429574888012883,24.0
BTCUSDT,-1,1723075920000000000,55162.0,55408.2,54897.6,152,60.0,1723069500000000000,1723072800000000000,market,1.0739236393176466,9608.490340639999,0.863,2.997198057340943,1723075980000000000,1723076640000000000,9808.28007732,0.6931013773480821,11.0
ETHUSDT,1,1723087020000000000,2448.4,2440.85,2461.93,154,60.0,1723083900000000000,1723084800000000000,market,1.7920529801323735,9808.28007732,25.667,2.9999673865635854,1723087080000000000,1723088460000000000,9510.53019429,-1.0118997441712407,23.0
ETHUSDT,1,1723092540000000000,2431.65,2423.21,2444.24,155,60.0,1723085700000000000,1723090200000000000,market,1.4917061611373141,9510.53019429,22.498,2.999866790139837,1723092600000000000,1723092720000000000,9228.36978605,-0.9889403376249439,2.0
ETHUSDT,1,1723123080000000000,2474.67,2464.86,2485.91,158,60.0,1723120500000000000,1723121400000000000,market,1.145769622833774,9228.36978605,20.352,2.999915020400998,1723123140000000000,1723123380000000000,8950.848262129999,-1.0024216279221714,4.0
BTCUSDT,1,1723141200000000000,59447.299999999996,59336.700000000004,59611.9,160,60.0,1723138200000000000,1723138800000000000,market,1.4882459312839125,8950.848262129999,1.28,2.9984473259276907,1723141260000000000,1723141980000000000,9080.691491649999,0.4835416179467996,12.0
BTCUSDT,1,1723164600000000000,61366.200000000004,61221.9,61645.6,164,60.0,1723160700000000000,1723162500000000000,market,1.936243936244005,9080.691491649999,1.118,2.998051874673337,1723164660000000000,1723164840000000000,8928.81859616,-0.5574938708491239,3.0
SOLUSDT,1,1723169160000000000,160.47,159.58,161.92,165,60.0,1723163700000000000,1723165500000000000,market,1.6296296296296757,8928.81859616,229.37,2.999965434950016,1723169220000000000,1723170540000000000,8656.90543344,-1.0151143729770329,22.0
XRPUSDT,-1,1723198800000000000,0.5883,0.5905,0.5857,169,60.0,1723196400000000000,1723197300000000000,market,1.1818181818182139,8656.90543344,75974.2,2.9999989872739032,1723198860000000000,1723198920000000000,8787.95700013,0.5046128307534777,1.0
XRPUSDT,-1,1723216260000000000,0.5773,0.5822,0.5694,170,60.0,1723210800000000000,1723212600000000000,market,1.6122448979592188,8787.95700013,44248.5,2.999997313054185,1723216320000000000,1723220940000000000,8521.4083214,-1.0110377141735238,77.0
