ts,symbol,role,price,quantity,cost
1755195180000000000,ETHUSDT-PERP.BINANCE,entry,4523.0,11.515,10.416469
1755195420000000000,ETHUSDT-PERP.BINANCE,exit,4505.02,11.515,37.85849141
1755223500000000000,XRPUSDT-PERP.BINANCE,entry,3.0883,18013.5,11.12621841
1755224640000000000,XRPUSDT-PERP.BINANCE,exit,3.0986,18013.5,63.51911836
1755241740000000000,BTCUSDT-PERP.BINANCE,entry,119033.40000000001,0.875,20.830845
1755242160000000000,BTCUSDT-PERP.BINANCE,exit,118823.0,0.875,20.794025
1755261060000000000,BTCUSDT-PERP.BINANCE,entry,119023.9,1.679,39.96822562
1755261120000000000,BTCUSDT-PERP.BINANCE,exit,118848.1,1.679,146.86427755
1755264060000000000,ETHUSDT-PERP.BINANCE,entry,4615.82,4.219,3.89482892
1755265620000000000,ETHUSDT-PERP.BINANCE,exit,4553.12,4.219,3.84192266
1755291480000000000,ETHUSDT-PERP.BINANCE,entry,4414.98,12.193,10.76637023
1755295380000000000,ETHUSDT-PERP.BINANCE,exit,4431.72,12.193,42.55209516
1755296160000000000,ETHUSDT-PERP.BINANCE,entry,4414.02,10.043,8.86600057
1755297240000000000,ETHUSDT-PERP.BINANCE,exit,4434.34,10.043,33.87826096
1755313440000000000,BTCUSDT-PERP.BINANCE,entry,117458.8,0.472,11.08811072
1755319740000000000,BTCUSDT-PERP.BINANCE,exit,117853.7,0.472,49.80717865
1755331680000000000,ETHUSDT-PERP.BINANCE,entry,4449.61,13.774,12.25778563
1755338400000000000,ETHUSDT-PERP.BINANCE,exit,4412.02,13.774,12.1542327
1755357420000000000,BTCUSDT-PERP.BINANCE,entry,117699.90000000001,1.157,27.23575686
1755374880000000000,BTCUSDT-PERP.BINANCE,exit,117500.2,1.157,27.18954628
1755385620000000000,XRPUSDT-PERP.BINANCE,entry,3.1046,27526.9,17.09200275
1755385620000000000,XRPUSDT-PERP.BINANCE,entry,3.1047,6336.7,3.9347105
