symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,entry_kind,predicted_win,relative_strength,market_direction,market_breadth,episode
BTCUSDT,1,1763362080000000000,1763353800000000000,1763352900000000000,15.0,94971.3,94849.9,95235.9,2.1795716639206937,market,0.3707109100277148,-0.015530095024015145,0.5235541878222865,1.0,86
BTCUSDT,1,1763382360000000000,1763370900000000000,1763368200000000000,15.0,95460.3,95242.8,95909.0,2.0629885057469752,market,0.3331740607448609,0.4632828799394053,0.276112546729971,0.75,86
BTCUSDT,1,1763402820000000000,1763397000000000000,1763390700000000000,15.0,93108.8,92555.0,94387.9,2.309678584326444,market,0.3273905864640454,0.3147222691941004,0.2609887651672338,0.75,89
BTCUSDT,-1,1763417940000000000,1763414100000000000,1763410500000000000,15.0,92016.4,92227.8,91480.1,2.536896877956321,market,0.2723387130865425,0.0047912487217758315,-0.28885019542230095,0.25,92
BTCUSDT,1,1763448960000000000,1763442000000000000,1763428500000000000,15.0,89705.8,89011.9,90454.9,1.0795503674880844,market,0.3977792819045931,-0.26855759174872595,0.5052432271559033,1.0,100
BTCUSDT,-1,1763452260000000000,1763443800000000000,1763442000000000000,15.0,90383.0,90500.6,89299.8,9.210884353741015,market,0.2688830643161622,-0.022323364383926125,-0.26002145092069384,0.25,100
BTCUSDT,-1,1763461320000000000,1763455500000000000,1763450100000000000,15.0,91224.8,91556.0,90844.0,1.149758454106299,market,0.430181118959746,0.333563053037891,0.8804496972447777,1.0,102
BTCUSDT,-1,1763467260000000000,1763463600000000000,1763458200000000000,15.0,91445.1,91567.1,91188.1,2.1065573770491803,market,0.372648887473457,-0.3567512077960869,0.7978675694303765,1.0,104
BTCUSDT,-1,1763490060000000000,1763483400000000000,1763478900000000000,15.0,93379.5,93799.2,92759.7,1.4767691208005032,market,0.4306828808412841,0.33879485810046367,0.0394953576074081,0.5,108
BTCUSDT,1,1763503560000000000,1763499600000000000,1763492400000000000,15.0,92633.6,92420.2,92997.8,1.7066541705715448,market,0.3296943506842079,-0.17404146517157115,0.7443860446497527,1.0,111
BTCUSDT,1,1763550180000000000,1763543700000000000,1763539200000000000,15.0,91322.8,91038.8,91649.9,1.151760563380192,market,0.4439706377361744,0.16111385358865235,-0.2155573963692281,0.0,117
BTCUSDT,-1,1763551500000000000,1763539200000000000,1763532000000000000,15.0,91524.8,91987.3,91039.0,1.0503783783783849,market,0.4537414209778184,-0.2592762943592472,0.07471600618333861,0.5,116
BTCUSDT,-1,1763551860000000000,1763547300000000000,1763543700000000000,15.0,91497.3,91784.7,91188.1,1.0758524704244528,market,0.4667329847297337,-0.34437676260178296,0.9201742849858549,1.0,118
BTCUSDT,1,1763581800000000000,1763578800000000000,1763576100000000000,15.0,88791.0,88599.9,89349.0,2.9199372056514026,market,0.311071765208346,-0.25514183560736325,0.01880557816466842,0.75,123
BTCUSDT,-1,1763616060000000000,1763604900000000000,1763591400000000000,15.0,92746.2,93150.1,92093.6,1.6157464718989285,market,0.3826094023163257,0.583285211547695,0.6283927322431928,1.0,124
BTCUSDT,1,1763652240000000000,1763648100000000000,1763646300000000000,15.0,90748.0,90221.9,91651.4,1.7171640372552446,market,0.3705835075148851,-0.10202231216192105,0.16113401955297352,1.0,129
BTCUSDT,1,1763665800000000000,1763660700000000000,1763649900000000000,15.0,86304.0,86066.5,87712.9,5.932210526315765,market,0.2840369080451542,0.055115504849070185,-0.2618753724543171,0.25,131
BTCUSDT,1,1763691720000000000,1763683200000000000,1763678700000000000,15.0,86705.9,86135.9,87465.29999999999,1.332280701754376,market,0.4537866805549409,-0.01493130820341268,0.1491332433918866,1.0,135
BTCUSDT,-1,1763703360000000000,1763696700000000000,1763694000000000000,15.0,86023.1,86313.3,85348.0,2.3263266712612425,market,0.303324652862817,0.22062214721423756,0.4352158863879646,1.0,138
BTCUSDT,-1,1763751720000000000,1763746200000000000,1763741700000000000,15.0,84399.9,85548.5,83250.20000000001,1.0009576876196906,market,0.4861894991625,0.12893048648136543,-0.1514822082890368,0.0,146
BTCUSDT,1,1763757540000000000,1763749800000000000,1763746200000000000,15.0,84136.8,83250.0,85055.5,1.0359720342805527,market,0.452349949729101,0.13985722326369565,0.908620995779577,1.0,147
BTCUSDT,-1,1763759820000000000,1763751600000000000,1763749800000000000,15.0,84402.6,85055.70000000001,83418.5,1.5068136579390554,market,0.4302076332326706,0.01658828236823562,0.48073261115461285,1.0,148
BTCUSDT,-1,1763768880000000000,1763762400000000000,1763757900000000000,15.0,85104.0,85374.6,84078.1,3.791204730229017,market,0.2808293286153497,0.04234203011963111,-0.4476337137531347,0.0,150
BTCUSDT,1,1763780880000000000,1763773200000000000,1763770500000000000,15.0,84519.3,84243.2,85175.09999999999,2.3752263672581475,market,0.3333552930638946,-0.2707305672556665,0.7164621579092658,1.0,152
BTCUSDT,1,1763789820000000000,1763786700000000000,1763775900000000000,15.0,84029.9,83791.9,84287.5,1.082352941176495,market,0.4689878091845377,0.08243796616934673,0.5696339485365312,1.0,153
BTCUSDT,1,1763805780000000000,1763801100000000000,1763798400000000000,15.0,84008.6,83821.2,84315.5,1.6376734258270005,market,0.3560680268907409,0.066137627559541,-0.4945359645965455,0.0,155
BTCUSDT,-1,1763822760000000000,1763811900000000000,1763809200000000000,15.0,84324.1,84712.8,83578.6,1.9179315667610128,market,0.356553049411122,0.1410468187574817,0.5871134664762865,1.0,156
BTCUSDT,-1,1763830320000000000,1763821800000000000,1763814600000000000,15.0,84585.4,84888.1,83968.70000000001,2.0373306904524573,market,0.3267800043533166,0.10108424561033058,-0.3025265459145069,0.25,158
BTCUSDT,-1,1763870760000000000,1763865900000000000,1763859600000000000,15.0,86146.4,86378.5,85764.20000000001,1.6467040068934635,market,0.3245937702746078,0.06834634248087401,-0.6668348201793152,0.0,164
BTCUSDT,1,1763880360000000000,1763876700000000000,1763872200000000000,15.0,86035.3,85934.9,86458.59999999999,4.216135458166848,market,0.2833286790717331,0.10540052873310302,-0.5293458801962855,0.25,167
BTCUSDT,-1,1763902140000000000,1763891100000000000,1763883000000000000,15.0,86410.4,86858.1,85778.0,1.4125530489166356,market,0.381593988857371,0.2697977962511042,1.3498395361871012,0.75,168
BTCUSDT,-1,1763914800000000000,1763907300000000000,1763903700000000000,15.0,87033.9,87472.1,86406.20000000001,1.432450935645746,market,0.4504490135885708,-0.15500845240506012,1.108586017874373,1.0,172
BTCUSDT,-1,1763923560000000000,1763914500000000000,1763910900000000000,15.0,87039.0,87472.1,86458.1,1.3412606788270292,market,0.4053289787128502,0.11375142791533044,-0.45965510957815925,0.0,174
ETHUSDT,1,1763377680000000000,1763372400000000000,1763371200000000000,5.0,3197.92,3189.99,3206.99,1.1437578814627207,market,0.3895405986123265,0.1052294359252012,-0.031053677082137653,0.5,86
ETHUSDT,1,1763405160000000000,1763402700000000000,1763398500000000000,5.0,3041.91,3023.99,3079.99,2.124999999999987,market,0.3636105349943113,-0.096221487161395,0.5683251095549638,1.0,91
ETHUSDT,-1,1763419740000000000,1763413800000000000,1763411700000000000,5.0,3019.51,3030.9700000000003,2981.9300000000003,3.279232111692828,market,0.3117019130341647,0.0960303344482887,-0.05263752663542241,0.5,92
ETHUSDT,-1,1763422920000000000,1763418300000000000,1763414700000000000,5.0,3016.45,3026.7200000000003,3004.4100000000003,1.1723466407009735,market,0.4172115760259929,0.025549724367334922,0.06688009544153779,0.75,92
ETHUSDT,-1,1763444220000000000,1763438400000000000,1763436900000000000,5.0,3013.32,3027.48,2956.6400000000003,4.002824858757092,market,0.2757720858655342,-0.05073908834380905,0.29761356113678256,0.75,98
ETHUSDT,1,1763446260000000000,1763444700000000000,1763443500000000000,5.0,3007.21,2995.95,3022.32,1.341918294848968,market,0.4496400329062759,-0.18638220277717343,0.09458024260190379,0.5,100
ETHUSDT,-1,1763460540000000000,1763455500000000000,1763454300000000000,5.0,3056.02,3066.9,3026.71,2.69393382352938,market,0.2900135092318426,0.12545919582460308,-0.23078351010432513,0.0,102
ETHUSDT,-1,1763516820000000000,1763513700000000000,1763511600000000000,5.0,3100.65,3115.7900000000004,3083.76,1.115587846763508,market,0.4208573787851762,-0.08943755061480219,0.6537754365502062,1.0,113
ETHUSDT,-1,1763519040000000000,1763515500000000000,1763514900000000000,5.0,3109.64,3125.0600000000004,3094.0,1.0142671854733682,market,0.471559877802977,-0.39955502721198827,0.5597710301001985,1.0,113
ETHUSDT,-1,1763541660000000000,1763538600000000000,1763535000000000000,5.0,3086.39,3099.0400000000004,3071.6800000000003,1.1628458498022882,market,0.4359102587944055,-0.5860003224931567,0.21429118453179222,0.75,116
ETHUSDT,1,1763571600000000000,1763570400000000000,1763565000000000000,5.0,2948.87,2935.02,2966.44,1.2685920577617202,market,0.3899937493887059,0.0750208697224353,-0.26264199198497423,0.25,123
ETHUSDT,-1,1763626320000000000,1763623200000000000,1763621700000000000,5.0,3031.85,3043.69,3019.25,1.0641891891891684,market,0.4448064253025231,0.024495739117621262,1.1169613892908163,1.0,125
ETHUSDT,1,1763629800000000000,1763626800000000000,1763626200000000000,5.0,3028.85,3021.49,3038.19,1.2690217391303709,market,0.4675336747449639,-0.029064292856632368,-0.3644050252073002,0.25,126
ETHUSDT,1,1763633820000000000,1763632200000000000,1763630100000000000,5.0,3000.59,2990.46,3012.81,1.2063178677195576,market,0.4586408620411284,0.014005597067847653,-1.1040133419411513,0.0,127
ETHUSDT,-1,1763643720000000000,1763642400000000000,1763641200000000000,5.0,3025.64,3031.6000000000004,3013.3900000000003,2.0553691275165327,market,0.3867886685435497,-0.25364462695568857,-0.3274055963717415,0.25,128
ETHUSDT,-1,1763677380000000000,1763675400000000000,1763672400000000000,5.0,2894.92,2903.36,2874.8100000000004,2.3827014218008937,market,0.3102495585367182,0.4812468853544749,-0.5248732746949687,0.0,134
ETHUSDT,-1,1763686620000000000,1763684400000000000,1763682900000000000,5.0,2860.0,2869.61,2846.96,1.356919875130051,market,0.4054420097433002,0.0280995482809015,0.3906661997109836,1.0,135
ETHUSDT,-1,1763697600000000000,1763694600000000000,1763694000000000000,5.0,2807.76,2824.7900000000004,2788.1400000000003,1.1520845566646891,market,0.4016116388522913,-0.12359261192536863,0.8645162470772758,1.0,137
ETHUSDT,-1,1763724000000000000,1763721900000000000,1763719500000000000,5.0,2710.25,2722.01,2694.1600000000003,1.3681972789115129,market,0.4715139213902505,-0.3198947438647985,-0.011741064675361061,0.5,141
ETHUSDT,-1,1763733360000000000,1763731200000000000,1763730300000000000,5.0,2751.36,2768.8100000000004,2728.5400000000004,1.307736389684777,market,0.4395324642795044,0.29607564358572447,-0.455541757932637,0.0,144
ETHUSDT,-1,1763737260000000000,1763736000000000000,1763734800000000000,5.0,2763.84,2779.57,2740.36,1.4926891290527649,market,0.4448811643008752,-0.31470267065993485,-0.23570238649652564,0.0,144
ETHUSDT,-1,1763751480000000000,1763746200000000000,1763743800000000000,5.0,2775.82,2805.9500000000003,2714.86,2.0232326584799143,market,0.3826317436575509,0.01831353538280156,-0.4762930455780488,0.0,146
ETHUSDT,1,1763803800000000000,1763800500000000000,1763797800000000000,5.0,2725.86,2717.31,2738.72,1.5040935672513918,market,0.3464368664779552,-0.06129538744061236,-1.0819805209337516,0.0,155
ETHUSDT,-1,1763804520000000000,1763802900000000000,1763800500000000000,5.0,2731.88,2738.74,2720.0200000000004,1.7288629737608532,market,0.4251413834470678,0.14817682838711987,-1.2070628161082757,0.25,155
ETHUSDT,-1,1763825760000000000,1763823300000000000,1763823000000000000,5.0,2743.59,2749.61,2735.46,1.350498338870454,market,0.3985341088851168,0.006725132776784548,-0.26459683299013914,0.0,158
ETHUSDT,-1,1763830320000000000,1763828700000000000,1763826600000000000,5.0,2751.28,2758.01,2743.9100000000003,1.0950965824665484,market,0.4268009351020587,-0.10108424561033058,-0.3025265459145069,0.25,160
ETHUSDT,1,1763834340000000000,1763831400000000000,1763830200000000000,5.0,2750.07,2743.13,2757.36,1.0504322766569127,market,0.406583650980357,0.012940748453264067,0.23530973672355865,0.75,160
ETHUSDT,-1,1763842080000000000,1763837700000000000,1763836800000000000,5.0,2749.0,2754.13,2743.21,1.1286549707602027,market,0.4204302430540663,-0.12766290259815016,0.6092182230389165,1.0,161
ETHUSDT,-1,1763847360000000000,1763845800000000000,1763844900000000000,5.0,2743.7,2747.4100000000003,2735.61,2.1805929919133744,market,0.331149470477054,-0.32819572392110385,0.19443758153481333,0.75,161
ETHUSDT,1,1763856180000000000,1763853900000000000,1763852100000000000,5.0,2772.65,2766.1,2780.52,1.201526717557202,market,0.4292671723498642,-0.10169857260278733,0.0825630470698257,0.5,162
ETHUSDT,1,1763868780000000000,1763867400000000000,1763865900000000000,5.0,2813.54,2808.16,2821.77,1.5297397769516452,market,0.3769146260745348,0.257515731937639,0.013158016773992823,0.5,164
ETHUSDT,1,1763920860000000000,1763918400000000000,1763916000000000000,5.0,2795.53,2784.99,2807.1,1.0977229601517315,market,0.4650258940394068,-0.2954643892249443,-0.1285407917824684,0.5,175
ETHUSDT,1,1763402760000000000,1763397000000000000,1763390700000000000,15.0,3064.16,3041.09,3142.09,3.377980060684841,market,0.3072711693215288,-0.17046944503595812,-0.01811069592413024,0.5,89
ETHUSDT,-1,1763425140000000000,1763420400000000000,1763410500000000000,15.0,3024.89,3037.65,3004.4100000000003,1.6050156739811297,market,0.3745259774223739,-0.19285444090602322,0.49598673570283347,1.0,92
ETHUSDT,1,1763437080000000000,1763433000000000000,1763429400000000000,15.0,2986.87,2943.3,3044.85,1.3307321551526234,market,0.455183515704444,-0.1509800398870928,0.4751781036022283,1.0,96
ETHUSDT,-1,1763444220000000000,1763438400000000000,1763435700000000000,15.0,3013.32,3027.48,2956.6400000000003,4.002824858757092,market,0.2749912328530626,-0.05073908834380905,0.29761356113678256,0.75,98
ETHUSDT,1,1763448900000000000,1763442000000000000,1763438400000000000,15.0,2987.11,2956.62,3022.99,1.1767792718924033,market,0.4325910213500331,0.06781434292516522,0.1678931222565806,0.75,100
ETHUSDT,-1,1763452800000000000,1763443800000000000,1763442000000000000,15.0,3022.93,3033.51,2972.2900000000004,4.78638941398843,market,0.2773681561670262,-0.04776368524758853,0.16440214621257093,0.75,100
ETHUSDT,-1,1763460540000000000,1763455500000000000,1763448300000000000,15.0,3056.02,3066.9,3026.71,2.69393382352938,market,0.2759232520192473,0.12545919582460308,-0.23078351010432513,0.0,102
ETHUSDT,1,1763471880000000000,1763468100000000000,1763462700000000000,15.0,3049.08,3037.05,3064.99,1.3225270157938147,market,0.346945259772241,0.4303002776904806,-0.04392915656187704,0.5,105
ETHUSDT,-1,1763492640000000000,1763484300000000000,1763478900000000000,15.0,3155.89,3169.2900000000004,3118.65,2.779104477611811,market,0.3129097538042119,-0.08127388091855925,0.2956000794617478,1.0,108
ETHUSDT,-1,1763547540000000000,1763541000000000000,1763532000000000000,15.0,3096.52,3112.9700000000003,3051.3900000000003,2.7434650455926386,market,0.3076386247564515,-0.886435577057888,-0.03473668609350923,0.5,116
ETHUSDT,1,1763614020000000000,1763607600000000000,1763604900000000000,15.0,3030.01,3015.59,3052.21,1.5395284327322158,market,0.3914475790698232,0.43199916876610894,0.3710046070729624,0.75,124
ETHUSDT,1,1763634060000000000,1763622000000000000,1763615700000000000,15.0,3007.05,2990.46,3043.67,2.2073538276068785,market,0.4207617243079775,0.17970408782825031,0.4376092874713463,0.75,125
ETHUSDT,-1,1763640840000000000,1763635500000000000,1763632800000000000,15.0,3013.61,3026.34,3000.6800000000003,1.0157109190887523,market,0.446472947474247,0.08114360848161906,1.054566626104585,1.0,128
ETHUSDT,-1,1763643720000000000,1763640000000000000,1763638200000000000,15.0,3025.64,3031.6000000000004,3009.01,2.790268456375551,market,0.3280244116682121,-0.25364462695568857,-0.3274055963717415,0.25,128
ETHUSDT,1,1763652240000000000,1763648100000000000,1763646300000000000,15.0,2990.4,2960.0,3021.31,1.0167763157894658,market,0.4408141128179953,0.3906105081411158,0.16113401955297352,1.0,129
ETHUSDT,1,1763665800000000000,1763658900000000000,1763649900000000000,15.0,2810.07,2788.0,2858.97,2.215677390122305,market,0.3100094020510346,0.32088803883790507,-0.2618753724543171,0.25,131
ETHUSDT,-1,1763689620000000000,1763678700000000000,1763669700000000000,15.0,2866.41,2904.84,2825.63,1.0611501431173416,market,0.4423057781699329,0.2488566103223434,0.28706513898030117,0.75,134
ETHUSDT,-1,1763703360000000000,1763696700000000000,1763694000000000000,15.0,2819.16,2831.86,2781.09,2.997637795275504,market,0.3054858151761631,0.03760375842511626,0.4352158863879646,1.0,138
ETHUSDT,-1,1763737260000000000,1763733600000000000,1763728200000000000,15.0,2763.84,2779.57,2717.09,2.9720279720279685,market,0.3356776774811119,-0.31470267065993485,-0.23570238649652564,0.0,144
ETHUSDT,-1,1763752380000000000,1763746200000000000,1763741700000000000,15.0,2768.43,2805.9500000000003,2714.86,1.4277718550106366,market,0.4242636961889202,-0.09784266150726345,0.44451000904516036,0.75,146
ETHUSDT,1,1763757540000000000,1763749800000000000,1763746200000000000,15.0,2732.81,2706.99,2793.42,2.3474051123160065,market,0.3227520542326259,-0.13985722326369576,0.908620995779577,1.0,147
ETHUSDT,1,1763766720000000000,1763757900000000000,1763751600000000000,15.0,2725.82,2706.99,2774.97,2.610196494954787,market,0.2809380157478668,0.14535775006689483,-0.427146736846197,0.0,149
ETHUSDT,-1,1763771040000000000,1763761500000000000,1763757900000000000,15.0,2765.28,2779.8,2711.5400000000004,3.701101928374645,market,0.2711521870164797,-0.0021290795470547685,0.7177237466380003,1.0,150
ETHUSDT,-1,1763775720000000000,1763770500000000000,1763766900000000000,15.0,2771.53,2783.3500000000004,2756.88,1.2394247038916997,market,0.4201467817637608,0.1780758545327571,-0.36465545557394663,0.0,152
ETHUSDT,1,1763785560000000000,1763780400000000000,1763775900000000000,15.0,2739.8,2725.23,2756.71,1.1606039807823392,market,0.4122454170089458,-0.02976493607276831,-0.2881065091767948,0.0,153
ETHUSDT,1,1763789820000000000,1763785800000000000,1763782200000000000,15.0,2734.81,2725.23,2748.98,1.479123173277563,market,0.4317472090097465,-0.11373166450965055,0.5696339485365312,1.0,153
ETHUSDT,-1,1763798640000000000,1763787600000000000,1763785800000000000,15.0,2748.88,2770.01,2726.01,1.0823473734027342,market,0.4868958620869308,0.1880586672716148,0.7612368129214848,1.0,153
ETHUSDT,1,1763819220000000000,1763816400000000000,1763811900000000000,15.0,2721.08,2709.24,2733.53,1.051520270270242,market,0.483898779025872,0.13123566163625855,0.5361789175845594,1.0,157
ETHUSDT,-1,1763825760000000000,1763821800000000000,1763819100000000000,15.0,2743.59,2754.42,2731.4300000000003,1.1228070175438538,market,0.4144111580784051,0.006725132776784548,-0.26459683299013914,0.0,158
