symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,entry_kind,predicted_win,relative_strength,market_direction,market_breadth,episode
BTCUSDT,1,1722789300000000000,1722787500000000000,1722786000000000000,5.0,59001.1,58856.9,59294.9,2.037447988904361,market,0.3471835547625667,-0.30279752539163696,-0.07745581515894007,0.5,107
BTCUSDT,1,1722806220000000000,1722804600000000000,1722802500000000000,5.0,59005.8,58823.9,59197.7,1.0549752611324898,market,0.4260697537178728,-0.14400870826834938,-0.18068169864707256,0.25,109
BTCUSDT,-1,1722822720000000000,1722821100000000000,1722820500000000000,5.0,54541.8,55173.3,53235.9,2.067933491686487,market,0.3999232172182755,-0.19523950541144386,0.6310876141619652,1.0,109
BTCUSDT,-1,1722827160000000000,1722825300000000000,1722824400000000000,5.0,54296.2,54687.5,53745.3,1.4078711985688663,market,0.4425440264978815,-0.0660973935010272,0.29720743974134217,1.0,111
BTCUSDT,1,1722861540000000000,1722858300000000000,1722856800000000000,5.0,50660.7,49737.9,51620.5,1.040095361941924,market,0.4582087367781718,0.3609373582539821,0.6019549456219636,1.0,115
BTCUSDT,1,1722862980000000000,1722861300000000000,1722858900000000000,5.0,50050.8,49500.9,51317.9,2.3042371340243597,market,0.3657486776928872,0.2023521827589646,-1.0521265926132006,0.0,117
BTCUSDT,-1,1722870120000000000,1722866700000000000,1722864900000000000,5.0,53580.4,54489.6,52506.5,1.1811482622085403,market,0.5407504583541899,-0.1590601566911296,0.49349850558104313,1.0,118
BTCUSDT,-1,1722871200000000000,1722869100000000000,1722868200000000000,5.0,54184.1,54728.8,53486.0,1.2816229116945148,market,0.4470476484871413,0.18525194321748467,-0.6719132687823464,0.0,118
BTCUSDT,-1,1722872580000000000,1722870900000000000,1722870300000000000,5.0,54596.9,54952.4,54002.1,1.6731364275668157,market,0.4227874959677934,0.07820908586150344,-0.4041237494332651,0.25,118
BTCUSDT,-1,1722880620000000000,1722878400000000000,1722877800000000000,5.0,54711.4,55050.1,54257.3,1.3407144966046936,market,0.4424656666958455,-0.08162875613160803,-0.12782601554728124,0.25,119
BTCUSDT,1,1722936120000000000,1722934200000000000,1722930900000000000,5.0,54847.0,54531.5,55209.9,1.150237717908087,market,0.4764239791946241,-0.13924274043900975,0.4302364191155669,1.0,127
BTCUSDT,-1,1722945120000000000,1722942900000000000,1722942300000000000,5.0,55150.1,55377.1,54900.1,1.1013215859030836,market,0.4252440098379652,0.04086732621259845,0.07597745141139346,0.75,127
BTCUSDT,-1,1722963660000000000,1722961500000000000,1722958500000000000,5.0,56686.1,56877.5,56222.8,2.420585161964469,market,0.356587045908336,-0.1460196454842072,-0.06705755414433288,0.5,134
BTCUSDT,-1,1722992940000000000,1722991200000000000,1722990000000000000,5.0,56145.3,56355.6,55841.1,1.4465049928673832,market,0.4247525004931357,-0.051846980320491495,0.03692999508786694,0.5,139
BTCUSDT,-1,1722998160000000000,1722996000000000000,1722993300000000000,5.0,56922.7,57249.1,56562.6,1.1032475490195983,market,0.4721512572835702,0.6387781761422365,-0.7443596623707793,0.0,142
BTCUSDT,1,1723010580000000000,1723008300000000000,1723007400000000000,5.0,56894.3,56666.2,57149.9,1.1205611573871117,market,0.4625529697071755,0.33125283677031814,0.318204061504335,0.75,142
BTCUSDT,-1,1723067700000000000,1723065000000000000,1723064100000000000,5.0,55255.6,55550.1,54834.7,1.429202037351448,market,0.4211072088589075,0.09048384536654125,-0.3564903841146797,0.0,150
BTCUSDT,-1,1723075920000000000,1723072800000000000,1723069500000000000,5.0,55162.0,55408.2,54897.6,1.0739236393176466,market,0.4511097372471021,-0.1752968579843731,-0.54065480295739,0.25,152
BTCUSDT,1,1723077060000000000,1723074000000000000,1723072800000000000,5.0,55010.6,54863.4,55339.5,2.234375000000054,market,0.4027006356177922,0.25572898056485627,-1.0842532343719342,0.0,152
BTCUSDT,1,1723093680000000000,1723090200000000000,1723086600000000000,5.0,56920.8,56636.8,57219.9,1.0531690140845018,market,0.4508401332110135,-0.08333738237654326,0.42371383534903995,0.75,155
BTCUSDT,-1,1723101960000000000,1723100400000000000,1723097100000000000,5.0,57262.9,57399.3,57095.4,1.2280058651026915,market,0.4075292662979203,-0.43959020625945444,-0.1567454768843203,0.5,156
BTCUSDT,-1,1723113420000000000,1723110900000000000,1723108200000000000,5.0,57381.2,57550.6,57159.6,1.30814639905547,market,0.4084526407488053,-0.2518153143959868,0.4096411395531033,1.0,156
BTCUSDT,1,1723141200000000000,1723138800000000000,1723138200000000000,5.0,59447.3,59336.7,59611.9,1.4882459312839125,market,0.3562145226719737,-0.06318768279235529,0.09774076696191784,0.75,160
BTCUSDT,-1,1723152120000000000,1723149300000000000,1723147200000000000,5.0,59593.1,59707.0,59445.7,1.2941176470588198,market,0.3593460103258415,0.06870886859309411,0.09390448579189317,0.75,161
BTCUSDT,1,1723164600000000000,1723162500000000000,1723160700000000000,5.0,61366.2,61221.9,61645.6,1.936243936244005,market,0.3939093883999677,-0.3733215184266062,-0.23577504312091938,0.5,164
BTCUSDT,1,1723196820000000000,1723191300000000000,1723188000000000000,5.0,60877.6,60573.9,61184.8,1.011524530786985,market,0.5650375402487071,0.08745194840545548,-0.24115621462161113,0.0,167
BTCUSDT,-1,1723202100000000000,1723199700000000000,1723199100000000000,5.0,60550.0,60744.0,60210.1,1.7520618556701106,market,0.3552308404863152,-0.06379659014863795,0.19625920139754466,1.0,169
BTCUSDT,-1,1723205100000000000,1723202700000000000,1723200300000000000,5.0,60561.0,60775.1,60321.7,1.1177020084073075,market,0.4236291898022216,-0.0022189217695754992,0.268905048878863,1.0,169
BTCUSDT,-1,1722669060000000000,1722657600000000000,1722653100000000000,15.0,61769.9,61956.5,61380.9,2.08467309753485,market,0.3803171380393136,0.6811218308974983,-0.43491308544068025,0.25,94
BTCUSDT,1,1722675420000000000,1722661200000000000,1722657600000000000,15.0,61589.9,61380.7,61876.3,1.3690248565965843,market,0.4661235652598091,-0.21147104883324713,0.5124112641517483,1.0,94
BTCUSDT,-1,1722683460000000000,1722669300000000000,1722661200000000000,15.0,61776.1,61876.5,61420.3,3.543824701195197,market,0.3022831674974059,-0.3256493931987916,0.7392172964016009,1.0,94
BTCUSDT,-1,1722729060000000000,1722722400000000000,1722719700000000000,15.0,60710.2,60842.3,60345.5,2.7607872823618558,market,0.3509499213225284,-0.048376114535251924,-0.1627707298167097,0.0,100
BTCUSDT,1,1722861540000000000,1722854700000000000,1722846600000000000,15.0,50660.7,49737.9,51886.7,1.3285652362375522,market,0.3816721836051653,0.3609373582539821,0.6019549456219636,1.0,115
BTCUSDT,1,1722882660000000000,1722878100000000000,1722875400000000000,15.0,53994.7,53595.1,55049.9,2.6406406406406613,market,0.3190539493920654,0.22801727626076668,-0.6848195153007552,0.0,119
BTCUSDT,1,1722902760000000000,1722896100000000000,1722893400000000000,15.0,54368.4,53853.5,55061.9,1.3468634686346823,market,0.4588765627100606,-0.10703273477612596,1.0037212170726608,1.0,120
BTCUSDT,-1,1722931260000000000,1722924900000000000,1722920400000000000,15.0,55875.4,56152.1,55413.4,1.6696783520058,market,0.4091777510039469,0.15165695381524336,0.08542426039683418,0.5,124
BTCUSDT,-1,1722961440000000000,1722954600000000000,1722951000000000000,15.0,56492.0,56746.2,55704.1,3.09952793076322,market,0.3077854229783225,-0.1676599357631197,-0.045113845437760015,0.5,132
BTCUSDT,-1,1722970380000000000,1722964500000000000,1722959100000000000,15.0,56882.8,57000.0,56313.6,4.856655290102547,market,0.3417227050968766,0.05120045402382683,0.05120045402382683,0.5,134
BTCUSDT,1,1722976500000000000,1722972600000000000,1722969000000000000,15.0,56540.0,56232.0,56848.1,1.0003246753246706,market,0.4576403863525519,-0.07243128157503625,0.15887231164272286,1.0,135
BTCUSDT,1,1722988740000000000,1722984300000000000,1722983400000000000,15.0,56000.0,55791.9,56393.8,1.892359442575712,market,0.4126739036356862,-0.33457161947901015,0.46284025150157515,1.0,139
BTCUSDT,-1,1723006080000000000,1722998700000000000,1722993300000000000,15.0,57036.1,57249.1,56456.5,2.721126760563373,market,0.315931029702122,-0.23838134835025604,0.7306804138764931,1.0,142
BTCUSDT,1,1723016340000000000,1722999600000000000,1722998700000000000,15.0,56777.1,56456.3,57219.3,1.3784289276808304,market,0.4610471380939195,-0.07269272359985024,1.2989578551775645,1.0,142
BTCUSDT,-1,1723018740000000000,1723007700000000000,1722999600000000000,15.0,56914.9,57219.5,56510.1,1.3289560078792018,market,0.5565906371870654,0.025554400701829266,-0.26074696978529666,0.0,142
BTCUSDT,-1,1723107120000000000,1723102200000000000,1723097700000000000,15.0,57263.9,57399.3,57090.1,1.2836041358937251,market,0.3972863600510579,0.015418112815593243,-0.21650679423694438,0.0,156
BTCUSDT,1,1723191540000000000,1723180500000000000,1723174200000000000,15.0,60770.0,60554.9,61199.9,1.9986052998605504,market,0.3649934338146509,0.11195181093524072,-0.06500614807317798,0.5,165
BTCUSDT,-1,1723194780000000000,1723188600000000000,1723180500000000000,15.0,60952.7,61200.1,60574.1,1.530315278900551,market,0.3741257863753098,-0.26070559756158185,0.676315184304212,1.0,166
BTCUSDT,1,1723196820000000000,1723191300000000000,1723188600000000000,15.0,60877.6,60573.9,61184.8,1.011524530786985,market,0.5650375402487071,0.08745194840545548,-0.24115621462161113,0.0,167
BTCUSDT,1,1723219560000000000,1723214700000000000,1723212900000000000,15.0,59899.5,59499.9,60553.1,1.635635635635638,market,0.4430981809922882,-0.027063045962782306,0.20003943593832885,1.0,171
BTCUSDT,-1,1723225860000000000,1723216500000000000,1723214700000000000,15.0,60238.7,60725.0,59706.0,1.095414353279856,market,0.4439895853633956,0.48192614125260014,0.49558614045078986,1.0,172
BTCUSDT,-1,1723232640000000000,1723224600000000000,1723220100000000000,15.0,60550.3,60725.0,59803.3,4.275901545506696,market,0.2896977570460596,-0.22834760595198733,0.05265705105114461,0.75,174
BTCUSDT,-1,1723241040000000000,1723235400000000000,1723228200000000000,15.0,60674.0,60961.6,59862.7,2.820931849791401,market,0.3216208655281901,0.18220753178447424,-2.8122897063893375,0.0,174
ETHUSDT,-1,1722669180000000000,1722666000000000000,1722663000000000000,5.0,2986.17,2995.8900000000003,2975.01,1.148148148148103,market,0.4731737547569261,0.5347553816825068,-0.2124363442252683,0.5,94
ETHUSDT,1,1722672480000000000,1722669900000000000,1722669000000000000,5.0,2986.09,2980.15,2993.47,1.2424242424240777,market,0.4898497814496817,0.49817954202408365,-0.1286222218531944,0.5,94
ETHUSDT,-1,1722682740000000000,1722680400000000000,1722677100000000000,5.0,2990.7,2994.01,2985.23,1.6525679758305554,market,0.4224977272626426,0.39388042559091435,-0.3181289455359574,0.25,96
ETHUSDT,1,1722691080000000000,1722689400000000000,1722688500000000000,5.0,3004.0,2998.04,3010.83,1.145973154362397,market,0.4434322596830961,-0.09332336164415439,-0.27198024401934795,0.25,96
ETHUSDT,1,1722697440000000000,1722694800000000000,1722693900000000000,5.0,3001.99,2996.39,3012.97,1.9607142857143207,market,0.4248537275232775,0.048772027192964806,-1.0185939925210552,0.0,97
ETHUSDT,1,1722703860000000000,1722702600000000000,1722697800000000000,5.0,2924.07,2906.61,2954.44,1.7394043528063334,market,0.372612518808623,-0.4755454285716034,-1.6548382771186518,0.0,99
ETHUSDT,1,1722706020000000000,1722703800000000000,1722703200000000000,5.0,2916.09,2904.31,2943.87,2.358234295415897,market,0.3115747201863587,0.3033483685391702,-0.48547266301756414,0.25,99
ETHUSDT,-1,1722717900000000000,1722714600000000000,1722713400000000000,5.0,2906.77,2920.51,2883.4,1.7008733624453776,market,0.4168061789373701,0.13629624523399664,0.3577163199933159,0.75,99
ETHUSDT,-1,1722723360000000000,1722721800000000000,1722719400000000000,5.0,2913.22,2921.4300000000003,2899.44,1.678440925700234,market,0.4978835851107707,-0.10637724287221037,-0.15188268559700932,0.25,100
ETHUSDT,-1,1722733080000000000,1722730800000000000,1722729900000000000,5.0,2912.37,2917.7200000000003,2900.51,2.21682242990633,market,0.3713566111666233,0.12956784697972767,-0.004487912567201227,0.5,100
ETHUSDT,-1,1722746160000000000,1722744300000000000,1722742500000000000,5.0,2913.82,2918.1600000000003,2909.4500000000003,1.0069124423962543,market,0.4500356854202613,0.3525443963846723,0.16663933154882837,0.75,102
ETHUSDT,-1,1722765360000000000,1722763200000000000,1722762300000000000,5.0,2910.92,2914.9500000000003,2905.01,1.4665012406946802,market,0.4014349714363203,-0.2244262071964315,-0.17905015726340387,0.25,104
ETHUSDT,1,1722789000000000000,1722787500000000000,1722786600000000000,5.0,2824.76,2813.23,2837.95,1.143972246313864,market,0.5127786904499307,0.19067439720976342,-1.0003962702157505,0.0,107
ETHUSDT,-1,1722798360000000000,1722795000000000000,1722793500000000000,5.0,2711.17,2738.8100000000004,2682.17,1.0492040520983956,market,0.5321369027827697,-0.0273599643870171,0.5161034572189716,1.0,108
ETHUSDT,1,1722807900000000000,1722804300000000000,1722802500000000000,5.0,2735.21,2725.54,2756.86,2.2388831437434824,market,0.3261788961636241,-0.16551619932434308,0.20641617108833832,0.75,109
ETHUSDT,1,1722848220000000000,1722845700000000000,1722843900000000000,5.0,2319.06,2290.0,2361.98,1.476944253269088,market,0.3830407360858446,0.15771671113305102,0.05340901080491306,0.5,114
ETHUSDT,1,1722858360000000000,1722856200000000000,1722855000000000000,5.0,2251.33,2223.49,2283.97,1.1724137931034375,market,0.5133054831967163,-0.3524162213766361,1.1089306607863312,1.0,115
ETHUSDT,1,1722971940000000000,1722969900000000000,1722969600000000000,5.0,2497.47,2485.67,2513.72,1.3771186440677754,market,0.4306077451822951,-0.08639730850291721,0.4322177513145047,0.75,135
ETHUSDT,-1,1723020900000000000,1723018800000000000,1723015500000000000,5.0,2516.55,2525.9700000000003,2502.86,1.4532908704883172,market,0.4284814017559641,0.1082033558672929,-0.7406093491660439,0.0,144
ETHUSDT,-1,1723023000000000000,1723021500000000000,1723020000000000000,5.0,2525.45,2539.01,2511.59,1.0221238938052557,market,0.4839365558131839,0.010907590520733312,-0.5739305967358166,0.0,144
ETHUSDT,-1,1723046640000000000,1723043400000000000,1723043100000000000,5.0,2402.0,2422.01,2381.26,1.0364817591204176,market,0.4826927379393532,-0.06934725105341938,-0.1319148671622763,0.25,147
ETHUSDT,-1,1723067700000000000,1723065000000000000,1723064100000000000,5.0,2358.94,2368.9300000000003,2333.23,2.5735735735735163,market,0.3522705816040945,-0.0904838453665412,-0.3564903841146797,0.0,150
ETHUSDT,1,1723077780000000000,1723075200000000000,1723072200000000000,5.0,2334.76,2318.63,2356.16,1.3267203967761243,market,0.5120895851965845,0.3600741726807271,0.11367036425653053,0.5,152
ETHUSDT,1,1723087020000000000,1723084800000000000,1723083900000000000,5.0,2448.4,2440.85,2461.93,1.7920529801323737,market,0.3410068874352268,-0.2573129729151234,-0.04803902579546265,0.5,154
ETHUSDT,1,1723092540000000000,1723090200000000000,1723085700000000000,5.0,2431.65,2423.21,2444.24,1.491706161137314,market,0.4116969032427976,0.07282930840876758,-0.05808847022136171,0.25,155
ETHUSDT,-1,1723095180000000000,1723093800000000000,1723093200000000000,5.0,2426.78,2433.98,2418.01,1.218055555555584,market,0.3631648931963314,0.014487699226331002,0.029125600571869574,0.75,155
ETHUSDT,1,1723123080000000000,1723121400000000000,1723120500000000000,5.0,2474.67,2464.86,2485.91,1.145769622833774,market,0.4499721539301324,-1.1740352597791808,0.9566984274168205,0.75,158
ETHUSDT,1,1723144140000000000,1723138800000000000,1723137300000000000,5.0,2581.84,2571.0,2594.8,1.1955719557195026,market,0.3982537641989705,-0.22096542504546923,0.6186394192786747,0.75,160
ETHUSDT,1,1723145880000000000,1723143900000000000,1723141200000000000,5.0,2578.87,2570.57,2587.49,1.038554216867434,market,0.4349390685278224,0.11763947049426482,-0.47901996805503533,0.0,160
ETHUSDT,-1,1723204440000000000,1723201500000000000,1723199100000000000,5.0,2631.91,2642.01,2617.53,1.4237623762375382,market,0.4063685626660141,0.1318030933189964,-0.3634300053254752,0.0,169
ETHUSDT,1,1723219560000000000,1723214400000000000,1723212600000000000,5.0,2566.63,2551.22,2604.41,2.4516547696300446,market,0.3417207308060677,0.027063045962782306,0.20003943593832885,1.0,171
ETHUSDT,-1,1723232640000000000,1723228500000000000,1723227900000000000,5.0,2591.52,2598.99,2576.67,1.987951807228836,market,0.3233746923575007,0.015752047024964314,0.05265705105114461,0.75,174
ETHUSDT,1,1723236840000000000,1723235100000000000,1723234800000000000,5.0,2592.85,2585.63,2603.76,1.511080332409899,market,0.4779375936085075,0.0766620624515233,-0.567141686114101,0.0,174
ETHUSDT,1,1723243860000000000,1723242000000000000,1723241100000000000,5.0,2593.26,2583.29,2606.49,1.3269809428284078,market,0.3905391514402449,-0.22001599641536623,-0.02038852212815563,0.5,176
ETHUSDT,-1,1722666300000000000,1722657600000000000,1722647700000000000,15.0,2977.49,2986.86,2958.88,1.9861259338312685,market,0.3636459609532446,0.320958550956552,0.3655815461312567,1.0,94
ETHUSDT,-1,1722682740000000000,1722669300000000000,1722661200000000000,15.0,2990.7,2995.8900000000003,2973.03,3.40462427745624,market,0.2925985904273063,0.39388042559091435,-0.3181289455359574,0.25,94
ETHUSDT,1,1722697440000000000,1722690900000000000,1722689100000000000,15.0,3001.99,2996.39,3013.52,2.0589285714286407,market,0.3793117481009747,0.048772027192964806,-1.0185939925210552,0.0,97
ETHUSDT,1,1722712080000000000,1722708000000000000,1722694500000000000,15.0,2908.4,2890.05,2927.98,1.0670299727519936,market,0.4814308999234619,-0.16946175255664175,0.5550254250593066,0.75,99
ETHUSDT,-1,1722733080000000000,1722727800000000000,1722726900000000000,15.0,2912.37,2917.7200000000003,2899.73,2.362616822429722,market,0.4097784112637353,0.12956784697972767,-0.004487912567201227,0.5,100
ETHUSDT,1,1722749160000000000,1722743100000000000,1722739500000000000,15.0,2907.53,2897.62,2918.14,1.0706357214933746,market,0.4701901652656777,0.31887525148338247,0.12544992733190888,0.5,102
ETHUSDT,-1,1722754860000000000,1722750300000000000,1722747600000000000,15.0,2915.61,2920.7000000000003,2908.94,1.3104125736738472,market,0.433792728655043,-0.03171232736738105,0.04963897829280386,0.75,103
ETHUSDT,1,1722858360000000000,1722854700000000000,1722849300000000000,15.0,2251.33,2222.3,2286.88,1.2245952462969163,market,0.472537604271689,-0.3524162213766361,1.1089306607863312,1.0,115
ETHUSDT,1,1722888360000000000,1722878100000000000,1722875400000000000,15.0,2424.85,2362.99,2493.6,1.1113805366957623,market,0.4821939877282379,0.07085284879619547,2.251552001844421,1.0,119
ETHUSDT,1,1722902520000000000,1722896100000000000,1722880800000000000,15.0,2421.2,2409.16,2473.8,4.368770764119607,market,0.3211817427948761,-0.1307046666097768,-0.49999138232709545,0.0,120
ETHUSDT,1,1722914520000000000,1722908700000000000,1722906900000000000,15.0,2498.6,2480.83,2522.32,1.3348339898705586,market,0.3864033408065393,0.08646861595057859,-0.016300714562561568,0.5,122
ETHUSDT,1,1722949380000000000,1722943800000000000,1722941100000000000,15.0,2444.72,2425.44,2470.57,1.3407676348547533,market,0.465261801095703,0.6640491602235867,0.10587475148356483,0.75,127
ETHUSDT,1,1722967860000000000,1722959100000000000,1722954600000000000,15.0,2493.97,2479.47,2549.07,3.7999999999999936,market,0.3113774140892246,-0.15884435122400553,-0.003128713823956613,0.5,133
ETHUSDT,1,1722971940000000000,1722967200000000000,1722963600000000000,15.0,2497.47,2479.47,2521.85,1.3544444444444506,market,0.4550362039242593,-0.08639730850291721,0.4322177513145047,0.75,135
ETHUSDT,1,1722979200000000000,1722976200000000000,1722969900000000000,15.0,2486.48,2471.52,2501.96,1.0347593582887384,market,0.5103693982699398,0.23777823004133236,-0.7984444713149004,0.0,136
ETHUSDT,1,1723012320000000000,1723006800000000000,1723005000000000000,15.0,2509.77,2491.27,2532.99,1.2551351351351243,market,0.4694601106579349,0.05989688584936803,0.8639346323950976,1.0,142
ETHUSDT,1,1723049760000000000,1723041900000000000,1723038300000000000,15.0,2391.19,2363.23,2421.99,1.1015736766809436,market,0.449646699307138,-0.013075152488423489,-0.0755804346931237,0.25,147
ETHUSDT,-1,1723073040000000000,1723068000000000000,1723064400000000000,15.0,2357.27,2368.9300000000003,2312.01,3.8816466552314375,market,0.2848827290424804,0.13271446469791076,-0.014661479163102814,0.5,150
ETHUSDT,1,1723077780000000000,1723069800000000000,1723068000000000000,15.0,2334.76,2311.99,2363.95,1.281949934123805,market,0.4741559083085515,0.3600741726807271,0.11367036425653053,0.5,151
ETHUSDT,-1,1723172040000000000,1723167900000000000,1723166100000000000,15.0,2671.11,2681.6400000000003,2657.3100000000004,1.3105413105412598,market,0.3773461501215936,-0.4937228657458265,0.010960454277398668,0.5,165
ETHUSDT,1,1723191660000000000,1723180500000000000,1723176900000000000,15.0,2664.51,2647.34,2702.87,2.234129295282382,market,0.3638298709283682,-0.36299122808354656,0.1686982163498725,0.75,165
ETHUSDT,1,1723198680000000000,1723192200000000000,1723185900000000000,15.0,2659.11,2647.68,2681.07,1.9212598425195997,market,0.3952327534650097,-0.03437979215294651,0.7006037649281269,1.0,167
ETHUSDT,1,1723219560000000000,1723214700000000000,1723212900000000000,15.0,2566.63,2551.22,2604.41,2.4516547696300446,market,0.3393496212006073,0.027063045962782306,0.20003943593832885,1.0,171
ETHUSDT,-1,1723234860000000000,1723224600000000000,1723220100000000000,15.0,2591.61,2608.5,2573.0400000000004,1.099467140319707,market,0.4373999165167425,-0.09054425786032194,-0.23693238476688033,0.25,174
SOLUSDT,-1,1722645000000000000,1722640500000000000,1722639900000000000,5.0,153.252,154.006,152.25199999999998,1.3262599469496563,market,0.4511867727923491,-0.02500073209161341,0.4832011437026188,1.0,93
SOLUSDT,-1,1722651360000000000,1722648900000000000,1722647700000000000,5.0,151.843,152.55499999999998,150.37,2.0688202247191114,market,0.3890886117370896,0.5384452910641206,-0.3390644868215274,0.25,94
SOLUSDT,1,1722664500000000000,1722660900000000000,1722660300000000000,5.0,151.668,151.09300000000002,152.54000000000002,1.5165217391304893,market,0.3807159778180435,-0.5325392235058944,0.657233933095975,1.0,94
SOLUSDT,-1,1722669660000000000,1722666000000000000,1722664500000000000,5.0,152.429,153.44899999999998,151.374,1.0343137254902213,market,0.4828737611557817,0.1333465829834417,1.2783486543880211,1.0,94
SOLUSDT,1,1722693240000000000,1722690900000000000,1722690300000000000,5.0,151.805,151.255,152.39700000000002,1.0763636363636375,market,0.4248969516007005,-0.15587346045093886,0.1409442724483196,0.5,97
SOLUSDT,-1,1722696060000000000,1722694200000000000,1722692700000000000,5.0,152.24,152.863,151.539,1.125200642054627,market,0.4244767215766178,-0.03777536665492809,0.3241125578735129,0.75,97
SOLUSDT,1,1722708900000000000,1722706500000000000,1722704100000000000,5.0,142.224,141.59900000000002,143.99,2.82560000000016,market,0.3098454933267672,-0.3858755211063104,0.21313420005180622,0.75,99
SOLUSDT,1,1722718740000000000,1722715800000000000,1722714600000000000,5.0,140.509,139.99,142.303,3.456647398844105,market,0.3372957139782756,0.12236693247458985,-1.0766131561000185,0.0,99
SOLUSDT,-1,1722722520000000000,1722717600000000000,1722715800000000000,5.0,141.831,143.28,140.07999999999998,1.2084195997239406,market,0.4266069559852668,-0.044526305539608346,1.2419090839942832,1.0,100
SOLUSDT,-1,1722733440000000000,1722730800000000000,1722729900000000000,5.0,143.563,144.16,142.464,1.8408710217755009,market,0.3436567507654909,-0.13620823879009347,0.33745746919235975,0.75,100
SOLUSDT,1,1722772860000000000,1722770100000000000,1722769500000000000,5.0,143.579,143.121,144.297,1.5676855895196329,market,0.4807545855382706,-0.13517935292478805,-0.11312615862923689,0.5,106
SOLUSDT,-1,1722822120000000000,1722821100000000000,1722820500000000000,5.0,130.846,133.59799999999998,127.05,1.3793604651162856,market,0.4596451148021936,0.037907619266181414,-0.46278785921030274,0.0,109
SOLUSDT,1,1722824520000000000,1722821400000000000,1722821100000000000,5.0,128.29,125.39,133.56400000000002,1.818620689655188,market,0.446666655053331,-0.2060818935189005,-0.025570005640551022,0.5,109
SOLUSDT,-1,1722827100000000000,1722825000000000000,1722824400000000000,5.0,130.081,131.04299999999998,126.842,3.366943866943895,market,0.3521561410844765,-0.11683093519151717,-0.12211058365094242,0.25,111
SOLUSDT,1,1722839460000000000,1722834900000000000,1722831300000000000,5.0,115.85,109.152,123.49,1.140638996715439,market,0.5639219893879789,0.7112163806638948,-1.634591323217552,0.0,113
SOLUSDT,1,1722848280000000000,1722845700000000000,1722843900000000000,5.0,120.885,119.385,122.985,1.399999999999983,market,0.4120867979526894,-0.4758783099017011,0.5378821287990855,1.0,114
SOLUSDT,1,1722858300000000000,1722856200000000000,1722855000000000000,5.0,113.047,110.474,115.977,1.1387485425573198,market,0.5307692550299601,0.3621231687469312,0.7498791139178996,1.0,115
SOLUSDT,-1,1722880860000000000,1722878700000000000,1722877800000000000,5.0,133.811,135.284,132.19199999999998,1.099117447386317,market,0.4222296724259074,-0.05978937009295507,-0.09492419657557732,0.25,119
SOLUSDT,1,1722887520000000000,1722885600000000000,1722884700000000000,5.0,127.807,126.692,130.22500000000002,2.1686098654708528,market,0.3676611021322896,0.06016229447399357,-0.9258871260537029,0.0,119
SOLUSDT,-1,1722897420000000000,1722895800000000000,1722894900000000000,5.0,133.04,134.2,130.706,2.01206896551725,market,0.3926367515800124,0.0003473760950079563,-0.40176543285901356,0.0,120
SOLUSDT,-1,1722920580000000000,1722919200000000000,1722917100000000000,5.0,140.28,141.494,138.881,1.1523887973640876,market,0.4610218239313804,-0.2694897655870735,-0.7440766167643919,0.0,123
