source_id,symbol,source_kind,source_side,source_price,source_timeframe_minutes,source_semantic_weight,source_confluence_weight,source_confluence_count,source_confluence_kinds,source_confluence_timeframes,source_accumulated,source_interaction_index,source_interaction_time_ns,line_slope_atr_per_hour,branch,side,confirmation_index,confirmation_time_ns,event_extreme,zone_lower,zone_upper,location_kind,event_strength,event_value_migration_atr,event_last_bar_flow_signed,event_consecutive_outside_closes,reason,counterfactual_mfe_r,counterfactual_mae_r,episode_id,entry_limit,response_index,response_time_ns,stop,target
ETHUSDT:ACTIVE_POOL:HIGH:1755504000000000000:1e8021f236f05235,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,4346.0,60,41.435740282500184,41.435740282500184,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,True,51184,1755522300000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,51188.0,1.75552254e+18,4366.91,4347.85,4348.5362,TRANSFERRED_BOUNDARY_OB_OVERLAP,9.691165243167298,-1.5981333831492095,0.5154716006321042,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.2465986394558164,-1.0374149659864074,,,,,,
ETHUSDT:ACTIVE_POOL:HIGH:1755531900000000000:d5fb2b064baa19df,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,4336.33,15,14.39223661724594,14.39223661724594,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51350,1755532260000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,51364.0,1.7555331e+18,4352.0,4331.79,4332.19,DIRECTIONAL_FVG,4.681676793862001,0.41016145725803627,0.3398972568949095,9.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.10390399513893,-3.3444731378803274,,,,,,
XRPUSDT:15m:LOW:c3532:s2:1755632700000000000,XRPUSDT,DEFENDED_INTRADAY_SWING,LOW,2.8791,15,3.491521944545154,3.491521944545154,1,DEFENDED_INTRADAY_SWING,15,False,53037,1755633480000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,53041.0,1.75563372e+18,2.87,2.8755,2.8764,ORDER_BLOCK,6.881145170618841,-1.0244821512507263,0.22694278246153585,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.9914529914530112,-2.9316239316239763,,,,,,
XRPUSDT:DIAGONAL:15:LOW:1755549900000000000:1755630900000000000:a581e99451a10954,XRPUSDT,DIAGONAL_SUPPORT,LOW,2.87339,15,3.2238985724491847,3.2238985724491847,1,DIAGONAL_SUPPORT,15,True,53039,1755633600000000000,-2.003508771929806,FAILED_AUCTION_REVERSAL,LONG,53041.0,1.75563372e+18,2.87,2.8755,2.875682,TRANSFERRED_BOUNDARY_OB_OVERLAP,6.52499999999993,0.03014854817246221,0.22694278246153585,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.9914529914530112,-2.9316239316239763,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1754786700000000000:a5755ddd45bf465e,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,116250.0,1440,505.13227961384183,505.13227961384183,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,True,50505,1755481560000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,50529.0,1.755483e+18,115855.7,116151.0,116214.0,DIRECTIONAL_FVG,8.847824909682515,0.7156854313462697,0.2274697312880127,11.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.9212504675349182,-0.21795451741580257,,,,,,
BTCUSDT:ACTIVE_POOL:HIGH:1755595200000000000:58c927cda0d56f73,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115378.2,5,4.351877512685104,4.351877512685104,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,True,52402,1755595380000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,52403.0,1.75559544e+18,115399.8,115355.4,115381.7,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.1111881837891584,-0.5668046580696703,0.5047837494379382,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.9004893964110028,-5.008156606851312,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755295200000000000:a60a6c3d6aa67824,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,183.83,15,17.99240304612395,17.99240304612395,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,50553,1755484440000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50555.0,1.75548456e+18,183.75,183.97,184.37,ORDER_BLOCK,4.800000000000057,0.6019376303584165,0.3477003813774056,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.8474576271186391,-6.271186440677959,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1755547200000000000:27c924e49d6fb460,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.9355,240,188.50809434729157,188.50809434729157,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,240,True,52722,1755614580000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52724.0,1.7556147e+18,2.9321,2.935029,2.941364,TRANSFERRED_BOUNDARY,5.845360824742217,-0.6062544780365959,0.08114324024980152,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.7768595041322703,-4.066115702479406,,,,,,
ETHUSDT:15m:LOW:c3446:s2:1755555300000000000,ETHUSDT,DEFENDED_INTRADAY_SWING,LOW,4323.48,15,4.529351772061258,4.529351772061258,1,DEFENDED_INTRADAY_SWING,15,False,51802,1755559380000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,51805.0,1.75555956e+18,4317.55,4324.31,4324.8156,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.643581262292126,0.3317075891766678,0.376393042148632,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.712278106508976,-5.9593195266274055,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1755604800000000000:0683e045db7dab76,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4192.01,240,91.80221215909751,91.80221215909751,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,240,True,52721,1755614520000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52724.0,1.7556147e+18,4181.42,4182.87,4184.51,ORDER_BLOCK,5.665824152036659,-0.7637990789443557,0.13274043582709694,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.6609257265877175,-3.6808396124865768,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1754956800000000000:c5dadebca99c7125,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4185.6,60,67.89296406306028,67.89296406306028,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,True,52722,1755614580000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52724.0,1.7556147e+18,4181.42,4183.1043,4184.51,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.433195997645584,0.16788972222626244,0.13274043582709694,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.6609257265877175,-3.6808396124865768,,,,,,
BTCUSDT:CONFLUENCE:LOW:52263:b89fb53812c54b52,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,114860.0,15,13.954192372338062,16.769500845235086,2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5|15,True,52263,1755587040000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52277.0,1.75558788e+18,114745.3,114816.1,114829.9,DIRECTIONAL_FVG_OB_OVERLAP,4.860749345164736,0.14020267803742675,0.5171730017226986,8.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.6473986040682558,-6.660967857053863,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1754491500000000000:e5e395608a97594a,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,113520.0,15,45.5338040129637,45.5338040129637,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52747,1755616080000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52757.0,1.75561668e+18,113506.0,113593.1,113656.2,ORDER_BLOCK,4.258688471453778,1.0652411366552632,0.22476666947905555,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.6276640200584842,-4.307981613038011,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1755585900000000000:f23dd182e1df28eb,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4223.04,15,14.227897425164633,14.227897425164633,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52277,1755587880000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52281.0,1.75558812e+18,4211.02,4228.32,4229.0,DIRECTIONAL_FVG,5.5431399604838285,0.5326358616902102,0.3778875626899816,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.6192204814674356,-10.667032862056168,,,,,,
SOLUSDT:DIAGONAL:15:HIGH:1755628200000000000:1755631800000000000:46595a2215d2a74c,SOLUSDT,DIAGONAL_RESISTANCE,HIGH,177.6466666666667,15,2.1344737307918504,2.1344737307918504,1,DIAGONAL_RESISTANCE,15,True,53074,1755635700000000000,-1.9259259259257855,ACCEPTED_AUCTION_CONTINUATION,LONG,53089.0,1.7556366e+18,178.27,177.74,177.79666666666668,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.647637112291273,0.2369369946389073,0.4409078338954033,6.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.6143497757848484,-3.3363228699554095,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755316800000000000:4d4f39f7dfde1bd2,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,183.23,1440,216.26112598796612,216.26112598796612,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,True,50613,1755488040000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,50618.0,1.75548834e+18,182.1,182.88,182.91,DIRECTIONAL_FVG_OB_OVERLAP,5.207807193900832,0.3393800583070722,0.5685830125443677,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.6057150347358649,-0.5374229912177161,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1754716500000000000:e8227c1766475dc5,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4073.57,5,4.3267629431646695,4.3267629431646695,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,True,53272,1755647580000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,53276.0,1.75564782e+18,4064.96,4073.56,4074.59,DIRECTIONAL_FVG_OB_OVERLAP,4.1003380909330485,0.1535026478950648,0.174956352380149,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.5649696906537083,-15.159883973390894,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1755627300000000000:35c21659deb0ddf1,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4131.61,15,20.766339580338943,20.766339580338943,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52971,1755629520000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52973.0,1.75562964e+18,4120.0,4129.8874,4131.49,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.6242990654203755,-1.0242155832266018,0.19775060338349254,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.4332129963898657,-1.394017534811769,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1755642600000000000:827c22c74affd660,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.87,60,72.83686441386381,72.83686441386381,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,True,53244,1755645900000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,53251.0,1.75564632e+18,2.8603,2.8654,2.8672,DIRECTIONAL_FVG,5.862873568723356,0.5031440287522336,0.4270265774102051,6.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.3232007152436691,-2.932498882431881,,,,,,
ETHUSDT:ACTIVE_POOL:HIGH:1755573300000000000:c32650298a7a3d19,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,4299.16,5,6.4514148234100395,6.4514148234100395,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,True,52412,1755595980000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,52414.0,1.7555961e+18,4305.18,4298.1778,4299.72,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.344647519582414,0.5062873807057767,0.07790709067112703,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.2876008804108614,-3.554658840792328,,,,,,
SOLUSDT:CONFLUENCE:HIGH:53113:1fca7a7fdc3e82e7,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,178.73,60,33.41685770935777,38.67761303258981,2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15|60,True,53113,1755638040000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,53114.0,1.7556381e+18,179.28,178.54,178.67,DIRECTIONAL_FVG,4.715959675448316,0.4212362921308021,0.4342899860738121,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.2513312034078112,-8.546325878593818,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1755540900000000000:ba309a670b5bf102,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.9985,15,15.874980783221519,15.874980783221519,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52063,1755575040000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52066.0,1.75557522e+18,2.9867,3.0008,3.0053,DIRECTIONAL_FVG,7.645007388879716,0.749518978283826,0.18955350657568845,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.2456803021779788,-3.1744756087760693,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1755464400000000000:565f8ce88a32174b,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,116736.3,1440,626.1327845440795,626.1327845440795,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,True,50489,1755480600000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,50513.0,1.75548204e+18,116111.1,116523.1,116600.0,DIRECTIONAL_FVG,13.646867347050412,0.929715231851659,0.21618342667876278,14.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.2350294749020916,-0.17766218367669073,,,,,,
ETHUSDT:15m:LOW:c3397:s4:1755513000000000000,ETHUSDT,DEFENDED_INTRADAY_SWING,LOW,4224.1,15,6.163860737423935,6.163860737423935,1,DEFENDED_INTRADAY_SWING,15,False,52058,1755574740000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52070.0,1.75557546e+18,4210.71,4219.35,4220.33,ORDER_BLOCK,6.436308926780275,-0.44077630779063803,0.34642596148904115,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.2311733800350269,-2.0916520723876064,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1755498900000000000:bed1684994759221,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,114923.6,15,43.687292896150744,43.687292896150744,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,50803,1755499440000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50807.0,1.75549968e+18,114815.2,114904.35800000001,114951.621,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.557238164377551,-0.007805476702487252,0.2806787675811386,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.2218988723171462,-1.7646416878864692,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1754823600000000000:c20d49020d4af14e,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4152.57,240,185.93416757550105,185.93416757550105,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,240,True,52850,1755622260000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52852.0,1.75562238e+18,4144.0,4153.67,4156.98,DIRECTIONAL_FVG,5.98229000504718,-1.3829859661290547,0.06212011678595324,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.2124814264487844,-2.567112431897026,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1755462600000000000:0240dd99b8b76e24,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4443.38,15,16.529292797127635,16.529292797127635,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,50429,1755477000000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50435.0,1.75547736e+18,4435.0,4444.08,4444.16,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.989831929047173,-0.19541700384369054,0.4173801942930885,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.1782579338284502,-11.668467251856566,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755580500000000000:66d0e3170b88d7b1,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,177.25,15,23.480237130323854,23.480237130323854,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52837,1755621480000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52842.0,1.75562178e+18,177.01,177.1774,177.3226,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.720579187216716,0.8143362348994961,0.16645234729633704,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.1234567901234493,-2.77777777777777,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755620700000000000:c33350956696c2eb,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,177.25,240,169.65997164506987,169.65997164506987,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,240,True,52840,1755621660000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52842.0,1.75562178e+18,177.01,177.14,177.35,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.18132254954047,-1.1940046194582383,0.16645234729633704,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.1234567901234493,-2.77777777777777,,,,,,
XRPUSDT:DIAGONAL:15:HIGH:1755600300000000000:1755606600000000000:ea1476606d867b22,XRPUSDT,DIAGONAL_RESISTANCE,HIGH,3.0136476190476187,15,2.4700467771181294,2.4700467771181294,1,DIAGONAL_RESISTANCE,15,True,52644,1755609900000000000,-1.8285714285716823,ACCEPTED_AUCTION_CONTINUATION,LONG,52645.0,1.75560996e+18,3.0242,3.013,3.0141,DIRECTIONAL_FVG,11.379494959905491,2.486474055011286,0.3714749479713188,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,1.0803447225674812,-11.149157536896247,,,,,,
SOLUSDT:15m:LOW:c3382:s2:1755497700000000000,SOLUSDT,DEFENDED_INTRADAY_SWING,LOW,181.01,15,2.276759365426257,2.276759365426257,1,DEFENDED_INTRADAY_SWING,15,False,50782,1755498180000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50789.0,1.7554986e+18,180.64,181.13,181.2,ORDER_BLOCK,6.466813748027691,0.21395831301272789,0.21692926908629914,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.9687499999999848,-2.2499999999999445,,,,,,
BTCUSDT:15m:LOW:c2265:s2:1754492400000000000,BTCUSDT,DEFENDED_INTRADAY_SWING,LOW,113807.4,15,8.92029972384873,8.92029972384873,1,DEFENDED_INTRADAY_SWING,15,False,52723,1755614640000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52726.0,1.75561482e+18,113705.3,113794.53899999999,113820.261,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.830139535908014,0.21076032698773234,0.38111878906284935,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.8122362869198312,-4.427426160337565,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1754568000000000000:502bb1b27f1ff07b,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.963,240,76.64553113972086,76.64553113972086,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,240,True,50782,1755498180000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50787.0,1.75549848e+18,2.9595,2.9631,2.9647,TRANSFERRED_BOUNDARY_OB_OVERLAP,8.317219873613602,-0.9779135256240403,0.11340130102861815,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.8061224489795502,-3.091836734693797,,,,,,
SOLUSDT:CONFLUENCE:HIGH:51448:0548559010c967c9,SOLUSDT,DEFENDED_INTRADAY_SWING+DIAGONAL_RESISTANCE,HIGH,184.27274842767295,15,4.359093381638953,6.809112674116815,2,DEFENDED_INTRADAY_SWING|DIAGONAL_RESISTANCE,15,True,51448,1755538140000000000,-0.20195667365477826,ACCEPTED_AUCTION_CONTINUATION,LONG,51451.0,1.75553832e+18,184.95,184.49,184.5,DIRECTIONAL_FVG,6.063814911690194,0.4048371125201892,0.1326750269138013,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.8026162104399794,-3.6796866263247843,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1755349200000000000:492025123c994a40,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,117089.7,60,56.21028636185765,56.21028636185765,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,True,50429,1755477000000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50435.0,1.75547736e+18,116927.7,117065.439,117096.2,TRANSFERRED_BOUNDARY_OB_OVERLAP,10.516504802051392,-1.0708913928780184,0.6361179259609615,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.7137176938369781,-8.862425447316081,,,,,,
BTCUSDT:CONFLUENCE:LOW:52861:d049cd37d20222da,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,113304.5,1440,170.14957741524563,187.61889668549676,2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60|1440,True,52861,1755622920000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52862.0,1.75562298e+18,113167.6,113233.409,113375.591,TRANSFERRED_BOUNDARY,6.6603431836262645,-0.8855786008586465,0.5420500283218869,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.6656079854809481,-3.056261343012811,,,,,,
SOLUSDT:CONFLUENCE:LOW:52063:27293e3f6324ab15,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,179.84,1440,237.59019718948136,277.59616644621445,2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,240|1440,True,52063,1755575040000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52066.0,1.75557522e+18,178.15,179.28,179.4,DIRECTIONAL_FVG,9.628886234160746,2.3088862341606955,0.0021384876970070147,4.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.6524087275869452,-0.7517822423849652,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755516600000000000:525f9ac186c71db7,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,180.43,15,13.482169057394577,13.482169057394577,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51092,1755516780000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,51093.0,1.75551684e+18,180.28,180.44,180.62,DIRECTIONAL_FVG,3.70776762149515,0.14861738021103893,0.008226891469966774,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.641025641025667,-20.512820512820532,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1754524800000000000:bda0d353a3b09b6a,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.9,1440,262.1940694465053,262.1940694465053,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,True,52971,1755629520000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52974.0,1.7556297e+18,2.8911,2.8974,2.8978,DIRECTIONAL_FVG_OB_OVERLAP,9.055427632743925,-3.108079035008171,0.28382299019620255,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.6073619631901777,-2.294478527607326,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1755492300000000000:7fedc03b6bd64dfc,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4276.1,15,26.865493483941545,26.865493483941545,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,50747,1755496080000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50752.0,1.75549638e+18,4257.66,4279.25,4283.45,ORDER_BLOCK,16.35879987627596,0.22276845168395593,0.4520003255346943,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.5192443919716551,-1.7924439197166282,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1755280800000000000:0ef514f8563205ff,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.02,15,10.536077415126739,10.536077415126739,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,50529,1755483000000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50557.0,1.75548468e+18,3.0105,3.02,3.0203,DIRECTIONAL_FVG,6.674550447338147,0.3478466297102973,0.25686946162479507,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.5,-4.923076923076965,,,,,,
XRPUSDT:CONFLUENCE:HIGH:52371:5edf2e9e2c46f75f,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL+DIAGONAL_RESISTANCE,HIGH,3.0091,15,12.231449003028988,14.095664142562773,2,ACCUMULATED_EQUAL_HIGH_LOW_POOL|DIAGONAL_RESISTANCE,15,True,52371,1755593520000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,52381.0,1.75559412e+18,3.0153,3.008179,3.0087,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.968590478927386,-0.7700680145601355,0.21463256998530927,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.46511627906977104,-1.941860465116311,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1755639900000000000:e4ebd8836f85fd90,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4134.66,15,14.649826477012532,14.649826477012532,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,53162,1755640980000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,53164.0,1.7556411e+18,4127.09,4135.91,4136.2797,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.70266836086359,0.713733525742641,0.29215584104501535,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.4510869565216918,-5.557744565217322,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1755620100000000000:0687a261ebabcb4b,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.9,1440,283.7868664078064,283.7868664078064,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,True,52981,1755630120000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52989.0,1.7556306e+18,2.8822,2.8878,2.89,DIRECTIONAL_FVG,7.746183875871864,0.4873041291273535,0.30597195448732356,4.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,0.44858231062208287,-0.885879531668781,,,,,,
