run_id,scenario_id,branch,side,signal_observed_ns,opened_ns,closed_ns,entry_reference,stop_price,target_price,planned_loss,gross_realized_pnl,native_net_realized_pnl,native_commissions,extra_composite_cost,net_pnl,realized_r,nav_before,nav_after,net_reward_to_risk_at_signal,reason_code
baseline:long-btc,resolution-08811febec8acaa3-down-1652288040000000000,REVERSAL,BUY,1652288340000000000,1652288340000000000,1652288760000000000,30367.8,30187.3844,31121.25,1742.5196217228,-1391.9663999999998,-1476.0703061699999,84.10390617,266.32903623000004,-1742.3993424,-0.999930973906233,58087.74022827498,56345.34088587498,3.132121440477084,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-3dcea04c417b3ffb-down-1652288760000000000,REVERSAL,BUY,1652288880000000000,1652288880000000000,1652290020000000000,30215.2,30022.4838,30664.95,1690.24015854925,-1369.1335,-1446.17149453,77.03799452999999,243.95364934499997,-1690.125143875,-0.9999319536495046,56345.34088587498,54655.215741999986,1.6986098905328169,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-81bd5fd0f29dcdae-down-1652298480000000000,REVERSAL,BUY,1652298720000000000,1652298720000000000,1652299860000000000,29422.6,29140.8802,29912.7,1639.60953510525,-1418.3595000000003,-1471.4356000500002,53.076100049999994,168.07431682499998,-1639.5099168750003,-0.9999392427110744,54655.215741999986,53015.705825124984,1.368367605419541,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-77faeb9cad9060a7-up-1652309700000000000,REVERSAL,SELL,1652309880000000000,1652309880000000000,1652310300000000000,28857.4,28993.449800000002,28279.6,1590.3584387330677,-1205.368,-1297.65969528,92.29169528,292.25703502,-1589.9167303,-0.999722258566176,53015.705825124984,51425.789094824984,2.981238292750587,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-ad43f07a42ff22c5-down-1652329380000000000,REVERSAL,BUY,1652329800000000000,1652329800000000000,1652332440000000000,27852.7,26983.5236,29924.3,1542.0542436838,-1472.4248,-1489.1454541,16.720654099999997,52.948738,-1542.0941921,-1.0000259059733883,51425.789094824984,49883.69490272499,2.228121828770459,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-fb2ad7d57b456c47-down-1652362740000000000,REVERSAL,BUY,1652362980000000000,1652362980000000000,1652363280000000000,28045.1,27868.1168,28393.5,1496.305299621,2381.314,2307.99619897,73.31780103,216.00057222,2091.99562675,1.3981074766492394,49883.69490272499,51975.69052947499,1.3981074766492538,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-558d8e2360b169ef-up-1652374560000000000,REVERSAL,SELL,1652375040000000000,1652375040000000000,1652377800000000000,29636.5,29864.1276,28791.45,1559.1933358989,4839.315,4775.78613351,63.52886649,187.43400050999998,4588.352132999999,2.942773052807297,51975.69052947499,56564.04266247499,2.9429568432044864,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-84d0027dfaa8eae3-up-1652564820000000000,REVERSAL,SELL,1652565540000000000,1652565540000000000,1652568660000000000,29693.7,29871.8854,29151.1,1696.8529110267,-1356.8147999999999,-1438.45064611,81.63584611,258.51351268999997,-1696.9641588,-1.000065561235495,56564.04266247499,54867.07850367499,2.236683654155763,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-7b0b02ea15015e00-down-1652682420000000000,REVERSAL,BUY,1652682540000000000,1652682540000000000,1652685660000000000,29483.7,29351.375799999998,30455.0,1645.9303278968187,-1234.0944,-1332.88088631,98.78648631,312.82387329000005,-1645.7047596000002,-0.9998629539215632,54867.07850367499,53221.37374407499,5.249891267172548,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-ae6133ddfaac4de1-down-1652796720000000000,REVERSAL,BUY,1652796900000000000,1652796900000000000,1652797860000000000,30365.4,30305.4542,30549.85,1596.60241038165,-906.9459000000002,-1072.29715744,165.35125743999998,523.6123152350001,-1595.9094726750002,-0.9995659923208532,53221.37374407499,51625.46427139999,1.3159313089789237,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-9fd96d53702e32dd-up-1652901300000000000,REVERSAL,SELL,1652901600000000000,1652901600000000000,1652902680000000000,29256.3,29328.5712,29004.300000000003,1548.7287162618,-963.5421000000001,-1104.07907322,140.53697322,445.03374850499995,-1549.112821725,-1.0002480133926406,51625.46427139999,50076.35144967499,1.792486126654022,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-4bd82d34a0bc89b4-down-1652917200000000000,REVERSAL,BUY,1652917440000000000,1652917440000000000,1652918100000000000,28772.7,28672.2258,29004.300000000003,1502.1898064784,-483.43680000000006,-591.7376931800001,108.30089318,342.95282842000006,-934.6905216000001,-0.6222186554382267,50076.35144967499,49141.66092807499,1.3114378059976153,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
