index,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2024-01-07 04:56:59.999000+00:00,94066.78350012,28.38233499,94038.40116513,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '38.79022368', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-07 04:56:59.999000+00:00,93822.84916332,38.79022368,93784.05893964,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '26.89126977', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-07 04:57:59.999000+00:00,93608.01645106,26.89126977,93581.12518129,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '10.40788869', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-07 04:57:59.999000+00:00,93309.24144593,10.40788869,93298.83355724,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '10.40788869', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-07 04:57:59.999000+00:00,93309.24144593,10.40788869,93298.83355724,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '10.40788869', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-07 04:57:59.999000+00:00,93121.32955278,0.00000000,93121.32955278,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-14 05:07:59.999000+00:00,92289.19045278,35.50460160,92253.68585118,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '35.50460160', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-14 05:07:59.999000+00:00,92289.19045278,35.50460160,92253.68585118,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '35.50460160', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-14 05:07:59.999000+00:00,92289.19045278,35.50460160,92253.68585118,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '37.28939061', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-14 05:07:59.999000+00:00,92247.35936230,37.28939061,92210.06997169,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '37.28939061', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-14 05:52:59.999000+00:00,95155.17020720,0.00000000,95155.17020720,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-14 05:52:59.999000+00:00,95155.17020720,0.00000000,95155.17020720,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-16 05:22:59.999000+00:00,94702.25967380,19.32418276,94682.93549104,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '19.32418276', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-16 05:22:59.999000+00:00,94702.25967380,19.32418276,94682.93549104,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '19.32418276', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-16 05:22:59.999000+00:00,94702.25967380,19.32418276,94682.93549104,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '38.33699488', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-16 05:22:59.999000+00:00,94256.64585005,38.33699488,94218.30885517,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '17.10343802', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-16 05:52:59.999000+00:00,93362.22586343,17.10343802,93345.12242541,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '17.10343802', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-16 05:52:59.999000+00:00,93362.22586343,17.10343802,93345.12242541,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '17.10343802', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-16 05:52:59.999000+00:00,92640.53268845,0.00000000,92640.53268845,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-16 05:52:59.999000+00:00,92640.53268845,0.00000000,92640.53268845,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-20 12:41:59.999000+00:00,92366.82716345,11.67810240,92355.14906105,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '11.67810240', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-20 12:41:59.999000+00:00,92366.82716345,11.67810240,92355.14906105,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '11.67810240', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-20 12:41:59.999000+00:00,92366.82716345,11.67810240,92355.14906105,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '38.82760195', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-20 12:41:59.999000+00:00,91730.51010935,38.82760195,91691.68250740,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '26.82232875', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-20 12:43:59.999000+00:00,91381.66222015,26.82232875,91354.83989140,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '26.82232875', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-20 12:43:59.999000+00:00,91381.66222015,26.82232875,91354.83989140,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '26.82232875', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-20 12:43:59.999000+00:00,90600.24387130,0.00000000,90600.24387130,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-20 12:43:59.999000+00:00,90600.24387130,0.00000000,90600.24387130,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-21 08:53:59.999000+00:00,90461.73179402,5.90984863,90455.82194539,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '5.90984863', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 08:53:59.999000+00:00,90461.73179402,5.90984863,90455.82194539,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '5.90984863', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 08:53:59.999000+00:00,90461.73179402,5.90984863,90455.82194539,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '40.81558569', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 08:53:59.999000+00:00,89643.62824922,40.81558569,89602.81266353,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '26.28563180', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 09:00:59.999000+00:00,89231.25291528,26.28563180,89204.96728348,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '26.28563180', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 09:00:59.999000+00:00,89231.25291528,26.28563180,89204.96728348,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '26.28563180', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 09:00:59.999000+00:00,88483.26593164,0.00000000,88483.26593164,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-21 09:00:59.999000+00:00,88483.26593164,0.00000000,88483.26593164,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-21 14:50:59.999000+00:00,88389.18056148,4.01430913,88385.16625235,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '4.01430913', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 14:50:59.999000+00:00,88389.18056148,4.01430913,88385.16625235,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '4.01430913', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 14:50:59.999000+00:00,88389.18056148,4.01430913,88385.16625235,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '35.96204452', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 14:50:59.999000+00:00,87640.40589264,35.96204452,87604.44384812,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '19.02517377', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 14:51:59.999000+00:00,87045.34334046,19.02517377,87026.31816669,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '19.02517377', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 14:51:59.999000+00:00,87045.34334046,19.02517377,87026.31816669,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '19.02517377', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-21 14:51:59.999000+00:00,86374.51435540,0.00000000,86374.51435540,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-21 14:51:59.999000+00:00,86374.51435540,0.00000000,86374.51435540,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-25 08:53:59.999000+00:00,86295.11255740,3.38781005,86291.72474735,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3.38781005', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-25 08:53:59.999000+00:00,86295.11255740,3.38781005,86291.72474735,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3.38781005', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-25 08:53:59.999000+00:00,86295.11255740,3.38781005,86291.72474735,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '36.36083124', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-25 08:53:59.999000+00:00,85522.30773029,36.36083124,85485.94689905,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.64440922', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-25 09:16:59.999000+00:00,85075.83460211,22.64440922,85053.19019289,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.64440922', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-25 09:16:59.999000+00:00,85075.83460211,22.64440922,85053.19019289,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.64440922', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-25 09:16:59.999000+00:00,84335.57392887,0.00000000,84335.57392887,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-25 09:16:59.999000+00:00,84335.57392887,0.00000000,84335.57392887,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-26 04:10:59.999000+00:00,84160.20934414,7.48222228,84152.72712186,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '7.48222228', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-26 04:10:59.999000+00:00,84160.20934414,7.48222228,84152.72712186,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '7.48222228', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-26 04:10:59.999000+00:00,84160.20934414,7.48222228,84152.72712186,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '35.01257309', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-26 04:10:59.999000+00:00,83514.96718414,35.01257309,83479.95461105,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '35.01257309', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-26 05:17:59.999000+00:00,82103.69257281,0.00000000,82103.69257281,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-26 05:17:59.999000+00:00,82103.69257281,0.00000000,82103.69257281,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-27 16:28:59.999000+00:00,81983.17322451,5.14215886,81978.03106565,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '5.14215886', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 16:28:59.999000+00:00,81983.17322451,5.14215886,81978.03106565,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '5.14215886', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 16:28:59.999000+00:00,81983.17322451,5.14215886,81978.03106565,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '30.17784423', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 16:28:59.999000+00:00,81396.39987921,30.17784423,81366.22203498,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '21.32014477', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 16:31:59.999000+00:00,81016.08810447,21.32014477,80994.76795970,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '21.32014477', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 16:31:59.999000+00:00,81016.08810447,21.32014477,80994.76795970,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '21.32014477', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 16:31:59.999000+00:00,80097.76114802,0.00000000,80097.76114802,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-27 16:31:59.999000+00:00,80097.76114802,0.00000000,80097.76114802,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-27 17:15:59.999000+00:00,79770.21088787,13.97547777,79756.23541010,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '33.35873981', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 17:15:59.999000+00:00,79315.91646707,33.35873981,79282.55772726,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '24.11665372', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 17:16:59.999000+00:00,79140.32111428,24.11665372,79116.20446056,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '19.38322862', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 17:16:59.999000+00:00,79050.03469628,19.38322862,79030.65146766,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '10.14114253', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 17:16:59.999000+00:00,78874.43934349,10.14114253,78864.29820096,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '5.40771743', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 17:16:59.999000+00:00,78784.15292549,5.40771743,78778.74520806,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '5.40771743', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 17:16:59.999000+00:00,78784.15292549,5.40771743,78778.74520806,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '5.40771743', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2024-01-27 17:16:59.999000+00:00,78681.40880042,0.00000000,78681.40880042,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-28 13:47:59.999000+00:00,78328.56927288,15.05448651,78313.51478637,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '15.05448651', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-28 13:47:59.999000+00:00,78328.56927288,15.05448651,78313.51478637,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '15.05448651', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-28 13:47:59.999000+00:00,78328.56927288,15.05448651,78313.51478637,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '29.76999937', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-28 13:47:59.999000+00:00,77983.67292750,29.76999937,77953.90292813,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '10.40260947', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-28 13:51:59.999000+00:00,77196.87269461,10.40260947,77186.47008514,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '10.40260947', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-28 13:51:59.999000+00:00,77196.87269461,10.40260947,77186.47008514,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '10.40260947', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-28 13:51:59.999000+00:00,76772.84195474,0.00000000,76772.84195474,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-28 13:51:59.999000+00:00,76772.84195474,0.00000000,76772.84195474,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-30 00:31:59.999000+00:00,76134.20030390,27.24871044,76106.95159346,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '27.24871044', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-30 00:31:59.999000+00:00,76134.20030390,27.24871044,76106.95159346,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '27.24871044', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-30 00:31:59.999000+00:00,76134.20030390,27.24871044,76106.95159346,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '29.02226799', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-30 00:31:59.999000+00:00,76092.63272840,29.02226799,76063.61046041,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '29.02226799', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-30 01:23:59.999000+00:00,74913.66267178,0.00000000,74913.66267178,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-30 01:23:59.999000+00:00,74913.66267178,0.00000000,74913.66267178,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2024-01-31 07:15:59.999000+00:00,74846.91407030,2.84794033,74844.06612997,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '2.84794033', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
2024-01-31 07:15:59.999000+00:00,74846.91407030,2.84794033,74844.06612997,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '2.84794033', 'currency': 'USDT', 'instrument_id': 'ETHUSDT-PERP.BINANCE'}]",False,{}
